,Date,JCI
0,2019-02-04 00:00:00-05:00,29.970504760742188
1,2019-02-05 00:00:00-05:00,30.165464401245117
2,2019-02-06 00:00:00-05:00,30.23635482788086
3,2019-02-07 00:00:00-05:00,30.03253936767578
4,2019-02-08 00:00:00-05:00,30.13001823425293
5,2019-02-11 00:00:00-05:00,30.19204330444336
6,2019-02-12 00:00:00-05:00,30.67058563232422
7,2019-02-13 00:00:00-05:00,30.86554527282715
8,2019-02-14 00:00:00-05:00,30.706026077270508
9,2019-02-15 00:00:00-05:00,31.10480499267578
10,2019-02-19 00:00:00-05:00,30.93643569946289
11,2019-02-20 00:00:00-05:00,31.397245407104492
12,2019-02-21 00:00:00-05:00,31.53904151916504
13,2019-02-22 00:00:00-05:00,31.698549270629883
14,2019-02-25 00:00:00-05:00,31.751718521118164
15,2019-02-26 00:00:00-05:00,31.530174255371094
16,2019-02-27 00:00:00-05:00,31.46814727783203
17,2019-02-28 00:00:00-05:00,31.25545883178711
18,2019-03-01 00:00:00-05:00,31.273183822631836
19,2019-03-04 00:00:00-05:00,31.290908813476562
20,2019-03-05 00:00:00-05:00,31.220008850097656
21,2019-03-06 00:00:00-05:00,31.15797996520996
22,2019-03-07 00:00:00-05:00,31.609928131103516
23,2019-03-08 00:00:00-05:00,31.7960262298584
24,2019-03-11 00:00:00-04:00,32.02643966674805
25,2019-03-12 00:00:00-04:00,31.982114791870117
26,2019-03-13 00:00:00-04:00,32.141639709472656
27,2019-03-14 00:00:00-04:00,31.91122817993164
28,2019-03-15 00:00:00-04:00,31.982641220092773
29,2019-03-18 00:00:00-04:00,32.50929260253906
30,2019-03-19 00:00:00-04:00,32.46464920043945
31,2019-03-20 00:00:00-04:00,32.47358322143555
32,2019-03-21 00:00:00-04:00,32.99130630493164
33,2019-03-22 00:00:00-04:00,32.250423431396484
34,2019-03-25 00:00:00-04:00,32.27720260620117
35,2019-03-26 00:00:00-04:00,32.634254455566406
36,2019-03-27 00:00:00-04:00,32.553916931152344
37,2019-03-28 00:00:00-04:00,32.93775177001953
38,2019-03-29 00:00:00-04:00,32.97344970703125
39,2019-04-01 00:00:00-04:00,32.95559310913086
40,2019-04-02 00:00:00-04:00,32.5806999206543
41,2019-04-03 00:00:00-04:00,32.14331817626953
42,2019-04-04 00:00:00-04:00,32.25935745239258
43,2019-04-05 00:00:00-04:00,32.30398178100586
44,2019-04-08 00:00:00-04:00,32.491432189941406
45,2019-04-09 00:00:00-04:00,32.01834487915039
46,2019-04-10 00:00:00-04:00,31.97371482849121
47,2019-04-11 00:00:00-04:00,31.964799880981445
48,2019-04-12 00:00:00-04:00,32.20579528808594
49,2019-04-15 00:00:00-04:00,32.66996383666992
50,2019-04-16 00:00:00-04:00,32.902042388916016
51,2019-04-17 00:00:00-04:00,32.66102600097656
52,2019-04-18 00:00:00-04:00,32.80385971069336
53,2019-04-22 00:00:00-04:00,32.714595794677734
54,2019-04-23 00:00:00-04:00,32.99130630493164
55,2019-04-24 00:00:00-04:00,33.116268157958984
56,2019-04-25 00:00:00-04:00,32.714595794677734
57,2019-04-26 00:00:00-04:00,33.19660568237305
58,2019-04-29 00:00:00-04:00,33.312644958496094
59,2019-04-30 00:00:00-04:00,33.47331619262695
60,2019-05-01 00:00:00-04:00,35.07111358642578
61,2019-05-02 00:00:00-04:00,34.79439926147461
62,2019-05-03 00:00:00-04:00,35.32997131347656
63,2019-05-06 00:00:00-04:00,35.338897705078125
64,2019-05-07 00:00:00-04:00,35.03540802001953
65,2019-05-08 00:00:00-04:00,35.15144729614258
66,2019-05-09 00:00:00-04:00,35.338897705078125
67,2019-05-10 00:00:00-04:00,35.41923141479492
68,2019-05-13 00:00:00-04:00,34.901512145996094
69,2019-05-14 00:00:00-04:00,35.03540802001953
70,2019-05-15 00:00:00-04:00,34.856876373291016
71,2019-05-16 00:00:00-04:00,34.97293472290039
72,2019-05-17 00:00:00-04:00,34.76762008666992
73,2019-05-20 00:00:00-04:00,34.892581939697266
74,2019-05-21 00:00:00-04:00,35.249637603759766
75,2019-05-22 00:00:00-04:00,34.99970245361328
76,2019-05-23 00:00:00-04:00,34.5980224609375
77,2019-05-24 00:00:00-04:00,34.37485885620117
78,2019-05-28 00:00:00-04:00,34.330238342285156
79,2019-05-29 00:00:00-04:00,34.142784118652344
80,2019-05-30 00:00:00-04:00,34.7497673034668
81,2019-05-31 00:00:00-04:00,34.383792877197266
82,2019-06-03 00:00:00-04:00,34.812252044677734
83,2019-06-04 00:00:00-04:00,35.30318832397461
84,2019-06-05 00:00:00-04:00,35.22285461425781
85,2019-06-06 00:00:00-04:00,35.213932037353516
86,2019-06-07 00:00:00-04:00,34.910438537597656
87,2019-06-10 00:00:00-04:00,34.64265441894531
88,2019-06-11 00:00:00-04:00,34.696205139160156
89,2019-06-12 00:00:00-04:00,35.28533935546875
90,2019-06-13 00:00:00-04:00,35.94588851928711
91,2019-06-14 00:00:00-04:00,35.66024398803711
92,2019-06-17 00:00:00-04:00,34.963993072509766
93,2019-06-18 00:00:00-04:00,35.40138244628906
94,2019-06-19 00:00:00-04:00,34.86581039428711
95,2019-06-20 00:00:00-04:00,35.43709182739258
96,2019-06-21 00:00:00-04:00,36.02111053466797
97,2019-06-24 00:00:00-04:00,36.33558654785156
98,2019-06-25 00:00:00-04:00,36.461387634277344
99,2019-06-26 00:00:00-04:00,36.4973258972168
