,Unnamed: 0,Date,MTD
67,67,2019-05-13,701.77001953125
68,68,2019-05-14,722.6699829101562
69,69,2019-05-15,719.1400146484375
70,70,2019-05-16,744.97998046875
71,71,2019-05-17,726.4199829101562
72,72,2019-05-20,716.1799926757812
73,73,2019-05-21,716.5
74,74,2019-05-22,724.0800170898438
75,75,2019-05-23,719.1300048828125
76,76,2019-05-24,728.8200073242188
77,77,2019-05-28,720.030029296875
78,78,2019-05-29,724.7899780273438
79,79,2019-05-30,727.3599853515625
80,80,2019-05-31,723.0900268554688
81,81,2019-06-03,728.75
82,82,2019-06-04,741.8900146484375
83,83,2019-06-05,756.9299926757812
84,84,2019-06-06,772.8200073242188
85,85,2019-06-07,790.8800048828125
86,86,2019-06-10,806.7899780273438
87,87,2019-06-11,804.8499755859375
88,88,2019-06-12,808.4600219726562
89,89,2019-06-13,797.010009765625
90,90,2019-06-14,791.0599975585938
91,91,2019-06-17,791.4099731445312
92,92,2019-06-18,804.0
93,93,2019-06-19,817.0399780273438
94,94,2019-06-20,821.3900146484375
95,95,2019-06-21,830.1099853515625
96,96,2019-06-24,825.969970703125
97,97,2019-06-25,833.7000122070312
98,98,2019-06-26,825.4000244140625
99,99,2019-06-27,833.5499877929688
100,100,2019-06-28,840.0
101,101,2019-07-01,844.3300170898438
102,102,2019-07-02,853.2999877929688
103,103,2019-07-03,872.4500122070312
104,104,2019-07-05,859.9099731445312
105,105,2019-07-08,861.75
106,106,2019-07-09,861.5499877929688
107,107,2019-07-10,858.47998046875
108,108,2019-07-11,854.0700073242188
109,109,2019-07-12,835.4400024414062
110,110,2019-07-15,825.219970703125
111,111,2019-07-16,821.8499755859375
112,112,2019-07-17,818.1300048828125
113,113,2019-07-18,828.9600219726562
114,114,2019-07-19,813.8499755859375
115,115,2019-07-22,818.7000122070312
116,116,2019-07-23,818.3099975585938
117,117,2019-07-24,812.1699829101562
118,118,2019-07-25,790.6799926757812
119,119,2019-07-26,775.1099853515625
120,120,2019-07-29,775.0
121,121,2019-07-30,759.969970703125
122,122,2019-07-31,756.75
123,123,2019-08-01,760.7899780273438
124,124,2019-08-02,717.8200073242188
125,125,2019-08-05,692.719970703125
126,126,2019-08-06,707.1699829101562
127,127,2019-08-07,704.969970703125
128,128,2019-08-08,713.4199829101562
129,129,2019-08-09,702.280029296875
130,130,2019-08-12,681.780029296875
131,131,2019-08-13,689.969970703125
132,132,2019-08-14,660.5900268554688
133,133,2019-08-15,660.3900146484375
134,134,2019-08-16,665.1900024414062
135,135,2019-08-19,675.510009765625
136,136,2019-08-20,659.1400146484375
137,137,2019-08-21,669.5800170898438
138,138,2019-08-22,663.6799926757812
139,139,2019-08-23,642.8400268554688
140,140,2019-08-26,647.4500122070312
141,141,2019-08-27,647.22998046875
142,142,2019-08-28,646.3900146484375
143,143,2019-08-29,654.1699829101562
144,144,2019-08-30,656.7899780273438
145,145,2019-09-03,653.0
146,146,2019-09-04,660.1699829101562
147,147,2019-09-05,685.780029296875
148,148,2019-09-06,684.97998046875
149,149,2019-09-09,679.5599975585938
150,150,2019-09-10,699.6400146484375
151,151,2019-09-11,718.1799926757812
152,152,2019-09-12,711.739990234375
153,153,2019-09-13,713.0
154,154,2019-09-16,711.6500244140625
155,155,2019-09-17,710.5399780273438
156,156,2019-09-18,709.0499877929688
157,157,2019-09-19,710.0999755859375
158,158,2019-09-20,709.1799926757812
159,159,2019-09-23,706.2100219726562
160,160,2019-09-24,690.989990234375
161,161,2019-09-25,699.3400268554688
162,162,2019-09-26,700.3900146484375
163,163,2019-09-27,699.280029296875
164,164,2019-09-30,704.4000244140625
165,165,2019-10-01,688.1400146484375
166,166,2019-10-02,663.2999877929688
167,167,2019-10-03,670.77001953125
168,168,2019-10-04,686.27001953125
169,169,2019-10-07,681.8499755859375
170,170,2019-10-08,658.6099853515625
171,171,2019-10-09,673.280029296875
172,172,2019-10-10,672.3699951171875
173,173,2019-10-11,688.0999755859375
174,174,2019-10-14,680.739990234375
175,175,2019-10-15,680.0
176,176,2019-10-16,668.5
177,177,2019-10-17,670.8200073242188
178,178,2019-10-18,680.5
179,179,2019-10-21,685.219970703125
180,180,2019-10-22,684.2100219726562
181,181,2019-10-23,688.8699951171875
182,182,2019-10-24,686.739990234375
183,183,2019-10-25,698.1900024414062
184,184,2019-10-28,701.3499755859375
185,185,2019-10-29,703.760009765625
186,186,2019-10-30,708.469970703125
187,187,2019-10-31,704.9400024414062
188,188,2019-11-01,714.1799926757812
189,189,2019-11-04,723.6699829101562
190,190,2019-11-05,714.4000244140625
191,191,2019-11-06,709.780029296875
192,192,2019-11-07,720.8099975585938
193,193,2019-11-08,708.8599853515625
194,194,2019-11-11,700.4000244140625
195,195,2019-11-12,711.4500122070312
196,196,2019-11-13,722.739990234375
197,197,2019-11-14,713.6500244140625
198,198,2019-11-15,724.8200073242188
199,199,2019-11-18,718.2100219726562
200,200,2019-11-19,732.9600219726562
201,201,2019-11-20,717.7000122070312
202,202,2019-11-21,705.0700073242188
203,203,2019-11-22,711.8499755859375
204,204,2019-11-25,716.969970703125
205,205,2019-11-26,723.9000244140625
206,206,2019-11-27,725.4000244140625
207,207,2019-11-29,719.4099731445312
208,208,2019-12-02,723.9600219726562
209,209,2019-12-03,712.0399780273438
210,210,2019-12-04,731.6599731445312
211,211,2019-12-05,736.8499755859375
212,212,2019-12-06,761.0
213,213,2019-12-09,756.97998046875
214,214,2019-12-10,754.219970703125
215,215,2019-12-11,762.3499755859375
216,216,2019-12-12,775.4199829101562
217,217,2019-12-13,769.7000122070312
218,218,2019-12-16,781.27001953125
219,219,2019-12-17,777.1699829101562
220,220,2019-12-18,775.7100219726562
221,221,2019-12-19,786.5900268554688
222,222,2019-12-20,793.3099975585938
223,223,2019-12-23,789.4299926757812
224,224,2019-12-24,790.469970703125
225,225,2019-12-26,791.97998046875
226,226,2019-12-27,792.8300170898438
227,227,2019-12-30,791.9099731445312
228,228,2019-12-31,793.280029296875
229,229,2020-01-02,805.0599975585938
230,230,2020-01-03,789.5399780273438
231,231,2020-01-06,793.72998046875
232,232,2020-01-07,797.1599731445312
233,233,2020-01-08,797.0700073242188
234,234,2020-01-09,810.8599853515625
235,235,2020-01-10,817.6900024414062
236,236,2020-01-13,822.5700073242188
237,237,2020-01-14,830.6300048828125
238,238,2020-01-15,818.3900146484375
239,239,2020-01-16,830.6699829101562
240,240,2020-01-17,831.3099975585938
241,241,2020-01-21,835.1300048828125
242,242,2020-01-22,834.9199829101562
243,243,2020-01-23,831.1199951171875
244,244,2020-01-24,819.9500122070312
245,245,2020-01-27,799.8800048828125
246,246,2020-01-28,799.9500122070312
247,247,2020-01-29,802.6199951171875
248,248,2020-01-30,777.0
249,249,2020-01-31,757.1799926757812
250,250,2020-02-03,758.0599975585938
251,251,2020-02-04,768.0
252,252,2020-02-05,779.030029296875
253,253,2020-02-06,778.52001953125
254,254,2020-02-07,787.1500244140625
255,255,2020-02-10,780.77001953125
256,256,2020-02-11,780.0
257,257,2020-02-12,772.7899780273438
258,258,2020-02-13,769.47998046875
259,259,2020-02-14,763.2000122070312
260,260,2020-02-18,752.239990234375
261,261,2020-02-19,766.3900146484375
262,262,2020-02-20,755.3900146484375
263,263,2020-02-21,760.219970703125
264,264,2020-02-24,726.5800170898438
265,265,2020-02-25,703.0
266,266,2020-02-26,700.3800048828125
267,267,2020-02-27,691.6500244140625
268,268,2020-02-28,701.7000122070312
269,269,2020-03-02,724.1400146484375
270,270,2020-03-03,731.0499877929688
271,271,2020-03-04,773.8900146484375
272,272,2020-03-05,734.0999755859375
273,273,2020-03-06,715.5499877929688
274,274,2020-03-09,669.780029296875
275,275,2020-03-10,701.7100219726562
276,276,2020-03-11,658.6500244140625
277,277,2020-03-12,639.77001953125
278,278,2020-03-13,672.6400146484375
279,279,2020-03-16,622.6300048828125
280,280,2020-03-17,682.489990234375
281,281,2020-03-18,700.1300048828125
282,282,2020-03-19,721.4299926757812
283,283,2020-03-20,645.1199951171875
284,284,2020-03-23,589.4099731445312
285,285,2020-03-24,645.530029296875
286,286,2020-03-25,640.2999877929688
287,287,2020-03-26,659.27001953125
288,288,2020-03-27,658.780029296875
289,289,2020-03-30,685.4000244140625
290,290,2020-03-31,690.510009765625
291,291,2020-04-01,656.239990234375
292,292,2020-04-02,655.5700073242188
293,293,2020-04-03,630.5800170898438
294,294,2020-04-06,702.5999755859375
295,295,2020-04-07,709.489990234375
296,296,2020-04-08,740.989990234375
297,297,2020-04-09,727.4199829101562
298,298,2020-04-13,690.780029296875
299,299,2020-04-14,711.77001953125
300,300,2020-04-15,692.9600219726562
301,301,2020-04-16,695.8699951171875
302,302,2020-04-17,720.9099731445312
303,303,2020-04-20,707.6300048828125
304,304,2020-04-21,683.4299926757812
305,305,2020-04-22,704.2000122070312
306,306,2020-04-23,703.2999877929688
307,307,2020-04-24,713.3800048828125
308,308,2020-04-27,735.260009765625
309,309,2020-04-28,699.97998046875
310,310,2020-04-29,738.6199951171875
311,311,2020-04-30,719.9400024414062
312,312,2020-05-01,689.1599731445312
313,313,2020-05-04,690.8900146484375
314,314,2020-05-05,709.72998046875
315,315,2020-05-06,715.5800170898438
316,316,2020-05-07,732.739990234375
317,317,2020-05-08,719.5700073242188
318,318,2020-05-11,716.9299926757812
319,319,2020-05-12,690.0700073242188
320,320,2020-05-13,690.8800048828125
321,321,2020-05-14,689.530029296875
322,322,2020-05-15,698.7000122070312
323,323,2020-05-18,718.7000122070312
324,324,2020-05-19,714.0599975585938
325,325,2020-05-20,735.5599975585938
326,326,2020-05-21,723.0
327,327,2020-05-22,748.3099975585938
328,328,2020-05-26,766.0
329,329,2020-05-27,788.3099975585938
330,330,2020-05-28,792.4000244140625
331,331,2020-05-29,795.0
332,332,2020-06-01,803.4299926757812
333,333,2020-06-02,823.5999755859375
334,334,2020-06-03,838.0
335,335,2020-06-04,840.6599731445312
336,336,2020-06-05,859.5399780273438
337,337,2020-06-08,848.6599731445312
338,338,2020-06-09,815.47998046875
339,339,2020-06-10,812.6099853515625
340,340,2020-06-11,761.5700073242188
341,341,2020-06-12,764.4199829101562
342,342,2020-06-15,773.7899780273438
343,343,2020-06-16,784.0499877929688
344,344,2020-06-17,782.3699951171875
345,345,2020-06-18,782.739990234375
346,346,2020-06-19,795.239990234375
347,347,2020-06-22,785.1599731445312
348,348,2020-06-23,798.0
349,349,2020-06-24,784.0399780273438
350,350,2020-06-25,785.3800048828125
351,351,2020-06-26,772.2999877929688
352,352,2020-06-29,785.239990234375
353,353,2020-06-30,805.5499877929688
354,354,2020-07-01,804.7899780273438
355,355,2020-07-02,814.7000122070312
356,356,2020-07-06,823.4500122070312
357,357,2020-07-07,819.0599975585938
358,358,2020-07-08,818.1900024414062
359,359,2020-07-09,830.530029296875
360,360,2020-07-10,819.2000122070312
361,361,2020-07-13,823.989990234375
362,362,2020-07-14,849.3400268554688
363,363,2020-07-15,869.0399780273438
364,364,2020-07-16,860.6799926757812
365,365,2020-07-17,867.8900146484375
366,366,2020-07-20,866.469970703125
367,367,2020-07-21,870.510009765625
368,368,2020-07-22,883.3499755859375
369,369,2020-07-23,885.3699951171875
370,370,2020-07-24,862.719970703125
371,371,2020-07-27,895.5
372,372,2020-07-28,882.030029296875
373,373,2020-07-29,898.0800170898438
374,374,2020-07-30,895.1699829101562
375,375,2020-07-31,935.0
376,376,2020-08-03,926.4299926757812
377,377,2020-08-04,928.5900268554688
378,378,2020-08-05,945.239990234375
379,379,2020-08-06,938.25
380,380,2020-08-07,944.1699829101562
381,381,2020-08-10,945.9500122070312
382,382,2020-08-11,947.25
383,383,2020-08-12,973.27001953125
384,384,2020-08-13,973.1400146484376
385,385,2020-08-14,961.0399780273438
386,386,2020-08-17,959.780029296875
387,387,2020-08-18,963.2000122070312
388,388,2020-08-19,970.7100219726562
389,389,2020-08-20,959.3400268554688
390,390,2020-08-21,959.97998046875
391,391,2020-08-24,947.9400024414062
392,392,2020-08-25,967.8200073242188
393,393,2020-08-26,972.0999755859376
394,394,2020-08-27,968.6799926757812
395,395,2020-08-28,966.6099853515624
396,396,2020-08-31,970.780029296875
397,397,2020-09-01,975.8900146484376
398,398,2020-09-02,1005.1500244140624
399,399,2020-09-03,962.989990234375
400,400,2020-09-04,949.260009765625
401,401,2020-09-08,947.6199951171876
402,402,2020-09-09,975.8200073242188
403,403,2020-09-10,963.4600219726562
404,404,2020-09-11,973.7100219726562
405,405,2020-09-14,978.989990234375
406,406,2020-09-15,980.9000244140624
407,407,2020-09-16,988.8300170898438
408,408,2020-09-17,983.6199951171876
409,409,2020-09-18,976.469970703125
410,410,2020-09-21,974.5
411,411,2020-09-22,986.0700073242188
412,412,2020-09-23,957.1400146484376
413,413,2020-09-24,960.260009765625
414,414,2020-09-25,975.0700073242188
415,415,2020-09-28,968.469970703125
416,416,2020-09-29,968.5900268554688
417,417,2020-09-30,965.75
418,418,2020-10-01,970.9199829101562
419,419,2020-10-02,966.9199829101562
420,420,2020-10-05,990.4299926757812
421,421,2020-10-06,993.8499755859376
422,422,2020-10-07,1011.27001953125
423,423,2020-10-08,1012.0800170898438
424,424,2020-10-09,1025.4599609375
425,425,2020-10-12,1025.75
426,426,2020-10-13,1028.6600341796875
427,427,2020-10-14,1022.3900146484376
428,428,2020-10-15,1018.530029296875
429,429,2020-10-16,1029.77001953125
430,430,2020-10-19,1018.7000122070312
431,431,2020-10-20,1030.6099853515625
432,432,2020-10-21,1031.93994140625
433,433,2020-10-22,1063.22998046875
434,434,2020-10-23,1053.199951171875
435,435,2020-10-26,1045.2900390625
436,436,2020-10-27,1052.5799560546875
437,437,2020-10-28,1009.260009765625
438,438,2020-10-29,1003.7899780273438
439,439,2020-10-30,997.9099731445312
440,440,2020-11-02,1043.25
441,441,2020-11-03,1065.5
442,442,2020-11-04,1080.22998046875
443,443,2020-11-05,1103.739990234375
444,444,2020-11-06,1181.1099853515625
445,445,2020-11-09,1179.5799560546875
446,446,2020-11-10,1125.4599609375
447,447,2020-11-11,1134.4000244140625
448,448,2020-11-12,1157.8699951171875
449,449,2020-11-13,1181.3800048828125
450,450,2020-11-16,1187.9300537109375
451,451,2020-11-17,1193.3599853515625
452,452,2020-11-18,1144.81005859375
453,453,2020-11-19,1147.3399658203125
454,454,2020-11-20,1147.5999755859375
455,455,2020-11-23,1138.6800537109375
456,456,2020-11-24,1126.9599609375
457,457,2020-11-25,1125.1600341796875
458,458,2020-11-27,1126.6800537109375
459,459,2020-11-30,1150.0400390625
460,460,2020-12-01,1160.0899658203125
461,461,2020-12-02,1139.75
462,462,2020-12-03,1132.0
463,463,2020-12-04,1131.75
464,464,2020-12-07,1125.1500244140625
465,465,2020-12-08,1161.3299560546875
466,466,2020-12-09,1150.6800537109375
467,467,2020-12-10,1151.8199462890625
468,468,2020-12-11,1144.8699951171875
469,469,2020-12-14,1139.260009765625
470,470,2020-12-15,1149.1600341796875
471,471,2020-12-16,1111.260009765625
472,472,2020-12-17,1130.3299560546875
473,473,2020-12-18,1134.8299560546875
474,474,2020-12-21,1135.3299560546875
475,475,2020-12-22,1125.530029296875
476,476,2020-12-23,1126.0999755859375
477,477,2020-12-24,1140.18994140625
478,478,2020-12-28,1134.760009765625
479,479,2020-12-29,1137.9599609375
480,480,2020-12-30,1133.8800048828125
481,481,2020-12-31,1139.6800537109375
482,482,2021-01-04,1160.8699951171875
483,483,2021-01-05,1176.3499755859375
484,484,2021-01-06,1197.0899658203125
485,485,2021-01-07,1222.5400390625
486,486,2021-01-08,1236.989990234375
487,487,2021-01-11,1245.02001953125
488,488,2021-01-12,1220.47998046875
489,489,2021-01-13,1216.6300048828125
490,490,2021-01-14,1204.2099609375
491,491,2021-01-15,1218.43994140625
492,492,2021-01-19,1231.1600341796875
493,493,2021-01-20,1268.800048828125
494,494,2021-01-21,1244.780029296875
495,495,2021-01-22,1234.719970703125
496,496,2021-01-25,1233.469970703125
497,497,2021-01-26,1210.9100341796875
498,498,2021-01-27,1153.5
499,499,2021-01-28,1170.800048828125
500,500,2021-01-29,1168.0999755859375
501,501,2021-02-01,1180.8199462890625
502,502,2021-02-02,1217.5899658203125
503,503,2021-02-03,1188.3800048828125
504,504,2021-02-04,1216.93994140625
505,505,2021-02-05,1195.199951171875
506,506,2021-02-08,1209.27001953125
507,507,2021-02-09,1206.5
508,508,2021-02-10,1207.010009765625
509,509,2021-02-11,1202.0699462890625
510,510,2021-02-12,1220.6600341796875
511,511,2021-02-16,1190.8299560546875
512,512,2021-02-17,1166.4599609375
513,513,2021-02-18,1150.510009765625
514,514,2021-02-19,1165.449951171875
515,515,2021-02-22,1127.8900146484375
516,516,2021-02-23,1110.4599609375
517,517,2021-02-24,1127.5999755859375
518,518,2021-02-25,1109.9100341796875
519,519,2021-02-26,1116.050048828125
520,520,2021-03-01,1134.6700439453125
521,521,2021-03-02,1122.5699462890625
522,522,2021-03-03,1093.030029296875
523,523,2021-03-04,1059.4200439453125
524,524,2021-03-05,1060.5899658203125
525,525,2021-03-08,1038.469970703125
526,526,2021-03-09,1050.0
527,527,2021-03-10,1055.0
528,528,2021-03-11,1080.6199951171875
529,529,2021-03-12,1067.3800048828125
530,530,2021-03-15,1098.22998046875
531,531,2021-03-16,1083.699951171875
532,532,2021-03-17,1092.0400390625
533,533,2021-03-18,1100.2900390625
534,534,2021-03-19,1123.1500244140625
535,535,2021-03-22,1130.8699951171875
536,536,2021-03-23,1116.7099609375
537,537,2021-03-24,1109.8800048828125
538,538,2021-03-25,1117.1800537109375
539,539,2021-03-26,1163.0799560546875
540,540,2021-03-29,1170.5899658203125
541,541,2021-03-30,1149.27001953125
542,542,2021-03-31,1155.68994140625
543,543,2021-04-01,1175.18994140625
544,544,2021-04-05,1195.550048828125
545,545,2021-04-06,1210.219970703125
546,546,2021-04-07,1199.8399658203125
547,547,2021-04-08,1206.4000244140625
548,548,2021-04-09,1222.4100341796875
549,549,2021-04-12,1218.8399658203125
550,550,2021-04-13,1230.8599853515625
551,551,2021-04-14,1224.5999755859375
552,552,2021-04-15,1261.9599609375
553,553,2021-04-16,1282.3299560546875
554,554,2021-04-19,1277.2900390625
555,555,2021-04-20,1276.9100341796875
556,556,2021-04-21,1311.1400146484375
557,557,2021-04-22,1301.56005859375
558,558,2021-04-23,1335.1500244140625
559,559,2021-04-26,1312.9000244140625
560,560,2021-04-27,1322.8599853515625
561,561,2021-04-28,1323.989990234375
562,562,2021-04-29,1327.989990234375
563,563,2021-04-30,1313.3199462890625
564,564,2021-05-03,1315.75
565,565,2021-05-04,1281.9200439453125
566,566,2021-05-05,1293.010009765625
567,567,2021-05-06,1298.5699462890625
568,568,2021-05-07,1278.56005859375
569,569,2021-05-10,1244.550048828125
570,570,2021-05-11,1239.93994140625
571,571,2021-05-12,1241.449951171875
572,572,2021-05-13,1253.6400146484375
573,573,2021-05-14,1274.6500244140625
574,574,2021-05-17,1259.010009765625
575,575,2021-05-18,1245.4300537109375
576,576,2021-05-19,1251.4599609375
577,577,2021-05-20,1275.8800048828125
578,578,2021-05-21,1276.2900390625
579,579,2021-05-24,1280.1099853515625
580,580,2021-05-25,1287.0999755859375
581,581,2021-05-26,1281.7099609375
582,582,2021-05-27,1297.1199951171875
583,583,2021-05-28,1300.949951171875
584,584,2021-06-01,1296.300048828125
585,585,2021-06-02,1274.8699951171875
586,586,2021-06-03,1255.280029296875
587,587,2021-06-04,1256.8199462890625
588,588,2021-06-07,1248.77001953125
589,589,2021-06-08,1266.0400390625
590,590,2021-06-09,1269.0899658203125
591,591,2021-06-10,1300.3900146484375
592,592,2021-06-11,1325.47998046875
593,593,2021-06-14,1351.8399658203125
594,594,2021-06-15,1358.4200439453125
595,595,2021-06-16,1349.9200439453125
596,596,2021-06-17,1368.050048828125
597,597,2021-06-18,1352.8699951171875
598,598,2021-06-21,1364.550048828125
599,599,2021-06-22,1376.989990234375
600,600,2021-06-23,1356.5999755859375
601,601,2021-06-24,1355.4100341796875
602,602,2021-06-25,1352.02001953125
603,603,2021-06-28,1381.6700439453125
604,604,2021-06-29,1397.6500244140625
605,605,2021-06-30,1385.3399658203125
606,606,2021-07-01,1381.1300048828125
607,607,2021-07-02,1401.1500244140625
608,608,2021-07-06,1419.6500244140625
609,609,2021-07-07,1435.969970703125
610,610,2021-07-08,1422.4300537109375
611,611,2021-07-09,1435.4100341796875
612,612,2021-07-12,1436.0400390625
613,613,2021-07-13,1442.18994140625
614,614,2021-07-14,1435.56005859375
615,615,2021-07-15,1436.030029296875
616,616,2021-07-16,1448.989990234375
617,617,2021-07-19,1438.6600341796875
618,618,2021-07-20,1443.4100341796875
619,619,2021-07-21,1432.7900390625
620,620,2021-07-22,1459.5899658203125
621,621,2021-07-23,1477.1400146484375
622,622,2021-07-26,1471.56005859375
623,623,2021-07-27,1479.8800048828125
624,624,2021-07-28,1487.6400146484375
625,625,2021-07-29,1511.699951171875
626,626,2021-07-30,1473.7099609375
627,627,2021-08-02,1480.1500244140625
628,628,2021-08-03,1496.719970703125
629,629,2021-08-04,1515.260009765625
630,630,2021-08-05,1527.56005859375
631,631,2021-08-06,1521.68994140625
632,632,2021-08-09,1523.93994140625
633,633,2021-08-10,1515.27001953125
634,634,2021-08-11,1498.780029296875
635,635,2021-08-12,1518.1500244140625
636,636,2021-08-13,1537.489990234375
637,637,2021-08-16,1558.9100341796875
638,638,2021-08-17,1546.25
639,639,2021-08-18,1519.9300537109375
640,640,2021-08-19,1541.5999755859375
641,641,2021-08-20,1530.510009765625
642,642,2021-08-23,1531.9200439453125
643,643,2021-08-24,1525.56005859375
644,644,2021-08-25,1560.6199951171875
645,645,2021-08-26,1556.8900146484375
646,646,2021-08-27,1565.6099853515625
647,647,2021-08-30,1588.72998046875
648,648,2021-08-31,1552.8299560546875
649,649,2021-09-01,1552.6700439453125
650,650,2021-09-02,1569.18994140625
651,651,2021-09-03,1575.31005859375
652,652,2021-09-07,1579.449951171875
653,653,2021-09-08,1604.050048828125
654,654,2021-09-09,1584.800048828125
655,655,2021-09-10,1593.989990234375
656,656,2021-09-13,1555.47998046875
657,657,2021-09-14,1559.43994140625
658,658,2021-09-15,1561.1500244140625
659,659,2021-09-16,1554.5899658203125
660,660,2021-09-17,1545.1800537109375
661,661,2021-09-20,1527.18994140625
662,662,2021-09-21,1535.3800048828125
663,663,2021-09-22,1542.780029296875
664,664,2021-09-23,1563.510009765625
665,665,2021-09-24,1556.8399658203125
666,666,2021-09-27,1477.9599609375
667,667,2021-09-28,1421.6500244140625
668,668,2021-09-29,1408.43994140625
669,669,2021-09-30,1377.3599853515625
670,670,2021-10-01,1389.8699951171875
671,671,2021-10-04,1372.52001953125
672,672,2021-10-05,1384.02001953125
673,673,2021-10-06,1384.5
674,674,2021-10-07,1404.3199462890625
675,675,2021-10-08,1385.300048828125
676,676,2021-10-11,1361.4300537109375
677,677,2021-10-12,1355.25
678,678,2021-10-13,1360.43994140625
679,679,2021-10-14,1399.31005859375
680,680,2021-10-15,1417.75
681,681,2021-10-18,1420.22998046875
682,682,2021-10-19,1430.449951171875
683,683,2021-10-20,1437.3399658203125
684,684,2021-10-21,1436.949951171875
685,685,2021-10-22,1469.75
686,686,2021-10-25,1470.719970703125
687,687,2021-10-26,1470.5799560546875
688,688,2021-10-27,1461.8900146484375
689,689,2021-10-28,1479.1500244140625
690,690,2021-10-29,1480.8800048828125
691,691,2021-11-01,1444.43994140625
692,692,2021-11-02,1469.8399658203125
693,693,2021-11-03,1471.25
694,694,2021-11-04,1484.4000244140625
695,695,2021-11-05,1518.530029296875
696,696,2021-11-08,1543.0
697,697,2021-11-09,1557.510009765625
698,698,2021-11-10,1544.72998046875
699,699,2021-11-11,1521.239990234375
700,700,2021-11-12,1533.5899658203125
701,701,2021-11-15,1515.050048828125
702,702,2021-11-16,1528.510009765625
703,703,2021-11-17,1534.1700439453125
704,704,2021-11-18,1544.1199951171875
705,705,2021-11-19,1552.0699462890625
706,706,2021-11-22,1523.280029296875
707,707,2021-11-23,1524.18994140625
708,708,2021-11-24,1518.25
709,709,2021-11-26,1496.6500244140625
710,710,2021-11-29,1536.219970703125
711,711,2021-11-30,1514.1300048828125
712,712,2021-12-01,1520.449951171875
713,713,2021-12-02,1547.5999755859375
714,714,2021-12-03,1529.530029296875
715,715,2021-12-06,1535.5
716,716,2021-12-07,1566.1500244140625
717,717,2021-12-08,1586.1500244140625
718,718,2021-12-09,1582.1600341796875
719,719,2021-12-10,1588.3699951171875
720,720,2021-12-13,1590.199951171875
721,721,2021-12-14,1542.9200439453125
722,722,2021-12-15,1567.0
723,723,2021-12-16,1565.8499755859375
724,724,2021-12-17,1579.3399658203125
725,725,2021-12-20,1554.4300537109375
726,726,2021-12-21,1571.5400390625
727,727,2021-12-22,1604.93994140625
728,728,2021-12-23,1626.22998046875
729,729,2021-12-27,1673.4100341796875
730,730,2021-12-28,1675.1700439453125
731,731,2021-12-29,1701.989990234375
732,732,2021-12-30,1702.530029296875
733,733,2021-12-31,1697.2099609375
734,734,2022-01-03,1674.8599853515625
735,735,2022-01-04,1640.72998046875
736,736,2022-01-05,1583.1099853515625
737,737,2022-01-06,1602.8499755859375
738,738,2022-01-07,1542.3900146484375
739,739,2022-01-10,1565.989990234375
740,740,2022-01-11,1571.4300537109375
