,Date,FSLR
0,2019-02-04 00:00:00-05:00,49.290000915527344
1,2019-02-05 00:00:00-05:00,49.310001373291016
2,2019-02-06 00:00:00-05:00,48.88999938964844
3,2019-02-07 00:00:00-05:00,48.0
4,2019-02-08 00:00:00-05:00,48.099998474121094
5,2019-02-11 00:00:00-05:00,49.720001220703125
6,2019-02-12 00:00:00-05:00,50.2599983215332
7,2019-02-13 00:00:00-05:00,50.63999938964844
8,2019-02-14 00:00:00-05:00,51.02000045776367
9,2019-02-15 00:00:00-05:00,49.18000030517578
10,2019-02-19 00:00:00-05:00,52.060001373291016
11,2019-02-20 00:00:00-05:00,51.689998626708984
12,2019-02-21 00:00:00-05:00,51.95000076293945
13,2019-02-22 00:00:00-05:00,53.72999954223633
14,2019-02-25 00:00:00-05:00,51.77000045776367
15,2019-02-26 00:00:00-05:00,51.88999938964844
16,2019-02-27 00:00:00-05:00,52.380001068115234
17,2019-02-28 00:00:00-05:00,52.54999923706055
18,2019-03-01 00:00:00-05:00,53.40999984741211
19,2019-03-04 00:00:00-05:00,52.4900016784668
20,2019-03-05 00:00:00-05:00,52.189998626708984
21,2019-03-06 00:00:00-05:00,51.369998931884766
22,2019-03-07 00:00:00-05:00,50.36000061035156
23,2019-03-08 00:00:00-05:00,51.15999984741211
24,2019-03-11 00:00:00-04:00,53.619998931884766
25,2019-03-12 00:00:00-04:00,53.93000030517578
26,2019-03-13 00:00:00-04:00,54.709999084472656
27,2019-03-14 00:00:00-04:00,54.439998626708984
28,2019-03-15 00:00:00-04:00,53.709999084472656
29,2019-03-18 00:00:00-04:00,54.68000030517578
30,2019-03-19 00:00:00-04:00,55.45000076293945
31,2019-03-20 00:00:00-04:00,55.650001525878906
32,2019-03-21 00:00:00-04:00,54.810001373291016
33,2019-03-22 00:00:00-04:00,52.40999984741211
34,2019-03-25 00:00:00-04:00,51.720001220703125
35,2019-03-26 00:00:00-04:00,50.91999816894531
36,2019-03-27 00:00:00-04:00,51.189998626708984
37,2019-03-28 00:00:00-04:00,52.02000045776367
38,2019-03-29 00:00:00-04:00,52.84000015258789
39,2019-04-01 00:00:00-04:00,54.11000061035156
40,2019-04-02 00:00:00-04:00,53.900001525878906
41,2019-04-03 00:00:00-04:00,54.849998474121094
42,2019-04-04 00:00:00-04:00,55.380001068115234
43,2019-04-05 00:00:00-04:00,56.290000915527344
44,2019-04-08 00:00:00-04:00,57.08000183105469
45,2019-04-09 00:00:00-04:00,56.130001068115234
46,2019-04-10 00:00:00-04:00,60.77000045776367
47,2019-04-11 00:00:00-04:00,60.630001068115234
48,2019-04-12 00:00:00-04:00,60.18000030517578
49,2019-04-15 00:00:00-04:00,60.22999954223633
50,2019-04-16 00:00:00-04:00,60.5099983215332
51,2019-04-17 00:00:00-04:00,60.65999984741211
52,2019-04-18 00:00:00-04:00,59.849998474121094
53,2019-04-22 00:00:00-04:00,59.959999084472656
54,2019-04-23 00:00:00-04:00,61.619998931884766
55,2019-04-24 00:00:00-04:00,61.81999969482422
56,2019-04-25 00:00:00-04:00,61.25
57,2019-04-26 00:00:00-04:00,61.540000915527344
58,2019-04-29 00:00:00-04:00,61.84000015258789
59,2019-04-30 00:00:00-04:00,61.529998779296875
60,2019-05-01 00:00:00-04:00,60.869998931884766
61,2019-05-02 00:00:00-04:00,59.86000061035156
62,2019-05-03 00:00:00-04:00,61.7599983215332
63,2019-05-06 00:00:00-04:00,60.290000915527344
64,2019-05-07 00:00:00-04:00,61.689998626708984
65,2019-05-08 00:00:00-04:00,60.33000183105469
66,2019-05-09 00:00:00-04:00,58.91999816894531
67,2019-05-10 00:00:00-04:00,59.9900016784668
68,2019-05-13 00:00:00-04:00,58.400001525878906
69,2019-05-14 00:00:00-04:00,59.33000183105469
70,2019-05-15 00:00:00-04:00,59.86000061035156
71,2019-05-16 00:00:00-04:00,60.66999816894531
72,2019-05-17 00:00:00-04:00,58.380001068115234
73,2019-05-20 00:00:00-04:00,57.77000045776367
74,2019-05-21 00:00:00-04:00,58.939998626708984
75,2019-05-22 00:00:00-04:00,59.060001373291016
76,2019-05-23 00:00:00-04:00,57.33000183105469
77,2019-05-24 00:00:00-04:00,57.310001373291016
78,2019-05-28 00:00:00-04:00,58.349998474121094
79,2019-05-29 00:00:00-04:00,57.86000061035156
80,2019-05-30 00:00:00-04:00,59.63999938964844
81,2019-05-31 00:00:00-04:00,58.040000915527344
82,2019-06-03 00:00:00-04:00,58.75
83,2019-06-04 00:00:00-04:00,60.869998931884766
84,2019-06-05 00:00:00-04:00,60.93000030517578
85,2019-06-06 00:00:00-04:00,61.41999816894531
86,2019-06-07 00:00:00-04:00,62.529998779296875
87,2019-06-10 00:00:00-04:00,63.15999984741211
88,2019-06-11 00:00:00-04:00,64.25
89,2019-06-12 00:00:00-04:00,59.880001068115234
90,2019-06-13 00:00:00-04:00,62.150001525878906
91,2019-06-14 00:00:00-04:00,61.2400016784668
92,2019-06-17 00:00:00-04:00,60.939998626708984
93,2019-06-18 00:00:00-04:00,62.869998931884766
94,2019-06-19 00:00:00-04:00,62.779998779296875
95,2019-06-20 00:00:00-04:00,63.040000915527344
96,2019-06-21 00:00:00-04:00,62.90999984741211
97,2019-06-24 00:00:00-04:00,62.68000030517578
98,2019-06-25 00:00:00-04:00,61.7599983215332
99,2019-06-26 00:00:00-04:00,62.56999969482422
100,2019-06-27 00:00:00-04:00,65.47000122070312
101,2019-06-28 00:00:00-04:00,65.68000030517578
102,2019-07-01 00:00:00-04:00,66.12999725341797
103,2019-07-02 00:00:00-04:00,66.6500015258789
104,2019-07-03 00:00:00-04:00,66.19000244140625
105,2019-07-05 00:00:00-04:00,66.83999633789062
