,Date,ZBH
0,2019-02-04 00:00:00-05:00,110.39060974121094
1,2019-02-05 00:00:00-05:00,110.614990234375
2,2019-02-06 00:00:00-05:00,110.48408508300781
3,2019-02-07 00:00:00-05:00,110.58695220947266
4,2019-02-08 00:00:00-05:00,112.72779083251953
5,2019-02-11 00:00:00-05:00,114.27035522460938
6,2019-02-12 00:00:00-05:00,115.87835693359375
7,2019-02-13 00:00:00-05:00,115.5137710571289
8,2019-02-14 00:00:00-05:00,114.513427734375
9,2019-02-15 00:00:00-05:00,115.5978775024414
10,2019-02-19 00:00:00-05:00,115.5137710571289
11,2019-02-20 00:00:00-05:00,115.90638732910156
12,2019-02-21 00:00:00-05:00,115.43895721435547
13,2019-02-22 00:00:00-05:00,116.3364486694336
14,2019-02-25 00:00:00-05:00,115.83161163330078
15,2019-02-26 00:00:00-05:00,115.32677459716797
16,2019-02-27 00:00:00-05:00,116.3831787109375
17,2019-02-28 00:00:00-05:00,116.03728485107422
18,2019-03-01 00:00:00-05:00,117.24327850341797
19,2019-03-04 00:00:00-05:00,116.32709503173828
20,2019-03-05 00:00:00-05:00,116.02790832519531
21,2019-03-06 00:00:00-05:00,115.2145767211914
22,2019-03-07 00:00:00-05:00,113.48504638671875
23,2019-03-08 00:00:00-05:00,113.69073486328125
24,2019-03-11 00:00:00-04:00,113.50377655029297
25,2019-03-12 00:00:00-04:00,114.69104766845703
26,2019-03-13 00:00:00-04:00,115.11174774169922
27,2019-03-14 00:00:00-04:00,114.93412017822266
28,2019-03-15 00:00:00-04:00,117.72006225585938
29,2019-03-18 00:00:00-04:00,117.15914916992188
30,2019-03-19 00:00:00-04:00,117.5331039428711
31,2019-03-20 00:00:00-04:00,119.13174438476562
32,2019-03-21 00:00:00-04:00,121.12303924560547
33,2019-03-22 00:00:00-04:00,118.43058013916016
34,2019-03-25 00:00:00-04:00,118.34644317626953
35,2019-03-26 00:00:00-04:00,118.65494537353516
36,2019-03-27 00:00:00-04:00,118.62689971923828
37,2019-03-28 00:00:00-04:00,118.9172592163086
38,2019-03-29 00:00:00-04:00,119.61036682128906
39,2019-04-01 00:00:00-04:00,119.66659545898438
40,2019-04-02 00:00:00-04:00,119.42304992675781
41,2019-04-03 00:00:00-04:00,118.46765899658203
42,2019-04-04 00:00:00-04:00,118.54259490966797
43,2019-04-05 00:00:00-04:00,119.15141296386719
44,2019-04-08 00:00:00-04:00,120.60324096679688
45,2019-04-09 00:00:00-04:00,120.50955963134766
46,2019-04-10 00:00:00-04:00,120.67815399169922
47,2019-04-11 00:00:00-04:00,120.39717102050781
48,2019-04-12 00:00:00-04:00,119.8164291381836
49,2019-04-15 00:00:00-04:00,119.7977294921875
50,2019-04-16 00:00:00-04:00,117.56846618652344
51,2019-04-17 00:00:00-04:00,112.10779571533203
52,2019-04-18 00:00:00-04:00,112.39815521240234
53,2019-04-22 00:00:00-04:00,113.52214050292969
54,2019-04-23 00:00:00-04:00,114.98332214355469
55,2019-04-24 00:00:00-04:00,116.5662612915039
56,2019-04-25 00:00:00-04:00,116.81916046142578
57,2019-04-26 00:00:00-04:00,116.0136489868164
58,2019-04-29 00:00:00-04:00,113.17557525634766
59,2019-04-30 00:00:00-04:00,115.35799407958984
60,2019-05-01 00:00:00-04:00,113.5408706665039
61,2019-05-02 00:00:00-04:00,115.40482330322266
62,2019-05-03 00:00:00-04:00,116.43514251708984
63,2019-05-06 00:00:00-04:00,117.59657287597656
64,2019-05-07 00:00:00-04:00,115.57341766357422
65,2019-05-08 00:00:00-04:00,114.79598236083984
66,2019-05-09 00:00:00-04:00,114.1871566772461
67,2019-05-10 00:00:00-04:00,114.24334716796875
68,2019-05-13 00:00:00-04:00,111.14305114746094
69,2019-05-14 00:00:00-04:00,111.22734069824219
70,2019-05-15 00:00:00-04:00,111.04000854492188
71,2019-05-16 00:00:00-04:00,110.59978485107422
72,2019-05-17 00:00:00-04:00,109.04492950439453
73,2019-05-20 00:00:00-04:00,108.57662963867188
74,2019-05-21 00:00:00-04:00,108.75457763671875
75,2019-05-22 00:00:00-04:00,107.85540008544922
76,2019-05-23 00:00:00-04:00,106.74079132080078
77,2019-05-24 00:00:00-04:00,107.26531982421875
78,2019-05-28 00:00:00-04:00,105.03609466552734
79,2019-05-29 00:00:00-04:00,105.11101531982422
80,2019-05-30 00:00:00-04:00,105.73859405517578
81,2019-05-31 00:00:00-04:00,106.71269989013672
82,2019-06-03 00:00:00-04:00,107.05925750732422
83,2019-06-04 00:00:00-04:00,109.97222137451172
84,2019-06-05 00:00:00-04:00,111.0306625366211
85,2019-06-06 00:00:00-04:00,112.68852233886719
86,2019-06-07 00:00:00-04:00,113.08190155029297
87,2019-06-10 00:00:00-04:00,113.99984741210938
88,2019-06-11 00:00:00-04:00,112.8477554321289
89,2019-06-12 00:00:00-04:00,113.04446411132812
90,2019-06-13 00:00:00-04:00,112.20146942138672
91,2019-06-14 00:00:00-04:00,110.00970458984375
92,2019-06-17 00:00:00-04:00,110.27195739746094
93,2019-06-18 00:00:00-04:00,110.63726806640625
94,2019-06-19 00:00:00-04:00,111.80806732177734
95,2019-06-20 00:00:00-04:00,112.12654113769531
96,2019-06-21 00:00:00-04:00,110.79650115966797
97,2019-06-24 00:00:00-04:00,109.9815902709961
98,2019-06-25 00:00:00-04:00,109.30722045898438
99,2019-06-26 00:00:00-04:00,107.31214141845703
100,2019-06-27 00:00:00-04:00,108.29769134521484
101,2019-06-28 00:00:00-04:00,110.51282501220703
102,2019-07-01 00:00:00-04:00,110.10922241210938
103,2019-07-02 00:00:00-04:00,109.5648193359375
104,2019-07-03 00:00:00-04:00,110.4283447265625
105,2019-07-05 00:00:00-04:00,110.57853698730469
106,2019-07-08 00:00:00-04:00,113.29114532470703
107,2019-07-09 00:00:00-04:00,113.2817611694336
108,2019-07-10 00:00:00-04:00,113.3662338256836
109,2019-07-11 00:00:00-04:00,113.57272338867188
110,2019-07-12 00:00:00-04:00,113.19728088378906
111,2019-07-15 00:00:00-04:00,114.41748809814453
112,2019-07-16 00:00:00-04:00,114.59581756591797
113,2019-07-17 00:00:00-04:00,115.46874237060547
114,2019-07-18 00:00:00-04:00,116.46367645263672
115,2019-07-19 00:00:00-04:00,115.87232971191406
116,2019-07-22 00:00:00-04:00,115.27162170410156
117,2019-07-23 00:00:00-04:00,117.16763305664062
118,2019-07-24 00:00:00-04:00,118.10623931884766
119,2019-07-25 00:00:00-04:00,116.30412292480469
120,2019-07-26 00:00:00-04:00,126.24407196044922
121,2019-07-29 00:00:00-04:00,126.27225494384766
122,2019-07-30 00:00:00-04:00,128.28085327148438
123,2019-07-31 00:00:00-04:00,126.83538818359375
124,2019-08-01 00:00:00-04:00,129.05992126464844
125,2019-08-02 00:00:00-04:00,129.5948944091797
126,2019-08-05 00:00:00-04:00,126.6382827758789
127,2019-08-06 00:00:00-04:00,126.85413360595703
128,2019-08-07 00:00:00-04:00,127.83970642089844
129,2019-08-08 00:00:00-04:00,130.4021453857422
130,2019-08-09 00:00:00-04:00,129.82015991210938
131,2019-08-12 00:00:00-04:00,130.00790405273438
132,2019-08-13 00:00:00-04:00,129.6887664794922
133,2019-08-14 00:00:00-04:00,125.70906066894531
134,2019-08-15 00:00:00-04:00,126.83538818359375
135,2019-08-16 00:00:00-04:00,128.6000213623047
136,2019-08-19 00:00:00-04:00,130.05487060546875
137,2019-08-20 00:00:00-04:00,129.48231506347656
138,2019-08-21 00:00:00-04:00,128.99423217773438
139,2019-08-22 00:00:00-04:00,128.69384765625
140,2019-08-23 00:00:00-04:00,125.43685913085938
141,2019-08-26 00:00:00-04:00,126.5538101196289
142,2019-08-27 00:00:00-04:00,126.24407196044922
143,2019-08-28 00:00:00-04:00,128.72203063964844
144,2019-08-29 00:00:00-04:00,129.6981658935547
145,2019-08-30 00:00:00-04:00,130.65554809570312
146,2019-09-03 00:00:00-04:00,130.83389282226562
147,2019-09-04 00:00:00-04:00,129.53860473632812
148,2019-09-05 00:00:00-04:00,130.97470092773438
149,2019-09-06 00:00:00-04:00,131.1624298095703
150,2019-09-09 00:00:00-04:00,128.66567993164062
151,2019-09-10 00:00:00-04:00,130.01730346679688
152,2019-09-11 00:00:00-04:00,131.6786651611328
153,2019-09-12 00:00:00-04:00,133.8562469482422
154,2019-09-13 00:00:00-04:00,130.27072143554688
155,2019-09-16 00:00:00-04:00,129.21009826660156
156,2019-09-17 00:00:00-04:00,130.31764221191406
157,2019-09-18 00:00:00-04:00,130.85269165039062
158,2019-09-19 00:00:00-04:00,131.0873260498047
159,2019-09-20 00:00:00-04:00,133.30247497558594
160,2019-09-23 00:00:00-04:00,132.9552001953125
161,2019-09-24 00:00:00-04:00,131.4627685546875
162,2019-09-25 00:00:00-04:00,128.9285125732422
163,2019-09-26 00:00:00-04:00,128.4404296875
164,2019-09-27 00:00:00-04:00,126.11797332763672
165,2019-09-30 00:00:00-04:00,129.0704345703125
166,2019-10-01 00:00:00-04:00,125.62899780273438
167,2019-10-02 00:00:00-04:00,124.06819152832031
168,2019-10-03 00:00:00-04:00,124.99906921386719
169,2019-10-04 00:00:00-04:00,126.41885375976562
170,2019-10-07 00:00:00-04:00,126.46587371826172
171,2019-10-08 00:00:00-04:00,123.38178253173828
172,2019-10-09 00:00:00-04:00,125.45037841796875
173,2019-10-10 00:00:00-04:00,126.0615463256836
174,2019-10-11 00:00:00-04:00,128.2899932861328
175,2019-10-14 00:00:00-04:00,127.16165161132812
176,2019-10-15 00:00:00-04:00,129.65335083007812
177,2019-10-16 00:00:00-04:00,128.42164611816406
178,2019-10-17 00:00:00-04:00,130.23631286621094
179,2019-10-18 00:00:00-04:00,129.39010620117188
180,2019-10-21 00:00:00-04:00,129.38067626953125
181,2019-10-22 00:00:00-04:00,126.76675415039062
182,2019-10-23 00:00:00-04:00,127.14286804199219
183,2019-10-24 00:00:00-04:00,126.83261108398438
184,2019-10-25 00:00:00-04:00,126.0615463256836
185,2019-10-28 00:00:00-04:00,127.82928466796875
186,2019-10-29 00:00:00-04:00,129.93544006347656
187,2019-10-30 00:00:00-04:00,129.82260131835938
188,2019-10-31 00:00:00-04:00,129.97305297851562
189,2019-11-01 00:00:00-04:00,129.96365356445312
190,2019-11-04 00:00:00-05:00,128.3745574951172
191,2019-11-05 00:00:00-05:00,131.92877197265625
192,2019-11-06 00:00:00-05:00,134.66497802734375
193,2019-11-07 00:00:00-05:00,133.45204162597656
194,2019-11-08 00:00:00-05:00,135.39840698242188
195,2019-11-11 00:00:00-05:00,134.75901794433594
196,2019-11-12 00:00:00-05:00,135.9061279296875
197,2019-11-13 00:00:00-05:00,135.74632263183594
198,2019-11-14 00:00:00-05:00,136.36688232421875
199,2019-11-15 00:00:00-05:00,138.01234436035156
200,2019-11-18 00:00:00-05:00,136.3292694091797
201,2019-11-19 00:00:00-05:00,135.9061279296875
202,2019-11-20 00:00:00-05:00,134.05380249023438
203,2019-11-21 00:00:00-05:00,133.81875610351562
204,2019-11-22 00:00:00-05:00,135.22915649414062
205,2019-11-25 00:00:00-05:00,136.4138946533203
206,2019-11-26 00:00:00-05:00,136.20704650878906
207,2019-11-27 00:00:00-05:00,137.8054962158203
208,2019-11-29 00:00:00-05:00,136.60195922851562
209,2019-12-02 00:00:00-05:00,135.83091735839844
210,2019-12-03 00:00:00-05:00,134.83424377441406
211,2019-12-04 00:00:00-05:00,139.50735473632812
212,2019-12-05 00:00:00-05:00,138.80215454101562
213,2019-12-06 00:00:00-05:00,139.65780639648438
214,2019-12-09 00:00:00-05:00,137.9559326171875
215,2019-12-10 00:00:00-05:00,136.55490112304688
216,2019-12-11 00:00:00-05:00,138.2286376953125
217,2019-12-12 00:00:00-05:00,138.60467529296875
218,2019-12-13 00:00:00-05:00,139.22531127929688
219,2019-12-16 00:00:00-05:00,141.04002380371094
220,2019-12-17 00:00:00-05:00,140.9083709716797
221,2019-12-18 00:00:00-05:00,139.98687744140625
222,2019-12-19 00:00:00-05:00,139.9116668701172
223,2019-12-20 00:00:00-05:00,141.3408660888672
224,2019-12-23 00:00:00-05:00,142.20591735839844
225,2019-12-24 00:00:00-05:00,141.85801696777344
226,2019-12-26 00:00:00-05:00,141.54725646972656
227,2019-12-27 00:00:00-05:00,141.2741241455078
228,2019-12-30 00:00:00-05:00,140.0875244140625
229,2019-12-31 00:00:00-05:00,140.96336364746094
230,2020-01-02 00:00:00-05:00,140.5113067626953
231,2020-01-03 00:00:00-05:00,140.1439971923828
232,2020-01-06 00:00:00-05:00,139.33412170410156
233,2020-01-07 00:00:00-05:00,139.211669921875
234,2020-01-08 00:00:00-05:00,140.87863159179688
235,2020-01-09 00:00:00-05:00,139.94625854492188
236,2020-01-10 00:00:00-05:00,141.2553253173828
237,2020-01-13 00:00:00-05:00,140.34178161621094
238,2020-01-14 00:00:00-05:00,139.701416015625
239,2020-01-15 00:00:00-05:00,139.5224609375
240,2020-01-16 00:00:00-05:00,140.10635375976562
241,2020-01-17 00:00:00-05:00,140.6808319091797
242,2020-01-21 00:00:00-05:00,140.77500915527344
243,2020-01-22 00:00:00-05:00,142.18765258789062
244,2020-01-23 00:00:00-05:00,140.80325317382812
245,2020-01-24 00:00:00-05:00,139.19285583496094
246,2020-01-27 00:00:00-05:00,139.41888427734375
247,2020-01-28 00:00:00-05:00,140.5113067626953
248,2020-01-29 00:00:00-05:00,141.9710235595703
249,2020-01-30 00:00:00-05:00,142.3760223388672
250,2020-01-31 00:00:00-05:00,139.2870330810547
251,2020-02-03 00:00:00-05:00,139.86148071289062
252,2020-02-04 00:00:00-05:00,147.64051818847656
253,2020-02-05 00:00:00-05:00,148.516357421875
254,2020-02-06 00:00:00-05:00,149.7500457763672
255,2020-02-07 00:00:00-05:00,147.28260803222656
256,2020-02-10 00:00:00-05:00,149.00601196289062
257,2020-02-11 00:00:00-05:00,150.0137176513672
258,2020-02-12 00:00:00-05:00,149.4580841064453
259,2020-02-13 00:00:00-05:00,149.486328125
260,2020-02-14 00:00:00-05:00,151.05905151367188
261,2020-02-18 00:00:00-05:00,149.9760284423828
262,2020-02-19 00:00:00-05:00,150.70118713378906
263,2020-02-20 00:00:00-05:00,149.16615295410156
264,2020-02-21 00:00:00-05:00,148.22438049316406
265,2020-02-24 00:00:00-05:00,145.3425750732422
266,2020-02-25 00:00:00-05:00,141.01043701171875
267,2020-02-26 00:00:00-05:00,138.02503967285156
268,2020-02-27 00:00:00-05:00,131.7999725341797
269,2020-02-28 00:00:00-05:00,128.22128295898438
270,2020-03-02 00:00:00-05:00,131.14073181152344
271,2020-03-03 00:00:00-05:00,126.06462860107422
272,2020-03-04 00:00:00-05:00,130.02943420410156
273,2020-03-05 00:00:00-05:00,121.66659545898438
274,2020-03-06 00:00:00-05:00,116.87300872802734
275,2020-03-09 00:00:00-04:00,104.78076171875
276,2020-03-10 00:00:00-04:00,111.42019653320312
277,2020-03-11 00:00:00-04:00,104.71482849121094
278,2020-03-12 00:00:00-04:00,96.0882568359375
279,2020-03-13 00:00:00-04:00,92.1045913696289
280,2020-03-16 00:00:00-04:00,86.64236450195312
281,2020-03-17 00:00:00-04:00,81.14244842529297
282,2020-03-18 00:00:00-04:00,75.93449401855469
283,2020-03-19 00:00:00-04:00,83.94890594482422
284,2020-03-20 00:00:00-04:00,80.97294616699219
285,2020-03-23 00:00:00-04:00,76.10401153564453
286,2020-03-24 00:00:00-04:00,87.96083068847656
287,2020-03-25 00:00:00-04:00,91.19108581542969
288,2020-03-26 00:00:00-04:00,95.21298217773438
289,2020-03-27 00:00:00-04:00,89.63331604003906
290,2020-03-30 00:00:00-04:00,92.78662872314453
291,2020-03-31 00:00:00-04:00,95.43012237548828
292,2020-04-01 00:00:00-04:00,84.62010955810547
293,2020-04-02 00:00:00-04:00,87.52796936035156
294,2020-04-03 00:00:00-04:00,86.86708068847656
295,2020-04-06 00:00:00-04:00,92.46563720703125
296,2020-04-07 00:00:00-04:00,96.2137451171875
297,2020-04-08 00:00:00-04:00,105.05998229980469
298,2020-04-09 00:00:00-04:00,104.19140625
299,2020-04-13 00:00:00-04:00,101.98220825195312
300,2020-04-14 00:00:00-04:00,107.24088287353516
301,2020-04-15 00:00:00-04:00,103.96481323242188
302,2020-04-16 00:00:00-04:00,103.20954132080078
303,2020-04-17 00:00:00-04:00,111.95196533203125
304,2020-04-20 00:00:00-04:00,110.46025085449219
305,2020-04-21 00:00:00-04:00,105.8719253540039
306,2020-04-22 00:00:00-04:00,103.15290069580078
307,2020-04-23 00:00:00-04:00,106.6744155883789
308,2020-04-24 00:00:00-04:00,109.94102478027344
309,2020-04-27 00:00:00-04:00,110.9228744506836
310,2020-04-28 00:00:00-04:00,108.32659912109375
311,2020-04-29 00:00:00-04:00,114.10452270507812
312,2020-04-30 00:00:00-04:00,113.00935363769531
313,2020-05-01 00:00:00-04:00,109.7521743774414
314,2020-05-04 00:00:00-04:00,107.69404602050781
315,2020-05-05 00:00:00-04:00,111.42324829101562
316,2020-05-06 00:00:00-04:00,109.40288543701172
317,2020-05-07 00:00:00-04:00,112.72613525390625
318,2020-05-08 00:00:00-04:00,115.04861450195312
319,2020-05-11 00:00:00-04:00,111.39492797851562
320,2020-05-12 00:00:00-04:00,107.24088287353516
321,2020-05-13 00:00:00-04:00,104.86172485351562
322,2020-05-14 00:00:00-04:00,105.83415985107422
323,2020-05-15 00:00:00-04:00,106.10794830322266
324,2020-05-18 00:00:00-04:00,115.81334686279297
325,2020-05-19 00:00:00-04:00,117.02180480957031
326,2020-05-20 00:00:00-04:00,119.52368927001953
327,2020-05-21 00:00:00-04:00,115.18079376220703
328,2020-05-22 00:00:00-04:00,116.5025405883789
329,2020-05-26 00:00:00-04:00,119.65584564208984
330,2020-05-27 00:00:00-04:00,121.16642761230469
331,2020-05-28 00:00:00-04:00,120.83599090576172
332,2020-05-29 00:00:00-04:00,119.27820587158203
333,2020-06-01 00:00:00-04:00,120.73213958740234
334,2020-06-02 00:00:00-04:00,121.2986068725586
335,2020-06-03 00:00:00-04:00,123.08296203613281
336,2020-06-04 00:00:00-04:00,122.27102661132812
337,2020-06-05 00:00:00-04:00,129.7200164794922
338,2020-06-08 00:00:00-04:00,128.8703155517578
339,2020-06-09 00:00:00-04:00,126.64224243164062
340,2020-06-10 00:00:00-04:00,126.78384399414062
341,2020-06-11 00:00:00-04:00,114.36886596679688
