,Unnamed: 0,Date,DHR
167,167,2019-10-03,120.8055419921875
168,168,2019-10-04,123.2771987915039
169,169,2019-10-07,121.56271362304688
170,170,2019-10-08,118.0293426513672
171,171,2019-10-09,119.40438079833984
172,172,2019-10-10,120.76203918457033
173,173,2019-10-11,120.72721862792967
174,174,2019-10-14,120.796875
175,175,2019-10-15,119.74380493164062
176,176,2019-10-16,119.56975555419922
177,177,2019-10-17,119.90045166015624
178,178,2019-10-18,120.1093292236328
179,179,2019-10-21,120.30078887939452
180,180,2019-10-22,119.29996490478516
181,181,2019-10-23,120.49226379394533
182,182,2019-10-24,118.7429656982422
183,183,2019-10-25,118.24688720703124
184,184,2019-10-28,118.54279327392578
185,185,2019-10-29,119.46529388427734
186,186,2019-10-30,120.31820678710938
187,187,2019-10-31,119.94396209716795
188,188,2019-11-01,118.85609436035156
189,189,2019-11-04,117.68121337890624
190,190,2019-11-05,116.158203125
191,191,2019-11-06,117.3678970336914
192,192,2019-11-07,117.05459594726562
193,193,2019-11-08,117.68991088867188
194,194,2019-11-11,117.0719985961914
195,195,2019-11-12,117.95970916748048
196,196,2019-11-13,119.2738265991211
197,197,2019-11-14,118.49058532714844
198,198,2019-11-15,124.44339752197266
199,199,2019-11-18,122.04136657714844
200,200,2019-11-19,124.9742660522461
201,201,2019-11-20,124.41726684570312
202,202,2019-11-21,124.6087417602539
203,203,2019-11-22,124.7305908203125
204,204,2019-11-25,126.14044189453124
205,205,2019-11-26,127.04558563232422
206,206,2019-11-27,127.57644653320312
207,207,2019-11-29,127.04558563232422
208,208,2019-12-02,126.7931900024414
209,209,2019-12-03,127.66344451904295
210,210,2019-12-04,128.2030792236328
211,211,2019-12-05,128.0986328125
212,212,2019-12-06,128.99501037597656
213,213,2019-12-09,128.39451599121094
214,214,2019-12-10,129.5345916748047
215,215,2019-12-11,130.25694274902344
216,216,2019-12-12,131.67552185058594
217,217,2019-12-13,129.25613403320312
218,218,2019-12-16,131.79736328125
219,219,2019-12-17,131.21426391601562
220,220,2019-12-18,130.5528564453125
221,221,2019-12-19,130.92709350585938
222,222,2019-12-20,133.02450561523438
223,223,2019-12-23,133.3638916015625
224,224,2019-12-24,133.45095825195312
225,225,2019-12-26,133.1649169921875
226,226,2019-12-27,133.21719360351562
227,227,2019-12-30,133.1823272705078
228,228,2019-12-31,133.74002075195312
229,229,2020-01-02,135.16036987304688
230,230,2020-01-03,134.3238525390625
231,231,2020-01-06,134.72470092773438
232,232,2020-01-07,136.04916381835938
233,233,2020-01-08,136.1885986328125
234,234,2020-01-09,137.39112854003906
235,235,2020-01-10,137.78326416015625
236,236,2020-01-13,139.04673767089844
237,237,2020-01-14,140.63267517089844
238,238,2020-01-15,140.11854553222656
239,239,2020-01-16,140.73727416992188
240,240,2020-01-17,142.08790588378906
241,241,2020-01-21,142.654296875
242,242,2020-01-22,142.70655822753906
243,243,2020-01-23,141.5824737548828
244,244,2020-01-24,141.38206481933594
245,245,2020-01-27,140.4671173095703
246,246,2020-01-28,142.6978759765625
247,247,2020-01-29,143.9700469970703
248,248,2020-01-30,147.30746459960938
249,249,2020-01-31,140.17953491210938
250,250,2020-02-03,140.29281616210938
251,251,2020-02-04,141.82644653320312
252,252,2020-02-05,141.9397430419922
253,253,2020-02-06,142.8895721435547
254,254,2020-02-07,141.15550231933594
255,255,2020-02-10,142.0269012451172
256,256,2020-02-11,142.62814331054688
257,257,2020-02-12,142.7588653564453
258,258,2020-02-13,142.40158081054688
259,259,2020-02-14,144.60618591308594
260,260,2020-02-18,142.90701293945312
261,261,2020-02-19,142.82855224609375
262,262,2020-02-20,139.6480255126953
263,263,2020-02-21,141.0596466064453
264,264,2020-02-24,136.6504669189453
265,265,2020-02-25,132.14537048339844
266,266,2020-02-26,132.6159210205078
267,267,2020-02-27,128.1370391845703
268,268,2020-02-28,125.98470306396484
269,269,2020-03-02,131.30885314941406
270,270,2020-03-03,128.56398010253906
271,271,2020-03-04,135.9185028076172
272,272,2020-03-05,130.2458038330078
273,273,2020-03-06,129.3395233154297
274,274,2020-03-09,123.37928009033205
275,275,2020-03-10,125.74943542480467
276,276,2020-03-11,121.4448013305664
277,277,2020-03-12,112.31271362304688
278,278,2020-03-13,123.20499420166016
279,279,2020-03-16,111.22347259521484
280,280,2020-03-17,114.83100128173828
281,281,2020-03-18,111.6591567993164
282,282,2020-03-19,108.21719360351562
283,283,2020-03-20,107.88606262207033
284,284,2020-03-23,105.77730560302734
285,285,2020-03-24,112.53924560546876
286,286,2020-03-25,112.6874008178711
287,287,2020-03-26,121.01612091064452
288,288,2020-03-27,120.94629669189452
289,289,2020-03-30,122.9012680053711
290,290,2020-03-31,120.79792022705078
291,291,2020-04-01,112.32347869873048
292,292,2020-04-02,119.06989288330078
293,293,2020-04-03,117.95275115966795
294,294,2020-04-06,123.87877655029295
295,295,2020-04-07,120.70191955566406
296,296,2020-04-08,126.66284942626952
297,297,2020-04-09,127.18650817871094
298,298,2020-04-13,127.53558349609376
299,299,2020-04-14,132.78085327148438
300,300,2020-04-15,133.3219451904297
301,301,2020-04-16,135.16346740722656
302,302,2020-04-17,136.6122589111328
303,303,2020-04-20,136.0012969970703
304,304,2020-04-21,134.18597412109375
305,305,2020-04-22,139.85887145996094
306,306,2020-04-23,140.20799255371094
307,307,2020-04-24,144.0655517578125
308,308,2020-04-27,147.9405517578125
309,309,2020-04-28,144.29246520996094
310,310,2020-04-29,143.97830200195312
311,311,2020-04-30,142.660400390625
312,312,2020-05-01,140.3126983642578
313,313,2020-05-04,140.61817932128906
314,314,2020-05-05,143.52447509765625
315,315,2020-05-06,143.11428833007812
316,316,2020-05-07,142.67787170410156
317,317,2020-05-08,140.88873291015625
318,318,2020-05-11,141.13308715820312
319,319,2020-05-12,139.87637329101562
320,320,2020-05-13,139.54470825195312
321,321,2020-05-14,141.0894317626953
322,322,2020-05-15,143.00079345703125
323,323,2020-05-18,141.59567260742188
324,324,2020-05-19,138.87265014648438
325,325,2020-05-20,138.75921630859375
326,326,2020-05-21,137.59844970703125
327,327,2020-05-22,138.12210083007812
328,328,2020-05-26,138.40138244628906
329,329,2020-05-27,140.32144165039062
330,330,2020-05-28,143.1055145263672
331,331,2020-05-29,145.4096221923828
332,332,2020-06-01,144.3361053466797
333,333,2020-06-02,145.71507263183594
334,334,2020-06-03,148.05404663085938
335,335,2020-06-04,147.31219482421875
336,336,2020-06-05,151.187255859375
337,337,2020-06-08,149.68606567382812
338,338,2020-06-09,147.8882293701172
339,339,2020-06-10,150.71595764160156
340,340,2020-06-11,143.9171905517578
341,341,2020-06-12,146.95440673828125
342,342,2020-06-15,149.72100830078125
343,343,2020-06-16,152.64474487304688
344,344,2020-06-17,153.8927459716797
345,345,2020-06-18,153.604736328125
346,346,2020-06-19,150.94284057617188
347,347,2020-06-22,152.59237670898438
348,348,2020-06-23,153.24696350097656
349,349,2020-06-24,149.64247131347656
350,350,2020-06-25,150.42276000976562
351,351,2020-06-26,150.0382843017578
352,352,2020-06-29,150.62376403808594
353,353,2020-06-30,154.51211547851562
354,354,2020-07-01,154.80047607421875
355,355,2020-07-02,157.00247192382812
356,356,2020-07-06,159.90338134765625
357,357,2020-07-07,159.06454467773438
358,358,2020-07-08,161.14418029785156
359,359,2020-07-09,162.0616455078125
360,360,2020-07-10,160.4888458251953
361,361,2020-07-13,159.3878631591797
362,362,2020-07-14,162.04417419433594
363,363,2020-07-15,164.56942749023438
364,364,2020-07-16,164.98011779785156
365,365,2020-07-17,166.85000610351562
366,366,2020-07-20,168.96458435058594
367,367,2020-07-21,170.38885498046875
368,368,2020-07-22,170.92190551757812
369,369,2020-07-23,174.07626342773438
370,370,2020-07-24,170.62478637695312
371,371,2020-07-27,173.86654663085938
372,372,2020-07-28,173.89276123046875
373,373,2020-07-29,176.61898803710938
374,374,2020-07-30,176.6277313232422
375,375,2020-07-31,178.07823181152344
376,376,2020-08-03,180.7257843017578
377,377,2020-08-04,180.06173706054688
378,378,2020-08-05,179.59860229492188
379,379,2020-08-06,179.7296600341797
380,380,2020-08-07,179.47625732421875
381,381,2020-08-10,176.54908752441406
382,382,2020-08-11,174.76654052734375
383,383,2020-08-12,179.93063354492188
384,384,2020-08-13,181.0403594970703
385,385,2020-08-14,179.00442504882812
386,386,2020-08-17,179.62478637695312
387,387,2020-08-18,181.46853637695312
388,388,2020-08-19,179.93939208984375
389,389,2020-08-20,179.7034454345703
390,390,2020-08-21,181.57334899902344
391,391,2020-08-24,179.61607360839844
392,392,2020-08-25,181.37240600585935
393,393,2020-08-26,181.91416931152344
394,394,2020-08-27,178.59378051757812
395,395,2020-08-28,179.6859588623047
396,396,2020-08-31,180.4112548828125
397,397,2020-09-01,182.08013916015625
398,398,2020-09-02,183.469482421875
399,399,2020-09-03,175.55294799804688
400,400,2020-09-04,171.76947021484375
401,401,2020-09-08,171.3937225341797
402,402,2020-09-09,176.45298767089844
403,403,2020-09-10,177.4578399658203
404,404,2020-09-11,179.01318359375
405,405,2020-09-14,181.6869659423828
406,406,2020-09-15,182.3510284423828
407,407,2020-09-16,180.91798400878903
408,408,2020-09-17,181.00538635253903
409,409,2020-09-18,180.2714691162109
410,410,2020-09-21,179.8345184326172
411,411,2020-09-22,181.00538635253903
412,412,2020-09-23,179.30152893066406
413,413,2020-09-24,177.96463012695312
414,414,2020-09-25,181.1947784423828
415,415,2020-09-28,183.49513244628903
416,416,2020-09-29,184.56224060058597
417,417,2020-09-30,188.34075927734372
418,418,2020-10-01,187.7634735107422
419,419,2020-10-02,185.86546325683597
420,420,2020-10-05,190.9822235107422
421,421,2020-10-06,190.88601684570312
422,422,2020-10-07,194.20101928710935
423,423,2020-10-08,193.04641723632807
424,424,2020-10-09,197.72586059570312
425,425,2020-10-12,197.4547119140625
426,426,2020-10-13,197.34100341796875
427,427,2020-10-14,198.15444946289065
428,428,2020-10-15,197.1660919189453
429,429,2020-10-16,198.941650390625
430,430,2020-10-19,195.7753448486328
431,431,2020-10-20,198.57427978515625
432,432,2020-10-21,198.15444946289065
433,433,2020-10-22,204.6531982421875
434,434,2020-10-23,203.4986267089844
435,435,2020-10-26,205.4665985107422
436,436,2020-10-27,209.7262115478516
437,437,2020-10-28,203.0088348388672
438,438,2020-10-29,201.23326110839844
439,439,2020-10-30,200.7696990966797
440,440,2020-11-02,203.30621337890625
441,441,2020-11-03,205.33541870117188
442,442,2020-11-04,210.37347412109372
443,443,2020-11-05,210.21604919433597
444,444,2020-11-06,214.69427490234372
445,445,2020-11-09,204.478271484375
446,446,2020-11-10,197.56842041015625
447,447,2020-11-11,203.91848754882807
448,448,2020-11-12,203.7872772216797
449,449,2020-11-13,205.2654571533203
450,450,2020-11-16,200.8658905029297
451,451,2020-11-17,200.6035003662109
452,452,2020-11-18,196.53636169433597
453,453,2020-11-19,197.5247039794922
454,454,2020-11-20,197.4634704589844
455,455,2020-11-23,193.3700408935547
456,456,2020-11-24,190.9034881591797
457,457,2020-11-25,189.9938507080078
458,458,2020-11-27,189.60903930664065
459,459,2020-11-30,196.47512817382807
460,460,2020-12-01,196.79872131347656
461,461,2020-12-02,196.62380981445312
462,462,2020-12-03,195.34678649902344
463,463,2020-12-04,196.30018615722656
464,464,2020-12-07,197.8045959472656
465,465,2020-12-08,195.4867401123047
466,466,2020-12-09,194.9094390869141
467,467,2020-12-10,195.23306274414065
468,468,2020-12-11,195.7053680419922
469,469,2020-12-14,193.38755798339844
470,470,2020-12-15,195.19808959960935
471,471,2020-12-16,194.08729553222656
472,472,2020-12-17,196.3526763916016
473,473,2020-12-18,197.7696075439453
474,474,2020-12-21,197.8133087158203
475,475,2020-12-22,194.9881591796875
476,476,2020-12-23,192.9239959716797
477,477,2020-12-24,193.90716552734372
478,478,2020-12-28,195.01025390625
479,479,2020-12-29,195.10655212402344
480,480,2020-12-30,193.19802856445312
481,481,2020-12-31,194.47622680664065
482,482,2021-01-04,195.4304962158203
483,483,2021-01-05,200.28057861328125
484,484,2021-01-06,206.9165802001953
485,485,2021-01-07,209.85818481445312
486,486,2021-01-08,213.16741943359372
487,487,2021-01-11,213.71897888183597
488,488,2021-01-12,210.7161102294922
489,489,2021-01-13,209.9719696044922
490,490,2021-01-14,207.22300720214844
491,491,2021-01-15,207.2667999267578
492,492,2021-01-19,206.70651245117188
493,493,2021-01-20,207.5294342041016
494,494,2021-01-21,204.07131958007807
495,495,2021-01-22,208.3961181640625
496,496,2021-01-25,208.4924468994141
497,497,2021-01-26,204.84173583984372
498,498,2021-01-27,194.52870178222656
499,499,2021-01-28,200.10548400878903
500,500,2021-01-29,208.2210235595703
501,501,2021-02-01,211.6441192626953
502,502,2021-02-02,214.56817626953125
503,503,2021-02-03,208.5625
504,504,2021-02-04,206.19869995117188
505,505,2021-02-05,206.2512664794922
506,506,2021-02-08,206.30377197265625
507,507,2021-02-09,207.4856414794922
508,508,2021-02-10,207.91461181640625
509,509,2021-02-11,210.68983459472656
510,510,2021-02-12,215.2773284912109
511,511,2021-02-16,212.09934997558597
512,512,2021-02-17,210.0332489013672
513,513,2021-02-18,207.8358612060547
514,514,2021-02-19,202.4429626464844
515,515,2021-02-22,197.4178009033203
516,516,2021-02-23,195.97325134277344
517,517,2021-02-24,195.22911071777344
518,518,2021-02-25,191.95489501953125
519,519,2021-02-26,192.3137969970703
520,520,2021-03-01,197.5666046142578
521,521,2021-03-02,196.18338012695312
522,522,2021-03-03,192.3225860595703
523,523,2021-03-04,187.7088623046875
524,524,2021-03-05,191.1581878662109
525,525,2021-03-08,185.931640625
526,526,2021-03-09,189.3985290527344
527,527,2021-03-10,186.4131622314453
528,528,2021-03-11,191.91986083984372
529,529,2021-03-12,187.94525146484372
530,530,2021-03-15,189.9763336181641
531,531,2021-03-16,189.0133209228516
532,532,2021-03-17,187.4724578857422
533,533,2021-03-18,189.05706787109372
534,534,2021-03-19,193.53070068359372
535,535,2021-03-22,195.7106170654297
536,536,2021-03-23,192.88287353515625
537,537,2021-03-24,192.1387176513672
538,538,2021-03-25,191.6627197265625
539,539,2021-03-26,198.3059234619141
540,540,2021-03-29,198.84054565429688
541,541,2021-03-30,195.44004821777344
542,542,2021-03-31,197.26300048828125
543,543,2021-04-01,197.26300048828125
544,544,2021-04-05,198.5337829589844
545,545,2021-04-06,198.9895172119141
546,546,2021-04-07,198.13064575195312
547,547,2021-04-08,201.52235412597656
548,548,2021-04-09,203.64329528808597
549,549,2021-04-12,205.8167724609375
550,550,2021-04-13,212.82809448242188
551,551,2021-04-14,207.9727478027344
552,552,2021-04-15,212.6090087890625
553,553,2021-04-16,213.0209045410156
554,554,2021-04-19,212.0830993652344
555,555,2021-04-20,211.96041870117188
556,556,2021-04-21,214.1952667236328
557,557,2021-04-22,221.66232299804688
558,558,2021-04-23,227.6745147705078
559,559,2021-04-26,226.2021331787109
560,560,2021-04-27,226.13201904296875
561,561,2021-04-28,226.45632934570312
562,562,2021-04-29,224.87001037597656
563,563,2021-04-30,222.5562896728516
564,564,2021-05-03,223.196044921875
565,565,2021-05-04,224.3879547119141
566,566,2021-05-05,223.0470428466797
567,567,2021-05-06,225.22935485839844
568,568,2021-05-07,226.53518676757807
569,569,2021-05-10,227.0172119140625
570,570,2021-05-11,226.03564453125
571,571,2021-05-12,219.3486175537109
572,572,2021-05-13,221.44325256347656
573,573,2021-05-14,222.2407684326172
574,574,2021-05-17,219.90074157714844
575,575,2021-05-18,219.04185485839844
576,576,2021-05-19,218.51600646972656
577,577,2021-05-20,223.41514587402344
578,578,2021-05-21,221.3556060791016
579,579,2021-05-24,222.52999877929688
580,580,2021-05-25,223.6079559326172
581,581,2021-05-26,220.65444946289065
582,582,2021-05-27,223.6868438720703
583,583,2021-05-28,224.4843597412109
584,584,2021-06-01,214.9051818847656
585,585,2021-06-02,212.1006774902344
586,586,2021-06-03,211.22427368164065
587,587,2021-06-04,212.3285369873047
588,588,2021-06-07,210.5494537353516
589,589,2021-06-08,210.5144195556641
590,590,2021-06-09,210.9525451660156
591,591,2021-06-10,215.82540893554688
592,592,2021-06-11,216.4914703369141
593,593,2021-06-14,216.83331298828125
594,594,2021-06-15,214.8087921142578
595,595,2021-06-16,214.49327087402344
596,596,2021-06-17,225.3081970214844
597,597,2021-06-18,225.21180725097656
598,598,2021-06-21,230.1372528076172
599,599,2021-06-22,234.0372772216797
600,600,2021-06-23,235.44830322265625
601,601,2021-06-24,234.51573181152344
602,602,2021-06-25,233.82275390625
603,603,2021-06-28,238.3227386474609
604,604,2021-06-29,237.6034698486328
605,605,2021-06-30,235.40170288085935
606,606,2021-07-01,238.7788848876953
607,607,2021-07-02,240.37533569335935
608,608,2021-07-06,244.4893493652344
609,609,2021-07-07,244.34022521972656
610,610,2021-07-08,242.96307373046875
611,611,2021-07-09,243.3928985595703
612,612,2021-07-12,243.8665771484375
613,613,2021-07-13,242.7613220214844
614,614,2021-07-14,242.20864868164065
615,615,2021-07-15,246.44552612304688
616,616,2021-07-16,249.8138732910156
617,617,2021-07-19,248.90164184570312
618,618,2021-07-20,248.77003479003903
619,619,2021-07-21,245.43673706054688
620,620,2021-07-22,253.4717712402344
621,621,2021-07-23,255.4980316162109
622,622,2021-07-26,254.54188537597656
623,623,2021-07-27,254.9103240966797
624,624,2021-07-28,256.9103088378906
625,625,2021-07-29,261.076904296875
626,626,2021-07-30,260.9541015625
627,627,2021-08-02,260.55938720703125
628,628,2021-08-03,265.19970703125
629,629,2021-08-04,268.085693359375
630,630,2021-08-05,269.4190368652344
631,631,2021-08-06,269.5418395996094
632,632,2021-08-09,270.14703369140625
633,633,2021-08-10,270.9452819824219
634,634,2021-08-11,272.427734375
635,635,2021-08-12,275.2347106933594
636,636,2021-08-13,276.5417175292969
637,637,2021-08-16,279.64697265625
638,638,2021-08-17,281.5329284667969
639,639,2021-08-18,276.28741455078125
640,640,2021-08-19,280.51544189453125
641,641,2021-08-20,282.0504455566406
642,642,2021-08-23,279.48907470703125
643,643,2021-08-24,281.269775390625
644,644,2021-08-25,280.24346923828125
645,645,2021-08-26,279.2434387207031
646,646,2021-08-27,279.9101257324219
647,647,2021-08-30,286.8486633300781
648,648,2021-08-31,284.34869384765625
649,649,2021-09-01,287.3662109375
650,650,2021-09-02,290.725830078125
651,651,2021-09-03,291.6030578613281
652,652,2021-09-07,289.4714660644531
653,653,2021-09-08,289.9188537597656
654,654,2021-09-09,288.0505065917969
655,655,2021-09-10,289.4626770019531
656,656,2021-09-13,281.9715881347656
657,657,2021-09-14,284.2872619628906
658,658,2021-09-15,285.3136291503906
659,659,2021-09-16,284.2083435058594
660,660,2021-09-17,284.6732177734375
661,661,2021-09-20,284.30487060546875
662,662,2021-09-21,284.8223876953125
663,663,2021-09-22,284.3223876953125
664,664,2021-09-23,285.1118469238281
665,665,2021-09-24,284.6469116210937
666,666,2021-09-27,277.1908264160156
667,667,2021-09-28,266.620849609375
668,668,2021-09-29,269.1638488769531
669,669,2021-09-30,267.2589111328125
670,670,2021-10-01,265.3977355957031
671,671,2021-10-04,262.1058044433594
672,672,2021-10-05,262.9397277832031
673,673,2021-10-06,263.88787841796875
674,674,2021-10-07,265.65234375
675,675,2021-10-08,263.1591491699219
676,676,2021-10-11,262.2550354003906
677,677,2021-10-12,260.5958557128906
678,678,2021-10-13,259.72674560546875
679,679,2021-10-14,263.73858642578125
680,680,2021-10-15,264.57257080078125
681,681,2021-10-18,267.0306091308594
682,682,2021-10-19,270.805419921875
683,683,2021-10-20,276.37115478515625
684,684,2021-10-21,272.7894897460937
685,685,2021-10-22,275.1070556640625
686,686,2021-10-25,268.7160949707031
687,687,2021-10-26,269.44482421875
688,688,2021-10-27,267.9611511230469
689,689,2021-10-28,267.3729858398437
690,690,2021-10-29,273.6936340332031
691,691,2021-11-01,271.8589782714844
692,692,2021-11-02,274.992919921875
693,693,2021-11-03,272.88604736328125
694,694,2021-11-04,268.6195373535156
695,695,2021-11-05,256.4084167480469
696,696,2021-11-08,264.5462951660156
697,697,2021-11-09,262.65008544921875
698,698,2021-11-10,265.1432189941406
699,699,2021-11-11,267.3466796875
700,700,2021-11-12,267.2062072753906
701,701,2021-11-15,263.0801696777344
702,702,2021-11-16,268.2684326171875
703,703,2021-11-17,271.8501281738281
704,704,2021-11-18,274.4661865234375
705,705,2021-11-19,275.7654724121094
706,706,2021-11-22,275.4142761230469
707,707,2021-11-23,275.2299194335937
708,708,2021-11-24,276.9505310058594
709,709,2021-11-26,284.3948974609375
710,710,2021-11-29,286.6423034667969
711,711,2021-11-30,282.3582763671875
712,712,2021-12-01,280.6727294921875
713,713,2021-12-02,277.459716796875
714,714,2021-12-03,274.7207336425781
715,715,2021-12-06,269.41845703125
716,716,2021-12-07,275.08074951171875
717,717,2021-12-08,279.3910522460937
718,718,2021-12-09,280.2864685058594
719,719,2021-12-10,278.7150573730469
720,720,2021-12-13,279.61053466796875
721,721,2021-12-14,270.1207275390625
722,722,2021-12-15,276.5116577148437
723,723,2021-12-16,279.5929870605469
724,724,2021-12-17,275.13336181640625
725,725,2021-12-20,275.9059143066406
726,726,2021-12-21,275.5810852050781
727,727,2021-12-22,280.6376342773437
728,728,2021-12-23,281.6120300292969
729,729,2021-12-27,287.4234924316406
730,730,2021-12-28,283.9383850097656
731,731,2021-12-29,286.905029296875
732,732,2021-12-30,288.5653991699219
733,733,2021-12-31,289.0398254394531
734,734,2022-01-03,277.3995056152344
735,735,2022-01-04,269.9321594238281
