,Unnamed: 0,Date,LHX
114,114,2019-07-19,177.24598693847656
115,115,2019-07-22,178.5560760498047
116,116,2019-07-23,178.2170867919922
117,117,2019-07-24,181.34097290039065
118,118,2019-07-25,183.83274841308597
119,119,2019-07-26,183.06320190429688
120,120,2019-07-29,184.49234008789065
121,121,2019-07-30,183.21893310546875
122,122,2019-07-31,190.18125915527344
123,123,2019-08-01,187.6620178222656
124,124,2019-08-02,187.2681121826172
125,125,2019-08-05,184.49234008789065
126,126,2019-08-06,187.90933227539065
127,127,2019-08-07,190.05300903320312
128,128,2019-08-08,196.45654296875
129,129,2019-08-09,193.85479736328125
130,130,2019-08-12,191.7569274902344
131,131,2019-08-13,192.2241668701172
132,132,2019-08-14,190.29124450683597
133,133,2019-08-15,192.01345825195312
134,134,2019-08-16,193.17691040039065
135,135,2019-08-19,195.1739654541016
136,136,2019-08-20,194.7525634765625
137,137,2019-08-21,196.20916748046875
138,138,2019-08-22,195.4122009277344
139,139,2019-08-23,191.36300659179688
140,140,2019-08-26,193.86395263671875
141,141,2019-08-27,192.81964111328125
142,142,2019-08-28,194.322021484375
143,143,2019-08-29,195.4030303955078
144,144,2019-08-30,193.67156982421875
145,145,2019-09-03,193.55209350585935
146,146,2019-09-04,196.4204559326172
147,147,2019-09-05,195.0230255126953
148,148,2019-09-06,197.38577270507807
149,149,2019-09-09,191.97999572753903
150,150,2019-09-10,191.79612731933597
151,151,2019-09-11,191.06060791015625
152,152,2019-09-12,192.5407867431641
153,153,2019-09-13,190.72044372558597
154,154,2019-09-16,196.7422790527344
155,155,2019-09-17,196.98129272460935
156,156,2019-09-18,197.38577270507807
157,157,2019-09-19,196.79739379882807
158,158,2019-09-20,194.8851776123047
159,159,2019-09-23,196.0987091064453
160,160,2019-09-24,194.82080078125
161,161,2019-09-25,195.4551544189453
162,162,2019-09-26,196.0251922607422
163,163,2019-09-27,192.0718994140625
164,164,2019-09-30,191.8144989013672
165,165,2019-10-01,187.26370239257807
166,166,2019-10-02,186.8775634765625
167,167,2019-10-03,189.5804901123047
168,168,2019-10-04,191.01467895507807
169,169,2019-10-07,189.1759185791016
170,170,2019-10-08,192.3752899169922
171,171,2019-10-09,192.0903167724609
172,172,2019-10-10,193.0004425048828
173,173,2019-10-11,192.0903167724609
174,174,2019-10-14,189.97579956054688
175,175,2019-10-15,188.94610595703125
176,176,2019-10-16,190.1044921875
177,177,2019-10-17,184.73545837402344
178,178,2019-10-18,182.1060943603516
179,179,2019-10-21,183.55870056152344
180,180,2019-10-22,184.48724365234372
181,181,2019-10-23,184.2206268310547
182,182,2019-10-24,187.640625
183,183,2019-10-25,184.7538146972656
184,184,2019-10-28,184.4136657714844
185,185,2019-10-29,186.6201171875
186,186,2019-10-30,191.06060791015625
187,187,2019-10-31,189.67239379882807
188,188,2019-11-01,185.1675720214844
189,189,2019-11-04,179.21009826660156
190,190,2019-11-05,177.4724884033203
191,191,2019-11-06,180.1478729248047
192,192,2019-11-07,179.16416931152344
193,193,2019-11-08,180.21224975585935
194,194,2019-11-11,179.42156982421875
195,195,2019-11-12,182.2072296142578
196,196,2019-11-13,183.1633453369141
197,197,2019-11-14,183.65061950683597
198,198,2019-11-15,186.1880340576172
199,199,2019-11-18,186.3902587890625
200,200,2019-11-19,186.7672271728516
201,201,2019-11-20,188.2933349609375
202,202,2019-11-21,183.67970275878903
203,203,2019-11-22,183.2921295166016
204,204,2019-11-25,181.3082733154297
205,205,2019-11-26,184.27944946289065
206,206,2019-11-27,185.0084228515625
207,207,2019-11-29,185.5528106689453
208,208,2019-12-02,179.25979614257812
209,209,2019-12-03,179.87803649902344
210,210,2019-12-04,178.71533203125
211,211,2019-12-05,178.44776916503906
212,212,2019-12-06,177.6173095703125
213,213,2019-12-09,178.6599884033203
214,214,2019-12-10,181.741943359375
215,215,2019-12-11,183.14450073242188
216,216,2019-12-12,181.1144561767578
217,217,2019-12-13,184.7131500244141
218,218,2019-12-16,185.78347778320312
219,219,2019-12-17,183.6981658935547
220,220,2019-12-18,182.44317626953125
221,221,2019-12-19,182.15716552734372
222,222,2019-12-20,184.537841796875
223,223,2019-12-23,186.14337158203125
224,224,2019-12-24,185.6727600097656
225,225,2019-12-26,186.03265380859372
226,226,2019-12-27,186.1249542236328
227,227,2019-12-30,184.6208648681641
228,228,2019-12-31,182.58160400390625
229,229,2020-01-02,187.6013336181641
230,230,2020-01-03,194.2081298828125
231,231,2020-01-06,195.3615264892578
232,232,2020-01-07,196.29348754882807
233,233,2020-01-08,194.96473693847656
234,234,2020-01-09,195.88748168945312
235,235,2020-01-10,194.1158447265625
236,236,2020-01-13,196.17352294921875
237,237,2020-01-14,196.339599609375
238,238,2020-01-15,196.6902618408203
239,239,2020-01-16,197.7883453369141
240,240,2020-01-17,202.42965698242188
241,241,2020-01-21,203.42620849609372
242,242,2020-01-22,202.9187164306641
243,243,2020-01-23,205.59461975097656
244,244,2020-01-24,205.75146484375
245,245,2020-01-27,205.14251708984372
246,246,2020-01-28,205.89915466308597
247,247,2020-01-29,206.29592895507807
248,248,2020-01-30,207.37554931640625
249,249,2020-01-31,204.2289886474609
250,250,2020-02-03,203.82298278808597
251,251,2020-02-04,206.4527587890625
252,252,2020-02-05,206.2036590576172
253,253,2020-02-06,208.51971435546875
254,254,2020-02-07,212.09991455078125
255,255,2020-02-10,211.86001586914065
256,256,2020-02-11,210.38365173339844
257,257,2020-02-12,212.26600646972656
258,258,2020-02-13,209.4701232910156
259,259,2020-02-14,210.89114379882807
260,260,2020-02-18,211.0572204589844
261,261,2020-02-19,208.51971435546875
262,262,2020-02-20,206.5081329345703
263,263,2020-02-21,205.5854339599609
264,264,2020-02-24,202.13442993164065
265,265,2020-02-25,193.5529327392578
266,266,2020-02-26,194.0697021484375
267,267,2020-02-27,186.3371124267578
268,268,2020-02-28,182.4524383544922
269,269,2020-03-02,186.43869018554688
270,270,2020-03-03,183.3290557861328
271,271,2020-03-04,195.28770446777344
272,272,2020-03-05,185.072998046875
273,273,2020-03-06,184.4824676513672
274,274,2020-03-09,172.1639404296875
275,275,2020-03-10,180.9668426513672
276,276,2020-03-11,173.8064422607422
277,277,2020-03-12,153.88693237304688
278,278,2020-03-13,164.64845275878906
279,279,2020-03-16,141.10475158691406
280,280,2020-03-17,156.6028289794922
281,281,2020-03-18,155.71298217773438
282,282,2020-03-19,148.43666076660156
283,283,2020-03-20,142.78245544433594
284,284,2020-03-23,139.2416229248047
285,285,2020-03-24,150.22564697265625
286,286,2020-03-25,160.783203125
287,287,2020-03-26,176.57789611816406
288,288,2020-03-27,171.47982788085938
289,289,2020-03-30,168.6620330810547
290,290,2020-03-31,166.95654296875
291,291,2020-04-01,164.2220458984375
292,292,2020-04-02,170.10800170898438
293,293,2020-04-03,165.45486450195312
294,294,2020-04-06,170.5529327392578
295,295,2020-04-07,166.7525634765625
296,296,2020-04-08,171.6652069091797
297,297,2020-04-09,176.84669494628906
298,298,2020-04-13,174.55722045898438
299,299,2020-04-14,182.60287475585935
300,300,2020-04-15,180.74903869628903
301,301,2020-04-16,183.7337188720703
302,302,2020-04-17,188.62782287597656
303,303,2020-04-20,180.6007080078125
304,304,2020-04-21,174.05667114257812
305,305,2020-04-22,177.74578857421875
306,306,2020-04-23,175.58607482910156
307,307,2020-04-24,175.97540283203125
308,308,2020-04-27,178.6171112060547
309,309,2020-04-28,181.48130798339844
310,310,2020-04-29,181.027099609375
311,311,2020-04-30,179.54403686523438
312,312,2020-05-01,175.61387634277344
313,313,2020-05-04,173.16685485839844
314,314,2020-05-05,175.18751525878906
315,315,2020-05-06,169.17181396484375
316,316,2020-05-07,169.15330505371094
317,317,2020-05-08,167.72584533691406
318,318,2020-05-11,166.28909301757812
319,319,2020-05-12,167.4106903076172
320,320,2020-05-13,164.56503295898438
321,321,2020-05-14,164.84310913085938
322,322,2020-05-15,163.86058044433594
323,323,2020-05-18,167.69801330566406
324,324,2020-05-19,166.7432861328125
325,325,2020-05-20,166.08518981933594
326,326,2020-05-21,170.66415405273438
327,327,2020-05-22,167.26234436035156
328,328,2020-05-26,171.2666473388672
329,329,2020-05-27,178.84886169433594
330,330,2020-05-28,182.3525848388672
331,331,2020-05-29,184.8738250732422
332,332,2020-06-01,182.5652008056641
333,333,2020-06-02,181.12237548828125
334,334,2020-06-03,186.74490356445312
335,335,2020-06-04,185.69297790527344
336,336,2020-06-05,190.71046447753903
337,337,2020-06-08,195.1693878173828
338,338,2020-06-09,193.88478088378903
339,339,2020-06-10,192.41395568847656
340,340,2020-06-11,182.92825317382807
341,341,2020-06-12,179.8004913330078
342,342,2020-06-15,175.09951782226562
343,343,2020-06-16,177.8083953857422
344,344,2020-06-17,178.1993408203125
345,345,2020-06-18,175.23916625976562
346,346,2020-06-19,169.64453125
347,347,2020-06-22,171.4690704345703
348,348,2020-06-23,164.99942016601562
349,349,2020-06-24,156.6121368408203
350,350,2020-06-25,158.9858856201172
351,351,2020-06-26,157.88746643066406
352,352,2020-06-29,162.71876525878906
353,353,2020-06-30,157.9433135986328
354,354,2020-07-01,158.70663452148438
355,355,2020-07-02,160.11227416992188
356,356,2020-07-06,161.97401428222656
357,357,2020-07-07,156.09083557128906
358,358,2020-07-08,153.27027893066406
359,359,2020-07-09,148.75547790527344
360,360,2020-07-10,151.27818298339844
361,361,2020-07-13,151.2036895751953
362,362,2020-07-14,151.1385498046875
363,363,2020-07-15,155.29959106445312
364,364,2020-07-16,155.48574829101562
365,365,2020-07-17,158.2132568359375
366,366,2020-07-20,155.5509490966797
367,367,2020-07-21,157.21722412109375
368,368,2020-07-22,161.35963439941406
369,369,2020-07-23,160.7359619140625
370,370,2020-07-24,159.40478515625
371,371,2020-07-27,155.9698486328125
372,372,2020-07-28,159.55372619628906
373,373,2020-07-29,161.0431671142578
374,374,2020-07-30,161.2572479248047
375,375,2020-07-31,156.69593811035156
376,376,2020-08-03,156.27700805664062
377,377,2020-08-04,155.72779846191406
378,378,2020-08-05,160.24256896972656
379,379,2020-08-06,161.66685485839844
380,380,2020-08-07,163.50071716308594
381,381,2020-08-10,166.79600524902344
382,382,2020-08-11,168.1551055908203
383,383,2020-08-12,170.41717529296875
384,384,2020-08-13,168.46231079101562
385,385,2020-08-14,169.96102905273438
386,386,2020-08-17,169.00222778320312
387,387,2020-08-18,168.47161865234375
388,388,2020-08-19,168.65777587890625
389,389,2020-08-20,166.59121704101562
390,390,2020-08-21,166.2467803955078
391,391,2020-08-24,169.9144744873047
392,392,2020-08-25,168.50885009765625
393,393,2020-08-26,166.90774536132812
394,394,2020-08-27,168.64846801757812
395,395,2020-08-28,167.45697021484375
396,396,2020-08-31,168.24819946289062
397,397,2020-09-01,165.43692016601562
398,398,2020-09-02,170.29617309570312
399,399,2020-09-03,169.52349853515625
400,400,2020-09-04,169.16976928710938
401,401,2020-09-08,167.98199462890625
402,402,2020-09-09,169.1323699951172
403,403,2020-09-10,164.97979736328125
404,404,2020-09-11,169.31005859375
405,405,2020-09-14,169.87124633789062
406,406,2020-09-15,167.2057342529297
407,407,2020-09-16,170.3856201171875
408,408,2020-09-17,173.4345703125
409,409,2020-09-18,173.219482421875
410,410,2020-09-21,166.0834197998047
411,411,2020-09-22,169.0481719970703
412,412,2020-09-23,166.59780883789062
413,413,2020-09-24,164.36253356933594
414,414,2020-09-25,166.49493408203125
415,415,2020-09-28,167.06544494628906
416,416,2020-09-29,164.3718719482422
417,417,2020-09-30,158.8445281982422
418,418,2020-10-01,161.51002502441406
419,419,2020-10-02,161.8654327392578
420,420,2020-10-05,163.1092987060547
421,421,2020-10-06,162.6977996826172
422,422,2020-10-07,164.0446014404297
423,423,2020-10-08,166.607177734375
424,424,2020-10-09,164.09133911132812
425,425,2020-10-12,163.70785522460938
426,426,2020-10-13,163.11865234375
427,427,2020-10-14,164.9330596923828
428,428,2020-10-15,162.239501953125
429,429,2020-10-16,163.08123779296875
430,430,2020-10-19,160.33155822753906
431,431,2020-10-20,160.12583923339844
432,432,2020-10-21,158.81646728515625
433,433,2020-10-22,158.6200714111328
434,434,2020-10-23,160.67762756347656
435,435,2020-10-26,158.83517456054688
436,436,2020-10-27,155.4962921142578
437,437,2020-10-28,150.87611389160156
438,438,2020-10-29,152.4005584716797
439,439,2020-10-30,150.67967224121094
440,440,2020-11-02,159.36825561523438
441,441,2020-11-03,167.2338104248047
442,442,2020-11-04,171.43313598632812
443,443,2020-11-05,169.31936645507812
444,444,2020-11-06,167.3553924560547
445,445,2020-11-09,173.8180389404297
446,446,2020-11-10,177.259765625
447,447,2020-11-11,175.55763244628906
448,448,2020-11-12,177.044677734375
449,449,2020-11-13,181.7209930419922
450,450,2020-11-16,187.0519561767578
451,451,2020-11-17,185.5835876464844
452,452,2020-11-18,183.6382598876953
453,453,2020-11-19,183.8824920654297
454,454,2020-11-20,179.8809356689453
455,455,2020-11-23,182.3231964111328
456,456,2020-11-24,183.94825744628903
457,457,2020-11-25,183.1498260498047
458,458,2020-11-27,182.67074584960935
459,459,2020-11-30,180.3412322998047
460,460,2020-12-01,180.20030212402344
461,461,2020-12-02,179.91851806640625
462,462,2020-12-03,181.0081329345703
463,463,2020-12-04,183.2061462402344
464,464,2020-12-07,180.00306701660156
465,465,2020-12-08,177.76747131347656
466,466,2020-12-09,176.8751220703125
467,467,2020-12-10,176.12362670898438
468,468,2020-12-11,177.70172119140625
469,469,2020-12-14,178.42498779296875
470,470,2020-12-15,176.89390563964844
471,471,2020-12-16,174.83677673339844
472,472,2020-12-17,174.44227600097656
473,473,2020-12-18,175.85125732421875
474,474,2020-12-21,173.8129119873047
475,475,2020-12-22,172.93931579589844
476,476,2020-12-23,174.57376098632812
477,477,2020-12-24,173.92564392089844
478,478,2020-12-28,175.95457458496094
479,479,2020-12-29,174.987060546875
480,480,2020-12-30,176.26454162597656
481,481,2020-12-31,177.55142211914062
482,482,2021-01-04,169.4919891357422
483,483,2021-01-05,171.28611755371094
484,484,2021-01-06,171.68064880371094
485,485,2021-01-07,170.2528533935547
486,486,2021-01-08,169.73626708984375
487,487,2021-01-11,172.35694885253906
488,488,2021-01-12,173.75653076171875
489,489,2021-01-13,175.40036010742188
490,490,2021-01-14,179.1952667236328
491,491,2021-01-15,177.13812255859375
492,492,2021-01-19,178.56590270996094
493,493,2021-01-20,176.9502716064453
494,494,2021-01-21,172.01881408691406
495,495,2021-01-22,172.64813232421875
496,496,2021-01-25,173.9914093017578
497,497,2021-01-26,169.00355529785156
498,498,2021-01-27,168.2708740234375
499,499,2021-01-28,165.94137573242188
500,500,2021-01-29,161.1038055419922
501,501,2021-02-01,163.02943420410156
502,502,2021-02-02,169.58592224121094
503,503,2021-02-03,168.61843872070312
504,504,2021-02-04,173.68141174316406
505,505,2021-02-05,171.73699951171875
506,506,2021-02-08,174.96829223632812
507,507,2021-02-09,174.87437438964844
508,508,2021-02-10,176.14242553710938
509,509,2021-02-11,176.12362670898438
510,510,2021-02-12,174.63949584960938
511,511,2021-02-16,173.29627990722656
512,512,2021-02-17,177.025390625
513,513,2021-02-18,177.7299041748047
514,514,2021-02-19,177.61717224121094
515,515,2021-02-22,176.89390563964844
516,516,2021-02-23,176.43362426757812
517,517,2021-02-24,179.76824951171875
518,518,2021-02-25,175.6540069580078
519,519,2021-02-26,170.87281799316406
520,520,2021-03-01,173.41839599609375
521,521,2021-03-02,174.71466064453125
522,522,2021-03-03,174.78041076660156
523,523,2021-03-04,172.58236694335938
524,524,2021-03-05,175.738525390625
525,525,2021-03-08,179.44888305664062
526,526,2021-03-09,176.5651397705078
527,527,2021-03-10,179.40191650390625
528,528,2021-03-11,177.777587890625
529,529,2021-03-12,181.3378753662109
530,530,2021-03-15,181.3189697265625
531,531,2021-03-16,179.9213104248047
532,532,2021-03-17,181.35671997070312
533,533,2021-03-18,185.5402984619141
534,534,2021-03-19,186.5130157470703
535,535,2021-03-22,187.02296447753903
536,536,2021-03-23,185.23809814453125
537,537,2021-03-24,185.0586395263672
538,538,2021-03-25,187.56124877929688
539,539,2021-03-26,187.87289428710935
540,540,2021-03-29,191.5559539794922
541,541,2021-03-30,191.7825927734375
542,542,2021-03-31,191.40481567382807
543,543,2021-04-01,192.29254150390625
544,544,2021-04-05,196.2872314453125
545,545,2021-04-06,197.67547607421875
546,546,2021-04-07,197.04270935058597
547,547,2021-04-08,195.94723510742188
548,548,2021-04-09,196.54222106933597
549,549,2021-04-12,197.930419921875
550,550,2021-04-13,197.3448944091797
551,551,2021-04-14,197.36383056640625
552,552,2021-04-15,199.0353546142578
553,553,2021-04-16,198.9975433349609
554,554,2021-04-19,198.06260681152344
555,555,2021-04-20,198.5064849853516
556,556,2021-04-21,200.25357055664065
557,557,2021-04-22,198.9881134033203
558,558,2021-04-23,199.2808990478516
559,559,2021-04-26,196.09835815429688
560,560,2021-04-27,196.1738739013672
561,561,2021-04-28,193.6052398681641
562,562,2021-04-29,197.5810089111328
563,563,2021-04-30,197.5904693603516
564,564,2021-05-03,199.9608459472656
565,565,2021-05-04,204.36160278320312
566,566,2021-05-05,205.57037353515625
567,567,2021-05-06,204.91876220703125
568,568,2021-05-07,207.0530242919922
569,569,2021-05-10,204.94711303710935
570,570,2021-05-11,201.46237182617188
571,571,2021-05-12,199.3186492919922
572,572,2021-05-13,202.69004821777344
573,573,2021-05-14,204.9659881591797
574,574,2021-05-17,205.96702575683597
575,575,2021-05-18,202.96389770507807
576,576,2021-05-19,202.41616821289065
577,577,2021-05-20,204.0688323974609
578,578,2021-05-21,204.0216064453125
579,579,2021-05-24,204.2576904296875
580,580,2021-05-25,204.5032501220703
581,581,2021-05-26,202.87892150878903
582,582,2021-05-27,206.73194885253903
583,583,2021-05-28,206.8932342529297
584,584,2021-06-01,206.0677947998047
585,585,2021-06-02,207.5194549560547
586,586,2021-06-03,208.67698669433597
587,587,2021-06-04,211.34307861328125
588,588,2021-06-07,207.358154296875
589,589,2021-06-08,207.842041015625
590,590,2021-06-09,206.3714141845703
591,591,2021-06-10,208.33541870117188
592,592,2021-06-11,211.86492919921875
593,593,2021-06-14,210.80226135253903
594,594,2021-06-15,212.26339721679688
595,595,2021-06-16,210.6125030517578
596,596,2021-06-17,209.09446716308597
597,597,2021-06-18,207.6522979736328
598,598,2021-06-21,211.2766571044922
599,599,2021-06-22,210.3373565673828
600,600,2021-06-23,210.10964965820312
601,601,2021-06-24,208.4018402099609
602,602,2021-06-25,209.71116638183597
603,603,2021-06-28,208.2689971923828
604,604,2021-06-29,204.3694610595703
605,605,2021-06-30,205.0810546875
606,606,2021-07-01,207.4625396728516
607,607,2021-07-02,208.20257568359372
608,608,2021-07-06,208.259521484375
609,609,2021-07-07,212.529052734375
610,610,2021-07-08,210.9161376953125
611,611,2021-07-09,212.51959228515625
612,612,2021-07-12,212.7662506103516
613,613,2021-07-13,213.0793609619141
614,614,2021-07-14,212.5006103515625
615,615,2021-07-15,212.396240234375
616,616,2021-07-16,212.3013610839844
617,617,2021-07-19,207.05453491210935
618,618,2021-07-20,213.96173095703125
619,619,2021-07-21,215.4703369140625
620,620,2021-07-22,214.54049682617188
621,621,2021-07-23,215.61264038085935
622,622,2021-07-26,214.4266662597656
623,623,2021-07-27,216.40013122558597
624,624,2021-07-28,216.02061462402344
625,625,2021-07-29,216.8460693359375
626,626,2021-07-30,215.12876892089844
627,627,2021-08-02,214.3791961669922
628,628,2021-08-03,219.52163696289065
629,629,2021-08-04,217.6620330810547
630,630,2021-08-05,219.3983154296875
631,631,2021-08-06,219.4457550048828
632,632,2021-08-09,217.2730255126953
633,633,2021-08-10,220.70762634277344
634,634,2021-08-11,220.9638214111328
635,635,2021-08-12,218.95236206054688
636,636,2021-08-13,218.06051635742188
637,637,2021-08-16,222.1593170166016
638,638,2021-08-17,221.90313720703125
639,639,2021-08-18,219.38882446289065
640,640,2021-08-19,218.33567810058597
641,641,2021-08-20,219.30343627929688
642,642,2021-08-23,220.58428955078125
643,643,2021-08-24,220.536865234375
644,644,2021-08-25,221.3148651123047
645,645,2021-08-26,222.4913482666016
646,646,2021-08-27,220.3091735839844
647,647,2021-08-30,220.70762634277344
648,648,2021-08-31,221.0776824951172
649,649,2021-09-01,220.78353881835935
650,650,2021-09-02,223.1659393310547
651,651,2021-09-03,220.84071350097656
652,652,2021-09-07,218.9252471923828
653,653,2021-09-08,219.99261474609372
654,654,2021-09-09,221.13612365722656
655,655,2021-09-10,220.7358856201172
656,656,2021-09-13,217.77215576171875
657,657,2021-09-14,216.3046112060547
658,658,2021-09-15,217.94369506835935
659,659,2021-09-16,210.6344146728516
660,660,2021-09-17,211.99717712402344
661,661,2021-09-20,211.596923828125
662,662,2021-09-21,209.64334106445312
663,663,2021-09-22,212.2544860839844
664,664,2021-09-23,210.8345642089844
665,665,2021-09-24,212.97874450683597
666,666,2021-09-27,212.6833038330078
667,667,2021-09-28,211.4444580078125
668,668,2021-09-29,212.54039001464844
669,669,2021-09-30,209.881591796875
670,670,2021-10-01,209.15733337402344
671,671,2021-10-04,208.1662750244141
672,672,2021-10-05,211.87327575683597
673,673,2021-10-06,216.19976806640625
674,674,2021-10-07,219.79244995117188
675,675,2021-10-08,222.20347595214844
676,676,2021-10-11,224.29998779296875
677,677,2021-10-12,225.9676971435547
678,678,2021-10-13,223.5471649169922
679,679,2021-10-14,225.53884887695312
680,680,2021-10-15,227.8259735107422
681,681,2021-10-18,227.5496063232422
682,682,2021-10-19,230.55145263671875
683,683,2021-10-20,231.73313903808597
684,684,2021-10-21,230.37991333007807
685,685,2021-10-22,233.21975708007807
686,686,2021-10-25,232.78140258789065
687,687,2021-10-26,222.41310119628903
688,688,2021-10-27,217.74359130859372
689,689,2021-10-28,213.49334716796875
690,690,2021-10-29,219.69715881347656
691,691,2021-11-01,210.93939208984372
692,692,2021-11-02,208.1471710205078
693,693,2021-11-03,210.70114135742188
694,694,2021-11-04,211.6922149658203
695,695,2021-11-05,213.43618774414065
696,696,2021-11-08,213.3122711181641
697,697,2021-11-09,214.15089416503903
698,698,2021-11-10,212.9501495361328
699,699,2021-11-11,208.68084716796875
700,700,2021-11-12,209.9387664794922
701,701,2021-11-15,210.8250274658203
702,702,2021-11-16,209.65289306640625
703,703,2021-11-17,210.78692626953125
704,704,2021-11-18,210.62417602539065
705,705,2021-11-19,210.62417602539065
706,706,2021-11-22,212.6633758544922
707,707,2021-11-23,212.0698089599609
708,708,2021-11-24,209.4178771972656
709,709,2021-11-26,205.95211791992188
710,710,2021-11-29,205.53086853027344
711,711,2021-11-30,200.1695709228516
712,712,2021-12-01,198.4845733642578
713,713,2021-12-02,202.15130615234372
714,714,2021-12-03,202.9651031494141
715,715,2021-12-06,206.1244659423828
716,716,2021-12-07,205.53086853027344
717,717,2021-12-08,207.3977813720703
718,718,2021-12-09,207.29248046875
719,719,2021-12-10,207.560546875
720,720,2021-12-13,208.6519470214844
721,721,2021-12-14,203.9225006103516
722,722,2021-12-15,203.9225006103516
723,723,2021-12-16,201.7779235839844
724,724,2021-12-17,199.06854248046875
725,725,2021-12-20,193.41043090820312
726,726,2021-12-21,198.3026580810547
727,727,2021-12-22,197.9388427734375
728,728,2021-12-23,199.3844757080078
729,729,2021-12-27,201.3662872314453
730,730,2021-12-28,203.11827087402344
731,731,2021-12-29,203.3193359375
732,732,2021-12-30,203.86505126953125
733,733,2021-12-31,204.1522521972656
734,734,2022-01-03,202.5534210205078
735,735,2022-01-04,204.8894195556641
736,736,2022-01-05,200.45677185058597
737,737,2022-01-06,208.27854919433597
