,Unnamed: 0.1,Unnamed: 0,Date,CPT,CPT_6m,CPT_12m
380,380,380,2020-08-07,79.62065887451172,83.26583099365234,81.1163330078125
381,381,381,2020-08-10,79.60274505615234,81.33126831054688,80.54315185546875
382,382,382,2020-08-11,80.04159545898438,79.90723419189453,80.18488311767578
383,383,383,2020-08-12,80.96407318115234,80.03262329101562,79.93411254882812
384,384,384,2020-08-13,78.7608413696289,79.66542053222656,81.13424682617188
385,385,385,2020-08-14,78.97579956054688,80.2923583984375,81.76118469238281
386,386,386,2020-08-17,79.56689453125,79.62065887451172,83.26583099365234
387,387,387,2020-08-18,79.1728515625,79.60274505615234,81.33126831054688
388,388,388,2020-08-19,77.79357147216797,80.04159545898438,79.90723419189453
389,389,389,2020-08-20,78.59963989257812,80.96407318115234,80.03262329101562
390,390,390,2020-08-21,78.51007080078125,78.7608413696289,79.66542053222656
391,391,391,2020-08-24,78.9578857421875,78.97579956054688,80.2923583984375
392,392,392,2020-08-25,79.8355941772461,79.56689453125,79.62065887451172
393,393,393,2020-08-26,77.67715454101562,79.1728515625,79.60274505615234
394,394,394,2020-08-27,80.31027221679688,77.79357147216797,80.04159545898438
395,395,395,2020-08-28,81.5730972290039,78.59963989257812,80.96407318115234
396,396,396,2020-08-31,81.44771575927734,78.51007080078125,78.7608413696289
397,397,397,2020-09-01,81.50144958496094,78.9578857421875,78.97579956054688
398,398,398,2020-09-02,82.20899200439453,79.8355941772461,79.56689453125
399,399,399,2020-09-03,82.53141784667969,77.67715454101562,79.1728515625
400,400,400,2020-09-04,83.46286010742188,80.31027221679688,77.79357147216797
401,401,401,2020-09-08,81.53727722167969,81.5730972290039,78.59963989257812
402,402,402,2020-09-09,81.89552307128906,81.44771575927734,78.51007080078125
403,403,403,2020-09-10,80.99991607666016,81.50144958496094,78.9578857421875
404,404,404,2020-09-11,80.33714294433594,82.20899200439453,79.8355941772461
405,405,405,2020-09-14,83.4718017578125,82.53141784667969,77.67715454101562
406,406,406,2020-09-15,82.40602111816406,83.46286010742188,80.31027221679688
407,407,407,2020-09-16,82.85384368896484,81.53727722167969,81.5730972290039
408,408,408,2020-09-17,81.7969970703125,81.89552307128906,81.44771575927734
409,409,409,2020-09-18,79.683349609375,80.99991607666016,81.50144958496094
410,410,410,2020-09-21,77.56072998046875,80.33714294433594,82.20899200439453
411,411,411,2020-09-22,79.36988830566406,83.4718017578125,82.53141784667969
412,412,412,2020-09-23,78.83250427246094,82.40602111816406,83.46286010742188
413,413,413,2020-09-24,79.01163482666016,82.85384368896484,81.53727722167969
414,414,414,2020-09-25,80.91035461425781,81.7969970703125,81.89552307128906
415,415,415,2020-09-28,81.47457885742188,79.683349609375,80.99991607666016
416,416,416,2020-09-29,80.82379913330078,77.56072998046875,80.33714294433594
417,417,417,2020-09-30,80.42609405517578,79.36988830566406,83.4718017578125
418,418,418,2020-10-01,83.146728515625,78.83250427246094,82.40602111816406
419,419,419,2020-10-02,85.72276306152344,79.01163482666016,82.85384368896484
420,420,420,2020-10-05,87.27739715576172,80.91035461425781,81.7969970703125
421,421,421,2020-10-06,87.55760192871094,81.47457885742188,79.683349609375
422,422,422,2020-10-07,87.2231674194336,80.82379913330078,77.56072998046875
423,423,423,2020-10-08,88.6332015991211,80.42609405517578,79.36988830566406
424,424,424,2020-10-09,87.06047821044922,83.146728515625,78.83250427246094
425,425,425,2020-10-12,87.78357696533203,85.72276306152344,79.01163482666016
426,426,426,2020-10-13,87.1689453125,87.27739715576172,80.91035461425781
427,427,427,2020-10-14,86.03911590576172,87.55760192871094,81.47457885742188
428,428,428,2020-10-15,85.38831329345703,87.2231674194336,80.82379913330078
429,429,429,2020-10-16,83.31846618652344,88.6332015991211,80.42609405517578
430,430,430,2020-10-19,82.24287414550781,87.06047821044922,83.146728515625
431,431,431,2020-10-20,82.5049819946289,87.78357696533203,85.72276306152344
432,432,432,2020-10-21,82.5592041015625,87.1689453125,87.27739715576172
433,433,433,2020-10-22,83.33654022216797,86.03911590576172,87.55760192871094
434,434,434,2020-10-23,83.50828552246094,85.38831329345703,87.2231674194336
435,435,435,2020-10-26,82.08920288085938,83.31846618652344,88.6332015991211
436,436,436,2020-10-27,80.71532440185547,82.24287414550781,87.06047821044922
437,437,437,2020-10-28,79.70299530029297,82.5049819946289,87.78357696533203
438,438,438,2020-10-29,79.35953521728516,82.5592041015625,87.1689453125
439,439,439,2020-10-30,83.3727035522461,83.33654022216797,86.03911590576172
440,440,440,2020-11-02,85.42447662353516,83.50828552246094,85.38831329345703
441,441,441,2020-11-03,88.92243957519531,82.08920288085938,83.31846618652344
442,442,442,2020-11-04,88.01856994628906,80.71532440185547,82.24287414550781
443,443,443,2020-11-05,88.09088897705078,79.70299530029297,82.5049819946289
444,444,444,2020-11-06,86.40970611572266,79.35953521728516,82.5592041015625
445,445,445,2020-11-09,89.12128448486328,83.3727035522461,83.33654022216797
446,446,446,2020-11-10,91.65211486816406,85.42447662353516,83.50828552246094
447,447,447,2020-11-11,90.38671112060548,88.92243957519531,82.08920288085938
448,448,448,2020-11-12,90.30535888671876,88.01856994628906,80.71532440185547
449,449,449,2020-11-13,90.66690063476562,88.09088897705078,79.70299530029297
450,450,450,2020-11-16,91.97753143310548,86.40970611572266,79.35953521728516
451,451,451,2020-11-17,92.022705078125,89.12128448486328,83.3727035522461
452,452,452,2020-11-18,88.50666046142578,91.65211486816406,85.42447662353516
453,453,453,2020-11-19,88.44338989257812,90.38671112060548,88.92243957519531
454,454,454,2020-11-20,90.11553955078124,90.30535888671876,88.01856994628906
455,455,455,2020-11-23,89.15745544433594,90.66690063476562,88.09088897705078
456,456,456,2020-11-24,90.55845642089844,91.97753143310548,86.40970611572266
457,457,457,2020-11-25,89.13937377929688,92.022705078125,89.12128448486328
458,458,458,2020-11-27,88.34396362304688,88.50666046142578,91.65211486816406
459,459,459,2020-11-30,89.32919311523438,88.44338989257812,90.38671112060548
460,460,460,2020-12-01,89.22976684570312,90.11553955078124,90.30535888671876
461,461,461,2020-12-02,89.67264556884766,89.15745544433594,90.66690063476562
462,462,462,2020-12-03,90.44998168945312,90.55845642089844,91.97753143310548
463,463,463,2020-12-04,91.0555648803711,89.13937377929688,92.022705078125
464,464,464,2020-12-07,91.3809585571289,88.34396362304688,88.50666046142578
465,465,465,2020-12-08,89.85343170166016,89.32919311523438,88.44338989257812
466,466,466,2020-12-09,88.85916900634766,89.22976684570312,90.11553955078124
467,467,467,2020-12-10,86.67182159423828,89.67264556884766,89.15745544433594
468,468,468,2020-12-11,86.73509216308594,90.44998168945312,90.55845642089844
469,469,469,2020-12-14,87.2231674194336,91.0555648803711,89.13937377929688
470,470,470,2020-12-15,89.44774627685547,91.3809585571289,88.34396362304688
471,471,471,2020-12-16,89.89447784423828,89.85343170166016,89.32919311523438
472,472,472,2020-12-17,90.96116638183594,88.85916900634766,89.22976684570312
473,473,473,2020-12-18,87.961669921875,86.67182159423828,89.67264556884766
474,474,474,2020-12-21,88.61808776855469,86.73509216308594,90.44998168945312
475,475,475,2020-12-22,89.4386215209961,87.2231674194336,91.0555648803711
476,476,476,2020-12-23,88.75484466552734,89.44774627685547,91.3809585571289
477,477,477,2020-12-24,89.98564910888672,89.89447784423828,89.85343170166016
478,478,478,2020-12-28,90.35033416748048,90.96116638183594,88.85916900634766
479,479,479,2020-12-29,89.8306655883789,87.961669921875,86.67182159423828
480,480,480,2020-12-30,90.01300048828125,88.61808776855469,86.73509216308594
481,481,481,2020-12-31,91.09793090820312,89.4386215209961,87.2231674194336
482,482,482,2021-01-04,87.79753875732422,88.75484466552734,89.44774627685547
483,483,483,2021-01-05,87.10464477539062,89.98564910888672,89.89447784423828
484,484,484,2021-01-06,89.38392639160156,90.35033416748048,90.96116638183594
485,485,485,2021-01-07,88.2442855834961,89.8306655883789,87.961669921875
486,486,486,2021-01-08,88.2442855834961,90.01300048828125,88.61808776855469
487,487,487,2021-01-11,87.53315734863281,91.09793090820312,89.4386215209961
488,488,488,2021-01-12,88.07106018066406,87.79753875732422,88.75484466552734
489,489,489,2021-01-13,88.5086898803711,87.10464477539062,89.98564910888672
490,490,490,2021-01-14,90.42327880859376,89.38392639160156,90.35033416748048
491,491,491,2021-01-15,91.69967651367188,88.2442855834961,89.8306655883789
492,492,492,2021-01-19,91.00675964355467,88.2442855834961,90.01300048828125
493,493,493,2021-01-20,93.57779693603516,87.53315734863281,91.09793090820312
494,494,494,2021-01-21,93.5139617919922,88.07106018066406,87.79753875732422
495,495,495,2021-01-22,93.49573516845705,88.5086898803711,87.10464477539062
496,496,496,2021-01-25,93.6416015625,90.42327880859376,89.38392639160156
497,497,497,2021-01-26,94.4530258178711,91.69967651367188,88.2442855834961
498,498,498,2021-01-27,92.6296157836914,91.00675964355467,88.2442855834961
499,499,499,2021-01-28,93.70541381835938,93.57779693603516,87.53315734863281
500,500,500,2021-01-29,93.1310577392578,93.5139617919922,88.07106018066406
501,501,501,2021-02-01,95.62913513183594,93.49573516845705,88.5086898803711
502,502,502,2021-02-02,95.05476379394533,93.6416015625,90.42327880859376
503,503,503,2021-02-03,94.58065795898438,94.4530258178711,91.69967651367188
504,504,504,2021-02-04,94.47126007080078,92.6296157836914,91.00675964355467
505,505,505,2021-02-05,92.81195068359376,93.70541381835938,93.57779693603516
506,506,506,2021-02-08,92.95782470703124,93.1310577392578,93.5139617919922
507,507,507,2021-02-09,92.2102279663086,95.62913513183594,93.49573516845705
508,508,508,2021-02-10,94.28890991210938,95.05476379394533,93.6416015625
509,509,509,2021-02-11,96.64111328125,94.58065795898438,94.4530258178711
510,510,510,2021-02-12,97.13345336914062,94.47126007080078,92.6296157836914
511,511,511,2021-02-16,97.00579833984376,92.81195068359376,93.70541381835938
512,512,512,2021-02-17,95.78412628173828,92.95782470703124,93.1310577392578
513,513,513,2021-02-18,94.63536834716795,92.2102279663086,95.62913513183594
514,514,514,2021-02-19,95.84793853759766,94.28890991210938,95.05476379394533
515,515,515,2021-02-22,95.6747055053711,96.64111328125,94.58065795898438
516,516,516,2021-02-23,98.09073638916016,97.13345336914062,94.47126007080078
517,517,517,2021-02-24,97.3340301513672,97.00579833984376,92.81195068359376
518,518,518,2021-02-25,96.14881134033205,95.78412628173828,92.95782470703124
519,519,519,2021-02-26,94.9544677734375,94.63536834716795,92.2102279663086
520,520,520,2021-03-01,94.82682800292967,95.84793853759766,94.28890991210938
521,521,521,2021-03-02,94.61711883544922,95.6747055053711,96.64111328125
522,522,522,2021-03-03,94.11569213867188,98.09073638916016,97.13345336914062
523,523,523,2021-03-04,91.56291198730467,97.3340301513672,97.00579833984376
524,524,524,2021-03-05,93.62337493896484,96.14881134033205,95.78412628173828
525,525,525,2021-03-08,93.99716186523438,94.9544677734375,94.63536834716795
526,526,526,2021-03-09,93.44102478027344,94.82682800292967,95.84793853759766
527,527,527,2021-03-10,94.65360260009766,94.61711883544922,95.6747055053711
528,528,528,2021-03-11,94.8633041381836,94.11569213867188,98.09073638916016
529,529,529,2021-03-12,97.197265625,91.56291198730467,97.3340301513672
530,530,530,2021-03-15,100.5523452758789,93.62337493896484,96.14881134033205
531,531,531,2021-03-16,100.01444244384766,93.99716186523438,94.9544677734375
532,532,532,2021-03-17,99.78651428222656,93.44102478027344,94.82682800292967
533,533,533,2021-03-18,100.94438934326172,94.65360260009766,94.61711883544922
534,534,534,2021-03-19,97.57106018066406,94.8633041381836,94.11569213867188
535,535,535,2021-03-22,98.63777160644533,97.197265625,91.56291198730467
536,536,536,2021-03-23,99.294189453125,100.5523452758789,93.62337493896484
537,537,537,2021-03-24,99.93240356445312,100.01444244384766,93.99716186523438
538,538,538,2021-03-25,100.37000274658205,99.78651428222656,93.44102478027344
539,539,539,2021-03-26,103.06866455078124,100.94438934326172,94.65360260009766
540,540,540,2021-03-29,101.46405792236328,97.57106018066406,94.8633041381836
541,541,541,2021-03-30,102.0335693359375,98.63777160644533,97.197265625
542,542,542,2021-03-31,100.95885467529295,99.294189453125,100.5523452758789
543,543,543,2021-04-01,102.19891357421876,99.93240356445312,100.01444244384766
544,544,544,2021-04-05,101.7671890258789,100.37000274658205,99.78651428222656
545,545,545,2021-04-06,102.23565673828124,103.06866455078124,100.94438934326172
546,546,546,2021-04-07,103.7696533203125,101.46405792236328,97.57106018066406
547,547,547,2021-04-08,102.5295867919922,102.0335693359375,98.63777160644533
548,548,548,2021-04-09,103.18177795410156,100.95885467529295,99.294189453125
549,549,549,2021-04-12,103.0807113647461,102.19891357421876,99.93240356445312
550,550,550,2021-04-13,104.4310073852539,101.7671890258789,100.37000274658205
551,551,551,2021-04-14,104.3207778930664,102.23565673828124,103.06866455078124
552,552,552,2021-04-15,105.75373077392578,103.7696533203125,101.46405792236328
553,553,553,2021-04-16,106.59880065917967,102.5295867919922,102.0335693359375
554,554,554,2021-04-19,107.58167266845705,103.18177795410156,100.95885467529295
555,555,555,2021-04-20,109.7586441040039,103.0807113647461,102.19891357421876
556,556,556,2021-04-21,110.8241729736328,104.4310073852539,101.7671890258789
557,557,557,2021-04-22,110.0158462524414,104.3207778930664,102.23565673828124
558,558,558,2021-04-23,109.04217529296876,105.75373077392578,103.7696533203125
559,559,559,2021-04-26,109.6851806640625,106.59880065917967,102.5295867919922
560,560,560,2021-04-27,109.86888885498048,107.58167266845705,103.18177795410156
561,561,561,2021-04-28,109.09728240966795,109.7586441040039,103.0807113647461
562,562,562,2021-04-29,110.27304077148438,110.8241729736328,104.4310073852539
563,563,563,2021-04-30,110.66802215576172,110.0158462524414,104.3207778930664
564,564,564,2021-05-03,110.2179183959961,109.04217529296876,105.75373077392578
565,565,565,2021-05-04,109.59331512451172,109.6851806640625,106.59880065917967
566,566,566,2021-05-05,108.40837860107422,109.86888885498048,107.58167266845705
567,567,567,2021-05-06,111.10894012451172,109.09728240966795,109.7586441040039
568,568,568,2021-05-07,112.6980438232422,110.27304077148438,110.8241729736328
569,569,569,2021-05-10,113.23079681396484,110.66802215576172,110.0158462524414
570,570,570,2021-05-11,112.59700012207033,110.2179183959961,109.04217529296876
571,571,571,2021-05-12,109.92398834228516,109.59331512451172,109.6851806640625
572,572,572,2021-05-13,112.0642318725586,108.40837860107422,109.86888885498048
573,573,573,2021-05-14,112.312255859375,111.10894012451172,109.09728240966795
574,574,574,2021-05-17,113.07464599609376,112.6980438232422,110.27304077148438
575,575,575,2021-05-18,112.55105590820312,113.23079681396484,110.66802215576172
576,576,576,2021-05-19,111.86213684082033,112.59700012207033,110.2179183959961
577,577,577,2021-05-20,113.0470962524414,109.92398834228516,109.59331512451172
578,578,578,2021-05-21,112.90011596679688,112.0642318725586,108.40837860107422
579,579,579,2021-05-24,114.48003387451172,112.312255859375,111.10894012451172
580,580,580,2021-05-25,115.0954818725586,113.07464599609376,112.6980438232422
581,581,581,2021-05-26,115.51801300048828,112.55105590820312,113.23079681396484
582,582,582,2021-05-27,114.4341278076172,111.86213684082033,112.59700012207033
583,583,583,2021-05-28,115.16895294189452,113.0470962524414,109.92398834228516
584,584,584,2021-06-01,117.32757568359376,112.90011596679688,112.0642318725586
585,585,585,2021-06-02,119.32086181640624,114.48003387451172,112.312255859375
586,586,586,2021-06-03,118.63191986083984,115.0954818725586,113.07464599609376
587,587,587,2021-06-04,118.65947723388672,115.51801300048828,112.55105590820312
588,588,588,2021-06-07,119.37596893310548,114.4341278076172,111.86213684082033
589,589,589,2021-06-08,121.27737426757812,115.16895294189452,113.0470962524414
590,590,590,2021-06-09,122.01224517822266,117.32757568359376,112.90011596679688
591,591,591,2021-06-10,124.04224395751952,119.32086181640624,114.48003387451172
592,592,592,2021-06-11,124.2443389892578,118.63191986083984,115.0954818725586
593,593,593,2021-06-14,124.1800308227539,118.65947723388672,115.51801300048828
594,594,594,2021-06-15,123.49111938476562,119.37596893310548,114.4341278076172
595,595,595,2021-06-16,122.78384399414062,121.27737426757812,115.16895294189452
596,596,596,2021-06-17,123.5462417602539,122.01224517822266,117.32757568359376
597,597,597,2021-06-18,121.81013488769533,124.04224395751952,119.32086181640624
598,598,598,2021-06-21,124.40966796875,124.2443389892578,118.63191986083984
599,599,599,2021-06-22,123.98712158203124,124.1800308227539,118.65947723388672
600,600,600,2021-06-23,124.27188110351562,123.49111938476562,119.37596893310548
601,601,601,2021-06-24,123.98712158203124,122.78384399414062,121.27737426757812
602,602,602,2021-06-25,124.20758819580078,123.5462417602539,122.01224517822266
603,603,603,2021-06-28,123.8034210205078,121.81013488769533,124.04224395751952
604,604,604,2021-06-29,123.80343627929688,124.40966796875,124.2443389892578
605,605,605,2021-06-30,122.62036895751952,123.98712158203124,124.1800308227539
606,606,606,2021-07-01,123.37825775146484,124.27188110351562,123.49111938476562
607,607,607,2021-07-02,124.0622100830078,123.98712158203124,122.78384399414062
608,608,608,2021-07-06,126.45603942871094,124.20758819580078,123.5462417602539
609,609,609,2021-07-07,126.95510864257812,123.8034210205078,121.81013488769533
610,610,610,2021-07-08,128.31378173828125,123.80343627929688,124.40966796875
611,611,611,2021-07-09,130.48574829101562,122.62036895751952,123.98712158203124
612,612,612,2021-07-12,131.38226318359375,123.37825775146484,124.27188110351562
613,613,613,2021-07-13,130.2362060546875,124.0622100830078,123.98712158203124
614,614,614,2021-07-14,131.2251434326172,126.45603942871094,124.20758819580078
615,615,615,2021-07-15,132.20486450195312,126.95510864257812,123.8034210205078
616,616,616,2021-07-16,133.11062622070312,128.31378173828125,123.80343627929688
617,617,617,2021-07-19,132.09396362304688,130.48574829101562,122.62036895751952
618,618,618,2021-07-20,135.6708221435547,131.38226318359375,123.37825775146484
619,619,619,2021-07-21,135.31033325195312,130.2362060546875,124.0622100830078
620,620,620,2021-07-22,134.89442443847656,131.2251434326172,126.45603942871094
621,621,621,2021-07-23,136.07748413085938,132.20486450195312,126.95510864257812
622,622,622,2021-07-26,135.2364044189453,133.11062622070312,128.31378173828125
623,623,623,2021-07-27,135.71702575683594,132.09396362304688,130.48574829101562
624,624,624,2021-07-28,135.0145721435547,135.6708221435547,131.38226318359375
625,625,625,2021-07-29,137.4823455810547,135.31033325195312,130.2362060546875
626,626,626,2021-07-30,138.07386779785156,134.89442443847656,131.2251434326172
627,627,627,2021-08-02,138.74853515625,136.07748413085938,132.20486450195312
628,628,628,2021-08-03,137.131103515625,135.2364044189453,133.11062622070312
629,629,629,2021-08-04,136.7799072265625,135.71702575683594,132.09396362304688
630,630,630,2021-08-05,137.77810668945312,135.0145721435547,135.6708221435547
631,631,631,2021-08-06,136.66897583007812,137.4823455810547,135.31033325195312
632,632,632,2021-08-09,134.99610900878906,138.07386779785156,134.89442443847656
633,633,633,2021-08-10,132.2972869873047,138.74853515625,136.07748413085938
634,634,634,2021-08-11,133.36016845703125,137.131103515625,135.2364044189453
635,635,635,2021-08-12,134.03489685058594,136.7799072265625,135.71702575683594
636,636,636,2021-08-13,134.94065856933594,137.77810668945312,135.0145721435547
637,637,637,2021-08-16,135.75401306152344,136.66897583007812,137.4823455810547
638,638,638,2021-08-17,135.55990600585938,134.99610900878906,138.07386779785156
639,639,639,2021-08-18,135.1717071533203,132.2972869873047,138.74853515625
640,640,640,2021-08-19,135.8279266357422,133.36016845703125,137.131103515625
641,641,641,2021-08-20,135.58763122558594,134.03489685058594,136.7799072265625
642,642,642,2021-08-23,133.637451171875,134.94065856933594,137.77810668945312
643,643,643,2021-08-24,131.70574951171875,135.75401306152344,136.66897583007812
644,644,644,2021-08-25,133.2954559326172,135.55990600585938,134.99610900878906
645,645,645,2021-08-26,134.67262268066406,135.1717071533203,132.2972869873047
646,646,646,2021-08-27,135.64306640625,135.8279266357422,133.36016845703125
647,647,647,2021-08-30,137.51930236816406,135.58763122558594,134.03489685058594
648,648,648,2021-08-31,138.67462158203125,133.637451171875,134.94065856933594
649,649,649,2021-09-01,140.95750427246094,131.70574951171875,135.75401306152344
650,650,650,2021-09-02,141.41038513183594,133.2954559326172,135.55990600585938
651,651,651,2021-09-03,141.8170928955078,134.67262268066406,135.1717071533203
652,652,652,2021-09-07,139.072021484375,135.64306640625,135.8279266357422
653,653,653,2021-09-08,141.53981018066406,137.51930236816406,135.58763122558594
654,654,654,2021-09-09,139.11827087402344,138.67462158203125,133.637451171875
655,655,655,2021-09-10,138.4805450439453,140.95750427246094,131.70574951171875
656,656,656,2021-09-13,138.9980926513672,141.41038513183594,133.2954559326172
657,657,657,2021-09-14,139.68203735351562,141.8170928955078,134.67262268066406
658,658,658,2021-09-15,139.66357421875,139.072021484375,135.64306640625
659,659,659,2021-09-16,139.14598083496094,141.53981018066406,137.51930236816406
660,660,660,2021-09-17,137.11260986328125,139.11827087402344,138.67462158203125
661,661,661,2021-09-20,137.42686462402344,138.4805450439453,140.95750427246094
662,662,662,2021-09-21,138.7762908935547,138.9980926513672,141.41038513183594
663,663,663,2021-09-22,139.3308563232422,139.68203735351562,141.8170928955078
664,664,664,2021-09-23,139.65432739257812,139.66357421875,139.072021484375
665,665,665,2021-09-24,138.40658569335938,139.14598083496094,141.53981018066406
666,666,666,2021-09-27,136.07748413085938,137.11260986328125,139.11827087402344
667,667,667,2021-09-28,136.8631134033203,137.42686462402344,138.4805450439453
668,668,668,2021-09-29,139.5027618408203,138.7762908935547,138.9980926513672
669,669,669,2021-09-30,137.0675506591797,139.3308563232422,139.68203735351562
670,670,670,2021-10-01,138.99154663085938,139.65432739257812,139.66357421875
671,671,671,2021-10-04,140.65530395507812,138.40658569335938,139.14598083496094
672,672,672,2021-10-05,140.7203369140625,136.07748413085938,137.11260986328125
673,673,673,2021-10-06,142.03089904785156,136.8631134033203,137.42686462402344
674,674,674,2021-10-07,141.37098693847656,139.5027618408203,138.7762908935547
675,675,675,2021-10-08,140.17196655273438,137.0675506591797,139.3308563232422
676,676,676,2021-10-11,140.41363525390625,138.99154663085938,139.65432739257812
677,677,677,2021-10-12,143.3135528564453,140.65530395507812,138.40658569335938
678,678,678,2021-10-13,145.69296264648438,140.7203369140625,136.07748413085938
679,679,679,2021-10-14,147.30091857910156,142.03089904785156,136.8631134033203
680,680,680,2021-10-15,145.84169006347656,141.37098693847656,139.5027618408203
681,681,681,2021-10-18,147.7191925048828,140.17196655273438,137.0675506591797
682,682,682,2021-10-19,144.99588012695312,140.41363525390625,138.99154663085938
683,683,683,2021-10-20,146.826904296875,143.3135528564453,140.65530395507812
684,684,684,2021-10-21,147.16152954101562,145.69296264648438,140.7203369140625
685,685,685,2021-10-22,147.8307342529297,147.30091857910156,142.03089904785156
686,686,686,2021-10-25,146.7618408203125,145.84169006347656,141.37098693847656
687,687,687,2021-10-26,148.0445098876953,147.7191925048828,140.17196655273438
688,688,688,2021-10-27,148.19320678710938,144.99588012695312,140.41363525390625
689,689,689,2021-10-28,151.3626708984375,146.826904296875,143.3135528564453
690,690,690,2021-10-29,151.59503173828125,147.16152954101562,145.69296264648438
691,691,691,2021-11-01,150.14508056640625,147.8307342529297,147.30091857910156
692,692,692,2021-11-02,150.17298889160156,146.7618408203125,145.84169006347656
693,693,693,2021-11-03,151.79953002929688,148.0445098876953,147.7191925048828
694,694,694,2021-11-04,149.197021484375,148.19320678710938,144.99588012695312
695,695,695,2021-11-05,149.99635314941406,151.3626708984375,146.826904296875
696,696,696,2021-11-08,150.44252014160156,151.59503173828125,147.16152954101562
697,697,697,2021-11-09,151.4556427001953,150.14508056640625,147.8307342529297
698,698,698,2021-11-10,152.98922729492188,150.17298889160156,146.7618408203125
699,699,699,2021-11-11,154.6343994140625,151.79953002929688,148.0445098876953
700,700,700,2021-11-12,153.96517944335938,149.197021484375,148.19320678710938
701,701,701,2021-11-15,156.0843505859375,149.99635314941406,151.3626708984375
702,702,702,2021-11-16,153.41680908203125,150.44252014160156,151.59503173828125
703,703,703,2021-11-17,154.7552032470703,151.4556427001953,150.14508056640625
704,704,704,2021-11-18,154.06741333007812,152.98922729492188,150.17298889160156
705,705,705,2021-11-19,154.52285766601562,154.6343994140625,151.79953002929688
706,706,706,2021-11-22,154.72732543945312,153.96517944335938,149.197021484375
707,707,707,2021-11-23,155.75901794433594,156.0843505859375,149.99635314941406
708,708,708,2021-11-24,158.64964294433594,153.41680908203125,150.44252014160156
709,709,709,2021-11-26,155.2013397216797,154.7552032470703,151.4556427001953
710,710,710,2021-11-29,156.939453125,154.06741333007812,152.98922729492188
711,711,711,2021-11-30,153.5561981201172,154.52285766601562,154.6343994140625
712,712,712,2021-12-01,151.0838165283203,154.72732543945312,153.96517944335938
713,713,713,2021-12-02,156.40036010742188,155.75901794433594,156.0843505859375
714,714,714,2021-12-03,155.4801788330078,158.64964294433594,153.41680908203125
715,715,715,2021-12-06,157.85958862304688,155.2013397216797,154.7552032470703
716,716,716,2021-12-07,159.25379943847656,156.939453125,154.06741333007812
717,717,717,2021-12-08,161.37295532226562,153.5561981201172,154.52285766601562
718,718,718,2021-12-09,159.53262329101562,151.0838165283203,154.72732543945312
719,719,719,2021-12-10,161.4380340576172,156.40036010742188,155.75901794433594
720,720,720,2021-12-13,163.3527069091797,155.4801788330078,158.64964294433594
721,721,721,2021-12-14,161.23353576660156,157.85958862304688,155.2013397216797
722,722,722,2021-12-15,165.2027587890625,159.25379943847656,156.939453125
723,723,723,2021-12-16,162.96133422851562,161.37295532226562,153.5561981201172
724,724,724,2021-12-17,160.27159118652344,159.53262329101562,151.0838165283203
725,725,725,2021-12-20,160.58914184570312,161.4380340576172,156.40036010742188
726,726,726,2021-12-21,161.10281372070312,163.3527069091797,155.4801788330078
727,727,727,2021-12-22,162.9333038330078,161.23353576660156,157.85958862304688
728,728,728,2021-12-23,162.0273895263672,165.2027587890625,159.25379943847656
729,729,729,2021-12-27,164.89454650878906,162.96133422851562,161.37295532226562
730,730,730,2021-12-28,165.10935974121094,160.27159118652344,159.53262329101562
731,731,731,2021-12-29,165.92189025878906,160.58914184570312,161.4380340576172
732,732,732,2021-12-30,166.40750122070312,161.10281372070312,163.3527069091797
733,733,733,2021-12-31,166.87449645996094,162.9333038330078,161.23353576660156
734,734,734,2022-01-03,164.79180908203125,162.0273895263672,165.2027587890625
735,735,735,2022-01-04,164.67041015625,164.89454650878906,162.96133422851562
736,736,736,2022-01-05,161.44833374023438,165.10935974121094,160.27159118652344
737,737,737,2022-01-06,159.66458129882812,165.92189025878906,160.58914184570312
738,738,738,2022-01-07,155.86346435546875,166.40750122070312,161.10281372070312
739,739,739,2022-01-10,154.55596923828125,166.87449645996094,162.9333038330078
740,740,740,2022-01-11,154.71473693847656,164.79180908203125,162.0273895263672
741,741,741,2022-01-12,157.5912322998047,164.67041015625,164.89454650878906
742,742,742,2022-01-13,157.5352020263672,161.44833374023438,165.10935974121094
743,743,743,2022-01-14,154.6493682861328,159.66458129882812,165.92189025878906
744,744,744,2022-01-18,153.79013061523438,155.86346435546875,166.40750122070312
745,745,745,2022-01-19,151.7635040283203,154.55596923828125,166.87449645996094
746,746,746,2022-01-20,148.0277862548828,154.71473693847656,164.79180908203125
747,747,747,2022-01-21,147.261962890625,157.5912322998047,164.67041015625
748,748,748,2022-01-24,147.55148315429688,157.5352020263672,161.44833374023438
749,749,749,2022-01-25,145.4688262939453,154.6493682861328,159.66458129882812
750,750,750,2022-01-26,144.2547149658203,153.79013061523438,155.86346435546875
751,751,751,2022-01-27,140.56570434570312,151.7635040283203,154.55596923828125
752,752,752,2022-01-28,147.86903381347656,148.0277862548828,154.71473693847656
753,753,753,2022-01-31,149.51272583007812,147.261962890625,157.5912322998047
754,754,754,2022-02-01,148.96170043945312,147.55148315429688,157.5352020263672
755,755,755,2022-02-02,152.34254455566406,145.4688262939453,154.6493682861328
756,756,756,2022-02-03,154.29446411132812,144.2547149658203,153.79013061523438
757,757,757,2022-02-04,155.25640869140625,140.56570434570312,151.7635040283203
758,758,758,2022-02-07,151.48330688476562,147.86903381347656,148.0277862548828
