,Date,TSCO
0,2019-02-04 00:00:00-05:00,82.47327423095703
1,2019-02-05 00:00:00-05:00,83.15079498291016
2,2019-02-06 00:00:00-05:00,84.48729705810547
3,2019-02-07 00:00:00-05:00,84.22742462158203
4,2019-02-08 00:00:00-05:00,85.68457794189453
5,2019-02-11 00:00:00-05:00,87.42018127441406
6,2019-02-12 00:00:00-05:00,88.69171905517578
7,2019-02-13 00:00:00-05:00,88.94231414794922
8,2019-02-14 00:00:00-05:00,88.89588928222656
9,2019-02-15 00:00:00-05:00,90.56653594970703
10,2019-02-19 00:00:00-05:00,90.09317779541016
11,2019-02-20 00:00:00-05:00,90.53868103027344
12,2019-02-21 00:00:00-05:00,90.03751373291016
13,2019-02-22 00:00:00-05:00,89.42298126220703
14,2019-02-25 00:00:00-05:00,88.2684097290039
15,2019-02-26 00:00:00-05:00,88.2684097290039
16,2019-02-27 00:00:00-05:00,88.78984069824219
17,2019-02-28 00:00:00-05:00,88.78048706054688
18,2019-03-01 00:00:00-05:00,88.41738891601562
19,2019-03-04 00:00:00-05:00,87.41178894042969
20,2019-03-05 00:00:00-05:00,87.06729888916016
21,2019-03-06 00:00:00-05:00,85.83824157714844
22,2019-03-07 00:00:00-05:00,85.87547302246094
23,2019-03-08 00:00:00-05:00,84.16224670410156
24,2019-03-11 00:00:00-04:00,83.35218048095703
25,2019-03-12 00:00:00-04:00,84.3298568725586
26,2019-03-13 00:00:00-04:00,85.21439361572266
27,2019-03-14 00:00:00-04:00,84.17156982421875
28,2019-03-15 00:00:00-04:00,83.29631805419922
29,2019-03-18 00:00:00-04:00,83.65013885498047
30,2019-03-19 00:00:00-04:00,84.87919616699219
31,2019-03-20 00:00:00-04:00,84.80472564697266
32,2019-03-21 00:00:00-04:00,87.84941101074219
33,2019-03-22 00:00:00-04:00,86.29447174072266
34,2019-03-25 00:00:00-04:00,87.57007598876953
35,2019-03-26 00:00:00-04:00,88.39875030517578
36,2019-03-27 00:00:00-04:00,88.27770233154297
37,2019-03-28 00:00:00-04:00,88.6780776977539
38,2019-03-29 00:00:00-04:00,91.02444458007812
39,2019-04-01 00:00:00-04:00,90.77304077148438
40,2019-04-02 00:00:00-04:00,90.46580505371094
41,2019-04-03 00:00:00-04:00,91.32241821289062
42,2019-04-04 00:00:00-04:00,92.72838592529297
43,2019-04-05 00:00:00-04:00,94.16226959228516
44,2019-04-08 00:00:00-04:00,94.66507720947266
45,2019-04-09 00:00:00-04:00,93.97606658935547
46,2019-04-10 00:00:00-04:00,94.19950103759766
47,2019-04-11 00:00:00-04:00,95.85688018798828
48,2019-04-12 00:00:00-04:00,97.06730651855469
49,2019-04-15 00:00:00-04:00,97.290771484375
50,2019-04-16 00:00:00-04:00,97.9332275390625
51,2019-04-17 00:00:00-04:00,96.7414321899414
52,2019-04-18 00:00:00-04:00,95.98723602294922
53,2019-04-22 00:00:00-04:00,94.6278305053711
54,2019-04-23 00:00:00-04:00,96.06171417236328
55,2019-04-24 00:00:00-04:00,96.8904037475586
56,2019-04-25 00:00:00-04:00,97.82149505615234
57,2019-04-26 00:00:00-04:00,97.88668823242188
58,2019-04-29 00:00:00-04:00,97.47699737548828
59,2019-04-30 00:00:00-04:00,96.36898803710938
60,2019-05-01 00:00:00-04:00,94.01326751708984
61,2019-05-02 00:00:00-04:00,95.9313735961914
62,2019-05-03 00:00:00-04:00,96.71348571777344
63,2019-05-06 00:00:00-04:00,95.98723602294922
64,2019-05-07 00:00:00-04:00,93.71533966064453
65,2019-05-08 00:00:00-04:00,94.49746704101562
66,2019-05-09 00:00:00-04:00,95.41925811767578
67,2019-05-10 00:00:00-04:00,95.64273834228516
68,2019-05-13 00:00:00-04:00,92.43973541259766
69,2019-05-14 00:00:00-04:00,93.72467041015625
70,2019-05-15 00:00:00-04:00,92.42108917236328
71,2019-05-16 00:00:00-04:00,94.07848358154297
72,2019-05-17 00:00:00-04:00,93.7432632446289
73,2019-05-20 00:00:00-04:00,94.29261016845703
74,2019-05-21 00:00:00-04:00,96.39691925048828
75,2019-05-22 00:00:00-04:00,95.81031799316406
76,2019-05-23 00:00:00-04:00,95.00025177001953
77,2019-05-24 00:00:00-04:00,94.49571990966797
78,2019-05-28 00:00:00-04:00,93.61748504638672
79,2019-05-29 00:00:00-04:00,92.74858093261719
80,2019-05-30 00:00:00-04:00,94.15003204345703
81,2019-05-31 00:00:00-04:00,94.15938568115234
82,2019-06-03 00:00:00-04:00,94.57984161376953
83,2019-06-04 00:00:00-04:00,97.29865264892578
84,2019-06-05 00:00:00-04:00,97.80319213867188
85,2019-06-06 00:00:00-04:00,100.22303771972656
86,2019-06-07 00:00:00-04:00,101.4376449584961
87,2019-06-10 00:00:00-04:00,100.10159301757812
88,2019-06-11 00:00:00-04:00,100.27908325195312
89,2019-06-12 00:00:00-04:00,100.23236846923828
90,2019-06-13 00:00:00-04:00,101.05457305908203
91,2019-06-14 00:00:00-04:00,99.16727447509766
92,2019-06-17 00:00:00-04:00,97.27998352050781
93,2019-06-18 00:00:00-04:00,98.16755676269531
94,2019-06-19 00:00:00-04:00,99.26069641113281
95,2019-06-20 00:00:00-04:00,99.755859375
96,2019-06-21 00:00:00-04:00,99.74653625488281
97,2019-06-24 00:00:00-04:00,99.83998107910156
98,2019-06-25 00:00:00-04:00,99.6250991821289
99,2019-06-26 00:00:00-04:00,99.69046783447266
100,2019-06-27 00:00:00-04:00,101.0919189453125
101,2019-06-28 00:00:00-04:00,101.65251159667969
102,2019-07-01 00:00:00-04:00,103.34362030029297
103,2019-07-02 00:00:00-04:00,103.25951385498047
104,2019-07-03 00:00:00-04:00,102.773681640625
105,2019-07-05 00:00:00-04:00,103.21282196044922
106,2019-07-08 00:00:00-04:00,103.11939239501953
107,2019-07-09 00:00:00-04:00,102.86711120605469
108,2019-07-10 00:00:00-04:00,102.13835906982422
109,2019-07-11 00:00:00-04:00,103.25951385498047
110,2019-07-12 00:00:00-04:00,105.54857635498047
111,2019-07-15 00:00:00-04:00,104.13777160644531
112,2019-07-16 00:00:00-04:00,104.93193817138672
113,2019-07-17 00:00:00-04:00,103.81078338623047
114,2019-07-18 00:00:00-04:00,104.85719299316406
115,2019-07-19 00:00:00-04:00,105.08142852783203
116,2019-07-22 00:00:00-04:00,105.34303283691406
117,2019-07-23 00:00:00-04:00,104.0350112915039
118,2019-07-24 00:00:00-04:00,105.10011291503906
119,2019-07-25 00:00:00-04:00,104.14714050292969
120,2019-07-26 00:00:00-04:00,102.72696685791016
121,2019-07-29 00:00:00-04:00,103.19412231445312
122,2019-07-30 00:00:00-04:00,102.0729751586914
123,2019-07-31 00:00:00-04:00,101.66187286376953
124,2019-08-01 00:00:00-04:00,100.86771392822266
125,2019-08-02 00:00:00-04:00,100.02682495117188
126,2019-08-05 00:00:00-04:00,95.9999771118164
127,2019-08-06 00:00:00-04:00,98.76551818847656
128,2019-08-07 00:00:00-04:00,98.73749542236328
129,2019-08-08 00:00:00-04:00,101.91412353515625
130,2019-08-09 00:00:00-04:00,100.5126724243164
131,2019-08-12 00:00:00-04:00,95.78509521484375
132,2019-08-13 00:00:00-04:00,97.39208221435547
133,2019-08-14 00:00:00-04:00,93.2811279296875
134,2019-08-15 00:00:00-04:00,92.83267211914062
135,2019-08-16 00:00:00-04:00,93.94450378417969
136,2019-08-19 00:00:00-04:00,94.56111907958984
137,2019-08-20 00:00:00-04:00,94.24348449707031
138,2019-08-21 00:00:00-04:00,94.66390991210938
139,2019-08-22 00:00:00-04:00,94.78536224365234
140,2019-08-23 00:00:00-04:00,90.81019592285156
141,2019-08-26 00:00:00-04:00,92.68528747558594
142,2019-08-27 00:00:00-04:00,93.1915512084961
143,2019-08-28 00:00:00-04:00,95.84481048583984
144,2019-08-29 00:00:00-04:00,97.61674499511719
145,2019-08-30 00:00:00-04:00,95.51663970947266
146,2019-09-03 00:00:00-04:00,93.9322280883789
147,2019-09-04 00:00:00-04:00,94.03535461425781
148,2019-09-05 00:00:00-04:00,96.5479507446289
149,2019-09-06 00:00:00-04:00,97.0729751586914
150,2019-09-09 00:00:00-04:00,96.17292785644531
151,2019-09-10 00:00:00-04:00,99.7449722290039
152,2019-09-11 00:00:00-04:00,97.36361694335938
153,2019-09-12 00:00:00-04:00,93.13529968261719
154,2019-09-13 00:00:00-04:00,91.03522491455078
155,2019-09-16 00:00:00-04:00,89.68514251708984
156,2019-09-17 00:00:00-04:00,90.17266082763672
157,2019-09-18 00:00:00-04:00,87.70692443847656
158,2019-09-19 00:00:00-04:00,86.32876586914062
159,2019-09-20 00:00:00-04:00,84.74432373046875
160,2019-09-23 00:00:00-04:00,86.40374755859375
161,2019-09-24 00:00:00-04:00,85.67247009277344
162,2019-09-25 00:00:00-04:00,84.95057678222656
163,2019-09-26 00:00:00-04:00,83.40361022949219
164,2019-09-27 00:00:00-04:00,83.45050811767578
165,2019-09-30 00:00:00-04:00,84.79119110107422
166,2019-10-01 00:00:00-04:00,84.191162109375
167,2019-10-02 00:00:00-04:00,84.91307830810547
168,2019-10-03 00:00:00-04:00,87.34129333496094
169,2019-10-04 00:00:00-04:00,87.29441833496094
170,2019-10-07 00:00:00-04:00,86.3006362915039
171,2019-10-08 00:00:00-04:00,86.31938171386719
172,2019-10-09 00:00:00-04:00,87.1819076538086
173,2019-10-10 00:00:00-04:00,87.30380249023438
174,2019-10-11 00:00:00-04:00,88.41946411132812
175,2019-10-14 00:00:00-04:00,87.89444732666016
176,2019-10-15 00:00:00-04:00,87.93194580078125
177,2019-10-16 00:00:00-04:00,87.61317443847656
178,2019-10-17 00:00:00-04:00,87.09754180908203
179,2019-10-18 00:00:00-04:00,87.49130249023438
180,2019-10-21 00:00:00-04:00,86.66627502441406
181,2019-10-22 00:00:00-04:00,88.26010131835938
182,2019-10-23 00:00:00-04:00,89.17888641357422
183,2019-10-24 00:00:00-04:00,91.8790054321289
184,2019-10-25 00:00:00-04:00,90.43519592285156
185,2019-10-28 00:00:00-04:00,89.7320327758789
186,2019-10-29 00:00:00-04:00,89.49765014648438
187,2019-10-30 00:00:00-04:00,90.95085144042969
188,2019-10-31 00:00:00-04:00,89.08513641357422
189,2019-11-01 00:00:00-04:00,89.79763793945312
190,2019-11-04 00:00:00-05:00,90.56643676757812
