,Unnamed: 0,Date,GLW
67,67,2019-05-13,25.685941696166992
68,68,2019-05-14,26.085115432739254
69,69,2019-05-15,26.267349243164062
70,70,2019-05-16,26.466930389404297
71,71,2019-05-17,25.954946517944336
72,72,2019-05-20,25.685941696166992
73,73,2019-05-21,26.319412231445312
74,74,2019-05-22,26.345439910888672
75,75,2019-05-23,25.711973190307617
76,76,2019-05-24,25.7727165222168
77,77,2019-05-28,25.72065544128418
78,78,2019-05-29,25.330158233642575
79,79,2019-05-30,25.496171951293945
80,80,2019-05-31,25.19908905029297
81,81,2019-06-03,25.20783042907715
82,82,2019-06-04,26.09906578063965
83,83,2019-06-05,26.527198791503903
84,84,2019-06-06,26.64078712463379
85,85,2019-06-07,26.719425201416016
86,86,2019-06-10,27.033979415893555
87,87,2019-06-11,27.051454544067383
88,88,2019-06-12,27.269893646240234
89,89,2019-06-13,27.339794158935547
90,90,2019-06-14,27.007762908935547
91,91,2019-06-17,27.409692764282227
92,92,2019-06-18,28.414514541625977
93,93,2019-06-19,28.5717887878418
94,94,2019-06-20,28.93876838684082
95,95,2019-06-21,29.05235481262207
96,96,2019-06-24,28.86886215209961
97,97,2019-06-25,28.66790008544922
98,98,2019-06-26,28.886343002319336
99,99,2019-06-27,29.034875869750977
100,100,2019-06-28,29.034875869750977
101,101,2019-07-01,29.812522888183597
102,102,2019-07-02,29.45427703857422
103,103,2019-07-03,29.489227294921875
104,104,2019-07-05,29.36690902709961
105,105,2019-07-08,28.842647552490234
106,106,2019-07-09,28.860122680664062
107,107,2019-07-10,28.60674095153809
108,108,2019-07-11,28.44072151184082
109,109,2019-07-12,28.842647552490234
110,110,2019-07-15,29.157201766967773
111,111,2019-07-16,29.09604263305664
112,112,2019-07-17,28.79022979736328
113,113,2019-07-18,28.973712921142575
114,114,2019-07-19,28.930028915405277
115,115,2019-07-22,29.14846420288086
116,116,2019-07-23,29.340694427490234
117,117,2019-07-24,29.550392150878903
118,118,2019-07-25,28.833913803100582
119,119,2019-07-26,29.5241813659668
120,120,2019-07-29,29.795042037963867
121,121,2019-07-30,27.435903549194336
122,122,2019-07-31,26.867963790893555
123,123,2019-08-01,25.985471725463867
124,124,2019-08-02,25.592283248901367
125,125,2019-08-05,24.62241554260254
126,126,2019-08-06,24.91948890686035
127,127,2019-08-07,24.910757064819336
128,128,2019-08-08,25.469959259033203
129,129,2019-08-09,24.70979118347168
130,130,2019-08-12,24.246702194213867
131,131,2019-08-13,24.65736198425293
132,132,2019-08-14,23.870983123779297
133,133,2019-08-15,23.704975128173828
134,134,2019-08-16,24.141847610473636
135,135,2019-08-19,24.36902236938477
136,136,2019-08-20,24.01952362060547
137,137,2019-08-21,24.36902236938477
138,138,2019-08-22,24.62241554260254
139,139,2019-08-23,23.98457336425781
140,140,2019-08-26,23.79234504699707
141,141,2019-08-27,23.652544021606445
142,142,2019-08-28,23.923412322998047
143,143,2019-08-29,24.39871025085449
144,144,2019-08-30,24.51313591003418
145,145,2019-09-03,23.826587677001957
146,146,2019-09-04,24.11705207824707
147,147,2019-09-05,25.155670166015625
148,148,2019-09-06,24.935625076293945
149,149,2019-09-09,25.252487182617188
150,150,2019-09-10,25.69258499145508
151,151,2019-09-11,26.38792991638184
152,152,2019-09-12,26.62557601928711
153,153,2019-09-13,26.546356201171875
154,154,2019-09-16,26.449539184570312
155,155,2019-09-17,24.847606658935547
156,156,2019-09-18,24.55714225769043
157,157,2019-09-19,24.293088912963867
158,158,2019-09-20,24.433917999267575
159,159,2019-09-23,24.35470390319824
160,160,2019-09-24,24.337100982666016
161,161,2019-09-25,24.87401008605957
162,162,2019-09-26,24.847606658935547
163,163,2019-09-27,24.97962951660156
164,164,2019-09-30,25.102855682373047
165,165,2019-10-01,24.45151901245117
166,166,2019-10-02,24.0466365814209
167,167,2019-10-03,24.293088912963867
168,168,2019-10-04,24.662765502929688
169,169,2019-10-07,24.57474899291992
170,170,2019-10-08,24.002628326416016
171,171,2019-10-09,24.48672866821289
172,172,2019-10-10,24.821199417114254
173,173,2019-10-11,25.578155517578125
174,174,2019-10-14,25.53414535522461
175,175,2019-10-15,25.991844177246094
176,176,2019-10-16,25.983041763305664
177,177,2019-10-17,25.833410263061523
178,178,2019-10-18,25.815807342529297
179,179,2019-10-21,26.32631492614746
180,180,2019-10-22,26.41433334350586
181,181,2019-10-23,26.47594451904297
182,182,2019-10-24,26.22069358825684
183,183,2019-10-25,26.85442543029785
184,184,2019-10-28,26.942441940307617
185,185,2019-10-29,26.63438034057617
186,186,2019-10-30,26.748804092407227
187,187,2019-10-31,26.07986068725586
188,188,2019-11-01,26.035858154296875
189,189,2019-11-04,26.45834350585937
190,190,2019-11-05,26.449539184570312
191,191,2019-11-06,26.26469993591309
192,192,2019-11-07,26.5727653503418
193,193,2019-11-08,26.731199264526367
194,194,2019-11-11,26.35272026062012
195,195,2019-11-12,26.071060180664062
196,196,2019-11-13,25.798200607299805
197,197,2019-11-14,25.65640640258789
198,198,2019-11-15,26.010900497436523
199,199,2019-11-18,25.71844291687012
200,200,2019-11-19,25.65640640258789
201,201,2019-11-20,25.36395072937012
202,202,2019-11-21,25.301912307739254
203,203,2019-11-22,25.71844291687012
204,204,2019-11-25,25.913414001464844
205,205,2019-11-26,25.82479476928711
206,206,2019-11-27,26.010900497436523
207,207,2019-11-29,25.73616600036621
208,208,2019-12-02,25.479158401489254
209,209,2019-12-03,24.84107208251953
210,210,2019-12-04,24.832210540771484
211,211,2019-12-05,24.53975296020508
212,212,2019-12-06,24.71700096130371
213,213,2019-12-09,25.26646423339844
214,214,2019-12-10,24.81448745727539
215,215,2019-12-11,24.832210540771484
216,216,2019-12-12,25.922273635864254
217,217,2019-12-13,25.470293045043945
218,218,2019-12-16,25.36395072937012
219,219,2019-12-17,25.26646423339844
220,220,2019-12-18,25.08921813964844
221,221,2019-12-19,25.62982177734375
222,222,2019-12-20,25.70957946777344
223,223,2019-12-23,25.80706787109375
224,224,2019-12-24,25.54119300842285
225,225,2019-12-26,25.72730255126953
226,226,2019-12-27,25.51460838317871
227,227,2019-12-30,25.70957946777344
228,228,2019-12-31,25.79820251464844
229,229,2020-01-02,26.57809066772461
230,230,2020-01-03,26.232458114624023
231,231,2020-01-06,26.30335998535156
232,232,2020-01-07,26.49832344055176
233,233,2020-01-08,26.622398376464844
234,234,2020-01-09,26.78191947937012
235,235,2020-01-10,26.684436798095703
236,236,2020-01-13,26.94144058227539
237,237,2020-01-14,26.684436798095703
238,238,2020-01-15,26.294490814208984
239,239,2020-01-16,26.59580993652344
240,240,2020-01-17,26.64012336730957
241,241,2020-01-21,26.329938888549805
242,242,2020-01-22,26.276769638061523
243,243,2020-01-23,26.18814468383789
244,244,2020-01-24,26.01976203918457
245,245,2020-01-27,25.310775756835938
246,246,2020-01-28,24.81448745727539
247,247,2020-01-29,25.12466812133789
248,248,2020-01-30,24.53975296020508
249,249,2020-01-31,23.65352249145508
250,250,2020-02-03,23.848487854003903
251,251,2020-02-04,24.4422664642334
252,252,2020-02-05,25.07149124145508
253,253,2020-02-06,24.965150833129883
254,254,2020-02-07,24.53089141845703
255,255,2020-02-10,24.433406829833984
256,256,2020-02-11,24.849937438964844
257,257,2020-02-12,25.55891990661621
258,258,2020-02-13,25.443708419799805
259,259,2020-02-14,25.337364196777344
260,260,2020-02-18,24.78789710998535
261,261,2020-02-19,24.779037475585938
262,262,2020-02-20,25.07149124145508
263,263,2020-02-21,24.779037475585938
264,264,2020-02-24,23.92825508117676
265,265,2020-02-25,22.793874740600582
266,266,2020-02-26,22.377349853515625
267,267,2020-02-27,21.483327865600582
268,268,2020-02-28,21.331348419189453
269,269,2020-03-02,22.055500030517575
270,270,2020-03-03,21.3581657409668
271,271,2020-03-04,22.430992126464844
272,272,2020-03-05,21.992923736572266
273,273,2020-03-06,22.24324607849121
274,274,2020-03-09,20.4194450378418
275,275,2020-03-10,21.617429733276367
276,276,2020-03-11,20.69658851623535
277,277,2020-03-12,18.30061149597168
278,278,2020-03-13,20.383684158325195
279,279,2020-03-16,17.040042877197266
280,280,2020-03-17,19.275096893310547
281,281,2020-03-18,19.22145652770996
282,282,2020-03-19,19.015832901000977
283,283,2020-03-20,16.861242294311523
284,284,2020-03-23,15.868877410888672
285,285,2020-03-24,17.89830780029297
286,286,2020-03-25,18.103927612304688
287,287,2020-03-26,19.49860382080078
288,288,2020-03-27,18.541996002197266
289,289,2020-03-30,19.024770736694336
290,290,2020-03-31,18.363195419311523
291,291,2020-04-01,17.08474349975586
292,292,2020-04-02,16.71819305419922
293,293,2020-04-03,16.011919021606445
294,294,2020-04-06,17.621158599853516
295,295,2020-04-07,17.594335556030273
296,296,2020-04-08,18.39001846313477
297,297,2020-04-09,18.93537139892578
298,298,2020-04-13,18.246973037719727
299,299,2020-04-14,18.50623893737793
300,300,2020-04-15,17.871482849121094
301,301,2020-04-16,17.737380981445312
302,302,2020-04-17,18.524120330810547
303,303,2020-04-20,18.273794174194336
304,304,2020-04-21,17.379770278930664
305,305,2020-04-22,17.86254119873047
306,306,2020-04-23,17.907243728637695
307,307,2020-04-24,18.577760696411133
308,308,2020-04-27,19.33767890930176
309,309,2020-04-28,19.793630599975582
310,310,2020-04-29,20.097599029541016
311,311,2020-04-30,19.67740249633789
312,312,2020-05-01,18.47047615051269
313,313,2020-05-04,18.229093551635746
314,314,2020-05-05,18.47941780090332
315,315,2020-05-06,18.51517677307129
316,316,2020-05-07,18.7297477722168
317,317,2020-05-08,19.3287353515625
318,318,2020-05-11,19.042652130126957
319,319,2020-05-12,18.246973037719727
320,320,2020-05-13,17.549631118774414
321,321,2020-05-14,17.8267822265625
322,322,2020-05-15,17.567516326904297
323,323,2020-05-18,18.74762344360352
324,324,2020-05-19,18.63140106201172
325,325,2020-05-20,19.29297637939453
326,326,2020-05-21,19.060529708862305
327,327,2020-05-22,19.114168167114254
328,328,2020-05-26,20.097599029541016
329,329,2020-05-27,20.857515335083008
330,330,2020-05-28,20.80335998535156
331,331,2020-05-29,20.568702697753903
332,332,2020-06-01,20.523578643798828
333,333,2020-06-02,21.55246353149414
334,334,2020-06-03,22.698678970336918
335,335,2020-06-04,22.33766365051269
336,336,2020-06-05,24.079551696777344
337,337,2020-06-08,24.61204719543457
338,338,2020-06-09,24.93695640563965
339,339,2020-06-10,25.13551521301269
340,340,2020-06-11,23.60120964050293
341,341,2020-06-12,24.305185317993164
342,342,2020-06-15,24.476667404174805
343,343,2020-06-16,24.964035034179688
344,344,2020-06-17,24.593994140625
345,345,2020-06-18,24.68425178527832
346,346,2020-06-19,24.097604751586918
347,347,2020-06-22,23.95319938659668
348,348,2020-06-23,24.260053634643555
349,349,2020-06-24,23.294347763061523
350,350,2020-06-25,23.294347763061523
351,351,2020-06-26,22.933338165283203
352,352,2020-06-29,23.177021026611328
353,353,2020-06-30,23.37557601928711
354,354,2020-07-01,23.158971786499023
355,355,2020-07-02,23.465829849243164
356,356,2020-07-06,24.20590591430664
357,357,2020-07-07,23.908071517944336
358,358,2020-07-08,23.899045944213867
359,359,2020-07-09,23.926124572753903
360,360,2020-07-10,24.070528030395508
361,361,2020-07-13,24.115650177001957
362,362,2020-07-14,24.69327545166016
363,363,2020-07-15,25.32504653930664
364,364,2020-07-16,25.956823348999023
365,365,2020-07-17,26.20952606201172
366,366,2020-07-20,26.20952606201172
367,367,2020-07-21,26.45321083068848
368,368,2020-07-22,26.71494674682617
369,369,2020-07-23,26.89545249938965
370,370,2020-07-24,26.435163497924805
371,371,2020-07-27,27.644550323486328
372,372,2020-07-28,27.29256629943848
373,373,2020-07-29,28.529035568237305
374,374,2020-07-30,28.08679580688477
375,375,2020-07-31,27.978490829467773
376,376,2020-08-03,27.88823699951172
377,377,2020-08-04,28.14997291564941
378,378,2020-08-05,28.7727165222168
379,379,2020-08-06,28.73662376403809
380,380,2020-08-07,28.745643615722656
381,381,2020-08-10,29.016401290893555
382,382,2020-08-11,29.151782989501957
383,383,2020-08-12,29.539871215820312
384,384,2020-08-13,29.350343704223636
385,385,2020-08-14,29.16983413696289
386,386,2020-08-17,29.178855895996094
387,387,2020-08-18,28.980304718017575
388,388,2020-08-19,29.08860206604004
389,389,2020-08-20,28.763694763183597
390,390,2020-08-21,29.30521774291992
391,391,2020-08-24,30.117490768432617
392,392,2020-08-25,29.684276580810547
393,393,2020-08-26,29.58499526977539
394,394,2020-08-27,29.19428825378418
395,395,2020-08-28,29.675861358642575
396,396,2020-08-31,29.4941349029541
397,397,2020-09-01,29.848501205444336
398,398,2020-09-02,30.62084197998047
399,399,2020-09-03,28.98530387878418
400,400,2020-09-04,29.121597290039062
401,401,2020-09-08,28.85809326171875
402,402,2020-09-09,30.048398971557617
403,403,2020-09-10,28.967130661010746
404,404,2020-09-11,29.021648406982425
405,405,2020-09-14,29.748554229736328
406,406,2020-09-15,29.82124137878418
407,407,2020-09-16,29.657690048217773
408,408,2020-09-17,29.82124137878418
409,409,2020-09-18,29.475963592529297
410,410,2020-09-21,28.54915809631348
411,411,2020-09-22,28.721799850463867
412,412,2020-09-23,27.794998168945312
413,413,2020-09-24,27.885862350463867
414,414,2020-09-25,28.349262237548828
415,415,2020-09-28,29.103422164916992
416,416,2020-09-29,29.048908233642575
417,417,2020-09-30,29.448707580566406
418,418,2020-10-01,29.5577392578125
419,419,2020-10-02,29.81215476989746
420,420,2020-10-05,30.46636390686035
421,421,2020-10-06,30.54814720153809
422,422,2020-10-07,31.8565731048584
423,423,2020-10-08,32.011043548583984
424,424,2020-10-09,31.602161407470703
425,425,2020-10-12,31.46586036682129
426,426,2020-10-13,31.683931350708008
427,427,2020-10-14,31.347740173339844
428,428,2020-10-15,31.76570701599121
429,429,2020-10-16,31.96561050415039
430,430,2020-10-19,31.43860244750977
431,431,2020-10-20,31.65667724609375
432,432,2020-10-21,31.802051544189453
433,433,2020-10-22,32.22911071777344
434,434,2020-10-23,32.31089401245117
435,435,2020-10-26,31.12058448791504
436,436,2020-10-27,29.848501205444336
437,437,2020-10-28,28.830835342407227
438,438,2020-10-29,29.16702651977539
439,439,2020-10-30,29.048908233642575
440,440,2020-11-02,29.503223419189453
441,441,2020-11-03,30.59357643127441
442,442,2020-11-04,30.493629455566406
443,443,2020-11-05,31.338653564453125
444,444,2020-11-06,31.538551330566406
445,445,2020-11-09,32.419918060302734
446,446,2020-11-10,32.72885513305664
447,447,2020-11-11,32.6925163269043
448,448,2020-11-12,31.915422439575195
449,449,2020-11-13,32.75650405883789
450,450,2020-11-16,33.807865142822266
451,451,2020-11-17,33.35075378417969
452,452,2020-11-18,32.99420547485352
453,453,2020-11-19,33.213619232177734
454,454,2020-11-20,33.18619537353516
455,455,2020-11-23,33.48788070678711
456,456,2020-11-24,34.28325271606445
457,457,2020-11-25,34.10041046142578
458,458,2020-11-27,33.908424377441406
459,459,2020-11-30,34.210113525390625
460,460,2020-12-01,34.173553466796875
461,461,2020-12-02,34.557518005371094
462,462,2020-12-03,33.93585205078125
463,463,2020-12-04,34.69466018676758
464,464,2020-12-07,34.35639572143555
465,465,2020-12-08,34.676368713378906
466,466,2020-12-09,34.429534912109375
467,467,2020-12-10,33.98155975341797
468,468,2020-12-11,32.58280563354492
469,469,2020-12-14,33.65245056152344
470,470,2020-12-15,33.84442901611328
471,471,2020-12-16,33.131343841552734
472,472,2020-12-17,33.451316833496094
473,473,2020-12-18,33.131343841552734
474,474,2020-12-21,32.866214752197266
475,475,2020-12-22,32.975921630859375
476,476,2020-12-23,33.23189926147461
477,477,2020-12-24,33.15876388549805
478,478,2020-12-28,33.08563232421875
479,479,2020-12-29,32.58280563354492
480,480,2020-12-30,32.88450241088867
481,481,2020-12-31,32.911922454833984
482,482,2021-01-04,31.9245662689209
483,483,2021-01-05,32.610233306884766
484,484,2021-01-06,33.7347297668457
485,485,2021-01-07,33.807865142822266
486,486,2021-01-08,33.78043365478516
487,487,2021-01-11,34.319828033447266
488,488,2021-01-12,34.24668502807617
489,489,2021-01-13,33.98155975341797
490,490,2021-01-14,34.76779556274414
491,491,2021-01-15,34.557518005371094
492,492,2021-01-19,35.22490692138672
493,493,2021-01-20,35.15176773071289
494,494,2021-01-21,34.685516357421875
495,495,2021-01-22,34.37467956542969
496,496,2021-01-25,35.160911560058594
497,497,2021-01-26,33.98155975341797
498,498,2021-01-27,32.20797348022461
499,499,2021-01-28,33.31418228149414
500,500,2021-01-29,32.7930793762207
501,501,2021-02-01,32.82050704956055
502,502,2021-02-02,33.213619232177734
503,503,2021-02-03,33.22275924682617
504,504,2021-02-04,34.082122802734375
505,505,2021-02-05,34.210113525390625
506,506,2021-02-08,34.44781875610352
507,507,2021-02-09,33.213619232177734
508,508,2021-02-10,33.77129364013672
509,509,2021-02-11,33.60673141479492
510,510,2021-02-12,33.7164421081543
511,511,2021-02-16,35.28889846801758
512,512,2021-02-17,34.63980484008789
513,513,2021-02-18,34.338104248046875
514,514,2021-02-19,34.79521942138672
515,515,2021-02-22,34.69466018676758
516,516,2021-02-23,34.42039108276367
517,517,2021-02-24,35.31632232666016
518,518,2021-02-25,34.672367095947266
519,519,2021-02-26,35.17833709716797
520,520,2021-03-01,36.309852600097656
521,521,2021-03-02,35.6383056640625
522,522,2021-03-03,35.50031280517578
523,523,2021-03-04,34.00081253051758
524,524,2021-03-05,34.46078109741211
525,525,2021-03-08,34.598777770996094
526,526,2021-03-09,35.34391784667969
527,527,2021-03-10,35.849884033203125
528,528,2021-03-11,36.79742050170898
529,529,2021-03-12,37.48736953735352
530,530,2021-03-15,38.2601203918457
531,531,2021-03-16,37.70815658569336
532,532,2021-03-17,38.002532958984375
533,533,2021-03-18,38.085330963134766
534,534,2021-03-19,37.97493362426758
535,535,2021-03-22,37.68975830078125
536,536,2021-03-23,36.677833557128906
537,537,2021-03-24,37.02740859985352
538,538,2021-03-25,37.91975021362305
539,539,2021-03-26,39.93439102172852
540,540,2021-03-29,39.92519760131836
541,541,2021-03-30,40.109188079833984
542,542,2021-03-31,40.026397705078125
543,543,2021-04-01,40.46796798706055
544,544,2021-04-05,41.83866882324219
545,545,2021-04-06,41.10271835327149
546,546,2021-04-07,40.74394607543945
547,547,2021-04-08,41.00152969360352
548,548,2021-04-09,41.1671142578125
549,549,2021-04-12,41.443092346191406
550,550,2021-04-13,41.38789749145508
551,551,2021-04-14,41.61788558959961
552,552,2021-04-15,42.22503662109375
553,553,2021-04-16,42.13304901123047
554,554,2021-04-19,42.37222671508789
555,555,2021-04-20,41.91225814819336
556,556,2021-04-21,42.54701232910156
557,557,2021-04-22,41.93986129760742
558,558,2021-04-23,42.54701232910156
559,559,2021-04-26,42.38142776489258
560,560,2021-04-27,40.94633483886719
561,561,2021-04-28,40.80834579467773
562,562,2021-04-29,41.53509140014648
563,563,2021-04-30,40.67034530639648
564,564,2021-05-03,41.21310806274414
565,565,2021-05-04,41.378692626953125
566,566,2021-05-05,41.77426910400391
567,567,2021-05-06,42.01344680786133
568,568,2021-05-07,42.31703186035156
569,569,2021-05-10,41.61788558959961
570,570,2021-05-11,41.52588653564453
571,571,2021-05-12,39.419227600097656
572,572,2021-05-13,40.0447883605957
573,573,2021-05-14,40.7347412109375
574,574,2021-05-17,40.65195083618164
575,575,2021-05-18,39.90679931640625
576,576,2021-05-19,39.73200607299805
577,577,2021-05-20,40.20117950439453
578,578,2021-05-21,40.0447883605957
579,579,2021-05-24,40.486358642578125
580,580,2021-05-25,40.30237579345703
581,581,2021-05-26,40.28398132324219
582,582,2021-05-27,40.07122039794922
583,583,2021-05-28,40.35798263549805
584,584,2021-06-01,39.88622283935547
585,585,2021-06-02,39.66422271728516
586,586,2021-06-03,39.94171905517578
587,587,2021-06-04,40.15446853637695
588,588,2021-06-07,39.40522384643555
589,589,2021-06-08,39.78447341918945
590,590,2021-06-09,39.55322265625
591,591,2021-06-10,39.81222915649414
592,592,2021-06-11,39.92322540283203
593,593,2021-06-14,38.35071563720703
594,594,2021-06-15,37.94371032714844
595,595,2021-06-16,37.32395935058594
596,596,2021-06-17,36.37120819091797
597,597,2021-06-18,35.797698974609375
598,598,2021-06-21,36.43595504760742
599,599,2021-06-22,37.13896560668945
600,600,2021-06-23,37.79571533203125
601,601,2021-06-24,37.92521286010742
602,602,2021-06-25,37.83271408081055
603,603,2021-06-28,37.91596221923828
604,604,2021-06-29,37.78645706176758
605,605,2021-06-30,37.83271408081055
606,606,2021-07-01,37.99921417236328
607,607,2021-07-02,38.11021423339844
608,608,2021-07-06,37.388702392578125
609,609,2021-07-07,37.60146331787109
610,610,2021-07-08,37.09270858764648
611,611,2021-07-09,37.95296096801758
612,612,2021-07-12,37.8512077331543
613,613,2021-07-13,37.527462005615234
614,614,2021-07-14,37.70320892333984
615,615,2021-07-15,37.527462005615234
616,616,2021-07-16,36.83370590209961
617,617,2021-07-19,36.38045120239258
618,618,2021-07-20,37.101959228515625
619,619,2021-07-21,37.79571533203125
620,620,2021-07-22,37.3979606628418
621,621,2021-07-23,38.128719329833984
622,622,2021-07-26,37.98072052001953
623,623,2021-07-27,37.48121643066406
624,624,2021-07-28,37.77721405029297
625,625,2021-07-29,38.683712005615234
626,626,2021-07-30,38.72072219848633
627,627,2021-08-02,38.017704010009766
628,628,2021-08-03,38.57272338867188
629,629,2021-08-04,38.470970153808594
630,630,2021-08-05,37.823463439941406
631,631,2021-08-06,37.8512077331543
632,632,2021-08-09,37.69396209716797
633,633,2021-08-10,37.8512077331543
634,634,2021-08-11,37.86970520019531
635,635,2021-08-12,37.33321380615234
636,636,2021-08-13,37.28696441650391
637,637,2021-08-16,37.3609619140625
638,638,2021-08-17,37.34245681762695
639,639,2021-08-18,37.54595947265625
640,640,2021-08-19,37.823463439941406
641,641,2021-08-20,37.1574592590332
642,642,2021-08-23,37.37946319580078
643,643,2021-08-24,37.453460693359375
644,644,2021-08-25,37.75871658325195
645,645,2021-08-26,37.17595672607422
646,646,2021-08-27,37.69396209716797
647,647,2021-08-30,37.27524566650391
648,648,2021-08-31,37.21011352539063
649,649,2021-09-01,36.43780517578125
650,650,2021-09-02,36.84721755981445
651,651,2021-09-03,36.74486541748047
652,652,2021-09-07,36.80069351196289
653,653,2021-09-08,36.27032852172852
654,654,2021-09-09,35.9260368347168
655,655,2021-09-10,36.1307487487793
656,656,2021-09-13,36.24240493774414
657,657,2021-09-14,35.60036849975586
658,658,2021-09-15,35.953956604003906
659,659,2021-09-16,36.14005279541016
660,660,2021-09-17,35.72133255004883
661,661,2021-09-20,35.34914016723633
662,662,2021-09-21,34.71641159057617
663,663,2021-09-22,34.725711822509766
664,664,2021-09-23,35.16304016113281
665,665,2021-09-24,35.72133255004883
666,666,2021-09-27,35.805076599121094
667,667,2021-09-28,34.99555206298828
668,668,2021-09-29,34.548919677734375
669,669,2021-09-30,33.95341491699219
670,670,2021-10-01,34.40934753417969
671,671,2021-10-04,34.018550872802734
672,672,2021-10-05,34.33491516113281
673,673,2021-10-06,33.84175109863281
674,674,2021-10-07,34.372127532958984
675,675,2021-10-08,34.576839447021484
676,676,2021-10-11,34.35352325439453
677,677,2021-10-12,33.888275146484375
678,678,2021-10-13,34.288387298583984
679,679,2021-10-14,35.06999588012695
680,680,2021-10-15,35.31191635131836
681,681,2021-10-18,35.19095993041992
682,682,2021-10-19,35.274696350097656
683,683,2021-10-20,35.665504455566406
684,684,2021-10-21,35.786468505859375
685,685,2021-10-22,35.57245635986328
686,686,2021-10-25,35.9260368347168
687,687,2021-10-26,34.03716278076172
688,688,2021-10-27,32.92987060546875
689,689,2021-10-28,33.16249465942383
690,690,2021-10-29,33.09736633300781
691,691,2021-11-01,33.90687942504883
692,692,2021-11-02,34.3907356262207
693,693,2021-11-03,34.483787536621094
694,694,2021-11-04,34.12089920043945
695,695,2021-11-05,35.67481231689453
696,696,2021-11-08,35.795772552490234
697,697,2021-11-09,35.56314849853516
698,698,2021-11-10,35.46014404296875
699,699,2021-11-11,35.8253288269043
700,700,2021-11-12,36.6306037902832
701,701,2021-11-15,36.23733139038086
702,702,2021-11-16,36.19051742553711
703,703,2021-11-17,35.76914978027344
704,704,2021-11-18,35.89087677001953
705,705,2021-11-19,35.254150390625
706,706,2021-11-22,36.24669647216797
707,707,2021-11-23,36.92088317871094
708,708,2021-11-24,36.555694580078125
709,709,2021-11-26,35.5444221496582
710,710,2021-11-29,36.01260757446289
711,711,2021-11-30,34.72978591918945
712,712,2021-12-01,34.50505828857422
713,713,2021-12-02,35.141788482666016
714,714,2021-12-03,34.76723861694336
715,715,2021-12-06,35.263511657714844
716,716,2021-12-07,35.7972412109375
717,717,2021-12-08,35.88151550292969
718,718,2021-12-09,35.1605110168457
719,719,2021-12-10,35.21669387817383
720,720,2021-12-13,34.57996368408203
721,721,2021-12-14,34.439510345458984
722,722,2021-12-15,34.832786560058594
723,723,2021-12-16,34.73914337158203
724,724,2021-12-17,34.3552360534668
725,725,2021-12-20,33.80278396606445
726,726,2021-12-21,33.952606201171875
727,727,2021-12-22,34.06496810913086
728,728,2021-12-23,34.41141891479492
729,729,2021-12-27,34.99197006225586
730,730,2021-12-28,34.97323989868164
731,731,2021-12-29,35.1230583190918
732,732,2021-12-30,34.84214782714844
733,733,2021-12-31,34.86087417602539
734,734,2022-01-03,34.823421478271484
