,Unnamed: 0,Date,DOV
168,168,2019-10-04,89.08436584472656
169,169,2019-10-07,88.74678802490234
170,170,2019-10-08,86.26178741455078
171,171,2019-10-09,87.56523132324219
172,172,2019-10-10,89.00934600830078
173,173,2019-10-11,91.29741668701172
174,174,2019-10-14,89.93769836425781
175,175,2019-10-15,90.00332641601562
176,176,2019-10-16,89.8532943725586
177,177,2019-10-17,95.06707763671876
178,178,2019-10-18,95.85478973388672
179,179,2019-10-21,97.04569244384766
180,180,2019-10-22,97.63646697998048
181,181,2019-10-23,96.85816192626952
182,182,2019-10-24,96.68936157226562
183,183,2019-10-25,97.19573974609376
184,184,2019-10-28,97.72087097167967
185,185,2019-10-29,98.49918365478516
186,186,2019-10-30,97.46768951416016
187,187,2019-10-31,97.42079162597656
188,188,2019-11-01,99.99016571044922
189,189,2019-11-04,102.55015563964844
190,190,2019-11-05,102.68145751953124
191,191,2019-11-06,102.64393615722656
192,192,2019-11-07,102.33448028564452
193,193,2019-11-08,102.54078674316406
194,194,2019-11-11,103.1034164428711
195,195,2019-11-12,103.1596908569336
196,196,2019-11-13,102.34387969970705
197,197,2019-11-14,101.9406509399414
198,198,2019-11-15,102.65331268310548
199,199,2019-11-18,102.28759765625
200,200,2019-11-19,102.30635833740234
201,201,2019-11-20,101.80935668945312
202,202,2019-11-21,102.30635833740234
203,203,2019-11-22,102.66271209716795
204,204,2019-11-25,104.97888946533205
205,205,2019-11-26,105.4758758544922
206,206,2019-11-27,105.57949829101562
207,207,2019-11-29,104.99554443359376
208,208,2019-12-02,103.89360809326172
209,209,2019-12-03,102.68805694580078
210,210,2019-12-04,103.99720764160156
211,211,2019-12-05,104.85428619384766
212,212,2019-12-06,106.04098510742188
213,213,2019-12-09,105.95621490478516
214,214,2019-12-10,106.2952880859375
215,215,2019-12-11,106.58724212646484
216,216,2019-12-12,107.821044921875
217,217,2019-12-13,107.0393295288086
218,218,2019-12-16,106.5495834350586
219,219,2019-12-17,107.6138687133789
220,220,2019-12-18,106.99225616455078
221,221,2019-12-19,106.86979675292967
222,222,2019-12-20,108.3013916015625
223,223,2019-12-23,109.11135864257812
224,224,2019-12-24,108.5556869506836
225,225,2019-12-26,109.06428527832033
226,226,2019-12-27,108.75347137451172
227,227,2019-12-30,108.5368423461914
228,228,2019-12-31,108.5556869506836
229,229,2020-01-02,110.072021484375
230,230,2020-01-03,109.04542541503906
231,231,2020-01-06,109.05484771728516
232,232,2020-01-07,109.35623168945312
233,233,2020-01-08,109.61052703857422
234,234,2020-01-09,110.3074951171875
235,235,2020-01-10,109.0360107421875
236,236,2020-01-13,110.31690216064452
237,237,2020-01-14,110.3074951171875
238,238,2020-01-15,110.7689971923828
239,239,2020-01-16,112.64324188232422
240,240,2020-01-17,112.57731628417967
241,241,2020-01-21,111.0986099243164
242,242,2020-01-22,111.01385498046876
243,243,2020-01-23,111.74849700927734
244,244,2020-01-24,110.29808044433594
245,245,2020-01-27,108.71578979492188
246,246,2020-01-28,109.6764678955078
247,247,2020-01-29,109.61052703857422
248,248,2020-01-30,112.00277709960938
249,249,2020-01-31,107.22769165039062
250,250,2020-02-03,107.06755828857422
251,251,2020-02-04,109.6858901977539
252,252,2020-02-05,112.27593231201172
253,253,2020-02-06,111.35291290283205
254,254,2020-02-07,110.48644256591795
255,255,2020-02-10,111.34351348876952
256,256,2020-02-11,112.0687255859375
257,257,2020-02-12,112.87869262695312
258,258,2020-02-13,112.60556030273438
259,259,2020-02-14,112.88811492919922
260,260,2020-02-18,112.9446258544922
261,261,2020-02-19,110.42992401123048
262,262,2020-02-20,112.09696197509766
263,263,2020-02-21,112.49256134033205
264,264,2020-02-24,108.26371002197266
265,265,2020-02-25,103.65813446044922
266,266,2020-02-26,102.00052642822266
267,267,2020-02-27,99.56900024414062
268,268,2020-02-28,97.20372772216795
269,269,2020-03-02,101.61261749267578
270,270,2020-03-03,100.0231475830078
271,271,2020-03-04,104.73480224609376
272,272,2020-03-05,100.07990264892578
273,273,2020-03-06,96.02108001708984
274,274,2020-03-09,88.69817352294922
275,275,2020-03-10,95.11282348632812
276,276,2020-03-11,90.4011688232422
277,277,2020-03-12,80.96841430664062
278,278,2020-03-13,85.85983276367188
279,279,2020-03-16,71.85734558105469
280,280,2020-03-17,76.75820922851562
281,281,2020-03-18,66.09552001953125
282,282,2020-03-19,66.98485565185547
283,283,2020-03-20,62.566505432128906
284,284,2020-03-23,61.84745407104492
285,285,2020-03-24,70.71253967285156
286,286,2020-03-25,76.24729919433594
287,287,2020-03-26,80.0506820678711
288,288,2020-03-27,77.53400421142578
289,289,2020-03-30,81.0251693725586
290,290,2020-03-31,79.41678619384766
291,291,2020-04-01,75.6701889038086
292,292,2020-04-02,76.25676727294922
293,293,2020-04-03,73.19133758544922
294,294,2020-04-06,80.16423034667969
295,295,2020-04-07,80.90219116210938
296,296,2020-04-08,84.77178192138672
297,297,2020-04-09,84.59203338623047
298,298,2020-04-13,81.71585083007812
299,299,2020-04-14,82.98365020751953
300,300,2020-04-15,79.84252166748047
301,301,2020-04-16,79.61547088623047
302,302,2020-04-17,83.72161102294922
303,303,2020-04-20,81.33739471435547
304,304,2020-04-21,79.9560775756836
305,305,2020-04-22,81.66853332519531
306,306,2020-04-23,83.26747131347656
307,307,2020-04-24,86.06796264648438
308,308,2020-04-27,88.16834259033203
309,309,2020-04-28,89.79566955566406
310,310,2020-04-29,91.12022399902344
311,311,2020-04-30,88.60355377197266
312,312,2020-05-01,86.54102325439453
313,313,2020-05-04,85.75575256347656
314,314,2020-05-05,86.93839263916016
315,315,2020-05-06,85.50029754638672
316,316,2020-05-07,86.16256713867188
317,317,2020-05-08,87.26007843017578
318,318,2020-05-11,85.8314437866211
319,319,2020-05-12,82.0658950805664
320,320,2020-05-13,78.91535949707031
321,321,2020-05-14,80.88327026367188
322,322,2020-05-15,80.36289978027344
323,323,2020-05-18,85.64220428466797
324,324,2020-05-19,84.73394775390625
325,325,2020-05-20,86.13419342041016
326,326,2020-05-21,85.9449691772461
327,327,2020-05-22,84.9326171875
328,328,2020-05-26,89.68212890625
329,329,2020-05-27,92.02848815917967
330,330,2020-05-28,92.2662124633789
331,331,2020-05-29,92.47541046142578
332,332,2020-06-01,92.95085906982422
333,333,2020-06-02,94.37720489501952
334,334,2020-06-03,98.39004516601562
335,335,2020-06-04,98.43757629394533
336,336,2020-06-05,102.31725311279295
337,337,2020-06-08,103.6199951171875
338,338,2020-06-09,101.43292999267578
339,339,2020-06-10,97.82899475097656
340,340,2020-06-11,91.47696685791016
341,341,2020-06-12,91.8668212890625
342,342,2020-06-15,92.58001708984376
343,343,2020-06-16,93.59747314453124
344,344,2020-06-17,92.94135284423828
345,345,2020-06-18,92.5705108642578
346,346,2020-06-19,90.24077606201172
347,347,2020-06-22,90.52603912353516
348,348,2020-06-23,90.14569854736328
349,349,2020-06-24,87.3785629272461
350,350,2020-06-25,87.7589111328125
351,351,2020-06-26,88.09174346923828
352,352,2020-06-29,89.92698669433594
353,353,2020-06-30,91.81928253173828
354,354,2020-07-01,90.90641784667967
355,355,2020-07-02,92.63706970214844
356,356,2020-07-06,93.69257354736328
357,357,2020-07-07,92.07603454589844
358,358,2020-07-08,92.15210723876952
359,359,2020-07-09,90.2027359008789
360,360,2020-07-10,90.478515625
361,361,2020-07-13,91.77174377441406
362,362,2020-07-14,93.7971649169922
363,363,2020-07-15,97.16336059570312
364,364,2020-07-16,97.34404754638672
365,365,2020-07-17,98.49463653564452
366,366,2020-07-20,97.50568389892578
367,367,2020-07-21,98.40904998779295
368,368,2020-07-22,100.02558135986328
369,369,2020-07-23,100.55809020996094
370,370,2020-07-24,100.32987213134766
371,371,2020-07-27,101.03353881835938
372,372,2020-07-28,99.62620544433594
373,373,2020-07-29,101.6326141357422
374,374,2020-07-30,99.4074935913086
375,375,2020-07-31,97.87654876708984
376,376,2020-08-03,98.07623291015624
377,377,2020-08-04,98.25691223144533
378,378,2020-08-05,99.60718536376952
379,379,2020-08-06,100.07312774658205
380,380,2020-08-07,102.72615814208984
381,381,2020-08-10,105.07487487792967
382,382,2020-08-11,106.84357452392578
383,383,2020-08-12,107.04324340820312
384,384,2020-08-13,106.5963134765625
385,385,2020-08-14,106.04483032226562
386,386,2020-08-17,106.3966293334961
387,387,2020-08-18,105.59788513183594
388,388,2020-08-19,105.28408813476562
389,389,2020-08-20,104.58991241455078
390,390,2020-08-21,104.5423812866211
391,391,2020-08-24,105.57887268066406
392,392,2020-08-25,105.76904296875
393,393,2020-08-26,106.0067901611328
394,394,2020-08-27,106.04483032226562
395,395,2020-08-28,106.3838882446289
396,396,2020-08-31,104.91295623779295
397,397,2020-09-01,106.42208862304688
398,398,2020-09-02,108.3132781982422
399,399,2020-09-03,104.82698822021484
400,400,2020-09-04,104.7028350830078
401,401,2020-09-08,103.28923034667967
402,402,2020-09-09,106.508056640625
403,403,2020-09-10,105.90631103515624
404,404,2020-09-11,107.74019622802734
405,405,2020-09-14,108.59026336669922
406,406,2020-09-15,108.86724853515624
407,407,2020-09-16,110.16626739501952
408,408,2020-09-17,110.20445251464844
409,409,2020-09-18,107.54915618896484
410,410,2020-09-21,102.63015747070312
411,411,2020-09-22,102.73523712158205
412,412,2020-09-23,102.152587890625
413,413,2020-09-24,102.3340835571289
414,414,2020-09-25,103.6330795288086
415,415,2020-09-28,103.90050506591795
416,416,2020-09-29,103.38472747802734
417,417,2020-09-30,103.4802474975586
418,418,2020-10-01,102.3340835571289
419,419,2020-10-02,105.11355590820312
420,420,2020-10-05,106.3361358642578
421,421,2020-10-06,105.15174102783205
422,422,2020-10-07,106.68952941894533
423,423,2020-10-08,107.8643569946289
424,424,2020-10-09,108.0076141357422
425,425,2020-10-12,108.8577117919922
426,426,2020-10-13,107.38677978515624
427,427,2020-10-14,108.52339935302734
428,428,2020-10-15,108.79084777832033
429,429,2020-10-16,108.95321655273438
430,430,2020-10-19,107.71151733398438
431,431,2020-10-20,109.1156005859375
432,432,2020-10-21,108.62847900390624
433,433,2020-10-22,110.07073974609376
434,434,2020-10-23,111.05451965332033
435,435,2020-10-26,108.71443176269533
436,436,2020-10-27,106.54624938964844
437,437,2020-10-28,104.38763427734376
438,438,2020-10-29,105.15174102783205
439,439,2020-10-30,105.7439422607422
440,440,2020-11-02,109.71733856201172
441,441,2020-11-03,111.90461730957033
442,442,2020-11-04,108.95321655273438
443,443,2020-11-05,112.10518646240234
444,444,2020-11-06,111.19780731201172
445,445,2020-11-09,114.34979248046876
446,446,2020-11-10,114.43573760986328
447,447,2020-11-11,115.4481964111328
448,448,2020-11-12,114.61721801757812
449,449,2020-11-13,116.79493713378906
450,450,2020-11-16,120.15705108642578
451,451,2020-11-17,119.7845458984375
452,452,2020-11-18,118.7816390991211
453,453,2020-11-19,119.0872802734375
454,454,2020-11-20,117.94113159179688
455,455,2020-11-23,117.89336395263672
456,456,2020-11-24,120.6728286743164
457,457,2020-11-25,118.55241394042967
458,458,2020-11-27,118.79695129394533
459,459,2020-11-30,117.02285766601562
460,460,2020-12-01,117.60782623291016
461,461,2020-12-02,117.27218627929688
462,462,2020-12-03,116.16938018798828
463,463,2020-12-04,118.47090911865234
464,464,2020-12-07,117.2242431640625
465,465,2020-12-08,116.92694854736328
466,466,2020-12-09,118.18318939208984
467,467,2020-12-10,116.38994598388672
468,468,2020-12-11,116.38994598388672
469,469,2020-12-14,115.2008056640625
470,470,2020-12-15,116.84066009521484
471,471,2020-12-16,115.91046142578124
472,472,2020-12-17,118.68187713623048
473,473,2020-12-18,118.77777099609376
474,474,2020-12-21,118.787353515625
475,475,2020-12-22,118.37500762939452
476,476,2020-12-23,118.5667953491211
477,477,2020-12-24,118.9311981201172
478,478,2020-12-28,119.1805419921875
479,479,2020-12-29,118.442138671875
480,480,2020-12-30,119.32437896728516
481,481,2020-12-31,121.0697021484375
482,482,2021-01-04,118.27911376953124
483,483,2021-01-05,118.96956634521484
484,484,2021-01-06,122.3259506225586
485,485,2021-01-07,124.1384048461914
486,486,2021-01-08,124.1384048461914
487,487,2021-01-11,123.49588012695312
488,488,2021-01-12,124.28223419189452
489,489,2021-01-13,121.90401458740234
490,490,2021-01-14,121.7313995361328
491,491,2021-01-15,120.23540496826172
492,492,2021-01-19,120.3600616455078
493,493,2021-01-20,120.83956146240234
494,494,2021-01-21,119.85182189941406
495,495,2021-01-22,120.17786407470705
496,496,2021-01-25,119.93811798095705
497,497,2021-01-26,119.15176391601562
498,498,2021-01-27,114.05966186523438
499,499,2021-01-28,113.15821838378906
500,500,2021-01-29,111.71017456054688
501,501,2021-02-01,112.75543212890624
502,502,2021-02-02,114.4432373046875
503,503,2021-02-03,115.87210083007812
504,504,2021-02-04,114.91312408447266
505,505,2021-02-05,116.09265899658205
506,506,2021-02-08,115.92963409423828
507,507,2021-02-09,115.41178894042967
508,508,2021-02-10,117.74208068847656
509,509,2021-02-11,117.08999633789062
510,510,2021-02-12,117.6941375732422
511,511,2021-02-16,116.658447265625
512,512,2021-02-17,115.68031311035156
513,513,2021-02-18,115.9775848388672
514,514,2021-02-19,117.23382568359376
515,515,2021-02-22,117.12833404541016
516,516,2021-02-23,116.97492218017578
517,517,2021-02-24,120.35047912597656
518,518,2021-02-25,119.65248107910156
519,519,2021-02-26,118.67044830322266
520,520,2021-03-01,122.62742614746094
521,521,2021-03-02,122.41560363769533
522,522,2021-03-03,122.26156616210938
523,523,2021-03-04,120.69225311279295
524,524,2021-03-05,125.21726989746094
525,525,2021-03-08,126.87320709228516
526,526,2021-03-09,126.04523468017578
527,527,2021-03-10,128.1151580810547
528,528,2021-03-11,128.87576293945312
529,529,2021-03-12,130.77243041992188
530,530,2021-03-15,130.7050323486328
531,531,2021-03-16,130.51243591308594
532,532,2021-03-17,131.8218536376953
533,533,2021-03-18,132.0913848876953
534,534,2021-03-19,130.50286865234375
535,535,2021-03-22,131.35968017578125
536,536,2021-03-23,128.64466857910156
537,537,2021-03-24,130.61834716796875
538,538,2021-03-25,132.57278442382812
539,539,2021-03-26,134.69088745117188
540,540,2021-03-29,133.0830535888672
541,541,2021-03-30,133.2274627685547
542,542,2021-03-31,132.0240478515625
543,543,2021-04-01,132.79420471191406
544,544,2021-04-05,134.9508056640625
545,545,2021-04-06,134.3346405029297
546,546,2021-04-07,133.90138244628906
547,547,2021-04-08,133.36224365234375
548,548,2021-04-09,134.7486114501953
549,549,2021-04-12,135.25889587402344
550,550,2021-04-13,133.4970245361328
551,551,2021-04-14,133.15045166015625
552,552,2021-04-15,134.1902313232422
553,553,2021-04-16,135.3359375
554,554,2021-04-19,135.2011260986328
555,555,2021-04-20,139.4661865234375
556,556,2021-04-21,143.28836059570312
557,557,2021-04-22,142.05601501464844
558,558,2021-04-23,142.6240692138672
559,559,2021-04-26,140.939208984375
560,560,2021-04-27,142.43148803710938
561,561,2021-04-28,142.58554077148438
562,562,2021-04-29,145.69528198242188
563,563,2021-04-30,143.6349334716797
564,564,2021-05-03,144.19334411621094
565,565,2021-05-04,145.89744567871094
566,566,2021-05-05,145.22349548339844
567,567,2021-05-06,146.98536682128906
568,568,2021-05-07,147.21644592285156
569,569,2021-05-10,147.7363739013672
570,570,2021-05-11,144.59771728515625
571,571,2021-05-12,140.94883728027344
572,572,2021-05-13,144.0008087158203
573,573,2021-05-14,145.76266479492188
574,574,2021-05-17,144.7324981689453
575,575,2021-05-18,142.29672241210938
576,576,2021-05-19,141.88272094726562
577,577,2021-05-20,142.5566864013672
578,578,2021-05-21,142.74923706054688
579,579,2021-05-24,143.92379760742188
580,580,2021-05-25,143.45205688476562
581,581,2021-05-26,143.34613037109375
582,582,2021-05-27,145.1380157470703
583,583,2021-05-28,145.3795166015625
584,584,2021-06-01,145.9881134033203
585,585,2021-06-02,146.09434509277344
586,586,2021-06-03,146.8671112060547
587,587,2021-06-04,147.93934631347656
588,588,2021-06-07,146.4710693359375
589,589,2021-06-08,146.84779357910156
590,590,2021-06-09,145.5341033935547
591,591,2021-06-10,145.17666625976562
592,592,2021-06-11,146.59664916992188
593,593,2021-06-14,145.22496032714844
594,594,2021-06-15,146.21990966796875
595,595,2021-06-16,144.88687133789062
596,596,2021-06-17,140.80079650878906
597,597,2021-06-18,138.0960693359375
598,598,2021-06-21,141.32241821289062
599,599,2021-06-22,142.2884063720703
600,600,2021-06-23,141.91165161132812
601,601,2021-06-24,142.65545654296875
602,602,2021-06-25,144.22999572753906
603,603,2021-06-28,143.9208984375
604,604,2021-06-29,144.15269470214844
605,605,2021-06-30,145.4761199951172
606,606,2021-07-01,145.82388305664062
607,607,2021-07-02,146.63528442382812
608,608,2021-07-06,145.44715881347656
609,609,2021-07-07,147.8717041015625
610,610,2021-07-08,145.99774169921875
611,611,2021-07-09,148.23880004882812
612,612,2021-07-12,149.61048889160156
613,613,2021-07-13,149.15647888183594
614,614,2021-07-14,150.01620483398438
615,615,2021-07-15,150.35427856445312
616,616,2021-07-16,149.6781005859375
617,617,2021-07-19,146.79949951171875
618,618,2021-07-20,156.62347412109375
619,619,2021-07-21,158.50711059570312
620,620,2021-07-22,159.22193908691406
621,621,2021-07-23,158.7003173828125
622,622,2021-07-26,157.36727905273438
623,623,2021-07-27,158.2559814453125
624,624,2021-07-28,157.4155731201172
625,625,2021-07-29,159.492431640625
626,626,2021-07-30,161.43405151367188
627,627,2021-08-02,161.26019287109375
628,628,2021-08-03,163.89727783203125
629,629,2021-08-04,162.35174560546875
630,630,2021-08-05,163.43362426757812
631,631,2021-08-06,163.72340393066406
632,632,2021-08-09,163.30804443359375
633,633,2021-08-10,165.90650939941406
634,634,2021-08-11,166.621337890625
635,635,2021-08-12,166.2059783935547
636,636,2021-08-13,165.8002471923828
637,637,2021-08-16,168.0413360595703
638,638,2021-08-17,167.13333129882812
639,639,2021-08-18,165.6746826171875
640,640,2021-08-19,166.55372619628906
641,641,2021-08-20,166.8241729736328
642,642,2021-08-23,167.2106170654297
643,643,2021-08-24,168.30213928222656
644,644,2021-08-25,168.5243377685547
645,645,2021-08-26,168.11862182617188
646,646,2021-08-27,168.64988708496094
647,647,2021-08-30,170.29676818847656
648,648,2021-08-31,168.9114532470703
649,649,2021-09-01,168.4561309814453
650,650,2021-09-02,170.49049377441406
651,651,2021-09-03,169.463623046875
652,652,2021-09-07,167.37115478515625
653,653,2021-09-08,169.3861083984375
654,654,2021-09-09,169.37646484375
655,655,2021-09-10,168.13644409179688
656,656,2021-09-13,165.3657989501953
657,657,2021-09-14,161.7523651123047
658,658,2021-09-15,162.45957946777344
659,659,2021-09-16,159.1173858642578
660,660,2021-09-17,157.5576629638672
661,661,2021-09-20,157.46078491210938
662,662,2021-09-21,156.20144653320312
663,663,2021-09-22,157.1798858642578
664,664,2021-09-23,158.42959594726562
665,665,2021-09-24,156.84080505371094
666,666,2021-09-27,156.60830688476562
667,667,2021-09-28,153.87643432617188
668,668,2021-09-29,154.32205200195312
669,669,2021-09-30,150.64080810546875
670,670,2021-10-01,151.97772216796875
671,671,2021-10-04,151.11550903320312
672,672,2021-10-05,153.17892456054688
673,673,2021-10-06,154.0992431640625
674,674,2021-10-07,154.80642700195312
675,675,2021-10-08,152.90769958496094
676,676,2021-10-11,151.7742462158203
677,677,2021-10-12,152.18113708496094
678,678,2021-10-13,152.4620361328125
679,679,2021-10-14,157.4317626953125
680,680,2021-10-15,159.95050048828125
681,681,2021-10-18,161.5780029296875
682,682,2021-10-19,162.6630096435547
683,683,2021-10-20,163.57363891601562
684,684,2021-10-21,164.29051208496094
685,685,2021-10-22,163.9224090576172
686,686,2021-10-25,163.37020874023438
687,687,2021-10-26,162.16893005371094
688,688,2021-10-27,160.45425415039062
689,689,2021-10-28,163.78675842285156
690,690,2021-10-29,163.79644775390625
691,691,2021-11-01,164.4552001953125
692,692,2021-11-02,166.08270263671875
693,693,2021-11-03,164.68771362304688
694,694,2021-11-04,166.7608184814453
695,695,2021-11-05,165.93739318847656
696,696,2021-11-08,168.194580078125
697,697,2021-11-09,169.9092559814453
698,698,2021-11-10,169.2892608642578
699,699,2021-11-11,165.8017578125
700,700,2021-11-12,167.45831298828125
701,701,2021-11-15,168.07830810546875
702,702,2021-11-16,171.1105194091797
703,703,2021-11-17,169.92864990234375
704,704,2021-11-18,171.0620880126953
705,705,2021-11-19,170.54864501953125
706,706,2021-11-22,170.4033203125
707,707,2021-11-23,170.4808349609375
708,708,2021-11-24,170.73272705078125
709,709,2021-11-26,165.88894653320312
710,710,2021-11-29,166.9188232421875
711,711,2021-11-30,159.1947021484375
712,712,2021-12-01,158.20367431640625
713,713,2021-12-02,161.70140075683594
714,714,2021-12-03,162.26492309570312
715,715,2021-12-06,165.16026306152344
716,716,2021-12-07,167.3560333251953
717,717,2021-12-08,166.9674072265625
718,718,2021-12-09,166.74392700195312
719,719,2021-12-10,166.49136352539062
720,720,2021-12-13,166.8702392578125
721,721,2021-12-14,163.29483032226562
722,722,2021-12-15,166.7925262451172
723,723,2021-12-16,167.42404174804688
724,724,2021-12-17,165.4517059326172
725,725,2021-12-20,163.654296875
726,726,2021-12-21,166.46218872070312
727,727,2021-12-22,167.58920288085938
728,728,2021-12-23,168.80372619628906
729,729,2021-12-27,173.55477905273438
730,730,2021-12-28,174.7012481689453
731,731,2021-12-29,176.3140869140625
732,732,2021-12-30,175.5368194580078
733,733,2021-12-31,176.44039916992188
734,734,2022-01-03,173.2633056640625
735,735,2022-01-04,176.3140869140625
