,Date,ICE
0,2019-02-04 00:00:00-05:00,72.16007232666016
1,2019-02-05 00:00:00-05:00,72.35662841796875
2,2019-02-06 00:00:00-05:00,72.43150329589844
3,2019-02-07 00:00:00-05:00,70.70939636230469
4,2019-02-08 00:00:00-05:00,71.2802963256836
5,2019-02-11 00:00:00-05:00,70.68131256103516
6,2019-02-12 00:00:00-05:00,71.25222778320312
7,2019-02-13 00:00:00-05:00,71.7669906616211
8,2019-02-14 00:00:00-05:00,71.08373260498047
9,2019-02-15 00:00:00-05:00,70.66258239746094
10,2019-02-19 00:00:00-05:00,70.0635986328125
11,2019-02-20 00:00:00-05:00,69.70793914794922
12,2019-02-21 00:00:00-05:00,70.07295989990234
13,2019-02-22 00:00:00-05:00,70.36309814453125
14,2019-02-25 00:00:00-05:00,70.5128402709961
15,2019-02-26 00:00:00-05:00,70.47541809082031
16,2019-02-27 00:00:00-05:00,71.32709503173828
17,2019-02-28 00:00:00-05:00,72.20687103271484
18,2019-03-01 00:00:00-05:00,72.24431610107422
19,2019-03-04 00:00:00-05:00,71.29901885986328
20,2019-03-05 00:00:00-05:00,70.55028533935547
21,2019-03-06 00:00:00-05:00,70.09169006347656
22,2019-03-07 00:00:00-05:00,68.93114471435547
23,2019-03-08 00:00:00-05:00,67.85478973388672
24,2019-03-11 00:00:00-04:00,67.90160369873047
25,2019-03-12 00:00:00-04:00,68.4350814819336
26,2019-03-13 00:00:00-04:00,69.30550384521484
27,2019-03-14 00:00:00-04:00,69.41353607177734
28,2019-03-15 00:00:00-04:00,70.10870361328125
29,2019-03-18 00:00:00-04:00,70.08991241455078
30,2019-03-19 00:00:00-04:00,69.75172424316406
31,2019-03-20 00:00:00-04:00,68.76532745361328
32,2019-03-21 00:00:00-04:00,68.94380950927734
33,2019-03-22 00:00:00-04:00,68.35199737548828
34,2019-03-25 00:00:00-04:00,69.31018829345703
35,2019-03-26 00:00:00-04:00,69.50746154785156
36,2019-03-27 00:00:00-04:00,69.3853530883789
37,2019-03-28 00:00:00-04:00,70.24021911621094
38,2019-03-29 00:00:00-04:00,71.52721405029297
39,2019-04-01 00:00:00-04:00,72.33512115478516
40,2019-04-02 00:00:00-04:00,72.68270874023438
41,2019-04-03 00:00:00-04:00,72.72968292236328
42,2019-04-04 00:00:00-04:00,72.57935333251953
43,2019-04-05 00:00:00-04:00,72.57935333251953
44,2019-04-08 00:00:00-04:00,72.33512115478516
45,2019-04-09 00:00:00-04:00,72.30693054199219
46,2019-04-10 00:00:00-04:00,72.19418334960938
47,2019-04-11 00:00:00-04:00,72.3914794921875
48,2019-04-12 00:00:00-04:00,72.59815216064453
49,2019-04-15 00:00:00-04:00,73.87577056884766
50,2019-04-16 00:00:00-04:00,74.62728881835938
51,2019-04-17 00:00:00-04:00,75.30367279052734
52,2019-04-18 00:00:00-04:00,75.02184295654297
53,2019-04-22 00:00:00-04:00,75.62307739257812
54,2019-04-23 00:00:00-04:00,75.65125274658203
55,2019-04-24 00:00:00-04:00,75.59490203857422
56,2019-04-25 00:00:00-04:00,75.9236831665039
57,2019-04-26 00:00:00-04:00,76.27127838134766
58,2019-04-29 00:00:00-04:00,76.74099731445312
59,2019-04-30 00:00:00-04:00,76.42157745361328
60,2019-05-01 00:00:00-04:00,75.78277587890625
61,2019-05-02 00:00:00-04:00,74.89032745361328
62,2019-05-03 00:00:00-04:00,74.86214447021484
63,2019-05-06 00:00:00-04:00,76.04581451416016
64,2019-05-07 00:00:00-04:00,75.17213439941406
65,2019-05-08 00:00:00-04:00,75.53853607177734
66,2019-05-09 00:00:00-04:00,75.90491485595703
67,2019-05-10 00:00:00-04:00,76.43097686767578
68,2019-05-13 00:00:00-04:00,75.64186096191406
69,2019-05-14 00:00:00-04:00,76.38400268554688
70,2019-05-15 00:00:00-04:00,75.72640991210938
71,2019-05-16 00:00:00-04:00,76.41219329833984
72,2019-05-17 00:00:00-04:00,76.29946899414062
73,2019-05-20 00:00:00-04:00,76.18673706054688
74,2019-05-21 00:00:00-04:00,76.85371398925781
75,2019-05-22 00:00:00-04:00,76.20552062988281
76,2019-05-23 00:00:00-04:00,76.32762145996094
77,2019-05-24 00:00:00-04:00,76.87250518798828
78,2019-05-28 00:00:00-04:00,77.09796905517578
79,2019-05-29 00:00:00-04:00,77.07917785644531
80,2019-05-30 00:00:00-04:00,77.6052474975586
81,2019-05-31 00:00:00-04:00,77.22947692871094
82,2019-06-03 00:00:00-04:00,77.52069854736328
83,2019-06-04 00:00:00-04:00,78.7325439453125
84,2019-06-05 00:00:00-04:00,79.8034896850586
85,2019-06-06 00:00:00-04:00,80.02892303466797
86,2019-06-07 00:00:00-04:00,80.20742797851562
87,2019-06-10 00:00:00-04:00,80.86504364013672
88,2019-06-11 00:00:00-04:00,79.79411315917969
89,2019-06-12 00:00:00-04:00,80.30136108398438
90,2019-06-13 00:00:00-04:00,79.70289611816406
91,2019-06-14 00:00:00-04:00,80.04220581054688
92,2019-06-17 00:00:00-04:00,79.20342254638672
93,2019-06-18 00:00:00-04:00,79.81599426269531
94,2019-06-19 00:00:00-04:00,80.56053924560547
95,2019-06-20 00:00:00-04:00,81.45587158203125
96,2019-06-21 00:00:00-04:00,81.77630615234375
97,2019-06-24 00:00:00-04:00,81.61609649658203
98,2019-06-25 00:00:00-04:00,81.55011749267578
99,2019-06-26 00:00:00-04:00,79.65579986572266
100,2019-06-27 00:00:00-04:00,80.58880615234375
101,2019-06-28 00:00:00-04:00,80.99406433105469
102,2019-07-01 00:00:00-04:00,81.20140838623047
103,2019-07-02 00:00:00-04:00,82.3511962890625
104,2019-07-03 00:00:00-04:00,83.49156188964844
105,2019-07-05 00:00:00-04:00,84.3680191040039
106,2019-07-08 00:00:00-04:00,84.2643814086914
107,2019-07-09 00:00:00-04:00,84.44343566894531
108,2019-07-10 00:00:00-04:00,85.09371948242188
109,2019-07-11 00:00:00-04:00,86.45085906982422
110,2019-07-12 00:00:00-04:00,86.28121185302734
111,2019-07-15 00:00:00-04:00,86.6016616821289
112,2019-07-16 00:00:00-04:00,86.488525390625
113,2019-07-17 00:00:00-04:00,85.68746185302734
114,2019-07-18 00:00:00-04:00,86.27177429199219
115,2019-07-19 00:00:00-04:00,85.54610443115234
116,2019-07-22 00:00:00-04:00,85.48955535888672
117,2019-07-23 00:00:00-04:00,85.66860961914062
118,2019-07-24 00:00:00-04:00,84.11357116699219
119,2019-07-25 00:00:00-04:00,84.43401336669922
120,2019-07-26 00:00:00-04:00,84.43401336669922
121,2019-07-29 00:00:00-04:00,83.10516357421875
122,2019-07-30 00:00:00-04:00,82.81298828125
123,2019-07-31 00:00:00-04:00,82.8035888671875
124,2019-08-01 00:00:00-04:00,84.06644439697266
125,2019-08-02 00:00:00-04:00,85.21623992919922
126,2019-08-05 00:00:00-04:00,83.33134460449219
127,2019-08-06 00:00:00-04:00,85.35762023925781
128,2019-08-07 00:00:00-04:00,85.62149810791016
129,2019-08-08 00:00:00-04:00,86.62049865722656
130,2019-08-09 00:00:00-04:00,87.53466796875
131,2019-08-12 00:00:00-04:00,85.37646484375
