,Date,EL
52,2019-04-18 00:00:00-04:00,162.6015625
53,2019-04-22 00:00:00-04:00,162.21017456054688
54,2019-04-23 00:00:00-04:00,163.34617614746094
55,2019-04-24 00:00:00-04:00,162.68748474121094
56,2019-04-25 00:00:00-04:00,162.65887451171875
57,2019-04-26 00:00:00-04:00,164.67311096191406
58,2019-04-29 00:00:00-04:00,164.63494873046875
59,2019-04-30 00:00:00-04:00,164.01438903808594
60,2019-05-01 00:00:00-04:00,162.5729522705078
61,2019-05-02 00:00:00-04:00,162.5252227783203
62,2019-05-03 00:00:00-04:00,166.5155487060547
63,2019-05-06 00:00:00-04:00,162.33428955078125
64,2019-05-07 00:00:00-04:00,159.6995086669922
65,2019-05-08 00:00:00-04:00,159.18399047851562
66,2019-05-09 00:00:00-04:00,157.8284149169922
67,2019-05-10 00:00:00-04:00,156.89291381835938
68,2019-05-13 00:00:00-04:00,157.60885620117188
69,2019-05-14 00:00:00-04:00,159.4226837158203
70,2019-05-15 00:00:00-04:00,162.2579345703125
71,2019-05-16 00:00:00-04:00,162.95480346679688
72,2019-05-17 00:00:00-04:00,160.0145263671875
73,2019-05-20 00:00:00-04:00,159.78541564941406
74,2019-05-21 00:00:00-04:00,160.51095581054688
75,2019-05-22 00:00:00-04:00,159.966796875
76,2019-05-23 00:00:00-04:00,158.01937866210938
77,2019-05-24 00:00:00-04:00,157.66616821289062
78,2019-05-28 00:00:00-04:00,159.05992126464844
79,2019-05-29 00:00:00-04:00,156.6065216064453
80,2019-05-30 00:00:00-04:00,158.51124572753906
81,2019-05-31 00:00:00-04:00,154.1275177001953
82,2019-06-03 00:00:00-04:00,157.11378479003906
83,2019-06-04 00:00:00-04:00,161.985595703125
84,2019-06-05 00:00:00-04:00,162.70346069335938
85,2019-06-06 00:00:00-04:00,166.47457885742188
86,2019-06-07 00:00:00-04:00,169.2790069580078
87,2019-06-10 00:00:00-04:00,170.38926696777344
88,2019-06-11 00:00:00-04:00,169.8820037841797
89,2019-06-12 00:00:00-04:00,169.5757293701172
90,2019-06-13 00:00:00-04:00,170.32228088378906
91,2019-06-14 00:00:00-04:00,169.2981414794922
92,2019-06-17 00:00:00-04:00,170.0063934326172
93,2019-06-18 00:00:00-04:00,171.46127319335938
94,2019-06-19 00:00:00-04:00,172.1121368408203
95,2019-06-20 00:00:00-04:00,175.11753845214844
96,2019-06-21 00:00:00-04:00,173.5382537841797
97,2019-06-24 00:00:00-04:00,176.02679443359375
98,2019-06-25 00:00:00-04:00,176.06509399414062
99,2019-06-26 00:00:00-04:00,174.6772003173828
100,2019-06-27 00:00:00-04:00,174.24655151367188
101,2019-06-28 00:00:00-04:00,175.26109313964844
102,2019-07-01 00:00:00-04:00,174.41880798339844
103,2019-07-02 00:00:00-04:00,176.1129913330078
104,2019-07-03 00:00:00-04:00,178.0559539794922
105,2019-07-05 00:00:00-04:00,177.40505981445312
106,2019-07-08 00:00:00-04:00,177.3093719482422
107,2019-07-09 00:00:00-04:00,176.01727294921875
108,2019-07-10 00:00:00-04:00,176.39048767089844
109,2019-07-11 00:00:00-04:00,178.10377502441406
110,2019-07-12 00:00:00-04:00,178.80250549316406
111,2019-07-15 00:00:00-04:00,179.2619171142578
112,2019-07-16 00:00:00-04:00,181.00390625
113,2019-07-17 00:00:00-04:00,181.5973663330078
114,2019-07-18 00:00:00-04:00,182.08546447753906
115,2019-07-19 00:00:00-04:00,182.6502227783203
116,2019-07-22 00:00:00-04:00,180.55401611328125
117,2019-07-23 00:00:00-04:00,181.35804748535156
118,2019-07-24 00:00:00-04:00,181.32931518554688
119,2019-07-25 00:00:00-04:00,181.41546630859375
120,2019-07-26 00:00:00-04:00,182.68844604492188
121,2019-07-29 00:00:00-04:00,183.82745361328125
122,2019-07-30 00:00:00-04:00,180.8794708251953
123,2019-07-31 00:00:00-04:00,176.29481506347656
124,2019-08-01 00:00:00-04:00,174.92611694335938
125,2019-08-02 00:00:00-04:00,174.3900909423828
126,2019-08-05 00:00:00-04:00,167.07760620117188
127,2019-08-06 00:00:00-04:00,171.86325073242188
128,2019-08-07 00:00:00-04:00,174.76341247558594
129,2019-08-08 00:00:00-04:00,178.43875122070312
130,2019-08-09 00:00:00-04:00,175.73960876464844
131,2019-08-12 00:00:00-04:00,170.10215759277344
132,2019-08-13 00:00:00-04:00,173.04049682617188
133,2019-08-14 00:00:00-04:00,167.61358642578125
134,2019-08-15 00:00:00-04:00,167.91030883789062
135,2019-08-16 00:00:00-04:00,171.5377960205078
136,2019-08-19 00:00:00-04:00,193.0063934326172
137,2019-08-20 00:00:00-04:00,193.53280639648438
138,2019-08-21 00:00:00-04:00,194.9876708984375
139,2019-08-22 00:00:00-04:00,193.87738037109375
140,2019-08-23 00:00:00-04:00,188.6992950439453
141,2019-08-26 00:00:00-04:00,191.5802764892578
142,2019-08-27 00:00:00-04:00,191.95352172851562
143,2019-08-28 00:00:00-04:00,193.86781311035156
144,2019-08-29 00:00:00-04:00,195.29696655273438
145,2019-08-30 00:00:00-04:00,189.90643310546875
146,2019-09-03 00:00:00-04:00,191.34521484375
147,2019-09-04 00:00:00-04:00,194.4433135986328
148,2019-09-05 00:00:00-04:00,196.61102294921875
149,2019-09-06 00:00:00-04:00,198.57737731933594
150,2019-09-09 00:00:00-04:00,197.01388549804688
151,2019-09-10 00:00:00-04:00,191.31643676757812
152,2019-09-11 00:00:00-04:00,189.21585083007812
153,2019-09-12 00:00:00-04:00,189.16787719726562
154,2019-09-13 00:00:00-04:00,186.86585998535156
155,2019-09-16 00:00:00-04:00,184.6885223388672
156,2019-09-17 00:00:00-04:00,183.52793884277344
157,2019-09-18 00:00:00-04:00,184.18020629882812
158,2019-09-19 00:00:00-04:00,185.04344177246094
159,2019-09-20 00:00:00-04:00,184.0746612548828
160,2019-09-23 00:00:00-04:00,185.12014770507812
161,2019-09-24 00:00:00-04:00,187.03851318359375
162,2019-09-25 00:00:00-04:00,185.48464965820312
163,2019-09-26 00:00:00-04:00,187.3646240234375
164,2019-09-27 00:00:00-04:00,188.31422424316406
165,2019-09-30 00:00:00-04:00,190.8272247314453
166,2019-10-01 00:00:00-04:00,189.1966552734375
167,2019-10-02 00:00:00-04:00,184.18975830078125
168,2019-10-03 00:00:00-04:00,185.79159545898438
169,2019-10-04 00:00:00-04:00,190.05027770996094
170,2019-10-07 00:00:00-04:00,187.24949645996094
171,2019-10-08 00:00:00-04:00,181.36978149414062
172,2019-10-09 00:00:00-04:00,183.2977294921875
173,2019-10-10 00:00:00-04:00,181.9453125
174,2019-10-11 00:00:00-04:00,185.93545532226562
175,2019-10-14 00:00:00-04:00,184.9571075439453
176,2019-10-15 00:00:00-04:00,183.2881317138672
177,2019-10-16 00:00:00-04:00,184.87078857421875
178,2019-10-17 00:00:00-04:00,180.03656005859375
179,2019-10-18 00:00:00-04:00,177.9551544189453
180,2019-10-21 00:00:00-04:00,178.1278076171875
181,2019-10-22 00:00:00-04:00,177.54270935058594
182,2019-10-23 00:00:00-04:00,178.31005859375
183,2019-10-24 00:00:00-04:00,179.91188049316406
184,2019-10-25 00:00:00-04:00,180.9286346435547
185,2019-10-28 00:00:00-04:00,178.1278076171875
186,2019-10-29 00:00:00-04:00,182.68389892578125
187,2019-10-30 00:00:00-04:00,185.37911987304688
188,2019-10-31 00:00:00-04:00,178.6649169921875
189,2019-11-01 00:00:00-04:00,178.96226501464844
190,2019-11-04 00:00:00-05:00,174.3294677734375
191,2019-11-05 00:00:00-05:00,176.48765563964844
192,2019-11-06 00:00:00-05:00,179.42263793945312
193,2019-11-07 00:00:00-05:00,179.49945068359375
194,2019-11-08 00:00:00-05:00,179.62413024902344
195,2019-11-11 00:00:00-05:00,179.6145477294922
196,2019-11-12 00:00:00-05:00,180.27638244628906
197,2019-11-13 00:00:00-05:00,180.40103149414062
198,2019-11-14 00:00:00-05:00,183.6814422607422
199,2019-11-15 00:00:00-05:00,183.1922149658203
200,2019-11-18 00:00:00-05:00,185.0146484375
201,2019-11-19 00:00:00-05:00,188.0935821533203
202,2019-11-20 00:00:00-05:00,187.29745483398438
203,2019-11-21 00:00:00-05:00,184.87078857421875
204,2019-11-22 00:00:00-05:00,185.2928009033203
205,2019-11-25 00:00:00-05:00,186.75076293945312
206,2019-11-26 00:00:00-05:00,187.44137573242188
207,2019-11-27 00:00:00-05:00,188.42214965820312
208,2019-11-29 00:00:00-05:00,187.95098876953125
209,2019-12-02 00:00:00-05:00,188.0663299560547
210,2019-12-03 00:00:00-05:00,186.37403869628906
211,2019-12-04 00:00:00-05:00,190.25865173339844
212,2019-12-05 00:00:00-05:00,188.7490692138672
213,2019-12-06 00:00:00-05:00,190.30670166015625
214,2019-12-09 00:00:00-05:00,191.05673217773438
215,2019-12-10 00:00:00-05:00,190.30670166015625
216,2019-12-11 00:00:00-05:00,190.92210388183594
217,2019-12-12 00:00:00-05:00,192.90286254882812
218,2019-12-13 00:00:00-05:00,195.39321899414062
219,2019-12-16 00:00:00-05:00,196.18170166015625
220,2019-12-17 00:00:00-05:00,194.64324951171875
221,2019-12-18 00:00:00-05:00,196.09515380859375
222,2019-12-19 00:00:00-05:00,196.43170166015625
223,2019-12-20 00:00:00-05:00,198.90286254882812
224,2019-12-23 00:00:00-05:00,198.04705810546875
225,2019-12-24 00:00:00-05:00,197.5470733642578
226,2019-12-26 00:00:00-05:00,199.26821899414062
227,2019-12-27 00:00:00-05:00,199.950927734375
228,2019-12-30 00:00:00-05:00,198.4605255126953
229,2019-12-31 00:00:00-05:00,198.5951690673828
230,2020-01-02 00:00:00-05:00,198.3258819580078
231,2020-01-03 00:00:00-05:00,196.82591247558594
232,2020-01-06 00:00:00-05:00,199.3835906982422
233,2020-01-07 00:00:00-05:00,198.12400817871094
234,2020-01-08 00:00:00-05:00,199.7297821044922
235,2020-01-09 00:00:00-05:00,203.80667114257812
236,2020-01-10 00:00:00-05:00,203.479736328125
237,2020-01-13 00:00:00-05:00,205.25857543945312
238,2020-01-14 00:00:00-05:00,207.40280151367188
239,2020-01-15 00:00:00-05:00,210.0854949951172
240,2020-01-16 00:00:00-05:00,209.556640625
241,2020-01-17 00:00:00-05:00,211.42198181152344
242,2020-01-21 00:00:00-05:00,209.35467529296875
243,2020-01-22 00:00:00-05:00,204.46047973632812
244,2020-01-23 00:00:00-05:00,200.8355255126953
245,2020-01-24 00:00:00-05:00,197.44131469726562
246,2020-01-27 00:00:00-05:00,189.41250610351562
247,2020-01-28 00:00:00-05:00,189.5278778076172
248,2020-01-29 00:00:00-05:00,191.08555603027344
249,2020-01-30 00:00:00-05:00,191.02789306640625
250,2020-01-31 00:00:00-05:00,187.6529083251953
251,2020-02-03 00:00:00-05:00,188.65289306640625
252,2020-02-04 00:00:00-05:00,192.7105712890625
253,2020-02-05 00:00:00-05:00,193.57595825195312
254,2020-02-06 00:00:00-05:00,203.39320373535156
255,2020-02-07 00:00:00-05:00,200.9220428466797
256,2020-02-10 00:00:00-05:00,200.65283203125
257,2020-02-11 00:00:00-05:00,201.7489776611328
258,2020-02-12 00:00:00-05:00,206.5277557373047
259,2020-02-13 00:00:00-05:00,206.62396240234375
260,2020-02-14 00:00:00-05:00,206.73934936523438
261,2020-02-18 00:00:00-05:00,203.306640625
262,2020-02-19 00:00:00-05:00,204.9220428466797
263,2020-02-20 00:00:00-05:00,203.1912841796875
264,2020-02-21 00:00:00-05:00,201.22012329101562
265,2020-02-24 00:00:00-05:00,191.1336669921875
266,2020-02-25 00:00:00-05:00,184.0663604736328
267,2020-02-26 00:00:00-05:00,182.00869750976562
268,2020-02-27 00:00:00-05:00,175.71389770507812
269,2020-02-28 00:00:00-05:00,176.98638916015625
270,2020-03-02 00:00:00-05:00,186.36590576171875
271,2020-03-03 00:00:00-05:00,181.60382080078125
272,2020-03-04 00:00:00-05:00,186.43336486816406
273,2020-03-05 00:00:00-05:00,182.78952026367188
274,2020-03-06 00:00:00-05:00,185.0355682373047
275,2020-03-09 00:00:00-04:00,171.49168395996094
276,2020-03-10 00:00:00-04:00,180.63023376464844
277,2020-03-11 00:00:00-04:00,166.2958526611328
278,2020-03-12 00:00:00-04:00,151.68194580078125
279,2020-03-13 00:00:00-04:00,166.01629638671875
280,2020-03-16 00:00:00-04:00,143.61346435546875
281,2020-03-17 00:00:00-04:00,148.20196533203125
282,2020-03-18 00:00:00-04:00,150.61192321777344
283,2020-03-19 00:00:00-04:00,150.8721923828125
284,2020-03-20 00:00:00-04:00,145.56069946289062
285,2020-03-23 00:00:00-04:00,139.17913818359375
286,2020-03-24 00:00:00-04:00,152.14466857910156
287,2020-03-25 00:00:00-04:00,161.71694946289062
288,2020-03-26 00:00:00-04:00,166.74891662597656
289,2020-03-27 00:00:00-04:00,154.89199829101562
290,2020-03-30 00:00:00-04:00,159.2781219482422
291,2020-03-31 00:00:00-04:00,153.6002960205078
292,2020-04-01 00:00:00-04:00,147.85499572753906
293,2020-04-02 00:00:00-04:00,143.83518981933594
294,2020-04-03 00:00:00-04:00,148.5297393798828
295,2020-04-06 00:00:00-04:00,154.71847534179688
296,2020-04-07 00:00:00-04:00,157.29229736328125
297,2020-04-08 00:00:00-04:00,159.76010131835938
298,2020-04-09 00:00:00-04:00,158.89251708984375
299,2020-04-13 00:00:00-04:00,156.3765106201172
300,2020-04-14 00:00:00-04:00,159.05638122558594
301,2020-04-15 00:00:00-04:00,152.10610961914062
302,2020-04-16 00:00:00-04:00,156.03915405273438
303,2020-04-17 00:00:00-04:00,167.98280334472656
304,2020-04-20 00:00:00-04:00,161.74588012695312
305,2020-04-21 00:00:00-04:00,155.30650329589844
306,2020-04-22 00:00:00-04:00,160.0010528564453
307,2020-04-23 00:00:00-04:00,156.88742065429688
308,2020-04-24 00:00:00-04:00,160.31919860839844
309,2020-04-27 00:00:00-04:00,159.34561157226562
310,2020-04-28 00:00:00-04:00,162.835205078125
311,2020-04-29 00:00:00-04:00,170.48919677734375
312,2020-04-30 00:00:00-04:00,170.0457305908203
313,2020-05-01 00:00:00-04:00,166.3247833251953
314,2020-05-04 00:00:00-04:00,168.09849548339844
315,2020-05-05 00:00:00-04:00,163.8184356689453
316,2020-05-06 00:00:00-04:00,163.41357421875
317,2020-05-07 00:00:00-04:00,165.74639892578125
318,2020-05-08 00:00:00-04:00,166.91281127929688
319,2020-05-11 00:00:00-04:00,163.8280792236328
320,2020-05-12 00:00:00-04:00,162.47850036621094
321,2020-05-13 00:00:00-04:00,156.8970489501953
322,2020-05-14 00:00:00-04:00,158.2755584716797
323,2020-05-15 00:00:00-04:00,163.30752563476562
324,2020-05-18 00:00:00-04:00,171.82908630371094
325,2020-05-19 00:00:00-04:00,168.29129028320312
326,2020-05-20 00:00:00-04:00,173.27505493164062
327,2020-05-21 00:00:00-04:00,171.472412109375
328,2020-05-22 00:00:00-04:00,171.7808837890625
329,2020-05-26 00:00:00-04:00,179.7144317626953
330,2020-05-27 00:00:00-04:00,186.5876007080078
331,2020-05-28 00:00:00-04:00,185.54647827148438
332,2020-05-29 00:00:00-04:00,190.35675048828125
333,2020-06-01 00:00:00-04:00,193.21011352539062
334,2020-06-02 00:00:00-04:00,195.37908935546875
335,2020-06-03 00:00:00-04:00,195.9188995361328
336,2020-06-04 00:00:00-04:00,193.875244140625
337,2020-06-05 00:00:00-04:00,197.77938842773438
338,2020-06-08 00:00:00-04:00,197.4613037109375
339,2020-06-09 00:00:00-04:00,193.48968505859375
340,2020-06-10 00:00:00-04:00,193.21011352539062
341,2020-06-11 00:00:00-04:00,182.3846435546875
342,2020-06-12 00:00:00-04:00,184.4861602783203
343,2020-06-15 00:00:00-04:00,184.5439453125
344,2020-06-16 00:00:00-04:00,189.1324920654297
345,2020-06-17 00:00:00-04:00,188.1588592529297
346,2020-06-18 00:00:00-04:00,189.0843048095703
347,2020-06-19 00:00:00-04:00,183.44503784179688
348,2020-06-22 00:00:00-04:00,185.33444213867188
349,2020-06-23 00:00:00-04:00,187.31056213378906
350,2020-06-24 00:00:00-04:00,180.9868927001953
351,2020-06-25 00:00:00-04:00,180.21568298339844
352,2020-06-26 00:00:00-04:00,177.50694274902344
353,2020-06-29 00:00:00-04:00,178.9625244140625
354,2020-06-30 00:00:00-04:00,181.88340759277344
355,2020-07-01 00:00:00-04:00,182.50997924804688
356,2020-07-02 00:00:00-04:00,184.70785522460938
357,2020-07-06 00:00:00-04:00,185.1030731201172
358,2020-07-07 00:00:00-04:00,182.3075408935547
359,2020-07-08 00:00:00-04:00,181.81590270996094
360,2020-07-09 00:00:00-04:00,181.04473876953125
361,2020-07-10 00:00:00-04:00,182.8570098876953
362,2020-07-13 00:00:00-04:00,182.9051971435547
363,2020-07-14 00:00:00-04:00,188.82400512695312
364,2020-07-15 00:00:00-04:00,192.34255981445312
365,2020-07-16 00:00:00-04:00,191.96658325195312
366,2020-07-17 00:00:00-04:00,190.86769104003906
367,2020-07-20 00:00:00-04:00,189.26742553710938
368,2020-07-21 00:00:00-04:00,187.46481323242188
369,2020-07-22 00:00:00-04:00,188.5252227783203
370,2020-07-23 00:00:00-04:00,187.10813903808594
371,2020-07-24 00:00:00-04:00,184.8427734375
372,2020-07-27 00:00:00-04:00,185.8935089111328
373,2020-07-28 00:00:00-04:00,185.6621856689453
374,2020-07-29 00:00:00-04:00,184.00411987304688
375,2020-07-30 00:00:00-04:00,186.07667541503906
376,2020-07-31 00:00:00-04:00,190.4241943359375
377,2020-08-03 00:00:00-04:00,191.03150939941406
378,2020-08-04 00:00:00-04:00,192.2365264892578
379,2020-08-05 00:00:00-04:00,193.99095153808594
380,2020-08-06 00:00:00-04:00,192.06298828125
381,2020-08-07 00:00:00-04:00,192.7859649658203
382,2020-08-10 00:00:00-04:00,197.1238555908203
383,2020-08-11 00:00:00-04:00,199.7941131591797
384,2020-08-12 00:00:00-04:00,203.8813934326172
385,2020-08-13 00:00:00-04:00,205.6840057373047
386,2020-08-14 00:00:00-04:00,204.4500732421875
387,2020-08-17 00:00:00-04:00,206.2624053955078
388,2020-08-18 00:00:00-04:00,205.6068878173828
389,2020-08-19 00:00:00-04:00,204.8453369140625
390,2020-08-20 00:00:00-04:00,191.1279296875
391,2020-08-21 00:00:00-04:00,199.5531005859375
392,2020-08-24 00:00:00-04:00,204.91282653808594
393,2020-08-25 00:00:00-04:00,207.6697998046875
394,2020-08-26 00:00:00-04:00,208.87478637695312
395,2020-08-27 00:00:00-04:00,208.61448669433594
396,2020-08-28 00:00:00-04:00,215.37733459472656
397,2020-08-31 00:00:00-04:00,214.20835876464844
398,2020-09-01 00:00:00-04:00,213.5030975341797
399,2020-09-02 00:00:00-04:00,214.44021606445312
400,2020-09-03 00:00:00-04:00,210.67234802246094
401,2020-09-04 00:00:00-04:00,208.8946990966797
402,2020-09-08 00:00:00-04:00,208.70144653320312
403,2020-09-09 00:00:00-04:00,211.10708618164062
404,2020-09-10 00:00:00-04:00,207.32955932617188
405,2020-09-11 00:00:00-04:00,207.41651916503906
406,2020-09-14 00:00:00-04:00,210.04437255859375
407,2020-09-15 00:00:00-04:00,210.38247680664062
408,2020-09-16 00:00:00-04:00,209.89944458007812
409,2020-09-17 00:00:00-04:00,208.40194702148438
410,2020-09-18 00:00:00-04:00,205.19444274902344
411,2020-09-21 00:00:00-04:00,200.7888946533203
412,2020-09-22 00:00:00-04:00,202.7211456298828
413,2020-09-23 00:00:00-04:00,200.595703125
414,2020-09-24 00:00:00-04:00,203.32980346679688
415,2020-09-25 00:00:00-04:00,207.9092254638672
416,2020-09-28 00:00:00-04:00,208.4405975341797
417,2020-09-29 00:00:00-04:00,207.5034637451172
418,2020-09-30 00:00:00-04:00,210.85589599609375
419,2020-10-01 00:00:00-04:00,212.09251403808594
420,2020-10-02 00:00:00-04:00,211.34860229492188
421,2020-10-05 00:00:00-04:00,214.52716064453125
422,2020-10-06 00:00:00-04:00,210.285888671875
423,2020-10-07 00:00:00-04:00,213.97642517089844
424,2020-10-08 00:00:00-04:00,216.6139678955078
425,2020-10-09 00:00:00-04:00,216.9907684326172
426,2020-10-12 00:00:00-04:00,219.3287811279297
427,2020-10-13 00:00:00-04:00,215.4642791748047
428,2020-10-14 00:00:00-04:00,215.2904052734375
429,2020-10-15 00:00:00-04:00,214.36294555664062
430,2020-10-16 00:00:00-04:00,216.53671264648438
431,2020-10-19 00:00:00-04:00,214.80731201171875
432,2020-10-20 00:00:00-04:00,218.0727996826172
433,2020-10-21 00:00:00-04:00,224.7680206298828
434,2020-10-22 00:00:00-04:00,224.7390594482422
435,2020-10-23 00:00:00-04:00,227.2606201171875
436,2020-10-26 00:00:00-04:00,224.30430603027344
437,2020-10-27 00:00:00-04:00,223.22222900390625
438,2020-10-28 00:00:00-04:00,213.07798767089844
439,2020-10-29 00:00:00-04:00,215.58023071289062
440,2020-10-30 00:00:00-04:00,212.21812438964844
441,2020-11-02 00:00:00-05:00,216.2661895751953
442,2020-11-03 00:00:00-05:00,217.17431640625
443,2020-11-04 00:00:00-05:00,220.0340576171875
444,2020-11-05 00:00:00-05:00,228.83541870117188
445,2020-11-06 00:00:00-05:00,230.5550994873047
446,2020-11-09 00:00:00-05:00,237.86865234375
447,2020-11-10 00:00:00-05:00,238.9700164794922
448,2020-11-11 00:00:00-05:00,239.82020568847656
449,2020-11-12 00:00:00-05:00,241.03750610351562
450,2020-11-13 00:00:00-05:00,246.46713256835938
451,2020-11-16 00:00:00-05:00,249.58767700195312
452,2020-11-17 00:00:00-05:00,248.24476623535156
453,2020-11-18 00:00:00-05:00,241.83938598632812
454,2020-11-19 00:00:00-05:00,233.72396850585938
455,2020-11-20 00:00:00-05:00,232.41006469726562
456,2020-11-23 00:00:00-05:00,231.57916259765625
457,2020-11-24 00:00:00-05:00,237.482177734375
458,2020-11-25 00:00:00-05:00,238.48695373535156
459,2020-11-27 00:00:00-05:00,238.1190643310547
460,2020-11-30 00:00:00-05:00,237.5187530517578
461,2020-12-01 00:00:00-05:00,239.30992126464844
462,2020-12-02 00:00:00-05:00,237.5187530517578
463,2020-12-03 00:00:00-05:00,237.65431213378906
464,2020-12-04 00:00:00-05:00,236.35691833496094
465,2020-12-07 00:00:00-05:00,237.94476318359375
466,2020-12-08 00:00:00-05:00,240.57827758789062
467,2020-12-09 00:00:00-05:00,238.8064727783203
468,2020-12-10 00:00:00-05:00,238.69029235839844
469,2020-12-11 00:00:00-05:00,237.93511962890625
470,2020-12-14 00:00:00-05:00,239.5810089111328
471,2020-12-15 00:00:00-05:00,242.4372100830078
472,2020-12-16 00:00:00-05:00,250.4539031982422
473,2020-12-17 00:00:00-05:00,255.44009399414062
474,2020-12-18 00:00:00-05:00,253.00027465820312
475,2020-12-21 00:00:00-05:00,246.4261932373047
476,2020-12-22 00:00:00-05:00,249.272705078125
477,2020-12-23 00:00:00-05:00,251.37367248535156
478,2020-12-24 00:00:00-05:00,252.65170288085938
479,2020-12-28 00:00:00-05:00,255.43043518066406
480,2020-12-29 00:00:00-05:00,254.3944549560547
481,2020-12-30 00:00:00-05:00,254.2686309814453
482,2020-12-31 00:00:00-05:00,257.7251281738281
483,2021-01-04 00:00:00-05:00,246.88124084472656
484,2021-01-05 00:00:00-05:00,250.59910583496094
485,2021-01-06 00:00:00-05:00,250.12472534179688
486,2021-01-07 00:00:00-05:00,250.05691528320312
487,2021-01-08 00:00:00-05:00,252.43875122070312
488,2021-01-11 00:00:00-05:00,249.90200805664062
489,2021-01-12 00:00:00-05:00,247.28787231445312
490,2021-01-13 00:00:00-05:00,248.4981689453125
491,2021-01-14 00:00:00-05:00,242.0692901611328
492,2021-01-15 00:00:00-05:00,241.2075958251953
493,2021-01-19 00:00:00-05:00,240.53956604003906
494,2021-01-20 00:00:00-05:00,247.10394287109375
495,2021-01-21 00:00:00-05:00,247.15237426757812
496,2021-01-22 00:00:00-05:00,241.88536071777344
497,2021-01-25 00:00:00-05:00,242.0692901611328
498,2021-01-26 00:00:00-05:00,237.5090789794922
499,2021-01-27 00:00:00-05:00,228.34988403320312
500,2021-01-28 00:00:00-05:00,237.28640747070312
501,2021-01-29 00:00:00-05:00,229.12445068359375
502,2021-02-01 00:00:00-05:00,234.15911865234375
503,2021-02-02 00:00:00-05:00,239.00978088378906
504,2021-02-03 00:00:00-05:00,240.7138214111328
505,2021-02-04 00:00:00-05:00,245.00294494628906
506,2021-02-05 00:00:00-05:00,264.1345520019531
507,2021-02-08 00:00:00-05:00,271.6187744140625
508,2021-02-09 00:00:00-05:00,270.46661376953125
509,2021-02-10 00:00:00-05:00,275.3559875488281
510,2021-02-11 00:00:00-05:00,280.54559326171875
511,2021-02-12 00:00:00-05:00,281.01995849609375
512,2021-02-16 00:00:00-05:00,286.33538818359375
513,2021-02-17 00:00:00-05:00,280.3810119628906
514,2021-02-18 00:00:00-05:00,278.80279541015625
515,2021-02-19 00:00:00-05:00,276.0918273925781
516,2021-02-22 00:00:00-05:00,276.37261962890625
517,2021-02-23 00:00:00-05:00,282.6175537109375
518,2021-02-24 00:00:00-05:00,284.97991943359375
