,Unnamed: 0,Date,PPG
57,57,2019-04-29,107.79261016845705
58,58,2019-04-30,108.15155029296876
59,59,2019-05-01,106.2830810546875
60,60,2019-05-02,107.47044372558594
61,61,2019-05-03,108.27122497558594
62,62,2019-05-06,107.03783416748048
63,63,2019-05-07,105.35342407226562
64,64,2019-05-08,104.94842529296876
65,65,2019-05-09,104.33837127685548
66,66,2019-05-10,103.74681854248048
67,67,2019-05-13,102.83172607421876
68,68,2019-05-14,103.1182632446289
69,69,2019-05-15,103.46952056884766
70,70,2019-05-16,104.37535858154295
71,71,2019-05-17,103.31237030029295
72,72,2019-05-20,99.58733367919922
73,73,2019-05-21,100.7519760131836
74,74,2019-05-22,100.2713394165039
75,75,2019-05-23,98.7369384765625
76,76,2019-05-24,99.59656524658205
77,77,2019-05-28,99.37472534179688
78,78,2019-05-29,99.06971740722656
79,79,2019-05-30,99.12516784667967
80,80,2019-05-31,96.73114013671876
81,81,2019-06-03,99.6242904663086
82,82,2019-06-04,103.2569351196289
83,83,2019-06-05,103.84849548339844
84,84,2019-06-06,104.44007110595705
85,85,2019-06-07,105.3643798828125
86,86,2019-06-10,105.734130859375
87,87,2019-06-11,108.00797271728516
88,88,2019-06-12,108.13738250732422
89,89,2019-06-13,108.06344604492188
90,90,2019-06-14,107.73068237304688
91,91,2019-06-17,106.23324584960938
92,92,2019-06-18,106.00218200683594
93,93,2019-06-19,106.90802764892578
94,94,2019-06-20,106.4735870361328
95,95,2019-06-21,107.28699493408205
96,96,2019-06-24,108.05420684814452
97,97,2019-06-25,107.47186279296876
98,98,2019-06-26,106.78787231445312
99,99,2019-06-27,107.12061309814452
100,100,2019-06-28,107.87855529785156
101,101,2019-07-01,109.65328216552734
102,102,2019-07-02,109.15414428710938
103,103,2019-07-03,110.06922912597656
104,104,2019-07-05,109.03397369384766
105,105,2019-07-08,107.5735321044922
106,106,2019-07-09,107.16683959960938
107,107,2019-07-10,106.67693328857422
108,108,2019-07-11,107.22230529785156
109,109,2019-07-12,108.1836166381836
110,110,2019-07-15,108.80289459228516
111,111,2019-07-16,108.93230438232422
112,112,2019-07-17,107.78611755371094
113,113,2019-07-18,108.1466293334961
114,114,2019-07-19,108.61805725097656
115,115,2019-07-22,108.10041046142578
116,116,2019-07-23,109.95833587646484
117,117,2019-07-24,109.16338348388672
118,118,2019-07-25,109.20037078857422
119,119,2019-07-26,109.01551055908205
120,120,2019-07-29,109.46842956542967
121,121,2019-07-30,109.95833587646484
122,122,2019-07-31,108.50711059570312
123,123,2019-08-01,106.9172592163086
124,124,2019-08-02,105.53076171875
125,125,2019-08-05,102.5636749267578
126,126,2019-08-06,102.58216857910156
127,127,2019-08-07,104.31989288330078
128,128,2019-08-08,107.82312774658205
129,129,2019-08-09,107.07112884521484
130,130,2019-08-12,104.49020385742188
131,131,2019-08-13,104.99152374267578
132,132,2019-08-14,102.32703399658205
133,133,2019-08-15,101.77001953125
134,134,2019-08-16,102.791259765625
135,135,2019-08-19,103.62680053710938
136,136,2019-08-20,102.40133666992188
137,137,2019-08-21,102.77267456054688
138,138,2019-08-22,102.21565246582033
139,139,2019-08-23,98.91058349609376
140,140,2019-08-26,99.49546813964844
141,141,2019-08-27,99.71829223632812
142,142,2019-08-28,101.2222671508789
143,143,2019-08-29,102.25277709960938
144,144,2019-08-30,102.8562240600586
145,145,2019-09-03,102.5220184326172
146,146,2019-09-04,103.53396606445312
147,147,2019-09-05,105.2236099243164
148,148,2019-09-06,107.48890686035156
149,149,2019-09-09,108.1666259765625
150,150,2019-09-10,108.87220001220705
151,151,2019-09-11,109.25283813476562
152,152,2019-09-12,109.74488830566406
153,153,2019-09-13,110.83110809326172
154,154,2019-09-16,107.09896087646484
155,155,2019-09-17,108.81649017333984
156,156,2019-09-18,110.87750244140624
157,157,2019-09-19,112.04727172851562
158,158,2019-09-20,110.71971130371094
159,159,2019-09-23,109.8748550415039
160,160,2019-09-24,107.90666961669922
161,161,2019-09-25,108.30589294433594
162,162,2019-09-26,108.30589294433594
163,163,2019-09-27,109.75416564941406
164,164,2019-09-30,110.0233917236328
165,165,2019-10-01,108.5008316040039
166,166,2019-10-02,106.21700286865234
167,167,2019-10-03,106.39339447021484
168,168,2019-10-04,108.26874542236328
169,169,2019-10-07,107.42391204833984
170,170,2019-10-08,104.30451965332033
171,171,2019-10-09,106.37482452392578
172,172,2019-10-10,107.3774871826172
173,173,2019-10-11,110.6361312866211
174,174,2019-10-14,108.81649017333984
175,175,2019-10-15,109.74488830566406
176,176,2019-10-16,110.4411849975586
177,177,2019-10-17,112.55789947509766
178,178,2019-10-18,115.33377838134766
179,179,2019-10-21,115.7515640258789
180,180,2019-10-22,116.29930114746094
181,181,2019-10-23,115.5565948486328
182,182,2019-10-24,114.73033142089844
183,183,2019-10-25,115.15740966796876
184,184,2019-10-28,114.85101318359376
185,185,2019-10-29,116.09506225585938
186,186,2019-10-30,116.9584732055664
187,187,2019-10-31,116.16004180908205
188,188,2019-11-01,116.45714569091795
189,189,2019-11-04,118.9173583984375
190,190,2019-11-05,119.66008758544922
191,191,2019-11-06,120.4770736694336
192,192,2019-11-07,120.53277587890624
193,193,2019-11-08,120.1599349975586
194,194,2019-11-11,120.42091369628906
195,195,2019-11-12,121.39957427978516
196,196,2019-11-13,121.46481323242188
197,197,2019-11-14,120.93354034423828
198,198,2019-11-15,120.70052337646484
199,199,2019-11-18,120.1599349975586
200,200,2019-11-19,120.03875732421876
201,201,2019-11-20,117.90436553955078
202,202,2019-11-21,117.1400909423828
203,203,2019-11-22,116.88844299316406
204,204,2019-11-25,119.10671997070312
205,205,2019-11-26,120.89627838134766
206,206,2019-11-27,120.41159057617188
207,207,2019-11-29,120.08538055419922
208,208,2019-12-02,119.76847839355467
209,209,2019-12-03,119.26517486572266
210,210,2019-12-04,120.32771301269533
211,211,2019-12-05,122.21980285644533
212,212,2019-12-06,123.53395080566406
213,213,2019-12-09,123.94403076171876
214,214,2019-12-10,123.46871948242188
215,215,2019-12-11,123.3196029663086
216,216,2019-12-12,124.67105102539062
217,217,2019-12-13,123.97201538085938
218,218,2019-12-16,124.19569396972656
219,219,2019-12-17,124.055908203125
220,220,2019-12-18,122.70442962646484
221,221,2019-12-19,123.42212677001952
222,222,2019-12-20,123.46871948242188
223,223,2019-12-23,123.97201538085938
224,224,2019-12-24,124.46602630615234
225,225,2019-12-26,124.29823303222656
226,226,2019-12-27,124.25164031982422
227,227,2019-12-30,123.88814544677734
228,228,2019-12-31,124.41940307617188
229,229,2020-01-02,122.6578369140625
230,230,2020-01-03,120.87762451171876
231,231,2020-01-06,120.3183822631836
232,232,2020-01-07,119.37701416015624
233,233,2020-01-08,119.6845932006836
234,234,2020-01-09,119.91759490966795
235,235,2020-01-10,119.38632202148438
236,236,2020-01-13,120.43954467773438
237,237,2020-01-14,121.10130310058594
238,238,2020-01-15,121.8562469482422
239,239,2020-01-16,118.75254821777344
240,240,2020-01-17,119.7591781616211
241,241,2020-01-21,117.3358383178711
242,242,2020-01-22,117.58747863769533
243,243,2020-01-23,117.6806869506836
244,244,2020-01-24,117.26126861572266
245,245,2020-01-27,114.60489654541016
246,246,2020-01-28,115.60221862792967
247,247,2020-01-29,115.03366088867188
248,248,2020-01-30,114.7447280883789
249,249,2020-01-31,111.69690704345705
250,250,2020-02-03,113.0949935913086
251,251,2020-02-04,114.20413970947266
252,252,2020-02-05,116.37580871582033
253,253,2020-02-06,115.9097900390625
254,254,2020-02-07,114.27871704101562
255,255,2020-02-10,112.67556762695312
256,256,2020-02-11,113.66355895996094
257,257,2020-02-12,114.0456771850586
258,258,2020-02-13,112.27478790283205
259,259,2020-02-14,111.9858627319336
260,260,2020-02-18,111.22158813476562
261,261,2020-02-19,111.39865112304688
262,262,2020-02-20,111.7262954711914
263,263,2020-02-21,111.3050537109375
264,264,2020-02-24,107.89784240722656
265,265,2020-02-25,102.61858367919922
266,266,2020-02-26,102.11309051513672
267,267,2020-02-27,96.96483612060548
268,268,2020-02-28,97.76985931396484
269,269,2020-03-02,98.5748519897461
270,270,2020-03-03,97.71369934082033
271,271,2020-03-04,101.05535888671876
272,272,2020-03-05,96.0849838256836
273,273,2020-03-06,94.96173095703124
274,274,2020-03-09,91.18010711669922
275,275,2020-03-10,95.45783233642578
276,276,2020-03-11,90.76823425292967
277,277,2020-03-12,84.1504135131836
278,278,2020-03-13,88.16603088378906
279,279,2020-03-16,77.1488037109375
280,280,2020-03-17,77.33602142333984
281,281,2020-03-18,68.25637817382812
282,282,2020-03-19,71.66357421875
283,283,2020-03-20,74.62146759033203
284,284,2020-03-23,67.86322021484375
285,285,2020-03-24,76.80245208740234
286,286,2020-03-25,80.22837829589844
287,287,2020-03-26,84.01937103271484
288,288,2020-03-27,79.56378936767578
289,289,2020-03-30,80.42493438720703
290,290,2020-03-31,78.25333404541016
291,291,2020-04-01,74.78058624267578
292,292,2020-04-02,75.56689453125
293,293,2020-04-03,75.28607940673828
294,294,2020-04-06,81.08953857421875
295,295,2020-04-07,85.2643051147461
296,296,2020-04-08,87.3797607421875
297,297,2020-04-09,90.9554443359375
298,298,2020-04-13,87.68866729736328
299,299,2020-04-14,86.85557556152344
300,300,2020-04-15,82.82122802734375
301,301,2020-04-16,83.21436309814453
302,302,2020-04-17,87.34231567382812
303,303,2020-04-20,85.27367401123047
304,304,2020-04-21,82.38128662109375
305,305,2020-04-22,84.30953979492188
306,306,2020-04-23,84.73075866699219
307,307,2020-04-24,86.80877685546875
308,308,2020-04-27,89.86026763916016
309,309,2020-04-28,85.63871002197266
310,310,2020-04-29,89.7479476928711
311,311,2020-04-30,85.02091217041016
312,312,2020-05-01,82.37191772460938
313,313,2020-05-04,81.2767562866211
314,314,2020-05-05,82.62464904785156
315,315,2020-05-06,83.12077331542969
316,316,2020-05-07,84.58100128173828
317,317,2020-05-08,86.5860824584961
318,318,2020-05-11,85.11756134033203
319,319,2020-05-12,82.49116516113281
320,320,2020-05-13,79.29996490478516
321,321,2020-05-14,80.92852020263672
322,322,2020-05-15,81.82279968261719
323,323,2020-05-18,86.46369934082031
324,324,2020-05-19,87.75336456298828
325,325,2020-05-20,90.36092376708984
326,326,2020-05-21,89.51370239257812
327,327,2020-05-22,90.5397720336914
328,328,2020-05-26,94.13578033447266
329,329,2020-05-27,96.34796142578124
330,330,2020-05-28,96.6209487915039
331,331,2020-05-29,95.70783233642578
332,332,2020-06-01,97.30815887451172
333,333,2020-06-02,101.21477508544922
334,334,2020-06-03,105.13082885742188
335,335,2020-06-04,104.60368347167967
336,336,2020-06-05,107.26771545410156
337,337,2020-06-08,106.74996185302734
338,338,2020-06-09,104.88606262207033
339,339,2020-06-10,102.64563751220705
340,340,2020-06-11,93.7215576171875
341,341,2020-06-12,95.670166015625
342,342,2020-06-15,97.14810943603516
343,343,2020-06-16,98.61663818359376
344,344,2020-06-17,98.72018432617188
345,345,2020-06-18,98.29656219482422
346,346,2020-06-19,97.63761901855467
347,347,2020-06-22,97.59056091308594
348,348,2020-06-23,97.60938262939452
349,349,2020-06-24,95.90552520751952
350,350,2020-06-25,96.74332427978516
351,351,2020-06-26,96.15027618408205
352,352,2020-06-29,97.84471130371094
353,353,2020-06-30,99.84039306640624
354,354,2020-07-01,100.1134033203125
355,355,2020-07-02,102.67389678955078
356,356,2020-07-06,103.43638610839844
357,357,2020-07-07,102.06200408935548
358,358,2020-07-08,100.2263641357422
359,359,2020-07-09,98.91785430908205
360,360,2020-07-10,100.762939453125
361,361,2020-07-13,102.96569061279295
362,362,2020-07-14,105.16847229003906
363,363,2020-07-15,108.83978271484376
364,364,2020-07-16,108.50089263916016
365,365,2020-07-17,105.319091796875
366,366,2020-07-20,102.97510528564452
367,367,2020-07-21,103.6999740600586
368,368,2020-07-22,105.13082885742188
369,369,2020-07-23,104.33068084716795
370,370,2020-07-24,104.07649993896484
371,371,2020-07-27,103.765869140625
372,372,2020-07-28,102.21261596679688
373,373,2020-07-29,103.935302734375
374,374,2020-07-30,101.85490417480467
375,375,2020-07-31,101.337158203125
376,376,2020-08-03,101.08299255371094
377,377,2020-08-04,101.4689483642578
378,378,2020-08-05,105.11200714111328
379,379,2020-08-06,104.90489959716795
380,380,2020-08-07,107.56299591064452
381,381,2020-08-10,109.4832534790039
382,382,2020-08-11,114.35486602783205
383,383,2020-08-12,114.44945526123048
384,384,2020-08-13,112.38729858398438
385,385,2020-08-14,112.54811096191406
386,386,2020-08-17,112.49134063720705
387,387,2020-08-18,112.2738037109375
388,388,2020-08-19,112.22647857666016
389,389,2020-08-20,111.84810638427734
390,390,2020-08-21,111.83866119384766
391,391,2020-08-24,114.53459167480467
392,392,2020-08-25,113.34268951416016
393,393,2020-08-26,113.46566772460938
394,394,2020-08-27,114.26026916503906
395,395,2020-08-28,115.51836395263672
396,396,2020-08-31,113.89134216308594
397,397,2020-09-01,117.2967300415039
398,398,2020-09-02,119.1697006225586
399,399,2020-09-03,116.15213775634766
400,400,2020-09-04,115.98188018798828
401,401,2020-09-08,114.44945526123048
402,402,2020-09-09,118.56429290771484
403,403,2020-09-10,118.9426727294922
404,404,2020-09-11,120.2291488647461
405,405,2020-09-14,123.17105102539062
406,406,2020-09-15,122.8967056274414
407,407,2020-09-16,122.06428527832033
408,408,2020-09-17,122.262939453125
409,409,2020-09-18,118.97106170654295
410,410,2020-09-21,113.5886459350586
411,411,2020-09-22,114.28865051269533
412,412,2020-09-23,111.92378997802734
413,413,2020-09-24,112.51972198486328
414,414,2020-09-25,113.74945831298828
415,415,2020-09-28,115.1589126586914
416,416,2020-09-29,113.82512664794922
417,417,2020-09-30,115.48052978515624
418,418,2020-10-01,115.1967544555664
419,419,2020-10-02,116.60621643066406
420,420,2020-10-05,119.11293029785156
421,421,2020-10-06,117.8170166015625
422,422,2020-10-07,121.96967315673828
423,423,2020-10-08,127.69263458251952
424,424,2020-10-09,128.53453063964844
425,425,2020-10-12,128.69532775878906
426,426,2020-10-13,126.3493881225586
427,427,2020-10-14,127.3142318725586
428,428,2020-10-15,129.3480682373047
429,429,2020-10-16,129.74533081054688
430,430,2020-10-19,127.05887603759766
431,431,2020-10-20,127.35211944580078
432,432,2020-10-21,126.7845230102539
433,433,2020-10-22,126.47235870361328
434,434,2020-10-23,127.01154327392578
435,435,2020-10-26,124.23047637939452
436,436,2020-10-27,120.50347137451172
437,437,2020-10-28,118.44134521484376
438,438,2020-10-29,121.1750946044922
439,439,2020-10-30,122.7075424194336
440,440,2020-11-02,127.8723602294922
441,441,2020-11-03,129.46153259277344
442,442,2020-11-04,125.6304702758789
443,443,2020-11-05,130.7858428955078
444,444,2020-11-06,131.25881958007812
445,445,2020-11-09,134.72500610351562
446,446,2020-11-10,135.6271514892578
447,447,2020-11-11,135.46571350097656
448,448,2020-11-12,132.8257293701172
449,449,2020-11-13,135.6271514892578
450,450,2020-11-16,137.004150390625
451,451,2020-11-17,136.05447387695312
452,452,2020-11-18,135.608154296875
453,453,2020-11-19,136.00701904296875
454,454,2020-11-20,135.83607482910156
455,455,2020-11-23,137.4884490966797
456,456,2020-11-24,140.4797821044922
457,457,2020-11-25,139.30226135253906
458,458,2020-11-27,140.3373565673828
459,459,2020-11-30,139.3782196044922
460,460,2020-12-01,141.60037231445312
461,461,2020-12-02,139.70111083984375
462,462,2020-12-03,138.10569763183594
463,463,2020-12-04,139.53018188476562
464,464,2020-12-07,137.60238647460938
465,465,2020-12-08,137.5834197998047
466,466,2020-12-09,138.06773376464844
467,467,2020-12-10,136.11148071289062
468,468,2020-12-11,135.73159790039062
469,469,2020-12-14,134.62051391601562
470,470,2020-12-15,136.86166381835938
471,471,2020-12-16,135.69361877441406
472,472,2020-12-17,137.02313232421875
473,473,2020-12-18,138.10569763183594
474,474,2020-12-21,138.74195861816406
475,475,2020-12-22,137.4124755859375
476,476,2020-12-23,136.62428283691406
477,477,2020-12-24,137.69735717773438
478,478,2020-12-28,135.95953369140625
479,479,2020-12-29,135.70310974121094
480,480,2020-12-30,136.00701904296875
481,481,2020-12-31,136.9566650390625
482,482,2021-01-04,134.19320678710938
483,483,2021-01-05,137.07061767578125
484,484,2021-01-06,141.42942810058594
485,485,2021-01-07,143.23373413085938
486,486,2021-01-08,140.83116149902344
487,487,2021-01-11,141.92324829101562
488,488,2021-01-12,143.66107177734375
489,489,2021-01-13,144.35433959960938
490,490,2021-01-14,144.10740661621094
491,491,2021-01-15,140.58425903320312
492,492,2021-01-19,137.7353515625
493,493,2021-01-20,137.2700653076172
494,494,2021-01-21,136.30142211914062
495,495,2021-01-22,130.87896728515625
496,496,2021-01-25,133.51898193359375
497,497,2021-01-26,133.9083251953125
498,498,2021-01-27,132.90170288085938
499,499,2021-01-28,132.13247680664062
500,500,2021-01-29,127.92561340332033
501,501,2021-02-01,131.60069274902344
502,502,2021-02-02,133.45248413085938
503,503,2021-02-03,132.8636932373047
504,504,2021-02-04,132.24642944335938
505,505,2021-02-05,133.05361938476562
506,506,2021-02-08,133.15811157226562
507,507,2021-02-09,130.37564086914062
508,508,2021-02-10,131.01193237304688
509,509,2021-02-11,131.1068878173828
510,510,2021-02-12,131.57223510742188
511,511,2021-02-16,130.4326629638672
512,512,2021-02-17,129.7204132080078
513,513,2021-02-18,129.939697265625
514,514,2021-02-19,130.30198669433594
515,515,2021-02-22,128.18544006347656
516,516,2021-02-23,128.6811981201172
517,517,2021-02-24,130.51173400878906
518,518,2021-02-25,128.6811981201172
519,519,2021-02-26,128.53822326660156
520,520,2021-03-01,131.427001953125
521,521,2021-03-02,134.21095275878906
522,522,2021-03-03,133.11453247070312
523,523,2021-03-04,131.40792846679688
524,524,2021-03-05,135.96522521972656
525,525,2021-03-08,139.2926025390625
526,526,2021-03-09,139.26402282714844
527,527,2021-03-10,141.56173706054688
528,528,2021-03-11,139.26402282714844
529,529,2021-03-12,138.52987670898438
530,530,2021-03-15,138.29153442382812
531,531,2021-03-16,138.0531768798828
532,532,2021-03-17,139.73118591308594
533,533,2021-03-18,142.82020568847656
534,534,2021-03-19,140.55108642578125
535,535,2021-03-22,141.04689025878906
536,536,2021-03-23,140.59878540039062
537,537,2021-03-24,141.2566375732422
538,538,2021-03-25,145.2418670654297
539,539,2021-03-26,147.6063232421875
540,540,2021-03-29,148.27369689941406
541,541,2021-03-30,145.67088317871094
542,542,2021-03-31,143.2587890625
543,543,2021-04-01,144.8795623779297
544,544,2021-04-05,146.40504455566406
545,545,2021-04-06,146.41456604003906
546,546,2021-04-07,141.07550048828125
547,547,2021-04-08,141.1517791748047
548,548,2021-04-09,143.45899963378906
549,549,2021-04-12,144.3361358642578
550,550,2021-04-13,144.0310516357422
551,551,2021-04-14,143.84034729003906
552,552,2021-04-15,146.79592895507812
553,553,2021-04-16,159.60968017578125
554,554,2021-04-19,160.9158477783203
555,555,2021-04-20,161.1256103515625
556,556,2021-04-21,165.48268127441406
557,557,2021-04-22,163.56629943847656
558,558,2021-04-23,166.51234436035156
559,559,2021-04-26,165.0631866455078
560,560,2021-04-27,164.20510864257812
561,561,2021-04-28,164.51022338867188
562,562,2021-04-29,165.120361328125
563,563,2021-04-30,163.26126098632812
564,564,2021-05-03,164.9487762451172
565,565,2021-05-04,170.4213104248047
566,566,2021-05-05,170.69781494140625
567,567,2021-05-06,171.6988983154297
568,568,2021-05-07,171.64151000976562
569,569,2021-05-10,171.43112182617188
570,570,2021-05-11,171.16336059570312
571,571,2021-05-12,166.24813842773438
572,572,2021-05-13,170.25491333007812
573,573,2021-05-14,171.26856994628906
574,574,2021-05-17,172.09095764160156
575,575,2021-05-18,169.41339111328125
576,576,2021-05-19,168.6387939453125
577,577,2021-05-20,169.71939086914062
578,578,2021-05-21,170.64698791503906
579,579,2021-05-24,171.71800231933594
580,580,2021-05-25,171.26856994628906
581,581,2021-05-26,170.93385314941406
582,582,2021-05-27,172.88467407226562
583,583,2021-05-28,171.86141967773438
584,584,2021-06-01,172.84640502929688
585,585,2021-06-02,172.4542999267578
586,586,2021-06-03,173.0758819580078
587,587,2021-06-04,174.35733032226562
588,588,2021-06-07,172.1100616455078
589,589,2021-06-08,171.23988342285156
590,590,2021-06-09,169.36558532714844
591,591,2021-06-10,169.63333129882812
592,592,2021-06-11,169.76719665527344
593,593,2021-06-14,167.7112274169922
594,594,2021-06-15,168.6387939453125
595,595,2021-06-16,167.08010864257812
596,596,2021-06-17,163.67575073242188
597,597,2021-06-18,160.76869201660156
598,598,2021-06-21,164.13475036621094
599,599,2021-06-22,164.0104217529297
600,600,2021-06-23,162.27003479003906
601,601,2021-06-24,162.1074676513672
602,602,2021-06-25,159.89846801757812
603,603,2021-06-28,161.0746612548828
604,604,2021-06-29,161.18943786621094
605,605,2021-06-30,162.34652709960938
606,606,2021-07-01,162.55691528320312
607,607,2021-07-02,163.1976318359375
608,608,2021-07-06,161.6197509765625
609,609,2021-07-07,164.76589965820312
610,610,2021-07-08,161.5814971923828
611,611,2021-07-09,163.91482543945312
612,612,2021-07-12,164.55551147460938
613,613,2021-07-13,162.5090789794922
614,614,2021-07-14,162.6525421142578
615,615,2021-07-15,163.98175048828125
616,616,2021-07-16,162.75772094726562
617,617,2021-07-19,158.50228881835938
618,618,2021-07-20,151.55975341796875
619,619,2021-07-21,152.78379821777344
620,620,2021-07-22,153.48187255859375
621,621,2021-07-23,155.79605102539062
622,622,2021-07-26,157.72775268554688
623,623,2021-07-27,157.9189453125
624,624,2021-07-28,156.207275390625
625,625,2021-07-29,155.7386932373047
626,626,2021-07-30,156.3698272705078
627,627,2021-08-02,156.15940856933594
628,628,2021-08-03,158.38758850097656
629,629,2021-08-04,156.64715576171875
630,630,2021-08-05,155.82473754882812
631,631,2021-08-06,157.0487518310547
632,632,2021-08-09,157.68218994140625
633,633,2021-08-10,160.6189422607422
634,634,2021-08-11,163.33494567871094
635,635,2021-08-12,163.52688598632812
636,636,2021-08-13,162.9414825439453
637,637,2021-08-16,162.56716918945312
638,638,2021-08-17,159.87994384765625
639,639,2021-08-18,157.8837432861328
640,640,2021-08-19,154.6494903564453
641,641,2021-08-20,154.63027954101562
642,642,2021-08-23,155.82032775878906
643,643,2021-08-24,156.3193817138672
644,644,2021-08-25,156.80886840820312
645,645,2021-08-26,154.6590576171875
646,646,2021-08-27,155.3212890625
647,647,2021-08-30,155.19651794433594
648,648,2021-08-31,153.12353515625
649,649,2021-09-01,151.39602661132812
650,650,2021-09-02,152.24057006835938
651,651,2021-09-03,149.3902130126953
652,652,2021-09-07,144.342041015625
653,653,2021-09-08,144.93710327148438
654,654,2021-09-09,148.33450317382812
655,655,2021-09-10,146.86614990234375
656,656,2021-09-13,146.36705017089844
657,657,2021-09-14,144.27490234375
658,658,2021-09-15,144.6396026611328
659,659,2021-09-16,143.75662231445312
660,660,2021-09-17,140.8295135498047
661,661,2021-09-20,140.41680908203125
662,662,2021-09-21,139.79299926757812
663,663,2021-09-22,139.40907287597656
664,664,2021-09-23,140.61834716796875
665,665,2021-09-24,142.59536743164062
666,666,2021-09-27,142.1923065185547
667,667,2021-09-28,140.20567321777344
668,668,2021-09-29,139.87936401367188
669,669,2021-09-30,137.2497100830078
670,670,2021-10-01,138.20944213867188
671,671,2021-10-04,138.20944213867188
672,672,2021-10-05,139.97532653808594
673,673,2021-10-06,140.83908081054688
674,674,2021-10-07,144.41885375976562
675,675,2021-10-08,144.6683807373047
676,676,2021-10-11,145.74325561523438
677,677,2021-10-12,146.64541625976562
678,678,2021-10-13,148.4496612548828
679,679,2021-10-14,152.4805145263672
680,680,2021-10-15,153.8433074951172
681,681,2021-10-18,151.0601043701172
682,682,2021-10-19,152.5380859375
683,683,2021-10-20,153.96804809570312
684,684,2021-10-21,158.35400390625
685,685,2021-10-22,155.2061004638672
686,686,2021-10-25,153.62258911132812
687,687,2021-10-26,155.35008239746094
688,688,2021-10-27,155.0142059326172
689,689,2021-10-28,156.4153594970703
690,690,2021-10-29,154.10244750976562
691,691,2021-11-01,152.62445068359375
692,692,2021-11-02,155.36927795410156
693,693,2021-11-03,156.25221252441406
694,694,2021-11-04,156.67446899414062
695,695,2021-11-05,156.52093505859375
696,696,2021-11-08,155.92591857910156
697,697,2021-11-09,155.51171875
698,698,2021-11-10,154.8181915283203
699,699,2021-11-11,153.64306640625
700,700,2021-11-12,155.69473266601562
701,701,2021-11-15,156.937255859375
702,702,2021-11-16,158.77703857421875
703,703,2021-11-17,158.2568817138672
704,704,2021-11-18,156.3786163330078
705,705,2021-11-19,154.92413330078125
706,706,2021-11-22,155.3575897216797
707,707,2021-11-23,154.5292205810547
708,708,2021-11-24,152.920654296875
709,709,2021-11-26,149.8769073486328
710,710,2021-11-29,151.5721435546875
711,711,2021-11-30,148.49948120117188
712,712,2021-12-01,147.83485412597656
713,713,2021-12-02,153.1807098388672
714,714,2021-12-03,154.49069213867188
715,715,2021-12-06,158.382080078125
716,716,2021-12-07,160.1640625
717,717,2021-12-08,158.75779724121094
718,718,2021-12-09,158.01609802246094
719,719,2021-12-10,157.36109924316406
720,720,2021-12-13,156.82168579101562
721,721,2021-12-14,156.4845733642578
722,722,2021-12-15,159.759521484375
723,723,2021-12-16,163.09225463867188
724,724,2021-12-17,158.5362091064453
725,725,2021-12-20,154.77005004882812
726,726,2021-12-21,157.90048217773438
727,727,2021-12-22,159.64390563964844
728,728,2021-12-23,160.9153594970703
729,729,2021-12-27,163.49679565429688
730,730,2021-12-28,164.8934783935547
731,731,2021-12-29,164.91275024414062
732,732,2021-12-30,164.79714965820312
733,733,2021-12-31,166.09750366210938
734,734,2022-01-03,164.32518005371094
735,735,2022-01-04,164.95123291015625
736,736,2022-01-05,166.73321533203125
