,Unnamed: 0,Date,BLK
143,143,2019-08-29,375.790771484375
144,144,2019-08-30,376.2537536621094
145,145,2019-09-03,370.25238037109375
146,146,2019-09-04,373.05267333984375
147,147,2019-09-05,381.2023315429688
148,148,2019-09-06,380.4035034179688
149,149,2019-09-09,386.7041931152344
150,150,2019-09-10,384.4513854980469
151,151,2019-09-11,388.4813232421875
152,152,2019-09-12,390.2046203613281
153,153,2019-09-13,397.5733947753906
154,154,2019-09-16,391.0662841796875
155,155,2019-09-17,394.1806335449219
156,156,2019-09-18,397.7528991699219
157,157,2019-09-19,398.4888610839844
158,158,2019-09-20,398.85693359375
159,159,2019-09-23,400.4814453125
160,160,2019-09-24,396.8194885253906
161,161,2019-09-25,399.5748901367188
162,162,2019-09-26,400.3018798828125
163,163,2019-09-27,400.4186096191406
164,164,2019-09-30,399.9788208007813
165,165,2019-10-01,389.2532348632813
166,166,2019-10-02,377.2890319824219
167,167,2019-10-03,376.6158752441406
168,168,2019-10-04,383.6436462402344
169,169,2019-10-07,379.8112182617188
170,170,2019-10-08,370.8267211914063
171,171,2019-10-09,374.4259338378906
172,172,2019-10-10,377.3070068359375
173,173,2019-10-11,389.531494140625
174,174,2019-10-14,389.7199096679688
175,175,2019-10-15,398.9107360839844
176,176,2019-10-16,400.6609497070313
177,177,2019-10-17,404.4934692382813
178,178,2019-10-18,399.4403076171875
179,179,2019-10-21,407.1680908203125
180,180,2019-10-22,404.1793212890625
181,181,2019-10-23,410.2287292480469
182,182,2019-10-24,408.07464599609375
183,183,2019-10-25,412.68792724609375
184,184,2019-10-28,418.75531005859375
185,185,2019-10-29,418.396240234375
186,186,2019-10-30,419.0963745117188
187,187,2019-10-31,414.3932800292969
188,188,2019-11-01,421.0979309082031
189,189,2019-11-04,427.7037658691406
190,190,2019-11-05,433.0082092285156
191,191,2019-11-06,439.3807678222656
192,192,2019-11-07,439.9372253417969
193,193,2019-11-08,439.9820861816406
194,194,2019-11-11,436.9124755859375
195,195,2019-11-12,436.9124755859375
196,196,2019-11-13,435.8174743652344
197,197,2019-11-14,434.9378967285156
198,198,2019-11-15,440.6552429199219
199,199,2019-11-18,441.3553466796875
200,200,2019-11-19,442.3066711425781
201,201,2019-11-20,438.72552490234375
202,202,2019-11-21,435.2879638671875
203,203,2019-11-22,435.305908203125
204,204,2019-11-25,441.4629821777344
205,205,2019-11-26,440.5924377441406
206,206,2019-11-27,443.57220458984375
207,207,2019-11-29,444.2005310058594
208,208,2019-12-02,439.5242919921875
209,209,2019-12-03,435.9880676269531
210,210,2019-12-04,436.8227844238281
211,211,2019-12-05,443.067138671875
212,212,2019-12-06,448.0010986328125
213,213,2019-12-09,449.1849060058594
214,214,2019-12-10,446.4377746582031
215,215,2019-12-11,446.3292236328125
216,216,2019-12-12,453.7484436035156
217,217,2019-12-13,450.5765686035156
218,218,2019-12-16,453.6851196289063
219,219,2019-12-17,453.9020690917969
220,220,2019-12-18,451.3717651367188
221,221,2019-12-19,453.94720458984375
222,222,2019-12-20,451.4620971679688
223,223,2019-12-23,451.525390625
224,224,2019-12-24,451.50732421875
225,225,2019-12-26,454.760498046875
226,226,2019-12-27,454.5526428222656
227,227,2019-12-30,452.5917053222656
228,228,2019-12-31,454.27252197265625
229,229,2020-01-02,459.9475402832031
230,230,2020-01-03,455.0587463378906
231,231,2020-01-06,455.447265625
232,232,2020-01-07,458.3570861816406
233,233,2020-01-08,458.2486572265625
234,234,2020-01-09,463.6707153320313
235,235,2020-01-10,462.8392639160156
236,236,2020-01-13,472.7163696289063
237,237,2020-01-14,468.3877868652344
238,238,2020-01-15,479.1776123046875
239,239,2020-01-16,483.4609375
240,240,2020-01-17,483.677734375
241,241,2020-01-21,478.1654968261719
242,242,2020-01-22,485.1416931152344
243,243,2020-01-23,489.732421875
244,244,2020-01-24,485.1236877441406
245,245,2020-01-27,473.3489379882813
246,246,2020-01-28,478.9154052734375
247,247,2020-01-29,484.807373046875
248,248,2020-01-30,487.6990966796875
249,249,2020-01-31,476.5478210449219
250,250,2020-02-03,479.0149536132813
251,251,2020-02-04,483.677734375
252,252,2020-02-05,491.1239318847656
253,253,2020-02-06,501.2361145019531
254,254,2020-02-07,502.2029724121094
255,255,2020-02-10,507.0466003417969
256,256,2020-02-11,515.4868774414062
257,257,2020-02-12,517.3303833007812
258,258,2020-02-13,513.7787475585938
259,259,2020-02-14,511.4202575683594
260,260,2020-02-18,510.3992309570313
261,261,2020-02-19,516.959716796875
262,262,2020-02-20,512.305908203125
263,263,2020-02-21,503.3414611816406
264,264,2020-02-24,477.1353454589844
265,265,2020-02-25,457.2545776367188
266,266,2020-02-26,459.4866333007813
267,267,2020-02-27,429.9820251464844
268,268,2020-02-28,418.4060363769531
269,269,2020-03-02,440.9343566894531
270,270,2020-03-03,435.62994384765625
271,271,2020-03-04,450.9904479980469
272,272,2020-03-05,430.1941223144531
273,273,2020-03-06,410.1080322265625
274,274,2020-03-09,381.51763916015625
275,275,2020-03-10,417.9293823242188
276,276,2020-03-11,392.4074096679688
277,277,2020-03-12,351.6615905761719
278,278,2020-03-13,376.7555541992188
279,279,2020-03-16,325.3111267089844
280,280,2020-03-17,352.1532897949219
281,281,2020-03-18,339.9522705078125
282,282,2020-03-19,361.8047790527344
283,283,2020-03-20,322.98016357421875
284,284,2020-03-23,298.1229858398437
285,285,2020-03-24,338.4408569335937
286,286,2020-03-25,365.4651184082031
287,287,2020-03-26,411.4646301269531
288,288,2020-03-27,395.4759216308594
289,289,2020-03-30,414.6060180664063
290,290,2020-03-31,400.6021728515625
291,291,2020-04-01,372.8950500488281
292,292,2020-04-02,388.3647155761719
293,293,2020-04-03,380.6617126464844
294,294,2020-04-06,409.2976379394531
295,295,2020-04-07,403.4702758789063
296,296,2020-04-08,410.6178588867188
297,297,2020-04-09,429.2380676269531
298,298,2020-04-13,411.9108276367188
299,299,2020-04-14,417.0462341308594
300,300,2020-04-15,403.42474365234375
301,301,2020-04-16,417.9202575683594
302,302,2020-04-17,434.2004089355469
303,303,2020-04-20,428.6735534667969
304,304,2020-04-21,431.9240112304688
305,305,2020-04-22,437.96087646484375
306,306,2020-04-23,429.0377502441406
307,307,2020-04-24,432.6252136230469
308,308,2020-04-27,452.2104797363281
309,309,2020-04-28,453.2303466796875
310,310,2020-04-29,465.6316223144531
311,311,2020-04-30,457.11822509765625
312,312,2020-05-01,440.8381652832031
313,313,2020-05-04,438.4251708984375
314,314,2020-05-05,442.049072265625
315,315,2020-05-06,440.1460876464844
316,316,2020-05-07,452.8843078613281
317,317,2020-05-08,454.1498718261719
318,318,2020-05-11,448.98724365234375
319,319,2020-05-12,413.7774353027344
320,320,2020-05-13,442.3313598632813
321,321,2020-05-14,453.621826171875
322,322,2020-05-15,467.76214599609375
323,323,2020-05-18,470.2206115722656
324,324,2020-05-19,456.35345458984375
325,325,2020-05-20,463.2186584472656
326,326,2020-05-21,463.00927734375
327,327,2020-05-22,467.3706665039063
328,328,2020-05-26,476.7763366699219
329,329,2020-05-27,488.4037170410156
330,330,2020-05-28,488.8043518066406
331,331,2020-05-29,481.3381042480469
332,332,2020-06-01,490.0700073242188
333,333,2020-06-02,492.9017639160156
334,334,2020-06-03,498.7016906738281
335,335,2020-06-04,500.63580322265625
336,336,2020-06-05,510.1134033203125
337,337,2020-06-08,510.8466491699219
338,338,2020-06-09,511.51568603515625
339,339,2020-06-10,511.51568603515625
340,340,2020-06-11,481.4055786132813
341,341,2020-06-12,483.0829162597656
342,342,2020-06-15,497.7394104003906
343,343,2020-06-16,504.49462890625
344,344,2020-06-17,508.9218444824219
345,345,2020-06-18,510.3334045410156
346,346,2020-06-19,509.0501403808594
347,347,2020-06-22,507.0703125
348,348,2020-06-23,508.3901062011719
349,349,2020-06-24,493.65130615234375
350,350,2020-06-25,501.3507385253906
351,351,2020-06-26,490.2415161132813
352,352,2020-06-29,488.4267272949219
353,353,2020-06-30,498.7109069824219
354,354,2020-07-01,498.92181396484375
355,355,2020-07-02,505.7504577636719
356,356,2020-07-06,511.04833984375
357,357,2020-07-07,503.4221496582031
358,358,2020-07-08,511.1033325195313
359,359,2020-07-09,503.61468505859375
360,360,2020-07-10,507.8677978515625
361,361,2020-07-13,506.4744873046875
362,362,2020-07-14,514.5130004882812
363,363,2020-07-15,521.1675415039062
364,364,2020-07-16,519.6735229492188
365,365,2020-07-17,538.7020874023438
366,366,2020-07-20,531.2592163085938
367,367,2020-07-21,531.6259765625
368,368,2020-07-22,533.9539794921875
369,369,2020-07-23,529.9302368164062
370,370,2020-07-24,523.0281982421875
371,371,2020-07-27,527.345458984375
372,372,2020-07-28,523.1015014648438
373,373,2020-07-29,529.426025390625
374,374,2020-07-30,525.292236328125
375,375,2020-07-31,527.0521240234375
376,376,2020-08-03,531.5801391601562
377,377,2020-08-04,523.4130859375
378,378,2020-08-05,533.5966186523438
379,379,2020-08-06,533.6698608398438
380,380,2020-08-07,539.1327514648438
381,381,2020-08-10,531.8091430664062
382,382,2020-08-11,537.7120971679688
383,383,2020-08-12,541.0118408203125
384,384,2020-08-13,540.3884887695312
385,385,2020-08-14,539.3802490234375
386,386,2020-08-17,542.6526489257812
387,387,2020-08-18,540.0677490234375
388,388,2020-08-19,540.5626831054688
389,389,2020-08-20,534.7056274414062
390,390,2020-08-21,535.328857421875
391,391,2020-08-24,542.120849609375
392,392,2020-08-25,541.8458251953125
393,393,2020-08-26,542.7166748046875
394,394,2020-08-27,545.3565063476562
395,395,2020-08-28,550.9293823242188
396,396,2020-08-31,544.6323852539062
397,397,2020-09-01,546.5113525390625
398,398,2020-09-02,557.29052734375
399,399,2020-09-03,534.007568359375
400,400,2020-09-04,520.6463012695312
401,401,2020-09-08,509.49798583984375
402,402,2020-09-09,516.54296875
403,403,2020-09-10,500.9870910644531
404,404,2020-09-11,499.04144287109375
405,405,2020-09-14,504.7400207519531
406,406,2020-09-15,505.4592895507813
407,407,2020-09-16,517.97216796875
408,408,2020-09-17,505.6897583007813
409,409,2020-09-18,513.536865234375
410,410,2020-09-21,509.5442810058594
411,411,2020-09-22,507.89361572265625
412,412,2020-09-23,496.588623046875
413,413,2020-09-24,493.37054443359375
414,414,2020-09-25,505.1365356445313
415,415,2020-09-28,515.1321411132812
416,416,2020-09-29,511.5820007324219
417,417,2020-09-30,519.650390625
418,418,2020-10-01,523.6707153320312
419,419,2020-10-02,525.7085571289062
420,420,2020-10-05,535.7225952148438
421,421,2020-10-06,535.0310668945312
422,422,2020-10-07,545.9302368164062
423,423,2020-10-08,557.3551025390625
424,424,2020-10-09,563.9296875
425,425,2020-10-12,566.9910278320312
426,426,2020-10-13,589.1861572265625
427,427,2020-10-14,590.0067138671875
428,428,2020-10-15,595.8990478515625
429,429,2020-10-16,606.1712646484375
430,430,2020-10-19,585.4331665039062
431,431,2020-10-20,594.8202514648438
432,432,2020-10-21,585.5252685546875
433,433,2020-10-22,585.7005615234375
434,434,2020-10-23,587.6646728515625
435,435,2020-10-26,573.722412109375
436,436,2020-10-27,566.6591796875
437,437,2020-10-28,553.9157104492188
438,438,2020-10-29,555.4095458984375
439,439,2020-10-30,552.5325317382812
440,440,2020-11-02,566.97265625
441,441,2020-11-03,580.2415771484375
442,442,2020-11-04,600.8414916992188
443,443,2020-11-05,616.1390991210938
444,444,2020-11-06,603.8843383789062
445,445,2020-11-09,614.13818359375
446,446,2020-11-10,609.1404418945312
447,447,2020-11-11,618.379638671875
448,448,2020-11-12,608.3935546875
449,449,2020-11-13,617.595947265625
450,450,2020-11-16,623.7373657226562
451,451,2020-11-17,615.4937744140625
452,452,2020-11-18,617.7066650390625
453,453,2020-11-19,621.0170288085938
454,454,2020-11-20,620.30712890625
455,455,2020-11-23,629.6755981445312
456,456,2020-11-24,644.8256225585938
457,457,2020-11-25,648.800048828125
458,458,2020-11-27,659.4041137695312
459,459,2020-11-30,643.94970703125
460,460,2020-12-01,659.5147705078125
461,461,2020-12-02,662.4009399414062
462,462,2020-12-03,663.0403442382812
463,463,2020-12-04,651.9653930664062
464,464,2020-12-07,657.5446166992188
465,465,2020-12-08,661.6502685546875
466,466,2020-12-09,650.3063354492188
467,467,2020-12-10,647.2758178710938
468,468,2020-12-11,644.3009033203125
469,469,2020-12-14,633.8467407226562
470,470,2020-12-15,647.0625610351562
471,471,2020-12-16,647.23876953125
472,472,2020-12-17,654.3193359375
473,473,2020-12-18,647.6372680664062
474,474,2020-12-21,647.6650390625
475,475,2020-12-22,642.743896484375
476,476,2020-12-23,652.1229248046875
477,477,2020-12-24,655.40380859375
478,478,2020-12-28,658.18408203125
479,479,2020-12-29,654.5697021484375
480,480,2020-12-30,657.0348510742188
481,481,2020-12-31,668.7122802734375
482,482,2021-01-04,658.7772216796875
483,483,2021-01-05,662.2620239257812
484,484,2021-01-06,681.1498413085938
485,485,2021-01-07,695.477783203125
486,486,2021-01-08,701.0665283203125
487,487,2021-01-11,710.54736328125
488,488,2021-01-12,720.7977294921875
489,489,2021-01-13,722.6605224609375
490,490,2021-01-14,689.0645751953125
491,491,2021-01-15,674.4769897460938
492,492,2021-01-19,679.9357299804688
493,493,2021-01-20,687.2481079101562
494,494,2021-01-21,687.8598022460938
495,495,2021-01-22,681.2332153320312
496,496,2021-01-25,670.0469360351562
497,497,2021-01-26,668.9996337890625
498,498,2021-01-27,646.701171875
499,499,2021-01-28,667.20166015625
500,500,2021-01-29,649.9171752929688
501,501,2021-02-01,660.9552612304688
502,502,2021-02-02,676.0895385742188
503,503,2021-02-03,671.0663452148438
504,504,2021-02-04,678.8236083984375
505,505,2021-02-05,673.1517333984375
506,506,2021-02-08,673.2628173828125
507,507,2021-02-09,675.4408569335938
508,508,2021-02-10,670.2230834960938
509,509,2021-02-11,668.6104736328125
510,510,2021-02-12,670.0469360351562
511,511,2021-02-16,676.8402709960938
512,512,2021-02-17,668.5733642578125
513,513,2021-02-18,652.0209350585938
514,514,2021-02-19,658.1192016601562
515,515,2021-02-22,651.6595458984375
516,516,2021-02-23,651.677978515625
517,517,2021-02-24,659.96337890625
518,518,2021-02-25,643.9208374023438
519,519,2021-02-26,643.6521606445312
520,520,2021-03-01,666.5437622070312
521,521,2021-03-02,663.8652954101562
522,522,2021-03-03,650.1303100585938
523,523,2021-03-04,636.938720703125
524,524,2021-03-05,654.7171020507812
525,525,2021-03-08,651.6219482421875
526,526,2021-03-09,673.1015625
527,527,2021-03-10,679.161376953125
528,528,2021-03-11,673.2134399414062
529,529,2021-03-12,667.68505859375
530,530,2021-03-15,670.3140258789062
531,531,2021-03-16,674.09912109375
532,532,2021-03-17,678.9003295898438
533,533,2021-03-18,674.71435546875
534,534,2021-03-19,680.2241821289062
535,535,2021-03-22,681.4174194335938
536,536,2021-03-23,668.039306640625
537,537,2021-03-24,673.8007202148438
538,538,2021-03-25,678.2289428710938
539,539,2021-03-26,705.637939453125
540,540,2021-03-29,706.532958984375
541,541,2021-03-30,698.5153198242188
542,542,2021-03-31,702.8970947265625
543,543,2021-04-01,714.8953247070312
544,544,2021-04-05,730.921142578125
545,545,2021-04-06,728.7675170898438
546,546,2021-04-07,734.631591796875
547,547,2021-04-08,746.3782958984375
548,548,2021-04-09,753.603271484375
549,549,2021-04-12,753.2582397460938
550,550,2021-04-13,748.1403198242188
551,551,2021-04-14,746.81640625
552,552,2021-04-15,762.4506225585938
553,553,2021-04-16,756.4933471679688
554,554,2021-04-19,756.1577758789062
555,555,2021-04-20,750.4429931640625
556,556,2021-04-21,756.568115234375
557,557,2021-04-22,741.4558715820312
558,558,2021-04-23,758.096923828125
559,559,2021-04-26,762.8981323242188
560,560,2021-04-27,764.9398193359375
561,561,2021-04-28,760.9962768554688
562,562,2021-04-29,771.28857421875
563,563,2021-04-30,763.8117065429688
564,564,2021-05-03,769.7037353515625
565,565,2021-05-04,779.7816772460938
566,566,2021-05-05,793.3742065429688
567,567,2021-05-06,808.37451171875
568,568,2021-05-07,814.648681640625
569,569,2021-05-10,799.3780517578125
570,570,2021-05-11,786.93212890625
571,571,2021-05-12,767.727294921875
572,572,2021-05-13,782.168212890625
573,573,2021-05-14,798.8372192382812
574,574,2021-05-17,791.92919921875
575,575,2021-05-18,783.2403564453125
576,576,2021-05-19,781.72998046875
577,577,2021-05-20,787.6593017578125
578,578,2021-05-21,802.4732055664062
579,579,2021-05-24,813.2782592773438
580,580,2021-05-25,815.058837890625
581,581,2021-05-26,817.3523559570312
582,582,2021-05-27,817.0725708007812
583,583,2021-05-28,817.6411743164062
584,584,2021-06-01,817.5200805664062
585,585,2021-06-02,827.3181762695312
586,586,2021-06-03,825.1826782226562
587,587,2021-06-04,830.6526489257812
588,588,2021-06-07,828.8823852539062
589,589,2021-06-08,828.4702758789062
590,590,2021-06-09,815.7507934570312
591,591,2021-06-10,812.4725952148438
592,592,2021-06-11,824.8547973632812
593,593,2021-06-14,821.2207641601562
594,594,2021-06-15,825.1826782226562
595,595,2021-06-16,814.2615356445312
596,596,2021-06-17,813.76513671875
597,597,2021-06-18,787.5020141601562
598,598,2021-06-21,806.6842651367188
599,599,2021-06-22,809.96240234375
600,600,2021-06-23,810.5805053710938
601,601,2021-06-24,812.3789672851562
602,602,2021-06-25,818.6450805664062
603,603,2021-06-28,823.0565185546875
604,604,2021-06-29,818.1767578125
605,605,2021-06-30,819.525390625
606,606,2021-07-01,823.5154418945312
607,607,2021-07-02,837.0029907226562
608,608,2021-07-06,836.11328125
609,609,2021-07-07,843.849853515625
610,610,2021-07-08,820.9584350585938
611,611,2021-07-09,844.1962890625
612,612,2021-07-12,857.8804931640625
613,613,2021-07-13,850.5280151367188
614,614,2021-07-14,824.5364379882812
615,615,2021-07-15,824.2366943359375
616,616,2021-07-16,819.5723266601562
617,617,2021-07-19,791.6044311523438
618,618,2021-07-20,823.1502075195312
619,619,2021-07-21,826.746826171875
620,620,2021-07-22,811.9292602539062
621,621,2021-07-23,813.886962890625
622,622,2021-07-26,816.2660522460938
623,623,2021-07-27,807.2649536132812
624,624,2021-07-28,806.1690673828125
625,625,2021-07-29,814.299072265625
626,626,2021-07-30,812.2197265625
627,627,2021-08-02,817.923828125
628,628,2021-08-03,824.4334106445312
629,629,2021-08-04,826.119384765625
630,630,2021-08-05,832.9287109375
631,631,2021-08-06,839.3071899414062
632,632,2021-08-09,844.8145141601562
633,633,2021-08-10,854.7334594726562
634,634,2021-08-11,858.9765014648438
635,635,2021-08-12,860.3345336914062
636,636,2021-08-13,858.760986328125
637,637,2021-08-16,866.2822265625
638,638,2021-08-17,851.9799194335938
639,639,2021-08-18,844.7584228515625
640,640,2021-08-19,846.5098876953125
641,641,2021-08-20,859.0513305664062
642,642,2021-08-23,869.0638427734375
643,643,2021-08-24,870.3096923828125
644,644,2021-08-25,879.985107421875
645,645,2021-08-26,876.5757446289062
646,646,2021-08-27,894.4279174804688
647,647,2021-08-30,888.0027465820312
648,648,2021-08-31,883.5162353515625
649,649,2021-09-01,884.0125732421875
650,650,2021-09-02,890.428466796875
651,651,2021-09-03,881.7174682617188
652,652,2021-09-07,870.0055541992188
653,653,2021-09-08,869.5445556640625
654,654,2021-09-09,867.4749145507812
655,655,2021-09-10,862.2821655273438
656,656,2021-09-13,861.9435424804688
657,657,2021-09-14,848.4818725585938
658,658,2021-09-15,855.725341796875
659,659,2021-09-16,837.654052734375
660,660,2021-09-17,824.6627807617188
661,661,2021-09-20,806.4505004882812
662,662,2021-09-21,795.1336059570312
663,663,2021-09-22,800.5991821289062
664,664,2021-09-23,824.2301025390625
665,665,2021-09-24,822.7719116210938
666,666,2021-09-27,823.5714721679688
667,667,2021-09-28,809.554931640625
668,668,2021-09-29,805.7919921875
669,669,2021-09-30,788.9435424804688
670,670,2021-10-01,791.982177734375
671,671,2021-10-04,776.6202392578125
672,672,2021-10-05,789.0567016601562
673,673,2021-10-06,787.8994750976562
674,674,2021-10-07,792.4149169921875
675,675,2021-10-08,794.3435668945312
676,676,2021-10-11,789.9503173828125
677,677,2021-10-12,786.6200561523438
678,678,2021-10-13,816.3656616210938
679,679,2021-10-14,839.6014404296875
680,680,2021-10-15,853.4771118164062
681,681,2021-10-18,843.1761474609375
682,682,2021-10-19,848.1996459960938
683,683,2021-10-20,849.4037475585938
684,684,2021-10-21,850.1469116210938
685,685,2021-10-22,860.72998046875
686,686,2021-10-25,869.9208984375
687,687,2021-10-26,876.35546875
688,688,2021-10-27,862.8936767578125
689,689,2021-10-28,880.024169921875
690,690,2021-10-29,887.5311279296875
691,691,2021-11-01,880.7296142578125
692,692,2021-11-02,891.660888671875
693,693,2021-11-03,895.2825927734375
694,694,2021-11-04,897.48388671875
695,695,2021-11-05,898.4904174804688
696,696,2021-11-08,908.6126098632812
697,697,2021-11-09,909.4404907226562
698,698,2021-11-10,902.3475341796876
699,699,2021-11-11,908.3585815429688
700,700,2021-11-12,913.8994140625
701,701,2021-11-15,896.7313232421875
702,702,2021-11-16,892.6956176757812
703,703,2021-11-17,876.3177490234375
704,704,2021-11-18,868.0675659179688
705,705,2021-11-19,860.7112426757812
706,706,2021-11-22,864.83154296875
707,707,2021-11-23,879.9771728515625
708,708,2021-11-24,875.5463256835938
709,709,2021-11-26,848.190185546875
710,710,2021-11-29,872.987548828125
711,711,2021-11-30,850.9840698242188
712,712,2021-12-01,846.9580078125
713,713,2021-12-02,864.3800048828125
714,714,2021-12-03,846.2429809570312
715,715,2021-12-06,847.4337158203125
716,716,2021-12-07,870.3230590820312
717,717,2021-12-08,873.1015014648438
718,718,2021-12-09,868.5841674804688
719,719,2021-12-10,874.330078125
720,720,2021-12-13,867.2420654296875
721,721,2021-12-14,852.8016357421875
722,722,2021-12-15,864.6431274414062
723,723,2021-12-16,870.9183959960938
724,724,2021-12-17,863.3768920898438
725,725,2021-12-20,847.9912719726562
726,726,2021-12-21,860.8251953125
727,727,2021-12-22,861.4583740234375
728,728,2021-12-23,863.7076416015625
729,729,2021-12-27,871.8824462890625
730,730,2021-12-28,871.1736450195312
731,731,2021-12-29,859.7383422851562
732,732,2021-12-30,863.556396484375
733,733,2021-12-31,865.2575073242188
734,734,2022-01-03,861.6380004882812
735,735,2022-01-04,866.8262329101562
736,736,2022-01-05,842.7745971679688
737,737,2022-01-06,846.2902221679688
738,738,2022-01-07,843.2470703125
739,739,2022-01-10,825.3572387695312
740,740,2022-01-11,839.3912353515625
741,741,2022-01-12,836.4805297851562
742,742,2022-01-13,819.9136352539062
