,Unnamed: 0,Date,NEE
253,253,2020-02-06,61.37918472290039
254,254,2020-02-07,61.65597915649414
255,255,2020-02-10,62.159210205078125
256,256,2020-02-11,62.25299072265625
257,257,2020-02-12,61.82067489624024
258,258,2020-02-13,63.01242065429688
259,259,2020-02-14,63.71009826660156
260,260,2020-02-18,64.5152816772461
261,261,2020-02-19,62.8294563293457
262,262,2020-02-20,63.36928176879883
263,263,2020-02-21,63.49736785888672
264,264,2020-02-24,62.6624641418457
265,265,2020-02-25,61.836669921875
266,266,2020-02-26,61.63995742797852
267,267,2020-02-27,58.83009338378906
268,268,2020-02-28,58.11957550048828
269,269,2020-03-02,61.70434188842773
270,270,2020-03-03,60.968536376953125
271,271,2020-03-04,64.89362335205078
272,272,2020-03-05,63.50017547607422
273,273,2020-03-06,62.50224685668945
274,274,2020-03-09,60.07867431640625
275,275,2020-03-10,58.802494049072266
276,276,2020-03-11,55.47527313232422
277,277,2020-03-12,48.03212738037109
278,278,2020-03-13,50.945457458496094
279,279,2020-03-16,46.30297470092773
280,280,2020-03-17,50.991455078125
281,281,2020-03-18,48.434513092041016
282,282,2020-03-19,47.62053298950195
283,283,2020-03-20,44.09095764160156
284,284,2020-03-23,41.7708625793457
285,285,2020-03-24,47.48946762084961
286,286,2020-03-25,48.34944915771485
287,287,2020-03-26,53.13908767700195
288,288,2020-03-27,53.33452224731445
289,289,2020-03-30,56.567481994628906
290,290,2020-03-31,55.32811737060547
291,291,2020-04-01,50.17975616455078
292,292,2020-04-02,52.069862365722656
293,293,2020-04-03,50.96385192871094
294,294,2020-04-06,53.92317962646485
295,295,2020-04-07,52.5389404296875
296,296,2020-04-08,53.6909408569336
297,297,2020-04-09,56.399635314941406
298,298,2020-04-13,54.314083099365234
299,299,2020-04-14,55.7327995300293
300,300,2020-04-15,54.54631805419922
301,301,2020-04-16,54.606101989746094
302,302,2020-04-17,56.62496948242188
303,303,2020-04-20,54.635990142822266
304,304,2020-04-21,54.13242721557617
305,305,2020-04-22,56.8342170715332
306,306,2020-04-23,55.44767761230469
307,307,2020-04-24,55.11656951904297
308,308,2020-04-27,56.01333999633789
309,309,2020-04-28,55.02459335327149
310,310,2020-04-29,54.06574249267578
311,311,2020-04-30,53.14368438720703
312,312,2020-05-01,52.20782852172852
313,313,2020-05-04,52.9068489074707
314,314,2020-05-05,52.90914916992188
315,315,2020-05-06,51.19839477539063
316,316,2020-05-07,51.61688232421875
317,317,2020-05-08,52.824066162109375
318,318,2020-05-11,52.2837142944336
319,319,2020-05-12,52.41017532348633
320,320,2020-05-13,52.91373825073242
321,321,2020-05-14,53.39891815185547
322,322,2020-05-15,52.39178085327149
323,323,2020-05-18,54.13932800292969
324,324,2020-05-19,53.00112915039063
325,325,2020-05-20,53.52768325805664
326,326,2020-05-21,52.633209228515625
327,327,2020-05-22,53.771427154541016
328,328,2020-05-26,53.87719345092773
329,329,2020-05-27,55.44538879394531
330,330,2020-05-28,57.79766845703125
331,331,2020-05-29,58.76341247558594
332,332,2020-06-01,59.10790252685547
333,333,2020-06-02,59.32755661010742
334,334,2020-06-03,60.016544342041016
335,335,2020-06-04,58.23857879638672
336,336,2020-06-05,58.81427764892578
337,337,2020-06-08,60.22464370727539
338,338,2020-06-09,59.8061637878418
339,339,2020-06-10,59.37147903442383
340,340,2020-06-11,57.41548156738281
341,341,2020-06-12,57.087162017822266
342,342,2020-06-15,57.47097396850586
343,343,2020-06-16,57.37848281860352
344,344,2020-06-17,57.57039260864258
345,345,2020-06-18,57.55420303344727
346,346,2020-06-19,56.00050354003906
347,347,2020-06-22,57.117218017578125
348,348,2020-06-23,56.2317008972168
349,349,2020-06-24,55.87564849853516
350,350,2020-06-25,55.295318603515625
351,351,2020-06-26,54.61556625366211
352,352,2020-06-29,55.082611083984375
353,353,2020-06-30,55.52883529663086
354,354,2020-07-01,56.9368782043457
355,355,2020-07-02,56.9692497253418
356,356,2020-07-06,57.098731994628906
357,357,2020-07-07,57.04323196411133
358,358,2020-07-08,58.5576400756836
359,359,2020-07-09,58.26169967651367
360,360,2020-07-10,60.02117538452149
361,361,2020-07-13,59.24431991577149
362,362,2020-07-14,60.70323181152344
363,363,2020-07-15,59.8824462890625
364,364,2020-07-16,62.05117416381836
365,365,2020-07-17,63.66960906982422
366,366,2020-07-20,63.42683792114258
367,367,2020-07-21,63.889251708984375
368,368,2020-07-22,64.83489990234375
369,369,2020-07-23,64.9620590209961
370,370,2020-07-24,64.79559326171875
371,371,2020-07-27,64.18982696533203
372,372,2020-07-28,64.74703216552734
373,373,2020-07-29,65.07071685791016
374,374,2020-07-30,65.27880096435547
375,375,2020-07-31,64.89962005615234
376,376,2020-08-03,64.18057250976562
377,377,2020-08-04,65.90538024902344
378,378,2020-08-05,65.61173248291016
379,379,2020-08-06,65.3874740600586
380,380,2020-08-07,66.53658294677734
381,381,2020-08-10,65.57937622070312
382,382,2020-08-11,64.22681427001953
383,383,2020-08-12,65.79901885986328
384,384,2020-08-13,65.75509643554688
385,385,2020-08-14,64.8533935546875
386,386,2020-08-17,65.42909240722656
387,387,2020-08-18,65.44296264648438
388,388,2020-08-19,65.27880096435547
389,389,2020-08-20,65.22561645507812
390,390,2020-08-21,65.29499816894531
391,391,2020-08-24,65.34586334228516
392,392,2020-08-25,65.0406723022461
393,393,2020-08-26,64.50656127929688
394,394,2020-08-27,64.80403137207031
395,395,2020-08-28,64.95968627929688
396,396,2020-08-31,64.87139892578125
397,397,2020-09-01,64.39736938476562
398,398,2020-09-02,66.98368072509766
399,399,2020-09-03,65.20135498046875
400,400,2020-09-04,64.44152069091797
401,401,2020-09-08,64.57862091064453
402,402,2020-09-09,65.614990234375
403,403,2020-09-10,64.34624481201172
404,404,2020-09-11,64.63438415527344
405,405,2020-09-14,65.51042938232422
406,406,2020-09-15,68.71251678466797
407,407,2020-09-16,65.14561462402344
408,408,2020-09-17,64.95272827148438
409,409,2020-09-18,64.34856414794922
410,410,2020-09-21,64.18126678466797
411,411,2020-09-22,64.61346435546875
412,412,2020-09-23,63.50969696044922
413,413,2020-09-24,64.49263763427734
414,414,2020-09-25,65.48719024658203
415,415,2020-09-28,66.02629089355469
416,416,2020-09-29,65.78927612304688
417,417,2020-09-30,64.49727630615234
418,418,2020-10-01,65.70561981201172
419,419,2020-10-02,65.3361587524414
420,420,2020-10-05,66.90232849121094
421,421,2020-10-06,67.45304870605469
422,422,2020-10-07,69.04248809814453
423,423,2020-10-08,69.95337677001953
424,424,2020-10-09,70.387939453125
425,425,2020-10-12,71.02928161621094
426,426,2020-10-13,70.05331420898438
427,427,2020-10-14,69.86043548583984
428,428,2020-10-15,69.3538589477539
429,429,2020-10-16,71.01300048828125
430,430,2020-10-19,69.6071548461914
431,431,2020-10-20,69.94176483154297
432,432,2020-10-21,69.172607421875
433,433,2020-10-22,70.23919677734375
434,434,2020-10-23,70.42510986328125
435,435,2020-10-26,70.3275146484375
436,436,2020-10-27,70.43671417236328
437,437,2020-10-28,69.20978546142578
438,438,2020-10-29,68.79151916503906
439,439,2020-10-30,68.04792022705078
440,440,2020-11-02,69.83255004882812
441,441,2020-11-03,70.65980529785156
442,442,2020-11-04,68.15018463134766
443,443,2020-11-05,69.47935485839844
444,444,2020-11-06,70.38094329833984
445,445,2020-11-09,70.18576049804688
446,446,2020-11-10,70.63191223144531
447,447,2020-11-11,72.07261657714844
448,448,2020-11-12,71.26396179199219
449,449,2020-11-13,71.747314453125
450,450,2020-11-16,72.26783752441406
451,451,2020-11-17,71.20820617675781
452,452,2020-11-18,70.44601440429688
453,453,2020-11-19,69.83255004882812
454,454,2020-11-20,70.22294616699219
455,455,2020-11-23,69.31204223632812
456,456,2020-11-24,69.69312286376953
457,457,2020-11-25,70.94448852539062
458,458,2020-11-27,70.16004943847656
459,459,2020-11-30,68.72193908691406
460,460,2020-12-01,69.24488830566406
461,461,2020-12-02,69.3943099975586
462,462,2020-12-03,68.497802734375
463,463,2020-12-04,67.72271728515625
464,464,2020-12-07,68.42310333251953
465,465,2020-12-08,68.80597686767578
466,466,2020-12-09,68.796630859375
467,467,2020-12-10,68.43244171142578
468,468,2020-12-11,68.91804504394531
469,469,2020-12-14,68.68457794189453
470,470,2020-12-15,69.9546127319336
471,471,2020-12-16,69.51571655273438
472,472,2020-12-17,70.09469604492188
473,473,2020-12-18,69.5810775756836
474,474,2020-12-21,69.47836303710938
475,475,2020-12-22,69.7678451538086
476,476,2020-12-23,69.41297149658203
477,477,2020-12-24,70.01997375488281
478,478,2020-12-28,70.49623107910156
479,479,2020-12-29,70.34683227539062
480,480,2020-12-30,70.88845825195312
481,481,2020-12-31,72.04644012451172
482,482,2021-01-04,69.31026458740234
483,483,2021-01-05,69.82386016845703
484,484,2021-01-06,73.24176025390625
485,485,2021-01-07,74.04485321044922
486,486,2021-01-08,75.7631607055664
487,487,2021-01-11,74.41841125488281
488,488,2021-01-12,74.47444915771484
489,489,2021-01-13,76.4261703491211
490,490,2021-01-14,77.0705337524414
491,491,2021-01-15,76.61295318603516
492,492,2021-01-19,77.33202362060547
493,493,2021-01-20,78.489990234375
494,494,2021-01-21,78.17247772216797
495,495,2021-01-22,78.63938903808594
496,496,2021-01-25,81.1234359741211
497,497,2021-01-26,79.5919418334961
498,498,2021-01-27,74.88533020019531
499,499,2021-01-28,77.00516510009766
500,500,2021-01-29,75.52034759521484
501,501,2021-02-01,76.29544067382812
502,502,2021-02-02,77.44408416748047
503,503,2021-02-03,77.55613708496094
504,504,2021-02-04,77.50945281982422
505,505,2021-02-05,78.06976318359375
506,506,2021-02-08,77.88298797607422
507,507,2021-02-09,78.2845458984375
508,508,2021-02-10,78.3592529296875
509,509,2021-02-11,78.3965835571289
510,510,2021-02-12,77.63085174560547
511,511,2021-02-16,75.81918334960938
512,512,2021-02-17,75.3429183959961
513,513,2021-02-18,75.38961029052734
514,514,2021-02-19,72.93357849121094
515,515,2021-02-22,70.13204193115234
516,516,2021-02-23,69.7678451538086
517,517,2021-02-24,68.88069915771484
518,518,2021-02-25,69.52371215820312
519,519,2021-02-26,68.97925567626953
520,520,2021-03-01,71.26042175292969
521,521,2021-03-02,70.91307067871094
522,522,2021-03-03,68.07805633544922
523,523,2021-03-04,66.92340850830078
524,524,2021-03-05,66.36952209472656
525,525,2021-03-08,66.51972961425781
526,526,2021-03-09,69.4861831665039
527,527,2021-03-10,69.89923858642578
528,528,2021-03-11,70.27472686767578
529,529,2021-03-12,71.03512573242188
530,530,2021-03-15,70.894287109375
531,531,2021-03-16,70.76288604736328
532,532,2021-03-17,68.49110412597656
533,533,2021-03-18,66.773193359375
534,534,2021-03-19,66.50094604492188
535,535,2021-03-22,67.29889678955078
536,536,2021-03-23,69.4861831665039
537,537,2021-03-24,68.36906433105469
538,538,2021-03-25,68.95109558105469
539,539,2021-03-26,69.52371215820312
540,540,2021-03-29,70.21839141845703
541,541,2021-03-30,69.6739273071289
542,542,2021-03-31,70.97879028320312
543,543,2021-04-01,71.12898254394531
544,544,2021-04-05,72.0771255493164
545,545,2021-04-06,72.8093490600586
546,546,2021-04-07,72.66852569580078
547,547,2021-04-08,72.99711608886719
548,548,2021-04-09,73.16608428955078
549,549,2021-04-12,72.88445281982422
550,550,2021-04-13,74.19869995117188
551,551,2021-04-14,74.2831802368164
552,552,2021-04-15,75.26886749267578
553,553,2021-04-16,75.98233032226562
554,554,2021-04-19,74.90275573730469
555,555,2021-04-20,75.5974349975586
556,556,2021-04-21,73.19422912597656
557,557,2021-04-22,73.52279663085938
558,558,2021-04-23,73.44770050048828
559,559,2021-04-26,73.15669250488281
560,560,2021-04-27,72.54650115966797
561,561,2021-04-28,72.3681411743164
562,562,2021-04-29,72.49017333984375
563,563,2021-04-30,72.76241302490234
564,564,2021-05-03,72.00201416015625
565,565,2021-05-04,71.05387878417969
566,566,2021-05-05,69.26087951660156
567,567,2021-05-06,69.4767837524414
568,568,2021-05-07,69.96492767333984
569,569,2021-05-10,70.21839141845703
570,570,2021-05-11,69.53311157226562
571,571,2021-05-12,67.15808868408203
572,572,2021-05-13,68.18132019042969
573,573,2021-05-14,68.64130401611328
574,574,2021-05-17,67.49603271484375
575,575,2021-05-18,67.86214447021484
576,576,2021-05-19,68.2094955444336
577,577,2021-05-20,69.73963928222656
578,578,2021-05-21,69.88044738769531
579,579,2021-05-24,69.49557495117188
580,580,2021-05-25,68.8759994506836
581,581,2021-05-26,68.96986389160156
582,582,2021-05-27,68.52864074707031
583,583,2021-05-28,68.73519134521484
584,584,2021-06-01,68.0604248046875
585,585,2021-06-02,68.6172103881836
586,586,2021-06-03,68.2963638305664
587,587,2021-06-04,68.26803588867188
588,588,2021-06-07,68.3907241821289
589,589,2021-06-08,68.07929229736328
590,590,2021-06-09,68.3718490600586
591,591,2021-06-10,69.37218475341797
592,592,2021-06-11,69.35330200195312
593,593,2021-06-14,69.18343353271484
594,594,2021-06-15,69.29668426513672
595,595,2021-06-16,69.17401123046875
596,596,2021-06-17,70.3819580078125
597,597,2021-06-18,69.1551284790039
598,598,2021-06-21,70.14604187011719
599,599,2021-06-22,69.93842315673828
600,600,2021-06-23,69.22118377685547
601,601,2021-06-24,68.77764892578125
602,602,2021-06-25,69.7024917602539
603,603,2021-06-28,70.91987609863281
604,604,2021-06-29,69.91009521484375
605,605,2021-06-30,69.1551284790039
606,606,2021-07-01,70.013916015625
607,607,2021-07-02,70.09883880615234
608,608,2021-07-06,70.90099334716797
609,609,2021-07-07,71.08973693847656
610,610,2021-07-08,70.90099334716797
611,611,2021-07-09,70.76886749267578
612,612,2021-07-12,70.86323547363281
613,613,2021-07-13,70.64619445800781
614,614,2021-07-14,71.43890380859375
615,615,2021-07-15,72.49586486816406
616,616,2021-07-16,73.533935546875
617,617,2021-07-19,72.65629577636719
618,618,2021-07-20,72.826171875
619,619,2021-07-21,71.6087875366211
620,620,2021-07-22,71.83527374267578
621,621,2021-07-23,72.8544921875
622,622,2021-07-26,72.58080291748047
623,623,2021-07-27,73.4773178100586
624,624,2021-07-28,73.4678955078125
625,625,2021-07-29,73.76043701171875
626,626,2021-07-30,73.51508331298828
627,627,2021-08-02,74.37384796142578
628,628,2021-08-03,74.94950866699219
629,629,2021-08-04,75.37419128417969
630,630,2021-08-05,75.95928955078125
631,631,2021-08-06,76.0725326538086
632,632,2021-08-09,76.02535247802734
633,633,2021-08-10,75.99703216552734
634,634,2021-08-11,77.73345184326172
635,635,2021-08-12,78.32799530029297
636,636,2021-08-13,78.7526626586914
637,637,2021-08-16,79.22451782226562
638,638,2021-08-17,79.23396301269531
639,639,2021-08-18,79.66806030273438
640,640,2021-08-19,79.79075622558594
641,641,2021-08-20,81.42337036132812
642,642,2021-08-23,79.6491928100586
643,643,2021-08-24,79.40383911132812
644,644,2021-08-25,79.77188110351562
645,645,2021-08-26,79.45427703857422
646,646,2021-08-27,79.07508087158203
647,647,2021-08-30,79.58700561523438
648,648,2021-08-31,79.62493896484375
649,649,2021-09-01,80.90476989746094
650,650,2021-09-02,81.98551940917969
651,651,2021-09-03,81.23657989501953
652,652,2021-09-07,80.61088562011719
653,653,2021-09-08,81.9476089477539
654,654,2021-09-09,81.37877655029297
655,655,2021-09-10,80.5160903930664
656,656,2021-09-13,80.18428039550781
657,657,2021-09-14,80.24114990234375
658,658,2021-09-15,80.21271514892578
659,659,2021-09-16,79.6344223022461
660,660,2021-09-17,77.39706420898438
661,661,2021-09-20,77.4444580078125
662,662,2021-09-21,77.66250610351562
663,663,2021-09-22,77.64356231689453
664,664,2021-09-23,77.04629516601562
665,665,2021-09-24,76.50591278076172
666,666,2021-09-27,74.666748046875
667,667,2021-09-28,73.2541732788086
668,668,2021-09-29,74.27806091308594
669,669,2021-09-30,74.439208984375
670,670,2021-10-01,75.09335327148438
671,671,2021-10-04,75.23556518554688
672,672,2021-10-05,75.34933471679688
673,673,2021-10-06,76.9609603881836
674,674,2021-10-07,76.71448516845703
675,675,2021-10-08,76.0413818359375
676,676,2021-10-11,73.78507995605469
677,677,2021-10-12,74.77104187011719
678,678,2021-10-13,76.02242279052734
679,679,2021-10-14,77.2264175415039
680,680,2021-10-15,77.42550659179688
681,681,2021-10-18,76.78084564208984
682,682,2021-10-19,77.76679229736328
683,683,2021-10-20,79.55856323242188
684,684,2021-10-21,79.45427703857422
685,685,2021-10-22,80.0325698852539
686,686,2021-10-25,79.90934753417969
687,687,2021-10-26,81.02800750732422
688,688,2021-10-27,80.5919189453125
689,689,2021-10-28,81.92862701416016
690,690,2021-10-29,80.8952865600586
691,691,2021-11-01,81.14177703857422
692,692,2021-11-02,80.9806137084961
693,693,2021-11-03,80.80996704101562
694,694,2021-11-04,80.35491180419922
695,695,2021-11-05,81.08489227294922
696,696,2021-11-08,80.1937484741211
697,697,2021-11-09,80.52555847167969
698,698,2021-11-10,80.77204132080078
699,699,2021-11-11,80.9332275390625
700,700,2021-11-12,81.82434844970703
701,701,2021-11-15,82.80083465576172
702,702,2021-11-16,82.45953369140625
703,703,2021-11-17,83.21797180175781
704,704,2021-11-18,83.04730987548828
705,705,2021-11-19,83.72040557861328
706,706,2021-11-22,82.81979370117188
707,707,2021-11-23,82.77239990234375
708,708,2021-11-24,83.04376220703125
709,709,2021-11-26,81.9772720336914
710,710,2021-11-29,84.42449951171875
711,711,2021-11-30,82.63432312011719
712,712,2021-12-01,83.64366912841797
713,713,2021-12-02,84.38640594482422
714,714,2021-12-03,83.82459259033203
715,715,2021-12-06,84.89109802246094
716,716,2021-12-07,86.09090423583984
717,717,2021-12-08,86.00521087646484
718,718,2021-12-09,85.61479187011719
719,719,2021-12-10,85.96710968017578
720,720,2021-12-13,87.35736846923828
721,721,2021-12-14,85.72904968261719
722,722,2021-12-15,87.60493469238281
723,723,2021-12-16,87.82396697998047
724,724,2021-12-17,86.59558868408203
725,725,2021-12-20,85.64336395263672
726,726,2021-12-21,86.12898254394531
727,727,2021-12-22,86.46226501464844
728,728,2021-12-23,86.36705017089844
729,729,2021-12-27,86.95742797851562
730,730,2021-12-28,87.49067687988281
731,731,2021-12-29,87.59542083740234
732,732,2021-12-30,88.33815002441406
733,733,2021-12-31,88.89996337890625
734,734,2022-01-03,87.28118896484375
735,735,2022-01-04,86.34800720214844
