,Unnamed: 0,Date,AWK
0,0,2019-02-05,88.07662963867188
1,1,2019-02-06,87.84121704101562
2,2,2019-02-07,89.42909240722656
3,3,2019-02-08,90.23226165771484
4,4,2019-02-11,90.10301971435548
5,5,2019-02-12,90.16765594482422
6,6,2019-02-13,89.95533752441406
7,7,2019-02-14,89.7799072265625
8,8,2019-02-15,90.51846313476562
9,9,2019-02-19,91.1185302734375
10,10,2019-02-20,91.08160400390624
11,11,2019-02-21,92.6694793701172
12,12,2019-02-22,93.223388671875
13,13,2019-02-25,93.13108825683594
14,14,2019-02-26,93.27879333496094
15,15,2019-02-27,93.27879333496094
16,16,2019-02-28,93.81423950195312
17,17,2019-03-01,93.64806365966795
18,18,2019-03-04,93.8973159790039
19,19,2019-03-05,93.4911117553711
20,20,2019-03-06,93.29724884033205
21,21,2019-03-07,93.8419418334961
22,22,2019-03-08,94.65431213378906
23,23,2019-03-11,96.0391082763672
24,24,2019-03-12,96.8607406616211
25,25,2019-03-13,97.03614044189452
26,26,2019-03-14,96.92537689208984
27,27,2019-03-15,97.68238830566406
28,28,2019-03-18,97.05461883544922
29,29,2019-03-19,96.33453369140624
30,30,2019-03-20,96.64840698242188
31,31,2019-03-21,98.06090545654295
32,32,2019-03-22,98.5779037475586
33,33,2019-03-25,98.49479675292967
34,34,2019-03-26,98.96562957763672
35,35,2019-03-27,97.7377700805664
36,36,2019-03-28,96.3068389892578
37,37,2019-03-29,96.25144958496094
38,38,2019-04-01,95.8729476928711
39,39,2019-04-02,95.7436752319336
40,40,2019-04-03,96.0391082763672
41,41,2019-04-04,95.88217163085938
42,42,2019-04-05,96.8607406616211
43,43,2019-04-08,96.1406707763672
44,44,2019-04-09,96.53763580322266
45,45,2019-04-10,96.0391082763672
46,46,2019-04-11,96.3068389892578
47,47,2019-04-12,96.15914154052734
48,48,2019-04-15,95.9744873046875
49,49,2019-04-16,94.5527801513672
50,50,2019-04-17,94.42354583740234
51,51,2019-04-18,96.65764617919922
52,52,2019-04-22,96.86998748779295
53,53,2019-04-23,96.75
54,54,2019-04-24,97.71006774902344
55,55,2019-04-25,98.34708404541016
56,56,2019-04-26,98.67020416259766
57,57,2019-04-29,98.24554443359376
58,58,2019-04-30,99.87958526611328
59,59,2019-05-01,98.873291015625
60,60,2019-05-02,98.48556518554688
61,61,2019-05-03,99.13180541992188
62,62,2019-05-06,98.9748764038086
63,63,2019-05-07,98.8548355102539
64,64,2019-05-08,97.72854614257812
65,65,2019-05-09,98.11629486083984
66,66,2019-05-10,100.42587280273438
67,67,2019-05-13,102.67056274414062
68,68,2019-05-14,101.8821258544922
69,69,2019-05-15,102.271728515625
70,70,2019-05-16,103.11577606201172
71,71,2019-05-17,103.92274475097656
72,72,2019-05-20,103.21780395507812
73,73,2019-05-21,103.34765625
74,74,2019-05-22,104.646240234375
75,75,2019-05-23,105.11000061035156
76,76,2019-05-24,105.45321655273438
77,77,2019-05-28,105.1285400390625
78,78,2019-05-29,103.6815948486328
79,79,2019-05-30,103.82998657226562
80,80,2019-05-31,104.8317642211914
81,81,2019-06-03,105.79642486572266
82,82,2019-06-04,105.57379150390624
83,83,2019-06-05,108.05034637451172
84,84,2019-06-06,108.84805297851562
85,85,2019-06-07,107.86482238769533
86,86,2019-06-10,107.44742584228516
87,87,2019-06-11,107.0207748413086
88,88,2019-06-12,108.60685729980467
89,89,2019-06-13,108.2265853881836
90,90,2019-06-14,109.70138549804688
91,91,2019-06-17,109.09848022460938
92,92,2019-06-18,108.18948364257812
93,93,2019-06-19,109.43241119384766
94,94,2019-06-20,109.62718963623048
95,95,2019-06-21,109.51589965820312
96,96,2019-06-24,109.82198333740234
97,97,2019-06-25,108.69036102294922
98,98,2019-06-26,106.9558334350586
99,99,2019-06-27,106.90946197509766
100,100,2019-06-28,107.59584045410156
101,101,2019-07-01,107.3454132080078
102,102,2019-07-02,108.78311920166016
103,103,2019-07-03,109.84979248046876
104,104,2019-07-05,109.41384887695312
105,105,2019-07-08,109.4695053100586
106,106,2019-07-09,109.7199478149414
107,107,2019-07-10,110.10948944091795
108,108,2019-07-11,108.9593505859375
109,109,2019-07-12,108.1802215576172
110,110,2019-07-15,107.5772933959961
111,111,2019-07-16,107.3732452392578
112,112,2019-07-17,107.6793212890625
113,113,2019-07-18,108.75529479980467
114,114,2019-07-19,106.64974975585938
115,115,2019-07-22,106.88164520263672
116,116,2019-07-23,106.17668151855467
117,117,2019-07-24,105.7500228881836
118,118,2019-07-25,105.61089324951172
119,119,2019-07-26,106.75176239013672
120,120,2019-07-29,106.9558334350586
121,121,2019-07-30,106.77033233642578
122,122,2019-07-31,106.46424102783205
123,123,2019-08-01,108.54195404052734
124,124,2019-08-02,108.79238891601562
125,125,2019-08-05,107.0207748413086
126,126,2019-08-06,108.9129867553711
127,127,2019-08-07,109.86833953857422
128,128,2019-08-08,111.2283172607422
129,129,2019-08-09,112.29021453857422
130,130,2019-08-12,114.11591339111328
131,131,2019-08-13,113.48247528076172
132,132,2019-08-14,112.89566802978516
133,133,2019-08-15,115.96955871582033
134,134,2019-08-16,115.70873260498048
135,135,2019-08-19,115.49449920654295
136,136,2019-08-20,115.14056396484376
137,137,2019-08-21,115.5503921508789
138,138,2019-08-22,116.1558609008789
139,139,2019-08-23,114.39533996582033
140,140,2019-08-26,116.2024383544922
141,141,2019-08-27,116.52845764160156
142,142,2019-08-28,117.40404510498048
143,143,2019-08-29,118.20510864257812
144,144,2019-08-30,118.59634399414062
145,145,2019-09-03,120.62696075439452
146,146,2019-09-04,119.92835998535156
147,147,2019-09-05,117.86046600341795
148,148,2019-09-06,117.08733367919922
149,149,2019-09-09,113.97620391845705
150,150,2019-09-10,112.55101776123048
151,151,2019-09-11,112.94225311279295
152,152,2019-09-12,113.41727447509766
153,153,2019-09-13,112.91431427001952
154,154,2019-09-16,112.69074249267578
155,155,2019-09-17,113.41727447509766
156,156,2019-09-18,113.1937255859375
157,157,2019-09-19,113.99483489990234
158,158,2019-09-20,114.41397857666016
159,159,2019-09-23,114.1811065673828
160,160,2019-09-24,116.31419372558594
161,161,2019-09-25,116.03475189208984
162,162,2019-09-26,116.55640411376952
163,163,2019-09-27,115.72736358642578
164,164,2019-09-30,115.71805572509766
165,165,2019-10-01,115.3734130859375
166,166,2019-10-02,114.7120590209961
167,167,2019-10-03,115.2523193359375
168,168,2019-10-04,117.16184997558594
169,169,2019-10-07,116.03475189208984
170,170,2019-10-08,115.39202880859376
171,171,2019-10-09,116.31419372558594
172,172,2019-10-10,116.48186492919922
173,173,2019-10-11,115.2150650024414
174,174,2019-10-14,113.38935089111328
175,175,2019-10-15,112.52307891845705
176,176,2019-10-16,113.29621124267578
177,177,2019-10-17,114.03206634521484
178,178,2019-10-18,114.0227508544922
179,179,2019-10-21,113.92029571533205
180,180,2019-10-22,114.00413513183594
181,181,2019-10-23,113.58497619628906
182,182,2019-10-24,113.92961120605467
183,183,2019-10-25,112.81182861328124
184,184,2019-10-28,111.36802673339844
185,185,2019-10-29,111.39598846435548
186,186,2019-10-30,112.68142700195312
187,187,2019-10-31,114.82384490966795
188,188,2019-11-01,114.36739349365234
189,189,2019-11-04,111.82445526123048
190,190,2019-11-05,111.86170959472656
191,191,2019-11-06,113.2589340209961
192,192,2019-11-07,110.0546646118164
193,193,2019-11-08,108.7917938232422
194,194,2019-11-11,108.12761688232422
195,195,2019-11-12,107.9311981201172
196,196,2019-11-13,109.3811264038086
197,197,2019-11-14,110.24172973632812
198,198,2019-11-15,110.6065444946289
199,199,2019-11-18,111.01813507080078
200,200,2019-11-19,111.43909454345705
201,201,2019-11-20,112.78614044189452
202,202,2019-11-21,111.63553619384766
203,203,2019-11-22,111.35489654541016
204,204,2019-11-25,111.60749816894533
205,205,2019-11-26,113.21643829345705
206,206,2019-11-27,113.4409408569336
207,207,2019-11-29,113.21643829345705
208,208,2019-12-02,112.5335693359375
209,209,2019-12-03,113.3661117553711
210,210,2019-12-04,114.58218383789062
211,211,2019-12-05,115.41472625732422
212,212,2019-12-06,114.75055694580078
213,213,2019-12-09,114.57283020019533
214,214,2019-12-10,114.4512176513672
215,215,2019-12-11,113.09481811523438
216,216,2019-12-12,110.78429412841795
217,217,2019-12-13,111.50456237792967
218,218,2019-12-16,113.09481811523438
219,219,2019-12-17,113.09481811523438
220,220,2019-12-18,113.40353393554688
221,221,2019-12-19,113.80577850341795
222,222,2019-12-20,114.79733276367188
223,223,2019-12-23,113.5531997680664
224,224,2019-12-24,113.76834106445312
225,225,2019-12-26,114.01155853271484
226,226,2019-12-27,115.02183532714844
227,227,2019-12-30,115.10603332519533
228,228,2019-12-31,114.9189224243164
229,229,2020-01-02,112.44002532958984
230,230,2020-01-03,113.16967010498048
231,231,2020-01-06,112.95451354980467
232,232,2020-01-07,112.25293731689452
233,233,2020-01-08,112.71129608154295
234,234,2020-01-09,114.24542236328124
235,235,2020-01-10,114.64766693115234
236,236,2020-01-13,115.75148010253906
237,237,2020-01-14,116.52789306640624
238,238,2020-01-15,118.68875885009766
239,239,2020-01-16,120.2696762084961
240,240,2020-01-17,122.01895141601562
241,241,2020-01-21,124.6194839477539
242,242,2020-01-22,125.39586639404295
243,243,2020-01-23,126.55584716796876
244,244,2020-01-24,127.01419830322266
245,245,2020-01-27,126.51842498779295
246,246,2020-01-28,127.03292083740234
247,247,2020-01-29,127.25740051269533
248,248,2020-01-30,127.94029235839844
249,249,2020-01-31,127.4070816040039
250,250,2020-02-03,127.70642852783205
251,251,2020-02-04,126.13489532470705
252,252,2020-02-05,126.35002899169922
253,253,2020-02-06,126.7537612915039
254,254,2020-02-07,126.23733520507812
255,255,2020-02-10,126.9509735107422
256,256,2020-02-11,127.072998046875
257,257,2020-02-12,127.41099548339844
258,258,2020-02-13,128.58468627929688
259,259,2020-02-14,130.80990600585938
260,260,2020-02-18,130.75355529785156
261,261,2020-02-19,130.22776794433594
262,262,2020-02-20,128.9132843017578
263,263,2020-02-21,129.35455322265625
264,264,2020-02-24,128.19032287597656
265,265,2020-02-25,124.96044921875
266,266,2020-02-26,124.91349792480467
267,267,2020-02-27,119.97478485107422
268,268,2020-02-28,116.10645294189452
269,269,2020-03-02,122.8478775024414
270,270,2020-03-03,123.39244842529295
271,271,2020-03-04,131.7394561767578
272,272,2020-03-05,130.84744262695312
273,273,2020-03-06,132.3872833251953
274,274,2020-03-09,128.80999755859375
275,275,2020-03-10,129.2982177734375
276,276,2020-03-11,121.74934387207033
277,277,2020-03-12,110.7640151977539
278,278,2020-03-13,120.45362091064452
279,279,2020-03-16,111.55270385742188
280,280,2020-03-17,130.0399627685547
281,281,2020-03-18,122.1343002319336
282,282,2020-03-19,108.0881118774414
283,283,2020-03-20,94.53952026367188
284,284,2020-03-23,91.14065551757812
285,285,2020-03-24,97.60040283203124
286,286,2020-03-25,103.703369140625
287,287,2020-03-26,112.03155517578124
288,288,2020-03-27,113.3929672241211
289,289,2020-03-30,118.9795379638672
290,290,2020-03-31,112.25689697265624
291,291,2020-04-01,105.90982055664062
292,292,2020-04-02,110.45418548583984
293,293,2020-04-03,106.39804077148438
294,294,2020-04-06,114.09716796875
295,295,2020-04-07,111.04568481445312
296,296,2020-04-08,117.69322204589844
297,297,2020-04-09,123.70228576660156
298,298,2020-04-13,119.4677734375
299,299,2020-04-14,125.44866943359376
300,300,2020-04-15,121.31744384765624
301,301,2020-04-16,123.22344970703124
302,302,2020-04-17,123.711669921875
303,303,2020-04-20,118.73542785644533
304,304,2020-04-21,117.76834106445312
305,305,2020-04-22,120.07808685302734
306,306,2020-04-23,117.06414794921876
307,307,2020-04-24,117.37398529052734
308,308,2020-04-27,118.06877136230467
309,309,2020-04-28,118.79174041748048
310,310,2020-04-29,118.04061889648438
311,311,2020-04-30,114.2567901611328
312,312,2020-05-01,111.91887664794922
313,313,2020-05-04,114.04082489013672
314,314,2020-05-05,115.89049530029295
315,315,2020-05-06,110.58561706542967
316,316,2020-05-07,111.80621337890624
317,317,2020-05-08,110.8203353881836
318,318,2020-05-11,112.71640014648438
319,319,2020-05-12,110.43359375
320,320,2020-05-13,109.90533447265624
321,321,2020-05-14,109.6789321899414
322,322,2020-05-15,111.08447265625
323,323,2020-05-18,115.56522369384766
324,324,2020-05-19,113.3578643798828
325,325,2020-05-20,113.76349639892578
326,326,2020-05-21,113.78234100341795
327,327,2020-05-22,113.86724853515624
328,328,2020-05-26,113.8955535888672
329,329,2020-05-27,113.70687103271484
330,330,2020-05-28,116.70661926269533
331,331,2020-05-29,119.80067443847656
332,332,2020-06-01,120.52703857421876
333,333,2020-06-02,122.71551513671876
334,334,2020-06-03,124.8474349975586
335,335,2020-06-04,123.29093933105467
336,336,2020-06-05,124.1021728515625
337,337,2020-06-08,124.98889923095705
338,338,2020-06-09,123.29093933105467
339,339,2020-06-10,123.6305160522461
340,340,2020-06-11,120.27233123779295
341,341,2020-06-12,120.07423400878906
342,342,2020-06-15,121.89483642578124
343,343,2020-06-16,122.30988311767578
344,344,2020-06-17,122.49855041503906
345,345,2020-06-18,121.84766387939452
346,346,2020-06-19,119.19695281982422
347,347,2020-06-22,119.64031219482422
348,348,2020-06-23,118.12158966064452
349,349,2020-06-24,117.34806823730467
350,350,2020-06-25,115.29165649414062
351,351,2020-06-26,117.04621124267578
352,352,2020-06-29,118.26307678222656
353,353,2020-06-30,121.36658477783205
354,354,2020-07-01,123.2154541015625
355,355,2020-07-02,123.6305160522461
356,356,2020-07-06,123.61165618896484
357,357,2020-07-07,122.9230499267578
358,358,2020-07-08,124.29084014892578
359,359,2020-07-09,123.28153228759766
360,360,2020-07-10,125.82844543457033
361,361,2020-07-13,125.4322738647461
362,362,2020-07-14,127.19625091552734
363,363,2020-07-15,126.46046447753906
364,364,2020-07-16,130.47898864746094
365,365,2020-07-17,133.214599609375
366,366,2020-07-20,131.79019165039062
367,367,2020-07-21,133.17684936523438
368,368,2020-07-22,135.63890075683594
369,369,2020-07-23,136.67652893066406
370,370,2020-07-24,136.32752990722656
371,371,2020-07-27,136.14828491210938
372,372,2020-07-28,137.11990356445312
373,373,2020-07-29,139.600830078125
374,374,2020-07-30,138.3179168701172
375,375,2020-07-31,138.921630859375
376,376,2020-08-03,138.7235107421875
377,377,2020-08-04,139.13861083984375
378,378,2020-08-05,138.90277099609375
379,379,2020-08-06,138.63865661621094
380,380,2020-08-07,141.2987518310547
381,381,2020-08-10,140.65731811523438
382,382,2020-08-11,134.8439483642578
383,383,2020-08-12,138.11041259765625
384,384,2020-08-13,138.7163543701172
385,385,2020-08-14,137.5802001953125
386,386,2020-08-17,138.76370239257812
387,387,2020-08-18,138.23350524902344
388,388,2020-08-19,136.26416015625
389,389,2020-08-20,136.60501098632812
390,390,2020-08-21,135.99903869628906
391,391,2020-08-24,136.2262725830078
392,392,2020-08-25,135.89488220214844
393,393,2020-08-26,133.40481567382812
394,394,2020-08-27,133.84979248046875
395,395,2020-08-28,133.3006591796875
396,396,2020-08-31,133.8214111328125
397,397,2020-09-01,132.713623046875
398,398,2020-09-02,136.4818878173828
399,399,2020-09-03,134.9007568359375
400,400,2020-09-04,135.55404663085938
401,401,2020-09-08,133.2816925048828
402,402,2020-09-09,135.5824432373047
403,403,2020-09-10,133.2816925048828
404,404,2020-09-11,133.5941619873047
405,405,2020-09-14,135.27947998046875
406,406,2020-09-15,135.9517059326172
407,407,2020-09-16,135.1753387451172
408,408,2020-09-17,133.51844787597656
409,409,2020-09-18,130.92416381835938
410,410,2020-09-21,132.28758239746094
411,411,2020-09-22,132.713623046875
412,412,2020-09-23,130.70639038085938
413,413,2020-09-24,133.17758178710938
414,414,2020-09-25,136.55763244628906
415,415,2020-09-28,136.86062622070312
416,416,2020-09-29,136.05587768554688
417,417,2020-09-30,137.173095703125
418,418,2020-10-01,140.66680908203125
419,419,2020-10-02,141.03607177734375
420,420,2020-10-05,143.8101806640625
421,421,2020-10-06,144.37826538085938
422,422,2020-10-07,146.29080200195312
423,423,2020-10-08,147.55953979492188
424,424,2020-10-09,147.46485900878906
425,425,2020-10-12,149.8981475830078
426,426,2020-10-13,147.77731323242188
427,427,2020-10-14,147.47430419921875
428,428,2020-10-15,147.56900024414062
429,429,2020-10-16,147.4364471435547
430,430,2020-10-19,146.30029296875
431,431,2020-10-20,145.00315856933594
432,432,2020-10-21,144.15103149414062
433,433,2020-10-22,145.4386749267578
434,434,2020-10-23,145.88369750976562
435,435,2020-10-26,145.81741333007812
436,436,2020-10-27,146.3949737548828
437,437,2020-10-28,144.8611297607422
438,438,2020-10-29,144.06582641601562
439,439,2020-10-30,142.5035858154297
440,440,2020-11-02,146.09197998046875
441,441,2020-11-03,148.7430419921875
442,442,2020-11-04,147.1429443359375
443,443,2020-11-05,149.79400634765625
444,444,2020-11-06,152.55865478515625
445,445,2020-11-09,154.22125244140625
446,446,2020-11-10,155.34228515625
447,447,2020-11-11,156.15933227539062
448,448,2020-11-12,153.34719848632812
449,449,2020-11-13,153.252197265625
450,450,2020-11-16,157.28041076660156
451,451,2020-11-17,151.33309936523438
452,452,2020-11-18,148.38795471191406
453,453,2020-11-19,148.82498168945312
454,454,2020-11-20,149.83204650878906
455,455,2020-11-23,147.46641540527344
456,456,2020-11-24,145.5473175048828
457,457,2020-11-25,145.4807891845703
458,458,2020-11-27,146.0508270263672
459,459,2020-11-30,145.7183380126953
460,460,2020-12-01,146.5923614501953
461,461,2020-12-02,147.0959014892578
