,Date,HPQ
0,2019-02-04 00:00:00-05:00,19.148571014404297
1,2019-02-05 00:00:00-05:00,19.360864639282227
2,2019-02-06 00:00:00-05:00,19.59014320373535
3,2019-02-07 00:00:00-05:00,19.41181755065918
4,2019-02-08 00:00:00-05:00,19.462764739990234
5,2019-02-11 00:00:00-05:00,19.41181755065918
6,2019-02-12 00:00:00-05:00,19.82790184020996
7,2019-02-13 00:00:00-05:00,19.80242919921875
8,2019-02-14 00:00:00-05:00,19.72600555419922
9,2019-02-15 00:00:00-05:00,19.768465042114258
10,2019-02-19 00:00:00-05:00,19.74298667907715
11,2019-02-20 00:00:00-05:00,19.853376388549805
12,2019-02-21 00:00:00-05:00,19.861867904663086
13,2019-02-22 00:00:00-05:00,20.159076690673828
14,2019-02-25 00:00:00-05:00,20.303434371948242
15,2019-02-26 00:00:00-05:00,20.294940948486328
16,2019-02-27 00:00:00-05:00,20.252485275268555
17,2019-02-28 00:00:00-05:00,16.753938674926758
18,2019-03-01 00:00:00-05:00,16.643550872802734
19,2019-03-04 00:00:00-05:00,16.584110260009766
20,2019-03-05 00:00:00-05:00,16.439760208129883
21,2019-03-06 00:00:00-05:00,16.20198631286621
22,2019-03-07 00:00:00-05:00,15.981201171875
23,2019-03-08 00:00:00-05:00,15.9132719039917
24,2019-03-11 00:00:00-04:00,16.168020248413086
25,2019-03-12 00:00:00-04:00,16.322168350219727
26,2019-03-13 00:00:00-04:00,16.79315757751465
27,2019-03-14 00:00:00-04:00,16.81884765625
28,2019-03-15 00:00:00-04:00,17.075761795043945
29,2019-03-18 00:00:00-04:00,17.08432388305664
30,2019-03-19 00:00:00-04:00,17.127140045166016
31,2019-03-20 00:00:00-04:00,17.118581771850586
32,2019-03-21 00:00:00-04:00,17.315540313720703
33,2019-03-22 00:00:00-04:00,16.561946868896484
34,2019-03-25 00:00:00-04:00,16.24509048461914
35,2019-03-26 00:00:00-04:00,16.382110595703125
36,2019-03-27 00:00:00-04:00,16.210840225219727
37,2019-03-28 00:00:00-04:00,16.270784378051758
38,2019-03-29 00:00:00-04:00,16.639019012451172
39,2019-04-01 00:00:00-04:00,17.16996192932129
40,2019-04-02 00:00:00-04:00,16.887361526489258
41,2019-04-03 00:00:00-04:00,16.91305160522461
42,2019-04-04 00:00:00-04:00,16.921615600585938
43,2019-04-05 00:00:00-04:00,16.94730567932129
44,2019-04-08 00:00:00-04:00,17.075761795043945
45,2019-04-09 00:00:00-04:00,16.77603530883789
46,2019-04-10 00:00:00-04:00,17.101451873779297
47,2019-04-11 00:00:00-04:00,17.075761795043945
48,2019-04-12 00:00:00-04:00,17.30698013305664
49,2019-04-15 00:00:00-04:00,17.298418045043945
50,2019-04-16 00:00:00-04:00,17.615266799926758
51,2019-04-17 00:00:00-04:00,17.555322647094727
52,2019-04-18 00:00:00-04:00,17.57244873046875
53,2019-04-22 00:00:00-04:00,17.02437973022461
54,2019-04-23 00:00:00-04:00,17.204212188720703
55,2019-04-24 00:00:00-04:00,17.01581382751465
56,2019-04-25 00:00:00-04:00,16.784597396850586
57,2019-04-26 00:00:00-04:00,16.621891021728516
58,2019-04-29 00:00:00-04:00,16.835981369018555
59,2019-04-30 00:00:00-04:00,17.08432388305664
60,2019-05-01 00:00:00-04:00,17.06719398498535
61,2019-05-02 00:00:00-04:00,17.161396026611328
62,2019-05-03 00:00:00-04:00,17.375484466552734
63,2019-05-06 00:00:00-04:00,17.204212188720703
64,2019-05-07 00:00:00-04:00,16.79315757751465
65,2019-05-08 00:00:00-04:00,16.724653244018555
66,2019-05-09 00:00:00-04:00,16.519126892089844
67,2019-05-10 00:00:00-04:00,16.37354850769043
68,2019-05-13 00:00:00-04:00,15.64564323425293
69,2019-05-14 00:00:00-04:00,15.671333312988281
70,2019-05-15 00:00:00-04:00,16.039567947387695
71,2019-05-16 00:00:00-04:00,16.219404220581055
72,2019-05-17 00:00:00-04:00,16.287912368774414
73,2019-05-20 00:00:00-04:00,16.236530303955078
74,2019-05-21 00:00:00-04:00,16.647579193115234
75,2019-05-22 00:00:00-04:00,16.44205665588379
76,2019-05-23 00:00:00-04:00,16.43349838256836
77,2019-05-24 00:00:00-04:00,17.15283203125
78,2019-05-28 00:00:00-04:00,16.835981369018555
79,2019-05-29 00:00:00-04:00,16.270784378051758
80,2019-05-30 00:00:00-04:00,16.39067268371582
81,2019-05-31 00:00:00-04:00,15.99675178527832
82,2019-06-03 00:00:00-04:00,15.979622840881348
83,2019-06-04 00:00:00-04:00,16.604766845703125
84,2019-06-05 00:00:00-04:00,16.750341415405273
85,2019-06-06 00:00:00-04:00,16.835981369018555
86,2019-06-07 00:00:00-04:00,16.878795623779297
87,2019-06-10 00:00:00-04:00,17.02437973022461
88,2019-06-11 00:00:00-04:00,17.14524269104004
89,2019-06-12 00:00:00-04:00,17.197040557861328
90,2019-06-13 00:00:00-04:00,17.257476806640625
91,2019-06-14 00:00:00-04:00,17.18840217590332
92,2019-06-17 00:00:00-04:00,17.17977523803711
93,2019-06-18 00:00:00-04:00,17.715024948120117
94,2019-06-19 00:00:00-04:00,17.809986114501953
95,2019-06-20 00:00:00-04:00,18.0085506439209
96,2019-06-21 00:00:00-04:00,17.87041664123535
97,2019-06-24 00:00:00-04:00,17.83588409423828
98,2019-06-25 00:00:00-04:00,17.784086227416992
99,2019-06-26 00:00:00-04:00,17.948118209838867
100,2019-06-27 00:00:00-04:00,17.904951095581055
101,2019-06-28 00:00:00-04:00,17.948118209838867
102,2019-07-01 00:00:00-04:00,18.120771408081055
103,2019-07-02 00:00:00-04:00,18.181211471557617
104,2019-07-03 00:00:00-04:00,18.267539978027344
105,2019-07-05 00:00:00-04:00,18.267539978027344
106,2019-07-08 00:00:00-04:00,17.904951095581055
107,2019-07-09 00:00:00-04:00,17.809986114501953
108,2019-07-10 00:00:00-04:00,17.775455474853516
109,2019-07-11 00:00:00-04:00,17.999914169311523
110,2019-07-12 00:00:00-04:00,18.32796859741211
111,2019-07-15 00:00:00-04:00,18.431562423706055
112,2019-07-16 00:00:00-04:00,18.397035598754883
113,2019-07-17 00:00:00-04:00,18.284807205200195
114,2019-07-18 00:00:00-04:00,18.45746421813965
115,2019-07-19 00:00:00-04:00,18.466096878051758
116,2019-07-22 00:00:00-04:00,18.509265899658203
117,2019-07-23 00:00:00-04:00,18.673290252685547
118,2019-07-24 00:00:00-04:00,18.621492385864258
119,2019-07-25 00:00:00-04:00,18.4143009185791
120,2019-07-26 00:00:00-04:00,18.578325271606445
121,2019-07-29 00:00:00-04:00,18.56106185913086
122,2019-07-30 00:00:00-04:00,18.59559440612793
123,2019-07-31 00:00:00-04:00,18.1639461517334
124,2019-08-01 00:00:00-04:00,18.120771408081055
125,2019-08-02 00:00:00-04:00,17.386966705322266
126,2019-08-05 00:00:00-04:00,16.540925979614258
127,2019-08-06 00:00:00-04:00,16.61862564086914
128,2019-08-07 00:00:00-04:00,16.480497360229492
129,2019-08-08 00:00:00-04:00,16.860349655151367
130,2019-08-09 00:00:00-04:00,16.6445255279541
131,2019-08-12 00:00:00-04:00,16.316469192504883
132,2019-08-13 00:00:00-04:00,16.86898422241211
133,2019-08-14 00:00:00-04:00,16.6445255279541
134,2019-08-15 00:00:00-04:00,16.083375930786133
135,2019-08-16 00:00:00-04:00,16.47186279296875
136,2019-08-19 00:00:00-04:00,16.584091186523438
137,2019-08-20 00:00:00-04:00,16.325101852416992
138,2019-08-21 00:00:00-04:00,16.368267059326172
139,2019-08-22 00:00:00-04:00,16.34236717224121
140,2019-08-23 00:00:00-04:00,15.37546443939209
141,2019-08-26 00:00:00-04:00,15.40136432647705
142,2019-08-27 00:00:00-04:00,15.306402206420898
143,2019-08-28 00:00:00-04:00,15.358198165893555
144,2019-08-29 00:00:00-04:00,15.617189407348633
145,2019-08-30 00:00:00-04:00,15.789850234985352
146,2019-09-03 00:00:00-04:00,15.668986320495605
147,2019-09-04 00:00:00-04:00,15.850285530090332
148,2019-09-05 00:00:00-04:00,16.325101852416992
149,2019-09-06 00:00:00-04:00,16.489131927490234
150,2019-09-09 00:00:00-04:00,16.411434173583984
151,2019-09-10 00:00:00-04:00,16.533321380615234
152,2019-09-11 00:00:00-04:00,16.59426498413086
153,2019-09-12 00:00:00-04:00,16.32436752319336
154,2019-09-13 00:00:00-04:00,16.611677169799805
155,2019-09-16 00:00:00-04:00,16.428848266601562
156,2019-09-17 00:00:00-04:00,16.428848266601562
157,2019-09-18 00:00:00-04:00,16.289541244506836
158,2019-09-19 00:00:00-04:00,16.32436752319336
159,2019-09-20 00:00:00-04:00,16.080591201782227
160,2019-09-23 00:00:00-04:00,16.12412452697754
161,2019-09-24 00:00:00-04:00,15.801987648010254
162,2019-09-25 00:00:00-04:00,16.028356552124023
163,2019-09-26 00:00:00-04:00,16.037059783935547
