,Unnamed: 0,Date,PODD
169,169,2019-10-07,158.07000732421875
170,170,2019-10-08,153.07000732421875
171,171,2019-10-09,154.74000549316406
172,172,2019-10-10,154.89999389648438
173,173,2019-10-11,153.38999938964844
174,174,2019-10-14,152.25
175,175,2019-10-15,155.4199981689453
176,176,2019-10-16,155.61000061035156
177,177,2019-10-17,156.47999572753906
178,178,2019-10-18,153.74000549316406
179,179,2019-10-21,153.8800048828125
180,180,2019-10-22,150.8699951171875
181,181,2019-10-23,146.49000549316406
182,182,2019-10-24,149.35000610351562
183,183,2019-10-25,145.8699951171875
184,184,2019-10-28,147.16000366210938
185,185,2019-10-29,146.9199981689453
186,186,2019-10-30,146.99000549316406
187,187,2019-10-31,145.32000732421875
188,188,2019-11-01,146.47999572753906
189,189,2019-11-04,145.63999938964844
190,190,2019-11-05,144.80999755859375
191,191,2019-11-06,159.99000549316406
192,192,2019-11-07,164.8699951171875
193,193,2019-11-08,169.4600067138672
194,194,2019-11-11,173.99000549316406
195,195,2019-11-12,177.3000030517578
196,196,2019-11-13,177.61000061035156
197,197,2019-11-14,176.8800048828125
198,198,2019-11-15,180.33999633789065
199,199,2019-11-18,182.4900054931641
200,200,2019-11-19,180.88999938964844
201,201,2019-11-20,180.22999572753903
202,202,2019-11-21,175.77999877929688
203,203,2019-11-22,176.75999450683594
204,204,2019-11-25,181.16000366210935
205,205,2019-11-26,184.32000732421875
206,206,2019-11-27,186.0
207,207,2019-11-29,185.6999969482422
208,208,2019-12-02,181.8999938964844
209,209,2019-12-03,184.0399932861328
210,210,2019-12-04,182.88999938964844
211,211,2019-12-05,184.22999572753903
212,212,2019-12-06,183.9600067138672
213,213,2019-12-09,180.66000366210935
214,214,2019-12-10,178.1999969482422
215,215,2019-12-11,180.19000244140625
216,216,2019-12-12,173.27999877929688
217,217,2019-12-13,175.64999389648438
218,218,2019-12-16,174.69000244140625
219,219,2019-12-17,175.35000610351562
220,220,2019-12-18,172.5
221,221,2019-12-19,170.52999877929688
222,222,2019-12-20,172.8800048828125
223,223,2019-12-23,170.89999389648438
224,224,2019-12-24,171.61000061035156
225,225,2019-12-26,171.75999450683594
226,226,2019-12-27,172.50999450683594
227,227,2019-12-30,169.35000610351562
228,228,2019-12-31,171.1999969482422
229,229,2020-01-02,169.77000427246094
230,230,2020-01-03,171.47999572753906
231,231,2020-01-06,177.80999755859375
232,232,2020-01-07,175.67999267578125
233,233,2020-01-08,176.9499969482422
234,234,2020-01-09,180.67999267578125
235,235,2020-01-10,182.52999877929688
236,236,2020-01-13,184.4499969482422
237,237,2020-01-14,185.25999450683597
238,238,2020-01-15,187.05999755859372
239,239,2020-01-16,191.4600067138672
240,240,2020-01-17,188.75999450683597
241,241,2020-01-21,190.9499969482422
242,242,2020-01-22,191.22000122070312
243,243,2020-01-23,192.0
244,244,2020-01-24,192.55999755859372
245,245,2020-01-27,193.00999450683597
246,246,2020-01-28,193.50999450683597
247,247,2020-01-29,195.75999450683597
248,248,2020-01-30,196.9199981689453
249,249,2020-01-31,194.0399932861328
250,250,2020-02-03,194.83999633789065
251,251,2020-02-04,197.72000122070312
252,252,2020-02-05,194.3000030517578
253,253,2020-02-06,198.41000366210935
254,254,2020-02-07,200.02999877929688
255,255,2020-02-10,202.63999938964844
256,256,2020-02-11,203.25
257,257,2020-02-12,201.80999755859372
258,258,2020-02-13,205.41000366210935
259,259,2020-02-14,212.32000732421875
260,260,2020-02-18,212.2700042724609
261,261,2020-02-19,215.6699981689453
262,262,2020-02-20,216.44000244140625
263,263,2020-02-21,212.30999755859372
264,264,2020-02-24,207.30999755859372
265,265,2020-02-25,196.72999572753903
266,266,2020-02-26,180.00999450683594
267,267,2020-02-27,183.75
268,268,2020-02-28,189.97000122070312
269,269,2020-03-02,181.50999450683597
270,270,2020-03-03,174.25999450683594
271,271,2020-03-04,179.0500030517578
272,272,2020-03-05,180.8800048828125
273,273,2020-03-06,179.3000030517578
274,274,2020-03-09,172.6699981689453
275,275,2020-03-10,180.52999877929688
276,276,2020-03-11,172.11000061035156
277,277,2020-03-12,165.6699981689453
278,278,2020-03-13,165.07000732421875
279,279,2020-03-16,137.27999877929688
280,280,2020-03-17,130.11000061035156
281,281,2020-03-18,130.00999450683594
282,282,2020-03-19,139.99000549316406
283,283,2020-03-20,142.60000610351562
284,284,2020-03-23,143.8000030517578
285,285,2020-03-24,157.50999450683594
286,286,2020-03-25,166.42999267578125
287,287,2020-03-26,177.77000427246094
288,288,2020-03-27,175.75
289,289,2020-03-30,174.5800018310547
290,290,2020-03-31,165.67999267578125
291,291,2020-04-01,159.1699981689453
292,292,2020-04-02,167.0399932861328
293,293,2020-04-03,164.9199981689453
294,294,2020-04-06,171.89999389648438
295,295,2020-04-07,165.6699981689453
296,296,2020-04-08,175.8699951171875
297,297,2020-04-09,182.94000244140625
298,298,2020-04-13,180.0
299,299,2020-04-14,185.16000366210935
300,300,2020-04-15,187.4199981689453
301,301,2020-04-16,192.3500061035156
302,302,2020-04-17,199.33999633789065
303,303,2020-04-20,203.97999572753903
304,304,2020-04-21,197.50999450683597
305,305,2020-04-22,200.00999450683597
306,306,2020-04-23,206.16000366210935
307,307,2020-04-24,203.8300018310547
308,308,2020-04-27,198.91000366210935
309,309,2020-04-28,191.6499938964844
310,310,2020-04-29,196.5500030517578
311,311,2020-04-30,199.72000122070312
312,312,2020-05-01,194.88999938964844
313,313,2020-05-04,192.88999938964844
314,314,2020-05-05,201.25999450683597
315,315,2020-05-06,206.55999755859372
316,316,2020-05-07,215.1499938964844
317,317,2020-05-08,217.6300048828125
318,318,2020-05-11,224.72999572753903
319,319,2020-05-12,220.6999969482422
320,320,2020-05-13,195.0200042724609
321,321,2020-05-14,201.55999755859372
322,322,2020-05-15,203.97999572753903
323,323,2020-05-18,201.25999450683597
324,324,2020-05-19,195.66000366210935
325,325,2020-05-20,195.4499969482422
326,326,2020-05-21,193.88999938964844
327,327,2020-05-22,192.0800018310547
328,328,2020-05-26,182.6300048828125
329,329,2020-05-27,178.42999267578125
330,330,2020-05-28,184.5800018310547
331,331,2020-05-29,188.57000732421875
332,332,2020-06-01,188.77999877929688
333,333,2020-06-02,186.5
334,334,2020-06-03,181.0
335,335,2020-06-04,172.97999572753906
336,336,2020-06-05,179.02999877929688
337,337,2020-06-08,180.9499969482422
338,338,2020-06-09,181.8699951171875
339,339,2020-06-10,186.1999969482422
340,340,2020-06-11,180.97999572753903
341,341,2020-06-12,180.55999755859372
342,342,2020-06-15,184.8000030517578
343,343,2020-06-16,183.88999938964844
344,344,2020-06-17,193.8300018310547
345,345,2020-06-18,189.5
346,346,2020-06-19,199.5200042724609
347,347,2020-06-22,201.9499969482422
348,348,2020-06-23,200.50999450683597
349,349,2020-06-24,192.1100006103516
350,350,2020-06-25,193.44000244140625
351,351,2020-06-26,187.1999969482422
352,352,2020-06-29,186.97000122070312
353,353,2020-06-30,194.25999450683597
354,354,2020-07-01,194.6000061035156
355,355,2020-07-02,201.1100006103516
356,356,2020-07-06,204.67999267578125
357,357,2020-07-07,206.1300048828125
358,358,2020-07-08,207.69000244140625
359,359,2020-07-09,211.2899932861328
360,360,2020-07-10,207.82000732421875
361,361,2020-07-13,194.00999450683597
362,362,2020-07-14,196.1699981689453
363,363,2020-07-15,202.25
364,364,2020-07-16,196.4199981689453
365,365,2020-07-17,199.92999267578125
366,366,2020-07-20,203.1000061035156
367,367,2020-07-21,202.3500061035156
368,368,2020-07-22,203.27999877929688
369,369,2020-07-23,201.6199951171875
370,370,2020-07-24,196.69000244140625
371,371,2020-07-27,192.5500030517578
372,372,2020-07-28,196.3800048828125
373,373,2020-07-29,200.38999938964844
374,374,2020-07-30,201.42999267578125
375,375,2020-07-31,203.3600006103516
376,376,2020-08-03,202.4499969482422
377,377,2020-08-04,206.3699951171875
378,378,2020-08-05,215.32000732421875
379,379,2020-08-06,220.4199981689453
380,380,2020-08-07,217.72999572753903
381,381,2020-08-10,203.94000244140625
382,382,2020-08-11,198.83999633789065
383,383,2020-08-12,204.6499938964844
384,384,2020-08-13,206.55999755859372
385,385,2020-08-14,202.1300048828125
386,386,2020-08-17,209.6000061035156
387,387,2020-08-18,209.94000244140625
388,388,2020-08-19,209.75999450683597
389,389,2020-08-20,210.0399932861328
390,390,2020-08-21,208.6000061035156
391,391,2020-08-24,209.9600067138672
392,392,2020-08-25,217.75999450683597
393,393,2020-08-26,215.42999267578125
394,394,2020-08-27,216.3300018310547
395,395,2020-08-28,214.33999633789065
396,396,2020-08-31,218.25
397,397,2020-09-01,223.2100067138672
398,398,2020-09-02,224.27999877929688
399,399,2020-09-03,209.00999450683597
400,400,2020-09-04,204.8300018310547
401,401,2020-09-08,204.57000732421875
402,402,2020-09-09,212.44000244140625
403,403,2020-09-10,213.0
404,404,2020-09-11,211.58999633789065
405,405,2020-09-14,218.1100006103516
406,406,2020-09-15,225.58999633789065
407,407,2020-09-16,222.5200042724609
408,408,2020-09-17,223.72000122070312
409,409,2020-09-18,225.0200042724609
410,410,2020-09-21,224.57000732421875
411,411,2020-09-22,230.55999755859372
412,412,2020-09-23,227.6499938964844
413,413,2020-09-24,216.5500030517578
414,414,2020-09-25,223.9600067138672
415,415,2020-09-28,227.3800048828125
416,416,2020-09-29,231.97000122070312
417,417,2020-09-30,236.58999633789065
418,418,2020-10-01,237.55999755859372
419,419,2020-10-02,231.75999450683597
420,420,2020-10-05,235.3500061035156
421,421,2020-10-06,230.7400054931641
422,422,2020-10-07,244.3500061035156
423,423,2020-10-08,247.7100067138672
424,424,2020-10-09,248.58999633789065
425,425,2020-10-12,245.97999572753903
426,426,2020-10-13,248.75
427,427,2020-10-14,247.9199981689453
428,428,2020-10-15,250.63999938964844
429,429,2020-10-16,248.3300018310547
430,430,2020-10-19,248.5200042724609
431,431,2020-10-20,245.8300018310547
432,432,2020-10-21,241.13999938964844
433,433,2020-10-22,245.25
434,434,2020-10-23,249.38999938964844
435,435,2020-10-26,253.52999877929688
436,436,2020-10-27,246.0399932861328
437,437,2020-10-28,228.41000366210935
438,438,2020-10-29,228.72000122070312
439,439,2020-10-30,222.25
440,440,2020-11-02,215.97000122070312
441,441,2020-11-03,223.1000061035156
442,442,2020-11-04,231.42999267578125
443,443,2020-11-05,255.67999267578125
444,444,2020-11-06,257.010009765625
445,445,2020-11-09,255.3300018310547
446,446,2020-11-10,260.0
447,447,2020-11-11,256.739990234375
448,448,2020-11-12,260.6499938964844
449,449,2020-11-13,256.0
450,450,2020-11-16,253.0399932861328
451,451,2020-11-17,259.6099853515625
452,452,2020-11-18,259.2699890136719
453,453,2020-11-19,264.239990234375
454,454,2020-11-20,265.239990234375
455,455,2020-11-23,265.8900146484375
456,456,2020-11-24,253.6100006103516
457,457,2020-11-25,248.8600006103516
458,458,2020-11-27,251.47999572753903
459,459,2020-11-30,257.7099914550781
460,460,2020-12-01,262.57000732421875
461,461,2020-12-02,255.07000732421875
462,462,2020-12-03,255.5399932861328
463,463,2020-12-04,258.8800048828125
464,464,2020-12-07,249.69000244140625
465,465,2020-12-08,245.6499938964844
466,466,2020-12-09,243.8800048828125
467,467,2020-12-10,246.97000122070312
468,468,2020-12-11,238.9600067138672
469,469,2020-12-14,239.0500030517578
470,470,2020-12-15,241.75999450683597
471,471,2020-12-16,238.3000030517578
472,472,2020-12-17,240.9199981689453
473,473,2020-12-18,240.6499938964844
474,474,2020-12-21,237.41000366210935
475,475,2020-12-22,254.4600067138672
476,476,2020-12-23,260.9800109863281
477,477,2020-12-24,257.2799987792969
478,478,2020-12-28,255.9499969482422
479,479,2020-12-29,260.6499938964844
480,480,2020-12-30,260.54998779296875
481,481,2020-12-31,255.6300048828125
482,482,2021-01-04,251.6199951171875
483,483,2021-01-05,253.66000366210935
484,484,2021-01-06,252.3699951171875
485,485,2021-01-07,259.2099914550781
486,486,2021-01-08,265.75
487,487,2021-01-11,254.6499938964844
488,488,2021-01-12,265.82000732421875
489,489,2021-01-13,270.3999938964844
490,490,2021-01-14,284.1400146484375
491,491,2021-01-15,281.20001220703125
492,492,2021-01-19,284.4599914550781
493,493,2021-01-20,293.04998779296875
494,494,2021-01-21,290.6199951171875
495,495,2021-01-22,290.29998779296875
496,496,2021-01-25,288.9100036621094
497,497,2021-01-26,284.5799865722656
498,498,2021-01-27,260.0
499,499,2021-01-28,275.0299987792969
500,500,2021-01-29,267.17999267578125
501,501,2021-02-01,263.75
502,502,2021-02-02,274.8399963378906
503,503,2021-02-03,274.3999938964844
504,504,2021-02-04,278.0
505,505,2021-02-05,281.1700134277344
506,506,2021-02-08,280.8900146484375
507,507,2021-02-09,282.0299987792969
508,508,2021-02-10,280.1499938964844
509,509,2021-02-11,287.1099853515625
510,510,2021-02-12,289.7699890136719
511,511,2021-02-16,282.2200012207031
512,512,2021-02-17,279.69000244140625
513,513,2021-02-18,273.3099975585937
514,514,2021-02-19,274.0299987792969
515,515,2021-02-22,256.510009765625
516,516,2021-02-23,260.739990234375
517,517,2021-02-24,262.3599853515625
518,518,2021-02-25,262.6700134277344
519,519,2021-02-26,259.1000061035156
520,520,2021-03-01,270.260009765625
521,521,2021-03-02,265.9100036621094
522,522,2021-03-03,253.1000061035156
523,523,2021-03-04,242.3600006103516
524,524,2021-03-05,252.0
525,525,2021-03-08,235.9499969482422
526,526,2021-03-09,247.55999755859372
527,527,2021-03-10,245.4199981689453
528,528,2021-03-11,259.760009765625
529,529,2021-03-12,261.8800048828125
530,530,2021-03-15,269.5400085449219
531,531,2021-03-16,265.6600036621094
532,532,2021-03-17,259.9200134277344
533,533,2021-03-18,252.0
534,534,2021-03-19,261.0299987792969
535,535,2021-03-22,269.32000732421875
536,536,2021-03-23,277.04998779296875
537,537,2021-03-24,263.6300048828125
538,538,2021-03-25,259.1700134277344
539,539,2021-03-26,266.79998779296875
540,540,2021-03-29,259.8299865722656
541,541,2021-03-30,261.3800048828125
542,542,2021-03-31,260.9200134277344
543,543,2021-04-01,264.82000732421875
544,544,2021-04-05,269.1199951171875
545,545,2021-04-06,276.95001220703125
546,546,2021-04-07,278.5
547,547,2021-04-08,284.5599975585937
548,548,2021-04-09,287.1300048828125
549,549,2021-04-12,284.7200012207031
550,550,2021-04-13,288.1300048828125
551,551,2021-04-14,284.70001220703125
552,552,2021-04-15,294.8800048828125
553,553,2021-04-16,297.0
554,554,2021-04-19,281.510009765625
555,555,2021-04-20,283.4800109863281
556,556,2021-04-21,285.19000244140625
557,557,2021-04-22,283.6400146484375
558,558,2021-04-23,295.5
559,559,2021-04-26,299.1000061035156
560,560,2021-04-27,304.0599975585937
561,561,2021-04-28,303.17999267578125
562,562,2021-04-29,301.5599975585937
563,563,2021-04-30,295.2200012207031
564,564,2021-05-03,282.0899963378906
565,565,2021-05-04,271.9599914550781
566,566,2021-05-05,264.45001220703125
567,567,2021-05-06,253.16000366210935
568,568,2021-05-07,234.19000244140625
569,569,2021-05-10,226.75
570,570,2021-05-11,229.9600067138672
571,571,2021-05-12,225.5200042724609
572,572,2021-05-13,226.0200042724609
573,573,2021-05-14,232.4199981689453
574,574,2021-05-17,228.42999267578125
575,575,2021-05-18,236.33999633789065
576,576,2021-05-19,239.7899932861328
577,577,2021-05-20,252.77999877929688
578,578,2021-05-21,253.5200042724609
579,579,2021-05-24,256.7699890136719
580,580,2021-05-25,259.6600036621094
581,581,2021-05-26,263.19000244140625
582,582,2021-05-27,272.04998779296875
583,583,2021-05-28,269.6700134277344
584,584,2021-06-01,264.4700012207031
585,585,2021-06-02,264.260009765625
586,586,2021-06-03,263.8399963378906
587,587,2021-06-04,271.8399963378906
588,588,2021-06-07,276.1099853515625
589,589,2021-06-08,278.2699890136719
590,590,2021-06-09,272.92999267578125
591,591,2021-06-10,281.6000061035156
592,592,2021-06-11,282.45001220703125
593,593,2021-06-14,283.95001220703125
594,594,2021-06-15,277.75
595,595,2021-06-16,279.489990234375
596,596,2021-06-17,284.7900085449219
597,597,2021-06-18,280.54998779296875
598,598,2021-06-21,281.5799865722656
599,599,2021-06-22,282.3800048828125
600,600,2021-06-23,280.54998779296875
601,601,2021-06-24,277.0400085449219
602,602,2021-06-25,278.3399963378906
603,603,2021-06-28,283.239990234375
604,604,2021-06-29,283.4200134277344
605,605,2021-06-30,274.510009765625
606,606,2021-07-01,278.5899963378906
607,607,2021-07-02,281.3399963378906
608,608,2021-07-06,286.7699890136719
609,609,2021-07-07,284.0400085449219
610,610,2021-07-08,282.7200012207031
611,611,2021-07-09,280.69000244140625
612,612,2021-07-12,275.6400146484375
613,613,2021-07-13,268.82000732421875
614,614,2021-07-14,260.6700134277344
615,615,2021-07-15,260.3599853515625
616,616,2021-07-16,268.3299865722656
617,617,2021-07-19,265.0
618,618,2021-07-20,272.8999938964844
619,619,2021-07-21,271.4800109863281
620,620,2021-07-22,271.4599914550781
621,621,2021-07-23,276.54998779296875
622,622,2021-07-26,263.6700134277344
623,623,2021-07-27,266.8500061035156
624,624,2021-07-28,272.510009765625
625,625,2021-07-29,273.739990234375
626,626,2021-07-30,279.69000244140625
627,627,2021-08-02,278.70001220703125
628,628,2021-08-03,278.8599853515625
629,629,2021-08-04,279.17999267578125
630,630,2021-08-05,280.45001220703125
631,631,2021-08-06,275.510009765625
632,632,2021-08-09,286.6499938964844
633,633,2021-08-10,279.3999938964844
634,634,2021-08-11,275.0299987792969
635,635,2021-08-12,281.3500061035156
636,636,2021-08-13,287.57000732421875
637,637,2021-08-16,292.9100036621094
638,638,2021-08-17,302.8399963378906
639,639,2021-08-18,297.0
640,640,2021-08-19,294.8099975585937
641,641,2021-08-20,295.2799987792969
642,642,2021-08-23,293.5400085449219
643,643,2021-08-24,300.0199890136719
644,644,2021-08-25,299.75
645,645,2021-08-26,294.1300048828125
646,646,2021-08-27,295.0899963378906
647,647,2021-08-30,296.1499938964844
648,648,2021-08-31,297.8099975585937
649,649,2021-09-01,299.989990234375
650,650,2021-09-02,301.70001220703125
651,651,2021-09-03,302.5899963378906
652,652,2021-09-07,307.2699890136719
653,653,2021-09-08,302.67999267578125
654,654,2021-09-09,302.2699890136719
655,655,2021-09-10,296.4200134277344
656,656,2021-09-13,295.1000061035156
657,657,2021-09-14,294.2900085449219
658,658,2021-09-15,291.44000244140625
659,659,2021-09-16,287.8999938964844
660,660,2021-09-17,292.45001220703125
661,661,2021-09-20,289.04998779296875
662,662,2021-09-21,293.32000732421875
663,663,2021-09-22,288.0
664,664,2021-09-23,290.6000061035156
665,665,2021-09-24,289.20001220703125
666,666,2021-09-27,286.2799987792969
667,667,2021-09-28,276.5400085449219
668,668,2021-09-29,278.9700012207031
669,669,2021-09-30,284.2300109863281
670,670,2021-10-01,285.3299865722656
671,671,2021-10-04,279.3999938964844
672,672,2021-10-05,287.0299987792969
673,673,2021-10-06,291.6300048828125
674,674,2021-10-07,293.0
675,675,2021-10-08,290.9200134277344
676,676,2021-10-11,293.2300109863281
677,677,2021-10-12,297.510009765625
678,678,2021-10-13,300.25
679,679,2021-10-14,304.0299987792969
680,680,2021-10-15,300.489990234375
681,681,2021-10-18,291.9100036621094
682,682,2021-10-19,299.92999267578125
683,683,2021-10-20,298.69000244140625
684,684,2021-10-21,303.3500061035156
685,685,2021-10-22,304.3299865722656
686,686,2021-10-25,302.20001220703125
687,687,2021-10-26,303.9200134277344
688,688,2021-10-27,299.3299865722656
689,689,2021-10-28,309.989990234375
690,690,2021-10-29,310.0199890136719
691,691,2021-11-01,308.70001220703125
692,692,2021-11-02,312.8599853515625
693,693,2021-11-03,311.9800109863281
694,694,2021-11-04,301.6099853515625
695,695,2021-11-05,308.0
696,696,2021-11-08,313.4700012207031
697,697,2021-11-09,318.2900085449219
698,698,2021-11-10,307.67999267578125
699,699,2021-11-11,314.6199951171875
700,700,2021-11-12,314.8500061035156
701,701,2021-11-15,316.2200012207031
702,702,2021-11-16,317.010009765625
703,703,2021-11-17,310.8699951171875
704,704,2021-11-18,302.760009765625
705,705,2021-11-19,301.0
706,706,2021-11-22,298.8299865722656
707,707,2021-11-23,290.79998779296875
708,708,2021-11-24,297.5599975585937
709,709,2021-11-26,295.3900146484375
710,710,2021-11-29,295.8699951171875
711,711,2021-11-30,288.44000244140625
712,712,2021-12-01,283.4599914550781
713,713,2021-12-02,287.239990234375
714,714,2021-12-03,263.1700134277344
715,715,2021-12-06,259.1400146484375
716,716,2021-12-07,272.5
717,717,2021-12-08,277.1300048828125
718,718,2021-12-09,268.5
719,719,2021-12-10,262.5199890136719
720,720,2021-12-13,264.6000061035156
721,721,2021-12-14,255.32000732421875
722,722,2021-12-15,269.0
723,723,2021-12-16,258.739990234375
724,724,2021-12-17,262.70001220703125
725,725,2021-12-20,256.8999938964844
726,726,2021-12-21,265.57000732421875
727,727,2021-12-22,269.3900146484375
728,728,2021-12-23,273.260009765625
729,729,2021-12-27,272.760009765625
730,730,2021-12-28,266.1700134277344
731,731,2021-12-29,270.19000244140625
732,732,2021-12-30,269.57000732421875
733,733,2021-12-31,266.07000732421875
734,734,2022-01-03,275.70001220703125
735,735,2022-01-04,273.54998779296875
736,736,2022-01-05,255.4499969482422
737,737,2022-01-06,260.42999267578125
738,738,2022-01-07,250.0800018310547
739,739,2022-01-10,240.6999969482422
740,740,2022-01-11,245.6699981689453
741,741,2022-01-12,242.77999877929688
742,742,2022-01-13,242.3699951171875
743,743,2022-01-14,242.7100067138672
744,744,2022-01-18,234.1000061035156
