,Unnamed: 0,Date,PPL
189,189,2019-11-04,27.56234169006348
190,190,2019-11-05,27.644689559936523
191,191,2019-11-06,27.430578231811523
192,192,2019-11-07,27.381166458129883
193,193,2019-11-08,27.768217086791992
194,194,2019-11-11,27.694093704223636
195,195,2019-11-12,27.77644157409668
196,196,2019-11-13,27.842321395874023
197,197,2019-11-14,27.68585777282715
198,198,2019-11-15,27.924673080444336
199,199,2019-11-18,27.710569381713867
200,200,2019-11-19,27.644689559936523
201,201,2019-11-20,27.81761932373047
202,202,2019-11-21,27.72702980041504
203,203,2019-11-22,27.850561141967773
204,204,2019-11-25,27.88350486755371
205,205,2019-11-26,28.08113670349121
206,206,2019-11-27,28.245838165283203
207,207,2019-11-29,28.023496627807617
208,208,2019-12-02,28.155250549316406
209,209,2019-12-03,28.155250549316406
210,210,2019-12-04,28.459949493408203
211,211,2019-12-05,28.26231002807617
212,212,2019-12-06,28.30348396301269
213,213,2019-12-09,28.09760856628418
214,214,2019-12-10,28.17261505126953
215,215,2019-12-11,28.139280319213867
216,216,2019-12-12,28.00592041015625
217,217,2019-12-13,29.70627784729004
218,218,2019-12-16,30.2147216796875
219,219,2019-12-17,29.981334686279297
220,220,2019-12-18,29.981334686279297
221,221,2019-12-19,29.772964477539062
222,222,2019-12-20,29.864648818969727
223,223,2019-12-23,29.72295188903809
224,224,2019-12-24,29.689603805541992
225,225,2019-12-26,29.614595413208008
226,226,2019-12-27,29.606260299682617
227,227,2019-12-30,29.731281280517575
228,228,2019-12-31,29.90632057189941
229,229,2020-01-02,29.522897720336918
230,230,2020-01-03,29.48956871032715
231,231,2020-01-06,29.522897720336918
232,232,2020-01-07,29.32286834716797
233,233,2020-01-08,29.48956871032715
234,234,2020-01-09,29.59792137145996
235,235,2020-01-10,29.53957939147949
236,236,2020-01-13,29.531248092651367
237,237,2020-01-14,29.65627098083496
238,238,2020-01-15,29.88131523132324
239,239,2020-01-16,29.972999572753903
240,240,2020-01-17,30.081357955932617
241,241,2020-01-21,30.031349182128903
242,242,2020-01-22,30.148042678833008
243,243,2020-01-23,30.598133087158203
244,244,2020-01-24,30.44810676574707
245,245,2020-01-27,30.16471099853516
246,246,2020-01-28,30.53978729248047
247,247,2020-01-29,30.62314224243164
248,248,2020-01-30,30.39809799194336
249,249,2020-01-31,30.16471099853516
250,250,2020-02-03,30.2147216796875
251,251,2020-02-04,30.056346893310547
252,252,2020-02-05,30.35641098022461
253,253,2020-02-06,30.073022842407227
254,254,2020-02-07,30.023012161254883
255,255,2020-02-10,30.10636138916016
256,256,2020-02-11,30.148042678833008
257,257,2020-02-12,30.239723205566406
258,258,2020-02-13,30.239723205566406
259,259,2020-02-14,29.481231689453125
260,260,2020-02-18,29.931325912475582
261,261,2020-02-19,29.256175994873047
262,262,2020-02-20,29.514568328857425
263,263,2020-02-21,29.689603805541992
264,264,2020-02-24,29.272851943969727
265,265,2020-02-25,28.814422607421875
266,266,2020-02-26,27.70585823059082
267,267,2020-02-27,25.830463409423828
268,268,2020-02-28,25.01361846923828
269,269,2020-03-02,26.513935089111328
270,270,2020-03-03,25.87213516235352
271,271,2020-03-04,26.82234001159668
272,272,2020-03-05,26.40558433532715
273,273,2020-03-06,26.26388168334961
274,274,2020-03-09,24.587289810180664
275,275,2020-03-10,25.19542121887207
276,276,2020-03-11,24.705535888671875
277,277,2020-03-12,22.492595672607425
278,278,2020-03-13,23.159860610961918
279,279,2020-03-16,19.98403549194336
280,280,2020-03-17,21.58038711547852
281,281,2020-03-18,19.266090393066406
282,282,2020-03-19,18.235641479492188
283,283,2020-03-20,16.61394500732422
284,284,2020-03-23,15.701740264892578
285,285,2020-03-24,17.940019607543945
286,286,2020-03-25,18.776206970214844
287,287,2020-03-26,20.83711051940918
288,288,2020-03-27,21.4705867767334
289,289,2020-03-30,21.8168888092041
290,290,2020-03-31,20.845556259155277
291,291,2020-04-01,19.34211158752441
292,292,2020-04-02,19.40123176574707
293,293,2020-04-03,18.387676239013672
294,294,2020-04-06,20.20363998413086
295,295,2020-04-07,20.76953887939453
296,296,2020-04-08,21.79999351501465
297,297,2020-04-09,22.551719665527344
298,298,2020-04-13,21.87601661682129
299,299,2020-04-14,22.399682998657227
300,300,2020-04-15,21.3354434967041
301,301,2020-04-16,21.360788345336918
302,302,2020-04-17,22.28988075256348
303,303,2020-04-20,21.327001571655277
304,304,2020-04-21,20.75265121459961
305,305,2020-04-22,21.37767601013184
306,306,2020-04-23,21.276323318481445
307,307,2020-04-24,21.529712677001957
308,308,2020-04-27,21.58038711547852
309,309,2020-04-28,21.901351928710938
310,310,2020-04-29,22.137847900390625
311,311,2020-04-30,21.4705867767334
312,312,2020-05-01,21.006038665771484
313,313,2020-05-04,21.08205223083496
314,314,2020-05-05,21.40301513671875
315,315,2020-05-06,20.507707595825195
316,316,2020-05-07,20.516151428222656
317,317,2020-05-08,22.053386688232425
318,318,2020-05-11,21.327001571655277
319,319,2020-05-12,20.98914909362793
320,320,2020-05-13,20.73575592041016
321,321,2020-05-14,21.318552017211918
322,322,2020-05-15,20.70197486877441
323,323,2020-05-18,22.07027816772461
324,324,2020-05-19,21.41146278381348
325,325,2020-05-20,21.61417388916016
326,326,2020-05-21,21.70708465576172
327,327,2020-05-22,21.66485595703125
328,328,2020-05-26,22.19697570800781
329,329,2020-05-27,22.58550453186035
330,330,2020-05-28,23.17675018310547
331,331,2020-05-29,23.599061965942383
332,332,2020-06-01,24.08050537109375
333,333,2020-06-02,24.604175567626957
334,334,2020-06-03,25.27144241333008
335,335,2020-06-04,25.347457885742188
336,336,2020-06-05,25.372800827026367
337,337,2020-06-08,25.888017654418945
338,338,2020-06-09,24.291162490844727
339,339,2020-06-10,23.85448265075684
340,340,2020-06-11,22.57014274597168
341,341,2020-06-12,22.73282241821289
342,342,2020-06-15,22.93832397460937
343,343,2020-06-16,23.27224922180176
344,344,2020-06-17,22.98113250732422
345,345,2020-06-18,23.015378952026367
346,346,2020-06-19,22.26189994812012
347,347,2020-06-22,22.561582565307617
348,348,2020-06-23,22.0564079284668
349,349,2020-06-24,21.850910186767575
350,350,2020-06-25,21.910844802856445
351,351,2020-06-26,21.46561050415039
352,352,2020-06-29,22.0564079284668
353,353,2020-06-30,22.124902725219727
354,354,2020-07-01,22.43314552307129
355,355,2020-07-02,22.41602325439453
356,356,2020-07-06,22.15915298461914
357,357,2020-07-07,21.773853302001957
358,358,2020-07-08,22.022157669067383
359,359,2020-07-09,20.89194107055664
360,360,2020-07-10,21.61972999572754
361,361,2020-07-13,21.61972999572754
362,362,2020-07-14,21.868038177490234
363,363,2020-07-15,21.996469497680664
364,364,2020-07-16,22.13346672058105
365,365,2020-07-17,22.26189994812012
366,366,2020-07-20,21.71391868591309
367,367,2020-07-21,21.71391868591309
368,368,2020-07-22,22.398895263671875
369,369,2020-07-23,22.18484115600586
370,370,2020-07-24,22.01359367370605
371,371,2020-07-27,21.61972999572754
372,372,2020-07-28,22.19340133666992
373,373,2020-07-29,22.441707611083984
374,374,2020-07-30,22.69001197814941
375,375,2020-07-31,22.792762756347656
376,376,2020-08-03,22.707136154174805
377,377,2020-08-04,22.989694595336918
378,378,2020-08-05,22.784198760986328
379,379,2020-08-06,22.69001197814941
380,380,2020-08-07,23.237998962402344
381,381,2020-08-10,24.53090476989746
382,382,2020-08-11,24.342533111572266
383,383,2020-08-12,24.702150344848636
384,384,2020-08-13,24.93332862854004
385,385,2020-08-14,24.87339210510254
386,386,2020-08-17,24.659337997436523
387,387,2020-08-18,24.265474319458008
388,388,2020-08-19,24.265474319458008
389,389,2020-08-20,23.99148178100586
390,390,2020-08-21,24.008604049682617
391,391,2020-08-24,24.291162490844727
392,392,2020-08-25,23.905858993530277
393,393,2020-08-26,23.70036506652832
394,394,2020-08-27,23.67467498779297
395,395,2020-08-28,23.73461151123047
396,396,2020-08-31,23.657550811767575
397,397,2020-09-01,23.48630714416504
398,398,2020-09-02,24.385343551635746
399,399,2020-09-03,24.214099884033203
400,400,2020-09-04,24.22266387939453
401,401,2020-09-08,24.171283721923828
402,402,2020-09-09,24.11480140686035
403,403,2020-09-10,23.70637321472168
404,404,2020-09-11,23.923622131347656
405,405,2020-09-14,24.26253318786621
406,406,2020-09-15,24.08873176574707
407,407,2020-09-16,24.340744018554688
408,408,2020-09-17,23.89755249023437
409,409,2020-09-18,23.28925132751465
410,410,2020-09-21,22.793920516967773
411,411,2020-09-22,22.81999015808105
412,412,2020-09-23,22.515838623046875
413,413,2020-09-24,22.654878616333008
414,414,2020-09-25,23.00247573852539
415,415,2020-09-28,23.184972763061523
416,416,2020-09-29,23.35876846313477
417,417,2020-09-30,23.64554023742676
418,418,2020-10-01,23.94099998474121
419,419,2020-10-02,24.51453971862793
420,420,2020-10-05,24.714414596557617
421,421,2020-10-06,24.94035530090332
422,422,2020-10-07,24.99249267578125
423,423,2020-10-08,25.296646118164062
424,424,2020-10-09,25.14891624450684
425,425,2020-10-12,25.192365646362305
426,426,2020-10-13,24.740476608276367
427,427,2020-10-14,24.74917221069336
428,428,2020-10-15,24.81000328063965
429,429,2020-10-16,24.844764709472656
430,430,2020-10-19,24.13218307495117
431,431,2020-10-20,24.392879486083984
432,432,2020-10-21,24.24515151977539
433,433,2020-10-22,24.70572280883789
434,434,2020-10-23,24.914283752441406
435,435,2020-10-26,25.131534576416016
436,436,2020-10-27,24.80131149291992
437,437,2020-10-28,23.723751068115234
438,438,2020-10-29,23.97576141357422
439,439,2020-10-30,23.89755249023437
440,440,2020-11-02,24.427640914916992
441,441,2020-11-03,25.062013626098636
442,442,2020-11-04,24.26253318786621
443,443,2020-11-05,24.38418960571289
444,444,2020-11-06,23.993141174316406
445,445,2020-11-09,24.98380470275879
446,446,2020-11-10,25.844112396240234
447,447,2020-11-11,25.55734634399414
448,448,2020-11-12,25.10546112060547
449,449,2020-11-13,25.904943466186523
450,450,2020-11-16,26.330753326416016
451,451,2020-11-17,25.661624908447266
452,452,2020-11-18,25.418306350708008
453,453,2020-11-19,25.400922775268555
454,454,2020-11-20,25.33140563964844
455,455,2020-11-23,26.06136703491211
456,456,2020-11-24,26.660978317260746
457,457,2020-11-25,25.53996467590332
458,458,2020-11-27,25.296646118164062
459,459,2020-11-30,24.69703483581543
460,460,2020-12-01,24.644893646240234
461,461,2020-12-02,24.792625427246094
462,462,2020-12-03,24.73179244995117
463,463,2020-12-04,24.86214256286621
464,464,2020-12-07,25.07070541381836
465,465,2020-12-08,25.244503021240234
466,466,2020-12-09,25.46049690246582
467,467,2020-12-10,24.79048538208008
468,468,2020-12-11,24.755216598510746
469,469,2020-12-14,24.332054138183597
470,470,2020-12-15,24.622982025146484
471,471,2020-12-16,24.085205078125
472,472,2020-12-17,24.111656188964844
473,473,2020-12-18,23.75901985168457
474,474,2020-12-21,23.54743385314941
475,475,2020-12-22,23.212427139282227
476,476,2020-12-23,23.60914421081543
477,477,2020-12-24,23.706117630004883
478,478,2020-12-28,24.023494720458984
479,479,2020-12-29,24.06757354736328
480,480,2020-12-30,24.3232364654541
481,481,2020-12-31,24.861011505126957
482,482,2021-01-04,24.31441879272461
483,483,2021-01-05,24.34086799621582
484,484,2021-01-06,24.781665802001957
485,485,2021-01-07,24.455480575561523
486,486,2021-01-08,24.517187118530277
487,487,2021-01-11,24.481922149658203
488,488,2021-01-12,24.64061164855957
489,489,2021-01-13,24.764039993286133
490,490,2021-01-14,24.869823455810547
491,491,2021-01-15,25.187204360961918
492,492,2021-01-19,24.80811309814453
493,493,2021-01-20,24.65824317932129
494,494,2021-01-21,24.473108291625977
495,495,2021-01-22,24.5260066986084
496,496,2021-01-25,24.781665802001957
497,497,2021-01-26,24.905088424682617
498,498,2021-01-27,24.50837135314941
499,499,2021-01-28,24.799299240112305
500,500,2021-01-29,24.393762588500977
501,501,2021-02-01,24.64061164855957
502,502,2021-02-02,24.543636322021484
503,503,2021-02-03,24.499555587768555
504,504,2021-02-04,24.596532821655277
505,505,2021-02-05,24.5700798034668
506,506,2021-02-08,24.5700798034668
507,507,2021-02-09,24.64061164855957
508,508,2021-02-10,24.737586975097656
509,509,2021-02-11,24.63179397583008
510,510,2021-02-12,24.69350814819336
511,511,2021-02-16,24.69350814819336
512,512,2021-02-17,24.746400833129883
513,513,2021-02-18,24.481922149658203
514,514,2021-02-19,24.40258026123047
515,515,2021-02-22,24.226259231567383
516,516,2021-02-23,24.226259231567383
517,517,2021-02-24,24.235078811645508
518,518,2021-02-25,23.794279098510746
519,519,2021-02-26,23.08900260925293
520,520,2021-03-01,23.706117630004883
521,521,2021-03-02,23.9265193939209
522,522,2021-03-03,24.226259231567383
523,523,2021-03-04,24.6053466796875
524,524,2021-03-05,24.905088424682617
525,525,2021-03-08,24.957984924316406
526,526,2021-03-09,24.407733917236328
527,527,2021-03-10,24.56878662109375
528,528,2021-03-11,24.34510803222656
529,529,2021-03-12,24.792461395263672
530,530,2021-03-15,25.27560806274414
531,531,2021-03-16,25.32034111022949
532,532,2021-03-17,25.069826126098636
533,533,2021-03-18,26.56399726867676
534,534,2021-03-19,26.47452163696289
535,535,2021-03-22,26.00926971435547
536,536,2021-03-23,25.56191635131836
537,537,2021-03-24,25.42770767211914
538,538,2021-03-25,25.7050724029541
539,539,2021-03-26,26.188215255737305
540,540,2021-03-29,26.000324249267575
541,541,2021-03-30,26.00926971435547
542,542,2021-03-31,25.803485870361328
543,543,2021-04-01,25.740856170654297
544,544,2021-04-05,25.776649475097656
545,545,2021-04-06,25.68717765808105
546,546,2021-04-07,25.946643829345703
547,547,2021-04-08,25.696121215820312
548,548,2021-04-09,25.62454414367676
549,549,2021-04-12,25.7050724029541
550,550,2021-04-13,25.68717765808105
551,551,2021-04-14,25.714014053344727
552,552,2021-04-15,25.937694549560547
553,553,2021-04-16,26.071897506713867
554,554,2021-04-19,25.83927726745605
555,555,2021-04-20,25.946643829345703
556,556,2021-04-21,26.35820579528809
557,557,2021-04-22,25.90190887451172
558,558,2021-04-23,26.089794158935547
559,559,2021-04-26,26.107690811157227
560,560,2021-04-27,25.848222732543945
561,561,2021-04-28,25.946643829345703
562,562,2021-04-29,26.188215255737305
563,563,2021-04-30,26.062952041625977
564,564,2021-05-03,26.071897506713867
565,565,2021-05-04,26.018220901489254
566,566,2021-05-05,25.87506484985352
567,567,2021-05-06,25.803485870361328
568,568,2021-05-07,26.17032241821289
569,569,2021-05-10,26.3761043548584
570,570,2021-05-11,26.250843048095703
571,571,2021-05-12,25.588756561279297
572,572,2021-05-13,25.982431411743164
573,573,2021-05-14,26.17926597595215
574,574,2021-05-17,26.089794158935547
575,575,2021-05-18,26.24189758300781
576,576,2021-05-19,26.277685165405277
577,577,2021-05-20,26.250843048095703
578,578,2021-05-21,26.393999099731445
579,579,2021-05-24,26.349262237548828
580,580,2021-05-25,26.045061111450195
581,581,2021-05-26,26.080848693847656
582,582,2021-05-27,25.99137687683105
583,583,2021-05-28,26.045061111450195
584,584,2021-06-01,25.946643829345703
585,585,2021-06-02,25.90190887451172
586,586,2021-06-03,25.96453857421875
587,587,2021-06-04,25.937694549560547
588,588,2021-06-07,26.018220901489254
589,589,2021-06-08,25.85717010498047
590,590,2021-06-09,26.315582275390625
591,591,2021-06-10,26.39727783203125
592,592,2021-06-11,26.62421417236328
593,593,2021-06-14,26.56067276000977
594,594,2021-06-15,26.596981048583984
595,595,2021-06-16,26.0341796875
596,596,2021-06-17,25.96156120300293
597,597,2021-06-18,25.062891006469727
598,598,2021-06-21,25.52584457397461
599,599,2021-06-22,25.407835006713867
600,600,2021-06-23,25.22628402709961
601,601,2021-06-24,25.35337448120117
602,602,2021-06-25,25.68923568725586
603,603,2021-06-28,25.643848419189453
604,604,2021-06-29,25.2081298828125
605,605,2021-06-30,25.38968086242676
606,606,2021-07-01,25.65292739868164
607,607,2021-07-02,25.643848419189453
608,608,2021-07-06,25.57122802734375
609,609,2021-07-07,25.562150955200195
610,610,2021-07-08,25.562150955200195
611,611,2021-07-09,25.81632232666016
612,612,2021-07-12,25.75278091430664
613,613,2021-07-13,25.35337448120117
614,614,2021-07-14,25.48045539855957
615,615,2021-07-15,25.60753631591797
616,616,2021-07-16,25.95248413085937
617,617,2021-07-19,25.42599105834961
618,618,2021-07-20,25.598464965820312
619,619,2021-07-21,25.498611450195312
620,620,2021-07-22,25.48045539855957
621,621,2021-07-23,25.65292739868164
622,622,2021-07-26,25.75278091430664
623,623,2021-07-27,26.08864402770996
624,624,2021-07-28,25.95248413085937
625,625,2021-07-29,25.95248413085937
626,626,2021-07-30,25.75278091430664
627,627,2021-08-02,25.83447265625
628,628,2021-08-03,25.925249099731445
629,629,2021-08-04,25.8072452545166
630,630,2021-08-05,26.19757461547852
631,631,2021-08-06,26.5334415435791
632,632,2021-08-09,26.36096954345703
633,633,2021-08-10,26.24296188354492
634,634,2021-08-11,26.515283584594727
635,635,2021-08-12,26.39727783203125
636,636,2021-08-13,26.696836471557617
637,637,2021-08-16,26.642370223999023
638,638,2021-08-17,26.63329315185547
639,639,2021-08-18,26.488056182861328
640,640,2021-08-19,26.497133255004883
641,641,2021-08-20,26.99638938903809
642,642,2021-08-23,26.497133255004883
643,643,2021-08-24,26.5334415435791
644,644,2021-08-25,26.52436065673828
645,645,2021-08-26,26.38820075988769
646,646,2021-08-27,26.52436065673828
647,647,2021-08-30,26.488056182861328
648,648,2021-08-31,26.642370223999023
649,649,2021-09-01,27.26871490478516
650,650,2021-09-02,27.613656997680664
651,651,2021-09-03,27.31410217285156
652,652,2021-09-07,27.332260131835938
653,653,2021-09-08,27.64996719360352
654,654,2021-09-09,27.406095504760746
655,655,2021-09-10,27.24964904785156
656,656,2021-09-13,27.185226440429688
657,657,2021-09-14,27.03797912597656
658,658,2021-09-15,27.11160469055176
659,659,2021-09-16,26.78030204772949
660,660,2021-09-17,26.393779754638672
661,661,2021-09-20,26.338563919067383
662,662,2021-09-21,26.15450668334961
663,663,2021-09-22,26.2097225189209
664,664,2021-09-23,26.274145126342773
665,665,2021-09-24,26.15450668334961
666,666,2021-09-27,26.09928703308105
667,667,2021-09-28,25.970447540283203
668,668,2021-09-29,26.200519561767575
669,669,2021-09-30,25.657550811767575
670,670,2021-10-01,25.731172561645508
671,671,2021-10-04,26.03487014770508
672,672,2021-10-05,26.007259368896484
673,673,2021-10-06,26.274145126342773
674,674,2021-10-07,26.136098861694336
675,675,2021-10-08,26.09928703308105
676,676,2021-10-11,25.942842483520508
677,677,2021-10-12,26.007259368896484
678,678,2021-10-13,26.2097225189209
679,679,2021-10-14,26.421390533447266
680,680,2021-10-15,26.55023002624512
681,681,2021-10-18,26.274145126342773
682,682,2021-10-19,26.5870418548584
683,683,2021-10-20,26.890729904174805
684,684,2021-10-21,26.697473526000977
685,685,2021-10-22,26.807907104492188
686,686,2021-10-25,26.68827247619629
687,687,2021-10-26,26.77109909057617
688,688,2021-10-27,26.697473526000977
689,689,2021-10-28,26.7526912689209
690,690,2021-10-29,26.504213333129883
691,691,2021-11-01,26.964357376098636
692,692,2021-11-02,26.909141540527344
693,693,2021-11-03,26.973560333251957
694,694,2021-11-04,26.5870418548584
695,695,2021-11-05,26.43058967590332
696,696,2021-11-08,26.384580612182617
697,697,2021-11-09,26.458200454711918
698,698,2021-11-10,26.485811233520508
699,699,2021-11-11,26.4674015045166
700,700,2021-11-12,26.320161819458008
701,701,2021-11-15,26.54102897644043
702,702,2021-11-16,26.412189483642575
703,703,2021-11-17,26.21892738342285
704,704,2021-11-18,26.01646423339844
705,705,2021-11-19,26.136098861694336
706,706,2021-11-22,26.23733329772949
707,707,2021-11-23,26.439794540405277
708,708,2021-11-24,26.37537384033203
709,709,2021-11-26,25.933637619018555
710,710,2021-11-29,26.172910690307617
711,711,2021-11-30,25.61153793334961
712,712,2021-12-01,25.6667537689209
713,713,2021-12-02,25.97965431213379
714,714,2021-12-03,26.37537384033203
715,715,2021-12-06,26.890729904174805
716,716,2021-12-07,26.982765197753903
717,717,2021-12-08,26.8447208404541
718,718,2021-12-09,26.70001983642578
719,719,2021-12-10,26.821382522583008
720,720,2021-12-13,26.96141815185547
721,721,2021-12-14,26.914737701416016
722,722,2021-12-15,27.32550430297852
723,723,2021-12-16,27.52155303955078
724,724,2021-12-17,27.59624290466309
725,725,2021-12-20,27.54022789001465
726,726,2021-12-21,27.46554374694824
727,727,2021-12-22,27.45620346069336
728,728,2021-12-23,27.46554374694824
729,729,2021-12-27,27.5682373046875
730,730,2021-12-28,27.792293548583984
731,731,2021-12-29,27.81096649169922
732,732,2021-12-30,27.96033477783203
733,733,2021-12-31,28.063024520874023
734,734,2022-01-03,28.137710571289062
