,Unnamed: 0,Date,HES
62,62,2019-05-06,58.37655258178711
63,63,2019-05-07,57.90254211425781
64,64,2019-05-08,58.96208190917969
65,65,2019-05-09,58.79478454589844
66,66,2019-05-10,59.09220886230469
67,67,2019-05-13,58.46020126342773
68,68,2019-05-14,59.64984893798828
69,69,2019-05-15,60.44914245605469
70,70,2019-05-16,61.66668319702149
71,71,2019-05-17,61.05326461791992
72,72,2019-05-20,60.672210693359375
73,73,2019-05-21,61.7689094543457
74,74,2019-05-22,59.566200256347656
75,75,2019-05-23,54.84477233886719
76,76,2019-05-24,55.272308349609375
77,77,2019-05-28,55.002777099609375
78,78,2019-05-29,54.40795135498047
79,79,2019-05-30,53.710880279541016
80,80,2019-05-31,51.91712188720703
81,81,2019-06-03,50.86687469482422
82,82,2019-06-04,51.89852523803711
83,83,2019-06-05,50.35569763183594
84,84,2019-06-06,51.60111618041992
85,85,2019-06-07,52.55841827392578
86,86,2019-06-10,53.23688888549805
87,87,2019-06-11,53.90606689453125
88,88,2019-06-12,52.70711898803711
89,89,2019-06-13,54.19419097900391
90,90,2019-06-14,53.4381217956543
91,91,2019-06-17,54.00750732421875
92,92,2019-06-18,54.800899505615234
93,93,2019-06-19,54.99692535400391
94,94,2019-06-20,57.23712158203125
95,95,2019-06-21,57.12511444091797
96,96,2019-06-24,57.48915100097656
97,97,2019-06-25,58.049198150634766
98,98,2019-06-26,61.026798248291016
99,99,2019-06-27,60.00938034057617
100,100,2019-06-28,59.33731842041016
101,101,2019-07-01,59.99070358276367
102,102,2019-07-02,58.469234466552734
103,103,2019-07-03,58.26388168334961
104,104,2019-07-05,58.81459426879883
105,105,2019-07-08,57.60115051269531
106,106,2019-07-09,57.91851425170898
107,107,2019-07-10,58.973289489746094
108,108,2019-07-11,58.3292236328125
109,109,2019-07-12,58.92660903930664
110,110,2019-07-15,58.0305290222168
111,111,2019-07-16,57.591827392578125
112,112,2019-07-17,55.678321838378906
113,113,2019-07-18,55.8650016784668
114,114,2019-07-19,56.57439804077149
115,115,2019-07-22,56.39705276489258
116,116,2019-07-23,56.229034423828125
117,117,2019-07-24,56.565059661865234
118,118,2019-07-25,55.82766342163086
119,119,2019-07-26,55.84634399414063
120,120,2019-07-29,55.9863395690918
121,121,2019-07-30,57.87185287475586
122,122,2019-07-31,60.52274703979492
123,123,2019-08-01,59.42132186889648
124,124,2019-08-02,57.82518005371094
125,125,2019-08-05,54.90357971191406
126,126,2019-08-06,53.67147445678711
127,127,2019-08-07,54.15685272216797
128,128,2019-08-08,56.33169555664063
129,129,2019-08-09,56.58373260498047
130,130,2019-08-12,56.76108551025391
131,131,2019-08-13,57.89051818847656
132,132,2019-08-14,55.40762710571289
133,133,2019-08-15,55.65031814575195
134,134,2019-08-16,55.83700942993164
135,135,2019-08-19,58.94527816772461
136,136,2019-08-20,58.43190002441406
137,137,2019-08-21,60.5134162902832
138,138,2019-08-22,59.69200897216797
139,139,2019-08-23,55.59430694580078
140,140,2019-08-26,55.93034362792969
141,141,2019-08-27,55.73432540893555
142,142,2019-08-28,57.339805603027344
143,143,2019-08-29,58.09586715698242
144,144,2019-08-30,58.75859451293945
145,145,2019-09-03,59.066627502441406
146,146,2019-09-04,60.709434509277344
147,147,2019-09-05,60.66276168823242
148,148,2019-09-06,59.77601623535156
149,149,2019-09-09,59.794677734375
150,150,2019-09-10,59.001277923583984
151,151,2019-09-11,60.62542343139648
152,152,2019-09-12,59.2533073425293
153,153,2019-09-13,59.24394226074219
154,154,2019-09-16,65.8692855834961
155,155,2019-09-17,63.53589630126953
156,156,2019-09-18,62.70187377929688
157,157,2019-09-19,61.45551300048828
158,158,2019-09-20,61.53984451293945
159,159,2019-09-23,61.38991165161133
160,160,2019-09-24,60.27475738525391
161,161,2019-09-25,59.52506256103516
162,162,2019-09-26,57.80078887939453
163,163,2019-09-27,56.3482780456543
164,164,2019-09-30,56.6762580871582
165,165,2019-10-01,56.80745697021485
166,166,2019-10-02,55.5892219543457
167,167,2019-10-03,57.90386962890625
168,168,2019-10-04,58.46613311767578
169,169,2019-10-07,58.75663757324219
170,170,2019-10-08,58.21311569213867
171,171,2019-10-09,60.302860260009766
172,172,2019-10-10,61.76476287841797
173,173,2019-10-11,62.5706672668457
174,174,2019-10-14,62.96426773071289
175,175,2019-10-15,61.97090530395508
176,176,2019-10-16,61.12752532958984
177,177,2019-10-17,61.06193542480469
178,178,2019-10-18,60.86512756347656
179,179,2019-10-21,61.76476287841797
180,180,2019-10-22,63.30161285400391
181,181,2019-10-23,62.43010711669922
182,182,2019-10-24,62.66439056396485
183,183,2019-10-25,62.58004379272461
184,184,2019-10-28,62.38323974609375
185,185,2019-10-29,63.53589630126953
186,186,2019-10-30,60.68709182739258
187,187,2019-10-31,61.61480712890625
188,188,2019-11-01,64.57608032226562
189,189,2019-11-04,64.88531494140625
190,190,2019-11-05,65.31639099121094
191,191,2019-11-06,64.34180450439453
192,192,2019-11-07,66.28160095214844
193,193,2019-11-08,67.3311767578125
194,194,2019-11-11,68.221435546875
195,195,2019-11-12,67.2936782836914
196,196,2019-11-13,64.63230895996094
197,197,2019-11-14,63.58273696899414
198,198,2019-11-15,63.74206161499024
199,199,2019-11-18,62.58940124511719
200,200,2019-11-19,62.03651428222656
201,201,2019-11-20,62.90802001953125
202,202,2019-11-21,62.70187377929688
203,203,2019-11-22,60.32161331176758
204,204,2019-11-25,60.677711486816406
205,205,2019-11-26,59.57192611694336
206,206,2019-11-27,59.15021896362305
207,207,2019-11-29,58.185001373291016
208,208,2019-12-02,57.34160614013672
209,209,2019-12-03,56.02965927124024
210,210,2019-12-04,57.36971664428711
211,211,2019-12-05,57.11669921875
212,212,2019-12-06,58.34430694580078
213,213,2019-12-09,57.86639404296875
214,214,2019-12-10,57.8476448059082
215,215,2019-12-11,57.7258186340332
216,216,2019-12-12,59.39387130737305
217,217,2019-12-13,58.63180541992188
218,218,2019-12-16,60.77688217163086
219,219,2019-12-17,60.84272766113281
220,220,2019-12-18,61.20965576171875
221,221,2019-12-19,59.92072296142578
222,222,2019-12-20,61.002662658691406
223,223,2019-12-23,62.93133544921875
224,224,2019-12-24,63.2606201171875
225,225,2019-12-26,63.45820236206055
226,226,2019-12-27,62.52679061889648
227,227,2019-12-30,62.235145568847656
228,228,2019-12-31,62.85608673095703
229,229,2020-01-02,63.71224212646485
230,230,2020-01-03,65.7067642211914
231,231,2020-01-06,66.66641235351562
232,232,2020-01-07,66.74166107177734
233,233,2020-01-08,64.46488952636719
234,234,2020-01-09,65.00113677978516
235,235,2020-01-10,64.45547485351562
236,236,2020-01-13,65.19873046875
237,237,2020-01-14,65.91374969482422
238,238,2020-01-15,65.93254852294922
239,239,2020-01-16,66.14892578125
240,240,2020-01-17,65.76321411132812
241,241,2020-01-21,64.43665313720703
242,242,2020-01-22,63.22300338745117
243,243,2020-01-23,62.592655181884766
244,244,2020-01-24,60.59811782836914
245,245,2020-01-27,58.47187423706055
246,246,2020-01-28,58.44364929199219
247,247,2020-01-29,54.39812088012695
248,248,2020-01-30,55.094329833984375
249,249,2020-01-31,53.22210311889648
250,250,2020-02-03,53.09038543701172
251,251,2020-02-04,54.25699615478516
252,252,2020-02-05,55.79994201660156
253,253,2020-02-06,53.65486907958984
254,254,2020-02-07,52.16838836669922
255,255,2020-02-10,51.697975158691406
256,256,2020-02-11,52.836368560791016
257,257,2020-02-12,55.29190444946289
258,258,2020-02-13,56.4397087097168
259,259,2020-02-14,56.76897811889648
260,260,2020-02-18,57.52164077758789
261,261,2020-02-19,59.80783081054688
262,262,2020-02-20,60.8897705078125
263,263,2020-02-21,60.60752868652344
264,264,2020-02-24,56.65608596801758
265,265,2020-02-25,53.99357604980469
266,266,2020-02-26,52.572940826416016
267,267,2020-02-27,51.76383209228516
268,268,2020-02-28,52.85517883300781
269,269,2020-03-02,53.80541229248047
270,270,2020-03-03,54.28522872924805
271,271,2020-03-04,53.626651763916016
272,272,2020-03-05,51.25578689575195
273,273,2020-03-06,46.77750015258789
274,274,2020-03-09,31.0281925201416
275,275,2020-03-10,37.33167266845703
276,276,2020-03-11,34.51862716674805
277,277,2020-03-12,30.89647483825684
278,278,2020-03-13,33.10540771484375
279,279,2020-03-16,29.43650245666504
280,280,2020-03-17,29.02885055541992
281,281,2020-03-18,28.573793411254883
282,282,2020-03-19,29.51234436035156
283,283,2020-03-20,29.09521102905273
284,284,2020-03-23,27.40770721435547
285,285,2020-03-24,32.72618865966797
286,286,2020-03-25,32.934757232666016
287,287,2020-03-26,34.77394485473633
288,288,2020-03-27,32.26164627075195
289,289,2020-03-30,30.270776748657227
290,290,2020-03-31,31.569583892822266
291,291,2020-04-01,30.31817626953125
292,292,2020-04-02,33.46565246582031
293,293,2020-04-03,31.778156280517575
294,294,2020-04-06,33.30448913574219
295,295,2020-04-07,33.313968658447266
296,296,2020-04-08,37.14403533935547
297,297,2020-04-09,38.28167724609375
298,298,2020-04-13,37.83609390258789
299,299,2020-04-14,36.59416961669922
300,300,2020-04-15,33.57942199707031
301,301,2020-04-16,30.84907531738281
302,302,2020-04-17,35.40913391113281
303,303,2020-04-20,34.06291580200195
304,304,2020-04-21,34.48005676269531
305,305,2020-04-22,37.333641052246094
306,306,2020-04-23,39.504638671875
307,307,2020-04-24,40.25358581542969
308,308,2020-04-27,40.92668914794922
309,309,2020-04-28,41.99797058105469
310,310,2020-04-29,46.46321868896485
311,311,2020-04-30,46.112449645996094
312,312,2020-05-01,41.97900772094727
313,313,2020-05-04,43.88456344604492
314,314,2020-05-05,43.74235534667969
315,315,2020-05-06,42.67108154296875
316,316,2020-05-07,43.98885345458984
317,317,2020-05-08,45.96076202392578
318,318,2020-05-11,44.68092346191406
319,319,2020-05-12,42.47199249267578
320,320,2020-05-13,40.15878677368164
321,321,2020-05-14,40.547481536865234
322,322,2020-05-15,41.779930114746094
323,323,2020-05-18,46.55802536010742
324,324,2020-05-19,43.4769172668457
325,325,2020-05-20,44.880001068115234
326,326,2020-05-21,44.78520202636719
327,327,2020-05-22,44.652469635009766
328,328,2020-05-26,46.10296249389648
329,329,2020-05-27,46.82347106933594
330,330,2020-05-28,45.9228401184082
331,331,2020-05-29,45.00325393676758
332,332,2020-06-01,46.16932678222656
333,333,2020-06-02,49.05136489868164
334,334,2020-06-03,49.402122497558594
335,335,2020-06-04,49.752906799316406
336,336,2020-06-05,54.06646347045898
337,337,2020-06-08,56.8631706237793
338,338,2020-06-09,54.67321014404297
339,339,2020-06-10,50.786258697509766
340,340,2020-06-11,46.04609298706055
341,341,2020-06-12,47.2753791809082
342,342,2020-06-15,47.265846252441406
343,343,2020-06-16,49.753028869628906
344,344,2020-06-17,48.03772735595703
345,345,2020-06-18,49.21939086914063
346,346,2020-06-19,48.82867813110352
347,347,2020-06-22,49.381378173828125
348,348,2020-06-23,49.94361114501953
349,349,2020-06-24,46.65596771240234
350,350,2020-06-25,48.24737930297852
351,351,2020-06-26,46.19855499267578
352,352,2020-06-29,47.5898551940918
353,353,2020-06-30,49.371849060058594
354,354,2020-07-01,47.50408935546875
355,355,2020-07-02,49.06690216064453
356,356,2020-07-06,47.16103363037109
357,357,2020-07-07,46.08420181274414
358,358,2020-07-08,46.99902725219727
359,359,2020-07-09,42.577392578125
360,360,2020-07-10,42.78702926635742
361,361,2020-07-13,43.1968002319336
362,362,2020-07-14,45.2456169128418
363,363,2020-07-15,46.37008666992188
364,364,2020-07-16,46.37961196899414
365,365,2020-07-17,45.61725234985352
366,366,2020-07-20,45.931732177734375
367,367,2020-07-21,49.8006706237793
368,368,2020-07-22,49.63867568969727
369,369,2020-07-23,48.63808441162109
370,370,2020-07-24,48.08537292480469
371,371,2020-07-27,47.92338180541992
372,372,2020-07-28,45.83643341064453
373,373,2020-07-29,47.64702987670898
374,374,2020-07-30,45.30279541015625
375,375,2020-07-31,46.89419937133789
376,376,2020-08-03,47.49456024169922
377,377,2020-08-04,48.2950325012207
378,378,2020-08-05,51.08714294433594
379,379,2020-08-06,50.87749862670898
380,380,2020-08-07,50.53443908691406
381,381,2020-08-10,52.545143127441406
382,382,2020-08-11,51.00137710571289
383,383,2020-08-12,51.29679489135742
384,384,2020-08-13,50.24855041503906
385,385,2020-08-14,51.249141693115234
386,386,2020-08-17,50.00078201293945
387,387,2020-08-18,47.66609191894531
388,388,2020-08-19,46.20809173583984
389,389,2020-08-20,45.87456130981445
390,390,2020-08-21,45.274200439453125
391,391,2020-08-24,45.57914733886719
392,392,2020-08-25,46.04609298706055
393,393,2020-08-26,44.12113952636719
394,394,2020-08-27,44.235496520996094
395,395,2020-08-28,44.73103332519531
396,396,2020-08-31,43.873382568359375
397,397,2020-09-01,43.77808380126953
398,398,2020-09-02,43.73043823242188
399,399,2020-09-03,44.22596740722656
400,400,2020-09-04,44.93114471435547
401,401,2020-09-08,43.54938125610352
402,402,2020-09-09,44.74055862426758
403,403,2020-09-10,41.47197341918945
404,404,2020-09-11,41.21468353271485
405,405,2020-09-14,42.01979446411133
406,406,2020-09-15,41.07090759277344
407,407,2020-09-16,42.36486053466797
408,408,2020-09-17,42.41277694702149
409,409,2020-09-18,41.23384475708008
410,410,2020-09-21,39.44149017333984
411,411,2020-09-22,39.51816940307617
412,412,2020-09-23,37.76414489746094
413,413,2020-09-24,37.81206512451172
414,414,2020-09-25,38.79930877685547
415,415,2020-09-28,39.32646942138672
416,416,2020-09-29,39.00058364868164
417,417,2020-09-30,39.23062133789063
418,418,2020-10-01,37.361576080322266
419,419,2020-10-02,36.144317626953125
420,420,2020-10-05,37.72581100463867
421,421,2020-10-06,36.39352035522461
422,422,2020-10-07,36.11556243896485
423,423,2020-10-08,36.98777389526367
424,424,2020-10-09,36.47978210449219
425,425,2020-10-12,37.03569793701172
426,426,2020-10-13,37.045291900634766
427,427,2020-10-14,36.98777389526367
428,428,2020-10-15,37.68746948242188
429,429,2020-10-16,36.47978210449219
430,430,2020-10-19,35.08040237426758
431,431,2020-10-20,36.27849960327149
432,432,2020-10-21,35.64590835571289
433,433,2020-10-22,37.6203727722168
434,434,2020-10-23,37.735389709472656
435,435,2020-10-26,35.87594223022461
436,436,2020-10-27,35.84718322753906
437,437,2020-10-28,34.62032699584961
438,438,2020-10-29,35.636322021484375
439,439,2020-10-30,35.674659729003906
440,440,2020-11-02,36.46061706542969
441,441,2020-11-03,35.37752914428711
442,442,2020-11-04,35.674659729003906
443,443,2020-11-05,35.46378707885742
444,444,2020-11-06,34.9749641418457
445,445,2020-11-09,41.5884895324707
446,446,2020-11-10,42.93035888671875
447,447,2020-11-11,42.17315673828125
448,448,2020-11-12,39.863224029541016
449,449,2020-11-13,41.61724090576172
450,450,2020-11-16,44.87607192993164
451,451,2020-11-17,45.345733642578125
452,452,2020-11-18,44.11886978149414
453,453,2020-11-19,45.11569595336914
454,454,2020-11-20,44.60770034790039
455,455,2020-11-23,47.86653518676758
456,456,2020-11-24,51.41291427612305
457,457,2020-11-25,50.39692687988281
458,458,2020-11-27,48.66208267211914
459,459,2020-11-30,45.22112655639648
460,460,2020-12-01,45.77705001831055
461,461,2020-12-02,47.07099533081055
462,462,2020-12-03,48.88253402709961
463,463,2020-12-04,52.13177490234375
464,464,2020-12-07,50.34899520874024
465,465,2020-12-08,50.55986785888672
466,466,2020-12-09,51.844234466552734
467,467,2020-12-10,54.92095947265625
468,468,2020-12-11,54.27876281738281
469,469,2020-12-14,51.89119720458984
470,470,2020-12-15,54.29803085327149
471,471,2020-12-16,54.50982666015625
472,472,2020-12-17,54.55796051025391
473,473,2020-12-18,53.86479568481445
474,474,2020-12-21,52.26667022705078
475,475,2020-12-22,50.148658752441406
476,476,2020-12-23,52.180023193359375
477,477,2020-12-24,51.54461288452149
478,478,2020-12-28,50.86107635498047
479,479,2020-12-29,50.61076736450195
480,480,2020-12-30,51.76603698730469
481,481,2020-12-31,50.82257080078125
482,482,2021-01-04,50.83219909667969
483,483,2021-01-05,54.43280792236328
484,484,2021-01-06,57.5039176940918
485,485,2021-01-07,58.8806266784668
486,486,2021-01-08,58.00454330444336
487,487,2021-01-11,58.66881942749024
488,488,2021-01-12,61.46074295043945
489,489,2021-01-13,59.78559494018555
490,490,2021-01-14,61.40298461914063
491,491,2021-01-15,58.765098571777344
492,492,2021-01-19,59.82410430908203
493,493,2021-01-20,59.93963623046875
494,494,2021-01-21,58.44739532470703
495,495,2021-01-22,57.69646453857422
496,496,2021-01-25,55.88652420043945
497,497,2021-01-26,55.0585823059082
498,498,2021-01-27,53.88405227661133
499,499,2021-01-28,53.8166618347168
500,500,2021-01-29,51.96821594238281
501,501,2021-02-01,52.46883773803711
502,502,2021-02-02,52.44958114624024
503,503,2021-02-03,56.18497848510742
504,504,2021-02-04,55.71324157714844
505,505,2021-02-05,54.8178939819336
506,506,2021-02-08,58.12969970703125
507,507,2021-02-09,56.27162170410156
508,508,2021-02-10,57.47504425048828
509,509,2021-02-11,55.761375427246094
510,510,2021-02-12,57.763858795166016
511,511,2021-02-16,59.44864273071289
512,512,2021-02-17,59.51603317260742
513,513,2021-02-18,58.45703125
514,514,2021-02-19,61.21043014526367
515,515,2021-02-22,62.97222900390625
516,516,2021-02-23,65.71601867675781
517,517,2021-02-24,66.23589324951172
518,518,2021-02-25,64.46446990966797
519,519,2021-02-26,63.08776473999024
520,520,2021-03-01,63.08776473999024
521,521,2021-03-02,62.31757354736328
522,522,2021-03-03,65.11912536621094
523,523,2021-03-04,68.15174102783203
524,524,2021-03-05,72.24332427978516
525,525,2021-03-08,71.03028106689453
526,526,2021-03-09,67.87254333496094
527,527,2021-03-10,68.24798583984375
528,528,2021-03-11,70.46227264404297
529,529,2021-03-12,69.78836059570312
530,530,2021-03-15,68.81602478027344
531,531,2021-03-16,66.67125701904297
532,532,2021-03-17,68.44888305664062
533,533,2021-03-18,65.03851318359375
534,534,2021-03-19,66.2848129272461
535,535,2021-03-22,66.17853546142578
536,536,2021-03-23,64.69072723388672
537,537,2021-03-24,66.73888397216797
538,538,2021-03-25,66.61327362060547
539,539,2021-03-26,69.86906433105469
540,540,2021-03-29,69.18313598632812
541,541,2021-03-30,68.63245391845703
542,542,2021-03-31,68.36194610595703
543,543,2021-04-01,71.95586395263672
544,544,2021-04-05,68.36194610595703
545,545,2021-04-06,69.05754852294922
546,546,2021-04-07,70.53569793701172
547,547,2021-04-08,70.94145202636719
548,548,2021-04-09,71.29891204833984
549,549,2021-04-12,70.47771453857422
550,550,2021-04-13,68.13972473144531
551,551,2021-04-14,69.85941314697266
552,552,2021-04-15,68.17838287353516
553,553,2021-04-16,66.99005889892578
554,554,2021-04-19,67.04804992675781
555,555,2021-04-20,65.43464660644531
556,556,2021-04-21,65.71479034423828
557,557,2021-04-22,64.74868774414062
558,558,2021-04-23,65.0095443725586
559,559,2021-04-26,65.84038543701172
560,560,2021-04-27,68.06243896484375
561,561,2021-04-28,73.36638641357422
562,562,2021-04-29,74.1392593383789
563,563,2021-04-30,71.98484802246094
564,564,2021-05-03,74.34217834472656
565,565,2021-05-04,74.54503631591797
566,566,2021-05-05,78.20658874511719
567,567,2021-05-06,78.53508758544922
568,568,2021-05-07,79.7330551147461
569,569,2021-05-10,79.76203155517578
570,570,2021-05-11,78.39983367919922
571,571,2021-05-12,78.39015197753906
572,572,2021-05-13,76.76708221435547
573,573,2021-05-14,81.47205352783203
574,574,2021-05-17,83.49121856689453
575,575,2021-05-18,81.91646575927734
576,576,2021-05-19,79.92627716064453
577,577,2021-05-20,79.18236541748047
578,578,2021-05-21,79.16304779052734
579,579,2021-05-24,81.3367919921875
580,580,2021-05-25,79.63644409179688
581,581,2021-05-26,81.1532211303711
582,582,2021-05-27,82.30290222167969
583,583,2021-05-28,80.97931671142578
584,584,2021-06-01,84.79546356201172
585,585,2021-06-02,85.40411376953125
586,586,2021-06-03,84.53462219238281
587,587,2021-06-04,85.90647888183594
588,588,2021-06-07,86.03209686279297
589,589,2021-06-08,87.12378692626953
590,590,2021-06-09,85.86785888671875
591,591,2021-06-10,86.01277923583984
592,592,2021-06-11,86.64073181152344
593,593,2021-06-14,85.90443420410156
594,594,2021-06-15,87.83238983154297
595,595,2021-06-16,85.75911712646484
596,596,2021-06-17,82.95924377441406
597,597,2021-06-18,81.71918487548828
598,598,2021-06-21,87.58048248291016
599,599,2021-06-22,85.85601043701172
600,600,2021-06-23,85.53630065917969
601,601,2021-06-24,85.73973846435547
602,602,2021-06-25,86.53417205810547
603,603,2021-06-28,83.49210357666016
604,604,2021-06-29,83.50180053710938
605,605,2021-06-30,84.59654998779297
606,606,2021-07-01,86.11758422851562
607,607,2021-07-02,85.42003631591797
608,608,2021-07-06,82.5232925415039
609,609,2021-07-07,80.74067687988281
610,610,2021-07-08,80.02375793457031
611,611,2021-07-09,81.38978576660156
612,612,2021-07-12,81.96138763427734
613,613,2021-07-13,81.29290771484375
614,614,2021-07-14,77.8826904296875
615,615,2021-07-15,75.93537139892578
616,616,2021-07-16,73.98807525634766
617,617,2021-07-19,71.35291290283203
618,618,2021-07-20,71.92449951171875
619,619,2021-07-21,73.92025756835938
620,620,2021-07-22,72.65110778808594
621,621,2021-07-23,72.05045318603516
622,622,2021-07-26,73.48429870605469
623,623,2021-07-27,71.7501220703125
624,624,2021-07-28,75.07313537597656
625,625,2021-07-29,75.23783874511719
626,626,2021-07-30,74.05587768554688
627,627,2021-08-02,71.47884368896484
628,628,2021-08-03,72.64143371582031
629,629,2021-08-04,69.62843322753906
630,630,2021-08-05,70.91693878173828
631,631,2021-08-06,70.85881805419922
632,632,2021-08-09,69.40558624267578
633,633,2021-08-10,70.34534454345703
634,634,2021-08-11,70.51004028320312
635,635,2021-08-12,69.74468231201172
636,636,2021-08-13,67.75862121582031
637,637,2021-08-16,65.35597229003906
638,638,2021-08-17,64.32902526855469
639,639,2021-08-18,62.72080612182617
640,640,2021-08-19,61.60667419433594
641,641,2021-08-20,62.31389617919922
642,642,2021-08-23,64.66810607910156
643,643,2021-08-24,66.06318664550781
644,644,2021-08-25,67.17732238769531
645,645,2021-08-26,65.29784393310547
646,646,2021-08-27,67.67142486572266
647,647,2021-08-30,66.92545318603516
648,648,2021-08-31,66.60575103759766
649,649,2021-09-01,66.66386413574219
650,650,2021-09-02,69.04713439941406
651,651,2021-09-03,67.72956085205078
652,652,2021-09-07,67.9233169555664
653,653,2021-09-08,66.53791809082031
654,654,2021-09-09,66.4410400390625
655,655,2021-09-10,65.65629577636719
656,656,2021-09-13,69.16339111328125
657,657,2021-09-14,66.99535369873047
658,658,2021-09-15,70.6314468383789
659,659,2021-09-16,70.15505981445312
660,660,2021-09-17,69.35784149169922
661,661,2021-09-20,65.72174835205078
662,662,2021-09-21,65.43980407714844
663,663,2021-09-22,68.85226440429688
664,664,2021-09-23,72.62447357177734
665,665,2021-09-24,73.2467041015625
666,666,2021-09-27,76.92166900634766
667,667,2021-09-28,76.47445678710938
668,668,2021-09-29,76.18280029296875
669,669,2021-09-30,75.93972778320312
670,670,2021-10-01,78.88554382324219
671,671,2021-10-04,80.47997283935547
672,672,2021-10-05,81.77303314208984
673,673,2021-10-06,80.57720184326172
674,674,2021-10-07,81.28691864013672
675,675,2021-10-08,86.67300415039062
676,676,2021-10-11,87.35354614257812
677,677,2021-10-12,87.5479965209961
678,678,2021-10-13,86.76049041748047
679,679,2021-10-14,87.44104766845703
680,680,2021-10-15,87.64519500732422
681,681,2021-10-18,86.67300415039062
682,682,2021-10-19,87.59660339355469
683,683,2021-10-20,87.07160186767578
684,684,2021-10-21,85.07855987548828
685,685,2021-10-22,86.17716979980469
686,686,2021-10-25,86.0410385131836
687,687,2021-10-26,86.69244384765625
688,688,2021-10-27,82.32718658447266
689,689,2021-10-28,81.31607818603516
690,690,2021-10-29,80.27581787109375
691,691,2021-11-01,82.23968505859375
692,692,2021-11-02,80.01332092285156
693,693,2021-11-03,79.35221099853516
694,694,2021-11-04,79.8480453491211
695,695,2021-11-05,80.2563705444336
696,696,2021-11-08,84.00911712646484
697,697,2021-11-09,83.90219116210938
698,698,2021-11-10,79.52721405029297
699,699,2021-11-11,79.060546875
700,700,2021-11-12,79.89665985107422
701,701,2021-11-15,80.01332092285156
702,702,2021-11-16,79.07026672363281
703,703,2021-11-17,77.6702880859375
704,704,2021-11-18,78.49666595458984
705,705,2021-11-19,73.95641326904297
706,706,2021-11-22,75.45362091064453
707,707,2021-11-23,79.31332397460938
708,708,2021-11-24,79.3813705444336
709,709,2021-11-26,73.92726135253906
710,710,2021-11-29,73.95641326904297
711,711,2021-11-30,72.4494857788086
712,712,2021-12-01,70.83560943603516
713,713,2021-12-02,74.99668884277344
714,714,2021-12-03,73.77169036865234
715,715,2021-12-06,75.0161361694336
716,716,2021-12-07,77.74805450439453
717,717,2021-12-08,78.32166290283203
718,718,2021-12-09,76.56196594238281
719,719,2021-12-10,76.9605712890625
720,720,2021-12-13,74.91890716552734
721,721,2021-12-14,74.30442810058594
722,722,2021-12-15,73.53385925292969
723,723,2021-12-16,73.76795196533203
724,724,2021-12-17,69.856689453125
725,725,2021-12-20,69.42752075195312
726,726,2021-12-21,72.66578674316406
727,727,2021-12-22,72.2853775024414
728,728,2021-12-23,71.68064880371094
729,729,2021-12-27,73.74845123291016
730,730,2021-12-28,73.42657470703125
731,731,2021-12-29,72.83158874511719
732,732,2021-12-30,72.13907623291016
733,733,2021-12-31,72.20735168457031
734,734,2022-01-03,74.89940643310547
