,Date,SNA
0,2019-02-04 00:00:00-05:00,145.9779052734375
1,2019-02-05 00:00:00-05:00,145.78468322753906
2,2019-02-06 00:00:00-05:00,145.45962524414062
3,2019-02-07 00:00:00-05:00,133.2758026123047
4,2019-02-08 00:00:00-05:00,134.47048950195312
5,2019-02-11 00:00:00-05:00,136.367919921875
6,2019-02-12 00:00:00-05:00,136.73683166503906
7,2019-02-13 00:00:00-05:00,136.4030303955078
8,2019-02-14 00:00:00-05:00,136.96522521972656
9,2019-02-15 00:00:00-05:00,138.5990753173828
10,2019-02-19 00:00:00-05:00,139.7849884033203
11,2019-02-20 00:00:00-05:00,140.39990234375
12,2019-02-21 00:00:00-05:00,141.3046875
13,2019-02-22 00:00:00-05:00,142.56829833984375
14,2019-02-25 00:00:00-05:00,142.09996032714844
15,2019-02-26 00:00:00-05:00,141.36654663085938
16,2019-02-27 00:00:00-05:00,143.9821319580078
17,2019-02-28 00:00:00-05:00,141.38421630859375
18,2019-03-01 00:00:00-05:00,140.4210205078125
19,2019-03-04 00:00:00-05:00,141.10142517089844
20,2019-03-05 00:00:00-05:00,141.8878936767578
21,2019-03-06 00:00:00-05:00,142.1618194580078
22,2019-03-07 00:00:00-05:00,141.8348846435547
23,2019-03-08 00:00:00-05:00,139.2722930908203
24,2019-03-11 00:00:00-04:00,141.26931762695312
25,2019-03-12 00:00:00-04:00,141.622802734375
26,2019-03-13 00:00:00-04:00,140.4298858642578
27,2019-03-14 00:00:00-04:00,138.38864135742188
28,2019-03-15 00:00:00-04:00,137.5668182373047
29,2019-03-18 00:00:00-04:00,140.45639038085938
30,2019-03-19 00:00:00-04:00,140.2884979248047
31,2019-03-20 00:00:00-04:00,137.13385009765625
32,2019-03-21 00:00:00-04:00,138.33563232421875
33,2019-03-22 00:00:00-04:00,132.51235961914062
34,2019-03-25 00:00:00-04:00,133.50201416015625
35,2019-03-26 00:00:00-04:00,134.79214477539062
36,2019-03-27 00:00:00-04:00,135.74652099609375
37,2019-03-28 00:00:00-04:00,136.6478271484375
38,2019-03-29 00:00:00-04:00,138.30911254882812
39,2019-04-01 00:00:00-04:00,140.7303009033203
40,2019-04-02 00:00:00-04:00,140.51824951171875
41,2019-04-03 00:00:00-04:00,140.58009338378906
42,2019-04-04 00:00:00-04:00,142.44456481933594
43,2019-04-05 00:00:00-04:00,142.4534454345703
44,2019-04-08 00:00:00-04:00,141.41957092285156
45,2019-04-09 00:00:00-04:00,138.9453582763672
46,2019-04-10 00:00:00-04:00,135.9055938720703
47,2019-04-11 00:00:00-04:00,137.19569396972656
48,2019-04-12 00:00:00-04:00,137.8231201171875
49,2019-04-15 00:00:00-04:00,138.2030487060547
50,2019-04-16 00:00:00-04:00,138.56532287597656
51,2019-04-17 00:00:00-04:00,139.4755401611328
52,2019-04-18 00:00:00-04:00,148.5152587890625
53,2019-04-22 00:00:00-04:00,148.8157196044922
54,2019-04-23 00:00:00-04:00,151.28994750976562
55,2019-04-24 00:00:00-04:00,150.15884399414062
56,2019-04-25 00:00:00-04:00,148.59478759765625
57,2019-04-26 00:00:00-04:00,150.0174560546875
58,2019-04-29 00:00:00-04:00,149.3636016845703
59,2019-04-30 00:00:00-04:00,148.70083618164062
60,2019-05-01 00:00:00-04:00,147.34002685546875
61,2019-05-02 00:00:00-04:00,149.69053649902344
62,2019-05-03 00:00:00-04:00,151.5108642578125
63,2019-05-06 00:00:00-04:00,150.68023681640625
64,2019-05-07 00:00:00-04:00,148.95712280273438
65,2019-05-08 00:00:00-04:00,148.34739685058594
66,2019-05-09 00:00:00-04:00,148.18832397460938
67,2019-05-10 00:00:00-04:00,148.70083618164062
68,2019-05-13 00:00:00-04:00,141.7376708984375
69,2019-05-14 00:00:00-04:00,143.3636016845703
70,2019-05-15 00:00:00-04:00,144.4327850341797
71,2019-05-16 00:00:00-04:00,146.17359924316406
72,2019-05-17 00:00:00-04:00,144.15887451171875
73,2019-05-20 00:00:00-04:00,138.5858917236328
74,2019-05-21 00:00:00-04:00,141.26129150390625
75,2019-05-22 00:00:00-04:00,141.6879119873047
76,2019-05-23 00:00:00-04:00,139.8302764892578
77,2019-05-24 00:00:00-04:00,140.7013397216797
78,2019-05-28 00:00:00-04:00,137.8837432861328
79,2019-05-29 00:00:00-04:00,139.1903533935547
80,2019-05-30 00:00:00-04:00,139.60809326171875
81,2019-05-31 00:00:00-04:00,138.5858917236328
82,2019-06-03 00:00:00-04:00,138.84368896484375
83,2019-06-04 00:00:00-04:00,142.03457641601562
84,2019-06-05 00:00:00-04:00,143.6433563232422
85,2019-06-06 00:00:00-04:00,144.16778564453125
86,2019-06-07 00:00:00-04:00,144.381103515625
87,2019-06-10 00:00:00-04:00,144.89662170410156
88,2019-06-11 00:00:00-04:00,144.42552185058594
89,2019-06-12 00:00:00-04:00,143.9722442626953
90,2019-06-13 00:00:00-04:00,146.8075714111328
91,2019-06-14 00:00:00-04:00,145.84764099121094
92,2019-06-17 00:00:00-04:00,143.67889404296875
93,2019-06-18 00:00:00-04:00,147.45640563964844
94,2019-06-19 00:00:00-04:00,146.70982360839844
95,2019-06-20 00:00:00-04:00,149.3140869140625
96,2019-06-21 00:00:00-04:00,143.82998657226562
97,2019-06-24 00:00:00-04:00,144.514404296875
98,2019-06-25 00:00:00-04:00,145.74984741210938
99,2019-06-26 00:00:00-04:00,145.34991455078125
100,2019-06-27 00:00:00-04:00,145.30545043945312
101,2019-06-28 00:00:00-04:00,147.22532653808594
102,2019-07-01 00:00:00-04:00,146.96754455566406
103,2019-07-02 00:00:00-04:00,144.84326171875
104,2019-07-03 00:00:00-04:00,144.7099151611328
105,2019-07-05 00:00:00-04:00,143.7233123779297
106,2019-07-08 00:00:00-04:00,142.12344360351562
107,2019-07-09 00:00:00-04:00,139.7236328125
108,2019-07-10 00:00:00-04:00,139.25253295898438
109,2019-07-11 00:00:00-04:00,139.10147094726562
110,2019-07-12 00:00:00-04:00,141.99900817871094
111,2019-07-15 00:00:00-04:00,140.7546844482422
112,2019-07-16 00:00:00-04:00,142.24789428710938
113,2019-07-17 00:00:00-04:00,136.6571807861328
114,2019-07-18 00:00:00-04:00,134.50621032714844
115,2019-07-19 00:00:00-04:00,133.3240509033203
116,2019-07-22 00:00:00-04:00,134.0351104736328
117,2019-07-23 00:00:00-04:00,137.62599182128906
118,2019-07-24 00:00:00-04:00,137.5548553466797
119,2019-07-25 00:00:00-04:00,136.98602294921875
120,2019-07-26 00:00:00-04:00,138.06150817871094
121,2019-07-29 00:00:00-04:00,137.40379333496094
122,2019-07-30 00:00:00-04:00,138.48814392089844
123,2019-07-31 00:00:00-04:00,135.64393615722656
124,2019-08-01 00:00:00-04:00,133.12850952148438
125,2019-08-02 00:00:00-04:00,132.6574249267578
126,2019-08-05 00:00:00-04:00,131.22640991210938
127,2019-08-06 00:00:00-04:00,134.67510986328125
128,2019-08-07 00:00:00-04:00,134.92396545410156
129,2019-08-08 00:00:00-04:00,137.29714965820312
130,2019-08-09 00:00:00-04:00,135.99053955078125
131,2019-08-12 00:00:00-04:00,133.20849609375
132,2019-08-13 00:00:00-04:00,134.56842041015625
133,2019-08-14 00:00:00-04:00,130.14208984375
134,2019-08-15 00:00:00-04:00,128.00889587402344
135,2019-08-16 00:00:00-04:00,131.0308837890625
136,2019-08-19 00:00:00-04:00,133.30316162109375
137,2019-08-20 00:00:00-04:00,131.3350372314453
138,2019-08-21 00:00:00-04:00,132.7216796875
139,2019-08-22 00:00:00-04:00,133.79518127441406
140,2019-08-23 00:00:00-04:00,129.77847290039062
141,2019-08-26 00:00:00-04:00,130.64620971679688
142,2019-08-27 00:00:00-04:00,129.80528259277344
143,2019-08-28 00:00:00-04:00,130.8519744873047
144,2019-08-29 00:00:00-04:00,132.90060424804688
145,2019-08-30 00:00:00-04:00,133.0079345703125
146,2019-09-03 00:00:00-04:00,131.80023193359375
147,2019-09-04 00:00:00-04:00,133.16001892089844
148,2019-09-05 00:00:00-04:00,135.74539184570312
149,2019-09-06 00:00:00-04:00,135.14599609375
150,2019-09-09 00:00:00-04:00,136.33583068847656
151,2019-09-10 00:00:00-04:00,141.3634033203125
152,2019-09-11 00:00:00-04:00,144.55711364746094
153,2019-09-12 00:00:00-04:00,145.6932830810547
154,2019-09-13 00:00:00-04:00,145.3264617919922
155,2019-09-16 00:00:00-04:00,144.96865844726562
156,2019-09-17 00:00:00-04:00,141.202392578125
157,2019-09-18 00:00:00-04:00,138.83177185058594
158,2019-09-19 00:00:00-04:00,138.78701782226562
159,2019-09-20 00:00:00-04:00,139.2969207763672
160,2019-09-23 00:00:00-04:00,138.9748992919922
161,2019-09-24 00:00:00-04:00,137.1856689453125
162,2019-09-25 00:00:00-04:00,139.1895294189453
163,2019-09-26 00:00:00-04:00,138.59017944335938
164,2019-09-27 00:00:00-04:00,138.96592712402344
165,2019-09-30 00:00:00-04:00,140.0394287109375
166,2019-10-01 00:00:00-04:00,138.46495056152344
167,2019-10-02 00:00:00-04:00,136.68472290039062
168,2019-10-03 00:00:00-04:00,136.07638549804688
169,2019-10-04 00:00:00-04:00,139.06431579589844
170,2019-10-07 00:00:00-04:00,138.19656372070312
171,2019-10-08 00:00:00-04:00,135.87960815429688
172,2019-10-09 00:00:00-04:00,135.83486938476562
173,2019-10-10 00:00:00-04:00,137.0067596435547
174,2019-10-11 00:00:00-04:00,139.9678955078125
175,2019-10-14 00:00:00-04:00,141.30079650878906
176,2019-10-15 00:00:00-04:00,141.61392211914062
177,2019-10-16 00:00:00-04:00,141.3723907470703
178,2019-10-17 00:00:00-04:00,139.25221252441406
179,2019-10-18 00:00:00-04:00,140.91612243652344
180,2019-10-21 00:00:00-04:00,142.56219482421875
181,2019-10-22 00:00:00-04:00,145.49642944335938
182,2019-10-23 00:00:00-04:00,147.54502868652344
183,2019-10-24 00:00:00-04:00,148.09974670410156
184,2019-10-25 00:00:00-04:00,149.0748291015625
185,2019-10-28 00:00:00-04:00,148.79750061035156
186,2019-10-29 00:00:00-04:00,148.23388671875
187,2019-10-30 00:00:00-04:00,147.49136352539062
188,2019-10-31 00:00:00-04:00,145.52328491210938
189,2019-11-01 00:00:00-04:00,149.28057861328125
190,2019-11-04 00:00:00-05:00,150.7476806640625
191,2019-11-05 00:00:00-05:00,150.3540802001953
192,2019-11-06 00:00:00-05:00,149.2268829345703
193,2019-11-07 00:00:00-05:00,149.37001037597656
194,2019-11-08 00:00:00-05:00,149.3431854248047
195,2019-11-11 00:00:00-05:00,150.24673461914062
196,2019-11-12 00:00:00-05:00,151.1324005126953
197,2019-11-13 00:00:00-05:00,146.99041748046875
198,2019-11-14 00:00:00-05:00,147.19615173339844
199,2019-11-15 00:00:00-05:00,146.4178924560547
200,2019-11-18 00:00:00-05:00,144.96865844726562
201,2019-11-19 00:00:00-05:00,145.3649139404297
202,2019-11-20 00:00:00-05:00,142.91531372070312
203,2019-11-21 00:00:00-05:00,142.27584838867188
204,2019-11-22 00:00:00-05:00,143.09536743164062
205,2019-11-25 00:00:00-05:00,146.31051635742188
206,2019-11-26 00:00:00-05:00,146.706787109375
207,2019-11-27 00:00:00-05:00,146.23849487304688
208,2019-11-29 00:00:00-05:00,144.50933837890625
209,2019-12-02 00:00:00-05:00,142.14076232910156
210,2019-12-03 00:00:00-05:00,141.0060577392578
211,2019-12-04 00:00:00-05:00,143.3475799560547
212,2019-12-05 00:00:00-05:00,146.06736755371094
213,2019-12-06 00:00:00-05:00,148.57101440429688
214,2019-12-09 00:00:00-05:00,149.2644805908203
215,2019-12-10 00:00:00-05:00,148.7421417236328
216,2019-12-11 00:00:00-05:00,151.0115966796875
217,2019-12-12 00:00:00-05:00,153.479248046875
218,2019-12-13 00:00:00-05:00,153.4432373046875
219,2019-12-16 00:00:00-05:00,154.12767028808594
220,2019-12-17 00:00:00-05:00,154.7671356201172
221,2019-12-18 00:00:00-05:00,154.55995178222656
222,2019-12-19 00:00:00-05:00,151.07469177246094
223,2019-12-20 00:00:00-05:00,152.8128204345703
224,2019-12-23 00:00:00-05:00,152.93890380859375
225,2019-12-24 00:00:00-05:00,152.12835693359375
226,2019-12-26 00:00:00-05:00,152.9028778076172
227,2019-12-27 00:00:00-05:00,152.38055419921875
228,2019-12-30 00:00:00-05:00,152.0563201904297
229,2019-12-31 00:00:00-05:00,152.5606231689453
230,2020-01-02 00:00:00-05:00,152.20042419433594
231,2020-01-03 00:00:00-05:00,150.4802703857422
232,2020-01-06 00:00:00-05:00,149.37252807617188
233,2020-01-07 00:00:00-05:00,148.40892028808594
234,2020-01-08 00:00:00-05:00,150.0479736328125
235,2020-01-09 00:00:00-05:00,150.093017578125
236,2020-01-10 00:00:00-05:00,149.99395751953125
237,2020-01-13 00:00:00-05:00,150.8314971923828
238,2020-01-14 00:00:00-05:00,151.72308349609375
239,2020-01-15 00:00:00-05:00,150.55230712890625
240,2020-01-16 00:00:00-05:00,151.90321350097656
241,2020-01-17 00:00:00-05:00,153.1009979248047
242,2020-01-21 00:00:00-05:00,152.029296875
243,2020-01-22 00:00:00-05:00,150.98460388183594
244,2020-01-23 00:00:00-05:00,151.69610595703125
245,2020-01-24 00:00:00-05:00,149.47161865234375
246,2020-01-27 00:00:00-05:00,146.706787109375
247,2020-01-28 00:00:00-05:00,148.41790771484375
248,2020-01-29 00:00:00-05:00,148.53497314453125
249,2020-01-30 00:00:00-05:00,147.10305786132812
250,2020-01-31 00:00:00-05:00,143.7618865966797
251,2020-02-03 00:00:00-05:00,145.73411560058594
252,2020-02-04 00:00:00-05:00,146.45460510253906
253,2020-02-05 00:00:00-05:00,147.4633026123047
254,2020-02-06 00:00:00-05:00,144.1490936279297
255,2020-02-07 00:00:00-05:00,140.258544921875
256,2020-02-10 00:00:00-05:00,140.13243103027344
257,2020-02-11 00:00:00-05:00,140.06040954589844
258,2020-02-12 00:00:00-05:00,141.39328002929688
259,2020-02-13 00:00:00-05:00,139.89828491210938
260,2020-02-14 00:00:00-05:00,140.7268524169922
261,2020-02-18 00:00:00-05:00,141.8795928955078
262,2020-02-19 00:00:00-05:00,142.2938690185547
263,2020-02-20 00:00:00-05:00,144.05001831054688
264,2020-02-21 00:00:00-05:00,145.13809204101562
265,2020-02-24 00:00:00-05:00,144.25860595703125
266,2020-02-25 00:00:00-05:00,139.29885864257812
267,2020-02-26 00:00:00-05:00,135.5087432861328
268,2020-02-27 00:00:00-05:00,133.29638671875
269,2020-02-28 00:00:00-05:00,131.24722290039062
270,2020-03-02 00:00:00-05:00,134.83779907226562
271,2020-03-03 00:00:00-05:00,130.69407653808594
272,2020-03-04 00:00:00-05:00,135.59942626953125
273,2020-03-05 00:00:00-05:00,128.3275604248047
274,2020-03-06 00:00:00-05:00,128.54518127441406
275,2020-03-09 00:00:00-04:00,119.63217163085938
276,2020-03-10 00:00:00-04:00,127.28486633300781
277,2020-03-11 00:00:00-04:00,117.3835220336914
278,2020-03-12 00:00:00-04:00,107.73603820800781
279,2020-03-13 00:00:00-04:00,114.44573974609375
280,2020-03-16 00:00:00-04:00,105.61432647705078
281,2020-03-17 00:00:00-04:00,113.73851776123047
282,2020-03-18 00:00:00-04:00,100.66365051269531
283,2020-03-19 00:00:00-04:00,97.04586029052734
284,2020-03-20 00:00:00-04:00,90.55377197265625
285,2020-03-23 00:00:00-04:00,86.65489196777344
286,2020-03-24 00:00:00-04:00,96.64689636230469
287,2020-03-25 00:00:00-04:00,99.68441772460938
288,2020-03-26 00:00:00-04:00,102.94857025146484
289,2020-03-27 00:00:00-04:00,97.78935241699219
290,2020-03-30 00:00:00-04:00,102.48613739013672
291,2020-03-31 00:00:00-04:00,98.66888427734375
292,2020-04-01 00:00:00-04:00,94.53424835205078
293,2020-04-02 00:00:00-04:00,91.37887573242188
294,2020-04-03 00:00:00-04:00,86.60955810546875
295,2020-04-06 00:00:00-04:00,96.16634368896484
296,2020-04-07 00:00:00-04:00,99.58465576171875
297,2020-04-08 00:00:00-04:00,105.55992126464844
298,2020-04-09 00:00:00-04:00,110.72821044921875
299,2020-04-13 00:00:00-04:00,103.5107421875
300,2020-04-14 00:00:00-04:00,105.34231567382812
301,2020-04-15 00:00:00-04:00,99.43959045410156
302,2020-04-16 00:00:00-04:00,100.45510864257812
303,2020-04-17 00:00:00-04:00,107.29175567626953
304,2020-04-20 00:00:00-04:00,103.96410369873047
305,2020-04-21 00:00:00-04:00,100.22843933105469
306,2020-04-22 00:00:00-04:00,103.1480484008789
307,2020-04-23 00:00:00-04:00,103.06645202636719
308,2020-04-24 00:00:00-04:00,105.24256896972656
309,2020-04-27 00:00:00-04:00,113.37582397460938
310,2020-04-28 00:00:00-04:00,114.5998764038086
311,2020-04-29 00:00:00-04:00,122.87820434570312
312,2020-04-30 00:00:00-04:00,118.1360855102539
313,2020-05-01 00:00:00-04:00,112.4781723022461
314,2020-05-04 00:00:00-04:00,110.07537841796875
315,2020-05-05 00:00:00-04:00,110.32018280029297
316,2020-05-06 00:00:00-04:00,108.53394317626953
317,2020-05-07 00:00:00-04:00,110.809814453125
318,2020-05-08 00:00:00-04:00,115.45220184326172
319,2020-05-11 00:00:00-04:00,113.1944808959961
320,2020-05-12 00:00:00-04:00,111.29037475585938
321,2020-05-13 00:00:00-04:00,108.851318359375
322,2020-05-14 00:00:00-04:00,112.33309936523438
323,2020-05-15 00:00:00-04:00,111.48077392578125
324,2020-05-18 00:00:00-04:00,121.85362243652344
325,2020-05-19 00:00:00-04:00,120.47541046142578
326,2020-05-20 00:00:00-04:00,122.2397232055664
327,2020-05-21 00:00:00-04:00,121.46269226074219
328,2020-05-22 00:00:00-04:00,117.81523132324219
329,2020-05-26 00:00:00-04:00,125.23812866210938
330,2020-05-27 00:00:00-04:00,124.51593780517578
331,2020-05-28 00:00:00-04:00,122.26715087890625
332,2020-05-29 00:00:00-04:00,118.55569458007812
333,2020-06-01 00:00:00-04:00,118.84821319580078
334,2020-06-02 00:00:00-04:00,122.8796157836914
335,2020-06-03 00:00:00-04:00,128.8764190673828
336,2020-06-04 00:00:00-04:00,130.64073181152344
337,2020-06-05 00:00:00-04:00,139.13314819335938
338,2020-06-08 00:00:00-04:00,142.66172790527344
339,2020-06-09 00:00:00-04:00,138.43841552734375
340,2020-06-10 00:00:00-04:00,133.05406188964844
341,2020-06-11 00:00:00-04:00,121.88321685791016
342,2020-06-12 00:00:00-04:00,123.4189453125
343,2020-06-15 00:00:00-04:00,123.83036041259766
344,2020-06-16 00:00:00-04:00,125.47578430175781
345,2020-06-17 00:00:00-04:00,124.29654693603516
346,2020-06-18 00:00:00-04:00,123.9674301147461
347,2020-06-19 00:00:00-04:00,124.22340393066406
348,2020-06-22 00:00:00-04:00,123.30926513671875
349,2020-06-23 00:00:00-04:00,125.3112564086914
350,2020-06-24 00:00:00-04:00,119.58866882324219
351,2020-06-25 00:00:00-04:00,120.38400268554688
352,2020-06-26 00:00:00-04:00,122.09346008300781
353,2020-06-29 00:00:00-04:00,124.41539001464844
354,2020-06-30 00:00:00-04:00,126.61848449707031
355,2020-07-01 00:00:00-04:00,122.60533142089844
356,2020-07-02 00:00:00-04:00,124.31480407714844
357,2020-07-06 00:00:00-04:00,125.24724578857422
358,2020-07-07 00:00:00-04:00,122.64192962646484
359,2020-07-08 00:00:00-04:00,121.43525695800781
360,2020-07-09 00:00:00-04:00,117.82437133789062
361,2020-07-10 00:00:00-04:00,120.57596588134766
362,2020-07-13 00:00:00-04:00,121.92890167236328
363,2020-07-14 00:00:00-04:00,124.72621154785156
364,2020-07-15 00:00:00-04:00,129.29689025878906
365,2020-07-16 00:00:00-04:00,130.55844116210938
366,2020-07-17 00:00:00-04:00,127.93484497070312
367,2020-07-20 00:00:00-04:00,125.38436126708984
368,2020-07-21 00:00:00-04:00,127.69717407226562
369,2020-07-22 00:00:00-04:00,127.42291259765625
370,2020-07-23 00:00:00-04:00,130.1105194091797
371,2020-07-24 00:00:00-04:00,129.58030700683594
372,2020-07-27 00:00:00-04:00,133.10890197753906
