,Date,UHS
0,2019-02-04 00:00:00-05:00,131.48291015625
1,2019-02-05 00:00:00-05:00,131.7074432373047
2,2019-02-06 00:00:00-05:00,131.85386657714844
3,2019-02-07 00:00:00-05:00,129.78421020507812
4,2019-02-08 00:00:00-05:00,128.36865234375
5,2019-02-11 00:00:00-05:00,129.5498809814453
6,2019-02-12 00:00:00-05:00,130.1844940185547
7,2019-02-13 00:00:00-05:00,130.92645263671875
8,2019-02-14 00:00:00-05:00,130.55545043945312
9,2019-02-15 00:00:00-05:00,132.31272888183594
10,2019-02-19 00:00:00-05:00,132.05892944335938
11,2019-02-20 00:00:00-05:00,131.13145446777344
12,2019-02-21 00:00:00-05:00,131.3560028076172
13,2019-02-22 00:00:00-05:00,132.8106689453125
14,2019-02-25 00:00:00-05:00,131.2095489501953
15,2019-02-26 00:00:00-05:00,130.4578399658203
16,2019-02-27 00:00:00-05:00,130.09658813476562
17,2019-02-28 00:00:00-05:00,135.6361541748047
18,2019-03-01 00:00:00-05:00,137.56085205078125
19,2019-03-04 00:00:00-05:00,134.08277893066406
20,2019-03-05 00:00:00-05:00,134.072998046875
21,2019-03-06 00:00:00-05:00,129.7742156982422
22,2019-03-07 00:00:00-05:00,126.5403823852539
23,2019-03-08 00:00:00-05:00,126.21794891357422
24,2019-03-11 00:00:00-04:00,126.71619415283203
25,2019-03-12 00:00:00-04:00,128.07423400878906
26,2019-03-13 00:00:00-04:00,129.63743591308594
27,2019-03-14 00:00:00-04:00,131.03456115722656
28,2019-03-15 00:00:00-04:00,131.1517791748047
29,2019-03-18 00:00:00-04:00,132.7149658203125
30,2019-03-19 00:00:00-04:00,132.3143768310547
31,2019-03-20 00:00:00-04:00,130.9368438720703
32,2019-03-21 00:00:00-04:00,133.42816162109375
33,2019-03-22 00:00:00-04:00,132.19717407226562
34,2019-03-25 00:00:00-04:00,131.27877807617188
35,2019-03-26 00:00:00-04:00,131.05409240722656
36,2019-03-27 00:00:00-04:00,129.7156219482422
37,2019-03-28 00:00:00-04:00,130.43856811523438
38,2019-03-29 00:00:00-04:00,130.69259643554688
39,2019-04-01 00:00:00-04:00,131.65005493164062
40,2019-04-02 00:00:00-04:00,130.67306518554688
41,2019-04-03 00:00:00-04:00,131.16152954101562
42,2019-04-04 00:00:00-04:00,130.8879852294922
43,2019-04-05 00:00:00-04:00,131.62075805664062
44,2019-04-08 00:00:00-04:00,129.9403076171875
45,2019-04-09 00:00:00-04:00,130.77076721191406
46,2019-04-10 00:00:00-04:00,131.3960418701172
47,2019-04-11 00:00:00-04:00,129.37362670898438
48,2019-04-12 00:00:00-04:00,129.74493408203125
49,2019-04-15 00:00:00-04:00,129.68629455566406
50,2019-04-16 00:00:00-04:00,123.42374420166016
51,2019-04-17 00:00:00-04:00,119.83819580078125
52,2019-04-18 00:00:00-04:00,121.64559936523438
53,2019-04-22 00:00:00-04:00,120.0726547241211
54,2019-04-23 00:00:00-04:00,125.13349914550781
55,2019-04-24 00:00:00-04:00,127.31219482421875
56,2019-04-25 00:00:00-04:00,128.67019653320312
57,2019-04-26 00:00:00-04:00,126.2570571899414
58,2019-04-29 00:00:00-04:00,124.28349304199219
59,2019-04-30 00:00:00-04:00,123.95134735107422
60,2019-05-01 00:00:00-04:00,121.88008880615234
61,2019-05-02 00:00:00-04:00,121.14734649658203
62,2019-05-03 00:00:00-04:00,120.17036437988281
63,2019-05-06 00:00:00-04:00,121.62606811523438
64,2019-05-07 00:00:00-04:00,120.12147521972656
65,2019-05-08 00:00:00-04:00,119.21289825439453
66,2019-05-09 00:00:00-04:00,120.06288146972656
67,2019-05-10 00:00:00-04:00,119.96517944335938
68,2019-05-13 00:00:00-04:00,119.03703308105469
69,2019-05-14 00:00:00-04:00,119.72093963623047
70,2019-05-15 00:00:00-04:00,119.05657958984375
71,2019-05-16 00:00:00-04:00,118.9002685546875
72,2019-05-17 00:00:00-04:00,119.07612609863281
73,2019-05-20 00:00:00-04:00,120.41461181640625
74,2019-05-21 00:00:00-04:00,121.938720703125
75,2019-05-22 00:00:00-04:00,122.5542221069336
76,2019-05-23 00:00:00-04:00,120.13125610351562
77,2019-05-24 00:00:00-04:00,120.25827026367188
78,2019-05-28 00:00:00-04:00,119.67207336425781
79,2019-05-29 00:00:00-04:00,116.82904052734375
80,2019-05-30 00:00:00-04:00,117.3272933959961
81,2019-05-31 00:00:00-04:00,116.8970718383789
82,2019-06-03 00:00:00-04:00,118.7646713256836
83,2019-06-04 00:00:00-04:00,119.693603515625
84,2019-06-05 00:00:00-04:00,118.7157974243164
85,2019-06-06 00:00:00-04:00,118.42245483398438
86,2019-06-07 00:00:00-04:00,120.96475219726562
87,2019-06-10 00:00:00-04:00,120.837646484375
88,2019-06-11 00:00:00-04:00,120.27052307128906
89,2019-06-12 00:00:00-04:00,121.16031646728516
90,2019-06-13 00:00:00-04:00,121.19940948486328
91,2019-06-14 00:00:00-04:00,120.02606201171875
92,2019-06-17 00:00:00-04:00,120.68119812011719
93,2019-06-18 00:00:00-04:00,121.17987060546875
94,2019-06-19 00:00:00-04:00,122.4999008178711
95,2019-06-20 00:00:00-04:00,121.60031127929688
96,2019-06-21 00:00:00-04:00,122.52923583984375
97,2019-06-24 00:00:00-04:00,123.64393615722656
98,2019-06-25 00:00:00-04:00,125.78535461425781
99,2019-06-26 00:00:00-04:00,124.25019836425781
100,2019-06-27 00:00:00-04:00,125.30622100830078
101,2019-06-28 00:00:00-04:00,127.49650573730469
102,2019-07-01 00:00:00-04:00,127.18363189697266
103,2019-07-02 00:00:00-04:00,127.11516571044922
104,2019-07-03 00:00:00-04:00,128.18099975585938
105,2019-07-05 00:00:00-04:00,128.46456909179688
106,2019-07-08 00:00:00-04:00,128.7872314453125
107,2019-07-09 00:00:00-04:00,126.02980041503906
108,2019-07-10 00:00:00-04:00,126.78273010253906
109,2019-07-11 00:00:00-04:00,128.32766723632812
110,2019-07-12 00:00:00-04:00,129.9508056640625
111,2019-07-15 00:00:00-04:00,130.791748046875
112,2019-07-16 00:00:00-04:00,130.9970703125
113,2019-07-17 00:00:00-04:00,129.93125915527344
114,2019-07-18 00:00:00-04:00,130.22459411621094
115,2019-07-19 00:00:00-04:00,129.6868133544922
116,2019-07-22 00:00:00-04:00,129.72593688964844
117,2019-07-23 00:00:00-04:00,130.7428436279297
118,2019-07-24 00:00:00-04:00,133.95982360839844
119,2019-07-25 00:00:00-04:00,133.93051147460938
120,2019-07-26 00:00:00-04:00,148.51939392089844
121,2019-07-29 00:00:00-04:00,149.26255798339844
122,2019-07-30 00:00:00-04:00,149.4776611328125
123,2019-07-31 00:00:00-04:00,147.5122833251953
124,2019-08-01 00:00:00-04:00,143.8943634033203
125,2019-08-02 00:00:00-04:00,143.20013427734375
126,2019-08-05 00:00:00-04:00,140.15911865234375
127,2019-08-06 00:00:00-04:00,143.1414337158203
128,2019-08-07 00:00:00-04:00,142.89698791503906
129,2019-08-08 00:00:00-04:00,143.2099151611328
130,2019-08-09 00:00:00-04:00,143.6792449951172
131,2019-08-12 00:00:00-04:00,143.434814453125
132,2019-08-13 00:00:00-04:00,145.66419982910156
133,2019-08-14 00:00:00-04:00,142.5939178466797
134,2019-08-15 00:00:00-04:00,142.14407348632812
135,2019-08-16 00:00:00-04:00,144.08018493652344
136,2019-08-19 00:00:00-04:00,144.91128540039062
137,2019-08-20 00:00:00-04:00,142.40811157226562
138,2019-08-21 00:00:00-04:00,143.87481689453125
139,2019-08-22 00:00:00-04:00,142.71121215820312
140,2019-08-23 00:00:00-04:00,140.2960205078125
141,2019-08-26 00:00:00-04:00,141.0293731689453
142,2019-08-27 00:00:00-04:00,137.5581817626953
143,2019-08-28 00:00:00-04:00,139.435546875
144,2019-08-29 00:00:00-04:00,141.03916931152344
145,2019-08-30 00:00:00-04:00,141.5679473876953
146,2019-09-03 00:00:00-04:00,142.8702392578125
147,2019-09-04 00:00:00-04:00,143.21292114257812
148,2019-09-05 00:00:00-04:00,142.11627197265625
149,2019-09-06 00:00:00-04:00,145.1712646484375
150,2019-09-09 00:00:00-04:00,146.40499877929688
151,2019-09-10 00:00:00-04:00,152.13314819335938
152,2019-09-11 00:00:00-04:00,151.87855529785156
153,2019-09-12 00:00:00-04:00,149.7733612060547
154,2019-09-13 00:00:00-04:00,149.3424835205078
155,2019-09-16 00:00:00-04:00,150.6839599609375
156,2019-09-17 00:00:00-04:00,148.70602416992188
157,2019-09-18 00:00:00-04:00,148.82354736328125
158,2019-09-19 00:00:00-04:00,146.88479614257812
159,2019-09-20 00:00:00-04:00,146.99253845214844
160,2019-09-23 00:00:00-04:00,146.8456268310547
161,2019-09-24 00:00:00-04:00,145.35731506347656
162,2019-09-25 00:00:00-04:00,144.28024291992188
163,2019-09-26 00:00:00-04:00,143.50668334960938
164,2019-09-27 00:00:00-04:00,143.7710723876953
165,2019-09-30 00:00:00-04:00,145.65101623535156
166,2019-10-01 00:00:00-04:00,144.04522705078125
167,2019-10-02 00:00:00-04:00,143.18356323242188
168,2019-10-03 00:00:00-04:00,142.3414306640625
169,2019-10-04 00:00:00-04:00,143.08563232421875
170,2019-10-07 00:00:00-04:00,142.04769897460938
171,2019-10-08 00:00:00-04:00,140.21665954589844
172,2019-10-09 00:00:00-04:00,142.09664916992188
173,2019-10-10 00:00:00-04:00,142.79188537597656
174,2019-10-11 00:00:00-04:00,143.08563232421875
175,2019-10-14 00:00:00-04:00,140.99021911621094
176,2019-10-15 00:00:00-04:00,142.22398376464844
177,2019-10-16 00:00:00-04:00,141.70497131347656
178,2019-10-17 00:00:00-04:00,143.25209045410156
179,2019-10-18 00:00:00-04:00,143.0464630126953
180,2019-10-21 00:00:00-04:00,142.29248046875
181,2019-10-22 00:00:00-04:00,143.3303985595703
182,2019-10-23 00:00:00-04:00,141.54837036132812
183,2019-10-24 00:00:00-04:00,141.68540954589844
184,2019-10-25 00:00:00-04:00,135.0564727783203
185,2019-10-28 00:00:00-04:00,135.20330810546875
186,2019-10-29 00:00:00-04:00,135.91810607910156
187,2019-10-30 00:00:00-04:00,136.1727294921875
188,2019-10-31 00:00:00-04:00,134.5962677001953
189,2019-11-01 00:00:00-04:00,135.85939025878906
190,2019-11-04 00:00:00-05:00,136.62313842773438
191,2019-11-05 00:00:00-05:00,136.94625854492188
192,2019-11-06 00:00:00-05:00,137.00498962402344
193,2019-11-07 00:00:00-05:00,136.76019287109375
194,2019-11-08 00:00:00-05:00,138.1898193359375
195,2019-11-11 00:00:00-05:00,136.3391876220703
196,2019-11-12 00:00:00-05:00,137.64146423339844
197,2019-11-13 00:00:00-05:00,138.61085510253906
198,2019-11-14 00:00:00-05:00,138.24855041503906
199,2019-11-15 00:00:00-05:00,141.26438903808594
200,2019-11-18 00:00:00-05:00,138.806640625
201,2019-11-19 00:00:00-05:00,138.8360595703125
202,2019-11-20 00:00:00-05:00,137.57290649414062
203,2019-11-21 00:00:00-05:00,137.66102600097656
204,2019-11-22 00:00:00-05:00,136.4175262451172
205,2019-11-25 00:00:00-05:00,138.3758544921875
206,2019-11-26 00:00:00-05:00,136.84832763671875
207,2019-11-27 00:00:00-05:00,137.36727905273438
208,2019-11-29 00:00:00-05:00,136.5839385986328
209,2019-12-02 00:00:00-05:00,136.90708923339844
210,2019-12-03 00:00:00-05:00,137.40643310546875
211,2019-12-04 00:00:00-05:00,138.2791748046875
212,2019-12-05 00:00:00-05:00,139.08322143554688
213,2019-12-06 00:00:00-05:00,141.89743041992188
214,2019-12-09 00:00:00-05:00,140.92669677734375
215,2019-12-10 00:00:00-05:00,141.7699737548828
216,2019-12-11 00:00:00-05:00,141.8876190185547
217,2019-12-12 00:00:00-05:00,143.4271240234375
218,2019-12-13 00:00:00-05:00,141.53463745117188
219,2019-12-16 00:00:00-05:00,138.91648864746094
220,2019-12-17 00:00:00-05:00,138.7694549560547
221,2019-12-18 00:00:00-05:00,138.89691162109375
222,2019-12-19 00:00:00-05:00,141.2306365966797
223,2019-12-20 00:00:00-05:00,141.5052032470703
224,2019-12-23 00:00:00-05:00,140.9953155517578
225,2019-12-24 00:00:00-05:00,140.5344696044922
226,2019-12-26 00:00:00-05:00,140.06378173828125
227,2019-12-27 00:00:00-05:00,140.56387329101562
228,2019-12-30 00:00:00-05:00,139.8774871826172
229,2019-12-31 00:00:00-05:00,140.67173767089844
230,2020-01-02 00:00:00-05:00,139.5440673828125
231,2020-01-03 00:00:00-05:00,139.21070861816406
232,2020-01-06 00:00:00-05:00,139.1028289794922
233,2020-01-07 00:00:00-05:00,139.66172790527344
234,2020-01-08 00:00:00-05:00,142.26025390625
235,2020-01-09 00:00:00-05:00,141.5248260498047
236,2020-01-10 00:00:00-05:00,143.21142578125
237,2020-01-13 00:00:00-05:00,142.06414794921875
238,2020-01-14 00:00:00-05:00,142.63287353515625
239,2020-01-15 00:00:00-05:00,141.4954071044922
240,2020-01-16 00:00:00-05:00,141.1424102783203
241,2020-01-17 00:00:00-05:00,142.2112274169922
242,2020-01-21 00:00:00-05:00,142.17201232910156
243,2020-01-22 00:00:00-05:00,142.7505340576172
244,2020-01-23 00:00:00-05:00,144.90777587890625
245,2020-01-24 00:00:00-05:00,144.3978729248047
246,2020-01-27 00:00:00-05:00,142.16221618652344
247,2020-01-28 00:00:00-05:00,142.39756774902344
248,2020-01-29 00:00:00-05:00,141.10316467285156
249,2020-01-30 00:00:00-05:00,138.19091796875
250,2020-01-31 00:00:00-05:00,134.4451446533203
251,2020-02-03 00:00:00-05:00,134.5922393798828
252,2020-02-04 00:00:00-05:00,135.79833984375
253,2020-02-05 00:00:00-05:00,139.24012756347656
254,2020-02-06 00:00:00-05:00,138.3380126953125
255,2020-02-07 00:00:00-05:00,135.44532775878906
256,2020-02-10 00:00:00-05:00,136.8965606689453
257,2020-02-11 00:00:00-05:00,138.9263153076172
258,2020-02-12 00:00:00-05:00,137.58294677734375
259,2020-02-13 00:00:00-05:00,138.7498321533203
260,2020-02-14 00:00:00-05:00,137.2103271484375
261,2020-02-18 00:00:00-05:00,136.38668823242188
262,2020-02-19 00:00:00-05:00,136.32781982421875
263,2020-02-20 00:00:00-05:00,137.30838012695312
264,2020-02-21 00:00:00-05:00,139.9461212158203
265,2020-02-24 00:00:00-05:00,138.48507690429688
266,2020-02-25 00:00:00-05:00,132.84683227539062
267,2020-02-26 00:00:00-05:00,132.5820770263672
268,2020-02-27 00:00:00-05:00,125.7475357055664
269,2020-02-28 00:00:00-05:00,121.5245361328125
270,2020-03-02 00:00:00-05:00,129.4598846435547
271,2020-03-03 00:00:00-05:00,123.09587097167969
272,2020-03-04 00:00:00-05:00,129.35183715820312
273,2020-03-05 00:00:00-05:00,125.28595733642578
274,2020-03-06 00:00:00-05:00,123.714599609375
275,2020-03-09 00:00:00-04:00,112.53836059570312
276,2020-03-10 00:00:00-04:00,117.41938018798828
277,2020-03-11 00:00:00-04:00,108.16803741455078
278,2020-03-12 00:00:00-04:00,98.01316833496094
279,2020-03-13 00:00:00-04:00,103.20845031738281
280,2020-03-16 00:00:00-04:00,80.23723602294922
281,2020-03-17 00:00:00-04:00,79.3140640258789
282,2020-03-18 00:00:00-04:00,66.47805786132812
283,2020-03-19 00:00:00-04:00,83.32099914550781
284,2020-03-20 00:00:00-04:00,74.06967163085938
285,2020-03-23 00:00:00-04:00,70.55377960205078
286,2020-03-24 00:00:00-04:00,76.76060485839844
287,2020-03-25 00:00:00-04:00,86.37532043457031
288,2020-03-26 00:00:00-04:00,90.19569396972656
289,2020-03-27 00:00:00-04:00,87.3967056274414
290,2020-03-30 00:00:00-04:00,98.33726501464844
291,2020-03-31 00:00:00-04:00,97.30604553222656
292,2020-04-01 00:00:00-04:00,86.34586334228516
293,2020-04-02 00:00:00-04:00,87.1217269897461
294,2020-04-03 00:00:00-04:00,83.85133361816406
295,2020-04-06 00:00:00-04:00,94.77225494384766
296,2020-04-07 00:00:00-04:00,96.62841033935547
297,2020-04-08 00:00:00-04:00,105.07441711425781
298,2020-04-09 00:00:00-04:00,102.63882446289062
299,2020-04-13 00:00:00-04:00,98.91669464111328
300,2020-04-14 00:00:00-04:00,105.62440490722656
301,2020-04-15 00:00:00-04:00,101.24425506591797
302,2020-04-16 00:00:00-04:00,99.84967041015625
303,2020-04-17 00:00:00-04:00,105.86012268066406
304,2020-04-20 00:00:00-04:00,100.85143280029297
305,2020-04-21 00:00:00-04:00,96.02932739257812
306,2020-04-22 00:00:00-04:00,96.34359741210938
307,2020-04-23 00:00:00-04:00,99.38810729980469
308,2020-04-24 00:00:00-04:00,99.83004760742188
309,2020-04-27 00:00:00-04:00,103.19864654541016
310,2020-04-28 00:00:00-04:00,103.48343658447266
311,2020-04-29 00:00:00-04:00,108.55106353759766
312,2020-04-30 00:00:00-04:00,103.79771423339844
313,2020-05-01 00:00:00-04:00,97.37480926513672
314,2020-05-04 00:00:00-04:00,96.66768646240234
315,2020-05-05 00:00:00-04:00,100.07555389404297
316,2020-05-06 00:00:00-04:00,93.88835144042969
317,2020-05-07 00:00:00-04:00,94.80171966552734
318,2020-05-08 00:00:00-04:00,100.23270416259766
319,2020-05-11 00:00:00-04:00,96.70698547363281
320,2020-05-12 00:00:00-04:00,91.84559631347656
321,2020-05-13 00:00:00-04:00,90.15640258789062
322,2020-05-14 00:00:00-04:00,89.84213256835938
323,2020-05-15 00:00:00-04:00,90.97154235839844
324,2020-05-18 00:00:00-04:00,98.33726501464844
325,2020-05-19 00:00:00-04:00,98.71043395996094
326,2020-05-20 00:00:00-04:00,101.43086242675781
327,2020-05-21 00:00:00-04:00,103.67984771728516
