,Date,PEP
0,2019-02-04 00:00:00-05:00,98.17155456542969
1,2019-02-05 00:00:00-05:00,98.00663757324219
2,2019-02-06 00:00:00-05:00,98.13684844970703
3,2019-02-07 00:00:00-05:00,98.17155456542969
4,2019-02-08 00:00:00-05:00,98.11080932617188
5,2019-02-11 00:00:00-05:00,98.06741333007812
6,2019-02-12 00:00:00-05:00,98.77922058105469
7,2019-02-13 00:00:00-05:00,99.06568908691406
8,2019-02-14 00:00:00-05:00,97.7375259399414
9,2019-02-15 00:00:00-05:00,100.61956787109375
10,2019-02-19 00:00:00-05:00,100.63692474365234
11,2019-02-20 00:00:00-05:00,100.55011749267578
12,2019-02-21 00:00:00-05:00,100.78450775146484
13,2019-02-22 00:00:00-05:00,101.35743713378906
14,2019-02-25 00:00:00-05:00,100.74976348876953
15,2019-02-26 00:00:00-05:00,100.6716537475586
16,2019-02-27 00:00:00-05:00,100.15079498291016
17,2019-02-28 00:00:00-05:00,101.19918060302734
18,2019-03-01 00:00:00-05:00,101.67176818847656
19,2019-03-04 00:00:00-05:00,101.66300964355469
20,2019-03-05 00:00:00-05:00,101.54049682617188
21,2019-03-06 00:00:00-05:00,102.0918197631836
22,2019-03-07 00:00:00-05:00,101.60176086425781
23,2019-03-08 00:00:00-05:00,100.84040832519531
24,2019-03-11 00:00:00-04:00,102.03054809570312
25,2019-03-12 00:00:00-04:00,102.01305389404297
26,2019-03-13 00:00:00-04:00,102.02180480957031
27,2019-03-14 00:00:00-04:00,101.07667541503906
28,2019-03-15 00:00:00-04:00,101.21671295166016
29,2019-03-18 00:00:00-04:00,102.6256332397461
30,2019-03-19 00:00:00-04:00,103.3432388305664
31,2019-03-20 00:00:00-04:00,103.54451751708984
32,2019-03-21 00:00:00-04:00,104.52466583251953
33,2019-03-22 00:00:00-04:00,105.64482116699219
34,2019-03-25 00:00:00-04:00,105.75857543945312
35,2019-03-26 00:00:00-04:00,106.78246307373047
36,2019-03-27 00:00:00-04:00,106.6687240600586
37,2019-03-28 00:00:00-04:00,106.62496948242188
38,2019-03-29 00:00:00-04:00,107.24629974365234
39,2019-04-01 00:00:00-04:00,106.76496887207031
40,2019-04-02 00:00:00-04:00,106.48493957519531
41,2019-04-03 00:00:00-04:00,106.3799057006836
42,2019-04-04 00:00:00-04:00,106.3011474609375
43,2019-04-05 00:00:00-04:00,106.43244171142578
44,2019-04-08 00:00:00-04:00,106.76496887207031
45,2019-04-09 00:00:00-04:00,106.91372680664062
46,2019-04-10 00:00:00-04:00,106.79999542236328
47,2019-04-11 00:00:00-04:00,106.4761734008789
48,2019-04-12 00:00:00-04:00,106.96625518798828
49,2019-04-15 00:00:00-04:00,108.21768188476562
50,2019-04-16 00:00:00-04:00,107.12378692626953
51,2019-04-17 00:00:00-04:00,111.14932250976562
52,2019-04-18 00:00:00-04:00,111.2193603515625
53,2019-04-22 00:00:00-04:00,110.65052795410156
54,2019-04-23 00:00:00-04:00,111.2193603515625
55,2019-04-24 00:00:00-04:00,111.07057189941406
56,2019-04-25 00:00:00-04:00,110.37923431396484
57,2019-04-26 00:00:00-04:00,110.61552429199219
58,2019-04-29 00:00:00-04:00,110.86930084228516
59,2019-04-30 00:00:00-04:00,112.0594711303711
60,2019-05-01 00:00:00-04:00,111.35063171386719
61,2019-05-02 00:00:00-04:00,110.99181365966797
62,2019-05-03 00:00:00-04:00,111.7269058227539
63,2019-05-06 00:00:00-04:00,111.37686920166016
64,2019-05-07 00:00:00-04:00,110.24797821044922
65,2019-05-08 00:00:00-04:00,110.28298950195312
66,2019-05-09 00:00:00-04:00,110.3092269897461
67,2019-05-10 00:00:00-04:00,112.02446746826172
68,2019-05-13 00:00:00-04:00,111.28059387207031
69,2019-05-14 00:00:00-04:00,111.4993896484375
70,2019-05-15 00:00:00-04:00,113.19712829589844
71,2019-05-16 00:00:00-04:00,114.00222778320312
72,2019-05-17 00:00:00-04:00,114.2122802734375
73,2019-05-20 00:00:00-04:00,113.75720977783203
74,2019-05-21 00:00:00-04:00,112.93460083007812
75,2019-05-22 00:00:00-04:00,113.82723236083984
76,2019-05-23 00:00:00-04:00,113.73970794677734
77,2019-05-24 00:00:00-04:00,113.32839965820312
78,2019-05-28 00:00:00-04:00,111.69190216064453
79,2019-05-29 00:00:00-04:00,112.16448211669922
80,2019-05-30 00:00:00-04:00,112.5495376586914
81,2019-05-31 00:00:00-04:00,112.01571655273438
82,2019-06-03 00:00:00-04:00,112.87333679199219
83,2019-06-04 00:00:00-04:00,112.95210266113281
84,2019-06-05 00:00:00-04:00,114.98236083984375
85,2019-06-06 00:00:00-04:00,116.34434509277344
86,2019-06-07 00:00:00-04:00,117.65784454345703
87,2019-06-10 00:00:00-04:00,117.76361083984375
88,2019-06-11 00:00:00-04:00,117.41980743408203
89,2019-06-12 00:00:00-04:00,117.36692810058594
90,2019-06-13 00:00:00-04:00,117.19061279296875
91,2019-06-14 00:00:00-04:00,117.00548553466797
92,2019-06-17 00:00:00-04:00,116.82036590576172
93,2019-06-18 00:00:00-04:00,116.41485595703125
94,2019-06-19 00:00:00-04:00,117.11127471923828
95,2019-06-20 00:00:00-04:00,118.2660903930664
96,2019-06-21 00:00:00-04:00,118.08977508544922
97,2019-06-24 00:00:00-04:00,118.24842834472656
98,2019-06-25 00:00:00-04:00,117.95756530761719
99,2019-06-26 00:00:00-04:00,116.64408111572266
100,2019-06-27 00:00:00-04:00,116.08869171142578
101,2019-06-28 00:00:00-04:00,115.59504699707031
102,2019-07-01 00:00:00-04:00,116.24737548828125
103,2019-07-02 00:00:00-04:00,116.74100494384766
104,2019-07-03 00:00:00-04:00,118.11620330810547
105,2019-07-05 00:00:00-04:00,117.26114654541016
106,2019-07-08 00:00:00-04:00,116.85563659667969
107,2019-07-09 00:00:00-04:00,116.1327896118164
108,2019-07-10 00:00:00-04:00,118.48645782470703
109,2019-07-11 00:00:00-04:00,118.4335708618164
110,2019-07-12 00:00:00-04:00,117.49032592773438
111,2019-07-15 00:00:00-04:00,118.25724792480469
112,2019-07-16 00:00:00-04:00,117.94872283935547
113,2019-07-17 00:00:00-04:00,117.049560546875
114,2019-07-18 00:00:00-04:00,117.1377182006836
115,2019-07-19 00:00:00-04:00,114.67825317382812
116,2019-07-22 00:00:00-04:00,114.84575653076172
117,2019-07-23 00:00:00-04:00,115.25125885009766
118,2019-07-24 00:00:00-04:00,113.90251159667969
119,2019-07-25 00:00:00-04:00,113.70857238769531
120,2019-07-26 00:00:00-04:00,115.67437744140625
121,2019-07-29 00:00:00-04:00,115.94764709472656
122,2019-07-30 00:00:00-04:00,115.02202606201172
123,2019-07-31 00:00:00-04:00,112.66834259033203
124,2019-08-01 00:00:00-04:00,112.07772827148438
125,2019-08-02 00:00:00-04:00,112.76532745361328
126,2019-08-05 00:00:00-04:00,109.662353515625
127,2019-08-06 00:00:00-04:00,111.46947479248047
128,2019-08-07 00:00:00-04:00,112.64189910888672
129,2019-08-08 00:00:00-04:00,114.1316909790039
130,2019-08-09 00:00:00-04:00,113.3647689819336
131,2019-08-12 00:00:00-04:00,113.14440155029297
132,2019-08-13 00:00:00-04:00,114.53719329833984
133,2019-08-14 00:00:00-04:00,113.82316589355469
134,2019-08-15 00:00:00-04:00,115.23361206054688
135,2019-08-16 00:00:00-04:00,116.15038299560547
136,2019-08-19 00:00:00-04:00,116.86443328857422
137,2019-08-20 00:00:00-04:00,116.41485595703125
138,2019-08-21 00:00:00-04:00,116.66169738769531
139,2019-08-22 00:00:00-04:00,116.94377899169922
140,2019-08-23 00:00:00-04:00,114.8369140625
141,2019-08-26 00:00:00-04:00,117.89586639404297
142,2019-08-27 00:00:00-04:00,118.79498291015625
143,2019-08-28 00:00:00-04:00,119.17406463623047
144,2019-08-29 00:00:00-04:00,119.90570068359375
145,2019-08-30 00:00:00-04:00,120.53160095214844
146,2019-09-03 00:00:00-04:00,121.17513275146484
147,2019-09-04 00:00:00-04:00,122.6648941040039
148,2019-09-05 00:00:00-04:00,120.69881439208984
149,2019-09-06 00:00:00-04:00,121.93262481689453
150,2019-09-09 00:00:00-04:00,121.0716323852539
151,2019-09-10 00:00:00-04:00,120.59231567382812
152,2019-09-11 00:00:00-04:00,121.03611755371094
153,2019-09-12 00:00:00-04:00,121.86161041259766
154,2019-09-13 00:00:00-04:00,121.10714721679688
155,2019-09-16 00:00:00-04:00,119.72244262695312
156,2019-09-17 00:00:00-04:00,120.4502944946289
157,2019-09-18 00:00:00-04:00,120.27278137207031
158,2019-09-19 00:00:00-04:00,120.25503540039062
159,2019-09-20 00:00:00-04:00,119.57154846191406
160,2019-09-23 00:00:00-04:00,120.2195053100586
161,2019-09-24 00:00:00-04:00,120.14849853515625
162,2019-09-25 00:00:00-04:00,119.90886688232422
163,2019-09-26 00:00:00-04:00,120.46805572509766
164,2019-09-27 00:00:00-04:00,120.36153411865234
165,2019-09-30 00:00:00-04:00,121.69296264648438
166,2019-10-01 00:00:00-04:00,121.93262481689453
167,2019-10-02 00:00:00-04:00,118.8880844116211
168,2019-10-03 00:00:00-04:00,122.42969512939453
169,2019-10-04 00:00:00-04:00,124.51558685302734
170,2019-10-07 00:00:00-04:00,122.79362487792969
171,2019-10-08 00:00:00-04:00,121.8172378540039
172,2019-10-09 00:00:00-04:00,122.35868835449219
173,2019-10-10 00:00:00-04:00,122.3941879272461
174,2019-10-11 00:00:00-04:00,122.17228698730469
175,2019-10-14 00:00:00-04:00,122.00363159179688
176,2019-10-15 00:00:00-04:00,121.0094985961914
177,2019-10-16 00:00:00-04:00,121.08940124511719
178,2019-10-17 00:00:00-04:00,121.56871032714844
179,2019-10-18 00:00:00-04:00,120.93846893310547
180,2019-10-21 00:00:00-04:00,120.8230972290039
181,2019-10-22 00:00:00-04:00,121.30240631103516
182,2019-10-23 00:00:00-04:00,122.00363159179688
183,2019-10-24 00:00:00-04:00,122.3941879272461
184,2019-10-25 00:00:00-04:00,121.28467559814453
185,2019-10-28 00:00:00-04:00,121.22252655029297
186,2019-10-29 00:00:00-04:00,120.78758239746094
187,2019-10-30 00:00:00-04:00,121.51544952392578
188,2019-10-31 00:00:00-04:00,121.75509643554688
189,2019-11-01 00:00:00-04:00,121.54207611083984
190,2019-11-04 00:00:00-05:00,119.97099304199219
191,2019-11-05 00:00:00-05:00,118.95020294189453
192,2019-11-06 00:00:00-05:00,119.3319091796875
193,2019-11-07 00:00:00-05:00,118.33777618408203
194,2019-11-08 00:00:00-05:00,118.16910552978516
195,2019-11-11 00:00:00-05:00,117.51226806640625
196,2019-11-12 00:00:00-05:00,117.14832305908203
197,2019-11-13 00:00:00-05:00,118.31110382080078
198,2019-11-14 00:00:00-05:00,118.34664916992188
199,2019-11-15 00:00:00-05:00,118.77268981933594
200,2019-11-18 00:00:00-05:00,118.9946060180664
201,2019-11-19 00:00:00-05:00,119.44731140136719
202,2019-11-20 00:00:00-05:00,118.71057891845703
203,2019-11-21 00:00:00-05:00,118.86145782470703
204,2019-11-22 00:00:00-05:00,119.00350952148438
205,2019-11-25 00:00:00-05:00,118.79043579101562
206,2019-11-26 00:00:00-05:00,120.4502944946289
207,2019-11-27 00:00:00-05:00,120.6366958618164
208,2019-11-29 00:00:00-05:00,120.565673828125
209,2019-12-02 00:00:00-05:00,120.61004638671875
210,2019-12-03 00:00:00-05:00,120.23726654052734
211,2019-12-04 00:00:00-05:00,121.87049102783203
212,2019-12-05 00:00:00-05:00,121.86602020263672
213,2019-12-06 00:00:00-05:00,122.77772521972656
214,2019-12-09 00:00:00-05:00,122.59898376464844
215,2019-12-10 00:00:00-05:00,121.80343627929688
216,2019-12-11 00:00:00-05:00,122.54533386230469
217,2019-12-12 00:00:00-05:00,122.6168441772461
218,2019-12-13 00:00:00-05:00,123.296142578125
219,2019-12-16 00:00:00-05:00,122.50959014892578
220,2019-12-17 00:00:00-05:00,121.71406555175781
221,2019-12-18 00:00:00-05:00,121.53531646728516
222,2019-12-19 00:00:00-05:00,121.98221588134766
223,2019-12-20 00:00:00-05:00,123.27828979492188
224,2019-12-23 00:00:00-05:00,122.49168395996094
225,2019-12-24 00:00:00-05:00,122.35761260986328
226,2019-12-26 00:00:00-05:00,122.17886352539062
227,2019-12-27 00:00:00-05:00,122.93864440917969
228,2019-12-30 00:00:00-05:00,122.28612518310547
229,2019-12-31 00:00:00-05:00,122.1609878540039
230,2020-01-02 00:00:00-05:00,121.40121459960938
231,2020-01-03 00:00:00-05:00,121.23139190673828
232,2020-01-06 00:00:00-05:00,121.69618225097656
233,2020-01-07 00:00:00-05:00,119.78337097167969
234,2020-01-08 00:00:00-05:00,120.4001235961914
235,2020-01-09 00:00:00-05:00,120.4805679321289
236,2020-01-10 00:00:00-05:00,120.24815368652344
237,2020-01-13 00:00:00-05:00,122.03585815429688
238,2020-01-14 00:00:00-05:00,122.3218994140625
