,Unnamed: 0,Date,ROST
727,727,2021-12-22,106.31977081298828
728,728,2021-12-23,107.42169189453124
729,729,2021-12-27,109.57674407958984
730,730,2021-12-28,109.37196350097656
731,731,2021-12-29,110.49337005615234
732,732,2021-12-30,111.42950439453124
733,733,2021-12-31,111.4392547607422
734,734,2022-01-03,110.34710693359376
735,735,2022-01-04,110.34710693359376
736,736,2022-01-05,106.9341049194336
737,737,2022-01-06,106.71956634521484
738,738,2022-01-07,102.38019561767578
739,739,2022-01-10,100.55667877197266
740,740,2022-01-11,104.27195739746094
741,741,2022-01-12,102.81900024414062
742,742,2022-01-13,102.12665557861328
743,743,2022-01-14,99.7278060913086
744,744,2022-01-18,96.74386596679688
745,745,2022-01-19,96.56834411621094
746,746,2022-01-20,95.00811767578124
747,747,2022-01-21,93.05783081054688
748,748,2022-01-24,95.80772399902344
749,749,2022-01-25,94.20850372314452
750,750,2022-01-26,92.40447998046876
751,751,2022-01-27,92.51175689697266
752,752,2022-01-28,93.3893814086914
753,753,2022-01-31,95.3201675415039
754,754,2022-02-01,96.09051513671876
755,755,2022-02-02,94.91059112548828
756,756,2022-02-03,92.03392028808594
757,757,2022-02-04,91.81940460205078
758,758,2022-02-07,91.02952575683594
759,759,2022-02-08,93.1065902709961
760,760,2022-02-09,94.99835968017578
761,761,2022-02-10,94.16949462890624
762,762,2022-02-11,91.9266586303711
763,763,2022-02-14,91.9266586303711
764,764,2022-02-15,93.79894256591795
765,765,2022-02-16,93.32109832763672
766,766,2022-02-17,89.46929168701172
767,767,2022-02-18,91.14653778076172
768,768,2022-02-22,89.94712829589844
769,769,2022-02-23,85.83201599121094
770,770,2022-02-24,88.38690185546875
771,771,2022-02-25,90.42495727539062
772,772,2022-02-28,89.11825561523438
773,773,2022-03-01,87.3239974975586
774,774,2022-03-02,92.63851928710938
775,775,2022-03-03,91.2050552368164
776,776,2022-03-04,87.21672821044922
777,777,2022-03-07,83.00411987304688
778,778,2022-03-08,83.72572326660156
779,779,2022-03-09,86.36834716796875
780,780,2022-03-10,87.37274932861328
781,781,2022-03-11,85.57848358154297
782,782,2022-03-14,83.9246597290039
783,783,2022-03-15,85.58827209472656
784,784,2022-03-16,89.38523864746094
785,785,2022-03-17,90.2366180419922
786,786,2022-03-18,91.33265686035156
787,787,2022-03-21,89.12100982666016
788,788,2022-03-22,89.71795654296875
789,789,2022-03-23,87.81946563720703
790,790,2022-03-24,88.48491668701172
791,791,2022-03-25,88.28919982910156
792,792,2022-03-28,89.60052490234375
793,793,2022-03-29,93.50514221191406
794,794,2022-03-30,90.6280517578125
795,795,2022-03-31,88.52405548095703
796,796,2022-04-01,88.67086029052734
797,797,2022-04-04,91.17607879638672
798,798,2022-04-05,91.156494140625
799,799,2022-04-06,92.17424774169922
800,800,2022-04-07,93.30941772460938
801,801,2022-04-08,94.7675323486328
802,802,2022-04-11,97.57610321044922
803,803,2022-04-12,100.0030288696289
804,804,2022-04-13,100.7271957397461
805,805,2022-04-14,100.87399291992188
806,806,2022-04-18,102.25379943847656
807,807,2022-04-19,105.0623779296875
808,808,2022-04-20,106.08992004394533
809,809,2022-04-21,104.88624572753906
810,810,2022-04-22,101.24585723876952
811,811,2022-04-25,103.349853515625
812,812,2022-04-26,100.8250503540039
813,813,2022-04-27,99.0831527709961
814,814,2022-04-28,101.94065856933594
815,815,2022-04-29,97.63482666015624
816,816,2022-05-02,99.15164947509766
817,817,2022-05-03,98.30027770996094
818,818,2022-05-04,101.69601440429688
819,819,2022-05-05,97.75226593017578
820,820,2022-05-06,94.1803741455078
821,821,2022-05-09,91.4109344482422
822,822,2022-05-10,87.7020492553711
823,823,2022-05-11,85.96993255615234
824,824,2022-05-12,87.2127456665039
825,825,2022-05-13,90.08982849121094
826,826,2022-05-16,89.84517669677734
827,827,2022-05-17,91.06842041015624
828,828,2022-05-18,90.81400299072266
829,829,2022-05-19,90.71613311767578
830,830,2022-05-20,70.33191680908203
831,831,2022-05-23,77.06468200683594
832,832,2022-05-24,75.9490737915039
833,833,2022-05-25,79.61882781982422
834,834,2022-05-26,85.12832641601562
835,835,2022-05-27,85.44148254394531
836,836,2022-05-31,83.20049285888672
837,837,2022-06-01,80.89099884033203
838,838,2022-06-02,81.42922973632812
839,839,2022-06-03,80.94971466064453
840,840,2022-06-06,79.88884735107422
841,841,2022-06-07,79.08338165283203
842,842,2022-06-08,79.61381530761719
843,843,2022-06-09,78.34667205810547
844,844,2022-06-10,75.83202362060547
845,845,2022-06-13,73.5040283203125
846,846,2022-06-14,72.68873596191406
847,847,2022-06-15,74.6532974243164
848,848,2022-06-16,72.3056411743164
849,849,2022-06-17,73.43527221679688
850,850,2022-06-21,73.76924133300781
851,851,2022-06-22,71.51982116699219
852,852,2022-06-23,72.66909790039062
853,853,2022-06-24,76.15618133544922
854,854,2022-06-27,74.98727416992188
855,855,2022-06-28,71.4903564453125
856,856,2022-06-29,70.53753662109375
857,857,2022-06-30,68.98554229736328
858,858,2022-07-01,70.11515808105469
859,859,2022-07-05,72.51192474365234
860,860,2022-07-06,72.67890930175781
861,861,2022-07-07,75.18373107910156
862,862,2022-07-08,74.12286376953125
863,863,2022-07-11,73.2780990600586
864,864,2022-07-12,73.7397689819336
865,865,2022-07-13,74.9774398803711
866,866,2022-07-14,75.60610961914062
867,867,2022-07-15,76.59821319580078
868,868,2022-07-18,77.718017578125
869,869,2022-07-19,79.73168182373047
870,870,2022-07-20,81.01847839355469
871,871,2022-07-21,82.12844848632812
872,872,2022-07-22,81.76499938964844
873,873,2022-07-25,81.16581726074219
874,874,2022-07-26,76.57856750488281
875,875,2022-07-27,78.8476333618164
876,876,2022-07-28,79.9576187133789
877,877,2022-07-29,79.82008361816406
878,878,2022-08-01,80.84166717529297
879,879,2022-08-02,78.4154281616211
880,880,2022-08-03,83.08126831054688
881,881,2022-08-04,82.27579498291016
882,882,2022-08-05,82.73746490478516
883,883,2022-08-08,83.7983169555664
884,884,2022-08-09,82.96338653564453
885,885,2022-08-10,84.65290832519531
886,886,2022-08-11,86.58800506591797
887,887,2022-08-12,88.5230941772461
888,888,2022-08-15,88.56238555908203
889,889,2022-08-16,90.99844360351562
890,890,2022-08-17,91.1752471923828
891,891,2022-08-18,90.3697738647461
892,892,2022-08-19,89.3973159790039
893,893,2022-08-22,86.54869842529297
894,894,2022-08-23,86.40135955810547
895,895,2022-08-24,88.95529174804688
896,896,2022-08-25,89.2990951538086
897,897,2022-08-26,85.7137680053711
898,898,2022-08-29,85.4190902709961
899,899,2022-08-30,84.80024719238281
900,900,2022-08-31,84.74130249023438
901,901,2022-09-01,86.94161987304688
902,902,2022-09-02,86.14318084716797
903,903,2022-09-06,85.48274230957031
904,904,2022-09-07,90.82540893554688
905,905,2022-09-08,90.94369506835938
906,906,2022-09-09,92.17586517333984
907,907,2022-09-12,93.62488555908205
908,908,2022-09-13,88.57794189453125
909,909,2022-09-14,88.18363952636719
910,910,2022-09-15,88.28221130371094
911,911,2022-09-16,88.9623794555664
912,912,2022-09-19,89.44538116455078
913,913,2022-09-20,87.04019927978516
914,914,2022-09-21,86.59661102294922
915,915,2022-09-22,85.35458374023438
916,916,2022-09-23,83.23527526855469
917,917,2022-09-26,81.7468032836914
918,918,2022-09-27,83.19583892822266
919,919,2022-09-28,85.76860809326172
920,920,2022-09-29,82.83112335205078
921,921,2022-09-30,83.06768798828125
922,922,2022-10-03,84.73357391357422
923,923,2022-10-04,88.10477447509766
924,924,2022-10-05,88.53850555419922
925,925,2022-10-06,86.98104858398438
926,926,2022-10-07,85.6207275390625
927,927,2022-10-10,84.64486694335938
928,928,2022-10-11,84.91101837158203
929,929,2022-10-12,83.30426788330078
930,930,2022-10-13,84.2308578491211
931,931,2022-10-14,80.28792572021484
932,932,2022-10-17,83.008544921875
933,933,2022-10-18,83.4521255493164
934,934,2022-10-19,82.46640014648438
935,935,2022-10-20,81.31307983398438
936,936,2022-10-21,83.85627746582031
937,937,2022-10-24,85.84745788574219
938,938,2022-10-25,91.7421417236328
939,939,2022-10-26,92.0575714111328
940,940,2022-10-27,93.25030517578124
941,941,2022-10-28,93.98960876464844
942,942,2022-10-31,94.32476043701172
943,943,2022-11-01,93.32917022705078
944,944,2022-11-02,91.27884674072266
945,945,2022-11-03,90.98313903808594
946,946,2022-11-04,92.54058074951172
947,947,2022-11-07,91.81114959716795
948,948,2022-11-08,90.776123046875
949,949,2022-11-09,90.0171127319336
950,950,2022-11-10,95.74421691894533
951,951,2022-11-11,94.79792022705078
952,952,2022-11-14,93.27987670898438
953,953,2022-11-15,96.4046630859375
954,954,2022-11-16,95.12320709228516
955,955,2022-11-17,96.53280639648438
956,956,2022-11-18,106.05496978759766
957,957,2022-11-21,110.69778442382812
958,958,2022-11-22,113.62539672851562
959,959,2022-11-23,114.37456512451172
960,960,2022-11-25,114.28583526611328
961,961,2022-11-28,114.70972442626952
962,962,2022-11-29,115.12372589111328
963,963,2022-11-30,115.9911651611328
964,964,2022-12-01,116.2967529296875
965,965,2022-12-02,117.30219268798828
966,966,2022-12-05,115.98773956298828
967,967,2022-12-06,115.1674346923828
968,968,2022-12-07,114.01111602783205
969,969,2022-12-08,115.7703094482422
970,970,2022-12-09,113.54662322998048
971,971,2022-12-12,115.0290756225586
972,972,2022-12-13,116.15574645996094
973,973,2022-12-14,116.04703521728516
974,974,2022-12-15,112.36064910888672
975,975,2022-12-16,112.61760711669922
976,976,2022-12-19,113.57626342773438
977,977,2022-12-20,113.01293182373048
978,978,2022-12-21,113.7838134765625
979,979,2022-12-22,112.62749481201172
980,980,2022-12-23,114.12972259521484
981,981,2022-12-27,113.69486236572266
982,982,2022-12-28,112.9536361694336
983,983,2022-12-29,114.50527954101562
984,984,2022-12-30,114.71282196044922
985,985,2023-01-03,114.4756317138672
986,986,2023-01-04,116.59060668945312
987,987,2023-01-05,117.0155792236328
988,988,2023-01-06,120.14850616455078
989,989,2023-01-09,117.34171295166016
990,990,2023-01-10,118.38932037353516
991,991,2023-01-11,118.14225006103516
992,992,2023-01-12,117.36148834228516
993,993,2023-01-13,118.60675811767578
994,994,2023-01-17,118.35967254638672
995,995,2023-01-18,116.00749969482422
996,996,2023-01-19,114.39656066894533
997,997,2023-01-20,114.3768081665039
998,998,2023-01-23,114.42621612548828
999,999,2023-01-24,116.3435287475586
1000,1000,2023-01-25,118.79452514648438
1001,1001,2023-01-26,119.29856872558594
1002,1002,2023-01-27,118.08295440673828
1003,1003,2023-01-30,117.60856628417967
1004,1004,2023-01-31,116.80803680419922
1005,1005,2023-02-01,117.1341781616211
1006,1006,2023-02-02,114.73258972167967
1007,1007,2023-02-03,113.9715805053711
1008,1008,2023-02-06,114.3570327758789
1009,1009,2023-02-07,113.15129089355467
1010,1010,2023-02-08,113.15129089355467
1011,1011,2023-02-09,113.6750946044922
1012,1012,2023-02-10,113.8332290649414
1013,1013,2023-02-13,115.41451263427734
1014,1014,2023-02-14,115.43429565429688
1015,1015,2023-02-15,115.27615356445312
1016,1016,2023-02-16,113.9715805053711
1017,1017,2023-02-17,114.3372573852539
1018,1018,2023-02-21,111.58976745605467
1019,1019,2023-02-22,111.34268951416016
1020,1020,2023-02-23,110.18637084960938
1021,1021,2023-02-24,110.15672302246094
1022,1022,2023-02-27,109.62303161621094
1023,1023,2023-02-28,109.24748992919922
1024,1024,2023-03-01,109.37596130371094
1025,1025,2023-03-02,109.71199035644533
1026,1026,2023-03-03,111.1153793334961
1027,1027,2023-03-06,111.0857391357422
1028,1028,2023-03-07,108.57543182373048
1029,1029,2023-03-08,107.7650146484375
1030,1030,2023-03-09,104.32571411132812
1031,1031,2023-03-10,102.95196533203124
1032,1032,2023-03-13,102.51075744628906
1033,1033,2023-03-14,102.79827880859376
1034,1034,2023-03-15,101.4300308227539
1035,1035,2023-03-16,102.36202239990234
1036,1036,2023-03-17,101.19206237792967
1037,1037,2023-03-20,101.27137756347656
1038,1038,2023-03-21,103.2543716430664
1039,1039,2023-03-22,101.73738861083984
1040,1040,2023-03-23,100.76570892333984
1041,1041,2023-03-24,100.46826934814452
1042,1042,2023-03-27,99.77422332763672
1043,1043,2023-03-28,102.26287841796876
1044,1044,2023-03-29,101.59857177734376
1045,1045,2023-03-30,102.25296020507812
1046,1046,2023-03-31,105.2274398803711
1047,1047,2023-04-03,107.70618438720705
1048,1048,2023-04-04,107.60704040527344
1049,1049,2023-04-05,105.55464935302734
1050,1050,2023-04-06,105.31668090820312
1051,1051,2023-04-10,105.73311614990234
1052,1052,2023-04-11,104.23594665527344
1053,1053,2023-04-12,102.01499938964844
1054,1054,2023-04-13,103.303955078125
1055,1055,2023-04-14,103.71046447753906
1056,1056,2023-04-17,103.29403686523438
1057,1057,2023-04-18,102.8082046508789
1058,1058,2023-04-19,103.37335968017578
1059,1059,2023-04-20,105.1282958984375
1060,1060,2023-04-21,105.41583251953124
1061,1061,2023-04-24,105.50507354736328
1062,1062,2023-04-25,103.1552276611328
1063,1063,2023-04-26,103.80960845947266
1064,1064,2023-04-27,104.65238189697266
1065,1065,2023-04-28,105.82235717773438
1066,1066,2023-05-01,104.85067749023438
1067,1067,2023-05-02,103.8790054321289
1068,1068,2023-05-03,103.10564422607422
1069,1069,2023-05-04,101.9555206298828
1070,1070,2023-05-05,103.55182647705078
1071,1071,2023-05-08,103.93850708007812
1072,1072,2023-05-09,103.19488525390624
1073,1073,2023-05-10,101.08299255371094
1074,1074,2023-05-11,101.6580581665039
1075,1075,2023-05-12,103.62122344970705
1076,1076,2023-05-15,103.5022430419922
1077,1077,2023-05-16,102.05465698242188
1078,1078,2023-05-17,102.90735626220705
1079,1079,2023-05-18,104.48381805419922
1080,1080,2023-05-19,103.8690948486328
1081,1081,2023-05-22,103.73029327392578
1082,1082,2023-05-23,101.01358795166016
1083,1083,2023-05-24,100.59716796875
1084,1084,2023-05-25,101.4696807861328
1085,1085,2023-05-26,102.4909210205078
1086,1086,2023-05-30,102.3818588256836
1087,1087,2023-05-31,102.73880004882812
1088,1088,2023-06-01,100.04193115234376
1089,1089,2023-06-02,102.42152404785156
1090,1090,2023-06-05,102.55580139160156
1091,1091,2023-06-06,103.12279510498048
1092,1092,2023-06-07,101.45166015625
1093,1093,2023-06-08,102.69506072998048
1094,1094,2023-06-09,102.74480438232422
1095,1095,2023-06-12,105.80854034423828
1096,1096,2023-06-13,105.86822509765624
1097,1097,2023-06-14,105.67922973632812
1098,1098,2023-06-15,107.3105697631836
1099,1099,2023-06-16,107.27078247070312
1100,1100,2023-06-20,106.71373748779295
1101,1101,2023-06-21,106.67394256591795
1102,1102,2023-06-22,107.39014434814452
1103,1103,2023-06-23,108.08645629882812
1104,1104,2023-06-26,107.0419921875
1105,1105,2023-06-27,108.34507751464844
1106,1106,2023-06-28,107.76814270019533
1107,1107,2023-06-29,108.29534912109376
1108,1108,2023-06-30,111.5381317138672
1109,1109,2023-07-03,110.54341888427734
1110,1110,2023-07-05,110.0361099243164
1111,1111,2023-07-06,108.75292205810548
1112,1112,2023-07-07,106.89278411865234
1113,1113,2023-07-10,109.00160217285156
1114,1114,2023-07-11,110.41410064697266
1115,1115,2023-07-12,110.9313507080078
1116,1116,2023-07-13,110.89157104492188
1117,1117,2023-07-14,110.99104309082033
1118,1118,2023-07-17,109.66806030273438
1119,1119,2023-07-18,111.31930541992188
1120,1120,2023-07-19,112.02555847167967
1121,1121,2023-07-20,111.6077651977539
1122,1122,2023-07-21,111.43866729736328
1123,1123,2023-07-24,112.1051254272461
1124,1124,2023-07-25,111.91613006591795
1125,1125,2023-07-26,112.88101959228516
1126,1126,2023-07-27,112.88101959228516
1127,1127,2023-07-28,114.00504302978516
1128,1128,2023-07-31,114.0348892211914
1129,1129,2023-08-01,113.38831329345705
1130,1130,2023-08-02,111.18003845214844
1131,1131,2023-08-03,111.99571228027344
1132,1132,2023-08-04,111.99571228027344
1133,1133,2023-08-07,112.86111450195312
1134,1134,2023-08-08,112.58260345458984
1135,1135,2023-08-09,112.43338775634766
1136,1136,2023-08-10,113.27890014648438
1137,1137,2023-08-11,112.79148864746094
1138,1138,2023-08-14,113.51763916015624
1139,1139,2023-08-15,113.40821838378906
1140,1140,2023-08-16,114.62177276611328
1141,1141,2023-08-17,112.46322631835938
1142,1142,2023-08-18,118.0933609008789
1143,1143,2023-08-21,118.5310287475586
1144,1144,2023-08-22,117.16826629638672
1145,1145,2023-08-23,121.2366714477539
1146,1146,2023-08-24,118.23261260986328
1147,1147,2023-08-25,118.37187957763672
1148,1148,2023-08-28,119.2969741821289
1149,1149,2023-08-29,120.38121032714844
1150,1150,2023-08-30,121.00788879394533
1151,1151,2023-08-31,121.16704559326172
1152,1152,2023-09-01,121.39146423339844
1153,1153,2023-09-05,120.30423736572266
1154,1154,2023-09-06,119.64590454101562
1155,1155,2023-09-07,119.11724853515624
1156,1156,2023-09-08,119.05740356445312
1157,1157,2023-09-11,118.08985900878906
1158,1158,2023-09-12,118.09983825683594
1159,1159,2023-09-13,116.52384185791016
1160,1160,2023-09-14,117.50135803222656
1161,1161,2023-09-15,117.87041473388672
1162,1162,2023-09-18,117.37168884277344
1163,1163,2023-09-19,116.00516510009766
1164,1164,2023-09-20,114.65857696533205
1165,1165,2023-09-21,112.84319305419922
1166,1166,2023-09-22,111.3769302368164
1167,1167,2023-09-25,109.3919677734375
1168,1168,2023-09-26,109.27227783203124
1169,1169,2023-09-27,108.64386749267578
1170,1170,2023-09-28,111.52654266357422
1171,1171,2023-09-29,112.66365051269533
1172,1172,2023-10-02,114.17980194091795
1173,1173,2023-10-03,111.62629699707033
1174,1174,2023-10-04,111.70608520507812
1175,1175,2023-10-05,111.43677520751952
1176,1176,2023-10-06,112.0950927734375
1177,1177,2023-10-09,112.7833480834961
1178,1178,2023-10-10,112.81327056884766
1179,1179,2023-10-11,113.38182830810548
1180,1180,2023-10-12,112.91301727294922
1181,1181,2023-10-13,111.7559585571289
1182,1182,2023-10-16,116.09493255615234
1183,1183,2023-10-17,117.70085144042967
1184,1184,2023-10-18,116.9427719116211
1185,1185,2023-10-19,115.96526336669922
1186,1186,2023-10-20,115.36678314208984
1187,1187,2023-10-23,114.11995697021484
1188,1188,2023-10-24,115.5164031982422
1189,1189,2023-10-25,115.24708557128906
1190,1190,2023-10-26,114.00025939941406
1191,1191,2023-10-27,112.50405883789062
1192,1192,2023-10-30,114.40921020507812
1193,1193,2023-10-31,115.67599487304688
1194,1194,2023-11-01,115.68597412109376
1195,1195,2023-11-02,118.0200424194336
1196,1196,2023-11-03,120.94261169433594
1197,1197,2023-11-06,121.83035278320312
1198,1198,2023-11-07,122.84777069091795
1199,1199,2023-11-08,122.47870635986328
1200,1200,2023-11-09,122.05977630615234
1201,1201,2023-11-10,123.01734161376952
1202,1202,2023-11-13,122.04979705810548
1203,1203,2023-11-14,124.48361206054688
1204,1204,2023-11-15,123.6557159423828
1205,1205,2023-11-16,119.84539794921876
1206,1206,2023-11-17,128.49342346191406
1207,1207,2023-11-20,129.10186767578125
1208,1208,2023-11-21,130.38861083984375
1209,1209,2023-11-22,130.64793395996094
1210,1210,2023-11-24,130.75765991210938
1211,1211,2023-11-27,130.75765991210938
1212,1212,2023-11-28,129.96966552734375
1213,1213,2023-11-29,128.87245178222656
1214,1214,2023-11-30,130.04946899414062
1215,1215,2023-12-01,131.8050079345703
1216,1216,2023-12-04,132.64999389648438
1217,1217,2023-12-05,132.24000549316406
1218,1218,2023-12-06,132.42999267578125
1219,1219,2023-12-07,131.66000366210938
1220,1220,2023-12-08,132.0800018310547
1221,1221,2023-12-11,135.2899932861328
1222,1222,2023-12-12,135.4499969482422
1223,1223,2023-12-13,137.77000427246094
1224,1224,2023-12-14,134.58999633789062
1225,1225,2023-12-15,133.94000244140625
1226,1226,2023-12-18,135.0399932861328
1227,1227,2023-12-19,135.8699951171875
1228,1228,2023-12-20,134.61000061035156
1229,1229,2023-12-21,135.8800048828125
1230,1230,2023-12-22,136.4199981689453
1231,1231,2023-12-26,137.0
1232,1232,2023-12-27,137.41000366210938
1233,1233,2023-12-28,138.1999969482422
1234,1234,2023-12-29,138.38999938964844
1235,1235,2024-01-02,137.67999267578125
1236,1236,2024-01-03,134.77000427246094
1237,1237,2024-01-04,135.27000427246094
1238,1238,2024-01-05,134.5
1239,1239,2024-01-08,135.80999755859375
1240,1240,2024-01-09,135.89999389648438
1241,1241,2024-01-10,135.9600067138672
1242,1242,2024-01-11,136.77000427246094
1243,1243,2024-01-12,136.5800018310547
1244,1244,2024-01-16,137.0800018310547
1245,1245,2024-01-17,135.60000610351562
1246,1246,2024-01-18,137.47000122070312
1247,1247,2024-01-19,137.6300048828125
1248,1248,2024-01-22,138.22999572753906
1249,1249,2024-01-23,138.8800048828125
1250,1250,2024-01-24,138.72999572753906
1251,1251,2024-01-25,140.80999755859375
1252,1252,2024-01-26,141.75999450683594
1253,1253,2024-01-29,142.94000244140625
1254,1254,2024-01-30,142.50999450683594
1255,1255,2024-01-31,140.27999877929688
1256,1256,2024-02-01,143.11000061035156
1257,1257,2024-02-02,143.67999267578125
1258,1258,2024-02-05,141.47999572753906
