,Date,EMR
0,2019-02-04 00:00:00-05:00,59.49059295654297
1,2019-02-05 00:00:00-05:00,58.831050872802734
2,2019-02-06 00:00:00-05:00,58.92778396606445
3,2019-02-07 00:00:00-05:00,58.338600158691406
4,2019-02-08 00:00:00-05:00,58.69036102294922
5,2019-02-11 00:00:00-05:00,58.84864807128906
6,2019-02-12 00:00:00-05:00,59.859954833984375
7,2019-02-13 00:00:00-05:00,60.158931732177734
8,2019-02-14 00:00:00-05:00,58.883487701416016
9,2019-02-15 00:00:00-05:00,60.50437545776367
10,2019-02-19 00:00:00-05:00,60.132362365722656
11,2019-02-20 00:00:00-05:00,60.74352264404297
12,2019-02-21 00:00:00-05:00,59.99950408935547
13,2019-02-22 00:00:00-05:00,60.716941833496094
14,2019-02-25 00:00:00-05:00,60.894107818603516
15,2019-02-26 00:00:00-05:00,60.53095245361328
16,2019-02-27 00:00:00-05:00,60.70808410644531
17,2019-02-28 00:00:00-05:00,60.36266326904297
18,2019-03-01 00:00:00-05:00,60.584102630615234
19,2019-03-04 00:00:00-05:00,60.282936096191406
20,2019-03-05 00:00:00-05:00,59.99065017700195
21,2019-03-06 00:00:00-05:00,59.964080810546875
22,2019-03-07 00:00:00-05:00,59.60979461669922
23,2019-03-08 00:00:00-05:00,58.989768981933594
24,2019-03-11 00:00:00-04:00,59.73379135131836
25,2019-03-12 00:00:00-04:00,59.62750244140625
26,2019-03-13 00:00:00-04:00,60.1589241027832
27,2019-03-14 00:00:00-04:00,59.769229888916016
28,2019-03-15 00:00:00-04:00,59.63637161254883
29,2019-03-18 00:00:00-04:00,60.92952346801758
30,2019-03-19 00:00:00-04:00,60.601802825927734
31,2019-03-20 00:00:00-04:00,60.47779846191406
32,2019-03-21 00:00:00-04:00,61.34581756591797
33,2019-03-22 00:00:00-04:00,59.220069885253906
34,2019-03-25 00:00:00-04:00,58.883487701416016
35,2019-03-26 00:00:00-04:00,59.592063903808594
36,2019-03-27 00:00:00-04:00,59.47692108154297
37,2019-03-28 00:00:00-04:00,59.84007263183594
38,2019-03-29 00:00:00-04:00,60.646080017089844
39,2019-04-01 00:00:00-04:00,62.11640167236328
40,2019-04-02 00:00:00-04:00,61.93925476074219
41,2019-04-03 00:00:00-04:00,62.68326187133789
42,2019-04-04 00:00:00-04:00,62.993282318115234
43,2019-04-05 00:00:00-04:00,63.010990142822266
44,2019-04-08 00:00:00-04:00,63.515865325927734
45,2019-04-09 00:00:00-04:00,62.71870422363281
46,2019-04-10 00:00:00-04:00,63.00212097167969
47,2019-04-11 00:00:00-04:00,63.294429779052734
48,2019-04-12 00:00:00-04:00,63.861297607421875
49,2019-04-15 00:00:00-04:00,63.595584869384766
50,2019-04-16 00:00:00-04:00,63.93216323852539
51,2019-04-17 00:00:00-04:00,64.04730224609375
52,2019-04-18 00:00:00-04:00,64.2244644165039
53,2019-04-22 00:00:00-04:00,64.4193115234375
54,2019-04-23 00:00:00-04:00,64.80018615722656
55,2019-04-24 00:00:00-04:00,64.24214935302734
56,2019-04-25 00:00:00-04:00,63.13500213623047
57,2019-04-26 00:00:00-04:00,63.524723052978516
58,2019-04-29 00:00:00-04:00,62.948978424072266
59,2019-04-30 00:00:00-04:00,62.87812423706055
60,2019-05-01 00:00:00-04:00,62.249271392822266
61,2019-05-02 00:00:00-04:00,62.089847564697266
62,2019-05-03 00:00:00-04:00,62.97555923461914
63,2019-05-06 00:00:00-04:00,62.13412094116211
64,2019-05-07 00:00:00-04:00,59.81349563598633
65,2019-05-08 00:00:00-04:00,58.71519088745117
66,2019-05-09 00:00:00-04:00,59.16692352294922
67,2019-05-10 00:00:00-04:00,59.28205871582031
68,2019-05-13 00:00:00-04:00,57.25373077392578
69,2019-05-14 00:00:00-04:00,57.70546340942383
70,2019-05-15 00:00:00-04:00,58.059757232666016
71,2019-05-16 00:00:00-04:00,58.59519958496094
72,2019-05-17 00:00:00-04:00,57.84557342529297
73,2019-05-20 00:00:00-04:00,57.02456283569336
74,2019-05-21 00:00:00-04:00,58.300689697265625
75,2019-05-22 00:00:00-04:00,57.71171188354492
76,2019-05-23 00:00:00-04:00,55.93583679199219
77,2019-05-24 00:00:00-04:00,55.80197525024414
78,2019-05-28 00:00:00-04:00,54.61507034301758
79,2019-05-29 00:00:00-04:00,54.427669525146484
80,2019-05-30 00:00:00-04:00,54.61507034301758
81,2019-05-31 00:00:00-04:00,53.75837326049805
82,2019-06-03 00:00:00-04:00,54.06178665161133
83,2019-06-04 00:00:00-04:00,55.739501953125
84,2019-06-05 00:00:00-04:00,56.480186462402344
85,2019-06-06 00:00:00-04:00,55.9090576171875
86,2019-06-07 00:00:00-04:00,56.82823181152344
87,2019-06-10 00:00:00-04:00,57.67601776123047
88,2019-06-11 00:00:00-04:00,56.631900787353516
89,2019-06-12 00:00:00-04:00,55.989376068115234
90,2019-06-13 00:00:00-04:00,56.39988327026367
91,2019-06-14 00:00:00-04:00,56.016151428222656
92,2019-06-17 00:00:00-04:00,55.93583679199219
93,2019-06-18 00:00:00-04:00,57.0781135559082
94,2019-06-19 00:00:00-04:00,56.64975357055664
95,2019-06-20 00:00:00-04:00,58.46133804321289
96,2019-06-21 00:00:00-04:00,58.568424224853516
97,2019-06-24 00:00:00-04:00,58.37210464477539
98,2019-06-25 00:00:00-04:00,58.26500701904297
99,2019-06-26 00:00:00-04:00,58.76475524902344
100,2019-06-27 00:00:00-04:00,58.98785400390625
101,2019-06-28 00:00:00-04:00,59.5411376953125
102,2019-07-01 00:00:00-04:00,59.53221893310547
103,2019-07-02 00:00:00-04:00,59.16632843017578
104,2019-07-03 00:00:00-04:00,59.06816864013672
105,2019-07-05 00:00:00-04:00,58.36317443847656
106,2019-07-08 00:00:00-04:00,57.87234115600586
107,2019-07-09 00:00:00-04:00,57.33690643310547
108,2019-07-10 00:00:00-04:00,56.846092224121094
109,2019-07-11 00:00:00-04:00,57.256587982177734
110,2019-07-12 00:00:00-04:00,58.621971130371094
111,2019-07-15 00:00:00-04:00,58.621971130371094
112,2019-07-16 00:00:00-04:00,59.112789154052734
113,2019-07-17 00:00:00-04:00,57.71171188354492
114,2019-07-18 00:00:00-04:00,57.31905746459961
115,2019-07-19 00:00:00-04:00,58.26500701904297
116,2019-07-22 00:00:00-04:00,58.36317443847656
117,2019-07-23 00:00:00-04:00,59.65715026855469
118,2019-07-24 00:00:00-04:00,60.02305221557617
119,2019-07-25 00:00:00-04:00,59.728538513183594
120,2019-07-26 00:00:00-04:00,59.487586975097656
121,2019-07-29 00:00:00-04:00,59.16632843017578
122,2019-07-30 00:00:00-04:00,60.0498161315918
123,2019-07-31 00:00:00-04:00,57.89911651611328
124,2019-08-01 00:00:00-04:00,56.007225036621094
125,2019-08-02 00:00:00-04:00,55.02558135986328
126,2019-08-05 00:00:00-04:00,53.05337142944336
127,2019-08-06 00:00:00-04:00,54.275962829589844
128,2019-08-07 00:00:00-04:00,53.16938400268555
129,2019-08-08 00:00:00-04:00,54.23133850097656
130,2019-08-09 00:00:00-04:00,53.08013916015625
131,2019-08-12 00:00:00-04:00,52.01818084716797
132,2019-08-13 00:00:00-04:00,52.82134246826172
133,2019-08-14 00:00:00-04:00,50.99191665649414
134,2019-08-15 00:00:00-04:00,50.77588653564453
135,2019-08-16 00:00:00-04:00,52.13507080078125
136,2019-08-19 00:00:00-04:00,52.702152252197266
137,2019-08-20 00:00:00-04:00,52.189083099365234
138,2019-08-21 00:00:00-04:00,52.62113571166992
139,2019-08-22 00:00:00-04:00,52.38710403442383
140,2019-08-23 00:00:00-04:00,51.30696105957031
141,2019-08-26 00:00:00-04:00,51.558998107910156
142,2019-08-27 00:00:00-04:00,51.54998779296875
143,2019-08-28 00:00:00-04:00,52.05405807495117
144,2019-08-29 00:00:00-04:00,53.233219146728516
145,2019-08-30 00:00:00-04:00,53.638275146484375
146,2019-09-03 00:00:00-04:00,52.56712341308594
147,2019-09-04 00:00:00-04:00,53.65627670288086
148,2019-09-05 00:00:00-04:00,55.66355514526367
149,2019-09-06 00:00:00-04:00,56.0326042175293
150,2019-09-09 00:00:00-04:00,57.409786224365234
151,2019-09-10 00:00:00-04:00,58.336910247802734
152,2019-09-11 00:00:00-04:00,58.68796157836914
153,2019-09-12 00:00:00-04:00,58.24690246582031
154,2019-09-13 00:00:00-04:00,59.00300598144531
155,2019-09-16 00:00:00-04:00,59.10202407836914
156,2019-09-17 00:00:00-04:00,58.462921142578125
157,2019-09-18 00:00:00-04:00,58.426937103271484
158,2019-09-19 00:00:00-04:00,58.660953521728516
159,2019-09-20 00:00:00-04:00,58.462921142578125
160,2019-09-23 00:00:00-04:00,58.44492721557617
161,2019-09-24 00:00:00-04:00,57.598819732666016
