,Date,BBWI
0,2019-02-04 00:00:00-05:00,19.403881072998047
1,2019-02-05 00:00:00-05:00,19.41823387145996
2,2019-02-06 00:00:00-05:00,19.468463897705078
3,2019-02-07 00:00:00-05:00,19.317766189575195
4,2019-02-08 00:00:00-05:00,18.9517879486084
5,2019-02-11 00:00:00-05:00,19.46129035949707
6,2019-02-12 00:00:00-05:00,19.619159698486328
7,2019-02-13 00:00:00-05:00,19.683744430541992
8,2019-02-14 00:00:00-05:00,19.568927764892578
9,2019-02-15 00:00:00-05:00,19.619159698486328
10,2019-02-19 00:00:00-05:00,19.733976364135742
11,2019-02-20 00:00:00-05:00,19.719619750976562
12,2019-02-21 00:00:00-05:00,19.414901733398438
13,2019-02-22 00:00:00-05:00,19.63256072998047
14,2019-02-25 00:00:00-05:00,20.07512664794922
15,2019-02-26 00:00:00-05:00,19.937274932861328
16,2019-02-27 00:00:00-05:00,19.87923812866211
17,2019-02-28 00:00:00-05:00,18.96508026123047
18,2019-03-01 00:00:00-05:00,19.9517879486084
19,2019-03-04 00:00:00-05:00,19.4511775970459
20,2019-03-05 00:00:00-05:00,19.538240432739258
21,2019-03-06 00:00:00-05:00,19.26980209350586
22,2019-03-07 00:00:00-05:00,19.073911666870117
23,2019-03-08 00:00:00-05:00,18.783700942993164
24,2019-03-11 00:00:00-04:00,19.037630081176758
25,2019-03-12 00:00:00-04:00,19.05940055847168
26,2019-03-13 00:00:00-04:00,19.647071838378906
27,2019-03-14 00:00:00-04:00,19.03038215637207
28,2019-03-15 00:00:00-04:00,19.284311294555664
29,2019-03-18 00:00:00-04:00,19.91551399230957
30,2019-03-19 00:00:00-04:00,20.445144653320312
31,2019-03-20 00:00:00-04:00,19.988065719604492
32,2019-03-21 00:00:00-04:00,20.234743118286133
33,2019-03-22 00:00:00-04:00,19.349605560302734
34,2019-03-25 00:00:00-04:00,19.85746955871582
35,2019-03-26 00:00:00-04:00,20.263763427734375
36,2019-03-27 00:00:00-04:00,20.648290634155273
37,2019-03-28 00:00:00-04:00,20.271018981933594
38,2019-03-29 00:00:00-04:00,20.009830474853516
39,2019-04-01 00:00:00-04:00,19.74138641357422
40,2019-04-02 00:00:00-04:00,19.60353660583496
41,2019-04-03 00:00:00-04:00,19.57451629638672
42,2019-04-04 00:00:00-04:00,20.111404418945312
43,2019-04-05 00:00:00-04:00,19.922765731811523
44,2019-04-08 00:00:00-04:00,19.937274932861328
45,2019-04-09 00:00:00-04:00,19.589031219482422
46,2019-04-10 00:00:00-04:00,19.734128952026367
47,2019-04-11 00:00:00-04:00,19.284311294555664
48,2019-04-12 00:00:00-04:00,18.740171432495117
49,2019-04-15 00:00:00-04:00,18.304859161376953
50,2019-04-16 00:00:00-04:00,18.62409019470215
51,2019-04-17 00:00:00-04:00,18.62409019470215
52,2019-04-18 00:00:00-04:00,18.631343841552734
53,2019-04-22 00:00:00-04:00,18.03641700744629
54,2019-04-23 00:00:00-04:00,18.36290168762207
55,2019-04-24 00:00:00-04:00,18.957826614379883
56,2019-04-25 00:00:00-04:00,18.790958404541016
57,2019-04-26 00:00:00-04:00,18.986845016479492
58,2019-04-29 00:00:00-04:00,18.72566032409668
59,2019-04-30 00:00:00-04:00,18.602323532104492
60,2019-05-01 00:00:00-04:00,18.0799503326416
61,2019-05-02 00:00:00-04:00,18.47898292541504
62,2019-05-03 00:00:00-04:00,18.805469512939453
63,2019-05-06 00:00:00-04:00,18.602323532104492
64,2019-05-07 00:00:00-04:00,17.659149169921875
65,2019-05-08 00:00:00-04:00,17.68816566467285
66,2019-05-09 00:00:00-04:00,17.59385108947754
67,2019-05-10 00:00:00-04:00,17.368938446044922
68,2019-05-13 00:00:00-04:00,16.273399353027344
69,2019-05-14 00:00:00-04:00,16.331445693969727
70,2019-05-15 00:00:00-04:00,16.295169830322266
71,2019-05-16 00:00:00-04:00,16.21536636352539
72,2019-05-17 00:00:00-04:00,16.280656814575195
73,2019-05-20 00:00:00-04:00,16.186344146728516
74,2019-05-21 00:00:00-04:00,16.454782485961914
75,2019-05-22 00:00:00-04:00,15.598670959472656
76,2019-05-23 00:00:00-04:00,17.601104736328125
77,2019-05-24 00:00:00-04:00,18.021907806396484
78,2019-05-28 00:00:00-04:00,17.67365837097168
79,2019-05-29 00:00:00-04:00,16.425762176513672
80,2019-05-30 00:00:00-04:00,16.830158233642578
81,2019-05-31 00:00:00-04:00,16.513996124267578
82,2019-06-03 00:00:00-04:00,16.749277114868164
83,2019-06-04 00:00:00-04:00,17.668354034423828
84,2019-06-05 00:00:00-04:00,17.418367385864258
85,2019-06-06 00:00:00-04:00,16.697813034057617
86,2019-06-07 00:00:00-04:00,16.690460205078125
87,2019-06-10 00:00:00-04:00,16.043426513671875
88,2019-06-11 00:00:00-04:00,16.30811882019043
89,2019-06-12 00:00:00-04:00,16.058135986328125
90,2019-06-13 00:00:00-04:00,16.330177307128906
91,2019-06-14 00:00:00-04:00,16.55075454711914
92,2019-06-17 00:00:00-04:00,16.56546401977539
93,2019-06-18 00:00:00-04:00,16.808101654052734
94,2019-06-19 00:00:00-04:00,17.116912841796875
95,2019-06-20 00:00:00-04:00,17.587478637695312
96,2019-06-21 00:00:00-04:00,18.08010482788086
97,2019-06-24 00:00:00-04:00,17.991872787475586
98,2019-06-25 00:00:00-04:00,17.61688995361328
99,2019-06-26 00:00:00-04:00,18.23451042175293
100,2019-06-27 00:00:00-04:00,19.35211181640625
101,2019-06-28 00:00:00-04:00,19.190349578857422
102,2019-07-01 00:00:00-04:00,19.565338134765625
103,2019-07-02 00:00:00-04:00,19.256526947021484
104,2019-07-03 00:00:00-04:00,20.06531524658203
105,2019-07-05 00:00:00-04:00,20.432945251464844
106,2019-07-08 00:00:00-04:00,20.256481170654297
107,2019-07-09 00:00:00-04:00,19.410926818847656
108,2019-07-10 00:00:00-04:00,18.955068588256836
109,2019-07-11 00:00:00-04:00,18.72713279724121
110,2019-07-12 00:00:00-04:00,19.48445701599121
111,2019-07-15 00:00:00-04:00,19.631502151489258
112,2019-07-16 00:00:00-04:00,19.41828155517578
113,2019-07-17 00:00:00-04:00,19.40357780456543
114,2019-07-18 00:00:00-04:00,19.388872146606445
115,2019-07-19 00:00:00-04:00,18.999181747436523
116,2019-07-22 00:00:00-04:00,18.455089569091797
117,2019-07-23 00:00:00-04:00,18.580081939697266
118,2019-07-24 00:00:00-04:00,19.006532669067383
119,2019-07-25 00:00:00-04:00,19.271228790283203
120,2019-07-26 00:00:00-04:00,19.410926818847656
121,2019-07-29 00:00:00-04:00,19.23447036743164
122,2019-07-30 00:00:00-04:00,18.933012008666992
