,Unnamed: 0,Date,EVRG
219,219,2019-12-17,54.69769287109375
220,220,2019-12-18,54.9127082824707
221,221,2019-12-19,54.7837028503418
222,222,2019-12-20,55.14491271972656
223,223,2019-12-23,54.86969757080078
224,224,2019-12-24,55.230918884277344
225,225,2019-12-26,55.084716796875
226,226,2019-12-27,55.1019172668457
227,227,2019-12-30,55.2395133972168
228,228,2019-12-31,55.97913360595703
229,229,2020-01-02,54.560096740722656
230,230,2020-01-03,54.6116943359375
231,231,2020-01-06,54.45690155029297
232,232,2020-01-07,54.49128723144531
233,233,2020-01-08,54.5944938659668
234,234,2020-01-09,55.11050796508789
235,235,2020-01-10,55.48033142089844
236,236,2020-01-13,56.09954833984375
237,237,2020-01-14,56.39194869995117
238,238,2020-01-15,57.277774810791016
239,239,2020-01-16,57.75080108642578
240,240,2020-01-17,57.90560531616211
241,241,2020-01-21,59.05804061889648
242,242,2020-01-22,59.43643951416016
243,243,2020-01-23,60.37386322021485
244,244,2020-01-24,61.380104064941406
245,245,2020-01-27,61.706912994384766
246,246,2020-01-28,62.07671737670898
247,247,2020-01-29,62.085330963134766
248,248,2020-01-30,62.31755447387695
249,249,2020-01-31,62.05953598022461
250,250,2020-02-03,61.75850296020508
251,251,2020-02-04,61.0619010925293
252,252,2020-02-05,61.07910537719727
253,253,2020-02-06,61.33710861206055
254,254,2020-02-07,60.95009613037109
255,255,2020-02-10,60.88128280639648
256,256,2020-02-11,60.92428588867188
257,257,2020-02-12,60.838287353515625
258,258,2020-02-13,61.53490447998047
259,259,2020-02-14,62.21432495117188
260,260,2020-02-18,63.53876495361328
261,261,2020-02-19,63.56458282470703
262,262,2020-02-20,63.26355743408203
263,263,2020-02-21,62.704551696777344
264,264,2020-02-24,61.91332244873047
265,265,2020-02-25,60.28787612915039
266,266,2020-02-26,59.840667724609375
267,267,2020-02-27,57.62178421020508
268,268,2020-02-28,56.2027473449707
269,269,2020-03-02,59.6772575378418
270,270,2020-03-03,59.212833404541016
271,271,2020-03-04,62.85076522827149
272,272,2020-03-05,61.58652114868164
273,273,2020-03-06,60.49085998535156
274,274,2020-03-09,55.89167404174805
275,275,2020-03-10,57.82315444946289
276,276,2020-03-11,54.00349807739258
277,277,2020-03-12,48.46890258789063
278,278,2020-03-13,51.17990493774414
279,279,2020-03-16,42.96028518676758
280,280,2020-03-17,49.85470962524414
281,281,2020-03-18,49.9846305847168
282,282,2020-03-19,47.72402572631836
283,283,2020-03-20,40.86424255371094
284,284,2020-03-23,38.906776428222656
285,285,2020-03-24,43.921688079833984
286,286,2020-03-25,44.952396392822266
287,287,2020-03-26,50.3744010925293
288,288,2020-03-27,49.820072174072266
289,289,2020-03-30,51.197227478027344
290,290,2020-03-31,47.68072509765625
291,291,2020-04-01,44.82247543334961
292,292,2020-04-02,46.32088470458984
293,293,2020-04-03,44.86578369140625
294,294,2020-04-06,50.13188552856445
295,295,2020-04-07,49.43896865844727
296,296,2020-04-08,52.71295547485352
297,297,2020-04-09,54.653106689453125
298,298,2020-04-13,52.61768341064453
299,299,2020-04-14,54.16807174682617
300,300,2020-04-15,52.046043395996094
301,301,2020-04-16,51.93343734741211
302,302,2020-04-17,52.81689834594727
303,303,2020-04-20,51.20588302612305
304,304,2020-04-21,50.443695068359375
305,305,2020-04-22,51.57831573486328
306,306,2020-04-23,50.05392456054688
307,307,2020-04-24,50.67754364013672
308,308,2020-04-27,51.32714080810547
309,309,2020-04-28,52.046043395996094
310,310,2020-04-29,51.61297225952149
311,311,2020-04-30,50.60826110839844
312,312,2020-05-01,48.43425750732422
313,313,2020-05-04,49.04920959472656
314,314,2020-05-05,49.6208610534668
315,315,2020-05-06,47.5767822265625
316,316,2020-05-07,48.39094924926758
317,317,2020-05-08,49.80274963378906
318,318,2020-05-11,48.29567337036133
319,319,2020-05-12,48.59016036987305
320,320,2020-05-13,48.95393371582031
321,321,2020-05-14,49.09252166748047
322,322,2020-05-15,48.97126007080078
323,323,2020-05-18,51.03265380859375
324,324,2020-05-19,50.442970275878906
325,325,2020-05-20,51.639835357666016
326,326,2020-05-21,51.23796081542969
327,327,2020-05-22,52.41735458374024
328,328,2020-05-26,52.32125473022461
329,329,2020-05-27,53.22982025146485
330,330,2020-05-28,54.43542098999024
331,331,2020-05-29,53.893775939941406
332,332,2020-06-01,55.00328063964844
333,333,2020-06-02,55.07316970825195
334,334,2020-06-03,55.39640426635742
335,335,2020-06-04,54.52278518676758
336,336,2020-06-05,55.09062957763672
337,337,2020-06-08,56.87282180786133
338,338,2020-06-09,55.53618621826172
339,339,2020-06-10,55.41387939453125
340,340,2020-06-11,53.24729537963867
341,341,2020-06-12,52.48725128173828
342,342,2020-06-15,51.8494987487793
343,343,2020-06-16,52.391151428222656
344,344,2020-06-17,52.31251907348633
345,345,2020-06-18,52.90658187866211
346,346,2020-06-19,51.8494987487793
347,347,2020-06-22,52.34745788574219
348,348,2020-06-23,52.10284805297852
349,349,2020-06-24,51.57867431640625
350,350,2020-06-25,51.5262565612793
351,351,2020-06-26,50.766204833984375
352,352,2020-06-29,51.700984954833984
353,353,2020-06-30,51.79708480834961
354,354,2020-07-01,53.29970550537109
355,355,2020-07-02,53.69284439086914
356,356,2020-07-06,53.69284439086914
357,357,2020-07-07,53.15119552612305
358,358,2020-07-08,53.622955322265625
359,359,2020-07-09,53.17740249633789
360,360,2020-07-10,54.14713287353516
361,361,2020-07-13,53.81515121459961
362,362,2020-07-14,54.48784637451172
363,363,2020-07-15,53.49191665649414
364,364,2020-07-16,53.64916229248047
365,365,2020-07-17,55.23042297363281
366,366,2020-07-20,54.74119567871094
367,367,2020-07-21,55.02948760986328
368,368,2020-07-22,55.999210357666016
369,369,2020-07-23,56.235084533691406
370,370,2020-07-24,55.96425628662109
371,371,2020-07-27,55.89436721801758
372,372,2020-07-28,56.55832290649414
373,373,2020-07-29,56.20013427734375
374,374,2020-07-30,56.32244491577149
375,375,2020-07-31,56.63695526123047
376,376,2020-08-03,54.7586669921875
377,377,2020-08-04,48.398685455322266
378,378,2020-08-05,46.7650146484375
379,379,2020-08-06,47.83083724975586
380,380,2020-08-07,48.18901443481445
381,381,2020-08-10,47.22804260253906
382,382,2020-08-11,46.6427001953125
383,383,2020-08-12,46.336944580078125
384,384,2020-08-13,46.00496292114258
385,385,2020-08-14,46.79996490478516
386,386,2020-08-17,46.49419784545898
387,387,2020-08-18,45.90012741088867
388,388,2020-08-19,45.43702697753906
389,389,2020-08-20,44.793094635009766
390,390,2020-08-21,44.46671295166016
391,391,2020-08-24,44.75781631469727
392,392,2020-08-25,45.17239761352539
393,393,2020-08-26,44.56374740600586
394,394,2020-08-27,46.680789947509766
395,395,2020-08-28,46.73371887207031
396,396,2020-08-31,46.94542694091797
397,397,2020-09-01,46.45144271850586
398,398,2020-09-02,46.989524841308594
399,399,2020-09-03,46.25738143920898
400,400,2020-09-04,45.754581451416016
401,401,2020-09-08,45.966285705566406
402,402,2020-09-09,46.486724853515625
403,403,2020-09-10,45.92218399047852
404,404,2020-09-11,45.81632614135742
405,405,2020-09-14,46.56612014770508
406,406,2020-09-15,46.19564056396485
407,407,2020-09-16,46.42498016357422
408,408,2020-09-17,46.04567337036133
409,409,2020-09-18,44.93423080444336
410,410,2020-09-21,44.11387634277344
411,411,2020-09-22,44.51963806152344
412,412,2020-09-23,43.32880401611328
413,413,2020-09-24,43.38173675537109
414,414,2020-09-25,44.36085891723633
415,415,2020-09-28,44.40496444702149
416,416,2020-09-29,44.23738098144531
417,417,2020-09-30,44.828372955322266
418,418,2020-10-01,44.828372955322266
419,419,2020-10-02,45.85161590576172
420,420,2020-10-05,46.33676528930664
421,421,2020-10-06,46.23091506958008
422,422,2020-10-07,46.26620101928711
423,423,2020-10-08,47.06890869140625
424,424,2020-10-09,46.68961334228516
425,425,2020-10-12,47.13948059082031
426,426,2020-10-13,46.680789947509766
427,427,2020-10-14,47.1483039855957
428,428,2020-10-15,48.003936767578125
429,429,2020-10-16,48.44498825073242
430,430,2020-10-19,48.16271209716797
431,431,2020-10-20,48.97425079345703
432,432,2020-10-21,49.300628662109375
433,433,2020-10-22,49.90928268432617
434,434,2020-10-23,49.72403335571289
435,435,2020-10-26,49.12421417236328
436,436,2020-10-27,49.74168014526367
437,437,2020-10-28,48.84193801879883
438,438,2020-10-29,48.80665588378906
439,439,2020-10-30,48.69197845458984
440,440,2020-11-02,49.67110824584961
441,441,2020-11-03,50.26211929321289
442,442,2020-11-04,49.19477462768555
443,443,2020-11-05,48.68316268920898
444,444,2020-11-06,48.55084228515625
445,445,2020-11-09,51.15304565429688
446,446,2020-11-10,51.68230438232422
447,447,2020-11-11,50.544395446777344
448,448,2020-11-12,49.15066909790039
449,449,2020-11-13,50.37679290771485
450,450,2020-11-16,50.83548355102539
451,451,2020-11-17,49.90045547485352
452,452,2020-11-18,48.524375915527344
453,453,2020-11-19,47.82513427734375
454,454,2020-11-20,48.55556106567383
455,455,2020-11-23,48.965309143066406
456,456,2020-11-24,49.70464324951172
457,457,2020-11-25,50.04313659667969
458,458,2020-11-27,49.677921295166016
459,459,2020-11-30,49.35724639892578
460,460,2020-12-01,49.4908561706543
461,461,2020-12-02,49.97187423706055
462,462,2020-12-03,49.43741607666016
463,463,2020-12-04,48.92076873779297
464,464,2020-12-07,49.09892272949219
465,465,2020-12-08,49.40177917480469
466,466,2020-12-09,49.43741607666016
467,467,2020-12-10,49.08110427856445
468,468,2020-12-11,49.10782623291016
469,469,2020-12-14,48.46648406982422
470,470,2020-12-15,48.68916702270508
471,471,2020-12-16,47.80730819702149
472,472,2020-12-17,48.13690185546875
473,473,2020-12-18,47.52227020263672
474,474,2020-12-21,47.01453399658203
475,475,2020-12-22,46.89873504638672
476,476,2020-12-23,47.01453399658203
477,477,2020-12-24,47.59353256225586
478,478,2020-12-28,47.9498405456543
479,479,2020-12-29,48.06563949584961
480,480,2020-12-30,48.16361618041992
481,481,2020-12-31,49.446319580078125
482,482,2021-01-04,47.87857818603516
483,483,2021-01-05,47.78059005737305
484,484,2021-01-06,48.74262619018555
485,485,2021-01-07,47.415374755859375
486,486,2021-01-08,47.21050262451172
487,487,2021-01-11,46.71167755126953
488,488,2021-01-12,47.11251831054688
489,489,2021-01-13,48.33286285400391
490,490,2021-01-14,47.48664474487305
491,491,2021-01-15,48.36849594116211
492,492,2021-01-19,47.54899215698242
493,493,2021-01-20,48.00328063964844
494,494,2021-01-21,47.72714614868164
495,495,2021-01-22,47.923118591308594
496,496,2021-01-25,48.33286285400391
497,497,2021-01-26,47.69152069091797
498,498,2021-01-27,46.96110153198242
499,499,2021-01-28,47.958744049072266
500,500,2021-01-29,47.86076354980469
501,501,2021-02-01,47.86967086791992
502,502,2021-02-02,47.98546600341797
503,503,2021-02-03,47.78059005737305
504,504,2021-02-04,48.99203109741211
505,505,2021-02-05,48.89404296875
506,506,2021-02-08,48.29723358154297
507,507,2021-02-09,48.72480773925781
508,508,2021-02-10,49.294898986816406
509,509,2021-02-11,48.74262619018555
510,510,2021-02-12,48.48429870605469
511,511,2021-02-16,48.47538375854492
512,512,2021-02-17,48.81388092041016
513,513,2021-02-18,49.18800735473633
514,514,2021-02-19,48.30613708496094
515,515,2021-02-22,46.6849479675293
516,516,2021-02-23,48.41303634643555
517,517,2021-02-24,48.59119415283203
518,518,2021-02-25,47.82513427734375
519,519,2021-02-26,47.77168655395508
520,520,2021-03-01,48.06563949584961
521,521,2021-03-02,47.75387191772461
522,522,2021-03-03,47.84294509887695
523,523,2021-03-04,48.83169937133789
524,524,2021-03-05,49.78970336914063
525,525,2021-03-08,50.61728286743164
526,526,2021-03-09,50.860164642333984
527,527,2021-03-10,51.228981018066406
528,528,2021-03-11,51.05805587768555
529,529,2021-03-12,51.88564300537109
530,530,2021-03-15,53.243953704833984
531,531,2021-03-16,53.62176132202149
532,532,2021-03-17,52.515323638916016
533,533,2021-03-18,52.74920272827149
534,534,2021-03-19,53.55878829956055
535,535,2021-03-22,52.74020767211914
536,536,2021-03-23,52.97409057617188
537,537,2021-03-24,53.1090202331543
538,538,2021-03-25,53.81965637207031
539,539,2021-03-26,53.198978424072266
540,540,2021-03-29,54.11650466918945
541,541,2021-03-30,53.40586853027344
542,542,2021-03-31,53.54978942871094
543,543,2021-04-01,53.90961837768555
544,544,2021-04-05,54.5392951965332
545,545,2021-04-06,55.01605224609375
546,546,2021-04-07,55.10601043701172
547,547,2021-04-08,54.782169342041016
548,548,2021-04-09,54.56628036499024
549,549,2021-04-12,54.80915832519531
550,550,2021-04-13,54.980072021484375
551,551,2021-04-14,54.935096740722656
552,552,2021-04-15,55.91559982299805
553,553,2021-04-16,56.93207931518555
554,554,2021-04-19,56.88710403442383
555,555,2021-04-20,58.29938125610352
556,556,2021-04-21,58.11947250366211
557,557,2021-04-22,57.768653869628906
558,558,2021-04-23,57.102989196777344
559,559,2021-04-26,57.14796447753906
560,560,2021-04-27,56.58125686645508
561,561,2021-04-28,56.90509414672852
562,562,2021-04-29,57.05801773071289
563,563,2021-04-30,57.54376983642578
564,564,2021-05-03,57.62472534179688
565,565,2021-05-04,57.79563903808594
566,566,2021-05-05,57.14796447753906
567,567,2021-05-06,57.30089569091797
568,568,2021-05-07,57.408836364746094
569,569,2021-05-10,57.60673904418945
570,570,2021-05-11,56.17646408081055
571,571,2021-05-12,55.33088684082031
572,572,2021-05-13,56.51829147338867
573,573,2021-05-14,56.37436676025391
574,574,2021-05-17,55.87961196899414
575,575,2021-05-18,56.03253936767578
576,576,2021-05-19,56.455322265625
577,577,2021-05-20,56.160457611083984
578,578,2021-05-21,56.73204040527344
579,579,2021-05-24,56.82276153564453
580,580,2021-05-25,55.734031677246094
581,581,2021-05-26,55.68867111206055
582,582,2021-05-27,55.62516021728516
583,583,2021-05-28,56.24210739135742
584,584,2021-06-01,55.77032852172852
585,585,2021-06-02,56.06972885131836
586,586,2021-06-03,56.71389389038086
587,587,2021-06-04,56.9044303894043
588,588,2021-06-07,56.86813354492188
589,589,2021-06-08,56.78647613525391
590,590,2021-06-09,57.48507690429688
591,591,2021-06-10,58.07481384277344
592,592,2021-06-11,58.23812484741211
593,593,2021-06-14,57.99315643310547
594,594,2021-06-15,58.53752136230469
595,595,2021-06-16,58.26534652709961
596,596,2021-06-17,58.50123596191406
597,597,2021-06-18,56.741119384765625
598,598,2021-06-21,57.80261993408203
599,599,2021-06-22,56.142311096191406
600,600,2021-06-23,55.41648864746094
601,601,2021-06-24,55.68867111206055
602,602,2021-06-25,55.94271469116211
603,603,2021-06-28,55.99714660644531
604,604,2021-06-29,55.01728057861328
605,605,2021-06-30,54.82675552368164
606,606,2021-07-01,55.69774627685547
607,607,2021-07-02,55.87012481689453
608,608,2021-07-06,55.988075256347656
609,609,2021-07-07,56.08787536621094
610,610,2021-07-08,56.078800201416016
611,611,2021-07-09,56.06065368652344
612,612,2021-07-12,56.160457611083984
613,613,2021-07-13,55.78846740722656
614,614,2021-07-14,56.53244018554688
615,615,2021-07-15,57.36714172363281
616,616,2021-07-16,58.57380676269531
617,617,2021-07-19,58.1655387878418
618,618,2021-07-20,58.06574249267578
619,619,2021-07-21,57.98408126831055
620,620,2021-07-22,58.192752838134766
621,621,2021-07-23,59.04560089111328
622,622,2021-07-26,59.109107971191406
623,623,2021-07-27,60.1524772644043
624,624,2021-07-28,59.16354370117188
625,625,2021-07-29,59.29964065551758
626,626,2021-07-30,59.1726188659668
627,627,2021-08-02,59.70790863037109
628,628,2021-08-03,60.225059509277344
629,629,2021-08-04,60.09803771972656
630,630,2021-08-05,60.83293914794922
631,631,2021-08-06,60.53353500366211
632,632,2021-08-09,60.55167007446289
633,633,2021-08-10,60.714988708496094
634,634,2021-08-11,61.28657150268555
635,635,2021-08-12,61.159549713134766
636,636,2021-08-13,61.78557586669922
637,637,2021-08-16,62.42066955566406
638,638,2021-08-17,62.57490921020508
639,639,2021-08-18,62.48418426513672
640,640,2021-08-19,62.72649383544922
641,641,2021-08-20,63.32998275756836
642,642,2021-08-23,63.00994491577149
643,643,2021-08-24,62.61677169799805
644,644,2021-08-25,62.96422958374024
645,645,2021-08-26,63.19280624389648
646,646,2021-08-27,62.46132659912109
647,647,2021-08-30,62.09556198120117
648,648,2021-08-31,62.58932876586914
649,649,2021-09-01,62.74478149414063
650,650,2021-09-02,63.04652404785156
651,651,2021-09-03,62.63504409790039
652,652,2021-09-07,61.47380065917969
653,653,2021-09-08,62.55276870727539
654,654,2021-09-09,62.35158920288086
655,655,2021-09-10,60.98002243041992
656,656,2021-09-13,60.87943649291992
657,657,2021-09-14,60.1296501159668
658,658,2021-09-15,59.23356246948242
659,659,2021-09-16,59.02325439453125
660,660,2021-09-17,58.70321273803711
661,661,2021-09-20,58.758079528808594
662,662,2021-09-21,58.40146255493164
663,663,2021-09-22,57.45051193237305
664,664,2021-09-23,57.898563385009766
665,665,2021-09-24,57.74311828613281
666,666,2021-09-27,57.68825149536133
667,667,2021-09-28,57.17620468139648
668,668,2021-09-29,57.75226211547852
669,669,2021-09-30,56.87445068359375
670,670,2021-10-01,56.50870513916016
671,671,2021-10-04,57.258487701416016
672,672,2021-10-05,57.49623107910156
673,673,2021-10-06,57.9991455078125
674,674,2021-10-07,57.34993743896485
675,675,2021-10-08,56.70072937011719
676,676,2021-10-11,56.65500259399414
677,677,2021-10-12,56.783016204833984
678,678,2021-10-13,57.33164978027344
679,679,2021-10-14,58.191162109375
680,680,2021-10-15,57.88942337036133
681,681,2021-10-18,57.65167999267578
682,682,2021-10-19,58.191162109375
683,683,2021-10-20,58.840370178222656
684,684,2021-10-21,58.602630615234375
685,685,2021-10-22,59.10554122924805
686,686,2021-10-25,58.73065185546875
687,687,2021-10-26,58.867801666259766
688,688,2021-10-27,58.310035705566406
689,689,2021-10-28,58.68492889404297
690,690,2021-10-29,58.29174423217773
691,691,2021-11-01,58.48376083374024
692,692,2021-11-02,58.43804168701172
693,693,2021-11-03,58.355743408203125
694,694,2021-11-04,58.26431655883789
695,695,2021-11-05,59.32499313354492
696,696,2021-11-08,58.26431655883789
697,697,2021-11-09,58.630069732666016
698,698,2021-11-10,59.15126419067383
699,699,2021-11-11,59.0781135559082
700,700,2021-11-12,58.977535247802734
701,701,2021-11-15,59.98334884643555
702,702,2021-11-16,59.78218460083008
703,703,2021-11-17,60.07478713989258
704,704,2021-11-18,60.0222053527832
705,705,2021-11-19,60.52031326293945
706,706,2021-11-22,61.30437469482422
707,707,2021-11-23,61.064544677734375
708,708,2021-11-24,60.44652557373047
709,709,2021-11-26,59.50564956665039
710,710,2021-11-29,60.19747161865234
711,711,2021-11-30,58.38951873779297
712,712,2021-12-01,58.24192810058594
713,713,2021-12-02,58.77693939208984
714,714,2021-12-03,59.85617446899414
715,715,2021-12-06,61.58111572265625
716,716,2021-12-07,61.49808120727539
717,717,2021-12-08,61.72869491577149
718,718,2021-12-09,61.28593826293945
719,719,2021-12-10,61.74715423583984
720,720,2021-12-13,62.33749008178711
721,721,2021-12-14,61.968536376953125
722,722,2021-12-15,62.56810760498047
723,723,2021-12-16,62.844818115234375
724,724,2021-12-17,61.70102691650391
725,725,2021-12-20,61.71947860717773
726,726,2021-12-21,61.13833999633789
727,727,2021-12-22,61.46119689941406
728,728,2021-12-23,61.571876525878906
729,729,2021-12-27,62.2452507019043
730,730,2021-12-28,63.038536071777344
731,731,2021-12-29,63.19534683227539
732,732,2021-12-30,63.12156295776367
733,733,2021-12-31,63.28760528564453
734,734,2022-01-03,62.87249755859375
