,Unnamed: 0,Date,KHC
167,167,2019-10-03,21.88933753967285
168,168,2019-10-04,22.24811363220215
169,169,2019-10-07,22.2192440032959
170,170,2019-10-08,22.0295467376709
171,171,2019-10-09,22.046043395996094
172,172,2019-10-10,22.2192440032959
173,173,2019-10-11,22.3347110748291
174,174,2019-10-14,22.532657623291016
175,175,2019-10-15,22.67286491394043
176,176,2019-10-16,22.63163185119629
177,177,2019-10-17,22.90380477905273
178,178,2019-10-18,22.77184295654297
179,179,2019-10-21,22.93679428100586
180,180,2019-10-22,23.505882263183597
181,181,2019-10-23,23.596607208251957
182,182,2019-10-24,23.464645385742188
183,183,2019-10-25,23.406909942626957
184,184,2019-10-28,23.39866065979004
185,185,2019-10-29,23.20896339416504
186,186,2019-10-30,23.505882263183597
187,187,2019-10-31,26.66474723815918
188,188,2019-11-01,26.89567756652832
189,189,2019-11-04,27.489511489868164
190,190,2019-11-05,27.143110275268555
191,191,2019-11-06,27.33280563354492
192,192,2019-11-07,26.986400604248047
193,193,2019-11-08,27.0936222076416
194,194,2019-11-11,27.01939392089844
195,195,2019-11-12,27.20084381103516
196,196,2019-11-13,27.46476936340332
197,197,2019-11-14,25.84526252746582
198,198,2019-11-15,26.129091262817383
199,199,2019-11-18,25.88700294494629
200,200,2019-11-19,26.129091262817383
201,201,2019-11-20,25.953784942626957
202,202,2019-11-21,25.24420738220215
203,203,2019-11-22,25.494651794433597
204,204,2019-11-25,25.92874336242676
205,205,2019-11-26,25.43621635437012
206,206,2019-11-27,25.35273742675781
207,207,2019-11-29,25.461259841918945
208,208,2019-12-02,25.836917877197266
209,209,2019-12-03,25.71169662475586
210,210,2019-12-04,25.90370178222656
211,211,2019-12-05,26.08735656738281
212,212,2019-12-06,25.953784942626957
213,213,2019-12-09,26.65501594543457
214,214,2019-12-10,26.61328125
215,215,2019-12-11,26.37953186035156
216,216,2019-12-12,26.66336441040039
217,217,2019-12-13,26.37953186035156
218,218,2019-12-16,26.49640464782715
219,219,2019-12-17,26.39623260498047
220,220,2019-12-18,26.50475311279297
221,221,2019-12-19,26.62997436523437
222,222,2019-12-20,26.89710998535156
223,223,2019-12-23,26.64667320251465
224,224,2019-12-24,26.696762084960938
225,225,2019-12-26,26.40457534790039
226,226,2019-12-27,26.39623260498047
227,227,2019-12-30,26.471359252929688
228,228,2019-12-31,26.821977615356445
229,229,2020-01-02,26.387880325317383
230,230,2020-01-03,26.079008102416992
231,231,2020-01-06,26.13744163513184
232,232,2020-01-07,25.678306579589844
233,233,2020-01-08,25.53639030456543
234,234,2020-01-09,25.528045654296875
235,235,2020-01-10,25.62821578979492
236,236,2020-01-13,26.012226104736328
237,237,2020-01-14,26.48805809020996
238,238,2020-01-15,26.37953186035156
239,239,2020-01-16,26.48805809020996
240,240,2020-01-17,25.90370178222656
241,241,2020-01-21,25.88700294494629
242,242,2020-01-22,25.603174209594727
243,243,2020-01-23,25.61152648925781
244,244,2020-01-24,25.386131286621094
245,245,2020-01-27,25.336042404174805
246,246,2020-01-28,25.152387619018555
247,247,2020-01-29,24.726642608642575
248,248,2020-01-30,24.993776321411133
249,249,2020-01-31,24.376026153564453
250,250,2020-02-03,24.334285736083984
251,251,2020-02-04,24.334285736083984
252,252,2020-02-05,24.517942428588867
253,253,2020-02-06,24.259151458740234
254,254,2020-02-07,24.65985679626465
255,255,2020-02-10,24.785076141357425
256,256,2020-02-11,25.05221176147461
257,257,2020-02-12,25.077253341674805
258,258,2020-02-13,23.182270050048828
259,259,2020-02-14,22.439298629760746
260,260,2020-02-18,22.81495857238769
261,261,2020-02-19,22.798263549804688
262,262,2020-02-20,22.89009094238281
263,263,2020-02-21,22.75652313232422
264,264,2020-02-24,22.230602264404297
265,265,2020-02-25,21.76311683654785
266,266,2020-02-26,21.40415382385254
267,267,2020-02-27,20.84484100341797
268,268,2020-02-28,20.677885055541992
269,269,2020-03-02,21.76311683654785
270,270,2020-03-03,21.287277221679688
271,271,2020-03-04,22.08033943176269
272,272,2020-03-05,22.247297286987305
273,273,2020-03-06,21.72972679138184
274,274,2020-03-09,20.00169944763184
275,275,2020-03-10,20.452486038208008
276,276,2020-03-11,19.751258850097656
277,277,2020-03-12,17.033973693847656
278,278,2020-03-13,20.354156494140625
279,279,2020-03-16,18.69831085205078
280,280,2020-03-17,20.23527336120605
281,281,2020-03-18,20.11639404296875
282,282,2020-03-19,18.919090270996094
283,283,2020-03-20,18.919090270996094
284,284,2020-03-23,17.63687515258789
285,285,2020-03-24,19.52198982238769
286,286,2020-03-25,19.496511459350582
287,287,2020-03-26,21.03347969055176
288,288,2020-03-27,20.583431243896484
289,289,2020-03-30,21.373136520385746
290,290,2020-03-31,21.00800132751465
291,291,2020-04-01,20.10790061950684
292,292,2020-04-02,20.92308807373047
293,293,2020-04-03,21.50050926208496
294,294,2020-04-06,22.001510620117188
295,295,2020-04-07,22.59591484069824
296,296,2020-04-08,23.198810577392575
297,297,2020-04-09,23.869644165039062
298,298,2020-04-13,23.716794967651367
299,299,2020-04-14,24.158353805541992
300,300,2020-04-15,23.818693161010746
301,301,2020-04-16,24.820690155029297
302,302,2020-04-17,24.905607223510746
303,303,2020-04-20,24.76974105834961
304,304,2020-04-21,24.17533493041992
305,305,2020-04-22,24.42159080505371
306,306,2020-04-23,24.22628593444824
307,307,2020-04-24,24.820690155029297
308,308,2020-04-27,25.63587951660156
309,309,2020-04-28,25.839675903320312
310,310,2020-04-29,25.92458915710449
311,311,2020-04-30,25.754758834838867
312,312,2020-05-01,24.94806480407715
313,313,2020-05-04,24.56594467163086
314,314,2020-05-05,24.57443618774414
315,315,2020-05-06,24.96504592895508
316,316,2020-05-07,24.481029510498047
317,317,2020-05-08,25.10091590881348
318,318,2020-05-11,24.905607223510746
319,319,2020-05-12,24.94806480407715
320,320,2020-05-13,24.42159080505371
321,321,2020-05-14,24.4555606842041
322,322,2020-05-15,24.79521751403809
323,323,2020-05-18,26.21330070495605
324,324,2020-05-19,25.39811515808105
325,325,2020-05-20,25.67832946777344
326,326,2020-05-21,25.22828483581543
327,327,2020-05-22,25.43208122253418
328,328,2020-05-26,25.6571044921875
329,329,2020-05-27,26.349164962768555
330,330,2020-05-28,26.1427059173584
331,331,2020-05-29,26.21152687072754
332,332,2020-06-01,26.17281150817871
333,333,2020-06-02,27.037353515625
334,334,2020-06-03,26.934125900268555
335,335,2020-06-04,27.08897018432617
336,336,2020-06-05,28.06104278564453
337,337,2020-06-08,29.22237014770508
338,338,2020-06-09,28.473955154418945
339,339,2020-06-10,27.95781135559082
340,340,2020-06-11,26.82229804992676
341,341,2020-06-12,27.35564613342285
342,342,2020-06-15,27.63092041015625
343,343,2020-06-16,28.155670166015625
344,344,2020-06-17,28.21588516235352
345,345,2020-06-18,28.54277801513672
346,346,2020-06-19,28.80085182189941
347,347,2020-06-22,28.516969680786133
348,348,2020-06-23,27.87179183959961
349,349,2020-06-24,27.6395263671875
350,350,2020-06-25,27.424463272094727
351,351,2020-06-26,26.5814266204834
352,352,2020-06-29,27.218006134033203
353,353,2020-06-30,27.433061599731445
354,354,2020-07-01,27.24381828308105
355,355,2020-07-02,27.36424446105957
356,356,2020-07-06,27.52769470214844
357,357,2020-07-07,27.570703506469727
358,358,2020-07-08,27.407257080078125
359,359,2020-07-09,26.98573875427246
360,360,2020-07-10,27.76856231689453
361,361,2020-07-13,27.96640968322754
362,362,2020-07-14,28.65461158752441
363,363,2020-07-15,28.516969680786133
364,364,2020-07-16,29.59227180480957
365,365,2020-07-17,30.117015838623047
366,366,2020-07-20,29.351402282714844
367,367,2020-07-21,29.7040958404541
368,368,2020-07-22,30.022388458251957
369,369,2020-07-23,29.98798370361328
370,370,2020-07-24,29.83313751220703
371,371,2020-07-27,29.970775604248047
372,372,2020-07-28,30.32347679138184
373,373,2020-07-29,30.598751068115234
374,374,2020-07-30,29.58367347717285
375,375,2020-07-31,29.575061798095703
376,376,2020-08-03,29.927764892578125
377,377,2020-08-04,30.177234649658203
378,378,2020-08-05,29.919160842895508
379,379,2020-08-06,30.34928703308105
380,380,2020-08-07,30.461109161376957
381,381,2020-08-10,29.927764892578125
382,382,2020-08-11,29.79012680053711
383,383,2020-08-12,30.39229393005371
384,384,2020-08-13,30.598751068115234
385,385,2020-08-14,30.6159610748291
386,386,2020-08-17,30.90843963623047
387,387,2020-08-18,30.676170349121094
388,388,2020-08-19,30.47831916809082
389,389,2020-08-20,29.979381561279297
390,390,2020-08-21,29.729909896850582
391,391,2020-08-24,30.185840606689453
392,392,2020-08-25,30.42670249938965
393,393,2020-08-26,30.37509155273437
394,394,2020-08-27,30.244571685791016
395,395,2020-08-28,30.34898567199707
396,396,2020-08-31,30.48820686340332
397,397,2020-09-01,29.70511245727539
398,398,2020-09-02,30.20106506347656
399,399,2020-09-03,29.191755294799805
400,400,2020-09-04,29.122148513793945
401,401,2020-09-08,27.6342830657959
402,402,2020-09-09,27.538572311401367
403,403,2020-09-10,27.416763305664062
404,404,2020-09-11,27.59077835083008
405,405,2020-09-14,27.72999382019043
406,406,2020-09-15,27.81700134277344
407,407,2020-09-16,27.286243438720703
408,408,2020-09-17,26.65977478027344
409,409,2020-09-18,25.876689910888672
410,410,2020-09-21,25.798376083374023
411,411,2020-09-22,25.43293571472168
412,412,2020-09-23,25.032695770263672
413,413,2020-09-24,25.09360122680664
414,414,2020-09-25,25.345924377441406
415,415,2020-09-28,25.954998016357425
416,416,2020-09-29,25.74617576599121
417,417,2020-09-30,26.059404373168945
418,418,2020-10-01,26.42484474182129
419,419,2020-10-02,26.51186180114746
420,420,2020-10-05,26.97300720214844
421,421,2020-10-06,26.68587875366211
422,422,2020-10-07,26.83379364013672
423,423,2020-10-08,27.164430618286133
424,424,2020-10-09,27.0687198638916
425,425,2020-10-12,27.538572311401367
426,426,2020-10-13,28.19984436035156
427,427,2020-10-14,27.97362327575684
428,428,2020-10-15,28.104137420654297
429,429,2020-10-16,27.982322692871094
430,430,2020-10-19,27.625581741333008
431,431,2020-10-20,27.83440399169922
432,432,2020-10-21,27.355852127075195
433,433,2020-10-22,27.17313003540039
434,434,2020-10-23,27.29494857788086
435,435,2020-10-26,26.607568740844727
436,436,2020-10-27,26.694578170776367
437,437,2020-10-28,25.424236297607425
438,438,2020-10-29,26.137714385986328
439,439,2020-10-30,26.616270065307617
440,440,2020-11-02,27.55597496032715
441,441,2020-11-03,27.65168571472168
442,442,2020-11-04,27.686487197875977
443,443,2020-11-05,27.58207893371582
444,444,2020-11-06,27.44286346435547
445,445,2020-11-09,26.64237594604492
446,446,2020-11-10,26.52055931091309
447,447,2020-11-11,27.27754211425781
448,448,2020-11-12,27.06001853942871
449,449,2020-11-13,27.503767013549805
450,450,2020-11-16,27.97362327575684
451,451,2020-11-17,27.486364364624023
452,452,2020-11-18,27.521169662475582
453,453,2020-11-19,27.73869514465332
454,454,2020-11-20,28.06932830810547
455,455,2020-11-23,28.365163803100582
456,456,2020-11-24,29.43538856506348
457,457,2020-11-25,28.651731491088867
458,458,2020-11-27,28.91588592529297
459,459,2020-11-30,29.00393295288086
460,460,2020-12-01,29.180036544799805
461,461,2020-12-02,28.86305046081543
462,462,2020-12-03,29.453001022338867
463,463,2020-12-04,30.042938232421875
464,464,2020-12-07,29.585071563720703
465,465,2020-12-08,30.236648559570312
466,466,2020-12-09,30.130992889404297
467,467,2020-12-10,30.02532386779785
468,468,2020-12-11,29.99890899658203
469,469,2020-12-14,30.307085037231445
470,470,2020-12-15,30.22784423828125
471,471,2020-12-16,30.315887451171875
472,472,2020-12-17,30.48318290710449
473,473,2020-12-18,30.61526679992676
474,474,2020-12-21,30.439165115356445
475,475,2020-12-22,30.280670166015625
476,476,2020-12-23,30.641681671142575
477,477,2020-12-24,30.8001708984375
478,478,2020-12-28,31.002685546875
479,479,2020-12-29,30.7297306060791
480,480,2020-12-30,30.527204513549805
481,481,2020-12-31,30.518407821655277
482,482,2021-01-04,30.139793395996094
483,483,2021-01-05,29.55865478515625
484,484,2021-01-06,29.88443946838379
485,485,2021-01-07,29.66872215270996
486,486,2021-01-08,29.60267448425293
487,487,2021-01-11,28.9246883392334
488,488,2021-01-12,28.33475112915039
489,489,2021-01-13,28.185062408447266
490,490,2021-01-14,28.24669647216797
491,491,2021-01-15,28.167451858520508
492,492,2021-01-19,28.493240356445312
493,493,2021-01-20,28.933494567871094
494,494,2021-01-21,28.86305046081543
495,495,2021-01-22,28.97751808166504
496,496,2021-01-25,29.717145919799805
497,497,2021-01-26,30.280670166015625
498,498,2021-01-27,30.58884620666504
499,499,2021-01-28,29.90205192565918
500,500,2021-01-29,29.505823135375977
501,501,2021-02-01,29.276891708374023
502,502,2021-02-02,29.197643280029297
503,503,2021-02-03,29.06557273864746
504,504,2021-02-04,28.9863224029541
505,505,2021-02-05,29.761171340942383
506,506,2021-02-08,29.8580265045166
507,507,2021-02-09,29.681921005249023
508,508,2021-02-10,29.840415954589844
509,509,2021-02-11,31.293258666992188
510,510,2021-02-12,31.161182403564453
511,511,2021-02-16,31.13476181030273
512,512,2021-02-17,32.59640884399414
513,513,2021-02-18,34.30459213256836
514,514,2021-02-19,33.00144577026367
515,515,2021-02-22,32.78131484985352
516,516,2021-02-23,32.68445587158203
517,517,2021-02-24,33.10710525512695
518,518,2021-02-25,32.8165397644043
519,519,2021-02-26,32.03288650512695
520,520,2021-03-01,32.65804672241211
521,521,2021-03-02,32.86055374145508
522,522,2021-03-03,33.44169616699219
523,523,2021-03-04,32.763710021972656
524,524,2021-03-05,33.32722473144531
525,525,2021-03-08,34.04924392700195
526,526,2021-03-09,34.454288482666016
527,527,2021-03-10,34.78887176513672
528,528,2021-03-11,34.21958923339844
529,529,2021-03-12,33.89936065673828
530,530,2021-03-15,34.27295684814453
531,531,2021-03-16,34.45975112915039
532,532,2021-03-17,34.76218795776367
533,533,2021-03-18,34.637657165527344
534,534,2021-03-19,34.81555938720703
535,535,2021-03-22,35.180259704589844
536,536,2021-03-23,34.61986541748047
537,537,2021-03-24,34.006107330322266
538,538,2021-03-25,34.86893081665039
539,539,2021-03-26,35.60722351074219
540,540,2021-03-29,36.27436447143555
541,541,2021-03-30,35.82960510253906
542,542,2021-03-31,35.580535888671875
543,543,2021-04-01,35.60722351074219
544,544,2021-04-05,35.85628890991211
545,545,2021-04-06,36.20319747924805
546,546,2021-04-07,36.14983367919922
547,547,2021-04-08,36.30105209350586
548,548,2021-04-09,35.7050666809082
549,549,2021-04-12,36.20319747924805
550,550,2021-04-13,36.39889144897461
551,551,2021-04-14,35.82070541381836
552,552,2021-04-15,36.514530181884766
553,553,2021-04-16,36.47005081176758
554,554,2021-04-19,36.42557907104492
555,555,2021-04-20,36.49673461914063
556,556,2021-04-21,36.9859733581543
557,557,2021-04-22,36.4433708190918
558,558,2021-04-23,35.94524383544922
559,559,2021-04-26,35.69617462158203
560,560,2021-04-27,35.669490814208984
561,561,2021-04-28,35.68728256225586
562,562,2021-04-29,37.079368591308594
563,563,2021-04-30,36.7280158996582
564,564,2021-05-03,37.350677490234375
565,565,2021-05-04,37.679786682128906
566,566,2021-05-05,37.77764129638672
567,567,2021-05-06,38.35581970214844
568,568,2021-05-07,38.676048278808594
569,569,2021-05-10,38.800575256347656
570,570,2021-05-11,38.47590637207031
571,571,2021-05-12,38.177921295166016
572,572,2021-05-13,38.978477478027344
573,573,2021-05-14,38.89842224121094
574,574,2021-05-17,38.960693359375
575,575,2021-05-18,38.85840225219727
576,576,2021-05-19,38.756103515625
577,577,2021-05-20,39.02295303344727
578,578,2021-05-21,39.25423812866211
579,579,2021-05-24,39.60114288330078
580,580,2021-05-25,39.27202224731445
581,581,2021-05-26,39.2987060546875
582,582,2021-05-27,38.98453521728516
583,583,2021-05-28,39.128150939941406
584,584,2021-06-01,39.36153793334961
585,585,2021-06-02,39.57698059082031
586,586,2021-06-03,39.48720932006836
587,587,2021-06-04,39.46027755737305
588,588,2021-06-07,39.38846969604492
589,589,2021-06-08,39.298709869384766
590,590,2021-06-09,38.63445281982422
591,591,2021-06-10,38.55366516113281
592,592,2021-06-11,38.97555160522461
593,593,2021-06-14,38.43696975708008
594,594,2021-06-15,38.383113861083984
595,595,2021-06-16,37.62012481689453
596,596,2021-06-17,37.09949493408203
597,597,2021-06-18,36.35444641113281
598,598,2021-06-21,36.650665283203125
599,599,2021-06-22,36.39933013916016
600,600,2021-06-23,36.03129196166992
601,601,2021-06-24,36.237754821777344
602,602,2021-06-25,36.52499771118164
603,603,2021-06-28,36.69555282592773
604,604,2021-06-29,36.42626190185547
605,605,2021-06-30,36.60579299926758
606,606,2021-07-01,36.34547424316406
607,607,2021-07-02,36.246726989746094
608,608,2021-07-06,35.59144592285156
609,609,2021-07-07,35.77097702026367
610,610,2021-07-08,35.54656982421875
611,611,2021-07-09,35.860740661621094
612,612,2021-07-12,35.717124938964844
613,613,2021-07-13,35.15160369873047
614,614,2021-07-14,34.99900817871094
615,615,2021-07-15,35.39397430419922
616,616,2021-07-16,35.27728271484375
617,617,2021-07-19,35.31317901611328
618,618,2021-07-20,35.36704635620117
619,619,2021-07-21,35.340110778808594
620,620,2021-07-22,34.82845687866211
621,621,2021-07-23,35.20546340942383
622,622,2021-07-26,35.474754333496094
623,623,2021-07-27,35.25034713745117
624,624,2021-07-28,34.93617248535156
625,625,2021-07-29,34.99003219604492
626,626,2021-07-30,34.53223419189453
627,627,2021-08-02,34.63097381591797
628,628,2021-08-03,34.954124450683594
629,629,2021-08-04,33.15884017944336
630,630,2021-08-05,33.15884017944336
631,631,2021-08-06,33.39223098754883
632,632,2021-08-09,33.49097442626953
633,633,2021-08-10,33.63460159301758
634,634,2021-08-11,33.90388488769531
635,635,2021-08-12,33.53585433959961
636,636,2021-08-13,33.99365234375
637,637,2021-08-16,34.119319915771484
638,638,2021-08-17,34.02955627441406
639,639,2021-08-18,33.167823791503906
640,640,2021-08-19,33.06010437011719
641,641,2021-08-20,32.8536491394043
642,642,2021-08-23,32.88954544067383
643,643,2021-08-24,32.80876922607422
644,644,2021-08-25,32.9882926940918
645,645,2021-08-26,32.377891540527344
646,646,2021-08-27,32.65616989135742
647,647,2021-08-30,32.42277908325195
648,648,2021-08-31,32.66786193847656
649,649,2021-09-01,32.76770782470703
650,650,2021-09-02,32.7404670715332
651,651,2021-09-03,32.52262496948242
652,652,2021-09-07,32.368316650390625
653,653,2021-09-08,33.63908767700195
654,654,2021-09-09,33.185245513916016
655,655,2021-09-10,32.976470947265625
656,656,2021-09-13,33.257850646972656
657,657,2021-09-14,32.867549896240234
658,658,2021-09-15,32.87662506103516
659,659,2021-09-16,33.16708755493164
660,660,2021-09-17,33.17616653442383
661,661,2021-09-20,32.867549896240234
662,662,2021-09-21,32.622467041015625
663,663,2021-09-22,32.79493713378906
664,664,2021-09-23,32.95831680297852
665,665,2021-09-24,33.03093338012695
666,666,2021-09-27,33.43939208984375
667,667,2021-09-28,33.23969650268555
668,668,2021-09-29,34.065704345703125
669,669,2021-09-30,33.421241760253906
670,670,2021-10-01,33.29417037963867
671,671,2021-10-04,33.48478317260742
672,672,2021-10-05,33.648170471191406
673,673,2021-10-06,33.90231704711914
674,674,2021-10-07,33.65724182128906
675,675,2021-10-08,33.38493728637695
676,676,2021-10-11,33.38493728637695
677,677,2021-10-12,33.38493728637695
678,678,2021-10-13,33.40308380126953
679,679,2021-10-14,33.82062911987305
680,680,2021-10-15,33.56647109985352
681,681,2021-10-18,33.4757080078125
682,682,2021-10-19,33.41216278076172
683,683,2021-10-20,33.51200866699219
684,684,2021-10-21,33.0218620300293
685,685,2021-10-22,33.0218620300293
686,686,2021-10-25,32.87662506103516
687,687,2021-10-26,33.076316833496094
688,688,2021-10-27,33.04001235961914
689,689,2021-10-28,33.11262512207031
690,690,2021-10-29,32.577083587646484
691,691,2021-11-01,33.33955001831055
692,692,2021-11-02,33.65724182128906
693,693,2021-11-03,33.965850830078125
694,694,2021-11-04,33.75708770751953
695,695,2021-11-05,34.34709548950195
696,696,2021-11-08,33.76616287231445
697,697,2021-11-09,33.90231704711914
698,698,2021-11-10,34.02939987182617
699,699,2021-11-11,33.83878326416016
700,700,2021-11-12,33.7843132019043
701,701,2021-11-15,34.14739227294922
702,702,2021-11-16,33.620933532714844
703,703,2021-11-17,33.185245513916016
704,704,2021-11-18,32.10508728027344
705,705,2021-11-19,32.07785415649414
706,706,2021-11-22,32.19585037231445
707,707,2021-11-23,32.5135498046875
708,708,2021-11-24,32.30242156982422
709,709,2021-11-26,31.97196388244629
710,710,2021-11-29,31.926061630249023
711,711,2021-11-30,30.852073669433597
712,712,2021-12-01,30.18197631835937
713,713,2021-12-02,30.5216121673584
714,714,2021-12-03,30.879610061645508
715,715,2021-12-06,31.457916259765625
716,716,2021-12-07,31.67821502685547
717,717,2021-12-08,30.42981719970703
718,718,2021-12-09,30.723560333251957
719,719,2021-12-10,31.34776306152344
720,720,2021-12-13,31.650680541992188
721,721,2021-12-14,31.926061630249023
722,722,2021-12-15,32.017860412597656
723,723,2021-12-16,33.045955657958984
724,724,2021-12-17,32.596168518066406
725,725,2021-12-20,32.375858306884766
726,726,2021-12-21,32.12800979614258
727,727,2021-12-22,32.22898483276367
728,728,2021-12-23,32.35750198364258
729,729,2021-12-27,32.522735595703125
730,730,2021-12-28,32.917442321777344
731,731,2021-12-29,32.871543884277344
732,732,2021-12-30,32.73386001586914
733,733,2021-12-31,32.95416259765625
