,Unnamed: 0,Date,TMO
59,59,2019-05-01,273.4140014648437
60,60,2019-05-02,274.7193603515625
61,61,2019-05-03,275.5401916503906
62,62,2019-05-06,275.8565368652344
63,63,2019-05-07,268.6773376464844
64,64,2019-05-08,267.5005798339844
65,65,2019-05-09,266.0073547363281
66,66,2019-05-10,266.18536376953125
67,67,2019-05-13,258.1754455566406
68,68,2019-05-14,264.415283203125
69,69,2019-05-15,260.1136474609375
70,70,2019-05-16,264.04931640625
71,71,2019-05-17,258.8182678222656
72,72,2019-05-20,259.9851379394531
73,73,2019-05-21,262.4078674316406
74,74,2019-05-22,268.6377868652344
75,75,2019-05-23,268.0049133300781
76,76,2019-05-24,268.7761535644531
77,77,2019-05-28,263.41650390625
78,78,2019-05-29,261.8145446777344
79,79,2019-05-30,264.9987487792969
80,80,2019-05-31,264.0098571777344
81,81,2019-06-03,262.3287353515625
82,82,2019-06-04,264.9888610839844
83,83,2019-06-05,271.7329406738281
84,84,2019-06-06,273.1866455078125
85,85,2019-06-07,278.55621337890625
86,86,2019-06-10,280.6031799316406
87,87,2019-06-11,281.8788146972656
88,88,2019-06-12,282.0469665527344
89,89,2019-06-13,283.24420166015625
90,90,2019-06-14,282.2745361328125
91,91,2019-06-17,282.9374389648437
92,92,2019-06-18,286.17333984375
93,93,2019-06-19,289.7157897949219
94,94,2019-06-20,290.2698974609375
95,95,2019-06-21,291.3782653808594
96,96,2019-06-24,292.45684814453125
97,97,2019-06-25,290.4580383300781
98,98,2019-06-26,289.171630859375
99,99,2019-06-27,290.6954650878906
100,100,2019-06-28,290.6064147949219
101,101,2019-07-01,296.27642822265625
102,102,2019-07-02,297.9586181640625
103,103,2019-07-03,302.2333984375
104,104,2019-07-05,297.5033874511719
105,105,2019-07-08,294.69317626953125
106,106,2019-07-09,293.7926940917969
107,107,2019-07-10,293.4166564941406
108,108,2019-07-11,292.45684814453125
109,109,2019-07-12,287.89508056640625
110,110,2019-07-15,285.80712890625
111,111,2019-07-16,283.2145690917969
112,112,2019-07-17,283.99627685546875
113,113,2019-07-18,290.65594482421875
114,114,2019-07-19,286.7868347167969
115,115,2019-07-22,288.6767883300781
116,116,2019-07-23,290.5469970703125
117,117,2019-07-24,285.34210205078125
118,118,2019-07-25,287.5487365722656
119,119,2019-07-26,284.2041015625
120,120,2019-07-29,285.8962097167969
121,121,2019-07-30,280.9386291503906
122,122,2019-07-31,274.7738342285156
123,123,2019-08-01,274.9024658203125
124,124,2019-08-02,271.9437866210937
125,125,2019-08-05,265.6503601074219
126,126,2019-08-06,273.0718994140625
127,127,2019-08-07,271.9140625
128,128,2019-08-08,277.5643920898437
129,129,2019-08-09,273.4775390625
130,130,2019-08-12,269.1532897949219
131,131,2019-08-13,272.2901306152344
132,132,2019-08-14,266.6596984863281
133,133,2019-08-15,270.4495544433594
134,134,2019-08-16,273.25982666015625
135,135,2019-08-19,276.5946655273437
136,136,2019-08-20,273.2994689941406
137,137,2019-08-21,275.3576965332031
138,138,2019-08-22,275.2587280273437
139,139,2019-08-23,266.5408935546875
140,140,2019-08-26,268.0846252441406
141,141,2019-08-27,270.0735168457031
142,142,2019-08-28,273.1708374023437
143,143,2019-08-29,282.7791748046875
144,144,2019-08-30,284.05572509765625
145,145,2019-09-03,280.5626220703125
146,146,2019-09-04,282.9078369140625
147,147,2019-09-05,290.9428100585937
148,148,2019-09-06,291.96209716796875
149,149,2019-09-09,288.9637756347656
150,150,2019-09-10,286.47021484375
151,151,2019-09-11,291.8531799316406
152,152,2019-09-12,291.8829040527344
153,153,2019-09-13,294.5348815917969
154,154,2019-09-16,292.4257507324219
155,155,2019-09-17,289.83154296875
156,156,2019-09-18,292.0594177246094
157,157,2019-09-19,292.3465881347656
158,158,2019-09-20,293.4159240722656
159,159,2019-09-23,287.59381103515625
160,160,2019-09-24,282.35577392578125
161,161,2019-09-25,279.5536193847656
162,162,2019-09-26,284.0291442871094
163,163,2019-09-27,284.5737609863281
164,164,2019-09-30,288.4056701660156
165,165,2019-10-01,284.5737609863281
166,166,2019-10-02,276.7810974121094
167,167,2019-10-03,280.1279296875
168,168,2019-10-04,289.42559814453125
169,169,2019-10-07,286.3164978027344
170,170,2019-10-08,269.2558898925781
171,171,2019-10-09,273.79083251953125
172,172,2019-10-10,277.90008544921875
173,173,2019-10-11,280.8507080078125
174,174,2019-10-14,281.4547119140625
175,175,2019-10-15,283.20733642578125
176,176,2019-10-16,277.801025390625
177,177,2019-10-17,278.8208923339844
178,178,2019-10-18,278.6525573730469
179,179,2019-10-21,280.75177001953125
180,180,2019-10-22,278.22686767578125
181,181,2019-10-23,294.01007080078125
182,182,2019-10-24,290.5543518066406
183,183,2019-10-25,293.76251220703125
184,184,2019-10-28,296.9508972167969
185,185,2019-10-29,295.0199890136719
186,186,2019-10-30,298.8916015625
187,187,2019-10-31,299.0104064941406
188,188,2019-11-01,300.61444091796875
189,189,2019-11-04,297.8122253417969
190,190,2019-11-05,289.75225830078125
191,191,2019-11-06,291.6732788085937
192,192,2019-11-07,290.6534423828125
193,193,2019-11-08,291.7524719238281
194,194,2019-11-11,290.6434936523437
195,195,2019-11-12,293.0595397949219
196,196,2019-11-13,297.06964111328125
197,197,2019-11-14,297.8815612792969
198,198,2019-11-15,303.7929382324219
199,199,2019-11-18,298.0301208496094
200,200,2019-11-19,303.4066772460937
201,201,2019-11-20,304.307861328125
202,202,2019-11-21,302.3076477050781
203,203,2019-11-22,304.743408203125
204,204,2019-11-25,307.5455627441406
205,205,2019-11-26,310.3676147460937
206,206,2019-11-27,312.3182678222656
207,207,2019-11-29,310.8627014160156
208,208,2019-12-02,309.96160888671875
209,209,2019-12-03,309.8131103515625
210,210,2019-12-04,312.5361022949219
211,211,2019-12-05,312.8925476074219
212,212,2019-12-06,316.97198486328125
213,213,2019-12-09,313.3182678222656
214,214,2019-12-10,313.9717712402344
215,215,2019-12-11,314.9519958496094
216,216,2019-12-12,316.219482421875
217,217,2019-12-13,317.3482666015625
218,218,2019-12-16,318.48760986328125
219,219,2019-12-17,316.8330993652344
220,220,2019-12-18,316.6448974609375
221,221,2019-12-19,320.2610778808594
222,222,2019-12-20,323.6990051269531
223,223,2019-12-23,325.0067749023437
224,224,2019-12-24,323.4909362792969
225,225,2019-12-26,322.6983642578125
226,226,2019-12-27,323.5305480957031
227,227,2019-12-30,322.0345764160156
228,228,2019-12-31,321.8660888671875
229,229,2020-01-02,323.35223388671875
230,230,2020-01-03,319.8350524902344
231,231,2020-01-06,322.1335754394531
232,232,2020-01-07,323.9565734863281
233,233,2020-01-08,324.4717712402344
234,234,2020-01-09,326.5622863769531
235,235,2020-01-10,325.6904602050781
236,236,2020-01-13,328.949951171875
237,237,2020-01-14,329.7228088378906
238,238,2020-01-15,332.1005859375
239,239,2020-01-16,333.6263122558594
240,240,2020-01-17,336.0536193847656
241,241,2020-01-21,334.1414794921875
242,242,2020-01-22,336.9057006835937
243,243,2020-01-23,332.2789306640625
244,244,2020-01-24,330.5946044921875
245,245,2020-01-27,327.8997802734375
246,246,2020-01-28,330.17852783203125
247,247,2020-01-29,330.802734375
248,248,2020-01-30,316.90240478515625
249,249,2020-01-31,310.2941589355469
250,250,2020-02-03,315.3965148925781
251,251,2020-02-04,322.9460144042969
252,252,2020-02-05,329.41558837890625
253,253,2020-02-06,328.93023681640625
254,254,2020-02-07,323.1937561035156
255,255,2020-02-10,330.85223388671875
256,256,2020-02-11,334.6567077636719
257,257,2020-02-12,331.4764099121094
258,258,2020-02-13,332.4869384765625
259,259,2020-02-14,336.0536193847656
260,260,2020-02-18,334.2505187988281
261,261,2020-02-19,336.5986328125
262,262,2020-02-20,332.9526062011719
263,263,2020-02-21,331.8430480957031
264,264,2020-02-24,320.1620483398437
265,265,2020-02-25,306.7669982910156
266,266,2020-02-26,306.30133056640625
267,267,2020-02-27,294.3330078125
268,268,2020-02-28,288.111083984375
269,269,2020-03-02,302.1402282714844
270,270,2020-03-03,307.4902648925781
271,271,2020-03-04,323.6197509765625
272,272,2020-03-05,309.9969482421875
273,273,2020-03-06,308.29278564453125
274,274,2020-03-09,292.6190490722656
275,275,2020-03-10,304.8548889160156
276,276,2020-03-11,286.7043151855469
277,277,2020-03-12,281.6910705566406
278,278,2020-03-13,297.57525634765625
279,279,2020-03-16,276.9813232421875
280,280,2020-03-17,293.79754638671875
281,281,2020-03-18,300.4109802246094
282,282,2020-03-19,278.4586181640625
283,283,2020-03-20,276.0096435546875
284,284,2020-03-23,253.1352386474609
285,285,2020-03-24,279.6385192871094
286,286,2020-03-25,269.3763732910156
287,287,2020-03-26,280.7491149902344
288,288,2020-03-27,272.0138244628906
289,289,2020-03-30,282.54376220703125
290,290,2020-03-31,281.1952514648437
291,291,2020-04-01,272.86651611328125
292,292,2020-04-02,285.1117858886719
293,293,2020-04-03,279.8170471191406
294,294,2020-04-06,301.4222412109375
295,295,2020-04-07,294.06524658203125
296,296,2020-04-08,304.5456848144531
297,297,2020-04-09,314.6888427734375
298,298,2020-04-13,312.6463928222656
299,299,2020-04-14,323.60260009765625
300,300,2020-04-15,323.06719970703125
301,301,2020-04-16,326.0516357421875
302,302,2020-04-17,328.7684326171875
303,303,2020-04-20,324.3859558105469
304,304,2020-04-21,316.909912109375
305,305,2020-04-22,332.74444580078125
306,306,2020-04-23,317.7922668457031
307,307,2020-04-24,325.9128723144531
308,308,2020-04-27,339.8041076660156
309,309,2020-04-28,329.6410217285156
310,310,2020-04-29,332.77423095703125
311,311,2020-04-30,331.8422241210937
312,312,2020-05-01,327.01348876953125
313,313,2020-05-04,323.9496765136719
314,314,2020-05-05,333.4682922363281
315,315,2020-05-06,332.3082275390625
316,316,2020-05-07,336.20489501953125
317,317,2020-05-08,330.1863098144531
318,318,2020-05-11,337.5037841796875
319,319,2020-05-12,328.90728759765625
320,320,2020-05-13,331.2571716308594
321,321,2020-05-14,334.4300537109375
322,322,2020-05-15,340.0123596191406
323,323,2020-05-18,344.02801513671875
324,324,2020-05-19,339.8734741210937
325,325,2020-05-20,338.2572631835937
326,326,2020-05-21,332.903076171875
327,327,2020-05-22,337.37481689453125
328,328,2020-05-26,329.75006103515625
329,329,2020-05-27,334.48956298828125
330,330,2020-05-28,339.8338317871094
331,331,2020-05-29,346.2291564941406
332,332,2020-06-01,346.3679504394531
333,333,2020-06-02,347.1214904785156
334,334,2020-06-03,344.2460632324219
335,335,2020-06-04,345.1979675292969
336,336,2020-06-05,351.1966552734375
337,337,2020-06-08,346.9132995605469
338,338,2020-06-09,344.70220947265625
339,339,2020-06-10,349.8085021972656
340,340,2020-06-11,333.5872802734375
341,341,2020-06-12,337.0995483398437
342,342,2020-06-15,338.1512451171875
343,343,2020-06-16,344.5010986328125
344,344,2020-06-17,347.11053466796875
345,345,2020-06-18,344.7193298339844
346,346,2020-06-19,349.968017578125
347,347,2020-06-22,349.4024353027344
348,348,2020-06-23,354.0259094238281
349,349,2020-06-24,345.2353820800781
350,350,2020-06-25,349.0055847167969
351,351,2020-06-26,348.201904296875
352,352,2020-06-29,348.0530700683594
353,353,2020-06-30,359.5026550292969
354,354,2020-07-01,356.9527587890625
355,355,2020-07-02,363.02490234375
356,356,2020-07-06,379.2766723632813
357,357,2020-07-07,377.2725524902344
358,358,2020-07-08,383.6025085449219
359,359,2020-07-09,384.6343994140625
360,360,2020-07-10,379.5743103027344
361,361,2020-07-13,375.9628601074219
362,362,2020-07-14,384.4259948730469
363,363,2020-07-15,389.6250305175781
364,364,2020-07-16,389.3472595214844
365,365,2020-07-17,392.3038330078125
366,366,2020-07-20,399.8146057128906
367,367,2020-07-21,399.93359375
368,368,2020-07-22,407.5435791015625
369,369,2020-07-23,407.2658081054688
370,370,2020-07-24,403.1978149414063
371,371,2020-07-27,410.20257568359375
372,372,2020-07-28,404.1701965332031
373,373,2020-07-29,406.0552978515625
374,374,2020-07-30,407.3451232910156
375,375,2020-07-31,410.7086486816406
376,376,2020-08-03,415.8083190917969
377,377,2020-08-04,412.4647216796875
378,378,2020-08-05,416.6119384765625
379,379,2020-08-06,412.47467041015625
380,380,2020-08-07,411.0856018066406
381,381,2020-08-10,406.9482727050781
382,382,2020-08-11,404.0511169433594
383,383,2020-08-12,412.9111633300781
384,384,2020-08-13,413.3378601074219
385,385,2020-08-14,410.5200500488281
386,386,2020-08-17,413.5362548828125
387,387,2020-08-18,414.0324096679688
388,388,2020-08-19,417.3263549804688
389,389,2020-08-20,418.8046875
390,390,2020-08-21,425.2140502929688
391,391,2020-08-24,416.47314453125
392,392,2020-08-25,418.98333740234375
393,393,2020-08-26,422.3170166015625
394,394,2020-08-27,417.2370910644531
395,395,2020-08-28,421.1561584472656
396,396,2020-08-31,425.6208801269531
397,397,2020-09-01,430.3336791992188
398,398,2020-09-02,437.6062622070313
399,399,2020-09-03,416.3837585449219
400,400,2020-09-04,406.7696838378906
401,401,2020-09-08,402.1263427734375
402,402,2020-09-09,415.04437255859375
403,403,2020-09-10,416.443359375
404,404,2020-09-11,427.7540588378906
405,405,2020-09-14,430.9206848144531
406,406,2020-09-15,431.913330078125
407,407,2020-09-16,430.7023315429688
408,408,2020-09-17,429.7592468261719
409,409,2020-09-18,425.90771484375
410,410,2020-09-21,422.3539123535156
411,411,2020-09-22,427.0888977050781
412,412,2020-09-23,417.6784057617188
413,413,2020-09-24,415.0776062011719
414,414,2020-09-25,419.19720458984375
415,415,2020-09-28,425.2525329589844
416,416,2020-09-29,431.158935546875
417,417,2020-09-30,438.2863159179688
418,418,2020-10-01,434.9907836914063
419,419,2020-10-02,431.8736877441406
420,420,2020-10-05,447.369384765625
421,421,2020-10-06,442.6243286132813
422,422,2020-10-07,449.0469055175781
423,423,2020-10-08,450.2183837890625
424,424,2020-10-09,461.296630859375
425,425,2020-10-12,463.30181884765625
426,426,2020-10-13,464.1058349609375
427,427,2020-10-14,463.5896606445313
428,428,2020-10-15,461.1576843261719
429,429,2020-10-16,465.1581115722656
430,430,2020-10-19,457.9115905761719
431,431,2020-10-20,461.8525085449219
432,432,2020-10-21,465.3268737792969
433,433,2020-10-22,478.45989990234375
434,434,2020-10-23,476.6533203125
435,435,2020-10-26,478.896728515625
436,436,2020-10-27,485.7164001464844
437,437,2020-10-28,473.2185974121094
438,438,2020-10-29,468.4239807128906
439,439,2020-10-30,469.6548461914063
440,440,2020-11-02,477.0304565429688
441,441,2020-11-03,487.9002685546875
442,442,2020-11-04,507.2277221679688
443,443,2020-11-05,510.989990234375
444,444,2020-11-06,523.7955932617188
445,445,2020-11-09,481.4380187988281
446,446,2020-11-10,465.1581115722656
447,447,2020-11-11,480.4552612304688
448,448,2020-11-12,482.99652099609375
449,449,2020-11-13,485.0116271972656
450,450,2020-11-16,477.4673156738281
451,451,2020-11-17,475.4918518066406
452,452,2020-11-18,450.8536071777344
453,453,2020-11-19,449.7815551757813
454,454,2020-11-20,447.7366333007813
455,455,2020-11-23,442.7633361816406
456,456,2020-11-24,436.3407287597656
457,457,2020-11-25,445.1656188964844
458,458,2020-11-27,450.0793151855469
459,459,2020-11-30,461.5745849609375
460,460,2020-12-01,467.6497192382813
461,461,2020-12-02,475.3826904296875
462,462,2020-12-03,473.7050476074219
463,463,2020-12-04,471.14398193359375
464,464,2020-12-07,469.4265747070313
465,465,2020-12-08,470.5086364746094
466,466,2020-12-09,458.0009460449219
467,467,2020-12-10,465.3070068359375
468,468,2020-12-11,467.9376220703125
469,469,2020-12-14,463.9253540039063
470,470,2020-12-15,467.7488708496094
471,471,2020-12-16,454.6493835449219
472,472,2020-12-17,461.7503662109375
473,473,2020-12-18,463.4783935546875
474,474,2020-12-21,459.70452880859375
475,475,2020-12-22,462.0085754394531
476,476,2020-12-23,455.1955871582031
477,477,2020-12-24,454.9472961425781
478,478,2020-12-28,457.5691833496094
479,479,2020-12-29,459.6845703125
480,480,2020-12-30,458.5623779296875
481,481,2020-12-31,462.5845336914063
482,482,2021-01-04,468.5831604003906
483,483,2021-01-05,474.4426574707031
484,484,2021-01-06,481.8812255859375
485,485,2021-01-07,496.8974914550781
486,486,2021-01-08,508.7854309082031
487,487,2021-01-11,509.8282775878906
488,488,2021-01-12,495.3482360839844
489,489,2021-01-13,498.2680358886719
490,490,2021-01-14,493.50103759765625
491,491,2021-01-15,499.6882629394531
492,492,2021-01-19,503.899169921875
493,493,2021-01-20,512.3011474609375
494,494,2021-01-21,508.844970703125
495,495,2021-01-22,511.0696105957031
496,496,2021-01-25,515.2706909179688
497,497,2021-01-26,504.3460693359375
498,498,2021-01-27,479.1700134277344
499,499,2021-01-28,493.0739135742188
500,500,2021-01-29,506.2032470703125
501,501,2021-02-01,511.9337768554688
502,502,2021-02-02,514.9727172851562
503,503,2021-02-03,496.788330078125
504,504,2021-02-04,485.6054992675781
505,505,2021-02-05,489.1808166503906
506,506,2021-02-08,492.35888671875
507,507,2021-02-09,485.9432373046875
508,508,2021-02-10,481.5535583496094
509,509,2021-02-11,490.6606750488281
510,510,2021-02-12,504.3460693359375
511,511,2021-02-16,496.6492614746094
512,512,2021-02-17,495.0404052734375
513,513,2021-02-18,485.4466552734375
514,514,2021-02-19,475.5748291015625
515,515,2021-02-22,460.1017150878906
516,516,2021-02-23,455.6624145507813
517,517,2021-02-24,453.5271606445313
518,518,2021-02-25,448.3727416992188
519,519,2021-02-26,446.9922790527344
520,520,2021-03-01,456.4072570800781
521,521,2021-03-02,458.9397277832031
522,522,2021-03-03,447.8661804199219
523,523,2021-03-04,438.431396484375
524,524,2021-03-05,443.8042297363281
525,525,2021-03-08,436.8324279785156
526,526,2021-03-09,445.0357971191406
527,527,2021-03-10,438.0639343261719
528,528,2021-03-11,457.3606262207031
529,529,2021-03-12,447.3994445800781
530,530,2021-03-15,449.9732360839844
531,531,2021-03-16,443.6233215332031
532,532,2021-03-17,439.8273620605469
533,533,2021-03-18,442.9476623535156
534,534,2021-03-19,442.2122802734375
535,535,2021-03-22,451.8016357421875
536,536,2021-03-23,449.1682739257813
537,537,2021-03-24,442.5700073242188
538,538,2021-03-25,439.5093994140625
539,539,2021-03-26,457.1676025390625
540,540,2021-03-29,455.68701171875
541,541,2021-03-30,448.6316223144531
542,542,2021-03-31,453.51080322265625
543,543,2021-04-01,453.4313354492188
544,544,2021-04-05,462.4642028808594
545,545,2021-04-06,465.7930908203125
546,546,2021-04-07,463.4479370117188
547,547,2021-04-08,468.545654296875
548,548,2021-04-09,475.8693237304688
549,549,2021-04-12,472.9875793457031
550,550,2021-04-13,481.80181884765625
551,551,2021-04-14,475.0345764160156
552,552,2021-04-15,491.2718505859375
553,553,2021-04-16,489.8211059570313
554,554,2021-04-19,484.57427978515625
555,555,2021-04-20,479.3275451660156
556,556,2021-04-21,477.38970947265625
557,557,2021-04-22,481.1658020019531
558,558,2021-04-23,485.021484375
559,559,2021-04-26,490.9341125488281
560,560,2021-04-27,487.1380920410156
561,561,2021-04-28,482.745849609375
562,562,2021-04-29,461.470458984375
563,563,2021-04-30,467.2737426757813
564,564,2021-05-03,464.4416198730469
565,565,2021-05-04,462.3548278808594
566,566,2021-05-05,464.8291931152344
567,567,2021-05-06,467.1843566894531
568,568,2021-05-07,465.50494384765625
569,569,2021-05-10,460.5562744140625
570,570,2021-05-11,461.0828552246094
571,571,2021-05-12,451.9208984375
572,572,2021-05-13,454.0473937988281
573,573,2021-05-14,456.1838989257813
574,574,2021-05-17,450.0725402832031
575,575,2021-05-18,451.7519226074219
576,576,2021-05-19,454.07720947265625
577,577,2021-05-20,462.3647766113281
578,578,2021-05-21,459.4333190917969
579,579,2021-05-24,459.5525512695313
580,580,2021-05-25,461.102783203125
581,581,2021-05-26,456.7999877929688
582,582,2021-05-27,469.5095825195313
583,583,2021-05-28,466.54827880859375
584,584,2021-06-01,444.1996765136719
585,585,2021-06-02,446.3858642578125
586,586,2021-06-03,442.5302429199219
587,587,2021-06-04,445.9386901855469
588,588,2021-06-07,441.6557922363281
589,589,2021-06-08,438.22747802734375
590,590,2021-06-09,445.3921203613281
591,591,2021-06-10,461.9871520996094
592,592,2021-06-11,462.2256164550781
593,593,2021-06-14,467.3760070800781
594,594,2021-06-15,467.3859252929688
595,595,2021-06-16,465.7354431152344
596,596,2021-06-17,483.2942199707031
597,597,2021-06-18,479.7049255371094
598,598,2021-06-21,480.7887268066406
599,599,2021-06-22,489.38909912109375
600,600,2021-06-23,491.188720703125
601,601,2021-06-24,492.5210266113281
602,602,2021-06-25,490.0452880859375
603,603,2021-06-28,502.2052612304688
604,604,2021-06-29,505.32720947265625
605,605,2021-06-30,501.5788879394531
606,606,2021-07-01,506.6098327636719
607,607,2021-07-02,510.3780822753906
608,608,2021-07-06,514.0966186523438
609,609,2021-07-07,519.7243041992188
610,610,2021-07-08,515.6378784179688
611,611,2021-07-09,514.2955322265625
612,612,2021-07-12,511.7403259277344
613,613,2021-07-13,511.35247802734375
614,614,2021-07-14,507.8526611328125
615,615,2021-07-15,511.531494140625
616,616,2021-07-16,516.81103515625
617,617,2021-07-19,518.6304931640625
618,618,2021-07-20,519.5849609375
619,619,2021-07-21,511.3128051757813
620,620,2021-07-22,521.4940185546875
621,621,2021-07-23,529.2095336914062
622,622,2021-07-26,526.0875244140625
623,623,2021-07-27,527.2409057617188
624,624,2021-07-28,525.2423706054688
625,625,2021-07-29,530.7108764648438
626,626,2021-07-30,536.9151611328125
627,627,2021-08-02,530.6214599609375
628,628,2021-08-03,533.9124145507812
629,629,2021-08-04,535.7916870117188
630,630,2021-08-05,539.2416381835938
631,631,2021-08-06,535.115478515625
632,632,2021-08-09,538.0585327148438
633,633,2021-08-10,537.2730102539062
634,634,2021-08-11,534.1808471679688
635,635,2021-08-12,538.9036865234375
636,636,2021-08-13,541.5186157226562
637,637,2021-08-16,551.2822875976562
638,638,2021-08-17,553.1216430664062
639,639,2021-08-18,541.5384521484375
640,640,2021-08-19,548.7171020507812
641,641,2021-08-20,551.8192138671875
642,642,2021-08-23,549.44287109375
643,643,2021-08-24,547.3350830078125
644,644,2021-08-25,544.9389038085938
645,645,2021-08-26,549.6019897460938
646,646,2021-08-27,545.3663330078125
647,647,2021-08-30,555.3289794921875
648,648,2021-08-31,551.76953125
649,649,2021-09-01,558.500732421875
650,650,2021-09-02,562.2291870117188
651,651,2021-09-03,564.8539428710938
652,652,2021-09-07,565.9080200195312
653,653,2021-09-08,569.2984619140625
654,654,2021-09-09,565.520263671875
655,655,2021-09-10,568.6820678710938
656,656,2021-09-13,555.9255981445312
657,657,2021-09-14,559.43701171875
658,658,2021-09-15,559.9940795898438
659,659,2021-09-16,557.4873657226562
660,660,2021-09-17,593.65576171875
661,661,2021-09-20,587.0905151367188
662,662,2021-09-21,593.8944702148438
663,663,2021-09-22,603.4339599609375
664,664,2021-09-23,605.0255737304688
665,665,2021-09-24,606.5673828125
666,666,2021-09-27,591.5370483398438
667,667,2021-09-28,573.4129638671875
668,668,2021-09-29,576.54638671875
669,669,2021-09-30,568.3198852539062
670,670,2021-10-01,569.7026977539062
671,671,2021-10-04,566.0022583007812
672,672,2021-10-05,568.8670654296875
673,673,2021-10-06,572.5673828125
674,674,2021-10-07,580.4358520507812
675,675,2021-10-08,580.8436279296875
676,676,2021-10-11,575.6112670898438
677,677,2021-10-12,572.8756713867188
678,678,2021-10-13,570.5381469726562
679,679,2021-10-14,574.3082885742188
680,680,2021-10-15,579.32177734375
681,681,2021-10-18,584.931884765625
682,682,2021-10-19,588.9805297851562
683,683,2021-10-20,602.409423828125
684,684,2021-10-21,605.2045288085938
685,685,2021-10-22,608.7359008789062
686,686,2021-10-25,604.548095703125
687,687,2021-10-26,605.135009765625
688,688,2021-10-27,609.064208984375
689,689,2021-10-28,616.8031616210938
690,690,2021-10-29,629.734619140625
691,691,2021-11-01,631.75390625
692,692,2021-11-02,632.8482055664062
693,693,2021-11-03,638.9857177734375
694,694,2021-11-04,636.389404296875
695,695,2021-11-05,613.5504150390625
696,696,2021-11-08,621.1798706054688
697,697,2021-11-09,615.3209838867188
698,698,2021-11-10,623.557373046875
699,699,2021-11-11,628.153076171875
700,700,2021-11-12,631.9031372070312
701,701,2021-11-15,629.0283813476562
702,702,2021-11-16,638.1002807617188
703,703,2021-11-17,633.9423828125
704,704,2021-11-18,634.270751953125
705,705,2021-11-19,632.6989135742188
706,706,2021-11-22,630.6199951171875
707,707,2021-11-23,629.4263305664062
708,708,2021-11-24,629.6649780273438
709,709,2021-11-26,635.3746337890625
710,710,2021-11-29,645.3519287109375
711,711,2021-11-30,629.4959716796875
712,712,2021-12-01,622.85107421875
713,713,2021-12-02,624.2736206054688
714,714,2021-12-03,632.7586669921875
715,715,2021-12-06,618.9716186523438
716,716,2021-12-07,625.3975830078125
717,717,2021-12-08,634.7879028320312
718,718,2021-12-09,633.713623046875
719,719,2021-12-10,639.1249389648438
720,720,2021-12-13,642.6065063476562
721,721,2021-12-14,629.0328979492188
722,722,2021-12-15,652.5477905273438
723,723,2021-12-16,658.031005859375
724,724,2021-12-17,647.9004516601562
725,725,2021-12-20,646.1590576171875
726,726,2021-12-21,642.1985473632812
727,727,2021-12-22,648.5275268554688
728,728,2021-12-23,647.5324096679688
729,729,2021-12-27,658.9864501953125
730,730,2021-12-28,652.1896362304688
731,731,2021-12-29,659.5038452148438
732,732,2021-12-30,662.2105102539062
733,733,2021-12-31,663.9918212890625
734,734,2022-01-03,641.7804565429688
735,735,2022-01-04,614.9916381835938
736,736,2022-01-05,615.5090942382812
737,737,2022-01-06,617.3798828125
738,738,2022-01-07,604.11474609375
739,739,2022-01-10,621.997314453125
