,Date,NKE
0,2019-02-04 00:00:00-05:00,77.91017150878906
1,2019-02-05 00:00:00-05:00,78.73686218261719
2,2019-02-06 00:00:00-05:00,78.5943374633789
3,2019-02-07 00:00:00-05:00,78.2902603149414
4,2019-02-08 00:00:00-05:00,78.26176452636719
5,2019-02-11 00:00:00-05:00,79.51605987548828
6,2019-02-12 00:00:00-05:00,80.49481201171875
7,2019-02-13 00:00:00-05:00,81.15050506591797
8,2019-02-14 00:00:00-05:00,80.46631622314453
9,2019-02-15 00:00:00-05:00,81.13145446777344
10,2019-02-19 00:00:00-05:00,80.36177825927734
11,2019-02-20 00:00:00-05:00,80.61833953857422
12,2019-02-21 00:00:00-05:00,79.77262878417969
13,2019-02-22 00:00:00-05:00,80.54232025146484
14,2019-02-25 00:00:00-05:00,80.93192291259766
15,2019-02-26 00:00:00-05:00,81.53058624267578
16,2019-02-27 00:00:00-05:00,81.88216400146484
17,2019-02-28 00:00:00-05:00,81.46406555175781
18,2019-03-01 00:00:00-05:00,83.0359878540039
19,2019-03-04 00:00:00-05:00,81.58792114257812
20,2019-03-05 00:00:00-05:00,81.39738464355469
21,2019-03-06 00:00:00-05:00,81.1020278930664
22,2019-03-07 00:00:00-05:00,81.22589111328125
23,2019-03-08 00:00:00-05:00,80.78766632080078
24,2019-03-11 00:00:00-04:00,81.75939178466797
25,2019-03-12 00:00:00-04:00,81.38783264160156
26,2019-03-13 00:00:00-04:00,81.86418914794922
27,2019-03-14 00:00:00-04:00,82.75971221923828
28,2019-03-15 00:00:00-04:00,82.69303894042969
29,2019-03-18 00:00:00-04:00,83.66474914550781
30,2019-03-19 00:00:00-04:00,83.5409164428711
31,2019-03-20 00:00:00-04:00,82.58824157714844
32,2019-03-21 00:00:00-04:00,83.84577178955078
33,2019-03-22 00:00:00-04:00,78.30113983154297
34,2019-03-25 00:00:00-04:00,78.43450164794922
35,2019-03-26 00:00:00-04:00,79.43482971191406
36,2019-03-27 00:00:00-04:00,79.15856170654297
37,2019-03-28 00:00:00-04:00,80.06361389160156
38,2019-03-29 00:00:00-04:00,80.2255859375
39,2019-04-01 00:00:00-04:00,81.19730377197266
40,2019-04-02 00:00:00-04:00,80.37801361083984
41,2019-04-03 00:00:00-04:00,80.4732666015625
42,2019-04-04 00:00:00-04:00,81.24494171142578
43,2019-04-05 00:00:00-04:00,81.35929107666016
44,2019-04-08 00:00:00-04:00,80.7209701538086
45,2019-04-09 00:00:00-04:00,80.2922592163086
46,2019-04-10 00:00:00-04:00,80.86387634277344
47,2019-04-11 00:00:00-04:00,80.97819519042969
48,2019-04-12 00:00:00-04:00,82.1595230102539
49,2019-04-15 00:00:00-04:00,82.72161102294922
50,2019-04-16 00:00:00-04:00,83.64572143554688
51,2019-04-17 00:00:00-04:00,84.5317153930664
52,2019-04-18 00:00:00-04:00,84.97946166992188
53,2019-04-22 00:00:00-04:00,83.2265396118164
54,2019-04-23 00:00:00-04:00,83.29322052001953
55,2019-04-24 00:00:00-04:00,84.20779418945312
56,2019-04-25 00:00:00-04:00,83.41706848144531
57,2019-04-26 00:00:00-04:00,84.1315689086914
58,2019-04-29 00:00:00-04:00,84.08395385742188
59,2019-04-30 00:00:00-04:00,83.6742935180664
60,2019-05-01 00:00:00-04:00,81.83562469482422
61,2019-05-02 00:00:00-04:00,81.23541259765625
62,2019-05-03 00:00:00-04:00,81.64508819580078
63,2019-05-06 00:00:00-04:00,79.6158447265625
64,2019-05-07 00:00:00-04:00,78.63458251953125
65,2019-05-08 00:00:00-04:00,78.85370635986328
66,2019-05-09 00:00:00-04:00,79.05378723144531
67,2019-05-10 00:00:00-04:00,79.97786712646484
68,2019-05-13 00:00:00-04:00,78.62504577636719
69,2019-05-14 00:00:00-04:00,79.71112060546875
70,2019-05-15 00:00:00-04:00,80.0350341796875
71,2019-05-16 00:00:00-04:00,80.2922592163086
72,2019-05-17 00:00:00-04:00,80.56853485107422
73,2019-05-20 00:00:00-04:00,78.92991638183594
74,2019-05-21 00:00:00-04:00,79.68254852294922
75,2019-05-22 00:00:00-04:00,79.26335144042969
76,2019-05-23 00:00:00-04:00,78.72984313964844
77,2019-05-24 00:00:00-04:00,78.27257537841797
78,2019-05-28 00:00:00-04:00,77.35798645019531
79,2019-05-29 00:00:00-04:00,75.13823699951172
80,2019-05-30 00:00:00-04:00,75.5097885131836
81,2019-05-31 00:00:00-04:00,73.69464111328125
82,2019-06-03 00:00:00-04:00,74.47802734375
83,2019-06-04 00:00:00-04:00,77.97455596923828
84,2019-06-05 00:00:00-04:00,79.02544403076172
85,2019-06-06 00:00:00-04:00,78.7674789428711
86,2019-06-07 00:00:00-04:00,79.68457794189453
87,2019-06-10 00:00:00-04:00,78.89167785644531
88,2019-06-11 00:00:00-04:00,79.54130554199219
89,2019-06-12 00:00:00-04:00,78.9394302368164
90,2019-06-13 00:00:00-04:00,79.87567138671875
91,2019-06-14 00:00:00-04:00,79.7132797241211
92,2019-06-17 00:00:00-04:00,78.44266510009766
93,2019-06-18 00:00:00-04:00,80.53485870361328
94,2019-06-19 00:00:00-04:00,79.818359375
95,2019-06-20 00:00:00-04:00,81.43284606933594
96,2019-06-21 00:00:00-04:00,81.92009735107422
97,2019-06-24 00:00:00-04:00,80.72592163085938
98,2019-06-25 00:00:00-04:00,78.92988586425781
99,2019-06-26 00:00:00-04:00,78.86302185058594
100,2019-06-27 00:00:00-04:00,79.92342376708984
101,2019-06-28 00:00:00-04:00,80.20048522949219
102,2019-07-01 00:00:00-04:00,81.59528350830078
103,2019-07-02 00:00:00-04:00,81.16534423828125
104,2019-07-03 00:00:00-04:00,82.34999084472656
105,2019-07-05 00:00:00-04:00,82.94229125976562
106,2019-07-08 00:00:00-04:00,84.52816009521484
107,2019-07-09 00:00:00-04:00,84.10781860351562
108,2019-07-10 00:00:00-04:00,83.53460693359375
109,2019-07-11 00:00:00-04:00,84.34664916992188
110,2019-07-12 00:00:00-04:00,85.13956451416016
111,2019-07-15 00:00:00-04:00,85.48350524902344
112,2019-07-16 00:00:00-04:00,84.6427993774414
113,2019-07-17 00:00:00-04:00,83.59191131591797
114,2019-07-18 00:00:00-04:00,83.53460693359375
115,2019-07-19 00:00:00-04:00,82.68436431884766
116,2019-07-22 00:00:00-04:00,82.13025665283203
117,2019-07-23 00:00:00-04:00,82.8276596069336
118,2019-07-24 00:00:00-04:00,82.8276596069336
119,2019-07-25 00:00:00-04:00,83.38175201416016
120,2019-07-26 00:00:00-04:00,83.6301498413086
121,2019-07-29 00:00:00-04:00,83.7065658569336
122,2019-07-30 00:00:00-04:00,83.30532836914062
123,2019-07-31 00:00:00-04:00,82.18758392333984
124,2019-08-01 00:00:00-04:00,79.40754699707031
125,2019-08-02 00:00:00-04:00,77.51598358154297
126,2019-08-05 00:00:00-04:00,75.44290161132812
127,2019-08-06 00:00:00-04:00,77.6688232421875
128,2019-08-07 00:00:00-04:00,77.64973449707031
129,2019-08-08 00:00:00-04:00,79.29293060302734
130,2019-08-09 00:00:00-04:00,78.31848907470703
131,2019-08-12 00:00:00-04:00,78.00321960449219
132,2019-08-13 00:00:00-04:00,79.59861755371094
133,2019-08-14 00:00:00-04:00,77.41090393066406
134,2019-08-15 00:00:00-04:00,75.95880126953125
135,2019-08-16 00:00:00-04:00,76.69438934326172
136,2019-08-19 00:00:00-04:00,77.5064468383789
137,2019-08-20 00:00:00-04:00,76.93323516845703
138,2019-08-21 00:00:00-04:00,79.04450988769531
139,2019-08-22 00:00:00-04:00,79.58907318115234
140,2019-08-23 00:00:00-04:00,76.84724426269531
141,2019-08-26 00:00:00-04:00,78.57640838623047
142,2019-08-27 00:00:00-04:00,78.36624145507812
143,2019-08-28 00:00:00-04:00,79.75148010253906
144,2019-08-29 00:00:00-04:00,81.56661987304688
145,2019-08-30 00:00:00-04:00,80.93446350097656
146,2019-09-03 00:00:00-04:00,81.0972900390625
147,2019-09-04 00:00:00-04:00,82.70640563964844
148,2019-09-05 00:00:00-04:00,84.68905639648438
149,2019-09-06 00:00:00-04:00,84.94766235351562
150,2019-09-09 00:00:00-04:00,84.92849731445312
151,2019-09-10 00:00:00-04:00,83.1661376953125
152,2019-09-11 00:00:00-04:00,83.08951568603516
153,2019-09-12 00:00:00-04:00,83.97069549560547
154,2019-09-13 00:00:00-04:00,83.6354751586914
155,2019-09-16 00:00:00-04:00,83.58757781982422
156,2019-09-17 00:00:00-04:00,83.89407348632812
157,2019-09-18 00:00:00-04:00,84.36341857910156
158,2019-09-19 00:00:00-04:00,83.99944305419922
159,2019-09-20 00:00:00-04:00,83.02247619628906
160,2019-09-23 00:00:00-04:00,83.9898681640625
161,2019-09-24 00:00:00-04:00,83.50137329101562
162,2019-09-25 00:00:00-04:00,86.97820281982422
163,2019-09-26 00:00:00-04:00,88.28081512451172
164,2019-09-27 00:00:00-04:00,88.4149169921875
165,2019-09-30 00:00:00-04:00,89.95696258544922
166,2019-10-01 00:00:00-04:00,88.38617706298828
167,2019-10-02 00:00:00-04:00,87.6295166015625
168,2019-10-03 00:00:00-04:00,88.32870483398438
169,2019-10-04 00:00:00-04:00,89.14285278320312
170,2019-10-07 00:00:00-04:00,89.2386245727539
171,2019-10-08 00:00:00-04:00,87.87855529785156
172,2019-10-09 00:00:00-04:00,88.61605834960938
