,Unnamed: 0,Date,HPE
278,278,2020-03-13,8.679959297180176
279,279,2020-03-16,7.350677490234375
280,280,2020-03-17,7.280250549316406
281,281,2020-03-18,7.509133338928223
282,282,2020-03-19,8.019719123840332
283,283,2020-03-20,7.597165107727051
284,284,2020-03-23,6.892909049987793
285,285,2020-03-24,7.8700666427612305
286,286,2020-03-25,8.266210556030273
287,287,2020-03-26,9.269773483276367
288,288,2020-03-27,8.644747734069824
289,289,2020-03-30,8.847219467163086
290,290,2020-03-31,8.547911643981934
291,291,2020-04-01,8.43346881866455
292,292,2020-04-02,8.257405281066895
293,293,2020-04-03,8.186979293823242
294,294,2020-04-06,8.653552055358887
295,295,2020-04-07,8.503897666931152
296,296,2020-04-08,9.005678176879883
297,297,2020-04-09,9.269773483276367
298,298,2020-04-13,9.12012004852295
299,299,2020-04-14,9.12012004852295
300,300,2020-04-15,8.380650520324707
301,301,2020-04-16,8.204586029052734
302,302,2020-04-17,8.547911643981934
303,303,2020-04-20,8.239798545837402
304,304,2020-04-21,7.966899394989014
305,305,2020-04-22,7.949294567108154
306,306,2020-04-23,8.16057014465332
307,307,2020-04-24,8.389452934265137
308,308,2020-04-27,8.503897666931152
309,309,2020-04-28,8.6271390914917
310,310,2020-04-29,9.076104164123535
311,311,2020-04-30,8.856023788452148
312,312,2020-05-01,8.345438957214355
313,313,2020-05-04,8.257405281066895
314,314,2020-05-05,8.28381633758545
315,315,2020-05-06,8.230995178222656
316,316,2020-05-07,8.43346881866455
317,317,2020-05-08,9.02328395843506
318,318,2020-05-11,8.565518379211426
319,319,2020-05-12,8.345438957214355
320,320,2020-05-13,7.993309497833252
321,321,2020-05-14,8.072537422180176
322,322,2020-05-15,8.019719123840332
323,323,2020-05-18,8.794402122497559
324,324,2020-05-19,8.838417053222656
325,325,2020-05-20,9.04969596862793
326,326,2020-05-21,9.12012004852295
327,327,2020-05-22,8.072537422180176
328,328,2020-05-26,8.292619705200195
329,329,2020-05-27,8.591927528381348
330,330,2020-05-28,8.44227409362793
331,331,2020-05-29,8.547911643981934
332,332,2020-06-01,8.591927528381348
333,333,2020-06-02,8.759187698364258
334,334,2020-06-03,9.102514266967772
335,335,2020-06-04,9.225759506225586
336,336,2020-06-05,9.780359268188477
337,337,2020-06-08,10.20291519165039
338,338,2020-06-09,9.802626609802246
339,339,2020-06-10,9.51797580718994
340,340,2020-06-11,8.672921180725098
341,341,2020-06-12,9.028735160827637
342,342,2020-06-15,9.08210563659668
343,343,2020-06-16,9.260011672973633
344,344,2020-06-17,8.930886268615723
345,345,2020-06-18,9.019838333129885
346,346,2020-06-19,8.735190391540527
347,347,2020-06-22,8.63733959197998
348,348,2020-06-23,8.60175895690918
349,349,2020-06-24,8.24594783782959
350,350,2020-06-25,8.423852920532227
351,351,2020-06-26,8.45053768157959
352,352,2020-06-29,8.521699905395508
353,353,2020-06-30,8.655130386352539
354,354,2020-07-01,8.379375457763672
355,355,2020-07-02,8.370482444763184
356,356,2020-07-06,8.530597686767578
357,357,2020-07-07,8.06804084777832
358,358,2020-07-08,8.19257640838623
359,359,2020-07-09,7.987984180450439
360,360,2020-07-10,8.237052917480469
361,361,2020-07-13,8.397168159484863
362,362,2020-07-14,8.459434509277344
363,363,2020-07-15,8.575072288513184
364,364,2020-07-16,8.646236419677734
365,365,2020-07-17,8.60175895690918
366,366,2020-07-20,8.495015144348145
367,367,2020-07-21,8.592864036560059
368,368,2020-07-22,8.672921180725098
369,369,2020-07-23,8.735190391540527
370,370,2020-07-24,8.557283401489258
371,371,2020-07-27,8.672921180725098
372,372,2020-07-28,8.43274974822998
373,373,2020-07-29,8.63733959197998
374,374,2020-07-30,8.557283401489258
375,375,2020-07-31,8.779664993286133
376,376,2020-08-03,8.797457695007324
377,377,2020-08-04,8.859723091125488
378,378,2020-08-05,8.859723091125488
379,379,2020-08-06,8.993152618408203
380,380,2020-08-07,8.975361824035645
381,381,2020-08-10,9.08210563659668
382,382,2020-08-11,9.037630081176758
383,383,2020-08-12,9.019838333129885
384,384,2020-08-13,8.548386573791504
385,385,2020-08-14,8.60175895690918
386,386,2020-08-17,8.414957046508789
387,387,2020-08-18,8.406061172485352
388,388,2020-08-19,8.379375457763672
389,389,2020-08-20,8.237052917480469
390,390,2020-08-21,8.299320220947266
391,391,2020-08-24,8.557283401489258
392,392,2020-08-25,8.299320220947266
393,393,2020-08-26,8.60175895690918
394,394,2020-08-27,8.512805938720703
395,395,2020-08-28,8.7440824508667
396,396,2020-08-31,8.60175895690918
397,397,2020-09-01,8.423852920532227
398,398,2020-09-02,8.7440824508667
399,399,2020-09-03,8.468331336975098
400,400,2020-09-04,8.530597686767578
401,401,2020-09-08,8.494564056396484
402,402,2020-09-09,8.521589279174805
403,403,2020-09-10,8.30539608001709
404,404,2020-09-11,8.323413848876953
405,405,2020-09-14,8.44051742553711
406,406,2020-09-15,8.359442710876465
407,407,2020-09-16,8.530597686767578
408,408,2020-09-17,8.674725532531738
409,409,2020-09-18,8.557621002197266
410,410,2020-09-21,8.314403533935547
411,411,2020-09-22,8.386469841003418
412,412,2020-09-23,8.170275688171387
413,413,2020-09-24,8.224323272705078
414,414,2020-09-25,8.206308364868164
415,415,2020-09-28,8.539606094360352
416,416,2020-09-29,8.449524879455566
417,417,2020-09-30,8.44051742553711
418,418,2020-10-01,8.314403533935547
419,419,2020-10-02,8.485556602478027
420,420,2020-10-05,8.800837516784668
421,421,2020-10-06,8.611669540405273
422,422,2020-10-07,8.800837516784668
423,423,2020-10-08,8.99901294708252
424,424,2020-10-09,8.836869239807129
425,425,2020-10-12,8.944965362548828
426,426,2020-10-13,8.809844970703125
427,427,2020-10-14,8.791831016540527
428,428,2020-10-15,8.899927139282227
429,429,2020-10-16,8.539606094360352
430,430,2020-10-19,8.422501564025879
431,431,2020-10-20,8.413492202758789
432,432,2020-10-21,8.395477294921875
433,433,2020-10-22,8.521589279174805
434,434,2020-10-23,8.539606094360352
435,435,2020-10-26,8.161269187927246
436,436,2020-10-27,7.927058696746826
437,437,2020-10-28,7.5397138595581055
438,438,2020-10-29,7.683843612670898
439,439,2020-10-30,7.782931327819824
440,440,2020-11-02,8.026147842407227
441,441,2020-11-03,8.395477294921875
442,442,2020-11-04,7.9450764656066895
443,443,2020-11-05,8.359442710876465
444,444,2020-11-06,8.278372764587402
445,445,2020-11-09,8.764805793762207
446,446,2020-11-10,8.92695140838623
447,447,2020-11-11,8.962982177734375
448,448,2020-11-12,8.710756301879883
449,449,2020-11-13,9.13413429260254
450,450,2020-11-16,9.575529098510742
451,451,2020-11-17,9.44040584564209
452,452,2020-11-18,9.458423614501951
453,453,2020-11-19,9.44941520690918
454,454,2020-11-20,9.431401252746582
455,455,2020-11-23,9.971879959106444
456,456,2020-11-24,10.386250495910645
457,457,2020-11-25,10.125017166137695
458,458,2020-11-27,10.106999397277832
459,459,2020-11-30,9.944856643676758
460,460,2020-12-01,10.088983535766602
461,461,2020-12-02,10.377241134643556
462,462,2020-12-03,10.458314895629885
463,463,2020-12-04,11.115899085998535
464,464,2020-12-07,10.88169002532959
465,465,2020-12-08,11.009068489074709
466,466,2020-12-09,11.03636360168457
467,467,2020-12-10,11.027266502380373
468,468,2020-12-11,10.90898609161377
469,469,2020-12-14,10.799803733825684
470,470,2020-12-15,11.072758674621582
471,471,2020-12-16,11.063658714294434
472,472,2020-12-17,11.08185577392578
473,473,2020-12-18,11.027266502380373
474,474,2020-12-21,10.617835998535156
475,475,2020-12-22,10.563246726989746
476,476,2020-12-23,10.69062328338623
477,477,2020-12-24,10.69972324371338
478,478,2020-12-28,10.727017402648926
479,479,2020-12-29,10.617835998535156
480,480,2020-12-30,10.626935005187988
481,481,2020-12-31,10.781609535217283
482,482,2021-01-04,10.526854515075684
483,483,2021-01-05,10.717918395996094
484,484,2021-01-06,10.954479217529297
485,485,2021-01-07,10.890789031982422
486,486,2021-01-08,10.808904647827148
487,487,2021-01-11,10.890789031982422
488,488,2021-01-12,11.045462608337402
489,489,2021-01-13,11.072758674621582
490,490,2021-01-14,11.35480785369873
491,491,2021-01-15,11.40939712524414
492,492,2021-01-19,11.20013427734375
493,493,2021-01-20,11.227429389953612
494,494,2021-01-21,11.154641151428224
495,495,2021-01-22,11.045462608337402
496,496,2021-01-25,11.191036224365234
497,497,2021-01-26,11.11824893951416
498,498,2021-01-27,11.89161491394043
499,499,2021-01-28,11.42759609222412
500,500,2021-01-29,11.227429389953612
501,501,2021-02-01,11.263823509216309
502,502,2021-02-02,11.236530303955078
503,503,2021-02-03,11.573168754577637
504,504,2021-02-04,11.791531562805176
505,505,2021-02-05,11.955302238464355
506,506,2021-02-08,12.282845497131348
507,507,2021-02-09,12.373828887939451
508,508,2021-02-10,12.701370239257812
509,509,2021-02-11,12.910633087158203
510,510,2021-02-12,13.083503723144531
511,511,2021-02-16,13.01071548461914
512,512,2021-02-17,12.73776626586914
513,513,2021-02-18,12.68317413330078
514,514,2021-02-19,12.85604476928711
515,515,2021-02-22,13.165390968322754
516,516,2021-02-23,13.165390968322754
517,517,2021-02-24,13.502032279968262
518,518,2021-02-25,13.183587074279783
519,519,2021-02-26,13.24727725982666
520,520,2021-03-01,13.28367042541504
521,521,2021-03-02,13.1926851272583
522,522,2021-03-03,13.24727725982666
523,523,2021-03-04,12.77415943145752
524,524,2021-03-05,13.10170078277588
525,525,2021-03-08,13.474736213684082
526,526,2021-03-09,13.6306734085083
527,527,2021-03-10,13.89668083190918
528,528,2021-03-11,14.217727661132812
529,529,2021-03-12,14.502082824707031
530,530,2021-03-15,14.722225189208984
531,531,2021-03-16,14.437871932983398
532,532,2021-03-17,14.703883171081545
533,533,2021-03-18,14.291108131408691
534,534,2021-03-19,14.015926361083984
535,535,2021-03-22,14.070962905883787
536,536,2021-03-23,13.538948059082031
537,537,2021-03-24,13.538948059082031
538,538,2021-03-25,14.070962905883787
539,539,2021-03-26,14.68553638458252
540,540,2021-03-29,14.364490509033203
541,541,2021-03-30,14.47456169128418
542,542,2021-03-31,14.437871932983398
543,543,2021-04-01,14.401180267333984
544,544,2021-04-05,14.5938081741333
545,545,2021-04-06,14.602981567382812
546,546,2021-04-07,14.584636688232422
547,547,2021-04-08,14.437871932983398
548,548,2021-04-09,14.483736991882324
549,549,2021-04-12,14.51125431060791
550,550,2021-04-13,14.373662948608398
551,551,2021-04-14,14.47456169128418
552,552,2021-04-15,14.5295991897583
553,553,2021-04-16,14.630499839782717
554,554,2021-04-19,14.639671325683594
555,555,2021-04-20,14.447044372558594
556,556,2021-04-21,14.667189598083496
557,557,2021-04-22,14.676362991333008
558,558,2021-04-23,15.061615943908691
559,559,2021-04-26,14.887337684631348
560,560,2021-04-27,14.859817504882812
561,561,2021-04-28,14.813953399658203
562,562,2021-04-29,15.015754699707031
563,563,2021-04-30,14.694709777832031
564,564,2021-05-03,14.694709777832031
565,565,2021-05-04,14.557117462158203
566,566,2021-05-05,14.639671325683594
567,567,2021-05-06,15.015754699707031
568,568,2021-05-07,15.116652488708496
569,569,2021-05-10,15.052444458007812
570,570,2021-05-11,14.83229923248291
571,571,2021-05-12,14.382835388183594
572,572,2021-05-13,14.740571975708008
573,573,2021-05-14,14.91485595703125
574,574,2021-05-17,15.171690940856934
575,575,2021-05-18,14.9790620803833
576,576,2021-05-19,14.786437034606934
577,577,2021-05-20,14.777263641357422
578,578,2021-05-21,14.887337684631348
579,579,2021-05-24,15.006582260131836
580,580,2021-05-25,14.722225189208984
581,581,2021-05-26,14.89650821685791
582,582,2021-05-27,14.988237380981444
583,583,2021-05-28,14.639671325683594
584,584,2021-06-01,14.758916854858398
585,585,2021-06-02,14.740571975708008
586,586,2021-06-03,14.584636688232422
587,587,2021-06-04,14.87816333770752
588,588,2021-06-07,14.584636688232422
589,589,2021-06-08,14.676362991333008
590,590,2021-06-09,14.355318069458008
591,591,2021-06-10,14.336971282958984
592,592,2021-06-11,14.575462341308594
593,593,2021-06-14,14.419527053833008
594,594,2021-06-15,14.44725513458252
595,595,2021-06-16,14.382553100585938
596,596,2021-06-17,13.633845329284668
597,597,2021-06-18,13.356547355651855
598,598,2021-06-21,13.615360260009766
599,599,2021-06-22,13.504440307617188
600,600,2021-06-23,13.365792274475098
601,601,2021-06-24,13.513684272766112
602,602,2021-06-25,13.624604225158691
603,603,2021-06-28,13.430495262145996
604,604,2021-06-29,13.430495262145996
605,605,2021-06-30,13.47671127319336
606,606,2021-07-01,13.587629318237305
607,607,2021-07-02,13.596874237060549
608,608,2021-07-06,13.264116287231444
609,609,2021-07-07,13.347305297851562
610,610,2021-07-08,13.217899322509766
611,611,2021-07-09,13.47671127319336
612,612,2021-07-12,13.375035285949709
613,613,2021-07-13,12.71876335144043
614,614,2021-07-14,12.94984531402588
615,615,2021-07-15,13.005304336547852
616,616,2021-07-16,12.811195373535156
617,617,2021-07-19,12.635571479797363
618,618,2021-07-20,12.912872314453123
619,619,2021-07-21,13.15319538116455
620,620,2021-07-22,12.959088325500488
621,621,2021-07-23,13.033034324645996
622,622,2021-07-26,13.338062286376951
623,623,2021-07-27,13.254871368408203
624,624,2021-07-28,13.365792274475098
625,625,2021-07-29,13.448981285095217
626,626,2021-07-30,13.402765274047852
627,627,2021-08-02,13.393521308898926
628,628,2021-08-03,13.726282119750977
629,629,2021-08-04,13.550657272338867
630,630,2021-08-05,13.578387260437012
631,631,2021-08-06,13.744766235351562
632,632,2021-08-09,13.606119155883787
633,633,2021-08-10,13.698549270629885
634,634,2021-08-11,14.04055118560791
635,635,2021-08-12,14.059038162231444
636,636,2021-08-13,13.846442222595217
637,637,2021-08-16,13.864930152893066
638,638,2021-08-17,13.790982246398926
639,639,2021-08-18,13.596874237060549
640,640,2021-08-19,13.291845321655272
641,641,2021-08-20,13.47671127319336
642,642,2021-08-23,13.587629318237305
643,643,2021-08-24,13.717037200927734
644,644,2021-08-25,13.966604232788086
645,645,2021-08-26,13.975848197937012
646,646,2021-08-27,14.253146171569824
647,647,2021-08-30,14.15147304534912
648,648,2021-08-31,14.290121078491213
649,649,2021-09-01,14.179201126098633
650,650,2021-09-02,14.225419044494627
651,651,2021-09-03,14.30860710144043
652,652,2021-09-07,13.883416175842283
653,653,2021-09-08,13.439738273620604
654,654,2021-09-09,13.550657272338867
655,655,2021-09-10,13.336308479309082
656,656,2021-09-13,13.32698917388916
657,657,2021-09-14,12.814412117004396
658,658,2021-09-15,12.80509090423584
659,659,2021-09-16,12.730534553527832
660,660,2021-09-17,12.62802028656006
661,661,2021-09-20,12.37639331817627
662,662,2021-09-21,12.124764442443848
663,663,2021-09-22,12.26455783843994
664,664,2021-09-23,12.525505065917969
665,665,2021-09-24,12.497547149658203
666,666,2021-09-27,13.047402381896973
667,667,2021-09-28,13.215153694152832
668,668,2021-09-29,13.131278038024902
669,669,2021-09-30,13.280390739440918
670,670,2021-10-01,13.625214576721191
671,671,2021-10-04,13.839567184448242
672,672,2021-10-05,14.007316589355469
673,673,2021-10-06,13.70909023284912
674,674,2021-10-07,13.765007972717283
675,675,2021-10-08,13.82092571258545
676,676,2021-10-11,13.848884582519531
677,677,2021-10-12,13.699769020080566
678,678,2021-10-13,13.718412399291992
679,679,2021-10-14,14.025955200195312
680,680,2021-10-15,14.11915111541748
681,681,2021-10-18,14.08187198638916
682,682,2021-10-19,14.32418155670166
683,683,2021-10-20,14.436017036437988
684,684,2021-10-21,14.436017036437988
685,685,2021-10-22,14.314863204956056
686,686,2021-10-25,14.361461639404297
687,687,2021-10-26,13.867523193359377
688,688,2021-10-27,13.587936401367188
689,689,2021-10-28,13.755690574645996
690,690,2021-10-29,13.653173446655272
691,691,2021-11-01,13.942078590393066
692,692,2021-11-02,14.203027725219728
693,693,2021-11-03,14.24030590057373
694,694,2021-11-04,14.230987548828123
695,695,2021-11-05,14.408059120178224
696,696,2021-11-08,14.38942050933838
697,697,2021-11-09,14.473296165466309
698,698,2021-11-10,14.650367736816406
699,699,2021-11-11,14.85539722442627
700,700,2021-11-12,13.643853187561035
701,701,2021-11-15,13.699769020080566
702,702,2021-11-16,13.587936401367188
703,703,2021-11-17,13.559977531433104
704,704,2021-11-18,13.615894317626951
705,705,2021-11-19,13.410863876342772
706,706,2021-11-22,13.765007972717283
707,707,2021-11-23,13.802288055419922
708,708,2021-11-24,13.848884582519531
709,709,2021-11-26,13.448143005371094
710,710,2021-11-29,13.615894317626951
711,711,2021-11-30,13.373586654663086
712,712,2021-12-01,13.243112564086914
713,713,2021-12-02,13.970038414001465
714,714,2021-12-03,14.137789726257324
715,715,2021-12-06,14.091192245483398
716,716,2021-12-07,14.417378425598145
717,717,2021-12-08,14.519892692565918
718,718,2021-12-09,14.444758415222168
719,719,2021-12-10,14.285097122192385
720,720,2021-12-13,13.890634536743164
721,721,2021-12-14,13.684011459350586
722,722,2021-12-15,13.890634536743164
723,723,2021-12-16,14.040905952453612
724,724,2021-12-17,14.163000106811523
725,725,2021-12-20,13.94698715209961
726,726,2021-12-21,14.482324600219728
727,727,2021-12-22,14.604421615600586
728,728,2021-12-23,14.801651000976562
729,729,2021-12-27,14.95192050933838
730,730,2021-12-28,14.998881340026855
731,731,2021-12-29,15.092799186706545
732,732,2021-12-30,14.923747062683104
733,733,2021-12-31,14.811042785644531
734,734,2022-01-03,15.158543586730955
