,Unnamed: 0,Date,MA
55,55,2019-04-25,239.25946044921875
56,56,2019-04-26,240.30178833007807
57,57,2019-04-29,240.7401580810547
58,58,2019-04-30,247.66629028320312
59,59,2019-05-01,242.3182678222656
60,60,2019-05-02,240.7985992431641
61,61,2019-05-03,241.5389404296875
62,62,2019-05-06,242.2111053466797
63,63,2019-05-07,238.72366333007807
64,64,2019-05-08,238.98667907714844
65,65,2019-05-09,238.9672088623047
66,66,2019-05-10,241.03240966796875
67,67,2019-05-13,235.13885498046875
68,68,2019-05-14,239.58091735839844
69,69,2019-05-15,242.70790100097656
70,70,2019-05-16,246.86749267578125
71,71,2019-05-17,246.02005004882807
72,72,2019-05-20,246.9357452392578
73,73,2019-05-21,248.75733947753903
74,74,2019-05-22,250.257568359375
75,75,2019-05-23,243.27291870117188
76,76,2019-05-24,244.9776611328125
77,77,2019-05-28,246.87725830078125
78,78,2019-05-29,247.00392150878903
79,79,2019-05-30,247.6175994873047
80,80,2019-05-31,244.9874267578125
81,81,2019-06-03,235.99609375
82,82,2019-06-04,242.73715209960935
83,83,2019-06-05,249.6340789794922
84,84,2019-06-06,251.1634979248047
85,85,2019-06-07,258.92742919921875
86,86,2019-06-10,259.2196655273437
87,87,2019-06-11,256.8427429199219
88,88,2019-06-12,257.0278625488281
89,89,2019-06-13,254.4464263916016
90,90,2019-06-14,253.3748016357422
91,91,2019-06-17,252.4980926513672
92,92,2019-06-18,252.11817932128903
93,93,2019-06-19,253.15077209472656
94,94,2019-06-20,259.891845703125
95,95,2019-06-21,257.6318664550781
96,96,2019-06-24,258.4403686523437
97,97,2019-06-25,253.01437377929688
98,98,2019-06-26,254.5437469482422
99,99,2019-06-27,254.34890747070312
100,100,2019-06-28,257.6902160644531
101,101,2019-07-01,259.8722839355469
102,102,2019-07-02,263.5741271972656
103,103,2019-07-03,266.0191650390625
104,104,2019-07-05,265.1035461425781
105,105,2019-07-08,264.537841796875
106,106,2019-07-09,266.595703125
107,107,2019-07-10,268.58544921875
108,108,2019-07-11,271.4528503417969
109,109,2019-07-12,272.64276123046875
110,110,2019-07-15,272.4769897460937
111,111,2019-07-16,269.79473876953125
112,112,2019-07-17,268.48785400390625
113,113,2019-07-18,269.950927734375
114,114,2019-07-19,268.79998779296875
115,115,2019-07-22,271.7357177734375
116,116,2019-07-23,272.0868225097656
117,117,2019-07-24,273.3352355957031
118,118,2019-07-25,272.45751953125
119,119,2019-07-26,275.1103820800781
120,120,2019-07-29,274.49591064453125
121,121,2019-07-30,271.2968444824219
122,122,2019-07-31,265.5521240234375
123,123,2019-08-01,267.3955078125
124,124,2019-08-02,262.8016967773437
125,125,2019-08-05,250.5028381347656
126,126,2019-08-06,258.1493530273437
127,127,2019-08-07,262.6651916503906
128,128,2019-08-08,271.1798095703125
129,129,2019-08-09,268.1660461425781
130,130,2019-08-12,263.3381042480469
131,131,2019-08-13,267.7563781738281
132,132,2019-08-14,260.5585021972656
133,133,2019-08-15,265.1815795898437
134,134,2019-08-16,267.59063720703125
135,135,2019-08-19,271.208984375
136,136,2019-08-20,270.20440673828125
137,137,2019-08-21,275.05181884765625
138,138,2019-08-22,273.8423767089844
139,139,2019-08-23,265.1815795898437
140,140,2019-08-26,269.6094970703125
141,141,2019-08-27,269.8142395019531
142,142,2019-08-28,271.37481689453125
143,143,2019-08-29,274.4373779296875
144,144,2019-08-30,274.4276428222656
145,145,2019-09-03,273.1986999511719
146,146,2019-09-04,279.0409545898437
147,147,2019-09-05,284.87335205078125
148,148,2019-09-06,284.1906433105469
149,149,2019-09-09,276.3685302734375
150,150,2019-09-10,265.6106262207031
151,151,2019-09-11,263.2893371582031
152,152,2019-09-12,269.5802307128906
153,153,2019-09-13,269.5021667480469
154,154,2019-09-16,267.31744384765625
155,155,2019-09-17,269.4339599609375
156,156,2019-09-18,268.31231689453125
157,157,2019-09-19,269.1023254394531
158,158,2019-09-20,264.47930908203125
159,159,2019-09-23,266.410400390625
160,160,2019-09-24,264.43048095703125
161,161,2019-09-25,266.020263671875
162,162,2019-09-26,267.1321716308594
163,163,2019-09-27,262.4896240234375
164,164,2019-09-30,264.8694763183594
165,165,2019-10-01,264.2550048828125
166,166,2019-10-02,257.95428466796875
167,167,2019-10-03,261.6703491210937
168,168,2019-10-04,267.29791259765625
169,169,2019-10-07,265.4740905761719
170,170,2019-10-08,260.7966613769531
171,171,2019-10-09,265.84521484375
172,172,2019-10-10,267.3978576660156
173,173,2019-10-11,269.428955078125
174,174,2019-10-14,269.8879089355469
175,175,2019-10-15,272.0167236328125
176,176,2019-10-16,271.7335205078125
177,177,2019-10-17,270.014892578125
178,178,2019-10-18,264.27301025390625
179,179,2019-10-21,267.8567199707031
180,180,2019-10-22,255.12307739257807
181,181,2019-10-23,254.7227478027344
182,182,2019-10-24,262.437255859375
183,183,2019-10-25,263.84332275390625
184,184,2019-10-28,269.448486328125
185,185,2019-10-29,267.8471069335937
186,186,2019-10-30,270.6398010253906
187,187,2019-10-31,270.3078308105469
188,188,2019-11-01,272.4952087402344
189,189,2019-11-04,269.839111328125
190,190,2019-11-05,262.6812438964844
191,191,2019-11-06,263.52105712890625
192,192,2019-11-07,266.3822631835937
193,193,2019-11-08,268.4328918457031
194,194,2019-11-11,270.49334716796875
195,195,2019-11-12,270.6300964355469
196,196,2019-11-13,271.5382385253906
197,197,2019-11-14,273.0616149902344
198,198,2019-11-15,274.1846008300781
199,199,2019-11-18,274.2627258300781
200,200,2019-11-19,278.60821533203125
201,201,2019-11-20,278.6765441894531
202,202,2019-11-21,277.7684326171875
203,203,2019-11-22,275.9325866699219
204,204,2019-11-25,280.8541564941406
205,205,2019-11-26,282.58258056640625
206,206,2019-11-27,284.8481140136719
207,207,2019-11-29,285.3656616210937
208,208,2019-12-02,279.74090576171875
209,209,2019-12-03,280.3463439941406
210,210,2019-12-04,280.10223388671875
211,211,2019-12-05,283.04156494140625
212,212,2019-12-06,283.57861328125
213,213,2019-12-09,282.2701110839844
214,214,2019-12-10,281.8306579589844
215,215,2019-12-11,283.23681640625
216,216,2019-12-12,285.3460998535156
217,217,2019-12-13,289.13494873046875
218,218,2019-12-16,289.9845275878906
219,219,2019-12-17,289.047119140625
220,220,2019-12-18,287.8166809082031
221,221,2019-12-19,290.5411071777344
222,222,2019-12-20,291.5567321777344
223,223,2019-12-23,290.2872619628906
224,224,2019-12-24,290.4923095703125
225,225,2019-12-26,292.1719665527344
226,226,2019-12-27,293.6756896972656
227,227,2019-12-30,290.7267150878906
228,228,2019-12-31,291.57623291015625
229,229,2020-01-02,296.2634582519531
230,230,2020-01-03,293.3730163574219
231,231,2020-01-06,294.1541748046875
232,232,2020-01-07,293.1581726074219
233,233,2020-01-08,298.33087158203125
234,234,2020-01-09,302.2420654296875
235,235,2020-01-10,304.2661437988281
236,236,2020-01-13,308.21649169921875
237,237,2020-01-14,303.7478942871094
238,238,2020-01-15,307.27783203125
239,239,2020-01-16,313.193603515625
240,240,2020-01-17,316.4790344238281
241,241,2020-01-21,314.7874450683594
242,242,2020-01-22,317.1145935058594
243,243,2020-01-23,317.76971435546875
244,244,2020-01-24,316.4888610839844
245,245,2020-01-27,308.7640686035156
246,246,2020-01-28,313.1641845703125
247,247,2020-01-29,313.2131652832031
248,248,2020-01-30,317.26129150390625
249,249,2020-01-31,308.9303283691406
250,250,2020-02-03,317.3199768066406
251,251,2020-02-04,321.8179016113281
252,252,2020-02-05,321.03570556640625
253,253,2020-02-06,321.9938659667969
254,254,2020-02-07,319.74493408203125
255,255,2020-02-10,322.9521179199219
256,256,2020-02-11,323.5779724121094
257,257,2020-02-12,326.74609375
258,258,2020-02-13,328.38885498046875
259,259,2020-02-14,333.38543701171875
260,260,2020-02-18,333.6689758300781
261,261,2020-02-19,336.91534423828125
262,262,2020-02-20,336.8077697753906
263,263,2020-02-21,332.1632080078125
264,264,2020-02-24,317.46661376953125
265,265,2020-02-25,296.1698303222656
266,266,2020-02-26,291.4274597167969
267,267,2020-02-27,279.47857666015625
268,268,2020-02-28,283.810302734375
269,269,2020-03-02,299.9344482421875
270,270,2020-03-03,285.521484375
271,271,2020-03-04,295.65155029296875
272,272,2020-03-05,284.2796630859375
273,273,2020-03-06,280.64227294921875
274,274,2020-03-09,256.1968688964844
275,275,2020-03-10,274.3451232910156
276,276,2020-03-11,263.7748718261719
277,277,2020-03-12,236.14190673828125
278,278,2020-03-13,264.0194396972656
279,279,2020-03-16,230.42166137695312
280,280,2020-03-17,232.6022186279297
281,281,2020-03-18,222.8729705810547
282,282,2020-03-19,222.11029052734372
283,283,2020-03-20,206.7292633056641
284,284,2020-03-23,198.7894287109375
285,285,2020-03-24,231.81021118164065
286,286,2020-03-25,250.78955078125
287,287,2020-03-26,257.3409118652344
288,288,2020-03-27,242.15545654296875
289,289,2020-03-30,247.63119506835935
290,290,2020-03-31,236.20054626464844
291,291,2020-04-01,223.5379180908203
292,292,2020-04-02,233.5800323486328
293,293,2020-04-03,231.7710723876953
294,294,2020-04-06,260.0396423339844
295,295,2020-04-07,253.3318634033203
296,296,2020-04-08,265.3481750488281
297,297,2020-04-09,263.8302001953125
298,298,2020-04-13,257.89556884765625
299,299,2020-04-14,265.1228942871094
300,300,2020-04-15,251.8237152099609
301,301,2020-04-16,241.65830993652344
302,302,2020-04-17,254.59521484375
303,303,2020-04-20,246.52554321289065
304,304,2020-04-21,240.27745056152344
305,305,2020-04-22,251.59841918945312
306,306,2020-04-23,250.57017517089844
307,307,2020-04-24,253.41021728515625
308,308,2020-04-27,259.6386413574219
309,309,2020-04-28,259.12945556640625
310,310,2020-04-29,277.8247985839844
311,311,2020-04-30,269.2850341796875
312,312,2020-05-01,263.1838684082031
313,313,2020-05-04,263.693115234375
314,314,2020-05-05,268.3155517578125
315,315,2020-05-06,266.807373046875
316,316,2020-05-07,272.7126770019531
317,317,2020-05-08,276.6006774902344
318,318,2020-05-11,275.41558837890625
319,319,2020-05-12,266.4842224121094
320,320,2020-05-13,263.5951843261719
321,321,2020-05-14,271.5767517089844
322,322,2020-05-15,273.1729736328125
323,323,2020-05-18,283.9063720703125
324,324,2020-05-19,284.7192687988281
325,325,2020-05-20,292.62237548828125
326,326,2020-05-21,288.17626953125
327,327,2020-05-22,288.81280517578125
328,328,2020-05-26,297.05877685546875
329,329,2020-05-27,293.57232666015625
330,330,2020-05-28,296.0500183105469
331,331,2020-05-29,294.6691589355469
332,332,2020-06-01,295.1686096191406
333,333,2020-06-02,297.3133850097656
334,334,2020-06-03,300.721435546875
335,335,2020-06-04,295.1392822265625
336,336,2020-06-05,305.4319763183594
337,337,2020-06-08,303.9923400878906
338,338,2020-06-09,305.050048828125
339,339,2020-06-10,306.6756896972656
340,340,2020-06-11,285.2284545898437
341,341,2020-06-12,291.6332702636719
342,342,2020-06-15,291.0261535644531
343,343,2020-06-16,298.1849975585937
344,344,2020-06-17,297.4798889160156
345,345,2020-06-18,298.5473327636719
346,346,2020-06-19,290.3699951171875
347,347,2020-06-22,298.14581298828125
348,348,2020-06-23,300.5353698730469
349,349,2020-06-24,287.931396484375
350,350,2020-06-25,291.8487854003906
351,351,2020-06-26,283.35797119140625
352,352,2020-06-29,286.87371826171875
353,353,2020-06-30,289.5864562988281
354,354,2020-07-01,294.9433898925781
355,355,2020-07-02,296.16754150390625
356,356,2020-07-06,299.25244140625
357,357,2020-07-07,293.7094421386719
358,358,2020-07-08,294.3370666503906
359,359,2020-07-09,288.884765625
360,360,2020-07-10,289.9535827636719
361,361,2020-07-13,284.56011962890625
362,362,2020-07-14,293.1603088378906
363,363,2020-07-15,299.7991638183594
364,364,2020-07-16,293.55255126953125
365,365,2020-07-17,298.1712646484375
366,366,2020-07-20,305.9183654785156
367,367,2020-07-21,301.64276123046875
368,368,2020-07-22,307.3009948730469
369,369,2020-07-23,303.8982238769531
370,370,2020-07-24,300.9759216308594
371,371,2020-07-27,302.8783569335937
372,372,2020-07-28,300.3973083496094
373,373,2020-07-29,303.309814453125
374,374,2020-07-30,303.0156555175781
375,375,2020-07-31,302.55474853515625
376,376,2020-08-03,306.5361328125
377,377,2020-08-04,308.30133056640625
378,378,2020-08-05,321.64764404296875
379,379,2020-08-06,323.7462463378906
380,380,2020-08-07,321.667236328125
381,381,2020-08-10,316.6268615722656
382,382,2020-08-11,322.17724609375
383,383,2020-08-12,321.2848205566406
384,384,2020-08-13,319.8727722167969
385,385,2020-08-14,320.470947265625
386,386,2020-08-17,323.83447265625
387,387,2020-08-18,324.589599609375
388,388,2020-08-19,325.96246337890625
389,389,2020-08-20,330.787109375
390,390,2020-08-21,330.57147216796875
391,391,2020-08-24,336.9848022460937
392,392,2020-08-25,340.9269104003906
393,393,2020-08-26,344.2218322753906
394,394,2020-08-27,349.1054382324219
395,395,2020-08-28,359.0293884277344
396,396,2020-08-31,351.2529602050781
397,397,2020-09-01,349.9880065917969
398,398,2020-09-02,353.7144470214844
399,399,2020-09-03,337.1809387207031
400,400,2020-09-04,328.5219116210937
401,401,2020-09-08,323.49127197265625
402,402,2020-09-09,333.062255859375
403,403,2020-09-10,326.4331359863281
404,404,2020-09-11,323.7560729980469
405,405,2020-09-14,332.0423583984375
406,406,2020-09-15,332.5719299316406
407,407,2020-09-16,335.2294616699219
408,408,2020-09-17,332.85626220703125
409,409,2020-09-18,328.7670288085937
410,410,2020-09-21,321.5005798339844
411,411,2020-09-22,328.8161315917969
412,412,2020-09-23,318.2449035644531
413,413,2020-09-24,321.85357666015625
414,414,2020-09-25,325.3544921875
415,415,2020-09-28,331.83642578125
416,416,2020-09-29,329.7182922363281
417,417,2020-09-30,331.62066650390625
418,418,2020-10-01,336.719970703125
419,419,2020-10-02,332.26788330078125
420,420,2020-10-05,336.6023254394531
421,421,2020-10-06,330.8950500488281
422,422,2020-10-07,337.2397766113281
423,423,2020-10-08,338.85968017578125
424,424,2020-10-09,345.9677734375
425,425,2020-10-12,345.62408447265625
426,426,2020-10-13,339.537109375
427,427,2020-10-14,336.4543151855469
428,428,2020-10-15,332.3996276855469
429,429,2020-10-16,333.2144470214844
430,430,2020-10-19,325.6253662109375
431,431,2020-10-20,325.6744689941406
432,432,2020-10-21,327.3434753417969
433,433,2020-10-22,327.5201110839844
434,434,2020-10-23,323.6028747558594
435,435,2020-10-26,312.2633972167969
436,436,2020-10-27,311.3306579589844
437,437,2020-10-28,286.06964111328125
438,438,2020-10-29,287.8368530273437
439,439,2020-10-30,283.3796081542969
440,440,2020-11-02,284.685302734375
441,441,2020-11-03,290.00653076171875
442,442,2020-11-04,301.6012878417969
443,443,2020-11-05,310.7612609863281
444,444,2020-11-06,307.9239501953125
445,445,2020-11-09,338.2804260253906
446,446,2020-11-10,328.6786193847656
447,447,2020-11-11,326.3321838378906
448,448,2020-11-12,322.30694580078125
449,449,2020-11-13,328.9241027832031
450,450,2020-11-16,329.33648681640625
451,451,2020-11-17,330.3673095703125
452,452,2020-11-18,329.8175354003906
453,453,2020-11-19,327.79510498046875
454,454,2020-11-20,317.1133728027344
455,455,2020-11-23,325.9885559082031
456,456,2020-11-24,336.1499938964844
457,457,2020-11-25,335.0994873046875
458,458,2020-11-27,332.89044189453125
459,459,2020-11-30,330.3771667480469
460,460,2020-12-01,332.7039489746094
461,461,2020-12-02,334.01953125
462,462,2020-12-03,329.0321044921875
463,463,2020-12-04,338.07427978515625
464,464,2020-12-07,334.7460327148437
465,465,2020-12-08,334.57916259765625
466,466,2020-12-09,330.7109375
467,467,2020-12-10,325.4779968261719
468,468,2020-12-11,321.4527893066406
469,469,2020-12-14,325.1148376464844
470,470,2020-12-15,327.5693054199219
471,471,2020-12-16,326.0474853515625
472,472,2020-12-17,330.760009765625
473,473,2020-12-18,334.1275634765625
474,474,2020-12-21,328.27618408203125
475,475,2020-12-22,326.1849670410156
476,476,2020-12-23,323.2297668457031
477,477,2020-12-24,329.8764343261719
478,478,2020-12-28,338.1920166015625
479,479,2020-12-29,340.3421630859375
480,480,2020-12-30,349.07012939453125
481,481,2020-12-31,350.43475341796875
482,482,2021-01-04,345.0841369628906
483,483,2021-01-05,341.0882568359375
484,484,2021-01-06,341.2159118652344
485,485,2021-01-07,343.9192199707031
486,486,2021-01-08,347.8415222167969
487,487,2021-01-11,342.28741455078125
488,488,2021-01-12,337.0970764160156
489,489,2021-01-13,340.44921875
490,490,2021-01-14,321.3785705566406
491,491,2021-01-15,317.7709045410156
492,492,2021-01-19,320.4053955078125
493,493,2021-01-20,329.2230834960937
494,494,2021-01-21,328.7611389160156
495,495,2021-01-22,323.40362548828125
496,496,2021-01-25,323.6001892089844
497,497,2021-01-26,322.1354675292969
498,498,2021-01-27,310.13287353515625
499,499,2021-01-28,318.7735290527344
500,500,2021-01-29,310.9192810058594
501,501,2021-02-01,316.0998229980469
502,502,2021-02-02,328.6922912597656
503,503,2021-02-03,327.16864013671875
504,504,2021-02-04,335.0425720214844
505,505,2021-02-05,332.99786376953125
506,506,2021-02-08,331.3070678710937
507,507,2021-02-09,327.778076171875
508,508,2021-02-10,328.53497314453125
509,509,2021-02-11,337.04791259765625
510,510,2021-02-12,335.20965576171875
511,511,2021-02-16,335.41607666015625
512,512,2021-02-17,331.6019287109375
513,513,2021-02-18,332.71270751953125
514,514,2021-02-19,327.5126647949219
515,515,2021-02-22,334.8754272460937
516,516,2021-02-23,344.4697265625
517,517,2021-02-24,361.0828247070313
518,518,2021-02-25,348.5492553710937
519,519,2021-02-26,347.8415222167969
520,520,2021-03-01,356.7378234863281
521,521,2021-03-02,356.65924072265625
522,522,2021-03-03,354.1328430175781
523,523,2021-03-04,343.5653686523437
524,524,2021-03-05,354.7521667480469
525,525,2021-03-08,365.024658203125
526,526,2021-03-09,370.1265563964844
527,527,2021-03-10,375.2185668945313
528,528,2021-03-11,377.8530883789063
529,529,2021-03-12,376.2113952636719
530,530,2021-03-15,375.2776184082031
531,531,2021-03-16,375.8870544433594
532,532,2021-03-17,372.2498474121094
533,533,2021-03-18,360.7681884765625
534,534,2021-03-19,350.4562683105469
535,535,2021-03-22,352.3142395019531
536,536,2021-03-23,349.2374267578125
537,537,2021-03-24,353.54302978515625
538,538,2021-03-25,352.2749328613281
539,539,2021-03-26,359.9228210449219
540,540,2021-03-29,356.7476806640625
541,541,2021-03-30,352.1176452636719
542,542,2021-03-31,350.0041198730469
543,543,2021-04-01,357.13104248046875
544,544,2021-04-05,362.0657653808594
545,545,2021-04-06,363.2944946289063
546,546,2021-04-07,364.77880859375
547,547,2021-04-08,371.7666015625
548,548,2021-04-09,374.0696411132813
549,549,2021-04-12,373.83343505859375
550,550,2021-04-13,372.1505126953125
551,551,2021-04-14,372.3375244140625
552,552,2021-04-15,380.3782653808594
553,553,2021-04-16,380.0633239746094
554,554,2021-04-19,376.1167602539063
555,555,2021-04-20,370.6741333007813
556,556,2021-04-21,377.04193115234375
557,557,2021-04-22,377.2977294921875
558,558,2021-04-23,380.9392395019531
559,559,2021-04-26,381.3427734375
560,560,2021-04-27,382.9175109863281
561,561,2021-04-28,389.3934326171875
562,562,2021-04-29,382.7993469238281
563,563,2021-04-30,376.0182800292969
564,564,2021-05-03,373.400390625
565,565,2021-05-04,369.965576171875
566,566,2021-05-05,363.3026428222656
567,567,2021-05-06,369.5423889160156
568,568,2021-05-07,369.463623046875
569,569,2021-05-10,360.54693603515625
570,570,2021-05-11,361.79681396484375
571,571,2021-05-12,350.9805908203125
572,572,2021-05-13,354.32684326171875
573,573,2021-05-14,358.1552734375
574,574,2021-05-17,357.55499267578125
575,575,2021-05-18,357.32861328125
576,576,2021-05-19,355.2716064453125
577,577,2021-05-20,361.8854370117188
578,578,2021-05-21,361.7868957519531
579,579,2021-05-24,366.4914245605469
580,580,2021-05-25,361.4129943847656
581,581,2021-05-26,356.915283203125
582,582,2021-05-27,356.2755126953125
583,583,2021-05-28,354.8779296875
584,584,2021-06-01,354.1005249023437
585,585,2021-06-02,361.04888916015625
586,586,2021-06-03,356.0984191894531
587,587,2021-06-04,360.2319641113281
588,588,2021-06-07,358.3226318359375
589,589,2021-06-08,359.4840393066406
590,590,2021-06-09,357.58453369140625
591,591,2021-06-10,358.5391845703125
592,592,2021-06-11,359.7201843261719
593,593,2021-06-14,360.72406005859375
594,594,2021-06-15,362.29876708984375
595,595,2021-06-16,358.0667724609375
596,596,2021-06-17,361.4819030761719
597,597,2021-06-18,361.6098327636719
598,598,2021-06-21,367.1901550292969
599,599,2021-06-22,372.06195068359375
600,600,2021-06-23,369.207763671875
601,601,2021-06-24,368.8238830566406
602,602,2021-06-25,373.6071166992188
603,603,2021-06-28,361.86572265625
604,604,2021-06-29,362.1806335449219
605,605,2021-06-30,359.3166809082031
606,606,2021-07-01,364.8478393554688
607,607,2021-07-02,369.0994873046875
608,608,2021-07-06,370.1722717285156
609,609,2021-07-07,368.0069885253906
610,610,2021-07-08,364.7651977539063
611,611,2021-07-09,367.4749450683594
612,612,2021-07-12,370.0565490722656
613,613,2021-07-13,378.0871276855469
614,614,2021-07-14,385.0732116699219
615,615,2021-07-15,384.51165771484375
616,616,2021-07-16,381.4471435546875
617,617,2021-07-19,360.0946960449219
618,618,2021-07-20,368.9037170410156
619,619,2021-07-21,374.4906311035156
620,620,2021-07-22,376.5598449707031
621,621,2021-07-23,387.4972229003906
622,622,2021-07-26,387.04388427734375
623,623,2021-07-27,384.5509643554688
624,624,2021-07-28,377.8210754394531
625,625,2021-07-29,383.11236572265625
626,626,2021-07-30,380.2844543457031
627,627,2021-08-02,369.760986328125
628,628,2021-08-03,362.2131652832031
629,629,2021-08-04,362.61724853515625
630,630,2021-08-05,366.48968505859375
631,631,2021-08-06,369.0416564941406
632,632,2021-08-09,365.2480163574219
633,633,2021-08-10,362.4496765136719
634,634,2021-08-11,358.9024353027344
635,635,2021-08-12,356.675537109375
636,636,2021-08-13,357.4342956542969
637,637,2021-08-16,358.232421875
638,638,2021-08-17,357.9072265625
639,639,2021-08-18,355.66070556640625
640,640,2021-08-19,352.0740051269531
641,641,2021-08-20,349.7879638671875
642,642,2021-08-23,355.7198181152344
643,643,2021-08-24,356.4784545898437
644,644,2021-08-25,353.8377380371094
645,645,2021-08-26,347.6891784667969
646,646,2021-08-27,350.5171203613281
647,647,2021-08-30,347.8764038085937
648,648,2021-08-31,341.1563415527344
649,649,2021-09-01,344.4473876953125
650,650,2021-09-02,336.2788391113281
651,651,2021-09-03,335.2442932128906
652,652,2021-09-07,339.6586303710937
653,653,2021-09-08,345.8958740234375
654,654,2021-09-09,346.2604675292969
655,655,2021-09-10,342.2994079589844
656,656,2021-09-13,342.7231140136719
657,657,2021-09-14,340.732666015625
658,658,2021-09-15,339.6980285644531
659,659,2021-09-16,341.2351989746094
660,660,2021-09-17,338.0131225585937
661,661,2021-09-20,334.712158203125
662,662,2021-09-21,332.4360656738281
663,663,2021-09-22,338.3777160644531
664,664,2021-09-23,348.88153076171875
665,665,2021-09-24,352.9115600585937
666,666,2021-09-27,351.5419006347656
667,667,2021-09-28,346.0338134765625
668,668,2021-09-29,348.014404296875
669,669,2021-09-30,342.5850830078125
670,670,2021-10-01,354.90191650390625
671,671,2021-10-04,339.15606689453125
672,672,2021-10-05,338.1806030273437
673,673,2021-10-06,343.5802917480469
674,674,2021-10-07,349.1644592285156
675,675,2021-10-08,350.2003479003906
676,676,2021-10-11,342.4950561523437
677,677,2021-10-12,340.7093505859375
678,678,2021-10-13,337.7594299316406
679,679,2021-10-14,339.95953369140625
680,680,2021-10-15,351.2264099121094
681,681,2021-10-18,353.6336669921875
682,682,2021-10-19,357.2446594238281
683,683,2021-10-20,351.9860534667969
684,684,2021-10-21,351.4335327148437
685,685,2021-10-22,353.8606262207031
686,686,2021-10-25,356.02117919921875
687,687,2021-10-26,352.5286865234375
688,688,2021-10-27,331.2183532714844
689,689,2021-10-28,328.5643615722656
690,690,2021-10-29,331.0210266113281
691,691,2021-11-01,329.5707397460937
692,692,2021-11-02,324.0754089355469
693,693,2021-11-03,325.0126647949219
694,694,2021-11-04,330.9322509765625
695,695,2021-11-05,344.11309814453125
696,696,2021-11-08,344.98126220703125
697,697,2021-11-09,340.0285339355469
698,698,2021-11-10,353.140380859375
699,699,2021-11-11,349.58868408203125
700,700,2021-11-12,358.6258239746094
701,701,2021-11-15,356.5144958496094
702,702,2021-11-16,364.6046142578125
703,703,2021-11-17,354.3539123535156
704,704,2021-11-18,343.5507507324219
705,705,2021-11-19,335.16473388671875
706,706,2021-11-22,316.9916381835937
707,707,2021-11-23,324.5884094238281
708,708,2021-11-24,335.44091796875
709,709,2021-11-26,319.8232421875
710,710,2021-11-29,318.67877197265625
711,711,2021-11-30,310.697265625
712,712,2021-12-01,302.1731262207031
713,713,2021-12-02,315.90643310546875
714,714,2021-12-03,317.79083251953125
715,715,2021-12-06,328.8603820800781
716,716,2021-12-07,334.95751953125
717,717,2021-12-08,337.7495422363281
718,718,2021-12-09,339.9002990722656
719,719,2021-12-10,345.2279357910156
720,720,2021-12-13,340.6796875
721,721,2021-12-14,335.9835205078125
722,722,2021-12-15,341.7057800292969
723,723,2021-12-16,348.1877136230469
724,724,2021-12-17,344.6260681152344
725,725,2021-12-20,332.5008850097656
726,726,2021-12-21,346.0368957519531
727,727,2021-12-22,352.6865539550781
728,728,2021-12-23,355.74493408203125
729,729,2021-12-27,355.4786376953125
730,730,2021-12-28,355.9423522949219
731,731,2021-12-29,356.44549560546875
732,732,2021-12-30,356.1495056152344
733,733,2021-12-31,354.5019226074219
734,734,2022-01-03,365.9759216308594
735,735,2022-01-04,370.3564147949219
736,736,2022-01-05,368.8862915039063
737,737,2022-01-06,365.5176696777344
738,738,2022-01-07,365.1719665527344
739,739,2022-01-10,359.5014038085937
