,Unnamed: 0,Date,DAY
0,0,2019-02-05,43.54999923706055
1,1,2019-02-06,46.040000915527344
2,2,2019-02-07,43.43999862670898
3,3,2019-02-08,44.90999984741211
4,4,2019-02-11,45.130001068115234
5,5,2019-02-12,45.459999084472656
6,6,2019-02-13,45.36000061035156
7,7,2019-02-14,45.59999847412109
8,8,2019-02-15,45.7599983215332
9,9,2019-02-19,46.59000015258789
10,10,2019-02-20,47.52999877929688
11,11,2019-02-21,47.619998931884766
12,12,2019-02-22,48.400001525878906
13,13,2019-02-25,48.70000076293945
14,14,2019-02-26,48.970001220703125
15,15,2019-02-27,49.5099983215332
16,16,2019-02-28,49.02000045776367
17,17,2019-03-01,49.380001068115234
18,18,2019-03-04,47.68000030517578
19,19,2019-03-05,47.66999816894531
20,20,2019-03-06,48.16999816894531
21,21,2019-03-07,48.27000045776367
22,22,2019-03-08,48.900001525878906
23,23,2019-03-11,49.27000045776367
24,24,2019-03-12,49.650001525878906
25,25,2019-03-13,49.66999816894531
26,26,2019-03-14,50.290000915527344
27,27,2019-03-15,51.380001068115234
28,28,2019-03-18,49.84000015258789
29,29,2019-03-19,50.810001373291016
30,30,2019-03-20,49.93000030517578
31,31,2019-03-21,50.33000183105469
32,32,2019-03-22,49.59999847412109
33,33,2019-03-25,49.720001220703125
34,34,2019-03-26,50.13999938964844
35,35,2019-03-27,49.75
36,36,2019-03-28,50.150001525878906
37,37,2019-03-29,51.29999923706055
38,38,2019-04-01,51.43000030517578
39,39,2019-04-02,51.47999954223633
40,40,2019-04-03,51.77999877929688
41,41,2019-04-04,51.560001373291016
42,42,2019-04-05,51.869998931884766
43,43,2019-04-08,51.31999969482422
44,44,2019-04-09,51.02000045776367
45,45,2019-04-10,51.290000915527344
46,46,2019-04-11,51.59000015258789
47,47,2019-04-12,51.47999954223633
48,48,2019-04-15,51.84999847412109
49,49,2019-04-16,50.95000076293945
50,50,2019-04-17,50.09999847412109
51,51,2019-04-18,49.900001525878906
52,52,2019-04-22,50.709999084472656
53,53,2019-04-23,51.91999816894531
54,54,2019-04-24,51.869998931884766
55,55,2019-04-25,52.29999923706055
56,56,2019-04-26,52.47999954223633
57,57,2019-04-29,52.84999847412109
58,58,2019-04-30,53.150001525878906
59,59,2019-05-01,51.7599983215332
60,60,2019-05-02,49.4900016784668
61,61,2019-05-03,49.70000076293945
62,62,2019-05-06,50.150001525878906
63,63,2019-05-07,49.400001525878906
64,64,2019-05-08,49.83000183105469
65,65,2019-05-09,49.86000061035156
66,66,2019-05-10,50.36000061035156
67,67,2019-05-13,47.61000061035156
68,68,2019-05-14,49.04999923706055
69,69,2019-05-15,50.15999984741211
70,70,2019-05-16,51.97999954223633
71,71,2019-05-17,50.9900016784668
72,72,2019-05-20,50.04999923706055
73,73,2019-05-21,51.20000076293945
74,74,2019-05-22,51.04999923706055
75,75,2019-05-23,49.75
76,76,2019-05-24,50.84999847412109
77,77,2019-05-28,51.66999816894531
78,78,2019-05-29,50.0
79,79,2019-05-30,50.56999969482422
80,80,2019-05-31,49.18000030517578
81,81,2019-06-03,47.0
82,82,2019-06-04,47.86000061035156
83,83,2019-06-05,47.88999938964844
84,84,2019-06-06,48.86000061035156
85,85,2019-06-07,49.22999954223633
86,86,2019-06-10,50.9900016784668
87,87,2019-06-11,49.40999984741211
88,88,2019-06-12,50.119998931884766
89,89,2019-06-13,51.209999084472656
90,90,2019-06-14,50.7599983215332
91,91,2019-06-17,51.15999984741211
92,92,2019-06-18,52.13999938964844
93,93,2019-06-19,52.75
94,94,2019-06-20,52.77000045776367
95,95,2019-06-21,51.58000183105469
96,96,2019-06-24,50.61000061035156
97,97,2019-06-25,48.220001220703125
98,98,2019-06-26,47.880001068115234
99,99,2019-06-27,49.630001068115234
100,100,2019-06-28,50.20000076293945
101,101,2019-07-01,51.31999969482422
102,102,2019-07-02,51.95000076293945
103,103,2019-07-03,51.86000061035156
104,104,2019-07-05,51.86000061035156
105,105,2019-07-08,50.77999877929688
106,106,2019-07-09,50.15999984741211
107,107,2019-07-10,49.5
108,108,2019-07-11,49.52000045776367
109,109,2019-07-12,50.150001525878906
110,110,2019-07-15,49.93000030517578
111,111,2019-07-16,49.22999954223633
112,112,2019-07-17,49.91999816894531
113,113,2019-07-18,49.77999877929688
114,114,2019-07-19,48.2599983215332
115,115,2019-07-22,49.29999923706055
116,116,2019-07-23,49.56999969482422
117,117,2019-07-24,51.41999816894531
118,118,2019-07-25,51.43000030517578
119,119,2019-07-26,52.97999954223633
120,120,2019-07-29,52.130001068115234
121,121,2019-07-30,51.7400016784668
122,122,2019-07-31,53.310001373291016
123,123,2019-08-01,52.04999923706055
124,124,2019-08-02,52.65999984741211
125,125,2019-08-05,50.72999954223633
126,126,2019-08-06,50.27999877929688
127,127,2019-08-07,50.41999816894531
128,128,2019-08-08,51.59000015258789
129,129,2019-08-09,52.34999847412109
130,130,2019-08-12,52.709999084472656
131,131,2019-08-13,53.47999954223633
132,132,2019-08-14,50.41999816894531
133,133,2019-08-15,50.41999816894531
134,134,2019-08-16,50.63999938964844
135,135,2019-08-19,52.40999984741211
136,136,2019-08-20,54.08000183105469
137,137,2019-08-21,56.709999084472656
138,138,2019-08-22,58.060001373291016
139,139,2019-08-23,57.060001373291016
140,140,2019-08-26,57.310001373291016
141,141,2019-08-27,56.970001220703125
142,142,2019-08-28,57.220001220703125
143,143,2019-08-29,58.310001373291016
144,144,2019-08-30,57.77000045776367
145,145,2019-09-03,56.09999847412109
146,146,2019-09-04,57.45000076293945
147,147,2019-09-05,55.20000076293945
148,148,2019-09-06,54.27000045776367
149,149,2019-09-09,52.70000076293945
150,150,2019-09-10,51.720001220703125
151,151,2019-09-11,51.790000915527344
152,152,2019-09-12,52.369998931884766
153,153,2019-09-13,51.790000915527344
154,154,2019-09-16,51.88999938964844
155,155,2019-09-17,52.40999984741211
156,156,2019-09-18,52.34999847412109
157,157,2019-09-19,51.790000915527344
158,158,2019-09-20,51.88999938964844
159,159,2019-09-23,51.66999816894531
160,160,2019-09-24,49.58000183105469
161,161,2019-09-25,50.29999923706055
162,162,2019-09-26,50.310001373291016
163,163,2019-09-27,49.0099983215332
164,164,2019-09-30,49.369998931884766
165,165,2019-10-01,49.33000183105469
166,166,2019-10-02,47.630001068115234
167,167,2019-10-03,47.70000076293945
168,168,2019-10-04,48.29999923706055
169,169,2019-10-07,49.15999984741211
170,170,2019-10-08,48.2599983215332
171,171,2019-10-09,49.08000183105469
172,172,2019-10-10,48.83000183105469
173,173,2019-10-11,49.41999816894531
174,174,2019-10-14,49.16999816894531
175,175,2019-10-15,49.75
176,176,2019-10-16,46.20000076293945
177,177,2019-10-17,45.630001068115234
178,178,2019-10-18,44.7400016784668
179,179,2019-10-21,45.380001068115234
180,180,2019-10-22,42.66999816894531
181,181,2019-10-23,43.13999938964844
182,182,2019-10-24,45.119998931884766
183,183,2019-10-25,46.18999862670898
184,184,2019-10-28,46.20000076293945
185,185,2019-10-29,45.02000045776367
186,186,2019-10-30,45.43000030517578
187,187,2019-10-31,48.25
188,188,2019-11-01,49.5099983215332
189,189,2019-11-04,49.77999877929688
190,190,2019-11-05,50.0
191,191,2019-11-06,50.31999969482422
192,192,2019-11-07,50.02999877929688
193,193,2019-11-08,55.13999938964844
194,194,2019-11-11,54.0
195,195,2019-11-12,55.119998931884766
196,196,2019-11-13,53.650001525878906
197,197,2019-11-14,55.08000183105469
198,198,2019-11-15,56.540000915527344
199,199,2019-11-18,57.68999862670898
200,200,2019-11-19,58.65999984741211
201,201,2019-11-20,58.93000030517578
202,202,2019-11-21,57.56999969482422
203,203,2019-11-22,58.369998931884766
204,204,2019-11-25,59.63999938964844
205,205,2019-11-26,60.04999923706055
206,206,2019-11-27,60.52999877929688
207,207,2019-11-29,60.36000061035156
208,208,2019-12-02,60.369998931884766
209,209,2019-12-03,61.56999969482422
210,210,2019-12-04,61.59000015258789
211,211,2019-12-05,61.93999862670898
212,212,2019-12-06,62.470001220703125
213,213,2019-12-09,61.75
214,214,2019-12-10,61.97999954223633
215,215,2019-12-11,62.040000915527344
216,216,2019-12-12,61.56999969482422
217,217,2019-12-13,62.5099983215332
218,218,2019-12-16,63.20000076293945
219,219,2019-12-17,63.16999816894531
220,220,2019-12-18,64.4000015258789
221,221,2019-12-19,65.02999877929688
222,222,2019-12-20,65.72000122070312
223,223,2019-12-23,66.47000122070312
224,224,2019-12-24,66.7300033569336
225,225,2019-12-26,67.83000183105469
226,226,2019-12-27,67.8499984741211
227,227,2019-12-30,68.01000213623047
228,228,2019-12-31,67.87999725341797
229,229,2020-01-02,70.0199966430664
230,230,2020-01-03,69.51000213623047
231,231,2020-01-06,69.41000366210938
232,232,2020-01-07,70.11000061035156
233,233,2020-01-08,70.37999725341797
234,234,2020-01-09,71.4800033569336
235,235,2020-01-10,71.48999786376953
236,236,2020-01-13,72.5999984741211
237,237,2020-01-14,72.44999694824219
238,238,2020-01-15,73.3499984741211
239,239,2020-01-16,72.81999969482422
240,240,2020-01-17,72.7300033569336
241,241,2020-01-21,72.22000122070312
242,242,2020-01-22,72.5
243,243,2020-01-23,72.58000183105469
244,244,2020-01-24,71.58000183105469
245,245,2020-01-27,71.4800033569336
246,246,2020-01-28,72.87000274658203
247,247,2020-01-29,72.69000244140625
248,248,2020-01-30,74.83000183105469
249,249,2020-01-31,73.29000091552734
250,250,2020-02-03,75.05000305175781
251,251,2020-02-04,77.88999938964844
252,252,2020-02-05,73.43000030517578
253,253,2020-02-06,65.87999725341797
254,254,2020-02-07,66.91000366210938
255,255,2020-02-10,69.08999633789062
256,256,2020-02-11,68.52999877929688
257,257,2020-02-12,69.81999969482422
258,258,2020-02-13,72.37000274658203
259,259,2020-02-14,73.68000030517578
260,260,2020-02-18,74.12000274658203
261,261,2020-02-19,75.5
262,262,2020-02-20,75.19999694824219
263,263,2020-02-21,74.94999694824219
264,264,2020-02-24,74.05000305175781
265,265,2020-02-25,73.08999633789062
266,266,2020-02-26,73.83999633789062
267,267,2020-02-27,72.44000244140625
268,268,2020-02-28,70.7300033569336
269,269,2020-03-02,74.20999908447266
270,270,2020-03-03,69.47000122070312
271,271,2020-03-04,71.94000244140625
272,272,2020-03-05,68.41000366210938
273,273,2020-03-06,66.31999969482422
274,274,2020-03-09,61.90999984741211
275,275,2020-03-10,62.83000183105469
276,276,2020-03-11,56.630001068115234
277,277,2020-03-12,48.619998931884766
278,278,2020-03-13,55.04999923706055
279,279,2020-03-16,47.560001373291016
280,280,2020-03-17,49.04999923706055
281,281,2020-03-18,44.150001525878906
282,282,2020-03-19,45.900001525878906
283,283,2020-03-20,47.7599983215332
284,284,2020-03-23,46.720001220703125
285,285,2020-03-24,49.83000183105469
286,286,2020-03-25,50.290000915527344
287,287,2020-03-26,52.2400016784668
288,288,2020-03-27,48.650001525878906
289,289,2020-03-30,51.40999984741211
290,290,2020-03-31,50.06999969482422
291,291,2020-04-01,46.0
292,292,2020-04-02,43.27999877929688
293,293,2020-04-03,39.209999084472656
294,294,2020-04-06,44.470001220703125
295,295,2020-04-07,45.470001220703125
296,296,2020-04-08,49.52000045776367
297,297,2020-04-09,53.900001525878906
298,298,2020-04-13,53.0
299,299,2020-04-14,54.7400016784668
300,300,2020-04-15,52.5
301,301,2020-04-16,50.150001525878906
302,302,2020-04-17,53.58000183105469
303,303,2020-04-20,53.369998931884766
304,304,2020-04-21,50.36000061035156
305,305,2020-04-22,51.68999862670898
306,306,2020-04-23,51.5
307,307,2020-04-24,51.619998931884766
308,308,2020-04-27,54.43999862670898
309,309,2020-04-28,53.91999816894531
310,310,2020-04-29,59.83000183105469
311,311,2020-04-30,58.970001220703125
312,312,2020-05-01,56.70000076293945
313,313,2020-05-04,58.619998931884766
314,314,2020-05-05,60.060001373291016
315,315,2020-05-06,61.869998931884766
316,316,2020-05-07,64.48999786376953
317,317,2020-05-08,65.26000213623047
318,318,2020-05-11,66.1500015258789
319,319,2020-05-12,64.8499984741211
320,320,2020-05-13,60.84000015258789
321,321,2020-05-14,61.619998931884766
322,322,2020-05-15,63.27999877929688
323,323,2020-05-18,64.87999725341797
324,324,2020-05-19,64.4000015258789
325,325,2020-05-20,65.22000122070312
326,326,2020-05-21,64.20999908447266
327,327,2020-05-22,63.41999816894531
328,328,2020-05-26,65.27999877929688
329,329,2020-05-27,67.43000030517578
330,330,2020-05-28,67.91999816894531
331,331,2020-05-29,68.87000274658203
332,332,2020-06-01,71.80999755859375
333,333,2020-06-02,72.01000213623047
334,334,2020-06-03,75.51000213623047
335,335,2020-06-04,74.41000366210938
336,336,2020-06-05,81.93000030517578
337,337,2020-06-08,83.87000274658203
338,338,2020-06-09,76.02999877929688
339,339,2020-06-10,77.37000274658203
340,340,2020-06-11,70.4800033569336
341,341,2020-06-12,72.61000061035156
342,342,2020-06-15,76.13999938964844
343,343,2020-06-16,76.55999755859375
344,344,2020-06-17,76.73999786376953
345,345,2020-06-18,78.38999938964844
346,346,2020-06-19,77.52999877929688
347,347,2020-06-22,78.7300033569336
348,348,2020-06-23,80.66000366210938
349,349,2020-06-24,78.4000015258789
350,350,2020-06-25,79.75
351,351,2020-06-26,79.91000366210938
352,352,2020-06-29,78.27999877929688
353,353,2020-06-30,79.2699966430664
354,354,2020-07-01,84.13999938964844
355,355,2020-07-02,84.66999816894531
356,356,2020-07-06,84.4000015258789
357,357,2020-07-07,83.75
358,358,2020-07-08,84.98999786376953
359,359,2020-07-09,85.33999633789062
360,360,2020-07-10,83.1500015258789
361,361,2020-07-13,78.81999969482422
362,362,2020-07-14,79.41000366210938
363,363,2020-07-15,81.75
364,364,2020-07-16,80.8499984741211
365,365,2020-07-17,82.29000091552734
366,366,2020-07-20,82.5
367,367,2020-07-21,80.56999969482422
368,368,2020-07-22,80.70999908447266
369,369,2020-07-23,77.70999908447266
370,370,2020-07-24,77.33999633789062
371,371,2020-07-27,79.5999984741211
372,372,2020-07-28,79.48999786376953
373,373,2020-07-29,81.69000244140625
374,374,2020-07-30,78.95999908447266
375,375,2020-07-31,78.29000091552734
376,376,2020-08-03,82.2699966430664
377,377,2020-08-04,82.44000244140625
378,378,2020-08-05,84.2699966430664
379,379,2020-08-06,74.5
380,380,2020-08-07,70.41000366210938
381,381,2020-08-10,69.25
382,382,2020-08-11,70.19999694824219
383,383,2020-08-12,69.9000015258789
384,384,2020-08-13,72.8499984741211
385,385,2020-08-14,72.83999633789062
386,386,2020-08-17,74.41000366210938
387,387,2020-08-18,74.23999786376953
388,388,2020-08-19,74.41999816894531
389,389,2020-08-20,75.97000122070312
390,390,2020-08-21,74.19999694824219
391,391,2020-08-24,74.2300033569336
392,392,2020-08-25,75.0199966430664
393,393,2020-08-26,76.61000061035156
394,394,2020-08-27,76.95999908447266
395,395,2020-08-28,78.8499984741211
396,396,2020-08-31,79.5199966430664
397,397,2020-09-01,83.68000030517578
398,398,2020-09-02,82.8499984741211
399,399,2020-09-03,73.94000244140625
400,400,2020-09-04,72.66000366210938
401,401,2020-09-08,76.5
402,402,2020-09-09,77.73999786376953
403,403,2020-09-10,76.2300033569336
404,404,2020-09-11,73.52999877929688
405,405,2020-09-14,75.27999877929688
406,406,2020-09-15,76.80000305175781
407,407,2020-09-16,78.01000213623047
408,408,2020-09-17,75.58999633789062
409,409,2020-09-18,75.02999877929688
410,410,2020-09-21,76.25
411,411,2020-09-22,78.37999725341797
412,412,2020-09-23,76.33999633789062
413,413,2020-09-24,76.06999969482422
414,414,2020-09-25,79.61000061035156
415,415,2020-09-28,82.20999908447266
416,416,2020-09-29,82.44999694824219
417,417,2020-09-30,82.6500015258789
418,418,2020-10-01,83.4800033569336
419,419,2020-10-02,84.30000305175781
420,420,2020-10-05,88.25
421,421,2020-10-06,85.37999725341797
422,422,2020-10-07,88.0
423,423,2020-10-08,87.88999938964844
424,424,2020-10-09,89.22000122070312
425,425,2020-10-12,88.81999969482422
426,426,2020-10-13,90.02999877929688
427,427,2020-10-14,89.44999694824219
428,428,2020-10-15,89.94000244140625
429,429,2020-10-16,89.98999786376953
430,430,2020-10-19,89.08000183105469
431,431,2020-10-20,88.5
432,432,2020-10-21,89.0
433,433,2020-10-22,89.55999755859375
434,434,2020-10-23,92.20999908447266
435,435,2020-10-26,88.80000305175781
436,436,2020-10-27,88.83999633789062
437,437,2020-10-28,88.62000274658203
438,438,2020-10-29,88.2300033569336
439,439,2020-10-30,86.22000122070312
440,440,2020-11-02,84.08999633789062
441,441,2020-11-03,87.19999694824219
442,442,2020-11-04,91.91999816894533
443,443,2020-11-05,91.04000091552734
444,444,2020-11-06,94.0199966430664
445,445,2020-11-09,94.2699966430664
446,446,2020-11-10,94.6500015258789
447,447,2020-11-11,97.0
448,448,2020-11-12,96.37000274658205
449,449,2020-11-13,95.86000061035156
450,450,2020-11-16,94.91999816894533
451,451,2020-11-17,97.12999725341795
452,452,2020-11-18,96.69000244140624
453,453,2020-11-19,97.3499984741211
454,454,2020-11-20,96.18000030517578
455,455,2020-11-23,96.44000244140624
456,456,2020-11-24,94.91000366210938
457,457,2020-11-25,96.06999969482422
458,458,2020-11-27,99.38999938964844
459,459,2020-11-30,96.41999816894533
460,460,2020-12-01,95.04000091552734
461,461,2020-12-02,93.9000015258789
462,462,2020-12-03,94.7300033569336
463,463,2020-12-04,97.41999816894533
464,464,2020-12-07,96.52999877929688
465,465,2020-12-08,99.33000183105467
466,466,2020-12-09,96.87000274658205
467,467,2020-12-10,96.9800033569336
468,468,2020-12-11,97.87000274658205
469,469,2020-12-14,98.75
470,470,2020-12-15,98.20999908447266
471,471,2020-12-16,97.11000061035156
472,472,2020-12-17,97.38999938964844
473,473,2020-12-18,97.6500015258789
474,474,2020-12-21,98.81999969482422
475,475,2020-12-22,108.41999816894533
476,476,2020-12-23,110.16000366210938
477,477,2020-12-24,110.05999755859376
478,478,2020-12-28,106.66999816894533
479,479,2020-12-29,107.05999755859376
480,480,2020-12-30,105.4000015258789
481,481,2020-12-31,106.55999755859376
482,482,2021-01-04,102.52999877929688
483,483,2021-01-05,101.12000274658205
484,484,2021-01-06,99.3499984741211
485,485,2021-01-07,103.72000122070312
486,486,2021-01-08,105.72000122070312
487,487,2021-01-11,102.16000366210938
488,488,2021-01-12,101.7699966430664
489,489,2021-01-13,99.4000015258789
