,Unnamed: 0,Date,JNPR
167,167,2019-10-03,20.761594772338867
168,168,2019-10-04,20.95505142211914
169,169,2019-10-07,20.858322143554688
170,170,2019-10-08,20.357091903686523
171,171,2019-10-09,20.532957077026367
172,172,2019-10-10,20.72641944885254
173,173,2019-10-11,20.83194351196289
174,174,2019-10-14,20.71762466430664
175,175,2019-10-15,20.744001388549805
176,176,2019-10-16,20.69124412536621
177,177,2019-10-17,21.09574508666992
178,178,2019-10-18,21.016603469848636
179,179,2019-10-21,21.324382781982425
180,180,2019-10-22,21.772851943969727
181,181,2019-10-23,21.94872283935547
182,182,2019-10-24,21.55301094055176
183,183,2019-10-25,22.186147689819336
184,184,2019-10-28,22.115800857543945
185,185,2019-10-29,21.63215446472168
186,186,2019-10-30,21.922340393066406
187,187,2019-10-31,21.82561492919922
188,188,2019-11-01,21.53542709350586
189,189,2019-11-04,21.931135177612305
190,190,2019-11-05,22.28287506103516
191,191,2019-11-06,22.82807922363281
192,192,2019-11-07,22.64341354370117
193,193,2019-11-08,23.01274299621582
194,194,2019-11-11,23.12705421447754
195,195,2019-11-12,22.60824012756348
196,196,2019-11-13,22.29166984558105
197,197,2019-11-14,22.04545021057129
198,198,2019-11-15,22.4323673248291
199,199,2019-11-18,22.9335994720459
200,200,2019-11-19,22.968774795532227
201,201,2019-11-20,22.476333618164062
202,202,2019-11-21,22.265289306640625
203,203,2019-11-22,22.388399124145508
204,204,2019-11-25,22.740144729614254
205,205,2019-11-26,22.546688079833984
206,206,2019-11-27,22.221324920654297
207,207,2019-11-29,22.20360374450684
208,208,2019-12-02,21.95551872253418
209,209,2019-12-03,21.70743179321289
210,210,2019-12-04,21.52136993408203
211,211,2019-12-05,21.30872344970703
212,212,2019-12-06,21.23784065246582
213,213,2019-12-09,21.19354248046875
214,214,2019-12-10,21.0340576171875
215,215,2019-12-11,21.27328109741211
216,216,2019-12-12,21.57452774047852
217,217,2019-12-13,21.37960433959961
218,218,2019-12-16,21.361888885498047
219,219,2019-12-17,21.450483322143555
220,220,2019-12-18,21.459346771240234
221,221,2019-12-19,21.645408630371094
222,222,2019-12-20,21.70743179321289
223,223,2019-12-23,21.680850982666016
224,224,2019-12-24,21.52136993408203
225,225,2019-12-26,21.69857215881348
226,226,2019-12-27,21.6276912689209
227,227,2019-12-30,21.70743179321289
228,228,2019-12-31,21.82261276245117
229,229,2020-01-02,21.89349937438965
230,230,2020-01-03,21.56567001342773
231,231,2020-01-06,21.52136993408203
232,232,2020-01-07,21.43276596069336
233,233,2020-01-08,21.361888885498047
234,234,2020-01-09,21.592248916625977
235,235,2020-01-10,21.40618705749512
236,236,2020-01-13,21.742870330810547
237,237,2020-01-14,21.67198944091797
238,238,2020-01-15,21.68971061706543
239,239,2020-01-16,22.06183624267578
240,240,2020-01-17,21.8846378326416
241,241,2020-01-21,21.72515296936035
242,242,2020-01-22,21.636550903320312
243,243,2020-01-23,21.69857215881348
244,244,2020-01-24,21.77831649780273
245,245,2020-01-27,21.680850982666016
246,246,2020-01-28,20.608766555786133
247,247,2020-01-29,20.16576194763184
248,248,2020-01-30,20.307525634765625
249,249,2020-01-31,20.32524681091309
250,250,2020-02-03,20.511308670043945
251,251,2020-02-04,20.67965316772461
252,252,2020-02-05,20.68851661682129
253,253,2020-02-06,20.48472595214844
254,254,2020-02-07,21.05177497863769
255,255,2020-02-10,21.423904418945312
256,256,2020-02-11,21.680850982666016
257,257,2020-02-12,21.645408630371094
258,258,2020-02-13,22.097278594970703
259,259,2020-02-14,21.47706794738769
260,260,2020-02-18,21.32644271850586
261,261,2020-02-19,21.26442146301269
262,262,2020-02-20,21.547948837280277
263,263,2020-02-21,21.38846778869629
264,264,2020-02-24,20.63534927368164
265,265,2020-02-25,20.06829833984375
266,266,2020-02-26,19.829072952270508
267,267,2020-02-27,19.262022018432617
268,268,2020-02-28,18.97586441040039
269,269,2020-03-02,19.566064834594727
270,270,2020-03-03,19.48558807373047
271,271,2020-03-04,20.18309593200684
272,272,2020-03-05,19.306734085083008
273,273,2020-03-06,19.118946075439453
274,274,2020-03-09,17.831233978271484
275,275,2020-03-10,19.092117309570312
276,276,2020-03-11,18.14422035217285
277,277,2020-03-12,17.169490814208984
278,278,2020-03-13,18.153160095214844
279,279,2020-03-16,16.534578323364258
280,280,2020-03-17,16.5614013671875
281,281,2020-03-18,16.418325424194336
282,282,2020-03-19,16.2484188079834
283,283,2020-03-20,15.774469375610352
284,284,2020-03-23,15.452544212341309
285,285,2020-03-24,17.39305305480957
286,286,2020-03-25,17.366220474243164
287,287,2020-03-26,18.251523971557617
288,288,2020-03-27,17.831233978271484
289,289,2020-03-30,18.10844993591309
290,290,2020-03-31,17.11583709716797
291,291,2020-04-01,17.1873779296875
292,292,2020-04-02,17.580846786499023
293,293,2020-04-03,17.983253479003906
294,294,2020-04-06,19.08317375183105
295,295,2020-04-07,19.521358489990234
296,296,2020-04-08,19.896934509277344
297,297,2020-04-09,19.378273010253903
298,298,2020-04-13,19.530296325683597
299,299,2020-04-14,20.102611541748047
300,300,2020-04-15,19.575008392333984
301,301,2020-04-16,19.61972045898437
302,302,2020-04-17,20.18309593200684
303,303,2020-04-20,20.65704727172852
304,304,2020-04-21,20.21885871887207
305,305,2020-04-22,20.746469497680664
306,306,2020-04-23,20.68387031555176
307,307,2020-04-24,20.82695198059082
308,308,2020-04-27,21.229360580444336
309,309,2020-04-28,21.40821075439453
310,310,2020-04-29,20.630216598510746
311,311,2020-04-30,19.315677642822266
312,312,2020-05-01,19.512414932250977
313,313,2020-05-04,19.279909133911133
314,314,2020-05-05,19.79857063293457
315,315,2020-05-06,20.20098114013672
316,316,2020-05-07,20.67493057250977
317,317,2020-05-08,21.17570686340332
318,318,2020-05-11,21.283016204833984
319,319,2020-05-12,20.9163761138916
320,320,2020-05-13,20.40665435791016
321,321,2020-05-14,20.496082305908203
322,322,2020-05-15,20.52290916442871
323,323,2020-05-18,20.961088180541992
324,324,2020-05-19,20.800125122070312
325,325,2020-05-20,21.139938354492188
326,326,2020-05-21,20.844831466674805
327,327,2020-05-22,20.7106990814209
328,328,2020-05-26,20.79117774963379
329,329,2020-05-27,21.363494873046875
330,330,2020-05-28,21.21147727966309
331,331,2020-05-29,21.87884521484375
332,332,2020-06-01,21.896883010864254
333,333,2020-06-02,21.851787567138672
334,334,2020-06-03,22.0682315826416
335,335,2020-06-04,22.22154998779297
336,336,2020-06-05,22.410934448242188
337,337,2020-06-08,22.952045440673828
338,338,2020-06-09,22.48308563232422
339,339,2020-06-10,22.600322723388672
340,340,2020-06-11,20.97699546813965
341,341,2020-06-12,21.5451602935791
342,342,2020-06-15,21.364789962768555
343,343,2020-06-16,21.97804832458496
344,344,2020-06-17,21.635343551635746
345,345,2020-06-18,21.45497703552246
346,346,2020-06-19,20.98601531982422
347,347,2020-06-22,20.868776321411133
348,348,2020-06-23,20.50803565979004
349,349,2020-06-24,20.183368682861328
350,350,2020-06-25,20.07514953613281
351,351,2020-06-26,19.993980407714844
352,352,2020-06-29,20.33668327331543
353,353,2020-06-30,20.616256713867188
354,354,2020-07-01,20.33668327331543
355,355,2020-07-02,20.327667236328125
356,356,2020-07-06,20.814659118652344
357,357,2020-07-07,20.28257179260254
358,358,2020-07-08,20.11121940612793
359,359,2020-07-09,20.50803565979004
360,360,2020-07-10,20.399816513061523
361,361,2020-07-13,20.327667236328125
362,362,2020-07-14,20.688400268554688
363,363,2020-07-15,20.92288589477539
364,364,2020-07-16,20.886812210083008
365,365,2020-07-17,21.436939239501957
366,366,2020-07-20,21.581233978271484
367,367,2020-07-21,21.77062225341797
368,368,2020-07-22,22.08626937866211
369,369,2020-07-23,22.09528541564941
370,370,2020-07-24,22.07724952697754
371,371,2020-07-27,22.65443420410156
372,372,2020-07-28,21.87884521484375
373,373,2020-07-29,22.53719520568848
374,374,2020-07-30,22.48308563232422
375,375,2020-07-31,22.888917922973636
376,376,2020-08-03,22.8167667388916
377,377,2020-08-04,23.015172958374023
378,378,2020-08-05,23.114376068115234
379,379,2020-08-06,23.240636825561523
380,380,2020-08-07,23.393951416015625
381,381,2020-08-10,23.475116729736328
382,382,2020-08-11,23.015172958374023
383,383,2020-08-12,22.93400764465332
384,384,2020-08-13,22.492101669311523
385,385,2020-08-14,22.383878707885746
386,386,2020-08-17,21.92393684387207
387,387,2020-08-18,21.617305755615234
388,388,2020-08-19,21.482032775878903
389,389,2020-08-20,21.364789962768555
390,390,2020-08-21,21.30166244506836
391,391,2020-08-24,21.50006484985352
392,392,2020-08-25,21.50006484985352
393,393,2020-08-26,21.743566513061523
394,394,2020-08-27,21.527122497558597
395,395,2020-08-28,21.69847297668457
396,396,2020-08-31,22.73520278930664
397,397,2020-09-01,22.34415626525879
398,398,2020-09-02,22.671539306640625
399,399,2020-09-03,20.98004531860352
400,400,2020-09-04,21.134639739990234
401,401,2020-09-08,20.6981258392334
402,402,2020-09-09,21.125545501708984
403,403,2020-09-10,20.77997398376465
404,404,2020-09-11,21.0255126953125
405,405,2020-09-14,21.0255126953125
406,406,2020-09-15,21.00732421875
407,407,2020-09-16,21.116453170776367
408,408,2020-09-17,21.15282821655273
409,409,2020-09-18,21.161922454833984
410,410,2020-09-21,20.889101028442383
411,411,2020-09-22,20.4980583190918
412,412,2020-09-23,19.443140029907227
413,413,2020-09-24,19.243070602416992
414,414,2020-09-25,19.45223617553711
415,415,2020-09-28,19.988788604736328
416,416,2020-09-29,19.87965965270996
417,417,2020-09-30,19.552268981933597
418,418,2020-10-01,19.41585922241211
419,419,2020-10-02,19.38857650756836
420,420,2020-10-05,19.97059631347656
421,421,2020-10-06,19.770526885986328
422,422,2020-10-07,20.27070426940918
423,423,2020-10-08,20.58899307250977
424,424,2020-10-09,20.6071834564209
425,425,2020-10-12,20.57080841064453
426,426,2020-10-13,20.307079315185547
427,427,2020-10-14,20.461679458618164
428,428,2020-10-15,20.461679458618164
429,429,2020-10-16,20.39801979064941
430,430,2020-10-19,20.070632934570312
431,431,2020-10-20,19.95241355895996
432,432,2020-10-21,19.870561599731445
433,433,2020-10-22,20.38892936706543
434,434,2020-10-23,20.27070426940918
435,435,2020-10-26,19.906938552856445
436,436,2020-10-27,19.870561599731445
437,437,2020-10-28,18.62467765808105
438,438,2020-10-29,17.9062442779541
439,439,2020-10-30,17.93352508544922
440,440,2020-11-02,17.88805389404297
441,441,2020-11-03,18.27910041809082
442,442,2020-11-04,18.22453498840332
443,443,2020-11-05,18.65195846557617
444,444,2020-11-06,18.724708557128903
445,445,2020-11-09,19.47952079772949
446,446,2020-11-10,19.534086227416992
447,447,2020-11-11,19.56136703491211
448,448,2020-11-12,19.38857650756836
449,449,2020-11-13,19.870561599731445
450,450,2020-11-16,20.316177368164062
451,451,2020-11-17,20.197948455810547
452,452,2020-11-18,19.870561599731445
453,453,2020-11-19,19.95241355895996
454,454,2020-11-20,19.67049217224121
455,455,2020-11-23,19.92513084411621
456,456,2020-11-24,20.27070426940918
457,457,2020-11-25,20.043352127075195
458,458,2020-11-27,20.197948455810547
459,459,2020-11-30,19.977710723876957
460,460,2020-12-01,20.08782958984375
461,461,2020-12-02,19.8584098815918
462,462,2020-12-03,19.849233627319336
463,463,2020-12-04,20.17042350769043
464,464,2020-12-07,20.28972053527832
465,465,2020-12-08,19.950178146362305
466,466,2020-12-09,20.09701156616211
467,467,2020-12-10,20.16124153137207
468,468,2020-12-11,20.11536026000977
469,469,2020-12-14,20.262187957763672
470,470,2020-12-15,20.45489883422852
471,471,2020-12-16,20.344776153564453
472,472,2020-12-17,20.39983558654785
473,473,2020-12-18,20.812789916992188
474,474,2020-12-21,20.6384334564209
475,475,2020-12-22,20.5283145904541
476,476,2020-12-23,20.50078582763672
477,477,2020-12-24,20.555843353271484
478,478,2020-12-28,20.70267105102539
479,479,2020-12-29,20.363130569458008
480,480,2020-12-30,20.37231063842773
481,481,2020-12-31,20.656787872314453
482,482,2021-01-04,20.74855232238769
483,483,2021-01-05,21.43680763244629
484,484,2021-01-06,21.63869285583496
485,485,2021-01-07,21.86811637878418
486,486,2021-01-08,21.84058380126953
487,487,2021-01-11,21.84975814819336
488,488,2021-01-12,21.84975814819336
489,489,2021-01-13,21.56528091430664
490,490,2021-01-14,22.21682929992676
491,491,2021-01-15,22.427888870239254
492,492,2021-01-19,22.492130279541016
493,493,2021-01-20,23.02437973022461
494,494,2021-01-21,23.17120742797852
495,495,2021-01-22,22.978496551513672
496,496,2021-01-25,23.31803131103516
497,497,2021-01-26,23.896167755126957
498,498,2021-01-27,25.318559646606445
499,499,2021-01-28,23.96040725708008
500,500,2021-01-29,22.4095401763916
501,501,2021-02-01,22.7307243347168
502,502,2021-02-02,22.19847869873047
503,503,2021-02-03,22.326948165893555
504,504,2021-02-04,22.400362014770508
505,505,2021-02-05,22.52883720397949
506,506,2021-02-08,23.07943725585937
507,507,2021-02-09,23.400623321533203
508,508,2021-02-10,23.345563888549805
509,509,2021-02-11,23.63922119140625
510,510,2021-02-12,23.17120742797852
511,511,2021-02-16,22.437070846557617
512,512,2021-02-17,22.207653045654297
513,513,2021-02-18,22.06082534790039
514,514,2021-02-19,21.996585845947266
515,515,2021-02-22,22.04247283935547
516,516,2021-02-23,21.66622734069824
517,517,2021-02-24,21.79469490051269
518,518,2021-02-25,21.693758010864254
519,519,2021-02-26,21.54567527770996
520,520,2021-03-01,22.184267044067383
521,521,2021-03-02,22.026935577392575
522,522,2021-03-03,22.091720581054688
523,523,2021-03-04,21.869600296020508
524,524,2021-03-05,22.036190032958984
525,525,2021-03-08,22.17501449584961
526,526,2021-03-09,22.34160423278809
527,527,2021-03-10,22.850631713867188
528,528,2021-03-11,23.368911743164062
529,529,2021-03-12,23.507736206054688
530,530,2021-03-15,23.90570068359375
531,531,2021-03-16,23.646562576293945
532,532,2021-03-17,23.507736206054688
533,533,2021-03-18,23.32263946533203
534,534,2021-03-19,23.137540817260746
535,535,2021-03-22,23.405935287475582
536,536,2021-03-23,23.02647399902344
537,537,2021-03-24,22.674785614013672
538,538,2021-03-25,23.174558639526367
539,539,2021-03-26,23.91496086120605
540,540,2021-03-29,23.76688003540039
541,541,2021-03-30,23.5725212097168
542,542,2021-03-31,23.44295310974121
543,543,2021-04-01,23.711345672607425
544,544,2021-04-05,23.79464340209961
545,545,2021-04-06,23.6743278503418
546,546,2021-04-07,23.5262508392334
547,547,2021-04-08,23.69283866882324
548,548,2021-04-09,23.516990661621094
549,549,2021-04-12,23.609542846679688
550,550,2021-04-13,23.75762176513672
551,551,2021-04-14,23.683582305908203
552,552,2021-04-15,23.711345672607425
553,553,2021-04-16,24.07229423522949
554,554,2021-04-19,23.98900032043457
555,555,2021-04-20,23.44295310974121
556,556,2021-04-21,23.655818939208984
557,557,2021-04-22,23.202322006225582
558,558,2021-04-23,23.41518783569336
559,559,2021-04-26,23.655818939208984
560,560,2021-04-27,23.39668083190918
561,561,2021-04-28,23.37816619873047
562,562,2021-04-29,24.386964797973636
563,563,2021-04-30,23.49848175048828
564,564,2021-05-03,23.94272232055664
565,565,2021-05-04,24.14633178710937
566,566,2021-05-05,24.34994506835937
567,567,2021-05-06,24.9977970123291
568,568,2021-05-07,25.173643112182617
569,569,2021-05-10,24.98854255676269
570,570,2021-05-11,24.8404598236084
571,571,2021-05-12,23.970489501953125
572,572,2021-05-13,24.36845588684082
573,573,2021-05-14,24.59982681274414
574,574,2021-05-17,24.544300079345703
575,575,2021-05-18,24.340688705444336
576,576,2021-05-19,24.063037872314453
577,577,2021-05-20,24.535043716430664
578,578,2021-05-21,24.7386531829834
579,579,2021-05-24,24.8404598236084
580,580,2021-05-25,24.59982681274414
581,581,2021-05-26,24.590576171875
582,582,2021-05-27,24.59982681274414
583,583,2021-05-28,24.55320167541504
584,584,2021-06-01,24.646453857421875
585,585,2021-06-02,24.683757781982425
586,586,2021-06-03,25.112716674804688
587,587,2021-06-04,25.92400360107422
588,588,2021-06-07,26.082534790039062
589,589,2021-06-08,26.651371002197266
590,590,2021-06-09,26.5581169128418
591,591,2021-06-10,26.97775077819824
592,592,2021-06-11,26.73529624938965
593,593,2021-06-14,26.58609771728516
594,594,2021-06-15,26.390260696411133
595,595,2021-06-16,26.30633544921875
596,596,2021-06-17,25.877382278442383
597,597,2021-06-18,25.112716674804688
598,598,2021-06-21,25.774803161621094
599,599,2021-06-22,25.54167366027832
600,600,2021-06-23,25.33652114868164
601,601,2021-06-24,25.48572158813477
602,602,2021-06-25,25.821428298950195
603,603,2021-06-28,25.81210327148437
604,604,2021-06-29,25.737504959106445
605,605,2021-06-30,25.50437355041504
606,606,2021-07-01,25.457744598388672
607,607,2021-07-02,25.476396560668945
608,608,2021-07-06,25.30854606628418
609,609,2021-07-07,25.476396560668945
610,610,2021-07-08,25.41111946105957
611,611,2021-07-09,25.75615119934082
612,612,2021-07-12,25.476396560668945
613,613,2021-07-13,25.597625732421875
614,614,2021-07-14,26.15713119506836
615,615,2021-07-15,26.1757869720459
616,616,2021-07-16,25.746828079223636
617,617,2021-07-19,24.814306259155277
618,618,2021-07-20,25.28989601135254
619,619,2021-07-21,25.33652114868164
620,620,2021-07-22,25.457744598388672
621,621,2021-07-23,25.70952796936035
622,622,2021-07-26,25.746828079223636
623,623,2021-07-27,25.774803161621094
624,624,2021-07-28,25.159337997436523
625,625,2021-07-29,25.560325622558597
626,626,2021-07-30,26.241060256958008
627,627,2021-08-02,26.11983108520508
628,628,2021-08-03,27.08965492248535
629,629,2021-08-04,26.62339782714844
630,630,2021-08-05,26.315662384033203
631,631,2021-08-06,26.47419166564941
632,632,2021-08-09,26.315662384033203
633,633,2021-08-10,26.315662384033203
634,634,2021-08-11,26.4835147857666
635,635,2021-08-12,26.57676887512207
636,636,2021-08-13,26.940448760986328
637,637,2021-08-16,26.73529624938965
638,638,2021-08-17,26.4835147857666
639,639,2021-08-18,26.88450050354004
640,640,2021-08-19,27.061677932739254
641,641,2021-08-20,27.10830307006836
642,642,2021-08-23,27.248180389404297
643,643,2021-08-24,27.44400978088379
644,644,2021-08-25,27.490636825561523
645,645,2021-08-26,27.41603279113769
646,646,2021-08-27,27.499961853027344
647,647,2021-08-30,27.45333671569824
648,648,2021-08-31,27.2092227935791
649,649,2021-09-01,27.29372215270996
650,650,2021-09-02,27.57539367675781
651,651,2021-09-03,27.2092227935791
652,652,2021-09-07,26.56138229370117
653,653,2021-09-08,26.542604446411133
654,654,2021-09-09,26.42054557800293
655,655,2021-09-10,26.129491806030277
656,656,2021-09-13,26.51443862915039
657,657,2021-09-14,26.279714584350582
658,658,2021-09-15,26.33604621887207
659,659,2021-09-16,26.33604621887207
660,660,2021-09-17,26.19521141052246
661,661,2021-09-20,25.86659812927246
662,662,2021-09-21,25.735157012939453
663,663,2021-09-22,26.073156356811523
664,664,2021-09-23,26.439327239990234
665,665,2021-09-24,26.786720275878903
666,666,2021-09-27,26.90877342224121
667,667,2021-09-28,26.533218383789062
668,668,2021-09-29,26.627103805541992
669,669,2021-09-30,25.838436126708984
670,670,2021-10-01,26.28910446166992
671,671,2021-10-04,26.091936111450195
672,672,2021-10-05,26.30788230895996
673,673,2021-10-06,26.364213943481445
674,674,2021-10-07,26.88060760498047
675,675,2021-10-08,26.93694305419922
676,676,2021-10-11,26.88999557495117
677,677,2021-10-12,26.61771583557129
678,678,2021-10-13,26.56138229370117
679,679,2021-10-14,27.181053161621094
680,680,2021-10-15,26.852439880371094
681,681,2021-10-18,26.67405128479004
682,682,2021-10-19,26.5519962310791
683,683,2021-10-20,26.805500030517575
684,684,2021-10-21,26.69283103942871
685,685,2021-10-22,26.42993927001953
686,686,2021-10-25,25.951101303100582
687,687,2021-10-26,25.810266494750977
688,688,2021-10-27,27.99789428710937
689,689,2021-10-28,27.88522720336914
690,690,2021-10-29,27.71622657775879
691,691,2021-11-01,28.42978858947754
692,692,2021-11-02,29.31235122680664
693,693,2021-11-03,29.321739196777344
694,694,2021-11-04,29.171518325805664
695,695,2021-11-05,29.378076553344727
696,696,2021-11-08,29.34990692138672
697,697,2021-11-09,29.50012969970703
698,698,2021-11-10,29.80996322631836
699,699,2021-11-11,29.753631591796875
700,700,2021-11-12,30.07285690307617
701,701,2021-11-15,30.17613220214844
702,702,2021-11-16,30.03529930114746
703,703,2021-11-17,30.1573543548584
704,704,2021-11-18,30.40147018432617
705,705,2021-11-19,30.232467651367188
706,706,2021-11-22,30.42025184631348
707,707,2021-11-23,30.35452651977539
708,708,2021-11-24,30.43902587890625
709,709,2021-11-26,29.528297424316406
710,710,2021-11-29,29.89446449279785
711,711,2021-11-30,29.412601470947266
712,712,2021-12-01,29.100807189941406
713,713,2021-12-02,29.488187789916992
714,714,2021-12-03,29.54488182067871
715,715,2021-12-06,29.714948654174805
716,716,2021-12-07,30.85819625854492
717,717,2021-12-08,30.640884399414062
718,718,2021-12-09,30.933778762817383
719,719,2021-12-10,32.124267578125
720,720,2021-12-13,32.13371658325195
721,721,2021-12-14,31.67074966430664
722,722,2021-12-15,32.1715087890625
723,723,2021-12-16,31.62350845336914
724,724,2021-12-17,31.784130096435547
725,725,2021-12-20,31.330612182617188
726,726,2021-12-21,31.746339797973636
727,727,2021-12-22,31.973094940185547
728,728,2021-12-23,32.247100830078125
729,729,2021-12-27,33.173038482666016
730,730,2021-12-28,33.47537612915039
731,731,2021-12-29,33.7966194152832
732,732,2021-12-30,33.42813873291016
733,733,2021-12-31,33.739933013916016
