,Unnamed: 0,Date,ZBRA
143,143,2019-08-29,208.4900054931641
144,144,2019-08-30,205.02999877929688
145,145,2019-09-03,198.97999572753903
146,146,2019-09-04,200.6000061035156
147,147,2019-09-05,205.8500061035156
148,148,2019-09-06,202.72999572753903
149,149,2019-09-09,196.80999755859372
150,150,2019-09-10,192.63999938964844
151,151,2019-09-11,197.4199981689453
152,152,2019-09-12,197.27999877929688
153,153,2019-09-13,205.16000366210935
154,154,2019-09-16,202.77999877929688
155,155,2019-09-17,211.0
156,156,2019-09-18,209.1999969482422
157,157,2019-09-19,207.9499969482422
158,158,2019-09-20,203.67999267578125
159,159,2019-09-23,205.3999938964844
160,160,2019-09-24,203.97999572753903
161,161,2019-09-25,207.9499969482422
162,162,2019-09-26,208.2700042724609
163,163,2019-09-27,202.17999267578125
164,164,2019-09-30,206.3699951171875
165,165,2019-10-01,199.5399932861328
166,166,2019-10-02,199.50999450683597
167,167,2019-10-03,200.8500061035156
168,168,2019-10-04,204.4900054931641
169,169,2019-10-07,202.72999572753903
170,170,2019-10-08,198.08999633789065
171,171,2019-10-09,191.6300048828125
172,172,2019-10-10,190.8600006103516
173,173,2019-10-11,194.6000061035156
174,174,2019-10-14,193.5800018310547
175,175,2019-10-15,202.1499938964844
176,176,2019-10-16,198.3300018310547
177,177,2019-10-17,205.72999572753903
178,178,2019-10-18,203.05999755859372
179,179,2019-10-21,205.77999877929688
180,180,2019-10-22,203.2899932861328
181,181,2019-10-23,206.88999938964844
182,182,2019-10-24,211.0800018310547
183,183,2019-10-25,219.0800018310547
184,184,2019-10-28,222.8300018310547
185,185,2019-10-29,237.63999938964844
186,186,2019-10-30,238.8699951171875
187,187,2019-10-31,237.8699951171875
188,188,2019-11-01,238.0
189,189,2019-11-04,248.3500061035156
190,190,2019-11-05,241.32000732421875
191,191,2019-11-06,242.72999572753903
192,192,2019-11-07,240.4600067138672
193,193,2019-11-08,241.8600006103516
194,194,2019-11-11,242.72999572753903
195,195,2019-11-12,244.3800048828125
196,196,2019-11-13,242.5399932861328
197,197,2019-11-14,237.4499969482422
198,198,2019-11-15,237.72999572753903
199,199,2019-11-18,234.50999450683597
200,200,2019-11-19,235.91000366210935
201,201,2019-11-20,242.4600067138672
202,202,2019-11-21,242.6199951171875
203,203,2019-11-22,243.57000732421875
204,204,2019-11-25,248.94000244140625
205,205,2019-11-26,247.6999969482422
206,206,2019-11-27,255.2100067138672
207,207,2019-11-29,250.94000244140625
208,208,2019-12-02,250.4199981689453
209,209,2019-12-03,250.1100006103516
210,210,2019-12-04,253.2100067138672
211,211,2019-12-05,251.6199951171875
212,212,2019-12-06,256.9200134277344
213,213,2019-12-09,253.7899932861328
214,214,2019-12-10,256.8099975585937
215,215,2019-12-11,256.82000732421875
216,216,2019-12-12,258.2799987792969
217,217,2019-12-13,257.79998779296875
218,218,2019-12-16,255.4499969482422
219,219,2019-12-17,253.44000244140625
220,220,2019-12-18,255.42999267578125
221,221,2019-12-19,253.1300048828125
222,222,2019-12-20,252.4900054931641
223,223,2019-12-23,256.7300109863281
224,224,2019-12-24,254.3300018310547
225,225,2019-12-26,254.4199981689453
226,226,2019-12-27,256.0
227,227,2019-12-30,254.1100006103516
228,228,2019-12-31,255.44000244140625
229,229,2020-01-02,259.1400146484375
230,230,2020-01-03,256.04998779296875
231,231,2020-01-06,258.010009765625
232,232,2020-01-07,256.4700012207031
233,233,2020-01-08,247.63999938964844
234,234,2020-01-09,246.5
235,235,2020-01-10,246.2700042724609
236,236,2020-01-13,248.5800018310547
237,237,2020-01-14,248.07000732421875
238,238,2020-01-15,247.8000030517578
239,239,2020-01-16,253.92999267578125
240,240,2020-01-17,252.7400054931641
241,241,2020-01-21,252.4199981689453
242,242,2020-01-22,253.75
243,243,2020-01-23,254.3600006103516
244,244,2020-01-24,252.6999969482422
245,245,2020-01-27,243.22999572753903
246,246,2020-01-28,247.97999572753903
247,247,2020-01-29,250.1699981689453
248,248,2020-01-30,246.32000732421875
249,249,2020-01-31,239.0200042724609
250,250,2020-02-03,242.5500030517578
251,251,2020-02-04,247.8699951171875
252,252,2020-02-05,247.80999755859372
253,253,2020-02-06,252.08999633789065
254,254,2020-02-07,247.25999450683597
255,255,2020-02-10,248.5500030517578
256,256,2020-02-11,247.80999755859372
257,257,2020-02-12,251.9900054931641
258,258,2020-02-13,233.32000732421875
259,259,2020-02-14,238.7700042724609
260,260,2020-02-18,236.66000366210935
261,261,2020-02-19,240.5
262,262,2020-02-20,242.72000122070312
263,263,2020-02-21,238.38999938964844
264,264,2020-02-24,227.3999938964844
265,265,2020-02-25,220.0
266,266,2020-02-26,217.80999755859372
267,267,2020-02-27,213.92999267578125
268,268,2020-02-28,210.97000122070312
269,269,2020-03-02,221.7100067138672
270,270,2020-03-03,209.30999755859372
271,271,2020-03-04,216.0399932861328
272,272,2020-03-05,203.75999450683597
273,273,2020-03-06,202.7400054931641
274,274,2020-03-09,185.25999450683597
275,275,2020-03-10,202.19000244140625
276,276,2020-03-11,191.3000030517578
277,277,2020-03-12,161.50999450683594
278,278,2020-03-13,184.0200042724609
279,279,2020-03-16,166.0800018310547
280,280,2020-03-17,180.66000366210935
281,281,2020-03-18,185.47000122070312
282,282,2020-03-19,185.07000732421875
283,283,2020-03-20,179.3800048828125
284,284,2020-03-23,170.72000122070312
285,285,2020-03-24,180.5500030517578
286,286,2020-03-25,186.22999572753903
287,287,2020-03-26,197.50999450683597
288,288,2020-03-27,184.57000732421875
289,289,2020-03-30,188.3500061035156
290,290,2020-03-31,183.6000061035156
291,291,2020-04-01,176.4600067138672
292,292,2020-04-02,174.24000549316406
293,293,2020-04-03,178.0800018310547
294,294,2020-04-06,191.8500061035156
295,295,2020-04-07,192.3600006103516
296,296,2020-04-08,196.6499938964844
297,297,2020-04-09,201.22000122070312
298,298,2020-04-13,197.91000366210935
299,299,2020-04-14,206.8800048828125
300,300,2020-04-15,196.80999755859372
301,301,2020-04-16,201.6000061035156
302,302,2020-04-17,202.97999572753903
303,303,2020-04-20,202.3500061035156
304,304,2020-04-21,192.8500061035156
305,305,2020-04-22,199.41000366210935
306,306,2020-04-23,200.97000122070312
307,307,2020-04-24,208.6199951171875
308,308,2020-04-27,220.92999267578125
309,309,2020-04-28,228.47999572753903
310,310,2020-04-29,244.97000122070312
311,311,2020-04-30,229.66000366210935
312,312,2020-05-01,225.5500030517578
313,313,2020-05-04,228.7700042724609
314,314,2020-05-05,233.1499938964844
315,315,2020-05-06,232.4199981689453
316,316,2020-05-07,233.8600006103516
317,317,2020-05-08,242.9199981689453
318,318,2020-05-11,235.25999450683597
319,319,2020-05-12,230.1999969482422
320,320,2020-05-13,223.0800018310547
321,321,2020-05-14,221.7700042724609
322,322,2020-05-15,217.8000030517578
323,323,2020-05-18,235.8000030517578
324,324,2020-05-19,240.5500030517578
325,325,2020-05-20,241.4900054931641
326,326,2020-05-21,244.1499938964844
327,327,2020-05-22,243.5399932861328
328,328,2020-05-26,255.9600067138672
329,329,2020-05-27,258.6700134277344
330,330,2020-05-28,257.4200134277344
331,331,2020-05-29,261.32000732421875
332,332,2020-06-01,264.9700012207031
333,333,2020-06-02,264.0899963378906
334,334,2020-06-03,269.0199890136719
335,335,2020-06-04,261.1700134277344
336,336,2020-06-05,277.54998779296875
337,337,2020-06-08,277.0599975585937
338,338,2020-06-09,270.32000732421875
339,339,2020-06-10,267.0799865722656
340,340,2020-06-11,250.19000244140625
341,341,2020-06-12,258.3299865722656
342,342,2020-06-15,259.4100036621094
343,343,2020-06-16,266.4599914550781
344,344,2020-06-17,260.82000732421875
345,345,2020-06-18,262.2300109863281
346,346,2020-06-19,264.4100036621094
347,347,2020-06-22,261.7900085449219
348,348,2020-06-23,260.7699890136719
349,349,2020-06-24,250.5
350,350,2020-06-25,253.63999938964844
351,351,2020-06-26,246.4199981689453
352,352,2020-06-29,252.0500030517578
353,353,2020-06-30,255.9499969482422
354,354,2020-07-01,251.22999572753903
355,355,2020-07-02,255.0399932861328
356,356,2020-07-06,261.6300048828125
357,357,2020-07-07,254.25999450683597
358,358,2020-07-08,257.2099914550781
359,359,2020-07-09,262.010009765625
360,360,2020-07-10,260.6700134277344
361,361,2020-07-13,255.5
362,362,2020-07-14,266.4700012207031
363,363,2020-07-15,268.1600036621094
364,364,2020-07-16,267.6600036621094
365,365,2020-07-17,273.1000061035156
366,366,2020-07-20,276.3599853515625
367,367,2020-07-21,273.2799987792969
368,368,2020-07-22,277.0
369,369,2020-07-23,275.7099914550781
370,370,2020-07-24,269.9800109863281
371,371,2020-07-27,273.3399963378906
372,372,2020-07-28,271.17999267578125
373,373,2020-07-29,273.8500061035156
374,374,2020-07-30,274.95001220703125
375,375,2020-07-31,280.75
376,376,2020-08-03,280.7200012207031
377,377,2020-08-04,284.67999267578125
378,378,2020-08-05,288.8399963378906
379,379,2020-08-06,286.7300109863281
380,380,2020-08-07,283.0400085449219
381,381,2020-08-10,280.4100036621094
382,382,2020-08-11,280.57000732421875
383,383,2020-08-12,284.010009765625
384,384,2020-08-13,285.6099853515625
385,385,2020-08-14,286.0299987792969
386,386,2020-08-17,286.739990234375
387,387,2020-08-18,281.9599914550781
388,388,2020-08-19,283.1300048828125
389,389,2020-08-20,276.54998779296875
390,390,2020-08-21,275.3299865722656
391,391,2020-08-24,275.3900146484375
392,392,2020-08-25,277.8599853515625
393,393,2020-08-26,284.739990234375
394,394,2020-08-27,277.260009765625
395,395,2020-08-28,280.1600036621094
396,396,2020-08-31,286.5299987792969
397,397,2020-09-01,287.1600036621094
398,398,2020-09-02,294.3599853515625
399,399,2020-09-03,269.25
400,400,2020-09-04,260.54998779296875
401,401,2020-09-08,249.25999450683597
402,402,2020-09-09,255.1100006103516
403,403,2020-09-10,249.44000244140625
404,404,2020-09-11,249.9600067138672
405,405,2020-09-14,251.25999450683597
406,406,2020-09-15,257.4599914550781
407,407,2020-09-16,254.1499938964844
408,408,2020-09-17,256.17999267578125
409,409,2020-09-18,256.1499938964844
410,410,2020-09-21,248.72999572753903
411,411,2020-09-22,252.27999877929688
412,412,2020-09-23,249.5800018310547
413,413,2020-09-24,250.6699981689453
414,414,2020-09-25,257.4599914550781
415,415,2020-09-28,260.5599975585937
416,416,2020-09-29,258.9200134277344
417,417,2020-09-30,252.4600067138672
418,418,2020-10-01,258.4800109863281
419,419,2020-10-02,258.8099975585937
420,420,2020-10-05,268.010009765625
421,421,2020-10-06,269.9700012207031
422,422,2020-10-07,276.5799865722656
423,423,2020-10-08,279.0899963378906
424,424,2020-10-09,284.0
425,425,2020-10-12,288.25
426,426,2020-10-13,286.7300109863281
427,427,2020-10-14,284.7699890136719
428,428,2020-10-15,287.3099975585937
429,429,2020-10-16,293.0
430,430,2020-10-19,291.57000732421875
431,431,2020-10-20,294.8299865722656
432,432,2020-10-21,291.8599853515625
433,433,2020-10-22,300.9100036621094
434,434,2020-10-23,303.7200012207031
435,435,2020-10-26,295.1000061035156
436,436,2020-10-27,289.2799987792969
437,437,2020-10-28,285.20001220703125
438,438,2020-10-29,291.9700012207031
439,439,2020-10-30,283.6400146484375
440,440,2020-11-02,293.07000732421875
441,441,2020-11-03,319.2200012207031
442,442,2020-11-04,329.17999267578125
443,443,2020-11-05,340.1199951171875
444,444,2020-11-06,346.42999267578125
445,445,2020-11-09,352.7099914550781
446,446,2020-11-10,345.0199890136719
447,447,2020-11-11,356.2699890136719
448,448,2020-11-12,340.7799987792969
449,449,2020-11-13,345.8599853515625
450,450,2020-11-16,345.9800109863281
451,451,2020-11-17,340.7900085449219
452,452,2020-11-18,337.5799865722656
453,453,2020-11-19,358.3900146484375
454,454,2020-11-20,354.989990234375
455,455,2020-11-23,362.6900024414063
456,456,2020-11-24,373.4700012207031
457,457,2020-11-25,372.7300109863281
458,458,2020-11-27,377.0
459,459,2020-11-30,378.4200134277344
460,460,2020-12-01,372.1700134277344
461,461,2020-12-02,367.2099914550781
462,462,2020-12-03,372.3699951171875
463,463,2020-12-04,378.4700012207031
464,464,2020-12-07,373.8299865722656
465,465,2020-12-08,375.8399963378906
466,466,2020-12-09,376.8699951171875
467,467,2020-12-10,375.1400146484375
468,468,2020-12-11,377.55999755859375
469,469,2020-12-14,383.4599914550781
470,470,2020-12-15,383.4500122070313
471,471,2020-12-16,377.4100036621094
472,472,2020-12-17,375.4299926757813
473,473,2020-12-18,373.0
474,474,2020-12-21,375.9100036621094
475,475,2020-12-22,379.9599914550781
476,476,2020-12-23,379.739990234375
477,477,2020-12-24,376.8900146484375
478,478,2020-12-28,382.5899963378906
479,479,2020-12-29,378.0400085449219
480,480,2020-12-30,383.75
481,481,2020-12-31,384.3299865722656
482,482,2021-01-04,378.1300048828125
483,483,2021-01-05,380.5700073242188
484,484,2021-01-06,394.8200073242188
485,485,2021-01-07,409.1000061035156
486,486,2021-01-08,405.4700012207031
487,487,2021-01-11,413.7900085449219
488,488,2021-01-12,407.9500122070313
489,489,2021-01-13,412.4500122070313
490,490,2021-01-14,411.9800109863281
491,491,2021-01-15,409.2200012207031
492,492,2021-01-19,405.8399963378906
493,493,2021-01-20,406.5499877929688
494,494,2021-01-21,406.2000122070313
495,495,2021-01-22,408.8399963378906
496,496,2021-01-25,402.6300048828125
497,497,2021-01-26,395.1600036621094
498,498,2021-01-27,391.3599853515625
499,499,2021-01-28,393.0299987792969
500,500,2021-01-29,387.8299865722656
501,501,2021-02-01,397.3299865722656
502,502,2021-02-02,405.1900024414063
503,503,2021-02-03,403.6900024414063
504,504,2021-02-04,407.3399963378906
505,505,2021-02-05,407.1099853515625
506,506,2021-02-08,420.30999755859375
507,507,2021-02-09,425.2699890136719
508,508,2021-02-10,427.4700012207031
509,509,2021-02-11,470.0799865722656
510,510,2021-02-12,477.739990234375
511,511,2021-02-16,486.010009765625
512,512,2021-02-17,479.5799865722656
513,513,2021-02-18,477.6499938964844
514,514,2021-02-19,490.9400024414063
515,515,2021-02-22,488.30999755859375
516,516,2021-02-23,498.0199890136719
517,517,2021-02-24,512.6900024414062
518,518,2021-02-25,497.6199951171875
519,519,2021-02-26,499.4299926757813
520,520,2021-03-01,511.4800109863281
521,521,2021-03-02,501.6199951171875
522,522,2021-03-03,489.5499877929688
523,523,2021-03-04,479.6400146484375
524,524,2021-03-05,478.1499938964844
525,525,2021-03-08,460.6400146484375
526,526,2021-03-09,468.3500061035156
527,527,2021-03-10,470.510009765625
528,528,2021-03-11,480.75
529,529,2021-03-12,472.8500061035156
530,530,2021-03-15,478.1099853515625
531,531,2021-03-16,473.8999938964844
532,532,2021-03-17,473.2799987792969
533,533,2021-03-18,461.1099853515625
534,534,2021-03-19,459.9500122070313
535,535,2021-03-22,463.7699890136719
536,536,2021-03-23,462.6499938964844
537,537,2021-03-24,463.80999755859375
538,538,2021-03-25,461.260009765625
539,539,2021-03-26,476.9599914550781
540,540,2021-03-29,467.0700073242188
541,541,2021-03-30,474.8299865722656
542,542,2021-03-31,485.1799926757813
543,543,2021-04-01,491.7799987792969
544,544,2021-04-05,492.7999877929688
545,545,2021-04-06,491.1600036621094
546,546,2021-04-07,485.30999755859375
547,547,2021-04-08,502.8999938964844
548,548,2021-04-09,507.510009765625
549,549,2021-04-12,505.5
550,550,2021-04-13,504.55999755859375
551,551,2021-04-14,500.6499938964844
552,552,2021-04-15,507.8500061035156
553,553,2021-04-16,513.489990234375
554,554,2021-04-19,509.6300048828125
555,555,2021-04-20,499.55999755859375
556,556,2021-04-21,491.3699951171875
557,557,2021-04-22,487.3500061035156
558,558,2021-04-23,497.4100036621094
559,559,2021-04-26,498.5
560,560,2021-04-27,501.75
561,561,2021-04-28,496.6000061035156
562,562,2021-04-29,496.6300048828125
563,563,2021-04-30,487.739990234375
564,564,2021-05-03,479.0499877929688
565,565,2021-05-04,470.6199951171875
566,566,2021-05-05,482.4200134277344
567,567,2021-05-06,471.4100036621094
568,568,2021-05-07,488.5799865722656
569,569,2021-05-10,484.0400085449219
570,570,2021-05-11,485.6700134277344
571,571,2021-05-12,464.3900146484375
572,572,2021-05-13,471.9700012207031
573,573,2021-05-14,486.7300109863281
574,574,2021-05-17,482.010009765625
575,575,2021-05-18,477.5499877929688
576,576,2021-05-19,484.7200012207031
577,577,2021-05-20,493.8800048828125
578,578,2021-05-21,494.3299865722656
579,579,2021-05-24,501.6199951171875
580,580,2021-05-25,501.9200134277344
581,581,2021-05-26,501.3299865722656
582,582,2021-05-27,498.1000061035156
583,583,2021-05-28,497.0499877929688
584,584,2021-06-01,502.9200134277344
585,585,2021-06-02,504.7699890136719
586,586,2021-06-03,506.0400085449219
587,587,2021-06-04,516.5700073242188
588,588,2021-06-07,506.1799926757813
589,589,2021-06-08,505.5700073242188
590,590,2021-06-09,505.3500061035156
591,591,2021-06-10,508.6300048828125
592,592,2021-06-11,508.4800109863281
593,593,2021-06-14,509.9200134277344
594,594,2021-06-15,506.1000061035156
595,595,2021-06-16,506.7000122070313
596,596,2021-06-17,502.0899963378906
597,597,2021-06-18,493.4299926757813
598,598,2021-06-21,504.1300048828125
599,599,2021-06-22,506.4400024414063
600,600,2021-06-23,502.8800048828125
601,601,2021-06-24,510.3900146484375
602,602,2021-06-25,510.6499938964844
603,603,2021-06-28,527.1300048828125
604,604,2021-06-29,536.0599975585938
605,605,2021-06-30,529.489990234375
606,606,2021-07-01,532.02001953125
607,607,2021-07-02,539.9400024414062
608,608,2021-07-06,544.3499755859375
609,609,2021-07-07,546.6500244140625
610,610,2021-07-08,539.8400268554688
611,611,2021-07-09,547.72998046875
612,612,2021-07-12,548.0999755859375
613,613,2021-07-13,533.6199951171875
614,614,2021-07-14,530.1400146484375
615,615,2021-07-15,522.6199951171875
616,616,2021-07-16,518.3300170898438
617,617,2021-07-19,506.9100036621094
618,618,2021-07-20,519.6699829101562
619,619,2021-07-21,533.77001953125
620,620,2021-07-22,536.219970703125
621,621,2021-07-23,548.6099853515625
622,622,2021-07-26,545.3099975585938
623,623,2021-07-27,540.1799926757812
624,624,2021-07-28,545.739990234375
625,625,2021-07-29,548.0999755859375
626,626,2021-07-30,552.47998046875
627,627,2021-08-02,550.969970703125
628,628,2021-08-03,546.739990234375
629,629,2021-08-04,560.0
630,630,2021-08-05,569.219970703125
631,631,2021-08-06,562.27001953125
632,632,2021-08-09,563.97998046875
633,633,2021-08-10,567.1099853515625
634,634,2021-08-11,569.5399780273438
635,635,2021-08-12,568.4000244140625
636,636,2021-08-13,571.0700073242188
637,637,2021-08-16,572.8900146484375
638,638,2021-08-17,562.6799926757812
639,639,2021-08-18,557.1799926757812
640,640,2021-08-19,562.719970703125
641,641,2021-08-20,571.489990234375
642,642,2021-08-23,578.8900146484375
643,643,2021-08-24,578.7100219726562
644,644,2021-08-25,584.1099853515625
645,645,2021-08-26,578.9099731445312
646,646,2021-08-27,587.9600219726562
647,647,2021-08-30,584.780029296875
648,648,2021-08-31,587.1699829101562
649,649,2021-09-01,582.780029296875
650,650,2021-09-02,588.25
651,651,2021-09-03,590.5999755859375
652,652,2021-09-07,581.1400146484375
653,653,2021-09-08,579.75
654,654,2021-09-09,577.469970703125
655,655,2021-09-10,580.6300048828125
656,656,2021-09-13,579.9000244140625
657,657,2021-09-14,576.7899780273438
658,658,2021-09-15,580.97998046875
659,659,2021-09-16,584.760009765625
660,660,2021-09-17,569.1500244140625
661,661,2021-09-20,551.9000244140625
662,662,2021-09-21,543.0
663,663,2021-09-22,547.5800170898438
664,664,2021-09-23,553.4600219726562
665,665,2021-09-24,559.47998046875
666,666,2021-09-27,548.5800170898438
667,667,2021-09-28,531.1799926757812
668,668,2021-09-29,525.6699829101562
669,669,2021-09-30,515.4199829101562
670,670,2021-10-01,510.9800109863281
671,671,2021-10-04,502.3200073242188
672,672,2021-10-05,506.8900146484375
673,673,2021-10-06,506.3900146484375
674,674,2021-10-07,504.4100036621094
675,675,2021-10-08,498.7300109863281
676,676,2021-10-11,493.1300048828125
677,677,2021-10-12,494.5400085449219
678,678,2021-10-13,496.8599853515625
679,679,2021-10-14,511.3500061035156
680,680,2021-10-15,515.8300170898438
681,681,2021-10-18,526.9199829101562
682,682,2021-10-19,528.6300048828125
683,683,2021-10-20,527.0599975585938
684,684,2021-10-21,533.6099853515625
685,685,2021-10-22,527.9199829101562
686,686,2021-10-25,532.4600219726562
687,687,2021-10-26,525.4099731445312
688,688,2021-10-27,517.8400268554688
689,689,2021-10-28,532.0599975585938
690,690,2021-10-29,533.9500122070312
691,691,2021-11-01,542.5900268554688
692,692,2021-11-02,585.5499877929688
693,693,2021-11-03,578.489990234375
694,694,2021-11-04,597.4099731445312
695,695,2021-11-05,607.5
696,696,2021-11-08,596.8099975585938
697,697,2021-11-09,595.719970703125
698,698,2021-11-10,581.7999877929688
699,699,2021-11-11,585.0599975585938
700,700,2021-11-12,591.8400268554688
701,701,2021-11-15,590.760009765625
702,702,2021-11-16,605.0
703,703,2021-11-17,605.8300170898438
704,704,2021-11-18,606.9600219726562
705,705,2021-11-19,596.75
706,706,2021-11-22,602.969970703125
707,707,2021-11-23,598.739990234375
708,708,2021-11-24,598.02001953125
709,709,2021-11-26,590.719970703125
710,710,2021-11-29,607.2000122070312
711,711,2021-11-30,588.780029296875
712,712,2021-12-01,581.030029296875
713,713,2021-12-02,596.9600219726562
714,714,2021-12-03,588.2899780273438
715,715,2021-12-06,584.219970703125
716,716,2021-12-07,605.4400024414062
717,717,2021-12-08,605.3900146484375
718,718,2021-12-09,597.739990234375
719,719,2021-12-10,614.5499877929688
720,720,2021-12-13,604.97998046875
721,721,2021-12-14,585.8599853515625
722,722,2021-12-15,598.1900024414062
723,723,2021-12-16,592.0399780273438
724,724,2021-12-17,588.52001953125
725,725,2021-12-20,570.780029296875
726,726,2021-12-21,580.2100219726562
727,727,2021-12-22,580.4299926757812
728,728,2021-12-23,582.4099731445312
729,729,2021-12-27,606.3300170898438
730,730,2021-12-28,597.3200073242188
731,731,2021-12-29,601.1199951171875
732,732,2021-12-30,597.5399780273438
733,733,2021-12-31,595.2000122070312
734,734,2022-01-03,583.9000244140625
735,735,2022-01-04,587.5999755859375
736,736,2022-01-05,558.1799926757812
737,737,2022-01-06,555.1599731445312
738,738,2022-01-07,530.8599853515625
739,739,2022-01-10,535.4099731445312
740,740,2022-01-11,538.5700073242188
741,741,2022-01-12,538.4400024414062
742,742,2022-01-13,525.7999877929688
743,743,2022-01-14,528.0
