,Unnamed: 0.1,Unnamed: 0,Date,SYK,SYK_6m,SYK_12m
381,381,381,2020-08-10,180.56442260742188,185.98126220703125,187.7708740234375
382,382,382,2020-08-11,181.76708984375,184.3456420898437,191.30191040039065
383,383,383,2020-08-12,182.9794006347656,182.13270568847656,189.86831665039065
384,384,384,2020-08-13,183.7298889160156,180.84347534179688,186.9241485595703
385,385,385,2020-08-14,181.2379302978516,181.4495849609375,193.78421020507807
386,386,386,2020-08-17,181.8729553222656,184.2878875732422,192.62001037597656
387,387,387,2020-08-18,182.19044494628903,180.56442260742188,185.98126220703125
388,388,388,2020-08-19,179.0538787841797,181.76708984375,184.3456420898437
389,389,389,2020-08-20,180.7472686767578,182.9794006347656,182.13270568847656
390,390,390,2020-08-21,181.63243103027344,183.7298889160156,180.84347534179688
391,391,391,2020-08-24,181.5554351806641,181.2379302978516,181.4495849609375
392,392,392,2020-08-25,182.3925170898437,181.8729553222656,184.2878875732422
393,393,393,2020-08-26,181.85369873046875,182.19044494628903,180.56442260742188
394,394,394,2020-08-27,188.7714691162109,179.0538787841797,181.76708984375
395,395,395,2020-08-28,190.7053680419922,180.7472686767578,182.9794006347656
396,396,396,2020-08-31,190.65724182128903,181.63243103027344,183.7298889160156
397,397,397,2020-09-01,190.5322113037109,181.5554351806641,181.2379302978516
398,398,398,2020-09-02,193.9862670898437,182.3925170898437,181.8729553222656
399,399,399,2020-09-03,190.6380157470703,181.85369873046875,182.19044494628903
400,400,400,2020-09-04,190.1376953125,188.7714691162109,179.0538787841797
401,401,401,2020-09-08,192.50454711914065,190.7053680419922,180.7472686767578
402,402,402,2020-09-09,197.6327514648437,190.65724182128903,181.63243103027344
403,403,403,2020-09-10,194.14016723632807,190.5322113037109,181.5554351806641
404,404,404,2020-09-11,194.37112426757807,193.9862670898437,182.3925170898437
405,405,405,2020-09-14,197.7289581298828,190.6380157470703,181.85369873046875
406,406,406,2020-09-15,202.530029296875,190.1376953125,188.7714691162109
407,407,407,2020-09-16,207.63902282714844,192.50454711914065,190.7053680419922
408,408,408,2020-09-17,203.5595092773437,197.6327514648437,190.65724182128903
409,409,409,2020-09-18,198.56602478027344,194.14016723632807,190.5322113037109
410,410,410,2020-09-21,195.2274475097656,194.37112426757807,193.9862670898437
411,411,411,2020-09-22,195.6699981689453,197.7289581298828,190.6380157470703
412,412,412,2020-09-23,194.73670959472656,202.530029296875,190.1376953125
413,413,413,2020-09-24,191.427001953125,207.63902282714844,192.50454711914065
414,414,414,2020-09-25,197.24790954589844,203.5595092773437,197.6327514648437
415,415,415,2020-09-28,199.403076171875,198.56602478027344,194.14016723632807
416,416,416,2020-09-29,197.53619384765625,195.2274475097656,194.37112426757807
417,417,417,2020-09-30,201.0384521484375,195.6699981689453,197.7289581298828
418,418,418,2020-10-01,201.32791137695312,194.73670959472656,202.530029296875
419,419,419,2020-10-02,200.97091674804688,191.427001953125,207.63902282714844
420,420,420,2020-10-05,206.5282745361328,197.24790954589844,203.5595092773437
421,421,421,2020-10-06,203.1803741455078,199.403076171875,198.56602478027344
422,422,422,2020-10-07,209.75070190429688,197.53619384765625,195.2274475097656
423,423,423,2020-10-08,211.3812713623047,201.0384521484375,195.6699981689453
424,424,424,2020-10-09,215.08615112304688,201.32791137695312,194.73670959472656
425,425,425,2020-10-12,217.6911773681641,200.97091674804688,191.427001953125
426,426,426,2020-10-13,212.2592620849609,206.5282745361328,197.24790954589844
427,427,427,2020-10-14,213.4363250732422,203.1803741455078,199.403076171875
428,428,428,2020-10-15,214.5072631835937,209.75070190429688,197.53619384765625
429,429,429,2020-10-16,216.1667633056641,211.3812713623047,201.0384521484375
430,430,430,2020-10-19,213.11795043945312,215.08615112304688,201.32791137695312
431,431,431,2020-10-20,213.03109741210932,217.6911773681641,200.97091674804688
432,432,432,2020-10-21,213.1275634765625,212.2592620849609,206.5282745361328
433,433,433,2020-10-22,216.73599243164065,213.4363250732422,203.1803741455078
434,434,434,2020-10-23,214.09239196777344,214.5072631835937,209.75070190429688
435,435,435,2020-10-26,207.1843414306641,216.1667633056641,211.3812713623047
436,436,436,2020-10-27,205.94937133789065,213.11795043945312,215.08615112304688
437,437,437,2020-10-28,197.73876953125,213.03109741210932,217.6911773681641
438,438,438,2020-10-29,198.163330078125,213.1275634765625,212.2592620849609
439,439,439,2020-10-30,194.90220642089844,216.73599243164065,213.4363250732422
440,440,440,2020-11-02,195.64512634277344,214.09239196777344,214.5072631835937
441,441,441,2020-11-03,200.9323272705078,207.1843414306641,216.1667633056641
442,442,442,2020-11-04,200.42095947265625,205.94937133789065,213.11795043945312
443,443,443,2020-11-05,203.19000244140625,197.73876953125,213.03109741210932
444,444,444,2020-11-06,205.93006896972656,198.163330078125,213.1275634765625
445,445,445,2020-11-09,226.10435485839844,194.90220642089844,216.73599243164065
446,446,446,2020-11-10,222.45736694335932,195.64512634277344,214.09239196777344
447,447,447,2020-11-11,217.3148651123047,200.9323272705078,207.1843414306641
448,448,448,2020-11-12,217.29559326171875,200.42095947265625,205.94937133789065
449,449,449,2020-11-13,223.7791290283203,203.19000244140625,197.73876953125
450,450,450,2020-11-16,227.4840240478516,205.93006896972656,198.163330078125
451,451,451,2020-11-17,223.29673767089844,226.10435485839844,194.90220642089844
452,452,452,2020-11-18,223.60548400878903,222.45736694335932,195.64512634277344
453,453,453,2020-11-19,225.351791381836,217.3148651123047,200.9323272705078
454,454,454,2020-11-20,224.6667633056641,217.29559326171875,200.42095947265625
455,455,455,2020-11-23,224.8114776611328,223.7791290283203,203.19000244140625
456,456,456,2020-11-24,231.8546142578125,227.4840240478516,205.93006896972656
457,457,457,2020-11-25,225.4964904785156,223.29673767089844,226.10435485839844
458,458,458,2020-11-27,224.61851501464844,223.60548400878903,222.45736694335932
459,459,459,2020-11-30,225.1877593994141,225.351791381836,217.3148651123047
460,460,460,2020-12-01,222.8722076416016,224.6667633056641,217.29559326171875
461,461,461,2020-12-02,226.0175170898437,224.8114776611328,223.7791290283203
462,462,462,2020-12-03,226.51922607421875,231.8546142578125,227.4840240478516
463,463,463,2020-12-04,231.1599578857422,225.4964904785156,223.29673767089844
464,464,464,2020-12-07,228.4681396484375,224.61851501464844,223.60548400878903
465,465,465,2020-12-08,227.16563415527344,225.1877593994141,225.351791381836
466,466,466,2020-12-09,227.62876892089844,222.8722076416016,224.6667633056641
467,467,467,2020-12-10,226.8569183349609,226.0175170898437,224.8114776611328
468,468,468,2020-12-11,224.0299530029297,226.51922607421875,231.8546142578125
469,469,469,2020-12-14,222.823959350586,231.1599578857422,225.4964904785156
470,470,470,2020-12-15,225.8245391845703,228.4681396484375,224.61851501464844
471,471,471,2020-12-16,226.8569183349609,227.16563415527344,225.1877593994141
472,472,472,2020-12-17,229.722396850586,227.62876892089844,222.8722076416016
473,473,473,2020-12-18,231.55552673339844,226.8569183349609,226.0175170898437
474,474,474,2020-12-21,226.59640502929688,224.0299530029297,226.51922607421875
475,475,475,2020-12-22,227.01126098632807,222.823959350586,231.1599578857422
476,476,476,2020-12-23,228.01466369628903,225.8245391845703,228.4681396484375
477,477,477,2020-12-24,228.7190093994141,226.8569183349609,227.16563415527344
478,478,478,2020-12-28,230.1469116210937,229.722396850586,227.62876892089844
479,479,479,2020-12-29,232.3756866455078,231.55552673339844,226.8569183349609
480,480,480,2020-12-30,234.1555328369141,226.59640502929688,224.0299530029297
481,481,481,2020-12-31,237.03826904296875,227.01126098632807,222.823959350586
482,482,482,2021-01-04,231.21484375,228.01466369628903,225.8245391845703
483,483,483,2021-01-05,231.8339385986328,228.7190093994141,226.8569183349609
484,484,484,2021-01-06,234.5328063964844,230.1469116210937,229.722396850586
485,485,485,2021-01-07,235.7613525390625,232.3756866455078,231.55552673339844
486,486,486,2021-01-08,235.70330810546875,234.1555328369141,226.59640502929688
487,487,487,2021-01-11,233.95242309570312,237.03826904296875,227.01126098632807
488,488,488,2021-01-12,231.3986053466797,231.21484375,228.01466369628903
489,489,489,2021-01-13,235.25831604003903,231.8339385986328,228.7190093994141
490,490,490,2021-01-14,234.22325134277344,234.5328063964844,230.1469116210937
491,491,491,2021-01-15,234.08786010742188,235.7613525390625,232.3756866455078
492,492,492,2021-01-19,234.1652374267578,235.70330810546875,234.1555328369141
493,493,493,2021-01-20,237.2027130126953,233.95242309570312,237.03826904296875
494,494,494,2021-01-21,235.6452789306641,231.3986053466797,231.21484375
495,495,495,2021-01-22,232.09507751464844,235.25831604003903,231.8339385986328
496,496,496,2021-01-25,231.72750854492188,234.22325134277344,234.5328063964844
497,497,497,2021-01-26,230.2281188964844,234.08786010742188,235.7613525390625
498,498,498,2021-01-27,223.21490478515625,234.1652374267578,235.70330810546875
499,499,499,2021-01-28,222.4893951416016,237.2027130126953,233.95242309570312
500,500,500,2021-01-29,213.7929077148437,235.6452789306641,231.3986053466797
501,501,501,2021-02-01,219.1423797607422,232.09507751464844,235.25831604003903
502,502,502,2021-02-02,227.45187377929688,231.72750854492188,234.22325134277344
503,503,503,2021-02-03,226.3103485107422,230.2281188964844,234.08786010742188
504,504,504,2021-02-04,229.33819580078125,223.21490478515625,234.1652374267578
505,505,505,2021-02-05,230.982666015625,222.4893951416016,237.2027130126953
506,506,506,2021-02-08,234.5328063964844,213.7929077148437,235.6452789306641
507,507,507,2021-02-09,234.2426147460937,219.1423797607422,232.09507751464844
508,508,508,2021-02-10,235.0938873291016,227.45187377929688,231.72750854492188
509,509,509,2021-02-11,237.32846069335932,226.3103485107422,230.2281188964844
510,510,510,2021-02-12,240.04669189453125,229.33819580078125,223.21490478515625
511,511,511,2021-02-16,239.76617431640625,230.982666015625,222.4893951416016
512,512,512,2021-02-17,238.5182647705078,234.5328063964844,213.7929077148437
513,513,513,2021-02-18,237.15432739257807,234.2426147460937,219.1423797607422
514,514,514,2021-02-19,234.18458557128903,235.0938873291016,227.45187377929688
515,515,515,2021-02-22,235.2099609375,237.32846069335932,226.3103485107422
516,516,516,2021-02-23,238.5086212158203,240.04669189453125,229.33819580078125
517,517,517,2021-02-24,240.6948089599609,239.76617431640625,230.982666015625
518,518,518,2021-02-25,237.75408935546875,238.5182647705078,234.5328063964844
519,519,519,2021-02-26,234.76498413085932,237.15432739257807,234.2426147460937
520,520,520,2021-03-01,237.7831115722656,234.18458557128903,235.0938873291016
521,521,521,2021-03-02,237.37681579589844,235.2099609375,237.32846069335932
522,522,522,2021-03-03,234.9487762451172,238.5086212158203,240.04669189453125
523,523,523,2021-03-04,228.09996032714844,240.6948089599609,239.76617431640625
524,524,524,2021-03-05,232.1918334960937,237.75408935546875,238.5182647705078
525,525,525,2021-03-08,228.29342651367188,234.76498413085932,237.15432739257807
526,526,526,2021-03-09,229.4252319335937,237.7831115722656,234.18458557128903
527,527,527,2021-03-10,232.2401885986328,237.37681579589844,235.2099609375
528,528,528,2021-03-11,231.4469757080078,234.9487762451172,238.5086212158203
529,529,529,2021-03-12,232.89801025390625,228.09996032714844,240.6948089599609
530,530,530,2021-03-15,233.3720092773437,232.1918334960937,237.75408935546875
531,531,531,2021-03-16,230.25714111328125,228.29342651367188,234.76498413085932
532,532,532,2021-03-17,228.4675750732422,229.4252319335937,237.7831115722656
533,533,533,2021-03-18,223.32130432128903,232.2401885986328,237.37681579589844
534,534,534,2021-03-19,222.4893951416016,231.4469757080078,234.9487762451172
535,535,535,2021-03-22,224.5014495849609,232.89801025390625,228.09996032714844
536,536,536,2021-03-23,221.93798828125,233.3720092773437,232.1918334960937
537,537,537,2021-03-24,226.1750030517578,230.25714111328125,228.29342651367188
538,538,538,2021-03-25,227.6549835205078,228.4675750732422,229.4252319335937
539,539,539,2021-03-26,233.11080932617188,223.32130432128903,232.2401885986328
540,540,540,2021-03-29,234.1265411376953,222.4893951416016,231.4469757080078
541,541,541,2021-03-30,235.7753295898437,224.5014495849609,232.89801025390625
542,542,542,2021-03-31,236.2408599853516,221.93798828125,233.3720092773437
543,543,543,2021-04-01,235.62985229492188,226.1750030517578,230.25714111328125
544,544,544,2021-04-05,240.9932098388672,227.6549835205078,228.4675750732422
545,545,545,2021-04-06,240.90591430664065,233.11080932617188,223.32130432128903
546,546,546,2021-04-07,239.9845428466797,234.1265411376953,222.4893951416016
547,547,547,2021-04-08,242.34132385253903,235.7753295898437,224.5014495849609
548,548,548,2021-04-09,245.6873779296875,236.2408599853516,221.93798828125
549,549,549,2021-04-12,244.2422637939453,235.62985229492188,226.1750030517578
550,550,550,2021-04-13,245.92987060546875,240.9932098388672,227.6549835205078
551,551,551,2021-04-14,244.6884002685547,240.90591430664065,233.11080932617188
552,552,552,2021-04-15,249.1110076904297,239.9845428466797,234.1265411376953
553,553,553,2021-04-16,249.3825836181641,242.34132385253903,235.7753295898437
554,554,554,2021-04-19,249.01402282714844,245.6873779296875,236.2408599853516
555,555,555,2021-04-20,250.6434326171875,244.2422637939453,235.62985229492188
556,556,556,2021-04-21,255.9389190673828,245.92987060546875,240.9932098388672
557,557,557,2021-04-22,256.2104797363281,244.6884002685547,240.90591430664065
558,558,558,2021-04-23,258.9552001953125,249.1110076904297,239.9845428466797
559,559,559,2021-04-26,257.2870788574219,249.3825836181641,242.34132385253903
560,560,560,2021-04-27,257.0445861816406,249.01402282714844,245.6873779296875
561,561,561,2021-04-28,251.7587432861328,250.6434326171875,244.2422637939453
562,562,562,2021-04-29,255.4927978515625,255.9389190673828,245.92987060546875
563,563,563,2021-04-30,254.7168884277344,256.2104797363281,244.6884002685547
564,564,564,2021-05-03,255.1726837158203,258.9552001953125,249.1110076904297
565,565,565,2021-05-04,247.8889923095703,257.2870788574219,249.3825836181641
566,566,566,2021-05-05,245.4449462890625,257.0445861816406,249.01402282714844
567,567,567,2021-05-06,246.47299194335932,251.7587432861328,250.6434326171875
568,568,568,2021-05-07,247.10340881347656,255.4927978515625,255.9389190673828
569,569,569,2021-05-10,248.26724243164065,254.7168884277344,256.2104797363281
570,570,570,2021-05-11,243.9221954345703,255.1726837158203,258.9552001953125
571,571,571,2021-05-12,237.38528442382807,247.8889923095703,257.2870788574219
572,572,572,2021-05-13,240.3822021484375,245.4449462890625,257.0445861816406
573,573,573,2021-05-14,245.3285369873047,246.47299194335932,251.7587432861328
574,574,574,2021-05-17,244.2616729736328,247.10340881347656,255.4927978515625
575,575,575,2021-05-18,245.22186279296875,248.26724243164065,254.7168884277344
576,576,576,2021-05-19,244.64962768554688,243.9221954345703,255.1726837158203
577,577,577,2021-05-20,246.6863555908203,237.38528442382807,247.8889923095703
578,578,578,2021-05-21,247.9471740722656,240.3822021484375,245.4449462890625
579,579,579,2021-05-24,249.40196228027344,245.3285369873047,246.47299194335932
580,580,580,2021-05-25,249.05284118652344,244.2616729736328,247.10340881347656
581,581,581,2021-05-26,244.8242034912109,245.22186279296875,248.26724243164065
582,582,582,2021-05-27,246.84152221679688,244.64962768554688,243.9221954345703
583,583,583,2021-05-28,247.57862854003903,246.6863555908203,237.38528442382807
584,584,584,2021-06-01,248.0829620361328,247.9471740722656,240.3822021484375
585,585,585,2021-06-02,243.1657257080078,249.40196228027344,245.3285369873047
586,586,586,2021-06-03,242.1764678955078,249.05284118652344,244.2616729736328
587,587,587,2021-06-04,244.2422637939453,244.8242034912109,245.22186279296875
588,588,588,2021-06-07,242.0212860107422,246.84152221679688,244.64962768554688
589,589,589,2021-06-08,242.2152557373047,247.57862854003903,246.6863555908203
590,590,590,2021-06-09,245.5031280517578,248.0829620361328,247.9471740722656
591,591,591,2021-06-10,248.9267578125,243.1657257080078,249.40196228027344
592,592,592,2021-06-11,248.0829620361328,242.1764678955078,249.05284118652344
593,593,593,2021-06-14,247.98599243164065,244.2422637939453,244.8242034912109
594,594,594,2021-06-15,248.94615173339844,242.0212860107422,246.84152221679688
595,595,595,2021-06-16,248.67459106445312,242.2152557373047,247.57862854003903
596,596,596,2021-06-17,251.7296905517578,245.5031280517578,248.0829620361328
597,597,597,2021-06-18,247.2294921875,248.9267578125,243.1657257080078
598,598,598,2021-06-21,251.90426635742188,248.0829620361328,242.1764678955078
599,599,599,2021-06-22,254.82354736328125,247.98599243164065,244.2422637939453
600,600,600,2021-06-23,254.7265625,248.94615173339844,242.0212860107422
601,601,601,2021-06-24,253.51426696777344,248.67459106445312,242.2152557373047
602,602,602,2021-06-25,255.07574462890625,251.7296905517578,245.5031280517578
603,603,603,2021-06-28,252.5152587890625,247.2294921875,248.9267578125
604,604,604,2021-06-29,253.2055206298828,251.90426635742188,248.0829620361328
605,605,605,2021-06-30,252.5152587890625,254.82354736328125,247.98599243164065
606,606,606,2021-07-01,255.4027557373047,254.7265625,248.94615173339844
607,607,607,2021-07-02,258.0472412109375,253.51426696777344,248.67459106445312
608,608,608,2021-07-06,257.50274658203125,255.07574462890625,251.7296905517578
609,609,609,2021-07-07,257.9693908691406,252.5152587890625,247.2294921875
610,610,610,2021-07-08,256.6083068847656,253.2055206298828,251.90426635742188
611,611,611,2021-07-09,257.084716796875,252.5152587890625,254.82354736328125
612,612,612,2021-07-12,257.5611267089844,255.4027557373047,254.7265625
613,613,613,2021-07-13,254.3332977294922,258.0472412109375,253.51426696777344
614,614,614,2021-07-14,254.0999298095703,257.50274658203125,255.07574462890625
615,615,615,2021-07-15,249.90969848632807,257.9693908691406,252.5152587890625
616,616,616,2021-07-16,250.43472290039065,256.6083068847656,253.2055206298828
617,617,617,2021-07-19,241.9860992431641,257.084716796875,252.5152587890625
618,618,618,2021-07-20,248.09164428710932,257.5611267089844,255.4027557373047
619,619,619,2021-07-21,251.4944000244141,254.3332977294922,258.0472412109375
620,620,620,2021-07-22,251.90280151367188,254.0999298095703,257.50274658203125
621,621,621,2021-07-23,255.3736267089844,249.90969848632807,257.9693908691406
622,622,622,2021-07-26,256.209716796875,250.43472290039065,256.6083068847656
623,623,623,2021-07-27,260.8958435058594,241.9860992431641,257.084716796875
624,624,624,2021-07-28,261.2166748046875,248.09164428710932,257.5611267089844
625,625,625,2021-07-29,261.7027282714844,251.4944000244141,254.3332977294922
626,626,626,2021-07-30,263.4138488769531,251.90280151367188,254.0999298095703
627,627,627,2021-08-02,262.56805419921875,255.3736267089844,249.90969848632807
628,628,628,2021-08-03,260.5653076171875,256.209716796875,250.43472290039065
629,629,629,2021-08-04,255.28610229492188,260.8958435058594,241.9860992431641
630,630,630,2021-08-05,257.1625366210937,261.2166748046875,248.09164428710932
631,631,631,2021-08-06,255.2666473388672,261.7027282714844,251.4944000244141
632,632,632,2021-08-09,250.39581298828125,263.4138488769531,251.90280151367188
633,633,633,2021-08-10,246.4680328369141,262.56805419921875,255.3736267089844
634,634,634,2021-08-11,250.3666229248047,260.5653076171875,256.209716796875
635,635,635,2021-08-12,253.6527404785156,255.28610229492188,260.8958435058594
636,636,636,2021-08-13,255.84022521972656,257.1625366210937,261.2166748046875
637,637,637,2021-08-16,257.6875,255.2666473388672,261.7027282714844
638,638,638,2021-08-17,260.1471862792969,250.39581298828125,263.4138488769531
639,639,639,2021-08-18,256.2583312988281,246.4680328369141,262.56805419921875
640,640,640,2021-08-19,256.977783203125,250.3666229248047,260.5653076171875
641,641,641,2021-08-20,257.9111022949219,253.6527404785156,255.28610229492188
642,642,642,2021-08-23,257.9111022949219,255.84022521972656,257.1625366210937
643,643,643,2021-08-24,263.5694580078125,257.6875,255.2666473388672
644,644,644,2021-08-25,263.9485778808594,260.1471862792969,250.39581298828125
645,645,645,2021-08-26,263.6180114746094,256.2583312988281,246.4680328369141
646,646,646,2021-08-27,265.8250427246094,256.977783203125,250.3666229248047
647,647,647,2021-08-30,266.4666442871094,257.9111022949219,253.6527404785156
648,648,648,2021-08-31,269.4027709960937,257.9111022949219,255.84022521972656
649,649,649,2021-09-01,268.9847412109375,263.5694580078125,257.6875
650,650,650,2021-09-02,269.9666748046875,263.9485778808594,260.1471862792969
651,651,651,2021-09-03,268.9652709960937,263.6180114746094,256.2583312988281
652,652,652,2021-09-07,270.9291687011719,265.8250427246094,256.977783203125
653,653,653,2021-09-08,272.3097229003906,266.4666442871094,257.9111022949219
654,654,654,2021-09-09,269.2277526855469,269.4027709960937,257.9111022949219
655,655,655,2021-09-10,266.25274658203125,268.9847412109375,263.5694580078125
656,656,656,2021-09-13,263.306884765625,269.9666748046875,263.9485778808594
657,657,657,2021-09-14,267.6138610839844,268.9652709960937,263.6180114746094
658,658,658,2021-09-15,269.4027709960937,270.9291687011719,265.8250427246094
659,659,659,2021-09-16,268.4402160644531,272.3097229003906,266.4666442871094
660,660,660,2021-09-17,265.44586181640625,269.2277526855469,269.4027709960937
661,661,661,2021-09-20,260.8764038085937,266.25274658203125,268.9847412109375
662,662,662,2021-09-21,260.7986145019531,263.306884765625,269.9666748046875
663,663,663,2021-09-22,264.10418701171875,267.6138610839844,268.9652709960937
664,664,664,2021-09-23,268.4888610839844,269.4027709960937,270.9291687011719
665,665,665,2021-09-24,268.9555358886719,268.4402160644531,272.3097229003906
666,666,666,2021-09-27,265.8833312988281,265.44586181640625,269.2277526855469
667,667,667,2021-09-28,260.39019775390625,260.8764038085937,266.25274658203125
668,668,668,2021-09-29,261.06268310546875,260.7986145019531,263.306884765625
669,669,669,2021-09-30,256.9989929199219,264.10418701171875,267.6138610839844
670,670,670,2021-10-01,261.3843078613281,268.4888610839844,269.4027709960937
671,671,671,2021-10-04,255.6541290283203,268.9555358886719,268.4402160644531
672,672,672,2021-10-05,255.80029296875,265.8833312988281,265.44586181640625
673,673,673,2021-10-06,256.9989929199219,260.39019775390625,260.8764038085937
674,674,674,2021-10-07,259.1818542480469,261.06268310546875,260.7986145019531
675,675,675,2021-10-08,256.9599609375,256.9989929199219,264.10418701171875
676,676,676,2021-10-11,252.1458740234375,261.3843078613281,268.4888610839844
677,677,677,2021-10-12,251.60015869140625,255.6541290283203,268.9555358886719
678,678,678,2021-10-13,249.96295166015625,255.80029296875,265.8833312988281
679,679,679,2021-10-14,257.1256103515625,256.9989929199219,260.39019775390625
680,680,680,2021-10-15,259.5326843261719,259.1818542480469,261.06268310546875
681,681,681,2021-10-18,255.3715209960937,256.9599609375,256.9989929199219
682,682,682,2021-10-19,263.9570007324219,252.1458740234375,261.3843078613281
683,683,683,2021-10-20,266.7831115722656,251.60015869140625,255.6541290283203
684,684,684,2021-10-21,269.3948059082031,249.96295166015625,255.80029296875
685,685,685,2021-10-22,268.702880859375,257.1256103515625,256.9989929199219
686,686,686,2021-10-25,266.09112548828125,259.5326843261719,259.1818542480469
687,687,687,2021-10-26,266.2178649902344,255.3715209960937,256.9599609375
688,688,688,2021-10-27,261.6571350097656,263.9570007324219,252.1458740234375
689,689,689,2021-10-28,261.5986633300781,266.7831115722656,251.60015869140625
690,690,690,2021-10-29,259.2890930175781,269.3948059082031,249.96295166015625
691,691,691,2021-11-01,261.55963134765625,268.702880859375,257.1256103515625
692,692,692,2021-11-02,265.70135498046875,266.09112548828125,259.5326843261719
693,693,693,2021-11-03,264.9314880371094,266.2178649902344,255.3715209960937
694,694,694,2021-11-04,263.1773681640625,261.6571350097656,263.9570007324219
695,695,695,2021-11-05,269.12188720703125,261.5986633300781,266.7831115722656
696,696,696,2021-11-08,268.5274353027344,259.2890930175781,269.3948059082031
697,697,697,2021-11-09,268.1571655273437,261.55963134765625,268.702880859375
698,698,698,2021-11-10,264.1518859863281,265.70135498046875,266.09112548828125
699,699,699,2021-11-11,256.7066345214844,264.9314880371094,266.2178649902344
700,700,700,2021-11-12,257.6031188964844,263.1773681640625,261.6571350097656
701,701,701,2021-11-15,255.21560668945312,269.12188720703125,261.5986633300781
702,702,702,2021-11-16,255.61512756347656,268.5274353027344,259.2890930175781
703,703,703,2021-11-17,255.3813018798828,268.1571655273437,261.55963134765625
704,704,704,2021-11-18,253.0814208984375,264.1518859863281,265.70135498046875
705,705,705,2021-11-19,256.9697265625,256.7066345214844,264.9314880371094
706,706,706,2021-11-22,253.66607666015625,257.6031188964844,263.1773681640625
707,707,707,2021-11-23,248.05291748046875,255.21560668945312,269.12188720703125
708,708,708,2021-11-24,248.64735412597656,255.61512756347656,268.5274353027344
709,709,709,2021-11-26,237.2747802734375,255.3813018798828,268.1571655273437
710,710,710,2021-11-29,237.29425048828125,253.0814208984375,264.1518859863281
711,711,711,2021-11-30,230.599349975586,256.9697265625,256.7066345214844
712,712,712,2021-12-01,233.00640869140625,253.66607666015625,257.6031188964844
713,713,713,2021-12-02,241.09487915039065,248.05291748046875,255.21560668945312
714,714,714,2021-12-03,240.578353881836,248.64735412597656,255.61512756347656
715,715,715,2021-12-06,247.9262084960937,237.2747802734375,255.3813018798828
716,716,716,2021-12-07,253.9097595214844,237.29425048828125,253.0814208984375
717,717,717,2021-12-08,254.6211853027344,230.599349975586,256.9697265625
718,718,718,2021-12-09,253.8999938964844,233.00640869140625,253.66607666015625
719,719,719,2021-12-10,253.56866455078125,241.09487915039065,248.05291748046875
720,720,720,2021-12-13,253.4419860839844,240.578353881836,248.64735412597656
721,721,721,2021-12-14,248.257568359375,247.9262084960937,237.2747802734375
722,722,722,2021-12-15,245.7920379638672,253.9097595214844,237.29425048828125
723,723,723,2021-12-16,245.0514068603516,254.6211853027344,230.599349975586
724,724,724,2021-12-17,244.81753540039065,253.8999938964844,233.00640869140625
725,725,725,2021-12-20,241.45545959472656,253.56866455078125,241.09487915039065
726,726,726,2021-12-21,249.6900787353516,253.4419860839844,240.578353881836
727,727,727,2021-12-22,257.320556640625,248.257568359375,247.9262084960937
728,728,728,2021-12-23,261.4135131835937,245.7920379638672,253.9097595214844
729,729,729,2021-12-27,263.5282287597656,245.0514068603516,254.6211853027344
730,730,730,2021-12-28,263.8887939453125,244.81753540039065,253.8999938964844
731,731,731,2021-12-29,264.2006225585937,241.45545959472656,253.56866455078125
732,732,732,2021-12-30,264.46929931640625,249.6900787353516,253.4419860839844
733,733,733,2021-12-31,261.27447509765625,257.320556640625,248.257568359375
734,734,734,2022-01-03,262.2514953613281,261.4135131835937,245.7920379638672
735,735,735,2022-01-04,271.3865966796875,263.5282287597656,245.0514068603516
736,736,736,2022-01-05,265.99346923828125,263.8887939453125,244.81753540039065
737,737,737,2022-01-06,265.2606506347656,264.2006225585937,241.45545959472656
738,738,738,2022-01-07,257.512939453125,264.46929931640625,249.6900787353516
739,739,739,2022-01-10,257.7864685058594,261.27447509765625,257.320556640625
740,740,740,2022-01-11,262.0072326660156,262.2514953613281,261.4135131835937
741,741,741,2022-01-12,261.8704528808594,271.3865966796875,263.5282287597656
742,742,742,2022-01-13,261.733642578125,265.99346923828125,263.8887939453125
743,743,743,2022-01-14,260.5807800292969,265.2606506347656,264.2006225585937
744,744,744,2022-01-18,254.49395751953125,257.512939453125,264.46929931640625
745,745,745,2022-01-19,252.3640289306641,257.7864685058594,261.27447509765625
746,746,746,2022-01-20,251.11343383789065,262.0072326660156,262.2514953613281
747,747,747,2022-01-21,248.82717895507807,261.8704528808594,271.3865966796875
748,748,748,2022-01-24,246.1306610107422,261.733642578125,265.99346923828125
749,749,749,2022-01-25,243.5415496826172,260.5807800292969,265.2606506347656
750,750,750,2022-01-26,242.5547790527344,254.49395751953125,257.512939453125
751,751,751,2022-01-27,239.692123413086,252.3640289306641,257.7864685058594
752,752,752,2022-01-28,242.6817626953125,251.11343383789065,262.0072326660156
753,753,753,2022-01-31,242.34957885742188,248.82717895507807,261.8704528808594
754,754,754,2022-02-01,242.886962890625,246.1306610107422,261.733642578125
755,755,755,2022-02-02,248.62203979492188,243.5415496826172,260.5807800292969
756,756,756,2022-02-03,244.99728393554688,242.5547790527344,254.49395751953125
757,757,757,2022-02-04,245.1829376220703,239.692123413086,252.3640289306641
758,758,758,2022-02-07,242.4863739013672,242.6817626953125,251.11343383789065
759,759,759,2022-02-08,249.2375640869141,242.34957885742188,248.82717895507807
760,760,760,2022-02-09,254.23989868164065,242.886962890625,246.1306610107422
