,Unnamed: 0,Date,ESS
71,71,2019-05-17,243.9918365478516
72,72,2019-05-20,242.3113250732422
73,73,2019-05-21,244.554931640625
74,74,2019-05-22,245.62977600097656
75,75,2019-05-23,246.88372802734372
76,76,2019-05-24,248.21446228027344
77,77,2019-05-28,246.7472686767578
78,78,2019-05-29,243.42030334472656
79,79,2019-05-30,243.51417541503903
80,80,2019-05-31,248.87139892578125
81,81,2019-06-03,247.0714111328125
82,82,2019-06-04,245.62977600097656
83,83,2019-06-05,252.1641845703125
84,84,2019-06-06,252.9319305419922
85,85,2019-06-07,253.0769500732422
86,86,2019-06-10,252.5138702392578
87,87,2019-06-11,255.08151245117188
88,88,2019-06-12,254.9194793701172
89,89,2019-06-13,254.39056396484372
90,90,2019-06-14,255.2266082763672
91,91,2019-06-17,257.89666748046875
92,92,2019-06-18,256.864501953125
93,93,2019-06-19,257.3252258300781
94,94,2019-06-20,258.40008544921875
95,95,2019-06-21,255.90054321289065
96,96,2019-06-24,254.2115478515625
97,97,2019-06-25,250.9528350830078
98,98,2019-06-26,245.93682861328125
99,99,2019-06-27,247.67173767089844
100,100,2019-06-28,250.7293243408203
101,101,2019-07-01,252.532958984375
102,102,2019-07-02,256.43218994140625
103,103,2019-07-03,259.103271484375
104,104,2019-07-05,258.6051330566406
105,105,2019-07-08,261.0442810058594
106,106,2019-07-09,262.2810974121094
107,107,2019-07-10,264.6858825683594
108,108,2019-07-11,262.7878112792969
109,109,2019-07-12,261.0529479980469
110,110,2019-07-15,261.84307861328125
111,111,2019-07-16,261.3450012207031
112,112,2019-07-17,260.7522888183594
113,113,2019-07-18,260.2455749511719
114,114,2019-07-19,253.2801513671875
115,115,2019-07-22,250.83236694335935
116,116,2019-07-23,253.88995361328125
117,117,2019-07-24,252.2924652099609
118,118,2019-07-25,256.4579162597656
119,119,2019-07-26,261.1559753417969
120,120,2019-07-29,264.3853454589844
121,121,2019-07-30,263.3976135253906
122,122,2019-07-31,259.56707763671875
123,123,2019-08-01,261.8516540527344
124,124,2019-08-02,262.2897644042969
125,125,2019-08-05,252.8679351806641
126,126,2019-08-06,257.1707763671875
127,127,2019-08-07,258.2273254394531
128,128,2019-08-08,261.2762145996094
129,129,2019-08-09,264.1190795898437
130,130,2019-08-12,268.207275390625
131,131,2019-08-13,269.0918884277344
132,132,2019-08-14,263.91290283203125
133,133,2019-08-15,268.50787353515625
134,134,2019-08-16,270.3029479980469
135,135,2019-08-19,272.92242431640625
136,136,2019-08-20,271.1789855957031
137,137,2019-08-21,273.39483642578125
138,138,2019-08-22,275.6879577636719
139,139,2019-08-23,270.70660400390625
140,140,2019-08-26,274.58868408203125
141,141,2019-08-27,273.8414306640625
142,142,2019-08-28,274.61444091796875
143,143,2019-08-29,276.1689758300781
144,144,2019-08-30,275.919921875
145,145,2019-09-03,277.0879211425781
146,146,2019-09-04,279.4842224121094
147,147,2019-09-05,278.8915710449219
148,148,2019-09-06,280.9013671875
149,149,2019-09-09,279.70751953125
150,150,2019-09-10,275.8511962890625
151,151,2019-09-11,276.7100830078125
152,152,2019-09-12,278.2903747558594
153,153,2019-09-13,277.0966186523437
154,154,2019-09-16,278.5309143066406
155,155,2019-09-17,282.4129943847656
156,156,2019-09-18,282.060791015625
157,157,2019-09-19,280.7897033691406
158,158,2019-09-20,277.259765625
159,159,2019-09-23,279.2608947753906
160,160,2019-09-24,279.2694702148437
161,161,2019-09-25,281.1246643066406
162,162,2019-09-26,283.6067199707031
163,163,2019-09-27,281.95660400390625
164,164,2019-09-30,282.2158203125
165,165,2019-10-01,281.3345642089844
166,166,2019-10-02,281.5937194824219
167,167,2019-10-03,283.50311279296875
168,168,2019-10-04,285.4556884765625
169,169,2019-10-07,284.73858642578125
170,170,2019-10-08,283.1315612792969
171,171,2019-10-09,284.4534606933594
172,172,2019-10-10,285.956787109375
173,173,2019-10-11,282.483642578125
174,174,2019-10-14,282.9673767089844
175,175,2019-10-15,283.6759033203125
176,176,2019-10-16,284.5139465332031
177,177,2019-10-17,283.9523620605469
178,178,2019-10-18,286.2333068847656
179,179,2019-10-21,287.3045654296875
180,180,2019-10-22,285.9654541015625
181,181,2019-10-23,283.6759033203125
182,182,2019-10-24,281.8962097167969
183,183,2019-10-25,280.8680114746094
184,184,2019-10-28,279.3992614746094
185,185,2019-10-29,279.25244140625
186,186,2019-10-30,283.0797119140625
187,187,2019-10-31,282.6304626464844
188,188,2019-11-01,280.5396423339844
189,189,2019-11-04,278.2848205566406
190,190,2019-11-05,275.0275573730469
191,191,2019-11-06,274.6992492675781
192,192,2019-11-07,272.0036926269531
193,193,2019-11-08,272.0814208984375
194,194,2019-11-11,270.7768249511719
195,195,2019-11-12,266.9926452636719
196,196,2019-11-13,270.56951904296875
197,197,2019-11-14,271.5025634765625
198,198,2019-11-15,275.6064147949219
199,199,2019-11-18,277.2479248046875
200,200,2019-11-19,278.62164306640625
201,201,2019-11-20,275.3558349609375
202,202,2019-11-21,272.36651611328125
203,203,2019-11-22,268.4872741699219
204,204,2019-11-25,268.0380249023437
205,205,2019-11-26,269.774658203125
206,206,2019-11-27,270.38800048828125
207,207,2019-11-29,269.714111328125
208,208,2019-12-02,263.2689208984375
209,209,2019-12-03,264.5476379394531
210,210,2019-12-04,269.066162109375
211,211,2019-12-05,268.84161376953125
212,212,2019-12-06,269.49822998046875
213,213,2019-12-09,268.8760681152344
214,214,2019-12-10,267.4591369628906
215,215,2019-12-11,263.3034973144531
216,216,2019-12-12,259.4502258300781
217,217,2019-12-13,259.63165283203125
218,218,2019-12-16,260.0462951660156
219,219,2019-12-17,255.89927673339844
220,220,2019-12-18,256.0980224609375
221,221,2019-12-19,258.050537109375
222,222,2019-12-20,256.9014892578125
223,223,2019-12-23,256.4436340332031
224,224,2019-12-24,257.8432312011719
225,225,2019-12-26,258.87994384765625
226,226,2019-12-27,258.957763671875
227,227,2019-12-30,258.9403991699219
228,228,2019-12-31,261.6361999511719
229,229,2020-01-02,259.39263916015625
230,230,2020-01-03,261.9319763183594
231,231,2020-01-06,260.88836669921875
232,232,2020-01-07,257.69683837890625
233,233,2020-01-08,259.1839904785156
234,234,2020-01-09,260.4188232421875
235,235,2020-01-10,262.9755249023437
236,236,2020-01-13,265.6713562011719
237,237,2020-01-14,262.4710693359375
238,238,2020-01-15,263.34942626953125
239,239,2020-01-16,266.1322631835937
240,240,2020-01-17,268.6020202636719
241,241,2020-01-21,270.8890686035156
242,242,2020-01-22,269.4542541503906
243,243,2020-01-23,271.7674255371094
244,244,2020-01-24,269.1238098144531
245,245,2020-01-27,268.66290283203125
246,246,2020-01-28,268.2020263671875
247,247,2020-01-29,263.9320983886719
248,248,2020-01-30,271.4370422363281
249,249,2020-01-31,269.37603759765625
250,250,2020-02-03,270.79351806640625
251,251,2020-02-04,270.9587097167969
252,252,2020-02-05,269.60211181640625
253,253,2020-02-06,273.70672607421875
254,254,2020-02-07,273.7502136230469
255,255,2020-02-10,275.9677429199219
256,256,2020-02-11,276.3938903808594
257,257,2020-02-12,277.56787109375
258,258,2020-02-13,279.5941772460937
259,259,2020-02-14,281.9073181152344
260,260,2020-02-18,281.6899108886719
261,261,2020-02-19,279.69842529296875
262,262,2020-02-20,283.5943908691406
263,263,2020-02-21,286.1336975097656
264,264,2020-02-24,283.33349609375
265,265,2020-02-25,276.4634094238281
266,266,2020-02-26,275.6199035644531
267,267,2020-02-27,258.00994873046875
268,268,2020-02-28,246.41778564453125
269,269,2020-03-02,255.18365478515625
270,270,2020-03-03,253.8357086181641
271,271,2020-03-04,263.38427734375
272,272,2020-03-05,258.34912109375
273,273,2020-03-06,256.2445373535156
274,274,2020-03-09,242.8349151611328
275,275,2020-03-10,255.80975341796875
276,276,2020-03-11,241.3565673828125
277,277,2020-03-12,228.45999145507807
278,278,2020-03-13,239.7825469970703
279,279,2020-03-16,194.5096893310547
280,280,2020-03-17,205.2931060791016
281,281,2020-03-18,179.3607635498047
282,282,2020-03-19,181.8131561279297
283,283,2020-03-20,170.73410034179688
284,284,2020-03-23,158.47230529785156
285,285,2020-03-24,163.49876403808594
286,286,2020-03-25,174.59524536132812
287,287,2020-03-26,190.1876373291016
288,288,2020-03-27,198.7969665527344
289,289,2020-03-30,197.9088134765625
290,290,2020-03-31,193.28387451171875
291,291,2020-04-01,175.80197143554688
292,292,2020-04-02,170.66795349121094
293,293,2020-04-03,167.49981689453125
294,294,2020-04-06,186.58773803710935
295,295,2020-04-07,188.3604888916016
296,296,2020-04-08,205.46499633789065
297,297,2020-04-09,216.73345947265625
298,298,2020-04-13,210.4498291015625
299,299,2020-04-14,221.70069885253903
300,300,2020-04-15,215.36441040039065
301,301,2020-04-16,215.9173126220703
302,302,2020-04-17,228.9146423339844
303,303,2020-04-20,212.29278564453125
304,304,2020-04-21,209.56344604492188
305,305,2020-04-22,214.7676544189453
306,306,2020-04-23,211.72232055664065
307,307,2020-04-24,212.0382843017578
308,308,2020-04-27,221.2180633544922
309,309,2020-04-28,217.1722717285156
310,310,2020-04-29,218.71685791015625
311,311,2020-04-30,214.2235412597656
312,312,2020-05-01,207.82579040527344
313,313,2020-05-04,212.63507080078125
314,314,2020-05-05,214.59210205078125
315,315,2020-05-06,211.84523010253903
316,316,2020-05-07,218.5764312744141
317,317,2020-05-08,216.46136474609372
318,318,2020-05-11,213.18795776367188
319,319,2020-05-12,201.7614898681641
320,320,2020-05-13,202.5338134765625
321,321,2020-05-14,197.47000122070312
322,322,2020-05-15,198.82156372070312
323,323,2020-05-18,211.1519012451172
324,324,2020-05-19,202.71810913085935
325,325,2020-05-20,206.9920654296875
326,326,2020-05-21,206.6146697998047
327,327,2020-05-22,207.47471618652344
328,328,2020-05-26,216.95286560058597
329,329,2020-05-27,217.68125915527344
330,330,2020-05-28,218.40090942382807
331,331,2020-05-29,213.0562744140625
332,332,2020-06-01,216.68960571289065
333,333,2020-06-02,216.58428955078125
334,334,2020-06-03,222.08688354492188
335,335,2020-06-04,219.82261657714844
336,336,2020-06-05,230.38902282714844
337,337,2020-06-08,242.39471435546875
338,338,2020-06-09,235.2333831787109
339,339,2020-06-10,228.4407501220703
340,340,2020-06-11,215.96994018554688
341,341,2020-06-12,219.12057495117188
342,342,2020-06-15,214.6974029541016
343,343,2020-06-16,220.7967834472656
344,344,2020-06-17,213.345947265625
345,345,2020-06-18,213.1967010498047
346,346,2020-06-19,205.16661071777344
347,347,2020-06-22,204.9910888671875
348,348,2020-06-23,203.82388305664065
349,349,2020-06-24,199.8922271728516
350,350,2020-06-25,201.19985961914065
351,351,2020-06-26,197.2769317626953
352,352,2020-06-29,200.57032775878903
353,353,2020-06-30,202.99740600585935
354,354,2020-07-01,212.03250122070312
355,355,2020-07-02,209.9774627685547
356,356,2020-07-06,208.3387451171875
357,357,2020-07-07,202.0673065185547
358,358,2020-07-08,201.00436401367188
359,359,2020-07-09,198.3470001220703
360,360,2020-07-10,199.59597778320312
361,361,2020-07-13,199.20623779296875
362,362,2020-07-14,202.22674560546875
363,363,2020-07-15,200.4286346435547
364,364,2020-07-16,198.64816284179688
365,365,2020-07-17,197.68264770507807
366,366,2020-07-20,190.6583404541016
367,367,2020-07-21,191.08349609375
368,368,2020-07-22,195.60989379882807
369,369,2020-07-23,191.62384033203125
370,370,2020-07-24,189.6662139892578
371,371,2020-07-27,188.2843780517578
372,372,2020-07-28,193.12966918945312
373,373,2020-07-29,194.1217498779297
374,374,2020-07-30,195.4238739013672
375,375,2020-07-31,195.5301513671875
376,376,2020-08-03,189.77252197265625
377,377,2020-08-04,189.7991180419922
378,378,2020-08-05,192.5450439453125
379,379,2020-08-06,194.85694885253903
380,380,2020-08-07,197.70037841796875
381,381,2020-08-10,197.9572296142578
382,382,2020-08-11,194.45835876464844
383,383,2020-08-12,195.94651794433597
384,384,2020-08-13,191.3580780029297
385,385,2020-08-14,194.1217498779297
386,386,2020-08-17,195.0961151123047
387,387,2020-08-18,193.74972534179688
388,388,2020-08-19,186.6367950439453
389,389,2020-08-20,188.2401123046875
390,390,2020-08-21,188.6918487548828
391,391,2020-08-24,190.5697326660156
392,392,2020-08-25,191.3580780029297
393,393,2020-08-26,188.49696350097656
394,394,2020-08-27,191.8984375
395,395,2020-08-28,195.4416046142578
396,396,2020-08-31,191.78326416015625
397,397,2020-09-01,190.6317443847656
398,398,2020-09-02,195.7427673339844
399,399,2020-09-03,196.5931396484375
400,400,2020-09-04,198.64816284179688
401,401,2020-09-08,196.2653961181641
402,402,2020-09-09,193.5548248291016
403,403,2020-09-10,191.3226318359375
404,404,2020-09-11,188.86013793945312
405,405,2020-09-14,196.99169921875
406,406,2020-09-15,191.6769561767578
407,407,2020-09-16,194.48492431640625
408,408,2020-09-17,191.7566680908203
409,409,2020-09-18,187.29229736328125
410,410,2020-09-21,180.97657775878903
411,411,2020-09-22,183.78453063964844
412,412,2020-09-23,178.86837768554688
413,413,2020-09-24,176.25531005859375
414,414,2020-09-25,180.79942321777344
415,415,2020-09-28,183.8199920654297
416,416,2020-09-29,178.59283447265625
417,417,2020-09-30,179.65756225585938
418,418,2020-10-01,185.05296325683597
419,419,2020-10-02,189.7772674560547
420,420,2020-10-05,190.9404144287109
421,421,2020-10-06,188.58721923828125
422,422,2020-10-07,188.26513671875
423,423,2020-10-08,193.24888610839844
424,424,2020-10-09,192.7746734619141
425,425,2020-10-12,194.1168212890625
426,426,2020-10-13,187.4419403076172
427,427,2020-10-14,185.11558532714844
428,428,2020-10-15,183.14712524414065
429,429,2020-10-16,180.7760162353516
430,430,2020-10-19,178.10964965820312
431,431,2020-10-20,178.81651306152344
432,432,2020-10-21,178.88809204101562
433,433,2020-10-22,181.2055206298828
434,434,2020-10-23,181.8407745361328
435,435,2020-10-26,178.07386779785156
436,436,2020-10-27,174.78115844726562
437,437,2020-10-28,166.71051025390625
438,438,2020-10-29,176.785400390625
439,439,2020-10-30,183.05764770507807
440,440,2020-11-02,194.16156005859372
441,441,2020-11-03,200.45167541503903
442,442,2020-11-04,201.76695251464844
443,443,2020-11-05,202.33067321777344
444,444,2020-11-06,203.2522430419922
445,445,2020-11-09,227.67007446289065
446,446,2020-11-10,231.6875
447,447,2020-11-11,220.7804718017578
448,448,2020-11-12,221.1652069091797
449,449,2020-11-13,228.08164978027344
450,450,2020-11-16,235.2754821777344
451,451,2020-11-17,232.63592529296875
452,452,2020-11-18,227.4463806152344
453,453,2020-11-19,227.40164184570312
454,454,2020-11-20,227.35690307617188
455,455,2020-11-23,225.8984375
456,456,2020-11-24,230.42588806152344
457,457,2020-11-25,227.62533569335935
458,458,2020-11-27,223.6973419189453
459,459,2020-11-30,220.0020446777344
460,460,2020-12-01,220.592529296875
461,461,2020-12-02,222.52523803710935
462,462,2020-12-03,222.659423828125
463,463,2020-12-04,226.131103515625
464,464,2020-12-07,226.37266540527344
465,465,2020-12-08,225.91635131835935
466,466,2020-12-09,223.84947204589844
467,467,2020-12-10,219.5814971923828
468,468,2020-12-11,218.2662048339844
469,469,2020-12-14,214.97352600097656
470,470,2020-12-15,216.9509429931641
471,471,2020-12-16,215.2151031494141
472,472,2020-12-17,216.3961944580078
473,473,2020-12-18,209.70343017578125
474,474,2020-12-21,209.22024536132807
475,475,2020-12-22,210.0255126953125
476,476,2020-12-23,206.90284729003903
477,477,2020-12-24,209.59603881835935
478,478,2020-12-28,213.2376708984375
479,479,2020-12-29,210.12396240234372
480,480,2020-12-30,213.2645568847656
481,481,2020-12-31,214.30075073242188
482,482,2021-01-04,206.023681640625
483,483,2021-01-05,205.093994140625
484,484,2021-01-06,213.6237945556641
485,485,2021-01-07,208.95721435546875
486,486,2021-01-08,211.11447143554688
487,487,2021-01-11,208.75863647460935
488,488,2021-01-12,209.78762817382807
489,489,2021-01-13,213.32591247558597
490,490,2021-01-14,213.99386596679688
491,491,2021-01-15,217.098876953125
492,492,2021-01-19,214.0841064453125
493,493,2021-01-20,220.9530792236328
494,494,2021-01-21,221.32313537597656
495,495,2021-01-22,219.7435607910156
496,496,2021-01-25,218.994384765625
497,497,2021-01-26,220.0323944091797
498,498,2021-01-27,215.89840698242188
499,499,2021-01-28,219.6713409423828
500,500,2021-01-29,216.27749633789065
501,501,2021-02-01,218.49794006347656
502,502,2021-02-02,220.4115295410156
503,503,2021-02-03,224.0220184326172
504,504,2021-02-04,227.93939208984372
505,505,2021-02-05,232.96697998046875
506,506,2021-02-08,235.19644165039065
507,507,2021-02-09,234.07717895507807
508,508,2021-02-10,241.6231689453125
509,509,2021-02-11,245.15245056152344
510,510,2021-02-12,243.12152099609372
511,511,2021-02-16,242.02931213378903
512,512,2021-02-17,240.79270935058597
513,513,2021-02-18,238.9333038330078
514,514,2021-02-19,238.19317626953125
515,515,2021-02-22,238.4007568359375
516,516,2021-02-23,242.9590606689453
517,517,2021-02-24,243.82554626464844
518,518,2021-02-25,235.6296844482422
519,519,2021-02-26,229.97927856445312
520,520,2021-03-01,234.6548614501953
521,521,2021-03-02,236.2796173095703
522,522,2021-03-03,241.23501586914065
523,523,2021-03-04,236.6858062744141
524,524,2021-03-05,239.0957946777344
525,525,2021-03-08,245.97378540039065
526,526,2021-03-09,246.35284423828125
527,527,2021-03-10,246.1181488037109
528,528,2021-03-11,250.12582397460935
529,529,2021-03-12,259.8110046386719
530,530,2021-03-15,265.1545104980469
531,531,2021-03-16,258.6015014648437
532,532,2021-03-17,258.2223815917969
533,533,2021-03-18,258.1501770019531
534,534,2021-03-19,248.52821350097656
535,535,2021-03-22,249.1059112548828
536,536,2021-03-23,249.31350708007807
537,537,2021-03-24,249.3857421875
538,538,2021-03-25,250.81182861328125
539,539,2021-03-26,256.64276123046875
540,540,2021-03-29,251.66932678222656
541,541,2021-03-30,252.9334259033203
542,542,2021-03-31,247.22218322753903
543,543,2021-04-01,251.45103454589844
544,544,2021-04-05,250.82354736328125
545,545,2021-04-06,250.8781280517578
546,546,2021-04-07,257.21685791015625
547,547,2021-04-08,256.0801086425781
548,548,2021-04-09,257.6716003417969
549,549,2021-04-12,258.0263061523437
550,550,2021-04-13,260.4817810058594
551,551,2021-04-14,255.925537109375
552,552,2021-04-15,262.9736328125
553,553,2021-04-16,263.2737731933594
554,554,2021-04-19,264.2560119628906
555,555,2021-04-20,268.1665954589844
556,556,2021-04-21,270.1127319335937
557,557,2021-04-22,267.7027587890625
558,558,2021-04-23,270.41290283203125
559,559,2021-04-26,269.9945373535156
560,560,2021-04-27,270.1400756835937
561,561,2021-04-28,260.98199462890625
562,562,2021-04-29,260.25445556640625
563,563,2021-04-30,264.21051025390625
564,564,2021-05-03,260.8365173339844
565,565,2021-05-04,257.9718017578125
566,566,2021-05-05,255.461669921875
567,567,2021-05-06,259.4541931152344
568,568,2021-05-07,262.71905517578125
569,569,2021-05-10,264.9743957519531
570,570,2021-05-11,264.2196350097656
571,571,2021-05-12,255.79815673828125
572,572,2021-05-13,261.8277893066406
573,573,2021-05-14,262.2552490234375
574,574,2021-05-17,262.036865234375
575,575,2021-05-18,264.5106201171875
576,576,2021-05-19,259.4814453125
577,577,2021-05-20,262.382568359375
578,578,2021-05-21,262.0278625488281
579,579,2021-05-24,265.8838806152344
580,580,2021-05-25,266.3294982910156
581,581,2021-05-26,266.5023193359375
582,582,2021-05-27,265.1017761230469
583,583,2021-05-28,268.54852294921875
584,584,2021-06-01,274.6053771972656
585,585,2021-06-02,280.2620849609375
586,586,2021-06-03,279.9437866210937
587,587,2021-06-04,277.5338439941406
588,588,2021-06-07,282.490234375
589,589,2021-06-08,283.8089599609375
590,590,2021-06-09,281.9627380371094
591,591,2021-06-10,285.6005859375
592,592,2021-06-11,285.6641540527344
593,593,2021-06-14,286.8373718261719
594,594,2021-06-15,282.8995666503906
595,595,2021-06-16,281.03515625
596,596,2021-06-17,280.6986694335937
597,597,2021-06-18,273.89605712890625
598,598,2021-06-21,280.2620849609375
599,599,2021-06-22,278.2613220214844
600,600,2021-06-23,279.5072631835937
601,601,2021-06-24,278.4978332519531
602,602,2021-06-25,279.5163879394531
603,603,2021-06-28,277.9703369140625
604,604,2021-06-29,276.660888671875
605,605,2021-06-30,274.7196044921875
606,606,2021-07-01,278.3091735839844
607,607,2021-07-02,280.0765075683594
608,608,2021-07-06,282.7777099609375
609,609,2021-07-07,286.5046691894531
610,610,2021-07-08,288.1254272460937
611,611,2021-07-09,293.24420166015625
612,612,2021-07-12,296.8063659667969
613,613,2021-07-13,293.50982666015625
614,614,2021-07-14,298.0608215332031
615,615,2021-07-15,299.4161071777344
616,616,2021-07-16,300.6522827148437
617,617,2021-07-19,295.5060119628906
618,618,2021-07-20,302.8499755859375
619,619,2021-07-21,302.6668395996094
620,620,2021-07-22,299.9013977050781
621,621,2021-07-23,303.93048095703125
622,622,2021-07-26,303.2070617675781
623,623,2021-07-27,303.8297424316406
624,624,2021-07-28,303.2254333496094
625,625,2021-07-29,302.7309265136719
626,626,2021-07-30,300.441650390625
627,627,2021-08-02,300.6247863769531
628,628,2021-08-03,300.0570373535156
629,629,2021-08-04,296.6780700683594
630,630,2021-08-05,298.1615295410156
631,631,2021-08-06,299.3060913085937
632,632,2021-08-09,294.3797302246094
633,633,2021-08-10,291.05572509765625
634,634,2021-08-11,288.59246826171875
635,635,2021-08-12,288.34521484375
636,636,2021-08-13,290.2315979003906
637,637,2021-08-16,289.6089172363281
638,638,2021-08-17,291.87066650390625
639,639,2021-08-18,289.4257507324219
640,640,2021-08-19,291.78826904296875
641,641,2021-08-20,292.5574645996094
642,642,2021-08-23,290.3231506347656
643,643,2021-08-24,288.45513916015625
644,644,2021-08-25,291.14727783203125
645,645,2021-08-26,291.7333374023437
646,646,2021-08-27,293.7203674316406
647,647,2021-08-30,299.2512512207031
648,648,2021-08-31,302.8591003417969
649,649,2021-09-01,307.9504089355469
650,650,2021-09-02,308.5914306640625
651,651,2021-09-03,307.2911376953125
652,652,2021-09-07,299.9105224609375
653,653,2021-09-08,303.7381896972656
654,654,2021-09-09,300.6247863769531
655,655,2021-09-10,294.8009338378906
656,656,2021-09-13,297.135986328125
657,657,2021-09-14,297.1085205078125
658,658,2021-09-15,299.6632995605469
659,659,2021-09-16,300.08453369140625
660,660,2021-09-17,295.3412475585937
661,661,2021-09-20,294.36138916015625
662,662,2021-09-21,296.3759460449219
663,663,2021-09-22,301.8518371582031
664,664,2021-09-23,303.005615234375
665,665,2021-09-24,299.9105224609375
666,666,2021-09-27,293.52813720703125
667,667,2021-09-28,292.7222900390625
668,668,2021-09-29,298.5752258300781
669,669,2021-09-30,294.7132568359375
670,670,2021-10-01,300.60308837890625
671,671,2021-10-04,301.9764099121094
672,672,2021-10-05,300.01318359375
673,673,2021-10-06,303.1286315917969
674,674,2021-10-07,303.497314453125
675,675,2021-10-08,301.04547119140625
676,676,2021-10-11,300.7413330078125
677,677,2021-10-12,304.6217956542969
678,678,2021-10-13,307.0827941894531
679,679,2021-10-14,308.6589660644531
680,680,2021-10-15,307.0182800292969
681,681,2021-10-18,306.9537353515625
682,682,2021-10-19,304.2438659667969
683,683,2021-10-20,307.1288757324219
684,684,2021-10-21,306.9169006347656
685,685,2021-10-22,309.110595703125
686,686,2021-10-25,308.6589660644531
687,687,2021-10-26,311.9034729003906
688,688,2021-10-27,315.1571350097656
689,689,2021-10-28,318.6689147949219
690,690,2021-10-29,313.3228454589844
691,691,2021-11-01,310.1153564453125
692,692,2021-11-02,309.8296203613281
693,693,2021-11-03,309.2949523925781
694,694,2021-11-04,305.9952392578125
695,695,2021-11-05,310.69598388671875
696,696,2021-11-08,311.9679260253906
697,697,2021-11-09,313.9773254394531
698,698,2021-11-10,315.95904541015625
699,699,2021-11-11,317.2310485839844
700,700,2021-11-12,319.3141174316406
701,701,2021-11-15,323.95965576171875
702,702,2021-11-16,318.5951843261719
703,703,2021-11-17,320.3187866210937
704,704,2021-11-18,323.1762084960937
705,705,2021-11-19,320.2266845703125
706,706,2021-11-22,318.1158447265625
707,707,2021-11-23,323.89508056640625
708,708,2021-11-24,329.2872314453125
709,709,2021-11-26,314.0234680175781
710,710,2021-11-29,319.378662109375
711,711,2021-11-30,312.87127685546875
712,712,2021-12-01,302.47418212890625
713,713,2021-12-02,314.3091735839844
714,714,2021-12-03,310.21661376953125
715,715,2021-12-06,315.5718994140625
716,716,2021-12-07,317.95001220703125
717,717,2021-12-08,321.3143005371094
718,718,2021-12-09,317.6274108886719
719,719,2021-12-10,318.6228332519531
720,720,2021-12-13,324.88140869140625
721,721,2021-12-14,318.65972900390625
722,722,2021-12-15,324.6601867675781
723,723,2021-12-16,315.3783569335937
724,724,2021-12-17,315.0096740722656
725,725,2021-12-20,310.686767578125
726,726,2021-12-21,314.060302734375
727,727,2021-12-22,316.6964111328125
728,728,2021-12-23,315.8484191894531
729,729,2021-12-27,319.38787841796875
730,730,2021-12-28,322.25445556640625
731,731,2021-12-29,324.64166259765625
732,732,2021-12-30,325.0841369628906
733,733,2021-12-31,326.5955505371094
734,734,2022-01-03,328.1068725585937
735,735,2022-01-04,330.67529296875
736,736,2022-01-05,323.90655517578125
737,737,2022-01-06,323.5542297363281
738,738,2022-01-07,319.2519226074219
