,Date,MAS
0,2019-02-04 00:00:00-05:00,30.90399169921875
1,2019-02-05 00:00:00-05:00,30.72807502746582
2,2019-02-06 00:00:00-05:00,30.783632278442383
3,2019-02-07 00:00:00-05:00,32.88526153564453
4,2019-02-08 00:00:00-05:00,33.2370719909668
5,2019-02-11 00:00:00-05:00,33.54258346557617
6,2019-02-12 00:00:00-05:00,34.05179214477539
7,2019-02-13 00:00:00-05:00,34.422115325927734
8,2019-02-14 00:00:00-05:00,34.4869270324707
9,2019-02-15 00:00:00-05:00,34.68135452270508
10,2019-02-19 00:00:00-05:00,35.09797286987305
11,2019-02-20 00:00:00-05:00,34.7831916809082
12,2019-02-21 00:00:00-05:00,34.922061920166016
13,2019-02-22 00:00:00-05:00,35.00538635253906
14,2019-02-25 00:00:00-05:00,35.0794563293457
15,2019-02-26 00:00:00-05:00,34.95909118652344
16,2019-02-27 00:00:00-05:00,35.0794563293457
17,2019-02-28 00:00:00-05:00,34.7739372253418
18,2019-03-01 00:00:00-05:00,37.03293991088867
19,2019-03-04 00:00:00-05:00,36.995914459228516
20,2019-03-05 00:00:00-05:00,36.62558364868164
21,2019-03-06 00:00:00-05:00,36.431156158447266
22,2019-03-07 00:00:00-05:00,36.079345703125
23,2019-03-08 00:00:00-05:00,36.329322814941406
24,2019-03-11 00:00:00-04:00,36.42190170288086
25,2019-03-12 00:00:00-04:00,36.34782791137695
26,2019-03-13 00:00:00-04:00,36.07007598876953
27,2019-03-14 00:00:00-04:00,36.0237922668457
28,2019-03-15 00:00:00-04:00,36.088600158691406
29,2019-03-18 00:00:00-04:00,36.245994567871094
30,2019-03-19 00:00:00-04:00,36.07007598876953
31,2019-03-20 00:00:00-04:00,35.699764251708984
32,2019-03-21 00:00:00-04:00,36.20895004272461
33,2019-03-22 00:00:00-04:00,35.412742614746094
34,2019-03-25 00:00:00-04:00,35.8478889465332
35,2019-03-26 00:00:00-04:00,35.931209564208984
36,2019-03-27 00:00:00-04:00,35.718265533447266
37,2019-03-28 00:00:00-04:00,36.21821594238281
38,2019-03-29 00:00:00-04:00,36.39412307739258
39,2019-04-01 00:00:00-04:00,36.39412307739258
40,2019-04-02 00:00:00-04:00,36.644100189208984
41,2019-04-03 00:00:00-04:00,36.65336227416992
42,2019-04-04 00:00:00-04:00,37.14403533935547
43,2019-04-05 00:00:00-04:00,37.727298736572266
44,2019-04-08 00:00:00-04:00,37.81989288330078
45,2019-04-09 00:00:00-04:00,37.264400482177734
46,2019-04-10 00:00:00-04:00,37.412532806396484
47,2019-04-11 00:00:00-04:00,37.43110275268555
48,2019-04-12 00:00:00-04:00,37.57038497924805
49,2019-04-15 00:00:00-04:00,37.63539123535156
50,2019-04-16 00:00:00-04:00,37.57966613769531
51,2019-04-17 00:00:00-04:00,37.13395309448242
52,2019-04-18 00:00:00-04:00,37.180381774902344
53,2019-04-22 00:00:00-04:00,36.86466979980469
54,2019-04-23 00:00:00-04:00,37.13395309448242
55,2019-04-24 00:00:00-04:00,37.13395309448242
56,2019-04-25 00:00:00-04:00,34.821800231933594
57,2019-04-26 00:00:00-04:00,35.7318000793457
58,2019-04-29 00:00:00-04:00,36.521095275878906
59,2019-04-30 00:00:00-04:00,36.27037048339844
60,2019-05-01 00:00:00-04:00,36.50252151489258
61,2019-05-02 00:00:00-04:00,36.901817321777344
62,2019-05-03 00:00:00-04:00,37.55181884765625
63,2019-05-06 00:00:00-04:00,37.226810455322266
64,2019-05-07 00:00:00-04:00,36.11251449584961
65,2019-05-08 00:00:00-04:00,35.546077728271484
66,2019-05-09 00:00:00-04:00,35.12822723388672
67,2019-05-10 00:00:00-04:00,35.23035430908203
68,2019-05-13 00:00:00-04:00,34.34820556640625
69,2019-05-14 00:00:00-04:00,34.68250274658203
70,2019-05-15 00:00:00-04:00,35.156070709228516
71,2019-05-16 00:00:00-04:00,35.43464660644531
72,2019-05-17 00:00:00-04:00,34.86821746826172
73,2019-05-20 00:00:00-04:00,34.979644775390625
74,2019-05-21 00:00:00-04:00,35.35107421875
75,2019-05-22 00:00:00-04:00,35.22107696533203
76,2019-05-23 00:00:00-04:00,34.264644622802734
77,2019-05-24 00:00:00-04:00,34.61750411987305
78,2019-05-28 00:00:00-04:00,33.865360260009766
79,2019-05-29 00:00:00-04:00,33.35462951660156
80,2019-05-30 00:00:00-04:00,33.28034591674805
81,2019-05-31 00:00:00-04:00,32.426048278808594
82,2019-06-03 00:00:00-04:00,33.05748748779297
83,2019-06-04 00:00:00-04:00,34.53392791748047
84,2019-06-05 00:00:00-04:00,34.56178283691406
85,2019-06-06 00:00:00-04:00,34.75678634643555
86,2019-06-07 00:00:00-04:00,35.248931884765625
87,2019-06-10 00:00:00-04:00,35.17465591430664
88,2019-06-11 00:00:00-04:00,35.23035430908203
89,2019-06-12 00:00:00-04:00,35.44394302368164
90,2019-06-13 00:00:00-04:00,36.25181198120117
91,2019-06-14 00:00:00-04:00,35.55537033081055
92,2019-06-17 00:00:00-04:00,35.23035430908203
93,2019-06-18 00:00:00-04:00,35.146785736083984
94,2019-06-19 00:00:00-04:00,34.87750244140625
95,2019-06-20 00:00:00-04:00,35.89894104003906
96,2019-06-21 00:00:00-04:00,35.37893295288086
97,2019-06-24 00:00:00-04:00,36.07536315917969
98,2019-06-25 00:00:00-04:00,35.65752029418945
99,2019-06-26 00:00:00-04:00,36.11251449584961
100,2019-06-27 00:00:00-04:00,36.21464920043945
101,2019-06-28 00:00:00-04:00,36.43751907348633
102,2019-07-01 00:00:00-04:00,36.74394989013672
103,2019-07-02 00:00:00-04:00,36.855377197265625
104,2019-07-03 00:00:00-04:00,36.948246002197266
105,2019-07-05 00:00:00-04:00,36.99467086791992
106,2019-07-08 00:00:00-04:00,36.716087341308594
107,2019-07-09 00:00:00-04:00,36.483943939208984
108,2019-07-10 00:00:00-04:00,35.65752029418945
109,2019-07-11 00:00:00-04:00,35.50847625732422
110,2019-07-12 00:00:00-04:00,36.095314025878906
111,2019-07-15 00:00:00-04:00,36.27228927612305
112,2019-07-16 00:00:00-04:00,36.70077896118164
113,2019-07-17 00:00:00-04:00,35.9835319519043
114,2019-07-18 00:00:00-04:00,35.59231185913086
115,2019-07-19 00:00:00-04:00,35.2569580078125
116,2019-07-22 00:00:00-04:00,34.996150970458984
117,2019-07-23 00:00:00-04:00,35.95559310913086
118,2019-07-24 00:00:00-04:00,36.51447677612305
119,2019-07-25 00:00:00-04:00,39.47663116455078
120,2019-07-26 00:00:00-04:00,38.65690994262695
121,2019-07-29 00:00:00-04:00,37.986244201660156
122,2019-07-30 00:00:00-04:00,38.712799072265625
123,2019-07-31 00:00:00-04:00,37.97693634033203
124,2019-08-01 00:00:00-04:00,36.47722625732422
125,2019-08-02 00:00:00-04:00,37.23173904418945
126,2019-08-05 00:00:00-04:00,36.04874038696289
127,2019-08-06 00:00:00-04:00,36.80324172973633
128,2019-08-07 00:00:00-04:00,36.4679069519043
129,2019-08-08 00:00:00-04:00,37.10132598876953
130,2019-08-09 00:00:00-04:00,36.47722625732422
131,2019-08-12 00:00:00-04:00,36.188453674316406
132,2019-08-13 00:00:00-04:00,36.486541748046875
133,2019-08-14 00:00:00-04:00,35.322174072265625
134,2019-08-15 00:00:00-04:00,35.39668655395508
135,2019-08-16 00:00:00-04:00,35.82517623901367
136,2019-08-19 00:00:00-04:00,36.160518646240234
137,2019-08-20 00:00:00-04:00,36.924346923828125
138,2019-08-21 00:00:00-04:00,38.11664962768555
139,2019-08-22 00:00:00-04:00,37.78131103515625
140,2019-08-23 00:00:00-04:00,36.01148223876953
141,2019-08-26 00:00:00-04:00,36.71009826660156
142,2019-08-27 00:00:00-04:00,36.6448974609375
143,2019-08-28 00:00:00-04:00,37.278297424316406
144,2019-08-29 00:00:00-04:00,38.265689849853516
145,2019-08-30 00:00:00-04:00,37.93967056274414
146,2019-09-03 00:00:00-04:00,37.11064147949219
147,2019-09-04 00:00:00-04:00,37.87445831298828
148,2019-09-05 00:00:00-04:00,38.433353424072266
149,2019-09-06 00:00:00-04:00,38.889793395996094
150,2019-09-09 00:00:00-04:00,39.17854690551758
151,2019-09-10 00:00:00-04:00,39.467315673828125
152,2019-09-11 00:00:00-04:00,40.14728927612305
153,2019-09-12 00:00:00-04:00,40.23112869262695
154,2019-09-13 00:00:00-04:00,40.240455627441406
155,2019-09-16 00:00:00-04:00,39.79334259033203
156,2019-09-17 00:00:00-04:00,38.4613037109375
157,2019-09-18 00:00:00-04:00,38.63827896118164
158,2019-09-19 00:00:00-04:00,38.23773956298828
159,2019-09-20 00:00:00-04:00,37.84651565551758
160,2019-09-23 00:00:00-04:00,37.73473358154297
161,2019-09-24 00:00:00-04:00,37.48322677612305
162,2019-09-25 00:00:00-04:00,37.90240478515625
163,2019-09-26 00:00:00-04:00,38.619659423828125
164,2019-09-27 00:00:00-04:00,38.8245849609375
165,2019-09-30 00:00:00-04:00,38.8245849609375
166,2019-10-01 00:00:00-04:00,39.14129638671875
167,2019-10-02 00:00:00-04:00,38.10734176635742
168,2019-10-03 00:00:00-04:00,38.63827896118164
169,2019-10-04 00:00:00-04:00,39.59771728515625
170,2019-10-07 00:00:00-04:00,39.41142654418945
171,2019-10-08 00:00:00-04:00,38.619659423828125
172,2019-10-09 00:00:00-04:00,39.11334228515625
173,2019-10-10 00:00:00-04:00,39.108673095703125
174,2019-10-11 00:00:00-04:00,40.01513671875
175,2019-10-14 00:00:00-04:00,39.72543716430664
176,2019-10-15 00:00:00-04:00,40.29547882080078
