,Unnamed: 0,Date,CNC
167,167,2019-10-03,43.22999954223633
168,168,2019-10-04,43.56999969482422
169,169,2019-10-07,43.81999969482422
170,170,2019-10-08,42.7599983215332
171,171,2019-10-09,43.81999969482422
172,172,2019-10-10,44.09000015258789
173,173,2019-10-11,44.27000045776367
174,174,2019-10-14,43.900001525878906
175,175,2019-10-15,45.209999084472656
176,176,2019-10-16,45.540000915527344
177,177,2019-10-17,47.18000030517578
178,178,2019-10-18,46.880001068115234
179,179,2019-10-21,45.77000045776367
180,180,2019-10-22,48.75
181,181,2019-10-23,48.38999938964844
182,182,2019-10-24,47.63999938964844
183,183,2019-10-25,48.22999954223633
184,184,2019-10-28,48.59999847412109
185,185,2019-10-29,49.90999984741211
186,186,2019-10-30,54.040000915527344
187,187,2019-10-31,53.08000183105469
188,188,2019-11-01,52.130001068115234
189,189,2019-11-04,51.709999084472656
190,190,2019-11-05,51.84000015258789
191,191,2019-11-06,50.83000183105469
192,192,2019-11-07,53.09000015258789
193,193,2019-11-08,55.060001373291016
194,194,2019-11-11,53.959999084472656
195,195,2019-11-12,55.20000076293945
196,196,2019-11-13,55.34999847412109
197,197,2019-11-14,54.650001525878906
198,198,2019-11-15,57.560001373291016
199,199,2019-11-18,59.36000061035156
200,200,2019-11-19,59.38999938964844
201,201,2019-11-20,59.459999084472656
202,202,2019-11-21,59.68999862670898
203,203,2019-11-22,59.45000076293945
204,204,2019-11-25,61.16999816894531
205,205,2019-11-26,60.02000045776367
206,206,2019-11-27,60.43999862670898
207,207,2019-11-29,60.470001220703125
208,208,2019-12-02,60.18000030517578
209,209,2019-12-03,60.06999969482422
210,210,2019-12-04,59.97999954223633
211,211,2019-12-05,60.02000045776367
212,212,2019-12-06,60.97999954223633
213,213,2019-12-09,59.16999816894531
214,214,2019-12-10,59.619998931884766
215,215,2019-12-11,58.63999938964844
216,216,2019-12-12,58.52000045776367
217,217,2019-12-13,57.709999084472656
218,218,2019-12-16,60.02000045776367
219,219,2019-12-17,58.93999862670898
220,220,2019-12-18,60.34999847412109
221,221,2019-12-19,61.869998931884766
222,222,2019-12-20,61.93000030517578
223,223,2019-12-23,62.900001525878906
224,224,2019-12-24,63.22999954223633
225,225,2019-12-26,63.400001525878906
226,226,2019-12-27,63.650001525878906
227,227,2019-12-30,63.040000915527344
228,228,2019-12-31,62.869998931884766
229,229,2020-01-02,61.880001068115234
230,230,2020-01-03,61.15999984741211
231,231,2020-01-06,63.02999877929688
232,232,2020-01-07,63.02999877929688
233,233,2020-01-08,64.37000274658203
234,234,2020-01-09,64.16000366210938
235,235,2020-01-10,64.4800033569336
236,236,2020-01-13,63.400001525878906
237,237,2020-01-14,63.16999816894531
238,238,2020-01-15,64.5199966430664
239,239,2020-01-16,65.12999725341797
240,240,2020-01-17,64.54000091552734
241,241,2020-01-21,65.48999786376953
242,242,2020-01-22,66.76000213623047
243,243,2020-01-23,68.0199966430664
244,244,2020-01-24,66.61000061035156
245,245,2020-01-27,63.41999816894531
246,246,2020-01-28,65.25
247,247,2020-01-29,65.19999694824219
248,248,2020-01-30,63.52000045776367
249,249,2020-01-31,62.810001373291016
250,250,2020-02-03,62.880001068115234
251,251,2020-02-04,61.970001220703125
252,252,2020-02-05,66.06999969482422
253,253,2020-02-06,64.3499984741211
254,254,2020-02-07,63.15999984741211
255,255,2020-02-10,63.0
256,256,2020-02-11,63.709999084472656
257,257,2020-02-12,66.48999786376953
258,258,2020-02-13,65.88999938964844
259,259,2020-02-14,64.94000244140625
260,260,2020-02-18,66.70999908447266
261,261,2020-02-19,67.37000274658203
262,262,2020-02-20,65.7300033569336
263,263,2020-02-21,65.48999786376953
264,264,2020-02-24,59.34999847412109
265,265,2020-02-25,55.95000076293945
266,266,2020-02-26,54.38999938964844
267,267,2020-02-27,52.619998931884766
268,268,2020-02-28,53.02000045776367
269,269,2020-03-02,55.43999862670898
270,270,2020-03-03,54.02999877929688
271,271,2020-03-04,62.459999084472656
272,272,2020-03-05,59.720001220703125
273,273,2020-03-06,58.560001373291016
274,274,2020-03-09,55.36000061035156
275,275,2020-03-10,60.369998931884766
276,276,2020-03-11,57.95000076293945
277,277,2020-03-12,57.130001068115234
278,278,2020-03-13,63.56999969482422
279,279,2020-03-16,54.02999877929688
280,280,2020-03-17,57.9900016784668
281,281,2020-03-18,52.68000030517578
282,282,2020-03-19,53.59999847412109
283,283,2020-03-20,48.84999847412109
284,284,2020-03-23,45.54999923706055
285,285,2020-03-24,48.72999954223633
286,286,2020-03-25,52.290000915527344
287,287,2020-03-26,58.29999923706055
288,288,2020-03-27,55.09999847412109
289,289,2020-03-30,57.709999084472656
290,290,2020-03-31,59.40999984741211
291,291,2020-04-01,56.119998931884766
292,292,2020-04-02,56.36000061035156
293,293,2020-04-03,54.59999847412109
294,294,2020-04-06,60.119998931884766
295,295,2020-04-07,60.150001525878906
296,296,2020-04-08,65.1500015258789
297,297,2020-04-09,66.41999816894531
298,298,2020-04-13,65.1500015258789
299,299,2020-04-14,66.4000015258789
300,300,2020-04-15,69.0199966430664
301,301,2020-04-16,72.8499984741211
302,302,2020-04-17,71.29000091552734
303,303,2020-04-20,68.41999816894531
304,304,2020-04-21,66.23999786376953
305,305,2020-04-22,68.3499984741211
306,306,2020-04-23,69.23999786376953
307,307,2020-04-24,70.58000183105469
308,308,2020-04-27,70.81999969482422
309,309,2020-04-28,67.16999816894531
310,310,2020-04-29,66.16999816894531
311,311,2020-04-30,66.58000183105469
312,312,2020-05-01,64.97000122070312
313,313,2020-05-04,65.86000061035156
314,314,2020-05-05,68.3499984741211
315,315,2020-05-06,65.5
316,316,2020-05-07,64.61000061035156
317,317,2020-05-08,65.87999725341797
318,318,2020-05-11,67.54000091552734
319,319,2020-05-12,66.75
320,320,2020-05-13,64.69000244140625
321,321,2020-05-14,65.83999633789062
322,322,2020-05-15,68.69999694824219
323,323,2020-05-18,67.73999786376953
324,324,2020-05-19,66.91000366210938
325,325,2020-05-20,65.31999969482422
326,326,2020-05-21,65.6500015258789
327,327,2020-05-22,64.83999633789062
328,328,2020-05-26,64.48999786376953
329,329,2020-05-27,65.69000244140625
330,330,2020-05-28,66.9000015258789
331,331,2020-05-29,66.25
332,332,2020-06-01,65.69999694824219
333,333,2020-06-02,66.2699966430664
334,334,2020-06-03,65.36000061035156
335,335,2020-06-04,64.38999938964844
336,336,2020-06-05,65.11000061035156
337,337,2020-06-08,67.18000030517578
338,338,2020-06-09,65.66999816894531
339,339,2020-06-10,64.41000366210938
340,340,2020-06-11,60.2599983215332
341,341,2020-06-12,61.93999862670898
342,342,2020-06-15,61.97999954223633
343,343,2020-06-16,64.08000183105469
344,344,2020-06-17,63.52999877929688
345,345,2020-06-18,63.95000076293945
346,346,2020-06-19,64.22000122070312
347,347,2020-06-22,63.09999847412109
348,348,2020-06-23,63.77000045776367
349,349,2020-06-24,61.880001068115234
350,350,2020-06-25,63.36000061035156
351,351,2020-06-26,59.75
352,352,2020-06-29,62.59000015258789
353,353,2020-06-30,63.54999923706055
354,354,2020-07-01,65.41000366210938
355,355,2020-07-02,66.5199966430664
356,356,2020-07-06,66.62999725341797
357,357,2020-07-07,65.83000183105469
358,358,2020-07-08,65.58999633789062
359,359,2020-07-09,63.310001373291016
360,360,2020-07-10,62.84000015258789
361,361,2020-07-13,63.52999877929688
362,362,2020-07-14,65.27999877929688
363,363,2020-07-15,65.5999984741211
364,364,2020-07-16,66.02999877929688
365,365,2020-07-17,66.2699966430664
366,366,2020-07-20,64.86000061035156
367,367,2020-07-21,65.87000274658203
368,368,2020-07-22,66.81999969482422
369,369,2020-07-23,67.73999786376953
370,370,2020-07-24,67.51000213623047
371,371,2020-07-27,67.2699966430664
372,372,2020-07-28,64.2300033569336
373,373,2020-07-29,66.33999633789062
374,374,2020-07-30,66.80999755859375
375,375,2020-07-31,65.25
376,376,2020-08-03,63.09999847412109
377,377,2020-08-04,62.63999938964844
378,378,2020-08-05,63.97999954223633
379,379,2020-08-06,63.720001220703125
380,380,2020-08-07,64.27999877929688
381,381,2020-08-10,63.0
382,382,2020-08-11,62.880001068115234
383,383,2020-08-12,65.05000305175781
384,384,2020-08-13,64.68000030517578
385,385,2020-08-14,64.63999938964844
386,386,2020-08-17,64.12000274658203
387,387,2020-08-18,63.13999938964844
388,388,2020-08-19,63.470001220703125
389,389,2020-08-20,62.400001525878906
390,390,2020-08-21,62.470001220703125
391,391,2020-08-24,60.27999877929688
392,392,2020-08-25,60.790000915527344
393,393,2020-08-26,59.380001068115234
394,394,2020-08-27,60.4900016784668
395,395,2020-08-28,60.47999954223633
396,396,2020-08-31,61.31999969482422
397,397,2020-09-01,61.369998931884766
398,398,2020-09-02,61.97999954223633
399,399,2020-09-03,60.22999954223633
400,400,2020-09-04,59.66999816894531
401,401,2020-09-08,57.15999984741211
402,402,2020-09-09,57.34999847412109
403,403,2020-09-10,57.09999847412109
404,404,2020-09-11,56.43999862670898
405,405,2020-09-14,58.220001220703125
406,406,2020-09-15,58.18000030517578
407,407,2020-09-16,59.900001525878906
408,408,2020-09-17,60.41999816894531
409,409,2020-09-18,61.130001068115234
410,410,2020-09-21,55.9900016784668
411,411,2020-09-22,54.34000015258789
412,412,2020-09-23,54.93999862670898
413,413,2020-09-24,54.29999923706055
414,414,2020-09-25,55.40999984741211
415,415,2020-09-28,55.52000045776367
416,416,2020-09-29,55.86000061035156
417,417,2020-09-30,58.33000183105469
418,418,2020-10-01,58.81999969482422
419,419,2020-10-02,59.97999954223633
420,420,2020-10-05,62.2599983215332
421,421,2020-10-06,62.25
422,422,2020-10-07,64.62000274658203
423,423,2020-10-08,64.68000030517578
424,424,2020-10-09,64.19999694824219
425,425,2020-10-12,65.30000305175781
426,426,2020-10-13,65.37000274658203
427,427,2020-10-14,65.19000244140625
428,428,2020-10-15,65.86000061035156
429,429,2020-10-16,66.20999908447266
430,430,2020-10-19,65.7300033569336
431,431,2020-10-20,65.55999755859375
432,432,2020-10-21,65.9800033569336
433,433,2020-10-22,66.94000244140625
434,434,2020-10-23,67.41999816894531
435,435,2020-10-26,66.38999938964844
436,436,2020-10-27,64.13999938964844
437,437,2020-10-28,61.15999984741211
438,438,2020-10-29,58.33000183105469
439,439,2020-10-30,59.09999847412109
440,440,2020-11-02,62.380001068115234
441,441,2020-11-03,64.63999938964844
442,442,2020-11-04,63.9900016784668
443,443,2020-11-05,67.87999725341797
444,444,2020-11-06,67.93000030517578
445,445,2020-11-09,68.81999969482422
446,446,2020-11-10,71.12000274658203
447,447,2020-11-11,69.4000015258789
448,448,2020-11-12,68.83000183105469
449,449,2020-11-13,69.05000305175781
450,450,2020-11-16,67.66999816894531
451,451,2020-11-17,67.27999877929688
452,452,2020-11-18,65.95999908447266
453,453,2020-11-19,63.61000061035156
454,454,2020-11-20,62.959999084472656
455,455,2020-11-23,63.91999816894531
456,456,2020-11-24,63.38999938964844
457,457,2020-11-25,62.18999862670898
458,458,2020-11-27,63.16999816894531
459,459,2020-11-30,61.650001525878906
460,460,2020-12-01,62.869998931884766
461,461,2020-12-02,63.84000015258789
462,462,2020-12-03,63.68000030517578
463,463,2020-12-04,64.5999984741211
464,464,2020-12-07,64.56999969482422
465,465,2020-12-08,65.01000213623047
466,466,2020-12-09,63.45000076293945
467,467,2020-12-10,61.310001373291016
468,468,2020-12-11,60.709999084472656
469,469,2020-12-14,59.72999954223633
470,470,2020-12-15,60.380001068115234
471,471,2020-12-16,61.02999877929688
472,472,2020-12-17,62.09000015258789
473,473,2020-12-18,61.150001525878906
474,474,2020-12-21,58.68999862670898
475,475,2020-12-22,58.06999969482422
476,476,2020-12-23,58.68000030517578
477,477,2020-12-24,58.02000045776367
478,478,2020-12-28,58.83000183105469
479,479,2020-12-29,59.02999877929688
480,480,2020-12-30,58.91999816894531
481,481,2020-12-31,60.02999877929688
482,482,2021-01-04,62.09000015258789
483,483,2021-01-05,61.06999969482422
484,484,2021-01-06,67.66000366210938
485,485,2021-01-07,69.75
486,486,2021-01-08,68.20999908447266
487,487,2021-01-11,68.68000030517578
488,488,2021-01-12,68.13999938964844
489,489,2021-01-13,66.51000213623047
490,490,2021-01-14,65.02999877929688
491,491,2021-01-15,63.9900016784668
492,492,2021-01-19,62.790000915527344
493,493,2021-01-20,62.41999816894531
494,494,2021-01-21,62.75
495,495,2021-01-22,61.5099983215332
496,496,2021-01-25,60.93000030517578
497,497,2021-01-26,60.09999847412109
498,498,2021-01-27,58.41999816894531
499,499,2021-01-28,60.77000045776367
500,500,2021-01-29,60.29999923706055
501,501,2021-02-01,59.59999847412109
502,502,2021-02-02,59.63999938964844
503,503,2021-02-03,60.47999954223633
504,504,2021-02-04,60.400001525878906
505,505,2021-02-05,58.880001068115234
506,506,2021-02-08,58.2400016784668
507,507,2021-02-09,60.27000045776367
508,508,2021-02-10,61.060001373291016
509,509,2021-02-11,59.970001220703125
510,510,2021-02-12,59.20000076293945
511,511,2021-02-16,58.18999862670898
512,512,2021-02-17,58.61000061035156
513,513,2021-02-18,58.72999954223633
514,514,2021-02-19,57.970001220703125
515,515,2021-02-22,58.27999877929688
516,516,2021-02-23,59.29999923706055
517,517,2021-02-24,59.34999847412109
518,518,2021-02-25,58.7599983215332
519,519,2021-02-26,58.540000915527344
520,520,2021-03-01,59.38999938964844
521,521,2021-03-02,59.13999938964844
522,522,2021-03-03,58.79999923706055
523,523,2021-03-04,59.290000915527344
524,524,2021-03-05,60.52000045776367
525,525,2021-03-08,61.720001220703125
526,526,2021-03-09,61.4900016784668
527,527,2021-03-10,61.59000015258789
528,528,2021-03-11,61.88999938964844
529,529,2021-03-12,62.900001525878906
530,530,2021-03-15,62.79999923706055
531,531,2021-03-16,62.970001220703125
532,532,2021-03-17,61.88999938964844
533,533,2021-03-18,63.56999969482422
534,534,2021-03-19,64.23999786376953
535,535,2021-03-22,64.45999908447266
536,536,2021-03-23,64.05999755859375
537,537,2021-03-24,64.94000244140625
538,538,2021-03-25,64.94000244140625
539,539,2021-03-26,64.86000061035156
540,540,2021-03-29,65.63999938964844
541,541,2021-03-30,65.37999725341797
542,542,2021-03-31,63.90999984741211
543,543,2021-04-01,63.25
544,544,2021-04-05,63.959999084472656
545,545,2021-04-06,62.63999938964844
546,546,2021-04-07,62.619998931884766
547,547,2021-04-08,61.540000915527344
548,548,2021-04-09,62.61000061035156
549,549,2021-04-12,62.43000030517578
550,550,2021-04-13,62.22999954223633
551,551,2021-04-14,62.58000183105469
552,552,2021-04-15,64.23999786376953
553,553,2021-04-16,64.95999908447266
554,554,2021-04-19,65.37999725341797
555,555,2021-04-20,65.43000030517578
556,556,2021-04-21,65.48999786376953
557,557,2021-04-22,64.63999938964844
558,558,2021-04-23,65.37000274658203
559,559,2021-04-26,66.0
560,560,2021-04-27,61.310001373291016
561,561,2021-04-28,59.4900016784668
562,562,2021-04-29,60.59000015258789
563,563,2021-04-30,61.7400016784668
564,564,2021-05-03,62.41999816894531
565,565,2021-05-04,64.55999755859375
566,566,2021-05-05,65.29000091552734
567,567,2021-05-06,65.19000244140625
568,568,2021-05-07,70.44999694824219
569,569,2021-05-10,69.55999755859375
570,570,2021-05-11,68.05999755859375
571,571,2021-05-12,69.63999938964844
572,572,2021-05-13,68.38999938964844
573,573,2021-05-14,69.19999694824219
574,574,2021-05-17,70.55999755859375
575,575,2021-05-18,70.7300033569336
576,576,2021-05-19,70.87999725341797
577,577,2021-05-20,71.80000305175781
578,578,2021-05-21,73.7300033569336
579,579,2021-05-24,73.91999816894531
580,580,2021-05-25,73.95999908447266
581,581,2021-05-26,73.48999786376953
582,582,2021-05-27,73.72000122070312
583,583,2021-05-28,73.5999984741211
584,584,2021-06-01,73.27999877929688
585,585,2021-06-02,72.61000061035156
586,586,2021-06-03,72.41000366210938
587,587,2021-06-04,71.44000244140625
588,588,2021-06-07,71.27999877929688
589,589,2021-06-08,71.55000305175781
590,590,2021-06-09,71.66000366210938
591,591,2021-06-10,71.0199966430664
592,592,2021-06-11,70.80999755859375
593,593,2021-06-14,68.77999877929688
594,594,2021-06-15,70.0
595,595,2021-06-16,72.62000274658203
596,596,2021-06-17,74.30999755859375
597,597,2021-06-18,71.69000244140625
598,598,2021-06-21,72.16999816894531
599,599,2021-06-22,72.19999694824219
600,600,2021-06-23,73.08999633789062
601,601,2021-06-24,72.80000305175781
602,602,2021-06-25,73.9000015258789
603,603,2021-06-28,74.30000305175781
604,604,2021-06-29,73.75
605,605,2021-06-30,72.93000030517578
606,606,2021-07-01,73.66000366210938
607,607,2021-07-02,73.87999725341797
608,608,2021-07-06,73.61000061035156
609,609,2021-07-07,74.13999938964844
610,610,2021-07-08,72.66000366210938
611,611,2021-07-09,73.51000213623047
612,612,2021-07-12,74.69999694824219
613,613,2021-07-13,74.56999969482422
614,614,2021-07-14,73.7699966430664
615,615,2021-07-15,73.30000305175781
616,616,2021-07-16,72.66000366210938
617,617,2021-07-19,71.37000274658203
618,618,2021-07-20,71.66999816894531
619,619,2021-07-21,72.91000366210938
620,620,2021-07-22,73.1500015258789
621,621,2021-07-23,73.45999908447266
622,622,2021-07-26,72.66999816894531
623,623,2021-07-27,70.47000122070312
624,624,2021-07-28,69.7300033569336
625,625,2021-07-29,69.08000183105469
626,626,2021-07-30,68.61000061035156
627,627,2021-08-02,70.30999755859375
628,628,2021-08-03,69.33000183105469
629,629,2021-08-04,69.08999633789062
630,630,2021-08-05,67.2300033569336
631,631,2021-08-06,66.80000305175781
632,632,2021-08-09,66.19000244140625
633,633,2021-08-10,64.98999786376953
634,634,2021-08-11,64.44999694824219
635,635,2021-08-12,63.11000061035156
636,636,2021-08-13,63.06999969482422
637,637,2021-08-16,64.05999755859375
638,638,2021-08-17,65.41000366210938
639,639,2021-08-18,63.81999969482422
640,640,2021-08-19,63.90999984741211
641,641,2021-08-20,64.30999755859375
642,642,2021-08-23,64.52999877929688
643,643,2021-08-24,64.58000183105469
644,644,2021-08-25,63.560001373291016
645,645,2021-08-26,63.58000183105469
646,646,2021-08-27,63.97999954223633
647,647,2021-08-30,63.22999954223633
648,648,2021-08-31,62.97999954223633
649,649,2021-09-01,62.709999084472656
650,650,2021-09-02,64.61000061035156
651,651,2021-09-03,64.37000274658203
652,652,2021-09-07,63.790000915527344
653,653,2021-09-08,62.84999847412109
654,654,2021-09-09,61.959999084472656
655,655,2021-09-10,59.72999954223633
656,656,2021-09-13,62.900001525878906
657,657,2021-09-14,60.79999923706055
658,658,2021-09-15,61.630001068115234
659,659,2021-09-16,61.59000015258789
660,660,2021-09-17,64.63999938964844
661,661,2021-09-20,64.3499984741211
662,662,2021-09-21,63.09000015258789
663,663,2021-09-22,62.93999862670898
664,664,2021-09-23,62.59999847412109
665,665,2021-09-24,62.81999969482422
666,666,2021-09-27,63.83000183105469
667,667,2021-09-28,63.5
668,668,2021-09-29,63.2599983215332
669,669,2021-09-30,62.310001373291016
670,670,2021-10-01,63.04999923706055
671,671,2021-10-04,62.52999877929688
672,672,2021-10-05,62.709999084472656
673,673,2021-10-06,63.040000915527344
674,674,2021-10-07,63.970001220703125
675,675,2021-10-08,64.33000183105469
676,676,2021-10-11,63.09999847412109
677,677,2021-10-12,63.040000915527344
678,678,2021-10-13,61.93999862670898
679,679,2021-10-14,63.22999954223633
680,680,2021-10-15,65.31999969482422
681,681,2021-10-18,64.01000213623047
682,682,2021-10-19,64.70999908447266
683,683,2021-10-20,68.08999633789062
684,684,2021-10-21,68.98999786376953
685,685,2021-10-22,69.23999786376953
686,686,2021-10-25,67.97000122070312
687,687,2021-10-26,70.97000122070312
688,688,2021-10-27,70.55000305175781
689,689,2021-10-28,71.61000061035156
690,690,2021-10-29,71.23999786376953
691,691,2021-11-01,71.73999786376953
692,692,2021-11-02,69.33999633789062
693,693,2021-11-03,73.9000015258789
694,694,2021-11-04,73.7699966430664
695,695,2021-11-05,74.16999816894531
696,696,2021-11-08,74.08000183105469
697,697,2021-11-09,74.7699966430664
698,698,2021-11-10,75.05999755859375
699,699,2021-11-11,75.29000091552734
700,700,2021-11-12,75.86000061035156
701,701,2021-11-15,75.0999984741211
702,702,2021-11-16,74.9800033569336
703,703,2021-11-17,76.18000030517578
704,704,2021-11-18,75.37000274658203
705,705,2021-11-19,73.01000213623047
706,706,2021-11-22,74.08000183105469
707,707,2021-11-23,76.02999877929688
708,708,2021-11-24,75.61000061035156
709,709,2021-11-26,73.9000015258789
710,710,2021-11-29,73.7699966430664
711,711,2021-11-30,71.41000366210938
712,712,2021-12-01,70.18000030517578
713,713,2021-12-02,71.41999816894531
714,714,2021-12-03,71.05000305175781
715,715,2021-12-06,71.7699966430664
716,716,2021-12-07,73.4000015258789
717,717,2021-12-08,73.87999725341797
718,718,2021-12-09,74.87000274658203
719,719,2021-12-10,78.44999694824219
720,720,2021-12-13,78.1500015258789
721,721,2021-12-14,81.8499984741211
722,722,2021-12-15,83.33000183105469
723,723,2021-12-16,83.0
724,724,2021-12-17,83.0199966430664
725,725,2021-12-20,82.41999816894531
726,726,2021-12-21,82.98999786376953
727,727,2021-12-22,84.37000274658203
728,728,2021-12-23,84.72000122070312
729,729,2021-12-27,84.37000274658203
730,730,2021-12-28,84.44999694824219
731,731,2021-12-29,84.22000122070312
732,732,2021-12-30,83.98999786376953
733,733,2021-12-31,82.4000015258789
734,734,2022-01-03,82.6500015258789
735,735,2022-01-04,81.08000183105469
736,736,2022-01-05,79.79000091552734
737,737,2022-01-06,76.33999633789062
738,738,2022-01-07,76.33999633789062
