,Unnamed: 0.1,Unnamed: 0,Date,FCX,FCX_6m,FCX_12m
113,113,113,2019-07-18,10.591073989868164,10.354244232177734,10.827043533325195
114,114,114,2019-07-19,10.914027214050291,10.496085166931152,10.827043533325195
115,115,115,2019-07-22,10.914027214050291,10.467589378356934,10.694660186767578
116,116,116,2019-07-23,11.066009521484377,10.581573486328123,10.67574691772461
117,117,117,2019-07-24,11.341471672058104,10.562576293945312,10.60955810546875
118,118,118,2019-07-25,10.84753704071045,10.505582809448242,10.27859878540039
119,119,119,2019-07-26,10.980520248413086,10.591073989868164,10.354244232177734
120,120,120,2019-07-29,11.0280122756958,10.914027214050291,10.496085166931152
121,121,121,2019-07-30,10.895030975341797,10.914027214050291,10.467589378356934
122,122,122,2019-07-31,10.505582809448242,11.066009521484377,10.581573486328123
123,123,123,2019-08-01,10.163629531860352,11.341471672058104,10.562576293945312
124,124,124,2019-08-02,9.783682823181152,10.84753704071045,10.505582809448242
125,125,125,2019-08-05,9.565210342407228,10.980520248413086,10.591073989868164
126,126,126,2019-08-06,9.631701469421388,11.0280122756958,10.914027214050291
127,127,127,2019-08-07,9.57470989227295,10.895030975341797,10.914027214050291
128,128,128,2019-08-08,9.61270523071289,10.505582809448242,11.066009521484377
129,129,129,2019-08-09,9.261253356933594,10.163629531860352,11.341471672058104
130,130,130,2019-08-12,9.042784690856934,9.783682823181152,10.84753704071045
131,131,131,2019-08-13,9.394232749938965,9.565210342407228,10.980520248413086
132,132,132,2019-08-14,8.890800476074219,9.631701469421388,11.0280122756958
133,133,133,2019-08-15,8.539346694946289,9.57470989227295,10.895030975341797
134,134,134,2019-08-16,8.643834114074707,9.61270523071289,10.505582809448242
135,135,135,2019-08-19,8.786316871643066,9.261253356933594,10.163629531860352
136,136,136,2019-08-20,8.72932243347168,9.042784690856934,9.783682823181152
137,137,137,2019-08-21,8.681831359863281,9.394232749938965,9.565210342407228
138,138,138,2019-08-22,8.672331809997559,8.890800476074219,9.631701469421388
139,139,139,2019-08-23,8.387370109558105,8.539346694946289,9.57470989227295
140,140,140,2019-08-26,8.396868705749512,8.643834114074707,9.61270523071289
141,141,141,2019-08-27,8.273384094238281,8.786316871643066,9.261253356933594
142,142,142,2019-08-28,8.501355171203613,8.72932243347168,9.042784690856934
143,143,143,2019-08-29,8.662833213806152,8.681831359863281,9.394232749938965
144,144,144,2019-08-30,8.72932243347168,8.672331809997559,8.890800476074219
145,145,145,2019-09-03,8.615339279174805,8.387370109558105,8.539346694946289
146,146,146,2019-09-04,8.824310302734375,8.396868705749512,8.643834114074707
147,147,147,2019-09-05,9.052279472351074,8.273384094238281,8.786316871643066
148,148,148,2019-09-06,8.947793006896973,8.501355171203613,8.72932243347168
149,149,149,2019-09-09,9.21375846862793,8.662833213806152,8.681831359863281
150,150,150,2019-09-10,9.61270523071289,8.72932243347168,8.672331809997559
151,151,151,2019-09-11,9.57470989227295,8.615339279174805,8.387370109558105
152,152,152,2019-09-12,9.850171089172363,8.824310302734375,8.396868705749512
153,153,153,2019-09-13,10.220622062683104,9.052279472351074,8.273384094238281
154,154,154,2019-09-16,9.94515895843506,8.947793006896973,8.501355171203613
155,155,155,2019-09-17,9.88816738128662,9.21375846862793,8.662833213806152
156,156,156,2019-09-18,9.840673446655272,9.61270523071289,8.72932243347168
157,157,157,2019-09-19,9.926161766052246,9.57470989227295,8.615339279174805
158,158,158,2019-09-20,9.94515895843506,9.850171089172363,8.824310302734375
159,159,159,2019-09-23,9.812176704406738,10.220622062683104,9.052279472351074
160,160,160,2019-09-24,9.508219718933104,9.94515895843506,8.947793006896973
161,161,161,2019-09-25,9.565210342407228,9.88816738128662,9.21375846862793
162,162,162,2019-09-26,9.308745384216309,9.840673446655272,9.61270523071289
163,163,163,2019-09-27,9.166264533996582,9.926161766052246,9.57470989227295
164,164,164,2019-09-30,9.090271949768066,9.94515895843506,9.850171089172363
165,165,165,2019-10-01,8.710326194763184,9.812176704406738,10.220622062683104
166,166,166,2019-10-02,8.42536449432373,9.508219718933104,9.94515895843506
167,167,167,2019-10-03,8.415863990783691,9.565210342407228,9.88816738128662
168,168,168,2019-10-04,8.387370109558105,9.308745384216309,9.840673446655272
169,169,169,2019-10-07,8.320877075195312,9.166264533996582,9.926161766052246
170,170,170,2019-10-08,8.083409309387207,9.090271949768066,9.94515895843506
171,171,171,2019-10-09,8.121405601501465,8.710326194763184,9.812176704406738
172,172,172,2019-10-10,8.51085376739502,8.42536449432373,9.508219718933104
173,173,173,2019-10-11,9.122182846069336,8.415863990783691,9.565210342407228
174,174,174,2019-10-14,9.074423789978027,8.387370109558105,9.308745384216309
175,175,175,2019-10-15,9.093528747558594,8.320877075195312,9.166264533996582
176,176,176,2019-10-16,9.074423789978027,8.083409309387207,9.090271949768066
177,177,177,2019-10-17,9.017108917236328,8.121405601501465,8.710326194763184
178,178,178,2019-10-18,9.150838851928713,8.51085376739502,8.42536449432373
179,179,179,2019-10-21,9.380085945129396,9.122182846069336,8.415863990783691
180,180,180,2019-10-22,9.485158920288086,9.074423789978027,8.387370109558105
181,181,181,2019-10-23,9.676199913024902,9.093528747558594,8.320877075195312
182,182,182,2019-10-24,9.160390853881836,9.074423789978027,8.083409309387207
183,183,183,2019-10-25,9.685752868652344,9.017108917236328,8.121405601501465
184,184,184,2019-10-28,9.78127098083496,9.150838851928713,8.51085376739502
185,185,185,2019-10-29,9.771720886230469,9.380085945129396,9.122182846069336
186,186,186,2019-10-30,9.676199913024902,9.485158920288086,9.074423789978027
187,187,187,2019-10-31,9.380085945129396,9.676199913024902,9.093528747558594
188,188,188,2019-11-01,10.04872989654541,9.160390853881836,9.074423789978027
189,189,189,2019-11-04,10.316184997558594,9.685752868652344,9.017108917236328
190,190,190,2019-11-05,10.421258926391602,9.78127098083496,9.150838851928713
191,191,191,2019-11-06,10.163352966308594,9.771720886230469,9.380085945129396
192,192,192,2019-11-07,10.765129089355469,9.676199913024902,9.485158920288086
193,193,193,2019-11-08,11.003931999206545,9.380085945129396,9.676199913024902
194,194,194,2019-11-11,10.593194007873535,10.04872989654541,9.160390853881836
195,195,195,2019-11-12,10.545434951782228,10.316184997558594,9.685752868652344
196,196,196,2019-11-13,10.35439395904541,10.421258926391602,9.78127098083496
197,197,197,2019-11-14,10.325738906860352,10.163352966308594,9.771720886230469
198,198,198,2019-11-15,10.660057067871094,10.765129089355469,9.676199913024902
199,199,199,2019-11-18,10.51677703857422,11.003931999206545,9.380085945129396
200,200,200,2019-11-19,10.77468204498291,10.593194007873535,10.04872989654541
201,201,201,2019-11-20,10.535881042480469,10.545434951782228,10.316184997558594
202,202,202,2019-11-21,10.51677703857422,10.35439395904541,10.421258926391602
203,203,203,2019-11-22,10.841547966003418,10.325738906860352,10.163352966308594
204,204,204,2019-11-25,11.137659072875977,10.660057067871094,10.765129089355469
205,205,205,2019-11-26,11.185418128967283,10.51677703857422,11.003931999206545
206,206,206,2019-11-27,11.089898109436035,10.77468204498291,10.593194007873535
207,207,207,2019-11-29,10.87020206451416,10.535881042480469,10.545434951782228
208,208,208,2019-12-02,10.937066078186035,10.51677703857422,10.35439395904541
209,209,209,2019-12-03,10.430811882019045,10.841547966003418,10.325738906860352
210,210,210,2019-12-04,10.612296104431152,11.137659072875977,10.660057067871094
211,211,211,2019-12-05,10.822443008422852,11.185418128967283,10.51677703857422
212,212,212,2019-12-06,11.11855411529541,11.089898109436035,10.77468204498291
213,213,213,2019-12-09,11.55794906616211,10.87020206451416,10.535881042480469
214,214,214,2019-12-10,11.72988510131836,10.937066078186035,10.51677703857422
215,215,215,2019-12-11,12.26479721069336,10.430811882019045,10.841547966003418
216,216,216,2019-12-12,12.474942207336426,10.612296104431152,11.137659072875977
217,217,217,2019-12-13,12.293453216552734,10.822443008422852,11.185418128967283
218,218,218,2019-12-16,12.369869232177734,11.11855411529541,11.089898109436035
219,219,219,2019-12-17,12.37942123413086,11.55794906616211,10.87020206451416
220,220,220,2019-12-18,12.398526191711426,11.72988510131836,10.937066078186035
221,221,221,2019-12-19,12.41762924194336,12.26479721069336,10.430811882019045
222,222,222,2019-12-20,12.140619277954102,12.474942207336426,10.612296104431152
223,223,223,2019-12-23,12.274349212646484,12.293453216552734,10.822443008422852
224,224,224,2019-12-24,12.40807819366455,12.369869232177734,11.11855411529541
225,225,225,2019-12-26,12.5800142288208,12.37942123413086,11.55794906616211
226,226,226,2019-12-27,12.44628620147705,12.398526191711426,11.72988510131836
227,227,227,2019-12-30,12.427181243896484,12.41762924194336,12.26479721069336
228,228,228,2019-12-31,12.532255172729492,12.140619277954102,12.474942207336426
229,229,229,2020-01-02,12.60866928100586,12.274349212646484,12.293453216552734
230,230,230,2020-01-03,12.226591110229492,12.40807819366455,12.369869232177734
231,231,231,2020-01-06,12.274349212646484,12.5800142288208,12.37942123413086
232,232,232,2020-01-07,12.465391159057615,12.44628620147705,12.398526191711426
233,233,233,2020-01-08,12.58956813812256,12.427181243896484,12.41762924194336
234,234,234,2020-01-09,12.37942123413086,12.532255172729492,12.140619277954102
235,235,235,2020-01-10,12.322110176086426,12.60866928100586,12.274349212646484
236,236,236,2020-01-13,12.923887252807615,12.226591110229492,12.40807819366455
237,237,237,2020-01-14,12.66502571105957,12.274349212646484,12.5800142288208
238,238,238,2020-01-15,12.444515228271484,12.465391159057615,12.44628620147705
239,239,239,2020-01-16,12.319876670837402,12.58956813812256,12.427181243896484
240,240,240,2020-01-17,12.3390531539917,12.37942123413086,12.532255172729492
241,241,241,2020-01-21,11.76380443572998,12.322110176086426,12.60866928100586
242,242,242,2020-01-22,11.811742782592772,12.923887252807615,12.226591110229492
243,243,243,2020-01-23,11.47618293762207,12.66502571105957,12.274349212646484
244,244,244,2020-01-24,11.35154628753662,12.444515228271484,12.465391159057615
245,245,245,2020-01-27,10.450323104858398,12.319876670837402,12.58956813812256
246,246,246,2020-01-28,10.833823204040527,12.3390531539917,12.37942123413086
247,247,247,2020-01-29,10.824233055114746,11.76380443572998,12.322110176086426
248,248,248,2020-01-30,10.852997779846191,11.811742782592772,12.923887252807615
249,249,249,2020-01-31,10.642072677612305,11.47618293762207,12.66502571105957
250,250,250,2020-02-03,10.968047142028809,11.35154628753662,12.444515228271484
251,251,251,2020-02-04,11.543295860290527,10.450323104858398,12.319876670837402
252,252,252,2020-02-05,11.898028373718262,10.833823204040527,12.3390531539917
253,253,253,2020-02-06,11.811742782592772,10.824233055114746,11.76380443572998
254,254,254,2020-02-07,11.313194274902344,10.852997779846191,11.811742782592772
255,255,255,2020-02-10,11.667930603027344,10.642072677612305,11.47618293762207
256,256,256,2020-02-11,11.888442039489746,10.968047142028809,11.35154628753662
257,257,257,2020-02-12,12.147302627563477,11.543295860290527,10.450323104858398
258,258,258,2020-02-13,12.089777946472168,11.898028373718262,10.833823204040527
259,259,259,2020-02-14,11.7350435256958,11.811742782592772,10.824233055114746
260,260,260,2020-02-18,11.524118423461914,11.313194274902344,10.852997779846191
261,261,261,2020-02-19,11.60081958770752,11.667930603027344,10.642072677612305
262,262,262,2020-02-20,11.581645011901855,11.888442039489746,10.968047142028809
263,263,263,2020-02-21,11.44741916656494,12.147302627563477,11.543295860290527
264,264,264,2020-02-24,10.776296615600586,12.089777946472168,11.898028373718262
265,265,265,2020-02-25,10.28733730316162,11.7350435256958,11.811742782592772
266,266,266,2020-02-26,10.02847671508789,11.524118423461914,11.313194274902344
267,267,267,2020-02-27,9.39570426940918,11.60081958770752,11.667930603027344
268,268,268,2020-02-28,9.549102783203123,11.581645011901855,11.888442039489746
269,269,269,2020-03-02,10.066824913024902,11.44741916656494,12.147302627563477
270,270,270,2020-03-03,9.654565811157228,10.776296615600586,12.089777946472168
271,271,271,2020-03-04,10.01888942718506,10.28733730316162,11.7350435256958
272,272,272,2020-03-05,9.57786750793457,10.02847671508789,11.524118423461914
273,273,273,2020-03-06,9.04096794128418,9.39570426940918,11.60081958770752
274,274,274,2020-03-09,7.890474319458008,9.549102783203123,11.581645011901855
275,275,275,2020-03-10,8.62870979309082,10.066824913024902,11.44741916656494
276,276,276,2020-03-11,7.785012245178223,9.654565811157228,10.776296615600586
277,277,277,2020-03-12,6.874203681945801,10.01888942718506,10.28733730316162
278,278,278,2020-03-13,7.219352722167969,9.57786750793457,10.02847671508789
279,279,279,2020-03-16,5.982570171356201,9.04096794128418,9.39570426940918
280,280,280,2020-03-17,6.212669372558594,7.890474319458008,9.549102783203123
281,281,281,2020-03-18,5.09093713760376,8.62870979309082,10.066824913024902
282,282,282,2020-03-19,5.50319766998291,7.785012245178223,9.654565811157228
283,283,283,2020-03-20,5.292274475097656,6.874203681945801,10.01888942718506
284,284,284,2020-03-23,5.167637825012207,7.219352722167969,9.57786750793457
285,285,285,2020-03-24,6.701630115509033,5.982570171356201,9.04096794128418
286,286,286,2020-03-25,6.95090389251709,6.212669372558594,7.890474319458008
287,287,287,2020-03-26,6.701630115509033,5.09093713760376,8.62870979309082
288,288,288,2020-03-27,5.944221019744873,5.50319766998291,7.785012245178223
289,289,289,2020-03-30,5.982570171356201,5.292274475097656,6.874203681945801
290,290,290,2020-03-31,6.471531391143799,5.167637825012207,7.219352722167969
291,291,291,2020-04-01,6.0496826171875,6.701630115509033,5.982570171356201
292,292,292,2020-04-02,6.126382350921631,6.95090389251709,6.212669372558594
293,293,293,2020-04-03,6.05927038192749,6.701630115509033,5.09093713760376
294,294,294,2020-04-06,6.893378734588623,5.944221019744873,5.50319766998291
295,295,295,2020-04-07,7.276878356933594,5.982570171356201,5.292274475097656
296,296,296,2020-04-08,7.698724746704102,6.471531391143799,5.167637825012207
297,297,297,2020-04-09,7.8521246910095215,6.0496826171875,6.701630115509033
298,298,298,2020-04-13,7.957586765289307,6.126382350921631,6.95090389251709
299,299,299,2020-04-14,7.976760864257812,6.05927038192749,6.701630115509033
300,300,300,2020-04-15,7.353577136993408,6.893378734588623,5.944221019744873
301,301,301,2020-04-16,7.2672905921936035,7.276878356933594,5.982570171356201
302,302,302,2020-04-17,7.995936870574951,7.698724746704102,6.471531391143799
303,303,303,2020-04-20,7.689138412475586,7.8521246910095215,6.0496826171875
304,304,304,2020-04-21,7.104302883148193,7.957586765289307,6.126382350921631
305,305,305,2020-04-22,7.324814319610596,7.976760864257812,6.05927038192749
306,306,306,2020-04-23,7.487801551818848,7.353577136993408,6.893378734588623
307,307,307,2020-04-24,8.130160331726074,7.2672905921936035,7.276878356933594
308,308,308,2020-04-27,8.48489761352539,7.995936870574951,7.698724746704102
309,309,309,2020-04-28,8.552006721496582,7.689138412475586,7.8521246910095215
310,310,310,2020-04-29,8.877985000610352,7.104302883148193,7.957586765289307
311,311,311,2020-04-30,8.46572208404541,7.324814319610596,7.976760864257812
312,312,312,2020-05-01,8.110984802246094,7.487801551818848,7.353577136993408
313,313,313,2020-05-04,8.341085433959961,8.130160331726074,7.2672905921936035
314,314,314,2020-05-05,8.436960220336914,8.48489761352539,7.995936870574951
315,315,315,2020-05-06,8.235624313354492,8.552006721496582,7.689138412475586
316,316,316,2020-05-07,8.599946022033691,8.877985000610352,7.104302883148193
317,317,317,2020-05-08,8.830045700073242,8.46572208404541,7.324814319610596
318,318,318,2020-05-11,8.609533309936523,8.110984802246094,7.487801551818848
319,319,319,2020-05-12,8.312322616577148,8.341085433959961,8.130160331726074
320,320,320,2020-05-13,8.053462982177734,8.436960220336914,8.48489761352539
321,321,321,2020-05-14,7.947998046875,8.235624313354492,8.552006721496582
322,322,322,2020-05-15,8.130160331726074,8.599946022033691,8.877985000610352
323,323,323,2020-05-18,8.801280975341797,8.830045700073242,8.46572208404541
324,324,324,2020-05-19,8.762932777404785,8.609533309936523,8.110984802246094
325,325,325,2020-05-20,8.743757247924805,8.312322616577148,8.341085433959961
326,326,326,2020-05-21,8.532832145690918,8.053462982177734,8.436960220336914
327,327,327,2020-05-22,8.379433631896973,7.947998046875,8.235624313354492
328,328,328,2020-05-26,8.877985000610352,8.130160331726074,8.599946022033691
329,329,329,2020-05-27,8.906744003295898,8.801280975341797,8.830045700073242
330,330,330,2020-05-28,8.714996337890625,8.762932777404785,8.609533309936523
331,331,331,2020-05-29,8.695820808410645,8.743757247924805,8.312322616577148
332,332,332,2020-06-01,8.954682350158691,8.532832145690918,8.053462982177734
333,333,333,2020-06-02,9.34776782989502,8.379433631896973,7.947998046875
334,334,334,2020-06-03,9.721678733825684,8.877985000610352,8.130160331726074
335,335,335,2020-06-04,9.77920150756836,8.906744003295898,8.801280975341797
336,336,336,2020-06-05,10.411972999572754,8.714996337890625,8.762932777404785
337,337,337,2020-06-08,10.785883903503418,8.695820808410645,8.743757247924805
338,338,338,2020-06-09,10.805059432983398,8.954682350158691,8.532832145690918
339,339,339,2020-06-10,10.99680995941162,9.34776782989502,8.379433631896973
340,340,340,2020-06-11,9.501165390014648,9.721678733825684,8.877985000610352
341,341,341,2020-06-12,10.057239532470703,9.77920150756836,8.906744003295898
342,342,342,2020-06-15,10.038063049316406,10.411972999572754,8.714996337890625
343,343,343,2020-06-16,10.335275650024414,10.785883903503418,8.695820808410645
344,344,344,2020-06-17,10.258575439453123,10.805059432983398,8.954682350158691
345,345,345,2020-06-18,10.124351501464844,10.99680995941162,9.34776782989502
346,346,346,2020-06-19,10.066824913024902,9.501165390014648,9.721678733825684
347,347,347,2020-06-22,10.344862937927246,10.057239532470703,9.77920150756836
348,348,348,2020-06-23,10.62289810180664,10.038063049316406,10.411972999572754
349,349,349,2020-06-24,10.133936882019045,10.335275650024414,10.785883903503418
350,350,350,2020-06-25,10.62289810180664,10.258575439453123,10.805059432983398
351,351,351,2020-06-26,10.344862937927246,10.124351501464844,10.99680995941162
352,352,352,2020-06-29,10.584548950195312,10.066824913024902,9.501165390014648
353,353,353,2020-06-30,11.092681884765623,10.344862937927246,10.057239532470703
354,354,354,2020-07-01,11.015982627868652,10.62289810180664,10.038063049316406
355,355,355,2020-07-02,11.025569915771484,10.133936882019045,10.335275650024414
356,356,356,2020-07-06,12.224003791809082,10.62289810180664,10.258575439453123
357,357,357,2020-07-07,12.204827308654783,10.344862937927246,10.124351501464844
358,358,358,2020-07-08,12.291115760803224,10.584548950195312,10.066824913024902
359,359,359,2020-07-09,12.358226776123049,11.092681884765623,10.344862937927246
360,360,360,2020-07-10,12.43492603302002,11.015982627868652,10.62289810180664
361,361,361,2020-07-13,12.482865333557127,11.025569915771484,10.133936882019045
362,362,362,2020-07-14,12.943062782287598,12.224003791809082,10.62289810180664
363,363,363,2020-07-15,12.971824645996094,12.204827308654783,10.344862937927246
364,364,364,2020-07-16,12.914300918579102,12.291115760803224,10.584548950195312
365,365,365,2020-07-17,13.01976203918457,12.358226776123049,11.092681884765623
366,366,366,2020-07-20,12.875950813293455,12.43492603302002,11.015982627868652
367,367,367,2020-07-21,12.828012466430664,12.482865333557127,11.025569915771484
368,368,368,2020-07-22,13.058111190795898,12.943062782287598,12.224003791809082
369,369,369,2020-07-23,12.770487785339355,12.971824645996094,12.204827308654783
370,370,370,2020-07-24,12.578739166259766,12.914300918579102,12.291115760803224
371,371,371,2020-07-27,13.000587463378906,13.01976203918457,12.358226776123049
372,372,372,2020-07-28,12.68420124053955,12.875950813293455,12.43492603302002
373,373,373,2020-07-29,12.751314163208008,12.828012466430664,12.482865333557127
374,374,374,2020-07-30,12.406164169311523,13.058111190795898,12.943062782287598
375,375,375,2020-07-31,12.386988639831545,12.770487785339355,12.971824645996094
376,376,376,2020-08-03,12.559565544128418,12.578739166259766,12.914300918579102
377,377,377,2020-08-04,12.415752410888672,13.000587463378906,13.01976203918457
378,378,378,2020-08-05,13.393674850463867,12.68420124053955,12.875950813293455
