,Unnamed: 0,Date,UNP
69,69,2019-05-15,156.53970336914062
70,70,2019-05-16,158.2152862548828
71,71,2019-05-17,157.30538940429688
72,72,2019-05-20,157.4134979248047
73,73,2019-05-21,157.68374633789062
74,74,2019-05-22,157.16127014160156
75,75,2019-05-23,155.53074645996094
76,76,2019-05-24,155.09832763671875
77,77,2019-05-28,152.97235107421875
78,78,2019-05-29,152.24269104003906
79,79,2019-05-30,153.47421264648438
80,80,2019-05-31,151.02923583984375
81,81,2019-06-03,150.63076782226562
82,82,2019-06-04,154.31639099121094
83,83,2019-06-05,156.1908721923828
84,84,2019-06-06,154.5518341064453
85,85,2019-06-07,155.72906494140625
86,86,2019-06-10,156.10939025878906
87,87,2019-06-11,154.85975646972656
88,88,2019-06-12,155.05894470214844
89,89,2019-06-13,151.3642578125
90,90,2019-06-14,151.2193603515625
91,91,2019-06-17,149.18185424804688
92,92,2019-06-18,149.9062957763672
93,93,2019-06-19,150.2594757080078
94,94,2019-06-20,151.61782836914062
95,95,2019-06-21,152.92181396484375
96,96,2019-06-24,151.454833984375
97,97,2019-06-25,150.6488800048828
98,98,2019-06-26,150.16891479492188
99,99,2019-06-27,150.33192443847656
100,100,2019-06-28,153.13917541503906
101,101,2019-07-01,155.303466796875
102,102,2019-07-02,155.05894470214844
103,103,2019-07-03,155.57510375976562
104,104,2019-07-05,153.97225952148438
105,105,2019-07-08,153.57386779785156
106,106,2019-07-09,153.58291625976562
107,107,2019-07-10,153.5557098388672
108,108,2019-07-11,155.5298309326172
109,109,2019-07-12,157.6125946044922
110,110,2019-07-15,156.38107299804688
111,111,2019-07-16,158.6087646484375
112,112,2019-07-17,149.00982666015625
113,113,2019-07-18,157.7937469482422
114,114,2019-07-19,158.74461364746094
115,115,2019-07-22,157.18702697753906
116,116,2019-07-23,156.86102294921875
117,117,2019-07-24,157.90240478515625
118,118,2019-07-25,156.85195922851562
119,119,2019-07-26,157.77560424804688
120,120,2019-07-29,160.73683166503906
121,121,2019-07-30,162.36683654785156
122,122,2019-07-31,162.95541381835938
123,123,2019-08-01,158.4819793701172
124,124,2019-08-02,157.13267517089844
125,125,2019-08-05,151.0835418701172
126,126,2019-08-06,152.43283081054688
127,127,2019-08-07,151.156005859375
128,128,2019-08-08,153.6734161376953
129,129,2019-08-09,152.14305114746094
130,130,2019-08-12,150.0240478515625
131,131,2019-08-13,152.84030151367188
132,132,2019-08-14,148.2400665283203
133,133,2019-08-15,147.1081085205078
134,134,2019-08-16,150.54928588867188
135,135,2019-08-19,152.8221893310547
136,136,2019-08-20,151.73553466796875
137,137,2019-08-21,152.6139678955078
138,138,2019-08-22,150.3862762451172
139,139,2019-08-23,144.87139892578125
140,140,2019-08-26,144.0835723876953
141,141,2019-08-27,142.5984649658203
142,142,2019-08-28,143.4406280517578
143,143,2019-08-29,147.3585205078125
144,144,2019-08-30,147.56808471679688
145,145,2019-09-03,145.17178344726562
146,146,2019-09-04,145.8551483154297
147,147,2019-09-05,151.3675537109375
148,148,2019-09-06,149.97348022460938
149,149,2019-09-09,151.35841369628906
150,150,2019-09-10,152.6795654296875
151,151,2019-09-11,152.43353271484375
152,152,2019-09-12,152.80714416503906
153,153,2019-09-13,156.21475219726562
154,154,2019-09-16,153.93692016601562
155,155,2019-09-17,152.0691375732422
156,156,2019-09-18,152.9529266357422
157,157,2019-09-19,152.2604522705078
158,158,2019-09-20,151.59530639648438
159,159,2019-09-23,151.29466247558594
160,160,2019-09-24,150.4108123779297
161,161,2019-09-25,149.06236267089844
162,162,2019-09-26,149.1807861328125
163,163,2019-09-27,148.23318481445312
164,164,2019-09-30,147.58628845214844
165,165,2019-10-01,142.09210205078125
166,166,2019-10-02,138.51138305664062
167,167,2019-10-03,140.0147247314453
168,168,2019-10-04,142.4292755126953
169,169,2019-10-07,142.05569458007812
170,170,2019-10-08,138.01022338867188
171,171,2019-10-09,139.61386108398438
172,172,2019-10-10,141.9281463623047
173,173,2019-10-11,147.04873657226562
174,174,2019-10-14,145.3722381591797
175,175,2019-10-15,148.64320373535156
176,176,2019-10-16,148.79811096191406
177,177,2019-10-17,149.13523864746094
178,178,2019-10-18,147.14894104003906
179,179,2019-10-21,152.22401428222656
180,180,2019-10-22,155.59519958496094
181,181,2019-10-23,154.92098999023438
182,182,2019-10-24,155.24899291992188
183,183,2019-10-25,157.01658630371094
184,184,2019-10-28,155.57701110839844
185,185,2019-10-29,155.06675720214844
186,186,2019-10-30,153.02578735351562
187,187,2019-10-31,150.75709533691406
188,188,2019-11-01,157.19882202148438
189,189,2019-11-04,160.9344940185547
190,190,2019-11-05,161.97315979003906
191,191,2019-11-06,160.67027282714844
192,192,2019-11-07,161.2806854248047
193,193,2019-11-08,160.4516143798828
194,194,2019-11-11,161.08938598632812
195,195,2019-11-12,159.87754821777344
196,196,2019-11-13,159.94134521484375
197,197,2019-11-14,159.23977661132812
198,198,2019-11-15,160.6064910888672
199,199,2019-11-18,160.58824157714844
200,200,2019-11-19,161.42649841308594
201,201,2019-11-20,158.62022399902344
202,202,2019-11-21,158.69308471679688
203,203,2019-11-22,160.3057861328125
204,204,2019-11-25,163.9138946533203
205,205,2019-11-26,162.26475524902344
206,206,2019-11-27,162.32888793945312
207,207,2019-11-29,161.22950744628906
208,208,2019-12-02,158.4903106689453
209,209,2019-12-03,153.90963745117188
210,210,2019-12-04,157.0794677734375
211,211,2019-12-05,156.19082641601562
212,212,2019-12-06,157.57415771484375
213,213,2019-12-09,156.9878387451172
214,214,2019-12-10,157.43675231933594
215,215,2019-12-11,159.81869506835938
216,216,2019-12-12,160.52410888671875
217,217,2019-12-13,162.1822967529297
218,218,2019-12-16,164.98565673828125
219,219,2019-12-17,162.51211547851562
220,220,2019-12-18,163.27249145507812
221,221,2019-12-19,162.58538818359375
222,222,2019-12-20,165.26966857910156
223,223,2019-12-23,164.371826171875
224,224,2019-12-24,164.80242919921875
225,225,2019-12-26,165.64524841308594
226,226,2019-12-27,166.19496154785156
227,227,2019-12-30,165.04063415527344
228,228,2019-12-31,165.62692260742188
229,229,2020-01-02,166.9827880859375
230,230,2020-01-03,165.80099487304688
231,231,2020-01-06,164.38099670410156
232,232,2020-01-07,163.13507080078125
233,233,2020-01-08,164.92153930664062
234,234,2020-01-09,164.0786895751953
235,235,2020-01-10,163.01597595214844
236,236,2020-01-13,164.8115692138672
237,237,2020-01-14,165.6361083984375
238,238,2020-01-15,165.6361083984375
239,239,2020-01-16,168.47613525390625
240,240,2020-01-17,169.7770233154297
241,241,2020-01-21,167.1569061279297
242,242,2020-01-22,165.75518798828125
243,243,2020-01-23,171.4901885986328
244,244,2020-01-24,170.1068115234375
245,245,2020-01-27,163.5015106201172
246,246,2020-01-28,164.57339477539062
247,247,2020-01-29,166.53387451171875
248,248,2020-01-30,167.71572875976562
249,249,2020-01-31,164.371826171875
250,250,2020-02-03,165.16885375976562
251,251,2020-02-04,167.87142944335938
252,252,2020-02-05,169.56626892089844
253,253,2020-02-06,170.50071716308594
254,254,2020-02-07,168.41197204589844
255,255,2020-02-10,169.18150329589844
256,256,2020-02-11,167.9263916015625
257,257,2020-02-12,169.3555908203125
258,258,2020-02-13,169.15403747558594
259,259,2020-02-14,168.5677032470703
260,260,2020-02-18,166.8271026611328
261,261,2020-02-19,168.1096954345703
262,262,2020-02-20,168.01805114746094
263,263,2020-02-21,166.4789581298828
264,264,2020-02-24,161.97158813476562
265,265,2020-02-25,156.55728149414062
266,266,2020-02-26,151.84832763671875
267,267,2020-02-27,147.09332275390625
268,268,2020-02-28,147.26840209960938
269,269,2020-03-02,147.75682067871094
270,270,2020-03-03,144.9922332763672
271,271,2020-03-04,149.44320678710938
272,272,2020-03-05,142.79901123046875
273,273,2020-03-06,143.84033203125
274,274,2020-03-09,125.17952728271484
275,275,2020-03-10,135.29782104492188
276,276,2020-03-11,130.4506378173828
277,277,2020-03-12,121.68695831298828
278,278,2020-03-13,132.5609130859375
279,279,2020-03-16,115.28237915039062
280,280,2020-03-17,118.5353546142578
281,281,2020-03-18,106.0487289428711
282,282,2020-03-19,112.10311889648438
283,283,2020-03-20,108.59211730957033
284,284,2020-03-23,105.0903549194336
285,285,2020-03-24,118.75652313232422
286,286,2020-03-25,122.47945404052734
287,287,2020-03-26,131.30763244628906
288,288,2020-03-27,128.13760375976562
289,289,2020-03-30,129.19735717773438
290,290,2020-03-31,129.97142028808594
291,291,2020-04-01,125.77852630615234
292,292,2020-04-02,130.6717987060547
293,293,2020-04-03,127.6952896118164
294,294,2020-04-06,136.2469940185547
295,295,2020-04-07,134.32101440429688
296,296,2020-04-08,137.87808227539062
297,297,2020-04-09,137.05792236328125
298,298,2020-04-13,135.37156677246094
299,299,2020-04-14,137.2790985107422
300,300,2020-04-15,135.15036010742188
301,301,2020-04-16,132.68991088867188
302,302,2020-04-17,138.12692260742188
303,303,2020-04-20,135.10433959960938
304,304,2020-04-21,133.07691955566406
305,305,2020-04-22,135.55584716796875
306,306,2020-04-23,140.33853149414062
307,307,2020-04-24,143.84033203125
308,308,2020-04-27,146.485107421875
309,309,2020-04-28,148.69676208496094
310,310,2020-04-29,150.2541046142578
311,311,2020-04-30,147.24996948242188
312,312,2020-05-01,144.34716796875
313,313,2020-05-04,142.67001342773438
314,314,2020-05-05,144.1075897216797
315,315,2020-05-06,142.1907958984375
316,316,2020-05-07,143.96014404296875
317,317,2020-05-08,145.84002685546875
318,318,2020-05-11,144.5406951904297
319,319,2020-05-12,141.90513610839844
320,320,2020-05-13,140.75326538085938
321,321,2020-05-14,140.476806640625
322,322,2020-05-15,139.37094116210938
323,323,2020-05-18,146.6325225830078
324,324,2020-05-19,146.7615509033203
325,325,2020-05-20,153.00027465820312
326,326,2020-05-21,150.75173950195312
327,327,2020-05-22,152.19851684570312
328,328,2020-05-26,156.5665740966797
329,329,2020-05-27,160.19732666015625
330,330,2020-05-28,158.01034545898438
331,331,2020-05-29,157.4080047607422
332,332,2020-06-01,157.07437133789062
333,333,2020-06-02,158.40884399414062
334,334,2020-06-03,164.9976348876953
335,335,2020-06-04,163.49635314941406
336,336,2020-06-05,171.2805938720703
337,337,2020-06-08,168.34295654296875
338,338,2020-06-09,165.09951782226562
339,339,2020-06-10,162.5696563720703
340,340,2020-06-11,151.3196258544922
341,341,2020-06-12,153.9977569580078
342,342,2020-06-15,155.61949157714844
343,343,2020-06-16,158.43663024902344
344,344,2020-06-17,158.62196350097656
345,345,2020-06-18,158.32542419433594
346,346,2020-06-19,155.54534912109375
347,347,2020-06-22,155.8697052001953
348,348,2020-06-23,156.9446563720703
349,349,2020-06-24,153.41395568847656
350,350,2020-06-25,154.77618408203125
351,351,2020-06-26,150.71730041503906
352,352,2020-06-29,153.3768768310547
353,353,2020-06-30,156.67593383789062
354,354,2020-07-01,154.64645385742188
355,355,2020-07-02,156.68519592285156
356,356,2020-07-06,159.53941345214844
357,357,2020-07-07,157.3338623046875
358,358,2020-07-08,156.6481170654297
359,359,2020-07-09,153.82171630859375
360,360,2020-07-10,154.1923828125
361,361,2020-07-13,156.76856994628906
362,362,2020-07-14,159.28921508789062
363,363,2020-07-15,161.60592651367188
364,364,2020-07-16,163.90411376953125
365,365,2020-07-17,167.96302795410156
366,366,2020-07-20,164.385986328125
367,367,2020-07-21,165.56292724609375
368,368,2020-07-22,166.2301025390625
369,369,2020-07-23,162.1711883544922
370,370,2020-07-24,163.20909118652344
371,371,2020-07-27,163.85781860351562
372,372,2020-07-28,161.62445068359375
373,373,2020-07-29,164.9327392578125
374,374,2020-07-30,160.13246154785156
375,375,2020-07-31,160.64219665527344
376,376,2020-08-03,159.44677734375
377,377,2020-08-04,160.9479522705078
378,378,2020-08-05,164.4601287841797
379,379,2020-08-06,166.44326782226562
380,380,2020-08-07,169.51986694335938
381,381,2020-08-10,173.15249633789062
382,382,2020-08-11,176.3959197998047
383,383,2020-08-12,177.76742553710938
384,384,2020-08-13,175.81210327148438
385,385,2020-08-14,177.85081481933594
386,386,2020-08-17,179.6579132080078
387,387,2020-08-18,176.72027587890625
388,388,2020-08-19,176.9519500732422
389,389,2020-08-20,175.9974365234375
390,390,2020-08-21,177.52650451660156
391,391,2020-08-24,178.4439239501953
392,392,2020-08-25,180.6123962402344
393,393,2020-08-26,180.07492065429688
394,394,2020-08-27,180.1861267089844
395,395,2020-08-28,181.7321319580078
396,396,2020-08-31,179.22683715820312
397,397,2020-09-01,182.35610961914065
398,398,2020-09-02,182.80316162109372
399,399,2020-09-03,177.46661376953125
400,400,2020-09-04,178.01609802246094
401,401,2020-09-08,175.70639038085938
402,402,2020-09-09,179.6179656982422
403,403,2020-09-10,179.8228759765625
404,404,2020-09-11,182.4865264892578
405,405,2020-09-14,185.1873779296875
406,406,2020-09-15,188.4750213623047
407,407,2020-09-16,187.5902404785156
408,408,2020-09-17,187.804443359375
409,409,2020-09-18,186.08148193359372
410,410,2020-09-21,180.67970275878903
411,411,2020-09-22,183.7717437744141
412,412,2020-09-23,180.97775268554688
413,413,2020-09-24,182.23507690429688
414,414,2020-09-25,184.54478454589844
415,415,2020-09-28,185.7555084228516
416,416,2020-09-29,183.69723510742188
417,417,2020-09-30,183.3526763916016
418,418,2020-10-01,180.8939514160156
419,419,2020-10-02,182.8683624267578
420,420,2020-10-05,187.49713134765625
421,421,2020-10-06,185.7182464599609
422,422,2020-10-07,190.57054138183597
423,423,2020-10-08,189.7882080078125
424,424,2020-10-09,191.65087890625
425,425,2020-10-12,192.18174743652344
426,426,2020-10-13,189.06175231933597
427,427,2020-10-14,190.7475128173828
428,428,2020-10-15,194.47283935546875
429,429,2020-10-16,195.4414520263672
430,430,2020-10-19,191.53912353515625
431,431,2020-10-20,192.58221435546875
432,432,2020-10-21,185.783447265625
433,433,2020-10-22,174.2907257080078
434,434,2020-10-23,175.22207641601562
435,435,2020-10-26,172.01824951171875
436,436,2020-10-27,167.24050903320312
437,437,2020-10-28,161.46617126464844
438,438,2020-10-29,163.95286560058594
439,439,2020-10-30,165.02392578125
440,440,2020-11-02,166.9331512451172
441,441,2020-11-03,172.6515655517578
442,442,2020-11-04,173.91819763183594
443,443,2020-11-05,178.88221740722656
444,444,2020-11-06,177.01951599121094
445,445,2020-11-09,184.40505981445312
446,446,2020-11-10,187.44122314453125
447,447,2020-11-11,186.2677459716797
448,448,2020-11-12,186.7241058349609
449,449,2020-11-13,189.4715576171875
450,450,2020-11-16,192.5170440673828
451,451,2020-11-17,191.71609497070312
452,452,2020-11-18,190.02102661132807
453,453,2020-11-19,190.50534057617188
454,454,2020-11-20,189.42498779296875
455,455,2020-11-23,193.1503143310547
456,456,2020-11-24,194.3704071044922
457,457,2020-11-25,193.0106201171875
458,458,2020-11-27,192.42112731933597
459,459,2020-11-30,190.9614105224609
460,460,2020-12-01,189.389404296875
461,461,2020-12-02,190.47482299804688
462,462,2020-12-03,189.2583923339844
463,463,2020-12-04,192.80479431152344
464,464,2020-12-07,191.81292724609372
465,465,2020-12-08,192.0188140869141
466,466,2020-12-09,192.64572143554688
467,467,2020-12-10,189.501708984375
468,468,2020-12-11,190.00698852539065
469,469,2020-12-14,185.27224731445312
470,470,2020-12-15,187.4243927001953
471,471,2020-12-16,186.06761169433597
472,472,2020-12-17,189.2022857666016
473,473,2020-12-18,190.5122833251953
474,474,2020-12-21,189.4736328125
475,475,2020-12-22,188.5659942626953
476,476,2020-12-23,188.23846435546875
477,477,2020-12-24,190.31578063964844
478,478,2020-12-28,192.43048095703125
479,479,2020-12-29,191.27957153320312
480,480,2020-12-30,192.7392578125
481,481,2020-12-31,194.83529663085935
482,482,2021-01-04,189.960205078125
483,483,2021-01-05,192.2901153564453
484,484,2021-01-06,196.313720703125
485,485,2021-01-07,199.04605102539065
486,486,2021-01-08,204.75390625
487,487,2021-01-11,203.3784027099609
488,488,2021-01-12,204.5854949951172
489,489,2021-01-13,202.6859893798828
490,490,2021-01-14,202.26487731933597
491,491,2021-01-15,202.6766357421875
492,492,2021-01-19,201.44146728515625
493,493,2021-01-20,204.155029296875
494,494,2021-01-21,194.5358428955078
495,495,2021-01-22,193.81536865234372
496,496,2021-01-25,193.1884307861328
497,497,2021-01-26,187.1904754638672
498,498,2021-01-27,181.83816528320312
499,499,2021-01-28,188.35073852539065
500,500,2021-01-29,184.7763214111328
501,501,2021-02-01,185.83370971679688
502,502,2021-02-02,192.6925048828125
503,503,2021-02-03,191.2234039306641
504,504,2021-02-04,191.30763244628903
505,505,2021-02-05,191.0736846923828
506,506,2021-02-08,190.9988555908203
507,507,2021-02-09,191.49478149414065
508,508,2021-02-10,190.41868591308597
509,509,2021-02-11,193.90890502929688
510,510,2021-02-12,199.45774841308597
511,511,2021-02-16,200.234375
512,512,2021-02-17,197.65182495117188
513,513,2021-02-18,193.74984741210935
514,514,2021-02-19,195.62132263183597
515,515,2021-02-22,193.5346221923828
516,516,2021-02-23,193.6562957763672
517,517,2021-02-24,197.57693481445312
518,518,2021-02-25,196.1574859619141
519,519,2021-02-26,193.6100311279297
520,520,2021-03-01,196.63690185546875
521,521,2021-03-02,196.74972534179688
522,522,2021-03-03,193.86380004882807
523,523,2021-03-04,189.02261352539065
524,524,2021-03-05,197.1351318359375
525,525,2021-03-08,198.24436950683597
526,526,2021-03-09,199.0058135986328
527,527,2021-03-10,200.3406524658203
528,528,2021-03-11,201.65670776367188
529,529,2021-03-12,201.25247192382807
530,530,2021-03-15,199.9176483154297
531,531,2021-03-16,199.0058135986328
532,532,2021-03-17,199.56983947753903
533,533,2021-03-18,202.44631958007807
534,534,2021-03-19,198.15977478027344
535,535,2021-03-22,193.9014129638672
536,536,2021-03-23,195.5746917724609
537,537,2021-03-24,200.1338653564453
538,538,2021-03-25,203.13255310058597
539,539,2021-03-26,209.5530242919922
540,540,2021-03-29,209.60940551757807
541,541,2021-03-30,207.870361328125
542,542,2021-03-31,207.1935272216797
543,543,2021-04-01,207.0055084228516
544,544,2021-04-05,210.07003784179688
545,545,2021-04-06,207.8421630859375
546,546,2021-04-07,208.0677490234375
547,547,2021-04-08,206.9773101806641
548,548,2021-04-09,209.85385131835935
549,549,2021-04-12,210.14524841308597
550,550,2021-04-13,208.67877197265625
551,551,2021-04-14,209.25222778320312
552,552,2021-04-15,209.72222900390625
553,553,2021-04-16,209.3556060791016
554,554,2021-04-19,210.07003784179688
555,555,2021-04-20,207.43792724609372
556,556,2021-04-21,210.0323944091797
557,557,2021-04-22,204.9092254638672
558,558,2021-04-23,210.13584899902344
559,559,2021-04-26,211.1228790283203
560,560,2021-04-27,212.1945037841797
561,561,2021-04-28,212.626953125
562,562,2021-04-29,211.01947021484372
563,563,2021-04-30,208.7727813720703
564,564,2021-05-03,210.3238677978516
565,565,2021-05-04,212.13812255859372
566,566,2021-05-05,210.1546630859375
567,567,2021-05-06,213.58580017089844
568,568,2021-05-07,215.71966552734372
569,569,2021-05-10,214.74203491210935
570,570,2021-05-11,213.0217437744141
571,571,2021-05-12,208.68820190429688
572,572,2021-05-13,211.6775054931641
573,573,2021-05-14,214.19680786132807
574,574,2021-05-17,211.28268432617188
575,575,2021-05-18,209.101806640625
576,576,2021-05-19,208.9701690673828
577,577,2021-05-20,208.6411590576172
578,578,2021-05-21,208.23696899414065
579,579,2021-05-24,210.1546630859375
580,580,2021-05-25,208.63177490234372
581,581,2021-05-26,210.42724609375
582,582,2021-05-27,211.4851226806641
583,583,2021-05-28,212.2691192626953
584,584,2021-06-01,212.55247497558597
585,585,2021-06-02,212.0046539306641
586,586,2021-06-03,212.47694396972656
587,587,2021-06-04,213.6293182373047
588,588,2021-06-07,210.5878143310547
589,589,2021-06-08,209.52993774414065
590,590,2021-06-09,209.21823120117188
591,591,2021-06-10,207.4141387939453
592,592,2021-06-11,209.05764770507807
593,593,2021-06-14,210.276123046875
594,594,2021-06-15,210.48391723632807
595,595,2021-06-16,209.74717712402344
596,596,2021-06-17,206.9229736328125
597,597,2021-06-18,202.89915466308597
598,598,2021-06-21,205.44944763183597
599,599,2021-06-22,206.84739685058597
600,600,2021-06-23,206.96078491210935
601,601,2021-06-24,206.35626220703125
602,602,2021-06-25,209.0009765625
603,603,2021-06-28,206.9796600341797
604,604,2021-06-29,206.5262451171875
605,605,2021-06-30,207.73529052734372
606,606,2021-07-01,211.15457153320312
607,607,2021-07-02,212.2596893310547
608,608,2021-07-06,211.40013122558597
609,609,2021-07-07,215.68841552734372
610,610,2021-07-08,206.23341369628903
611,611,2021-07-09,209.39768981933597
612,612,2021-07-12,208.95376586914065
613,613,2021-07-13,207.02685546875
614,614,2021-07-14,207.8486328125
615,615,2021-07-15,207.7447509765625
616,616,2021-07-16,206.3090057373047
617,617,2021-07-19,202.4552154541016
618,618,2021-07-20,203.53204345703125
619,619,2021-07-21,205.14720153808597
620,620,2021-07-22,207.36688232421875
621,621,2021-07-23,207.94308471679688
622,622,2021-07-26,207.9808807373047
623,623,2021-07-27,205.94064331054688
624,624,2021-07-28,204.55213928222656
625,625,2021-07-29,205.2700042724609
626,626,2021-07-30,206.6301422119141
627,627,2021-08-02,205.45892333984372
628,628,2021-08-03,207.85809326171875
629,629,2021-08-04,205.5533599853516
630,630,2021-08-05,207.00796508789065
631,631,2021-08-06,208.27366638183597
632,632,2021-08-09,207.7541656494141
633,633,2021-08-10,209.4165954589844
634,634,2021-08-11,213.8370513916016
635,635,2021-08-12,215.0366668701172
636,636,2021-08-13,215.1689300537109
637,637,2021-08-16,214.8760986328125
638,638,2021-08-17,213.33645629882807
639,639,2021-08-18,212.35415649414065
640,640,2021-08-19,211.3623504638672
641,641,2021-08-20,211.3057098388672
642,642,2021-08-23,211.37181091308597
643,643,2021-08-24,208.98208618164065
644,644,2021-08-25,209.01986694335935
645,645,2021-08-26,208.72706604003903
646,646,2021-08-27,209.152099609375
647,647,2021-08-30,207.93719482421875
648,648,2021-08-31,205.81114196777344
649,649,2021-09-01,205.89654541015625
650,650,2021-09-02,206.4660186767578
651,651,2021-09-03,203.97930908203125
652,652,2021-09-07,202.1664581298828
653,653,2021-09-08,204.30198669433597
654,654,2021-09-09,199.36648559570312
655,655,2021-09-10,197.19297790527344
656,656,2021-09-13,196.23431396484372
657,657,2021-09-14,193.064208984375
658,658,2021-09-15,193.8614959716797
659,659,2021-09-16,193.0926971435547
660,660,2021-09-17,191.22288513183597
661,661,2021-09-20,187.8059844970703
662,662,2021-09-21,186.61007690429688
663,663,2021-09-22,187.9958038330078
664,664,2021-09-23,191.46017456054688
665,665,2021-09-24,193.43435668945312
666,666,2021-09-27,193.5862579345703
667,667,2021-09-28,190.8907012939453
668,668,2021-09-29,191.42221069335935
669,669,2021-09-30,186.04058837890625
670,670,2021-10-01,191.47915649414065
671,671,2021-10-04,195.0574188232422
672,672,2021-10-05,199.29055786132807
673,673,2021-10-06,201.63491821289065
674,674,2021-10-07,201.10340881347656
675,675,2021-10-08,205.46945190429688
676,676,2021-10-11,203.97930908203125
677,677,2021-10-12,202.5555877685547
678,678,2021-10-13,204.8715057373047
679,679,2021-10-14,210.082275390625
680,680,2021-10-15,213.7079620361328
681,681,2021-10-18,214.4387969970703
682,682,2021-10-19,214.27745056152344
683,683,2021-10-20,216.41297912597656
684,684,2021-10-21,219.5166931152344
685,685,2021-10-22,225.5057678222656
686,686,2021-10-25,228.05894470214844
687,687,2021-10-26,228.4765472412109
688,688,2021-10-27,227.20474243164065
689,689,2021-10-28,229.9761962890625
690,690,2021-10-29,229.12196350097656
691,691,2021-11-01,227.2806396484375
692,692,2021-11-02,228.21080017089844
693,693,2021-11-03,227.2806396484375
694,694,2021-11-04,225.1355743408203
695,695,2021-11-05,226.68267822265625
696,696,2021-11-08,227.27114868164065
697,697,2021-11-09,228.7423248291016
698,698,2021-11-10,229.2548370361328
699,699,2021-11-11,228.3246917724609
700,700,2021-11-12,230.10910034179688
701,701,2021-11-15,229.17892456054688
702,702,2021-11-16,229.19790649414065
703,703,2021-11-17,227.5559234619141
704,704,2021-11-18,228.0209808349609
705,705,2021-11-19,229.0365447998047
706,706,2021-11-22,231.5043182373047
707,707,2021-11-23,234.78831481933597
708,708,2021-11-24,234.05751037597656
709,709,2021-11-26,227.5938415527344
710,710,2021-11-29,227.2806396484375
711,711,2021-11-30,223.65496826171875
712,712,2021-12-01,221.3864898681641
713,713,2021-12-02,227.869140625
714,714,2021-12-03,228.20127868652344
715,715,2021-12-06,233.5449676513672
716,716,2021-12-07,234.88323974609372
717,717,2021-12-08,235.0066375732422
718,718,2021-12-09,234.6744537353516
719,719,2021-12-10,235.8228912353516
720,720,2021-12-13,233.24122619628903
721,721,2021-12-14,232.168701171875
722,722,2021-12-15,234.55105590820312
723,723,2021-12-16,235.71849060058597
724,724,2021-12-17,231.4460601806641
725,725,2021-12-20,229.4910430908203
726,726,2021-12-21,230.9978179931641
727,727,2021-12-22,231.63677978515625
728,728,2021-12-23,234.25938415527344
729,729,2021-12-27,236.46234130859372
730,730,2021-12-28,237.6830596923828
731,731,2021-12-29,239.39964294433597
732,732,2021-12-30,237.97866821289065
733,733,2021-12-31,240.2579345703125
734,734,2022-01-03,236.2906951904297
735,735,2022-01-04,240.35333251953125
736,736,2022-01-05,241.0781097412109
