,Unnamed: 0,Date,WY
248,248,2020-01-30,25.694643020629883
249,249,2020-01-31,24.73760986328125
250,250,2020-02-03,24.113826751708984
251,251,2020-02-04,24.079648971557617
252,252,2020-02-05,24.71197509765625
253,253,2020-02-06,24.48126220703125
254,254,2020-02-07,24.421445846557617
255,255,2020-02-10,24.48126220703125
256,256,2020-02-11,24.694883346557617
257,257,2020-02-12,25.42120742797852
258,258,2020-02-13,25.848451614379883
259,259,2020-02-14,26.198793411254883
260,260,2020-02-18,25.73737144470215
261,261,2020-02-19,25.950990676879883
262,262,2020-02-20,26.37823867797852
263,263,2020-02-21,26.258607864379883
264,264,2020-02-24,25.42974853515625
265,265,2020-02-25,23.985654830932617
266,266,2020-02-26,23.413145065307617
267,267,2020-02-27,22.53301429748535
268,268,2020-02-28,22.19976234436035
269,269,2020-03-02,23.447322845458984
270,270,2020-03-03,22.840635299682617
271,271,2020-03-04,24.224910736083984
272,272,2020-03-05,23.316802978515625
273,273,2020-03-06,23.005451202392575
274,274,2020-03-09,20.71355438232422
275,275,2020-03-10,21.12868881225586
276,276,2020-03-11,19.424901962280277
277,277,2020-03-12,16.138408660888672
278,278,2020-03-13,18.957874298095703
279,279,2020-03-16,14.659488677978516
280,280,2020-03-17,16.38922119140625
281,281,2020-03-18,14.054081916809082
282,282,2020-03-19,13.958946228027344
283,283,2020-03-20,12.76542854309082
284,284,2020-03-23,11.649754524230955
285,285,2020-03-24,14.598946571350098
286,286,2020-03-25,15.325433731079102
287,287,2020-03-26,15.809758186340332
288,288,2020-03-27,14.87570858001709
289,289,2020-03-30,14.659488677978516
290,290,2020-03-31,14.659488677978516
291,291,2020-04-01,13.941648483276367
292,292,2020-04-02,13.699485778808594
293,293,2020-04-03,13.267053604125977
294,294,2020-04-06,14.789216995239258
295,295,2020-04-07,14.953545570373535
296,296,2020-04-08,16.830303192138672
297,297,2020-04-09,18.170846939086918
298,298,2020-04-13,17.383817672729492
299,299,2020-04-14,17.58273696899414
300,300,2020-04-15,16.536251068115234
301,301,2020-04-16,16.406517028808594
302,302,2020-04-17,17.383817672729492
303,303,2020-04-20,16.5881404876709
304,304,2020-04-21,16.224895477294922
305,305,2020-04-22,16.449764251708984
306,306,2020-04-23,16.41516876220703
307,307,2020-04-24,16.960031509399414
308,308,2020-04-27,17.868139266967773
309,309,2020-04-28,18.48219871520996
310,310,2020-04-29,19.338417053222656
311,311,2020-04-30,18.914630889892575
312,312,2020-05-01,15.541651725769045
313,313,2020-05-04,15.377327919006348
314,314,2020-05-05,15.152462005615234
315,315,2020-05-06,15.766518592834473
316,316,2020-05-07,16.112462997436523
317,317,2020-05-08,17.167600631713867
318,318,2020-05-11,16.735170364379883
319,319,2020-05-12,15.740571975708008
320,320,2020-05-13,14.74597454071045
321,321,2020-05-14,15.031379699707031
322,322,2020-05-15,14.988139152526855
323,323,2020-05-18,16.579490661621094
324,324,2020-05-19,16.0173282623291
325,325,2020-05-20,16.84760284423828
326,326,2020-05-21,16.821657180786133
327,327,2020-05-22,17.107059478759766
328,328,2020-05-26,18.248685836791992
329,329,2020-05-27,18.8973331451416
330,330,2020-05-28,18.542739868164062
331,331,2020-05-29,17.461650848388672
332,332,2020-06-01,18.205442428588867
333,333,2020-06-02,18.76760673522949
334,334,2020-06-03,19.13084983825684
335,335,2020-06-04,19.27787399291992
336,336,2020-06-05,20.25517845153809
337,337,2020-06-08,21.310312271118164
338,338,2020-06-09,20.54058074951172
339,339,2020-06-10,19.72760581970215
340,340,2020-06-11,17.876794815063477
341,341,2020-06-12,18.819499969482425
342,342,2020-06-15,19.11355400085449
343,343,2020-06-16,19.917877197265625
344,344,2020-06-17,19.355714797973636
345,345,2020-06-18,19.38165664672852
346,346,2020-06-19,19.632469177246094
347,347,2020-06-22,19.476795196533203
348,348,2020-06-23,19.693012237548828
349,349,2020-06-24,18.81084251403809
350,350,2020-06-25,19.018415451049805
351,351,2020-06-26,18.585981369018555
352,352,2020-06-29,19.182741165161133
353,353,2020-06-30,19.424901962280277
354,354,2020-07-01,19.20003890991211
355,355,2020-07-02,19.23463249206543
356,356,2020-07-06,19.52004051208496
357,357,2020-07-07,19.20003890991211
358,358,2020-07-08,19.606525421142575
359,359,2020-07-09,19.55463409423828
360,360,2020-07-10,20.48868560791016
361,361,2020-07-13,20.54058074951172
362,362,2020-07-14,21.15463256835937
363,363,2020-07-15,21.673553466796875
364,364,2020-07-16,21.74274444580078
365,365,2020-07-17,22.44329071044922
366,366,2020-07-20,22.16653060913086
367,367,2020-07-21,22.209774017333984
368,368,2020-07-22,22.58166885375977
369,369,2020-07-23,22.841127395629883
370,370,2020-07-24,22.58166885375977
371,371,2020-07-27,23.76653480529785
372,372,2020-07-28,23.56761360168457
373,373,2020-07-29,24.518966674804688
374,374,2020-07-30,24.56221008300781
375,375,2020-07-31,24.05193901062012
376,376,2020-08-03,24.21626281738281
377,377,2020-08-04,24.069232940673828
378,378,2020-08-05,24.518966674804688
379,379,2020-08-06,24.224912643432617
380,380,2020-08-07,24.518966674804688
381,381,2020-08-10,24.91680908203125
382,382,2020-08-11,24.98599624633789
383,383,2020-08-12,25.25410461425781
384,384,2020-08-13,24.64869499206543
385,385,2020-08-14,24.527618408203125
386,386,2020-08-17,25.046537399291992
387,387,2020-08-18,24.97734642028809
388,388,2020-08-19,25.055185317993164
389,389,2020-08-20,25.08112907409668
390,390,2020-08-21,24.92545509338379
391,391,2020-08-24,25.262752532958984
392,392,2020-08-25,25.21085929870605
393,393,2020-08-26,25.39248275756836
394,394,2020-08-27,26.084375381469727
395,395,2020-08-28,26.715726852416992
396,396,2020-08-31,26.21410369873047
397,397,2020-09-01,26.620590209960938
398,398,2020-09-02,26.620590209960938
399,399,2020-09-03,25.755727767944336
400,400,2020-09-04,25.1157283782959
401,401,2020-09-08,24.29410171508789
402,402,2020-09-09,24.81302261352539
403,403,2020-09-10,24.69194221496582
404,404,2020-09-11,24.588159561157227
405,405,2020-09-14,25.02058982849121
406,406,2020-09-15,24.873559951782227
407,407,2020-09-16,25.02058982849121
408,408,2020-09-17,24.804370880126957
409,409,2020-09-18,23.982744216918945
410,410,2020-09-21,23.22167015075684
411,411,2020-09-22,23.974102020263672
412,412,2020-09-23,23.22167015075684
413,413,2020-09-24,23.3341007232666
414,414,2020-09-25,23.59355735778809
415,415,2020-09-28,24.484373092651367
416,416,2020-09-29,24.25950813293457
417,417,2020-09-30,24.665996551513672
418,418,2020-10-01,24.89950942993164
419,419,2020-10-02,25.176267623901367
420,420,2020-10-05,25.712482452392575
421,421,2020-10-06,25.072484970092773
422,422,2020-10-07,25.53085708618164
423,423,2020-10-08,26.170860290527344
424,424,2020-10-09,25.357885360717773
425,425,2020-10-12,25.686538696289062
426,426,2020-10-13,25.349241256713867
427,427,2020-10-14,25.30599403381348
428,428,2020-10-15,25.764375686645508
429,429,2020-10-16,25.53951072692871
430,430,2020-10-19,25.340591430664062
431,431,2020-10-20,26.041135787963867
432,432,2020-10-21,25.82491683959961
433,433,2020-10-22,25.176267623901367
434,434,2020-10-23,25.453022003173828
435,435,2020-10-26,24.60545539855957
436,436,2020-10-27,23.83572196960449
437,437,2020-10-28,23.72329330444336
438,438,2020-10-29,24.570858001708984
439,439,2020-10-30,23.60221290588379
440,440,2020-11-02,24.32004737854004
441,441,2020-11-03,24.553560256958008
442,442,2020-11-04,24.63140106201172
443,443,2020-11-05,24.90815544128418
444,444,2020-11-06,24.458431243896484
445,445,2020-11-09,24.33734893798828
446,446,2020-11-10,24.025991439819336
447,447,2020-11-11,24.553560256958008
448,448,2020-11-12,24.000045776367188
449,449,2020-11-13,25.20221328735352
450,450,2020-11-16,25.39248275756836
451,451,2020-11-17,25.236804962158203
452,452,2020-11-18,24.89085960388184
453,453,2020-11-19,25.098426818847656
454,454,2020-11-20,24.864917755126957
455,455,2020-11-23,25.176267623901367
456,456,2020-11-24,25.2886962890625
457,457,2020-11-25,25.19356346130371
458,458,2020-11-27,24.8303165435791
459,459,2020-11-30,25.1157283782959
460,460,2020-12-01,25.314647674560547
461,461,2020-12-02,24.98599624633789
462,462,2020-12-03,25.655885696411133
463,463,2020-12-04,26.725963592529297
464,464,2020-12-07,26.299671173095703
465,465,2020-12-08,26.79556655883789
466,466,2020-12-09,27.587251663208008
467,467,2020-12-10,27.622053146362305
468,468,2020-12-11,27.83954620361328
469,469,2020-12-14,28.152742385864254
470,470,2020-12-15,29.19672966003418
471,471,2020-12-16,29.492525100708008
472,472,2020-12-17,29.979713439941406
473,473,2020-12-18,29.353328704833984
474,474,2020-12-21,28.99663543701172
475,475,2020-12-22,29.014028549194336
476,476,2020-12-23,29.24022483825684
477,477,2020-12-24,29.449024200439453
478,478,2020-12-28,29.327226638793945
479,479,2020-12-29,28.99663543701172
480,480,2020-12-30,29.27502822875977
481,481,2020-12-31,29.170625686645508
482,482,2021-01-04,28.54423713684082
483,483,2021-01-05,28.81393241882324
484,484,2021-01-06,28.96183013916016
485,485,2021-01-07,29.24022483825684
486,486,2021-01-08,29.04013061523437
487,487,2021-01-11,28.796531677246094
488,488,2021-01-12,28.457237243652344
489,489,2021-01-13,27.978748321533203
490,490,2021-01-14,28.422441482543945
491,491,2021-01-15,28.291940689086918
492,492,2021-01-19,28.44853973388672
493,493,2021-01-20,29.179330825805664
494,494,2021-01-21,29.00532913208008
495,495,2021-01-22,28.892230987548828
496,496,2021-01-25,29.144529342651367
497,497,2021-01-26,28.83132743835449
498,498,2021-01-27,28.013545989990234
499,499,2021-01-28,28.72693634033203
500,500,2021-01-29,27.134862899780277
501,501,2021-02-01,27.874347686767575
502,502,2021-02-02,28.23104286193848
503,503,2021-02-03,29.570825576782227
504,504,2021-02-04,29.54472541809082
505,505,2021-02-05,29.92751884460449
506,506,2021-02-08,30.588706970214844
507,507,2021-02-09,30.07541275024414
508,508,2021-02-10,29.92751884460449
509,509,2021-02-11,29.797014236450195
510,510,2021-02-12,30.48430633544922
511,511,2021-02-16,30.35380744934082
512,512,2021-02-17,29.718721389770508
513,513,2021-02-18,29.414226531982425
514,514,2021-02-19,30.44080924987793
515,515,2021-02-22,30.867094039916992
516,516,2021-02-23,30.47560310363769
517,517,2021-02-24,31.23248863220215
518,518,2021-02-25,29.94491004943848
519,519,2021-02-26,29.466421127319336
520,520,2021-03-01,30.501712799072266
521,521,2021-03-02,29.396825790405277
522,522,2021-03-03,29.170625686645508
523,523,2021-03-04,28.689697265625
524,524,2021-03-05,29.5203914642334
525,525,2021-03-08,29.76523208618164
526,526,2021-03-09,30.07127952575684
527,527,2021-03-10,31.076860427856445
528,528,2021-03-11,31.190528869628903
529,529,2021-03-12,31.4003963470459
530,530,2021-03-15,31.557796478271484
531,531,2021-03-16,31.155561447143555
532,532,2021-03-17,31.610260009765625
533,533,2021-03-18,30.1412353515625
534,534,2021-03-19,29.62532615661621
535,535,2021-03-22,29.983835220336918
536,536,2021-03-23,29.34551429748535
537,537,2021-03-24,29.564119338989254
538,538,2021-03-25,30.42104721069336
539,539,2021-03-26,30.989416122436523
540,540,2021-03-29,30.788299560546875
541,541,2021-03-30,30.99816131591797
542,542,2021-03-31,31.12932586669922
543,543,2021-04-01,32.2136116027832
544,544,2021-04-05,32.12617111206055
545,545,2021-04-06,32.47593307495117
546,546,2021-04-07,32.204864501953125
547,547,2021-04-08,32.37974166870117
548,548,2021-04-09,32.825706481933594
549,549,2021-04-12,32.62458419799805
550,550,2021-04-13,32.72077560424805
551,551,2021-04-14,33.24542236328125
552,552,2021-04-15,33.67388916015625
553,553,2021-04-16,34.382164001464844
554,554,2021-04-19,33.9974250793457
555,555,2021-04-20,33.56021881103516
556,556,2021-04-21,33.40281677246094
557,557,2021-04-22,33.079280853271484
558,558,2021-04-23,33.40281677246094
559,559,2021-04-26,33.96244812011719
560,560,2021-04-27,34.43463134765625
561,561,2021-04-28,34.77565383911133
562,562,2021-04-29,34.661991119384766
563,563,2021-04-30,33.90123748779297
564,564,2021-05-03,34.4258918762207
565,565,2021-05-04,34.268497467041016
566,566,2021-05-05,33.71760559082031
567,567,2021-05-06,34.29472351074219
568,568,2021-05-07,34.97677230834961
569,569,2021-05-10,35.66756057739258
570,570,2021-05-11,34.661991119384766
571,571,2021-05-12,32.89565658569336
572,572,2021-05-13,33.33286666870117
573,573,2021-05-14,33.49900436401367
574,574,2021-05-17,33.28914260864258
575,575,2021-05-18,32.63332748413086
576,576,2021-05-19,32.598350524902344
577,577,2021-05-20,32.45844650268555
578,578,2021-05-21,32.38850021362305
579,579,2021-05-24,32.48468017578125
580,580,2021-05-25,32.58086395263672
581,581,2021-05-26,33.16672134399414
582,582,2021-05-27,33.50773620605469
583,583,2021-05-28,33.192962646484375
584,584,2021-06-01,33.787559509277344
585,585,2021-06-02,33.01807403564453
586,586,2021-06-03,31.876184463500977
587,587,2021-06-04,31.630239486694336
588,588,2021-06-07,31.357948303222656
589,589,2021-06-08,31.243757247924805
590,590,2021-06-09,31.647809982299805
591,591,2021-06-10,30.74308204650879
592,592,2021-06-11,31.0241641998291
593,593,2021-06-14,30.33024406433105
594,594,2021-06-15,30.453224182128903
595,595,2021-06-16,30.1984920501709
596,596,2021-06-17,29.899845123291016
597,597,2021-06-18,29.34646987915039
598,598,2021-06-21,30.09308815002441
599,599,2021-06-22,29.978904724121094
600,600,2021-06-23,29.7944393157959
601,601,2021-06-24,30.066734313964844
602,602,2021-06-25,30.11943626403809
603,603,2021-06-28,29.864709854125977
604,604,2021-06-29,29.987680435180664
605,605,2021-06-30,30.23362159729004
606,606,2021-07-01,30.15457344055176
607,607,2021-07-02,30.137008666992188
608,608,2021-07-06,29.838359832763672
609,609,2021-07-07,30.6025447845459
610,610,2021-07-08,30.77821922302246
611,611,2021-07-09,31.46334648132324
612,612,2021-07-12,31.314023971557617
613,613,2021-07-13,30.40052032470703
614,614,2021-07-14,30.47957420349121
615,615,2021-07-15,30.418088912963867
616,616,2021-07-16,29.88227844238281
617,617,2021-07-19,28.942419052124023
618,618,2021-07-20,29.557281494140625
619,619,2021-07-21,29.934978485107425
620,620,2021-07-22,30.014036178588867
621,621,2021-07-23,30.374170303344727
622,622,2021-07-26,30.44443893432617
623,623,2021-07-27,30.611328125
624,624,2021-07-28,30.18970489501953
625,625,2021-07-29,30.5937614440918
626,626,2021-07-30,29.62754821777344
627,627,2021-08-02,30.05795288085937
628,628,2021-08-03,30.339031219482425
629,629,2021-08-04,29.899845123291016
630,630,2021-08-05,30.28632926940918
631,631,2021-08-06,30.34781646728516
632,632,2021-08-09,29.978904724121094
633,633,2021-08-10,30.40052032470703
634,634,2021-08-11,31.03294944763184
635,635,2021-08-12,30.760648727416992
636,636,2021-08-13,30.584980010986328
637,637,2021-08-16,30.462003707885746
638,638,2021-08-17,29.75930595397949
639,639,2021-08-18,29.68903541564941
640,640,2021-08-19,29.785659790039062
641,641,2021-08-20,30.00525283813477
642,642,2021-08-23,30.33024406433105
643,643,2021-08-24,30.6201171875
644,644,2021-08-25,30.971460342407227
645,645,2021-08-26,30.91876220703125
646,646,2021-08-27,31.57753562927246
647,647,2021-08-30,31.858613967895508
648,648,2021-08-31,31.621456146240234
649,649,2021-09-01,31.90254592895508
650,650,2021-09-02,32.28200912475586
651,651,2021-09-03,32.33496856689453
652,652,2021-09-07,31.884883880615234
653,653,2021-09-08,31.196531295776367
654,654,2021-09-09,30.772933959960938
655,655,2021-09-10,30.631731033325195
656,656,2021-09-13,30.49053382873535
657,657,2021-09-14,30.084585189819336
658,658,2021-09-15,30.92296028137207
659,659,2021-09-16,31.496580123901367
660,660,2021-09-17,31.92018699645996
661,661,2021-09-20,31.540714263916016
662,662,2021-09-21,31.117107391357425
663,663,2021-09-22,32.13197708129883
664,664,2021-09-23,32.882118225097656
665,665,2021-09-24,32.820343017578125
666,666,2021-09-27,32.74091339111328
667,667,2021-09-28,32.25554275512695
668,668,2021-09-29,32.28200912475586
669,669,2021-09-30,31.390684127807617
670,670,2021-10-01,31.56719017028809
671,671,2021-10-04,31.96994400024414
672,672,2021-10-05,31.97889518737793
673,673,2021-10-06,32.059452056884766
674,674,2021-10-07,32.2026481628418
675,675,2021-10-08,32.453250885009766
676,676,2021-10-11,33.348270416259766
677,677,2021-10-12,33.500423431396484
678,678,2021-10-13,33.473567962646484
679,679,2021-10-14,33.60782241821289
680,680,2021-10-15,33.33037185668945
681,681,2021-10-18,33.088714599609375
682,682,2021-10-19,32.90970993041992
683,683,2021-10-20,33.39301681518555
684,684,2021-10-21,32.927608489990234
685,685,2021-10-22,33.24086380004883
686,686,2021-10-25,33.76892852783203
687,687,2021-10-26,32.90076446533203
688,688,2021-10-27,31.96098899841309
689,689,2021-10-28,32.578548431396484
690,690,2021-10-29,31.96994400024414
691,691,2021-11-01,33.09765625
692,692,2021-11-02,32.35480117797852
693,693,2021-11-03,34.25223159790039
694,694,2021-11-04,34.1358757019043
695,695,2021-11-05,34.30594253540039
696,696,2021-11-08,33.76892852783203
697,697,2021-11-09,33.60782241821289
698,698,2021-11-10,33.017112731933594
699,699,2021-11-11,32.94551086425781
700,700,2021-11-12,33.052913665771484
701,701,2021-11-15,33.48251724243164
702,702,2021-11-16,34.332786560058594
703,703,2021-11-17,34.47599029541016
704,704,2021-11-18,33.95687484741211
705,705,2021-11-19,34.046382904052734
706,706,2021-11-22,34.771339416503906
707,707,2021-11-23,34.493892669677734
708,708,2021-11-24,34.8876953125
709,709,2021-11-26,34.38648223876953
710,710,2021-11-29,34.68183517456055
711,711,2021-11-30,33.661521911621094
712,712,2021-12-01,33.68836975097656
713,713,2021-12-02,34.623409271240234
714,714,2021-12-03,34.46158218383789
715,715,2021-12-06,34.57846450805664
716,716,2021-12-07,35.378631591796875
717,717,2021-12-08,35.49551773071289
718,718,2021-12-09,35.7382698059082
719,719,2021-12-10,35.981014251708984
720,720,2021-12-13,36.00798416137695
721,721,2021-12-14,34.965065002441406
722,722,2021-12-15,35.48653030395508
723,723,2021-12-16,35.63037872314453
724,724,2021-12-17,35.639366149902344
725,725,2021-12-20,34.28176498413086
726,726,2021-12-21,34.57846450805664
727,727,2021-12-22,34.91111755371094
728,728,2021-12-23,34.74029541015625
729,729,2021-12-27,35.657344818115234
730,730,2021-12-28,35.83716583251953
731,731,2021-12-29,36.57440185546875
732,732,2021-12-30,36.83513641357422
733,733,2021-12-31,37.0239486694336
734,734,2022-01-03,36.47551345825195
