,Date,AME
0,2019-02-04 00:00:00-05:00,71.26339721679688
1,2019-02-05 00:00:00-05:00,72.42373657226562
2,2019-02-06 00:00:00-05:00,72.15300750732422
3,2019-02-07 00:00:00-05:00,72.62677764892578
4,2019-02-08 00:00:00-05:00,73.25531005859375
5,2019-02-11 00:00:00-05:00,73.53570556640625
6,2019-02-12 00:00:00-05:00,74.78303527832031
7,2019-02-13 00:00:00-05:00,76.1657943725586
8,2019-02-14 00:00:00-05:00,75.334228515625
9,2019-02-15 00:00:00-05:00,76.39785766601562
10,2019-02-19 00:00:00-05:00,76.42686462402344
11,2019-02-20 00:00:00-05:00,77.1714096069336
12,2019-02-21 00:00:00-05:00,76.63957977294922
13,2019-02-22 00:00:00-05:00,76.77495574951172
14,2019-02-25 00:00:00-05:00,77.1327133178711
15,2019-02-26 00:00:00-05:00,76.5138931274414
16,2019-02-27 00:00:00-05:00,77.00701141357422
17,2019-02-28 00:00:00-05:00,76.94902038574219
18,2019-03-01 00:00:00-05:00,76.93933868408203
19,2019-03-04 00:00:00-05:00,76.87165069580078
20,2019-03-05 00:00:00-05:00,76.53323364257812
21,2019-03-06 00:00:00-05:00,76.63957977294922
22,2019-03-07 00:00:00-05:00,76.32050323486328
23,2019-03-08 00:00:00-05:00,76.04007720947266
24,2019-03-11 00:00:00-04:00,77.44212341308594
25,2019-03-12 00:00:00-04:00,77.49048614501953
26,2019-03-13 00:00:00-04:00,78.40908813476562
27,2019-03-14 00:00:00-04:00,78.11849212646484
28,2019-03-15 00:00:00-04:00,78.27347564697266
29,2019-03-18 00:00:00-04:00,79.19366455078125
30,2019-03-19 00:00:00-04:00,78.54469299316406
31,2019-03-20 00:00:00-04:00,78.3218994140625
32,2019-03-21 00:00:00-04:00,79.56172943115234
33,2019-03-22 00:00:00-04:00,76.91742706298828
34,2019-03-25 00:00:00-04:00,77.12083435058594
35,2019-03-26 00:00:00-04:00,78.11849212646484
36,2019-03-27 00:00:00-04:00,78.14756774902344
37,2019-03-28 00:00:00-04:00,79.6489028930664
38,2019-03-29 00:00:00-04:00,80.36569213867188
39,2019-04-01 00:00:00-04:00,81.36334228515625
40,2019-04-02 00:00:00-04:00,81.0921401977539
41,2019-04-03 00:00:00-04:00,81.68297576904297
42,2019-04-04 00:00:00-04:00,81.37303924560547
43,2019-04-05 00:00:00-04:00,81.64423370361328
44,2019-04-08 00:00:00-04:00,81.96389770507812
45,2019-04-09 00:00:00-04:00,80.92748260498047
46,2019-04-10 00:00:00-04:00,81.40208435058594
47,2019-04-11 00:00:00-04:00,82.13825225830078
48,2019-04-12 00:00:00-04:00,83.11653900146484
49,2019-04-15 00:00:00-04:00,82.93248748779297
50,2019-04-16 00:00:00-04:00,83.21340942382812
51,2019-04-17 00:00:00-04:00,83.05841064453125
52,2019-04-18 00:00:00-04:00,83.77519226074219
53,2019-04-22 00:00:00-04:00,83.9011001586914
54,2019-04-23 00:00:00-04:00,84.55007934570312
55,2019-04-24 00:00:00-04:00,84.36603546142578
56,2019-04-25 00:00:00-04:00,83.21340942382812
57,2019-04-26 00:00:00-04:00,84.55976867675781
58,2019-04-29 00:00:00-04:00,84.69538116455078
59,2019-04-30 00:00:00-04:00,85.40245056152344
60,2019-05-01 00:00:00-04:00,83.64926147460938
61,2019-05-02 00:00:00-04:00,84.2885513305664
62,2019-05-03 00:00:00-04:00,84.60819244384766
63,2019-05-06 00:00:00-04:00,83.80425262451172
64,2019-05-07 00:00:00-04:00,82.77751922607422
65,2019-05-08 00:00:00-04:00,82.80657958984375
66,2019-05-09 00:00:00-04:00,82.767822265625
67,2019-05-10 00:00:00-04:00,82.89375305175781
68,2019-05-13 00:00:00-04:00,81.46990203857422
69,2019-05-14 00:00:00-04:00,82.35133361816406
70,2019-05-15 00:00:00-04:00,83.0777816772461
71,2019-05-16 00:00:00-04:00,83.8720474243164
72,2019-05-17 00:00:00-04:00,83.20372009277344
73,2019-05-20 00:00:00-04:00,82.48693084716797
74,2019-05-21 00:00:00-04:00,83.75582122802734
75,2019-05-22 00:00:00-04:00,82.92282104492188
76,2019-05-23 00:00:00-04:00,82.20603942871094
77,2019-05-24 00:00:00-04:00,81.83795928955078
78,2019-05-28 00:00:00-04:00,81.2955551147461
79,2019-05-29 00:00:00-04:00,80.77250671386719
80,2019-05-30 00:00:00-04:00,81.1792984008789
81,2019-05-31 00:00:00-04:00,79.31957244873047
82,2019-06-03 00:00:00-04:00,79.60047912597656
83,2019-06-04 00:00:00-04:00,81.04370880126953
84,2019-06-05 00:00:00-04:00,81.72174835205078
85,2019-06-06 00:00:00-04:00,81.30523681640625
86,2019-06-07 00:00:00-04:00,83.0777816772461
87,2019-06-10 00:00:00-04:00,83.76549530029297
88,2019-06-11 00:00:00-04:00,83.5911636352539
89,2019-06-12 00:00:00-04:00,82.83563995361328
90,2019-06-13 00:00:00-04:00,83.12669372558594
91,2019-06-14 00:00:00-04:00,82.4572525024414
92,2019-06-17 00:00:00-04:00,81.933349609375
93,2019-06-18 00:00:00-04:00,83.93196105957031
94,2019-06-19 00:00:00-04:00,84.21332550048828
95,2019-06-20 00:00:00-04:00,85.9402847290039
96,2019-06-21 00:00:00-04:00,85.14470672607422
97,2019-06-24 00:00:00-04:00,85.23201751708984
98,2019-06-25 00:00:00-04:00,84.9506607055664
99,2019-06-26 00:00:00-04:00,85.21260833740234
100,2019-06-27 00:00:00-04:00,85.62981414794922
101,2019-06-28 00:00:00-04:00,88.13291931152344
102,2019-07-01 00:00:00-04:00,89.36507415771484
103,2019-07-02 00:00:00-04:00,88.5016098022461
104,2019-07-03 00:00:00-04:00,89.17103576660156
105,2019-07-05 00:00:00-04:00,88.3754653930664
106,2019-07-08 00:00:00-04:00,87.90007781982422
107,2019-07-09 00:00:00-04:00,87.67694091796875
108,2019-07-10 00:00:00-04:00,86.91049194335938
109,2019-07-11 00:00:00-04:00,86.92018127441406
110,2019-07-12 00:00:00-04:00,88.28815460205078
111,2019-07-15 00:00:00-04:00,88.26876831054688
112,2019-07-16 00:00:00-04:00,88.5792236328125
113,2019-07-17 00:00:00-04:00,86.61941528320312
114,2019-07-18 00:00:00-04:00,86.25074005126953
115,2019-07-19 00:00:00-04:00,86.06641387939453
116,2019-07-22 00:00:00-04:00,85.96937561035156
117,2019-07-23 00:00:00-04:00,87.1239242553711
118,2019-07-24 00:00:00-04:00,87.29856872558594
119,2019-07-25 00:00:00-04:00,86.5708999633789
120,2019-07-26 00:00:00-04:00,86.61941528320312
121,2019-07-29 00:00:00-04:00,85.91116333007812
122,2019-07-30 00:00:00-04:00,88.04560089111328
123,2019-07-31 00:00:00-04:00,86.9395751953125
124,2019-08-01 00:00:00-04:00,85.68803405761719
125,2019-08-02 00:00:00-04:00,83.92224884033203
126,2019-08-05 00:00:00-04:00,81.57437133789062
127,2019-08-06 00:00:00-04:00,83.18490600585938
128,2019-08-07 00:00:00-04:00,82.71920776367188
129,2019-08-08 00:00:00-04:00,84.3394546508789
130,2019-08-09 00:00:00-04:00,82.78711700439453
131,2019-08-12 00:00:00-04:00,82.50575256347656
132,2019-08-13 00:00:00-04:00,83.52447509765625
133,2019-08-14 00:00:00-04:00,80.84674835205078
134,2019-08-15 00:00:00-04:00,81.8169174194336
135,2019-08-16 00:00:00-04:00,83.09757995605469
136,2019-08-19 00:00:00-04:00,84.11627960205078
137,2019-08-20 00:00:00-04:00,83.64090728759766
138,2019-08-21 00:00:00-04:00,83.75733947753906
